"gene","p-adj-123-1","p-adj-1234-1","p-adj-1234-123","p-adj-13-1","p-adj-13-123","p-adj-13-1234","p-adj-2-1","p-adj-2-123","p-adj-2-1234","p-adj-2-13","p-adj-3-1","p-adj-3-123","p-adj-3-1234","p-adj-3-13","p-adj-3-2","p-adj-34-1","p-adj-34-123","p-adj-34-1234","p-adj-34-13","p-adj-34-2","p-adj-34-3","p-adj-4-1","p-adj-4-123","p-adj-4-1234","p-adj-4-13","p-adj-4-2","p-adj-4-3","p-adj-4-34","p-adj-5-1","p-adj-5-123","p-adj-5-1234","p-adj-5-13","p-adj-5-2","p-adj-5-3","p-adj-5-34","p-adj-5-4","p-adj-6-1","p-adj-6-123","p-adj-6-1234","p-adj-6-13","p-adj-6-2","p-adj-6-3","p-adj-6-34","p-adj-6-4","p-adj-6-5","mean-1","mean-123","mean-1234","mean-13","mean-2","mean-3","mean-34","mean-4","mean-5","mean-6","SEM-1","SEM-123","SEM-1234","SEM-13","SEM-2","SEM-3","SEM-34","SEM-4","SEM-5","SEM-6","Q1-1","Q1-123","Q1-1234","Q1-13","Q1-2","Q1-3","Q1-34","Q1-4","Q1-5","Q1-6","Q3-1","Q3-123","Q3-1234","Q3-13","Q3-2","Q3-3","Q3-34","Q3-4","Q3-5","Q3-6","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF347",0.999999705067867,0.999999887538005,1,1,0.99999978508089,0.999999914073849,0.980552515153731,0.999616216774136,0.999735713939377,0.99960354921484,0.999807262835752,0.999980430215726,0.999988989016333,0.999999489683513,0.999442841464416,0.999999991840707,0.999999998983751,0.99999999981586,0.999999996233249,0.998195898865901,0.999968192470367,1,0.999999667532179,0.999999863168138,1,0.999348678365845,0.999999267220866,0.999999989909861,0.8301084257972,0.999060467128274,0.999325791955777,0.997504782587697,0.999999976853223,0.964681347881854,0.99317036623094,0.995438222947201,0.99964472514199,0.999855502386165,0.999902771603277,0.999967988822361,1,0.999998122592501,0.999740364966564,0.999959996170605,0.999999996522148,21.6731111111111,10.1348,11.3254,22.249475,36.8801933333333,28.5478777777778,16.9957333333333,22.60524,39.4242536585366,35.853025,10.8668372126725,NA,NA,5.73047122297038,10.7071232920735,4.17331674088842,5.45851943000827,3.53840189924774,7.4663129445776,5.60726825786184,4.4046,10.1348,11.3254,17.66535,10.61345,13.538325,13.8296,16.9164,8.9074,28.287275,16.21685,10.1348,11.3254,25.152025,48.91925,36.873725,22.42955,29.1807,48.1881,41.6989,34.824184,33.1209067385445,35.0616,19.5599,23.91485,41.583075,8.8551,40.8156,2.12488422144593,2.04996528692686,0.951089241273951,0.557872430237068,-0.0723473785092682,-0.841992838972009,"LIHC"
"ZNF273",0.999800632992971,0.995728931165024,0.99999998199867,0.999291889114532,0.999999982625091,0.999976752022415,0.999999999998403,0.999733069507132,0.994947226267738,0.998977841627698,0.998647205926609,0.997460713719535,0.978017169032813,0.972191261822485,0.999697598102715,0.999991481055615,0.998689235788462,0.988698538445031,0.996935429165482,0.999996952789096,0.999999999999635,0.999999748437447,0.999986881146885,0.999294792768841,0.999996853295238,0.999999085245131,0.998746057480883,0.99991069087275,0.997496107329014,0.997100485331293,0.975972750926206,0.966711117011875,0.999400209968597,1,1,0.998235404208763,0.701834770976721,0.895214127787549,0.761332163791538,0.591186179656419,0.752059431133512,0.885910070614614,0.992371872857305,0.76993102757763,0.892610355074417,39.7110222222222,16.0965,4.9549,24.869775,40.68964,48.1195722222222,49.596,34.35126,48.6259317073171,77.547025,5.85709811581397,NA,NA,3.99668877079827,5.99614713756378,7.18893376650972,8.21475818512024,2.72071259095848,6.12513845415185,36.5625311810095,22.381225,16.0965,4.9549,21.185775,20.2365,20.928275,41.5249,33.7591,23.2669,41.9216,51.450975,16.0965,4.9549,28.99805,57.75675,54.35615,54.9562,36.7668,66.7078,81.946525,22.180868,46.7887522911051,22.08605,37.0205,16.055475,27.623275,23.65365,60.39335,1.39386919352743,1.7925805143907,2.109419355956,1.67619379653673,1.07684593373585,0.745188958786199,"LIHC"
"ZNF84",0.999087098389648,0.99299642170092,0.999999998053502,0.999948547703086,0.999991710549549,0.999754655598281,0.999993032854069,0.999843220155864,0.997941848852955,0.999999896946403,0.999937461032843,0.999839599139239,0.997825720738671,0.999999900500037,1,0.999699390273815,0.9999994381806,0.999957193046,0.999999999182873,0.99999386999849,0.999993144047261,0.997532662096489,0.999999495547618,0.999951876119947,0.999999986902606,0.999928749952054,0.999897119420625,1,0.999999997866563,0.998353696903859,0.98912950647739,0.999716861245441,0.99973814078354,0.996479618970254,0.998974913842826,0.991268516138213,0.976206749479561,0.959496235762432,0.899565635463538,0.946200180880562,0.923687436685205,0.882451871906764,0.932128397577532,0.845234803328583,0.97956957524881,384.824266666667,257.5441,218.7224,336.51035,360.622586666667,359.004372222222,317.481766666667,313.71526,392.665946341463,491.2782,33.13985208387,NA,NA,58.213595374341,38.9076915416475,29.43600333651,40.6396647656914,49.6917613842737,27.1065182625801,120.979253304151,281.586225,257.5441,218.7224,270.914725,271.8406,259.855875,283.93795,250.2806,259.9743,388.72695,438.621975,257.5441,218.7224,348.072425,459.29185,392.6112,354.12315,303.0754,500,580.84065,268.084466,388.801334501348,265.73295,349.5099,207.848075,317.173325,270.84445,476.5195,10.6986124989024,8.84274744626074,1.45029415654896,1.31526745177819,0.53634554517412,0.39535619276558,"LIHC"
"ZNF667",0.999921235975805,0.999997432278032,0.999999999738462,0.999782332379045,0.999999989542959,1,0.999987209547062,0.99943922778793,0.99995269756097,0.996340225407099,0.999935380087788,0.999350603465753,0.99994486940735,0.99405848480804,1,0.998579958710264,0.999999999999611,0.999999999986042,0.999999992723616,0.989843165235467,0.985487393888394,0.999999460159683,0.999997188447151,0.999999986687832,0.999999782318816,0.999828844389996,0.999674452178402,0.999984228579754,1,0.999913764370982,0.999997229420877,0.999679963729574,0.999948768716794,0.999490062819272,0.998105938292649,0.999999163714667,0.999999365503045,0.999637343971674,0.999967712407433,0.99917545986597,1,1,0.996879036186637,0.999969121634367,0.999998853080982,20.0441277777778,1.7885,7.7862,8.949275,25.06302,25.0544833333333,4.2523,14.99476,19.9674390243902,25.6676,6.44109381910075,NA,NA,2.39711471613097,9.39278857238081,6.2179382327691,0.578429687458496,7.75994018705041,4.50135454646558,22.5613577053776,1.487225,1.7885,7.7862,5.611375,3.79115,3.763175,3.68705,4.562,3.7915,2.97085,40.889875,1.7885,7.7862,12.69575,32.25195,34.195575,4.64125,13.5331,21.7265,26.29175,15.999588,23.2533870619946,14.0683,6.8823,8.523525,19.1449,2.95445,26.23775,1.40616550099949,2.14124754807402,1.45337411575814,0.48920622960841,0.53940611761352,-1.03148531946046,"LIHC"
"ZNF649",0.999997202886321,0.999999009638643,1,1,0.999998478573166,0.999999454428906,0.99999913938076,0.999974596953294,0.999988283450299,0.999999992033327,0.991347478835696,0.99999999998654,1,0.99991314264227,0.946991811353762,0.999999886556139,0.999999992193628,0.999999998856901,0.999999974451908,0.999989198114618,0.999999982894893,0.986606674834476,0.99999999956225,0.999999995976293,0.998220327217439,0.958096846788209,0.999951324469576,0.999957066813879,0.999999759124492,0.999983597589761,0.999992904268722,0.999999999493592,0.999999999930261,0.833085177186098,0.999994434393134,0.948839685179967,0.999999867922644,0.999978103519444,0.999989409263144,0.999999989676878,1,0.997942532735327,0.999994574912895,0.990056329682766,0.999999999820043,83.5274777777778,59.6167,62.2899,83.886725,90.63962,65.5856777777778,73.4418333333333,50.1121,88.506156097561,92.622125,19.2805352098417,NA,NA,10.0969564429399,21.1398172278516,7.02148927333379,13.1084460896189,2.2040814687756,9.89876447761873,37.6653329508797,42.78705,59.6167,62.2899,66.481425,34.50065,34.056775,61.6948,48.3325,41.5032,35.7631,96.5786,59.6167,62.2899,101.0303,101.67315,98.418,84.3531,51.0949,111.2635,129.321775,110.812938,83.0248773584906,106.22995,66.5351,87.0262,131.200575,39.1091,107.3179,4.71129924066092,3.27457637960979,0.749234510490919,0.626330898207144,-0.416510741799403,-0.675003043039249,"LIHC"
"ZNF248",0.983229305158768,0.99634525724393,0.999999999076837,0.99159260976909,0.884807124833761,0.94738411556111,0.999992940532899,0.963795480356858,0.989594448844784,0.999302355039578,0.99997710178239,0.960818457298823,0.988734011444083,0.998634290381562,1,0.995178470346731,0.999976512944185,0.999999675158208,0.895676099824106,0.97836685469017,0.971738232955189,0.998109507680114,0.919738641306276,0.967850018485223,0.999999986097914,0.999954712098751,0.999887899989033,0.935991075986213,0.999965536756973,0.95965479586393,0.988308624958718,0.998667056659942,1,1,0.969830490942966,0.99989373938764,0.999999728289273,0.976935102428241,0.993585685941269,0.999918945947128,1,1,0.993483861009808,0.999996922329914,1,167.603561111111,63.7899,83.525,218.241725,180.996153333333,180.280569444444,114.648566666667,205.56216,180.629117073171,182.2047,13.6026339770119,NA,NA,56.9478132334388,16.405147101417,19.5496383789329,19.8628500318504,30.9794979427137,13.7377695086246,41.126736769264,132.716575,63.7899,83.525,156.902625,166.918,113.942525,95.1188,140.2918,116.088,128.716475,203.8748,63.7899,83.525,229.0005,209.01195,192.651075,127.55045,238.7627,218.4189,213.622525,113.374002,183.089940161725,114.4804,168.952,91.9848,136.366175,126.74015,221.02445,4.66869730139588,4.32530150525519,1.61491997223248,1.47581594753338,0.691462673573067,0.561512810735907,"LIHC"
"ZNF544",0.99874418748213,0.997695208979206,0.974166803456426,1,0.999486278525086,0.998553562123522,0.80373867153171,0.999999986131527,0.922516284669422,0.991383062278591,0.999999838009466,0.999387492657208,0.995072863554843,0.999999999957364,0.817096237739062,0.999865957908975,0.999997382407216,0.986650716523379,0.999985597750691,0.999998702814818,0.999975831747069,0.978806707847934,0.960398636473647,0.999999884256195,0.996372850578797,0.423579449471366,0.931755239773375,0.95223700070305,0.978054853120844,0.999980996170926,0.974432599665477,0.999887740799345,0.997080507613419,0.985788063898619,0.999999999998775,0.663371892518867,0.999498965658697,0.999997449370938,0.981873906580354,0.99996007493752,0.999998061468193,0.99988776934488,1,0.913406264583297,0.999999999939933,421.896377777778,572.3501,259.2532,425.948825,532.24534,436.676116666667,491.247933333333,313.25078,482.979441463415,494.05595,39.5042678569688,NA,NA,80.211154170543,42.3868458409387,33.3821253398443,90.1019928189592,44.0004154542704,30.9429963653123,117.464291481997,356.219225,572.3501,259.2532,381.483175,425.01195,313.925675,422.2969,259.2267,323.7536,454.3583,492.7026,572.3501,259.2532,523.50175,610.9236,560.58325,575.95385,400.7498,636.8272,600.5006,228.544636,443.038226145553,230.05395,440.7032,181.654225,270.2888,315.85995,567.52645,11.3387892214587,9.79978814630032,1.93851946779251,1.91565152434896,0.954955223583641,0.937835144676457,"LIHC"
"ZNF251",0.0132438172189716,0.999999999884463,0.1667140412157,0.998396720878188,0.00950302915941648,0.999999749165261,0.999991406094297,0.0087346328406499,1,0.999952262527161,0.757051214921723,0.00194535696130393,0.999997064762927,0.999999999882895,0.975828611008371,0.999935900155342,0.0188697967863082,0.999999994825342,0.999999999592536,0.999999646939583,0.999999770853713,0.825947918608479,0.00210985028372657,0.999735656409458,0.999899345993154,0.948433958133465,0.999626871147157,0.999622206387008,0.959395994355175,0.00326959478534106,0.999999963768419,0.999999998012189,0.99953905756458,0.999665754627503,1,0.992070201845263,0.963511309464746,0.00451473381026246,0.999965925090104,0.999998769993734,0.994098572139803,0.999998892462477,0.999985113404056,0.999999983673613,0.999777418400199,388.943783333333,998.5796,368.7843,316.8977,364.65434,306.54055,334.145033333333,254.70266,331.016848780488,277.5913,46.0150254258801,NA,NA,123.713755605181,44.1873822203264,22.8991512708106,95.4759870882086,27.1585720452052,26.0980711506986,24.5025778401308,204.959725,998.5796,368.7843,195.913225,254.1956,218.233225,244.61005,219.9776,215.9363,242.58185,545.01535,998.5796,368.7843,326.018025,400.6129,357.631625,407.62425,278.8787,448.5082,308.3461,140.67491,349.934270889488,139.77535,302.0335,105.62905,161.5442,216.42605,437.81335,5.66120670530784,10.1108496546787,2.48753861573103,2.16084953462824,1.31471892175327,1.11159861722137,"LIHC"
"ZNF607",0.999900632672133,0.999316641830236,0.994750966781595,0.999999997072558,0.999826267020472,0.999890636843937,0.999977171848695,0.999994675186097,0.996763758677669,0.999981380741372,0.99999997008894,0.999958756962134,0.998519879618985,0.999999554877852,0.999999009629482,0.99999936360946,0.999579512711239,0.999980770242676,0.999999999710376,0.99988832071919,0.999989555270731,0.999638881407843,0.997673246527935,0.999997651611328,0.999998123877183,0.992924814814872,0.997682240261961,0.999999993362679,0.986931676979312,0.999999781354262,0.989697790132634,0.998985343301437,0.999988643181694,0.989393358972971,0.997835828528736,0.939543685874603,0.999882403478046,0.999999953581383,0.994227207804065,0.999867179557284,0.999999829404408,0.999973886301148,0.99957168731469,0.992673141983481,1,74.4113388888889,119.8296,16.9881,66.981625,87.4046466666667,79.445725,59.0531333333333,48.29568,97.7446756097561,99.3442,15.9034160849236,NA,NA,19.7867870042686,20.6136715526969,14.0966535383224,19.4466687635983,15.9699372492944,12.7828938445562,27.3205126826285,15.075475,119.8296,16.9881,60.812475,14.66255,15.487425,42.34015,16.9164,38.673,63.741025,110.797,119.8296,16.9881,84.1057,142.24345,102.144925,76.0199,84.8928,122.6118,118.513125,25.714772,80.6271452830189,22.73655,61.5632,16.452425,35.17515,22.5443,115.8621,1.89775595271941,3.77509653831683,3.13544079967028,2.70767552684994,1.64866828028221,1.43705486452162,"LIHC"
"ZNF334",0.999999386699472,0.999999998973904,0.99999999990832,0.999955757726079,0.999930113859523,0.999995435248234,0.999862602657241,0.999999999931429,1,0.996827061861671,0.999602578617462,0.999959598551357,0.999998572711515,0.999999996964156,0.94936024709115,0.999998586730901,0.999999999988402,1,0.999670264381029,1,0.999548484945856,0.999999049641081,0.999986709837531,0.999999637135152,0.999999996591106,0.999270881878956,1,0.999948699612429,0.999917474260126,0.999978158746834,0.999999451694078,0.999999934555456,0.969069178526651,0.99999999843073,0.999782807837745,1,0.111694652192915,0.77324994240507,0.85244362341012,0.684530803963247,0.0483086107941012,0.188995873315465,0.336645507507542,0.493338312107968,0.155709068458339,23.8988833333333,5.3655,14.8646,40.229475,12.0819,34.9976777777778,11.5284666666667,33.4836,32.8916341463415,115.730825,5.21371644225861,NA,NA,21.944456738828,3.64835554268077,6.44798623161872,3.80551079634668,17.1660127005953,11.2036903442144,91.6769391638411,4.516625,5.3655,14.8646,14.11865,4.1914,5.4656,8.02235,7.2419,4.1597,7.98085,36.95795,5.3655,14.8646,48.068625,13.93375,55.71785,14.56285,56.3308,25.9419,143.667625,44.638084,36.8251776280323,41.5884,14.8646,32.71,55.142025,5.09305,44.8153,2.82401980694239,3.0260316286026,0.824972183573837,0.357421781073569,-0.277582619524831,-1.48430054083997,"LIHC"
"ZNF485",0.999999999999511,0.99944556670214,0.999983642528492,0.947488632482187,0.999377627825101,0.952092420300405,0.999999995920089,1,0.999747574848196,0.922754153287542,0.999995208610007,0.999999995355149,0.99800282734544,0.976414461076264,0.999884606563817,0.999955141538688,0.999999975477608,0.999998693191801,0.93134271205985,0.999993789171658,0.999238764806522,0.999999999749792,1,0.999852044970459,0.973184014431386,1,0.999996830853368,0.999998435355003,0.99999999999588,1,0.999521919731147,0.913101140711316,0.999999999775422,0.99982771089547,0.999966420876545,0.999999999991275,0.12415781440048,0.895704944437759,0.552745112921201,0.968096238105364,0.106968121468408,0.149574759641959,0.276019038893007,0.295781443956799,0.074159391243222,44.8807833333333,42.3279,18.4038,71.556375,42.57308,49.1177,33.0089,42.43768,44.0139390243902,103.0784,6.61198174296956,NA,NA,31.8874641070587,5.80963343809802,6.38042068053162,4.21115750477229,10.9340882944761,3.89424418404731,62.4260863515806,25.51355,42.3279,18.4038,33.7306,28.44345,26.695225,28.90055,19.0797,28.71,36.863875,56.29875,42.3279,18.4038,81.648475,54.3651,59.2545,35.864,61.8351,52.867,112.252325,28.86878,46.8735293800539,26.82135,39.6167,23.40115,33.68285,29.09025,59.0859,1.32126093676782,1.51265664630334,1.62367545078295,1.47705838818702,0.699263287487009,0.562726857032227,"LIHC"
"ZNF192",0.999930389240173,0.99901867756162,0.999999999153263,0.999249293287055,0.999999999520817,0.999999048101739,0.999950683019445,0.99931338573453,0.995151397655706,0.988711860038105,0.999999999505673,0.999959004378802,0.999293005077976,0.999536011962147,0.999240748040347,0.99996481734947,0.99897289935436,0.994517238887543,0.994680531319156,0.99999998562936,0.999864772528497,0.999098914369431,0.997341960572153,0.987977393799426,0.976009807092937,0.999997252978638,0.996846277960657,0.999999999994648,1,0.999937601724063,0.999058307711935,0.999155958803079,0.999669225974655,0.999999999942247,0.999924718655516,0.997940365404069,0.989443612653159,0.990809456116898,0.969982094823996,0.93081385326192,0.999529152808773,0.976350561541296,0.999998966863115,0.999999727262248,0.981508685234232,167.694088888889,62.5975,22.6509,92.233575,202.027786666667,160.015472222222,226.5508,238.30034,164.797914634146,274.530025,33.7859213760634,NA,NA,12.8776192715227,57.6605446220409,37.9459672097283,70.585485412111,44.4445799739248,26.6058490650835,41.0150833598725,34.33825,62.5975,22.6509,83.2749,52.9812,32.420825,165.45295,153.2847,16.9626,259.6939,259.820925,62.5975,22.6509,106.515275,288.00555,185.018725,287.71055,255.6791,257.3029,311.419325,122.027644,163.506084636119,118.8566,125.989,80.88695,164.271175,44.2321,240.16855,8.41798193071754,8.20563119429658,1.33991019802135,1.06000844715397,0.422136313212395,0.0840757615984537,"LIHC"
"ZNF442",0.99785548556462,0.901791497609322,0.999984336516139,0.999857865564448,0.987298197161818,0.823456539974074,0.985450038275125,0.999983005245723,0.984448828967195,0.960545595116027,0.927519998322704,0.999986932073274,0.984660065842853,0.928667040026024,0.999999999998572,0.999999978181201,0.997299186020467,0.917305454163772,0.999999913569392,0.998254486163656,0.996386118308249,0.999533588409852,0.999982632343145,0.987587712208914,0.991082516899818,1,0.999999999943857,0.999660298920575,0.99625650692519,0.999857051212899,0.964287529166191,0.982321291769186,0.999993773265788,0.999723022101701,0.999704585955999,0.999999990105468,0.999999992053417,0.997228294227726,0.910036357869278,0.999999430257162,0.997221510136193,0.993584766453677,1,0.999584365169868,0.999528688933035,38.0172611111111,24.4428,14.1568,43.23265,32.0262733333333,31.6628194444444,40.1637,32.50664,33.998712195122,39.71615,4.72118077673482,NA,NA,7.10979436007118,4.55295741226008,1.90962404687257,9.13977937425187,6.71216101547035,2.4956762211463,11.2847032984552,20.742275,24.4428,14.1568,31.2343,22.4394,22.45295,31.5374,23.7226,22.356,25.159425,55.504525,24.4428,14.1568,54.47345,35.1511,41.058225,47.09255,39.1493,46.589,50.314825,26.443708,34.6643889487871,25.7883,32.9154,16.928525,31.48155,24.06125,43.78335,1.73123956317217,0.801800515073366,1.31087474376843,1.2763695164086,0.390529840268087,0.352046058189826,"LIHC"
"ZNF813",0.999955689997171,0.999915664541341,1,0.999999999981477,0.999991497199907,0.999982385865296,0.999455899998561,0.999035502746763,0.998536860613275,0.999944400201595,0.999997003060122,0.999762866594186,0.999600620154263,0.999999471714751,0.999988823359886,0.999999994069043,0.999911531980093,0.999850336550146,0.999999970568386,0.999999988331385,1,0.999999999881205,0.999991037585158,0.999981253938637,1,0.999861823597439,0.999998195248509,0.999999938058034,0.985621152637693,0.997971674874638,0.997042432838606,0.999539626499369,0.999999989875523,0.997347916155732,0.999999416907665,0.998802817639769,0.999998468461643,0.999706332264187,0.999534690449035,0.999998451604402,0.999999999991412,0.999999998525932,0.999999999977183,0.999996893194784,0.999999982342764,30.0711055555556,4.1732,2.1235,27.420225,41.9900733333333,35.3945916666667,35.7629,27.08962,44.9142780487805,39.51145,9.59496601840148,NA,NA,9.99472800066573,17.4977712418671,6.44308112609938,11.1353076109284,11.7621557003128,8.38807454679581,33.044487496467,1.9694,4.1732,2.1235,20.929125,5.1106,8.2178,27.18195,11.5998,6.2416,3.757825,56.37955,4.1732,2.1235,36.7073,59.43115,46.7827,46.19925,36.4964,63.6637,43.950675,20.50642,39.3797619946092,19.18795,24.8139,13.7739,26.940625,5.35835,58.9746,1.48127799666782,2.32093301830485,1.92036259837696,1.29320224411675,0.941378742972534,0.370947916113056,"LIHC"
