"gene","p-adj-Stage II-Stage I","p-adj-Stage III-Stage I","p-adj-Stage III-Stage II","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage III","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage III","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage I","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage III","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage III","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","p-adj-Stage IVA-Stage I","p-adj-Stage IVA-Stage II","p-adj-Stage IVA-Stage III","p-adj-Stage IVA-Stage IIIA","p-adj-Stage IVA-Stage IIIB","p-adj-Stage IVA-Stage IIIC","p-adj-Stage IVA-Stage IV","p-adj-Stage IVB-Stage I","p-adj-Stage IVB-Stage II","p-adj-Stage IVB-Stage III","p-adj-Stage IVB-Stage IIIA","p-adj-Stage IVB-Stage IIIB","p-adj-Stage IVB-Stage IIIC","p-adj-Stage IVB-Stage IV","p-adj-Stage IVB-Stage IVA","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF461",0.905297933599746,0.853356164251711,0.959778435428975,1,0.974585335313217,0.864218004484714,0.999683282239197,0.979276121220903,0.802046521970469,0.999741517762296,0.987697089645944,0.999964077484875,0.996468555296275,0.990814791439348,0.97081231625915,0.999699123101049,0.999999286485473,0.999192994169426,0.999738919147628,0.996600757761948,1,0.999974417924323,0.999616860928014,0.970756721774393,0.999974549398954,0.99999993112222,0.998573822564984,0.999247048232766,0.999999061145588,0.999852157243064,0.961758040324564,0.999999065822046,1,0.999040093181824,0.999683628677116,0.999999960614755,57.0071459302326,62.8853988505747,85.3908333333333,57.0624815384615,50.187175,67.8396444444444,67.913,43.4292,50.7022,2.39263391949163,3.72184967188326,28.3139412921935,3.689363988202,5.95496489346585,13.6645490333981,37.2985938023138,NA,22.2503,35.9863,39.28675,57.5812,39.1641,36.19375,42.7608,30.61525,43.4292,39.57705,71.285875,81.4382,103.903,64.6969,60.577225,69.2432,86.77915,43.4292,61.82735,35.700342,59.4647746630728,36.38155,53.7863,27.7584,43.353375,38.2025,73.30405,1.55764470905848,1.67889539626204,1.66566400576983,1.47839495568496,0.736097412650378,0.56403173936883,"LIHC"
"ZNF181",0.999998762726229,0.999999934943623,0.999999425033889,0.981111338208472,0.964963176752753,0.999999999989692,0.999999767456678,0.999999998294822,0.999998498514692,0.999446602616512,0.999972234898594,0.999997740963095,0.999985818595829,0.995772339085132,0.999999997938424,0.999803722384133,0.999928321190354,0.999845961733769,0.996937575957414,0.999993933818626,0.999999366769905,0.999871974878529,0.999788264115915,0.999993592022826,0.999991518274278,0.99974290268104,0.999444842066602,0.998445723484933,0.999489555221657,0.999112456216859,0.999992112211531,0.999980696140902,0.999169567621728,0.997999836554555,0.995845402946659,0.999999999993125,270.484972674419,274.897750574713,257.0269,252.470823076923,280.300625,287.5778,308.1162,209.2499,218.23525,7.95046743446911,15.6400249605002,43.2927200886015,13.9640474473356,32.3724948520662,46.4342980031463,83.3021922870181,NA,81.83355,194.1113,185.80945,230.7929,175.2694,234.94975,211.2889,229.86585,209.2499,177.318475,323.7274,329.778,299.96885,312.9676,329.516225,375.7128,371.9821,209.2499,259.152025,264.105486,267.989233153639,269.12075,250.9404,228.5101,312.418375,191.2231,320.09235,9.34168626279135,5.98528920708557,1.01470528769569,0.932445380001356,0.0210607700519729,-0.100908876017151,"LIHC"
"ZNF44",0.999242116661769,0.999998860911029,0.999970928992418,0.955919807062957,0.808731228622814,1,0.976538874774486,0.933196573632223,0.999995196827787,0.999700296613326,0.256826592716122,0.171856310235092,0.984242107280173,0.634249551124777,0.991494111027214,0.999999986348943,0.999997747342959,0.999999999908971,0.999999995873113,0.999961854383035,0.970887528683932,0.999993932049672,0.999967036014859,0.999999986579504,0.999999976352705,1,0.999939734894822,0.999999828733056,0.956982144860061,0.978211339667745,0.972393014518057,0.886211234882374,0.820004155756965,0.432354871380651,0.982313127164856,0.987589798842912,228.225859302326,219.006671264368,245.6967,246.940986153846,270.0971625,318.156,238.220233333333,265.471,137.1881,7.49401820903267,10.4238741911688,28.9625674204366,14.0054697802906,55.1918780857452,75.4723347572068,79.4763330613656,NA,24.3182,165.1221,149.798,228.39295,160.8215,155.949325,131.5361,163.33815,265.471,125.029,264.99745,266.40065,274.4622,299.4838,328.44385,434.7215,298.7236,265.471,149.3472,209.51174,230.497746091644,210.07255,201.4388,175.349175,249.08265,160.1828,275.62455,7.87725216356256,5.52115615775485,1.10016625365072,0.958901103452117,0.137721555744095,-0.06054606474978,"LIHC"
"ZNF790",0.952922058297196,0.999999996771749,0.999979906621856,0.411444270225449,0.987950235595936,0.999073556371685,0.368067340350169,0.693883839179577,0.92371470455195,0.92139342022869,0.999999877373265,0.99917110812677,1,0.973731268608669,0.660234764225137,0.999660586066137,0.99999747563614,0.999874595170191,1,0.998723084223305,0.999483911697499,0.994954026625123,0.998842366070988,0.996523670483705,0.999832768690793,1,0.993763242453058,0.99995706602952,0.999999978619951,0.999999999997515,0.999999846201934,0.999998961908442,0.993762688261911,0.999999582273567,0.999999637641437,0.999592059014922,128.038558139535,118.581024137931,132.649866666667,109.12822,79.6124,132.316611111111,107.801233333333,77.2702,120.89775,4.76527900457717,5.87581343062543,28.5988225337066,7.02855539742582,11.0316286825492,23.5256466959492,23.6715208784968,NA,61.48355,89.6568,79.2862,110.1124,73.1936,57.5762,86.7794,86.54325,77.2702,90.155975,150.24255,139.705,159.16545,119.8044,88.65855,131.1032,127.4485,77.2702,151.639525,150.149784,120.597571428571,146.22405,109.9124,118.5657,182.7914,81.9737,147.26995,6.09591265848523,3.0386526951272,0.803181784321258,0.751671151223072,-0.316201544681582,-0.41182645993054,"LIHC"
"ZNF677",1,0.985698294442205,0.98589553154427,0.999762361004772,0.999865397882732,0.995225440874768,0.999992278062923,0.999991899783238,0.999110495117973,0.999999997740018,0.184389506731393,0.20615379009187,0.999939609511095,0.354451562551022,0.81865131523533,0.999988502077913,0.99999051975778,0.987299170961163,0.999883069068825,0.999872747887901,0.764372412318732,0.987237241163417,0.987168680672031,0.999993628801865,0.99301333755842,0.996614162935239,0.999999999895388,0.98125113056782,1,1,0.999508351854705,0.99999999989598,0.99999999546232,0.971063693330592,0.999999347294604,0.997108212172302,9.47444302325581,9.40203218390805,21.208,11.1160861538462,12.081625,27.4804666666667,5.056,29.3288,9.85815,1.28403360195307,1.57871095286581,12.0343135393479,3.29193139217437,6.04483543687,17.8791206531762,3.20323107710532,NA,7.34765,2.1085,2.33535,10.19585,2.2962,2.772225,3.5775,1.969,29.3288,6.184325,8.874475,8.8779,30.9174,7.7332,11.648525,8.8037,7.34,29.3288,13.531975,8.065358,10.7621226415094,8.2555,4.3668,5.6025,10.018875,2.28375,8.8316,0.58261959000174,1.14147979554352,1.33436391062981,0.528956453273575,0.416152175115624,-0.918779138582526,"LIHC"
"ZNF823",0.998788662216129,0.999999953032008,0.999994550867141,0.999956800902774,0.989239857098162,0.999999999969964,0.999900196663305,0.999999667719679,0.999969295060081,0.999236475846732,0.998970893954926,0.991173010292892,0.999999954399032,0.999933049824049,0.995090376639532,0.992994408289296,0.9808947747106,0.99988787091576,0.997455029152933,0.981796669661916,0.999965670922805,0.996238943591156,0.992398949948166,0.99950763142971,0.997960844900931,0.99012479244726,0.999767056523141,0.999999386667218,0.995497438590371,0.998662458698612,0.997458555095536,0.991494711963309,0.999845713582301,0.978822215295615,0.949839231085223,0.964148818810196,114.923351162791,110.684014942529,119.956233333333,117.926906153846,106.597025,125.696288888889,139.043666666667,152.8483,87.31895,3.26864667760187,5.58716380967519,15.4582241326242,5.48248969150609,15.1041836987868,19.9653561535451,40.7811178335568,NA,4.73125,89.57145,74.2027,105.99495,91.3664,88.873725,102.5003,98.99985,152.8483,84.953325,136.905625,134.2741,132.684,136.7913,115.183825,170.299,165.75095,152.8483,89.684575,104.672244,114.877619407008,102.3075,109.2654,83.025425,127.53765,85.319,138.2135,4.32269673814208,2.36540186539026,1.09749839133102,1.06800967670992,0.134218825117845,0.0949247186342371,"LIHC"
"ZNF311",0.821638893155639,0.999999890890009,0.999768614889787,0.999917003164454,0.752040434425658,0.999999999910682,0.999749346559654,1,0.999925221672914,0.998278442690469,0.999999941935175,0.999981278395659,0.999998849967127,0.999986561247189,0.999998727709914,0.999968488252265,0.997414338139552,0.999999988158095,0.999997892044804,0.999100099159951,0.999932965762933,0.999998162908552,0.999895340734969,0.999999990277549,0.999999791167368,0.999932584518396,0.999994090473695,1,0.998974706527378,0.999984847631086,0.999154657292495,0.997458637438217,0.999992580692311,0.999826626873568,0.996666878618164,0.999356726687637,21.1716976744186,28.7793482758621,16.6969666666667,18.5561538461538,28.6934375,23.5982777777778,11.9531,10.1523,39.07655,2.54459635391417,4.90900001926641,14.028321790855,3.99930683282517,10.3886726029559,16.1957951444861,7.39547932275747,NA,9.78785,3.065225,3.04665,2.72245,1.5068,8.64435,3.7614,4.6226,10.1523,34.182625,28.404075,30.91115,24.74725,17.487,47.938925,11.7083,16.4655,10.1523,43.970475,18.978942,23.8030994609164,17.0192,8.0645,13.1215,25.337625,2.79475,28.43555,1.3553013161929,1.96519846879848,1.2541847412209,0.473847184356492,0.326749872552002,-1.07750622968244,"LIHC"
"ZNF347",0.798416206369705,0.722933189459121,0.911103976251602,0.544461349069661,0.999921602735296,0.95166992887861,0.99982863945924,0.999999999999035,0.954381502896237,0.999999374525913,0.00190328748239399,0.0235238625130298,0.99972997898045,0.0542569628271803,0.253173663828267,0.999999769536657,0.999657349701466,0.896428727671258,0.998509781878835,0.999921761274768,0.352825515421342,0.99998413589951,0.999999964498428,0.999830530325367,0.999999999634086,0.999999950596166,0.99003909949524,0.999949364977638,0.999259945197934,0.990113720430339,0.795125406876789,0.98027055831618,0.995817894306771,0.301891531075194,0.999991486857934,0.998762484371744,27.8658284883721,36.2414597701149,67.8517666666667,39.3735553846154,35.5268875,82.8553888888889,22.5967,43.4292,9.52175,2.47256129217075,4.70640024896298,41.3843220495529,4.91207820741141,11.7536510360981,30.5915915021025,14.2831314886944,NA,4.70415,7.6535,9.0385,27.83825,10.6979,14.23745,11.8216,8.5131,43.4292,7.169675,34.71705,49.56345,97.0065,59.806,48.161425,133.2462,31.69885,43.4292,11.873825,34.824184,33.1209067385445,35.0616,19.5599,23.91485,41.583075,8.8551,40.8156,2.12488422144593,2.04996528692686,0.951089241273951,0.557872430237068,-0.0723473785092682,-0.841992838972009,"LIHC"
"ZNF273",0.601745346104554,0.999999887918438,0.999999816775234,0.139064192767177,0.99333137698037,0.99993817315024,0.521308524608119,0.928747125015572,0.992531200952419,0.99292127263087,0.0651291999633223,0.383937966280265,0.907992787268669,0.687640201732917,0.999503113961895,0.971667519859488,0.999039093239442,0.999309783768185,0.999970633441721,0.999999997911368,0.999693407748964,0.999706308748459,0.996060100149934,0.999573166941291,0.988402143236159,0.947536659402149,0.840497994732848,0.978992109571557,0.995666765853808,0.959308532558529,0.997213785396457,0.903379050089295,0.756766033235776,0.484596431758288,0.910662849625317,1,40.9070918604651,49.661267816092,45.1303,54.7304646153846,66.41845,76.8401444444444,63.4428,20.8686,20.2637,2.01908571591633,4.39236625249944,22.2313339174688,4.63398001681052,20.3431488774125,19.1368347095414,26.7295289858114,NA,5.2009,23.9519,23.2643,23.45305,26.5734,30.285225,23.6432,36.84305,20.8686,17.66325,54.592225,58.4841,60.24055,79.9783,81.738725,119.488,79.021,20.8686,22.86415,22.180868,46.7887522911051,22.08605,37.0205,16.055475,27.623275,23.65365,60.39335,1.39386919352743,1.7925805143907,2.109419355956,1.67619379653673,1.07684593373585,0.745188958786199,"LIHC"
"ZNF84",0.999278997624852,0.892643433269385,0.94328383301031,0.349009204930344,0.848103386244819,0.995988787549441,0.12678799067641,0.243047689478956,0.999999211783848,0.690626135089742,0.174728261169197,0.325706540851921,0.999999998677245,0.805566884187033,0.999999889822043,0.999982283536788,0.999816893681644,0.933409039512135,0.989190377598947,0.665505780257825,0.745496081587663,0.999952529543634,0.999827413867147,0.97317817511969,0.997293560104597,0.906850862790285,0.934764610816021,0.999999942189791,0.9402707523098,0.905112815454374,0.622742793576427,0.734019227584355,0.282484598801994,0.341164455107601,0.998293930355852,0.999991050587302,365.270293023256,379.473362068966,501.8046,420.701481538462,531.8694,515.044911111111,326.7634,289.9041,215.74405,11.1482931368942,18.3162985016516,138.522212149689,21.3839855598531,111.137740832994,81.5862356311482,84.1200596280697,NA,18.25455,260.375575,270.84445,385.03015,310.5105,343.2588,293.9686,245.14755,289.9041,206.616775,446.2611,453.5428,624.72165,502.3229,668.682825,754.1877,385.2144,289.9041,224.871325,268.084466,388.801334501348,265.73295,349.5099,207.848075,317.173325,270.84445,476.5195,10.6986124989024,8.84274744626074,1.45029415654896,1.31526745177819,0.53634554517412,0.39535619276558,"LIHC"
"ZNF667",0.90590960803001,0.958610268759216,0.994339332918255,0.999999997436317,0.951665044642227,0.95532136134391,0.391534647678882,0.753399992483659,0.999999981330829,0.408813216399449,0.0165026168835813,0.0976719771297412,0.998068330239936,0.0215217753880589,0.997080652681591,0.999999999991211,0.999999604538368,0.996769504470429,0.999999999789286,0.968676311786572,0.729083243642679,0.999999993311562,1,0.999934723912337,0.999999983114601,0.999490923911979,0.986764202363761,0.999999999787772,0.999902020142296,0.998016041190389,0.966646235227163,0.999939973579158,0.870474548514751,0.56275205338778,0.999968825191503,0.999978208722611,19.8321738372093,27.3623034482759,48.5984666666667,19.0454,53.2926875,69.2588,21.3785,25.9447,5.1148,2.66519987587185,4.92652211289585,45.412516258712,3.38940687375756,19.6311142712226,40.1464976956064,12.754249690724,NA,1.7675,2.6621,2.2771,3.20075,2.9036,6.1649,4.4728,8.8857,25.9447,4.23105,21.83285,31.60845,72.3013,20.2087,93.347225,82.2283,29.8499,25.9447,5.99855,15.999588,23.2533870619946,14.0683,6.8823,8.523525,19.1449,2.95445,26.23775,1.40616550099949,2.14124754807402,1.45337411575814,0.48920622960841,0.53940611761352,-1.03148531946046,"LIHC"
"ZNF649",0.999993123889923,0.863812835413102,0.831922956886332,0.995699202873947,0.983269894525358,0.94339994658537,0.999853759580226,0.999363536944487,0.986315271230947,0.999999962870683,0.211410988593101,0.18036116084826,1,0.467370914538088,0.895444872572587,0.784850671571888,0.745984876161089,0.999999999329868,0.894939728258395,0.969976392431163,0.999999998695448,0.999999999498078,0.999999991185458,0.999241188814683,1,0.999999999952997,0.998385525297255,0.998294311819313,0.999985795758852,0.9999547851075,0.999334962506222,0.999999864927363,0.999999999409147,0.997701684380881,0.998141304696778,0.999999995863588,80.1115656976744,77.1661287356322,134.8713,87.8372246153846,92.163575,135.511477777778,140.5667,86.8584,97.5918,4.39049558122891,6.4536882107223,70.7145288914049,8.11050632045465,19.964494080767,37.7846066861809,102.670208492353,NA,44.8721,40.398675,32.44905,65.7413,40.7539,69.334625,80.5099,38.08285,86.8584,75.15575,107.72135,107.1459,182.3278,106.3063,110.936775,143.3172,197.16345,86.8584,120.02785,110.812938,83.0248773584906,106.22995,66.5351,87.0262,131.200575,39.1091,107.3179,4.71129924066092,3.27457637960979,0.749234510490919,0.626330898207144,-0.416510741799403,-0.675003043039249,"LIHC"
"ZNF248",0.999665240953809,0.998789855705754,0.999757703595446,0.000899890490802968,0.0285024770591117,0.9999918757422,0.999780298619677,0.997963320815286,0.993049610309174,0.415835058701835,0.383331952958818,0.568504441808216,0.999823736721937,0.999977726810594,0.553198884491395,0.999966697922237,0.999998187870841,0.999999947868017,0.999475942400706,0.999125123492539,0.997560981376685,0.999999989659791,0.999999751837915,0.999917420078451,0.997596221520308,0.999999999999843,0.994182900818142,0.99999314083864,0.999999999761148,0.999999908218062,0.999862142464965,0.989173115119878,0.999999981505218,0.978474182735706,0.999993369859775,0.999999999980105,170.759072674419,177.1315,204.369266666667,221.949852307692,154.200475,234.008833333333,191.5623,157.9244,165.0848,5.56397005337409,7.25494257236181,48.3720338888196,13.8760586173799,32.5063953233863,42.3044948848721,56.8616651057928,NA,31.5679,120.37545,128.79045,166.95795,145.4183,97.497425,149.3496,161.42835,157.9244,149.30085,202.724,215.5363,249.63025,250,173.893525,285.8101,248.38925,157.9244,180.86875,113.374002,183.089940161725,114.4804,168.952,91.9848,136.366175,126.74015,221.02445,4.66869730139588,4.32530150525519,1.61491997223248,1.47581594753338,0.691462673573067,0.561512810735907,"LIHC"
"ZNF544",0.91205421366304,0.987472859586626,0.999128279336842,0.996032467479568,0.999992388090613,0.997724337044541,0.999796489813495,0.999999999998147,0.999791490211342,0.999999890701614,0.167167068192893,0.485357613196995,0.999887147664127,0.396754286821711,0.872060155306419,0.999950936389338,0.999999993413095,0.999988946626255,0.999999609955507,0.999999999728116,0.988590883362524,0.986807325874831,0.963544222968006,0.914418797274659,0.973593252936448,0.970763256565551,0.680746863211113,0.975769401531369,0.994003616666027,0.970548577628895,0.928319694194221,0.982036321445962,0.98165261424649,0.571832425150211,0.988009388836734,0.999998081226612,428.418279651163,461.611734482759,534.360766666667,450.74064,465.230975,597.114433333333,477.560766666667,244.5121,312.60505,13.2691742697761,23.227956847953,17.0085498093688,22.6154345086717,57.1390659225485,54.2944659789815,33.3700043142707,NA,19.11555,309.807275,313.49825,517.8442,336.5625,380.44375,459.6991,444.43045,244.5121,303.047275,554.17415,573.14455,546.1362,584.6209,582.497925,677.8255,497.58345,244.5121,322.162825,228.544636,443.038226145553,230.05395,440.7032,181.654225,270.2888,315.85995,567.52645,11.3387892214587,9.79978814630032,1.93851946779251,1.91565152434896,0.954955223583641,0.937835144676457,"LIHC"
"ZNF251",1,0.965262155810633,0.968159302687468,0.998800933423144,0.999323762135801,0.928055596991088,0.998942562707223,0.999198338278287,0.999453922239215,0.99095646584536,0.998979780437836,0.999246473839958,0.999215286911323,0.990390893074506,1,0.908787694701619,0.910281622370442,0.68283726121143,0.960692416512211,0.834001419063384,0.833044257081807,0.99972532731971,0.999745249757227,0.999999999904357,0.999115004456851,0.999997734466373,0.999996635194276,0.959053362060346,0.846176128910653,0.852952221226676,0.999956648451216,0.778445284220433,0.980198306490327,0.976304504214601,0.505027912316785,0.999975847988239,353.103104069767,352.287118390805,220.676066666667,373.120018461538,304.2356,307.130466666667,510.222166666667,240.2707,140.17975,14.318011377211,19.4652833269294,53.8970949063841,28.7884272289055,47.5216236420101,72.6868826148539,261.632482859222,NA,26.37225,216.1649,229.4818,179.70095,219.8198,244.0235,170.299,259.47675,240.2707,126.993625,485.146075,402.67805,271.4861,438.8859,306.040525,292.6974,700.27655,240.2707,153.365875,140.67491,349.934270889488,139.77535,302.0335,105.62905,161.5442,216.42605,437.81335,5.66120670530784,10.1108496546787,2.48753861573103,2.16084953462824,1.31471892175327,1.11159861722137,"LIHC"
"ZNF607",0.371176527244079,0.96295829099532,0.99927595788177,0.952917327108086,0.998291287626487,0.995148591905896,1,0.995361637035209,0.98323143395797,0.999877749429493,0.654635403365714,0.989807676339091,0.999999999970448,0.938583279549237,0.92276997056411,0.975920831774628,0.999722628845525,0.999999999996568,0.99753149133625,0.989295728426372,1,0.999999899789996,0.999897390575823,0.997634147306358,0.999987535478759,0.999999964913922,0.997004208544311,0.998387227046188,0.986202613560678,0.89563003270532,0.846113126483701,0.948956964790136,0.994075797524601,0.739870466448859,0.869554394708419,0.999978287008425,72.60255,94.2611609195402,122.126033333333,85.5004553846154,71.4964375,118.512055555556,118.735133333333,57.5296,21.0066,4.95174254390021,8.72465952358051,44.5948698449098,9.08380093442575,14.1807987467201,43.221031327684,60.1607530060458,NA,2.4244,22.19715,32.1933,77.5325,24.6204,42.927725,16.3497,64.14465,57.5296,19.7944,100.8517,125.98495,144.7218,114.9519,99.437475,125.6039,167.9255,57.5296,22.2188,25.714772,80.6271452830189,22.73655,61.5632,16.452425,35.17515,22.5443,115.8621,1.89775595271941,3.77509653831683,3.13544079967028,2.70767552684994,1.64866828028221,1.43705486452162,"LIHC"
