"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T2a-T0","p-adj-T2a-T1","p-adj-T2a-T2","p-adj-T2b-T0","p-adj-T2b-T1","p-adj-T2b-T2","p-adj-T2b-T2a","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T3-T2a","p-adj-T3-T2b","p-adj-T3a-T0","p-adj-T3a-T1","p-adj-T3a-T2","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T3","p-adj-T3b-T0","p-adj-T3b-T1","p-adj-T3b-T2","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T3","p-adj-T3b-T3a","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T3","p-adj-T4-T3a","p-adj-T4-T3b","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T2a","p-adj-TX-T2b","p-adj-TX-T3","p-adj-TX-T3a","p-adj-TX-T3b","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.999999957653418,0.99999999934565,0.999565229685993,0.99999997791939,0.999999999998886,0.999999998639604,0.999999999998239,0.999999999826478,1,0.999999999533089,0.999999983321988,0.999999999786649,0.999998072275386,0.99999999998857,0.999999999969729,0.999999703192725,0.999999502728641,0.999461797229687,1,0.999999994667905,0.999998512817618,0.99999687258748,0.999991696598634,0.999781148968544,0.999999999985182,0.999999783653372,0.999984977267907,0.999999903927112,0.99999999982136,0.999998163733384,1,0.999999997622434,1,0.999999897846731,0.999970740540852,0.999905076443395,0.999737903731317,0.999623951215201,0.999012931014415,0.999992252590853,0.999908827294932,0.999544900149099,0.999849491634175,0.999984719181758,0.999096205415057,105.0545,89.0188252747253,94.9732739130435,84.0336,97.6896,90.4919577777778,84.7968896551724,76.9320333333333,96.0519,43.1655,NA,4.6345035650453,8.03792618995069,NA,NA,11.0771577728495,11.8152995723591,31.0702929394802,9.55945988093765,NA,105.0545,38.54265,33.259875,84.0336,97.6896,37.564,39.039,21.904375,84.2353,43.1655,105.0545,125.673875,140.212325,84.0336,97.6896,124.6883,102.0672,98.582425,118.8605,43.1655,66.44554,90.8349603773585,64.15175,77.4095,39.42225,88.9797,38.60015,128.11835,4.64768445795696,3.48885220948613,1.36705880300406,1.20666232799573,0.451075300718494,0.271022009247298,"LIHC"
"ZNF416",0.999999999998235,0.999999999998297,0.970827777261344,0.999999992649882,0.999999991683239,0.999998641527509,0.998940874586076,0.991673533917216,0.977836679888437,0.999902847319783,0.999999990702514,0.807890125200011,0.999583556298152,0.999981965748989,0.95843607144152,0.999999999074573,0.999995848987792,0.984585522151302,0.999999999927389,0.99591661818096,0.889023649076426,0.99997173282098,0.983749562025733,0.907677824397279,0.999999947567269,0.999964594683801,0.795116451606697,0.997742837690661,0.999999803512571,0.956248461802759,0.999343371766614,0.999936790402384,0.946182497214752,0.999999771645764,0.942389069653563,0.806496423458315,0.999998654968261,0.999908824815658,0.999993982318413,0.999938690892187,0.982524902154276,0.999999744603703,0.999760006154654,0.994391407928167,0.999999992286194,81.2686,78.2303016483516,84.3030163043478,70.459,38.5012,89.2027288888889,75.1020931034483,60.1667666666667,92.7443076923077,100.7194,NA,2.85316474572717,4.31329157478093,NA,NA,5.98837081898516,6.76103084133157,9.12839287350797,12.1713600146075,NA,81.2686,51.258325,54.04725,70.459,38.5012,54.6386,54.6547,41.423925,54.9845,100.7194,81.2686,97.1085,110.06835,70.459,38.5012,110.7288,100.081,71.757775,130.4348,100.7194,57.352698,80.9792075471698,54.17935,73.0124,45.22315,63.760325,53.2405,102.23865,2.1255143209624,2.05099782311878,1.41195114390555,1.34760568371529,0.497690169583169,0.430398418353082,"LIHC"
"ZNF586",0.999980974748181,0.999996672124716,0.999653201609303,1,0.999966615868387,0.999993351250243,0.996880942659725,0.998916386601018,0.997582030185956,0.996212919302502,0.999999999998113,0.336425465593515,0.78715616881707,0.999999999957073,0.977916502558285,0.999999999892907,0.75771358032069,0.962958351939327,0.99999999913792,0.983775070132361,0.9999999944208,1,0.984632527403342,0.99701600519795,1,0.980377219352468,0.999999999730106,0.999999966678656,0.999999999808754,0.97353729414571,0.997379424587908,0.999999998679821,0.986826698908542,0.999999996794532,1,0.999999965290856,0.999968295220761,0.999999958914112,0.999999378653246,0.999953742810769,0.999997239893524,0.999799448504752,0.999896640601214,0.999759239426644,0.999925430215433,91.1794,72.6493456043956,75.9869902173913,92.437,42.5237,88.1248488888889,86.3766034482759,90.3997666666667,85.9521384615385,63.4402,NA,2.52192124618445,4.02057284989723,NA,NA,7.25321405022421,8.66569023907888,29.6506192616238,8.34335815493254,NA,91.1794,48.339475,49.055175,92.437,42.5237,53.0569,58.5452,46.723225,69.3231,63.4402,91.1794,89.230225,93.973,92.437,42.5237,116.6987,105.2632,93.958275,96.5843,63.4402,82.775812,77.3349482479784,75.75135,69.4859,66.523975,90.70725,49.4285,96.8424,3.92647620455594,2.02596194742321,0.934269883670588,0.917289262831619,-0.0980887316865419,-0.124551342259905,"LIHC"
"ZNF446",0.93140201537203,0.864097232589738,0.911601814867328,0.932128961744624,0.999916585343253,0.999997288513401,0.999744085043974,0.999981298058016,0.999707292550507,0.999255769868731,0.913752469206483,0.999995017782017,0.999746644264957,0.999973627914848,0.999945646747355,0.822328102071398,0.910380042442945,0.999973917604685,0.999999856033574,0.99911763887712,0.995290009571357,0.760835000471404,0.966956043144113,0.998898948183149,1,0.996014049354356,0.990959387874374,0.999973844196494,0.936053813145514,0.999999999954864,0.999960007373338,0.999961678858417,0.999975777811236,0.999999999936164,0.998892657893502,0.993675308877901,0.999999912397598,0.990786285749511,0.971499179496897,0.981890178386773,0.999996606555021,0.986305392915392,0.95483149044824,0.919813057549238,0.991043960295669,63.9841,201.684892307692,220.035765217391,257.841,154.5737,208.397328888889,230.436820689655,252.3487,204.821584615385,100.0131,NA,7.11216984404171,10.9060293454372,NA,NA,13.5258301653531,20.7652857935443,33.8710155877952,30.2209569130766,NA,63.9841,141.6122,143.602875,257.841,154.5737,147.3651,135.5676,224.739975,137.3512,100.0131,63.9841,231.469475,266.787425,257.841,154.5737,253.8755,274.7635,298.295075,238.5615,100.0131,129.239702,210.339570350404,110.0894,188.8029,87.7532,143.4819,142.9465,249.6175,9.53771948502152,5.14259057642958,1.62751512960316,1.71499617583528,0.702670954943599,0.77820535942454,"LIHC"
"ZNF8",0.999993779656172,0.999592080905968,0.526098008601924,0.98563197060749,0.982695523516844,0.997745613411805,0.99999999955415,0.999999980863041,0.999977669782067,0.994780521685927,0.999680389384779,0.884509701002892,0.999999999992439,0.99749721490096,0.999984160676692,0.999806531766075,0.985955064292021,0.999999941932171,0.996740932392643,0.999992413621368,0.999999999266661,0.999979628901868,0.999999956146114,0.999995208703611,0.994765708629721,0.99999972490232,0.999998492499973,0.999999889226827,0.999989486636021,0.999999999468756,0.998959127661226,0.989578100002797,0.999999932811302,0.999652683967867,0.999954893143305,0.999999999931338,0.999996085270645,0.999999999595903,0.999999999833434,0.99954469579732,0.999999922827647,0.999999999953843,0.999999999998727,1,0.999999999987157,37.4727,50.151878021978,58.3115010869565,84.137,43.5696,57.8131644444444,56.7279310344828,53.14135,51.4139846153846,54.4277,NA,2.11002267286161,3.50640829679537,NA,NA,4.42189595232902,5.79445994512157,18.6495593207766,6.13963590153698,NA,37.4727,31.94345,38.4801,84.137,43.5696,37.5157,37.2005,24.611925,38.0798,54.4277,37.4727,62.113425,67.28095,84.137,43.5696,67.7618,74.4857,74.0681,57.19,54.4277,30.802178,53.993,28.2609,46.1155,22.103375,36.79745,34.6686,66.19935,1.69605935383312,1.57162600563385,1.75289552576444,1.63177747347041,0.80974001266727,0.706444329484789,"LIHC"
"ZNF264",0.951427282683284,0.970948845901214,0.998979012943484,0.999983170801663,0.99973661717032,0.999934267413395,0.927723171925653,0.999686176790985,0.999062756062251,0.995446897359879,0.98703528052968,0.936872800231366,0.999438319790561,0.999993659820619,0.996941144935979,0.9928479062332,0.876108999399014,0.993039112576943,0.999999042403107,0.994403597729112,0.999999045790052,0.88086759031892,0.998369514256999,0.990083968449256,0.995975499535287,0.999999627797092,0.953508943340149,0.914701864554253,0.956229963787403,0.99999999999708,0.999994683733058,0.99973438741966,0.999824297992614,0.998612199446668,0.992639262369819,0.999775091845008,0.999904708243244,0.999970789202803,0.999995650791673,0.999999999968792,0.998195932083112,0.99999986335502,0.999999994124236,0.998873725285672,0.99996781648314,575.8176,348.02562032967,365.041455434783,460.892,232.7312,387.50406,401.421920689655,289.465183333333,343.966023076923,434.9248,NA,12.0773628473407,19.0594047188191,NA,NA,30.5783774014789,33.2537341101426,61.8636525210478,33.840975555631,NA,575.8176,234.559225,252.75405,460.892,232.7312,260.4351,280.0912,184.317525,262.073,434.9248,575.8176,426.48855,456.50615,460.892,232.7312,491.3757,452.381,403.458975,381.7607,434.9248,362.186442,361.437431536388,350.42245,338.2732,303.342625,402.26855,244.1142,447.6098,11.9868507102565,9.03659796249173,0.997931975422725,0.9653297041899,-0.00298661806736875,-0.0509063220815393,"LIHC"
"ZNF213",0.9999999985549,0.999909745267967,0.0464373334424003,0.996321789301413,0.983361009123943,0.999503560502915,0.999909846005799,0.999757691611973,0.999999965064981,0.999999126560317,0.999100823587578,0.0131384667484256,0.989613068237206,0.999965198194973,1,0.999967771936579,0.763081143344524,0.999999811344855,0.999128516816315,0.999999761328973,0.989245294389541,0.999996232275014,0.999783284783969,0.999998625018341,0.998711800004338,0.999998567608413,0.998876158449436,0.999999991901243,0.99989466424768,0.878471388851555,0.999999999982342,0.999729800431966,0.999999992091042,0.999966438689906,0.999999877378156,0.999998314059902,0.999952857674645,0.999891982699788,0.999999997487667,0.999997522106816,1,1,0.999999968278907,0.999999679171704,0.999999999641596,148.662,172.692471978022,233.362115217391,337.4273,267.7845,261.312013333333,224.546148275862,211.513,237.707892307692,258.9928,NA,7.24838424623691,20.0921206811963,NA,NA,29.7793159550193,30.2732627043094,50.4861483029421,35.8225061225561,NA,148.662,109.43955,116.394525,337.4273,267.7845,122.5826,104.4588,137.258125,122.5148,258.9928,148.662,200.026675,253.935275,337.4273,267.7845,342.4184,286.0858,305.8814,343.7724,258.9928,93.996004,205.906013746631,88.2817,162.531,68.87125,107.711125,111.97235,232.90115,5.09140464570213,7.78467800254841,2.19058263100877,1.84104973057836,1.13131463561414,0.880528597404698,"LIHC"
"ZNF343",0.999965256590421,0.999777874441241,0.992251174414915,0.999999993744132,0.999999952347863,0.999997996820111,0.877102755023984,0.819075524305337,0.881585483669442,0.942513950001348,0.999558446875349,0.981942516279755,0.999999250527254,0.999992950200901,0.90771723352515,0.996927873205003,0.646865628798616,0.969717185296144,0.999826250395704,0.962986445944512,0.997961441120957,0.919435535270733,0.286165976113633,0.505248935137354,0.975975954444381,0.999884144037069,0.647804721023381,0.918057316858486,0.999997001776005,0.999996338321927,0.998393256468003,0.999999999876633,0.789986000838522,0.994513382231754,0.893590671798053,0.386264229053618,0.998998009824836,0.999911770627525,0.999990119307758,0.999905462496212,0.998920587246509,0.999997324012719,0.999999996224569,0.999993007204724,0.999702359516335,167.4926,211.348203846154,222.314783695652,190.6917,353.9813,227.430293333333,244.532920689655,299.5127,201.673269230769,260.3009,NA,5.42600117336801,8.78802376420259,NA,NA,11.9853131139659,22.643107349273,93.7999135394236,22.9038225011493,NA,167.4926,169.74665,170.144725,190.6917,353.9813,163.0094,154.112,158.42435,181.9646,260.3009,167.4926,246.6374,265.18495,190.6917,353.9813,285.4864,271.1138,466.754175,218.6343,260.3009,157.260386,220.049345822102,162.27715,206.7535,137.561775,178.147925,169.45845,258.13665,4.54474117432805,4.48610121111696,1.39926749144634,1.27407647965225,0.484671782155693,0.349451881599975,"LIHC"
"ZNF302",1,0.999999999990186,0.999996836395665,1,1,0.999999999997222,1.82493243960913e-07,0,0,1.9142702822883e-07,0.999999999986612,0.999999397498926,1,0.999999999996,0,0.999999999055218,0.999914986583137,0.999999658181503,0.999999999537581,0,0.999999926443329,0.999999999964939,0.999999997483233,1,0.999999999986957,0,1,0.999999999990438,0.999999999678979,0.999998905422251,0.999999998345049,0.999999999854933,0,0.999999999537146,1,1,0.998834972127408,0.98851112441242,0.99200942878979,0.998932459787498,1.14534671797895e-05,0.992537445057023,0.995475749023019,0.996020172250552,0.995620273710968,499.5045,509.596617582418,520.890011956522,502.2624,2450.286,521.76288,535.484568965517,525.972583333333,532.048915384615,751.4716,NA,16.6886973987017,24.9894563622383,NA,NA,37.6794634713407,31.634352583873,76.9086158560466,66.6731787401742,NA,499.5045,356.480975,371.51915,502.2624,2450.286,346.8452,425.3378,407.258975,377.5029,751.4716,499.5045,611.1188,650.28405,502.2624,2450.286,634.8656,643.1165,652.066875,585.4178,751.4716,390.91045,521.859861994609,381.374,478.4148,299.485025,474.7799,362.1997,628.4777,18.9697055191489,12.8421865804854,1.33498570323359,1.2544504869236,0.416824291737216,0.327055528794531,"LIHC"
"ZNF268",0.96005934742041,0.970885032222669,0.999988303370973,0.999999981493904,0.994011215789922,0.996288397985335,0.879201196831914,0.996692308971076,0.994815773630751,0.949854444583146,0.986359985187241,0.986659474440088,0.9996536693252,0.998837393275894,0.988021541613858,0.959542978701098,0.999999999972938,0.999997951506453,0.993689212036907,0.997524204612137,0.997885102250744,0.966029460396196,0.99999999907508,0.999999757828505,0.994447686521479,0.998962374934804,0.999922486983511,0.999999999986499,0.996585704435678,0.972622649648967,0.993934143997653,0.999860557427935,0.973353472240758,0.999957533486539,0.985350921050084,0.998156144164673,0.999910284840833,0.999984143135945,0.999995031699734,0.999998517066091,0.994141249075876,0.999999789480051,0.999979571112043,0.999974709867237,0.999999999915856,429.1378,246.249585164835,254.503820652174,385.2618,117.8022,272.036837777778,243.256727586207,237.043133333333,295.651292307692,313.2767,NA,9.39436589285127,16.2844613543093,NA,NA,26.0338637246663,25.850112808022,56.7373554694416,48.1272010554715,NA,429.1378,151.4009,138.7212,385.2618,117.8022,155.9476,158.4674,123.2687,182.5677,313.2767,429.1378,332.264325,363.799325,385.2618,117.8022,299.9347,336.3047,339.26305,380.2795,313.2767,331.56112,252.396960107817,323.0252,231.9295,264.784275,392.32575,147.268,340.14445,15.2352248335247,7.40598474518154,0.761238109304905,0.717991970905056,-0.393580306884255,-0.477960383986982,"LIHC"
"ZNF184",1,0.999999902557089,0.652206001448765,0.999999999992576,0.999999999550824,0.999996768132619,0.957743799009666,0.741840216451005,0.875360299287188,0.935739885735908,0.999999479934117,0.724382447556944,0.999999549374303,0.999990048518484,0.901181284349581,0.999999999927155,0.999961589359386,0.999643611260238,0.999999949195425,0.815675284089435,0.997938978283496,0.999996600327673,0.993412941641193,0.999997415513452,0.9999664545351,0.956344809989192,0.999999958473351,0.999638799781725,0.999999999999752,0.999999743502233,0.983314362375153,1,0.729282351057098,0.968029133259532,0.99992443450965,0.992734046608414,0.944482800616332,0.689300949255236,0.837646738992242,0.918199149023318,1,0.86827099472816,0.770375890316638,0.938053314091414,0.677786112837567,114.9653,116.182992307692,135.964042391304,104.7188,260.3142,140.48092,124.459906896552,148.727383333333,109.495092307692,266.8411,NA,4.7098721667037,9.16474199078613,NA,NA,19.5332996543066,9.88990115344061,39.520769385193,9.64799048438201,NA,114.9653,79.360375,80.7531,104.7188,260.3142,86.9305,84.8161,79.460575,90.106,266.8411,114.9653,133.425775,159.379075,104.7188,260.3142,142.4938,159.698,178.57705,123.3039,266.8411,83.804598,126.070213207547,82.8239,108.5433,72.1511,95.032575,80.5423,143.6407,3.2940846722442,4.21471855928418,1.50433527773198,1.31053113895868,0.589126142557236,0.390151633321084,"LIHC"
"ZNF500",0.999999037883774,0.999980704535095,0.984887773124433,0.999999857238022,1,0.999999999989495,0.999525385294703,0.999745828193645,0.999968119872761,0.999992669025643,0.999855359870184,0.831295215860548,0.9993535717344,0.99999997476685,0.999997747847078,0.999983697550728,0.999599110946057,1,0.999999999993544,0.999969191622799,0.999911289909033,0.999999970664434,0.999999975280592,0.999930878174668,0.999999999823634,0.999586739158406,0.997924768222694,0.999964674827086,0.999889011816673,0.995218957400045,0.999991434562332,0.99999998252546,0.999998060079069,1,0.999996067724737,0.999295748023629,0.84272146571001,0.645897379009807,0.74174387569303,0.943992110722642,0.99598223562424,0.822814266787181,0.752159416443021,0.682057273381399,0.84276097392152,139.7423,162.962822527473,172.602576086957,166.128,207.4468,181.64992,172.338796551724,156.6075,181.416346153846,296.2721,NA,4.73404483618535,7.95974744909453,NA,NA,8.58587460586705,12.8287485501593,42.0887382494257,25.905873595123,NA,139.7423,121.3107,108.2134,166.128,207.4468,153.1025,123.7838,74.9233,111.4935,296.2721,139.7423,194.607225,222.470625,166.128,207.4468,214.4651,201.0676,195.834075,256.3138,296.2721,109.913668,168.472323719677,112.46925,162.701,88.961275,125.5599,122.61125,204.76155,4.05938159787257,3.49922154499777,1.5327695525517,1.44662652236056,0.616140808293369,0.532692507297725,"LIHC"
"ZNF419",1,0.999999635700272,0.564556401541901,0.999999563027487,0.999996262392972,0.999999999778668,0.999629947420043,0.992500173299792,0.963194332109229,0.993048084286592,0.999999999989609,0.99999937149325,0.979292022941603,0.999999028178802,0.989691149617748,1,0.999999992300977,0.922178866839898,0.999992488212852,0.99497547431104,0.999996641049299,1,0.999999997919369,0.998713785015854,0.999991885213291,0.997520641959984,0.999999785502721,0.999999999999443,1,0.999999999380612,0.990425671797317,0.999993266826001,0.99578775549324,0.999999608499706,1,1,0.999999999999746,1,0.999999985920772,0.999999948041271,0.999213854388392,1,0.999999999993125,0.999999999943744,0.999999999992101,129.8315,133.444981318681,156.460513043478,168.0672,45.9716,138.135542222222,130.013665517241,127.293866666667,129.7277,137.9987,NA,5.79495849860551,12.2844222756286,NA,NA,9.94681111743275,14.1118143312147,26.3862459181126,14.7578635714303,NA,129.8315,76.04425,75.2657,168.0672,45.9716,95.0017,71.3287,96.530125,83.7979,137.9987,129.8315,177.932875,199.91405,168.0672,45.9716,169.239,164.8649,154.94225,168.7068,137.9987,91.233316,139.447397574124,90.4685,125.5025,72.979,108.94895,79.24535,178.7356,3.88962467555425,4.5561394953469,1.52847012131099,1.38725081105578,0.612088350551492,0.472228646460526,"LIHC"
"ZNF175",0.999944547835787,0.999979176524825,0.999988575380441,0.999999999999812,0.999988744471063,0.999996644783316,0.995995811063862,0.999136833531558,0.998487883898497,0.997719760950247,0.999999944050193,0.761423363821196,0.954653598997612,0.999999999112214,0.99005738993966,0.999999037235145,0.99299248252118,0.99971030178327,0.99999993871089,0.995298922420284,0.999995484667128,0.999858121068985,0.999999881557039,0.999995900552269,0.999960681905029,0.999872061639063,0.995523164686248,0.999586276858646,0.999994143617542,0.999997092709644,0.999999996811208,0.999999282584386,0.99806992781907,0.999894361698043,0.999999898782368,0.999988936079769,0.9999710254133,0.96518069076154,0.974884983509608,0.999918186012377,0.923101266745232,0.994964773204301,0.990271828407381,0.962732958392847,0.985141083978007,92.1705,67.1114098901099,69.7695836956522,87.9121,32.1801,80.70102,76.2551275862069,61.9897,72.2074230769231,124.9182,NA,3.07008241849763,4.98057100178873,NA,NA,8.89710361112519,8.51653722084347,28.3721563762315,11.5947108973929,NA,92.1705,35.058425,31.2982,87.9121,32.1801,37.1194,46.8531,12.322275,56.9412,124.9182,92.1705,87.437575,101.6752,87.9121,32.1801,101.5478,100.8984,120.96155,95.147,124.9182,78.823858,70.1573846361186,75.18625,65.0459,61.830575,98.88005,34.7975,92.97355,3.6792165418154,2.40352631856274,0.890052661925259,0.865130259854694,-0.168037396054672,-0.209010723874374,"LIHC"
"ZNF14",0.999994744885706,0.999999999856172,0.444272914003055,0.999999998680987,0.999999995800572,0.999999999980368,1.22922113598989e-08,0,0,4.69152094950687e-09,0.999999999990624,0.668001913229976,0.99999999658024,0.999999999771553,0,1,0.569901917030581,0.999890821376061,0.999999976704692,0,0.999996896664817,0.999988700757153,0.999999997195587,0.997764269444487,0.999999957711462,0,0.996559033730107,0.987085179710144,0.999999999991043,0.758974932333628,0.999157664099094,0.999999527075875,0,0.999860304460316,0.999999729226315,0.976212936223387,0.999963095935984,0.999999477664244,0.999868641726403,0.999998571424968,5.29208121768932e-10,0.99980537739022,0.999436635581412,0.999999973354991,0.998682403057136,78.2953,53.6217956043956,70.7143597826087,64.6412,630.9601,72.6680311111111,78.1836724137931,49.2634166666667,84.0418384615385,34.6632,NA,3.93677241112796,6.71782412298225,NA,NA,10.1948369833836,13.8648911265285,18.2370450148302,17.2347038241441,NA,78.2953,13.1216,17.546425,64.6412,630.9601,14.5059,19.3945,11.572475,28.2353,34.6632,78.2953,75.90265,97.178975,64.6412,630.9601,123.0408,120.415,86.178675,128.5735,34.6632,32.846788,64.5867530997305,30.81515,42.9268,22.325875,39.889325,16.1443,95.20325,2.27652048101275,3.48451997276754,1.96630346625461,1.39304205885741,0.975485994859867,0.478238816581668,"LIHC"
"ZNF85",0.999999969289324,0.999941135992186,0.289031908837186,0.932389105542226,0.783782735488515,0.926478774367844,0.177640853854398,0.014161497568781,0.0403030293240031,0.9489185833034,0.999908733650912,0.535244007313849,0.999999996776545,0.938019176847927,0.0468401362039533,0.999998733569535,0.999810014883932,0.996472346779774,0.860438089912084,0.0251561536811251,0.995078916780312,0.999997303088757,0.999991110211652,0.999999359726693,0.917332806390961,0.0542081376696343,0.999996824490394,0.999999999866633,0.999566140763883,0.799360572603124,0.999904505814304,0.973048054944391,0.086181075667506,0.999990579928277,0.98616800862084,0.999819857044966,0.999999994335973,1,0.99999983362542,0.973223589977857,0.266094834030965,0.9999995812966,0.99999999999573,0.999999999777691,0.99999166287997,21.8038,31.1427263736264,44.0265804347826,101.4867,177.5653,45.3426422222222,36.2244034482759,38.49835,50.9621153846154,32.7011,NA,2.53637022986647,4.75215259158803,NA,NA,7.98061621954353,6.96429727208549,18.7028155419222,12.3568395279795,NA,21.8038,9.1418,10.6174,101.4867,177.5653,11.1324,10.4895,5.753875,19.8818,32.7011,21.8038,41.426325,63.350975,101.4867,177.5653,64.2633,53.0584,55.333975,65.96,32.7011,12.636802,37.7390247978437,12.80485,22.3684,8.170125,17.883925,10.0163,52.4917,1.07544344557229,2.16138018096115,2.98643792929917,1.74686935028524,1.57842573683972,0.80477171200741,"LIHC"
"ZKSCAN1",0.999476934179004,0.999645317762494,0.999999946609769,0.999999999856112,0.999952714141438,0.999972401714173,0.999650802827809,0.999999949986751,0.999999857097894,0.999937780131995,0.999982121587827,0.931791116752731,0.984991522593973,0.999999693176933,0.999983468392622,0.999996248972821,0.878126474387616,0.954730551563321,0.999999978627267,0.999943574429358,0.999999385933546,0.999769487651235,1,1,0.999981325244213,0.9999999512872,0.999975561988416,0.999751577185072,0.999720706833069,0.99999999997696,1,0.999978320189465,0.999999898006334,0.999768165459018,0.998069708270486,1,1,0.999737223738474,0.999828750038094,0.99999999999568,0.999790514192903,0.999994058933486,0.999999023503706,0.99988775687236,0.999865367876121,1420.218,889.11942967033,912.474288043478,1287.0071,707.3879,1062.18011111111,1119.46317241379,902.564283333333,911.171284615385,1377.3708,NA,42.7608928157644,71.8055781362862,NA,NA,121.149741531909,267.97095798541,472.176494707169,202.9862888559,NA,1420.218,415.04695,428.020925,1287.0071,707.3879,347.5216,399.5963,222.92335,404.1223,1377.3708,1420.218,1246.11345,1222.069175,1287.0071,707.3879,1501.5636,1165.9459,742.335575,1432.9429,1377.3708,810.207736,932.012909973046,703.32395,746.9325,488.7154,1101.942075,401.8593,1290.71365,65.9025709669073,38.8068638372554,1.15033820162518,1.06200350492828,0.202058078626574,0.0867885274737987,"LIHC"
"ZNF862",0.999999999979447,0.999999999999664,0.999999877199065,0.999861688955789,0.994753535677457,0.99609322785811,0.99998353489944,0.999925267290915,0.99987970672953,0.987538564112107,0.999999999999818,0.99213749885691,0.999322348595048,0.998887007763064,0.999395767522889,0.99999999362615,0.899488281520352,0.96731505266433,0.999754904165024,0.997882099405598,0.999939819490366,0.999996987841479,0.964878951927381,0.979865277273853,0.999995526618841,0.99244014923615,0.998510793201252,0.999974985640682,0.999968634295168,0.904479606448072,0.876865688432022,0.94850122454775,0.999999999756997,0.692214511947485,0.495125769388408,0.670696694757751,1,1,1,0.999725701564299,0.999994018963814,0.99999999968565,0.999999891530647,0.999987689768078,0.999991405108734,329.0387,308.987036263736,315.750342391304,497.0911,198.2525,341.980315555556,367.612024137931,411.1595,225.575738461538,314.5847,NA,13.3446170538625,18.9088274845666,NA,NA,34.2669107751332,44.3663151545166,180.57466438313,51.4327622249266,NA,329.0387,175.053325,198.55165,497.0911,198.2525,148.2869,201.7968,166.510425,90.5524,314.5847,329.0387,389.8777,352.94335,497.0911,198.2525,440.4964,501.2912,385.593525,292.1767,314.5847,152.335576,318.363302695418,131.52445,269.7508,96.223325,206.69845,180.7548,395.02645,11.3309594761841,10.2682004047054,2.08988150407767,2.05095554476753,1.06342114406408,1.03629622119929,"LIHC"
"ZNF684",0.999999999984903,0.999999999934268,0.999999999648536,0.999441482651425,0.996275373452944,0.996858569653718,0.999645396485933,0.99768221762422,0.998071091609998,1,0.999991755302694,0.579184144357083,0.760130722977381,0.999918580562622,0.999965314781295,0.999999999995002,1,0.999999999803997,0.996368457293944,0.997729211491473,0.906738521656023,1,0.999999557603725,0.99999879019103,0.994261803369566,0.996173440411449,0.987104766330165,0.999999891172908,0.999999906111511,0.999870199598652,0.999960539933621,0.999448624217566,0.999705777833747,0.999951107911947,0.999941306087655,0.999850191167001,0.999985172405762,0.999930270178617,0.999948216353839,0.999999932543256,0.999999984855068,0.999999982636198,0.999928166070489,0.999787048032873,0.999997835158382,197.225,184.322682417582,181.985518478261,64.6412,71.8306,139.752906666667,185.631048275862,201.208183333333,161.776723076923,111.1838,NA,9.44031428672016,15.8792116489378,NA,NA,14.24998125779,27.834596860152,50.1436871178644,29.1091123558704,NA,197.225,87.86615,79.327175,64.6412,71.8306,73.2015,88.9182,153.162175,79.1466,111.1838,197.225,249.61245,229.316125,64.6412,71.8306,178.5841,202.8426,191.192125,278.4254,111.1838,256.629324,176.17059083558,246.8149,145.8124,188.717775,306.4686,82.6892,224.3466,13.7105020226244,6.69887328738646,0.686478801758366,0.590776326712852,-0.542712923779759,-0.759316078565039,"LIHC"
