"gene","p-adj-Stage IA-Stage I","p-adj-Stage IB-Stage I","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage I","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage I","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage I","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","count-Stage I","count-Stage IA","count-Stage IB","count-Stage II","count-Stage IIA","count-Stage IIB","count-Stage IIIA","count-Stage IIIB","count-Stage IV"
"ZNF671",0.996016223222707,0.772639226177453,0.106682378314356,0.966127212968571,0.993287957060909,0.999795850939425,0.892821519027409,0.808309573870879,0.999917442957052,0.999464227001333,0.514657671855973,0.0115278507704542,0.951118601047514,0.999989664851758,0.89780051766367,0.635379528739297,0.0570166156741616,0.998575993888679,0.999958810520382,0.985838391182673,0.999959897436731,0.544042390004045,0.451812699380481,0.982190425704148,0.999999850174721,0.952979865314122,0.999949397886606,0.99896766223074,0.764068222989378,0.602967027774244,0.999997515671566,0.999931009621578,0.999575887689886,0.999922158541845,0.999999985204969,0.998534139732494,179.222716666667,153.823186259542,128.444422142857,87.9116,134.34789,115.456157534247,120.852832876712,104.5863,123.576888461538,16.5892604868816,6.14941276510762,6.06143590167903,NA,12.1417721543009,8.43039519788929,8.84824032313045,20.0241607213204,15.5158348408946,155.059425,96.7756,68.68895,87.9116,62.54175,52.7978,63.0368,60.19445,71.196825,208.132,210.5589,177.935425,87.9116,193.1108,159.8887,148.074,135.2409,162.25375,6,131,140,1,50,73,73,11,26
"ZNF416",0.999999852817442,0.99999999999429,0.989712648785583,0.997763534786395,0.99835472639057,0.995385633693757,0.999773555376795,0.992742547957606,0.796971061133049,0.999706452470717,0.997238289608312,0.768498482086874,0.241952921628929,0.999918849717804,0.999891065165091,0.999968377754604,0.999428098032403,0.881853110935989,0.999392904528406,0.999997102076206,0.992313789798345,0.999984745029401,0.999994342839782,0.998581287544955,0.999615803702778,0.999999997979457,0.999975023871976,0.999999999998959,0.999944543177174,0.999780713179334,0.974199443279016,0.99959553415982,0.999999997658894,0.999814058558699,0.999999998839238,1,111.973283333333,108.031042748092,113.075212857143,76.1026,101.485126,97.4408835616438,104.014710958904,103.319090909091,102.84145,21.2555077630155,3.68776672739279,4.23342498116913,NA,5.42947164642915,4.16020564426704,5.06794295525089,10.0226027607191,8.82213004818826,75.815375,75.6354,83.989925,76.1026,78.165825,71.5328,72.2577,78.9569,69.353925,156.8306,131.8203,141.6461,76.1026,119.552375,118.8029,132.0755,111.5145,128.295525,6,131,140,1,50,73,73,11,26
"ZNF586",0.999999999751714,0.999999999984105,0.999999999746296,0.998363404300724,0.998106926866795,0.997879492987378,0.999948825916014,0.990153779351502,0.983269562347858,0.999676998661251,0.996465367552603,0.483359147828696,0.411460842168459,0.999962717351905,0.996732048162382,0.999256766706418,0.79164677657431,0.73122028501925,0.99988934173963,0.999965211932121,0.999978443385235,0.969834352477597,0.749967883182778,0.723732699229582,0.999999901103603,0.97030284290751,0.998755051161919,0.992306550969952,0.998151090529833,0.906544221998605,0.882345260631301,0.99996003401978,0.999725254959454,1,0.999999462880039,0.999226222605689,168.7382,166.127677862595,166.889822857143,118.0443,156.009158,146.507783561644,150.866028767123,131.895272727273,147.115165384615,38.3023959794423,5.17594564905893,6.18414624960046,NA,7.17981414024983,7.08156970709208,7.95892531803445,20.9885380419803,9.91306422185304,99.71015,128.32535,118.354675,118.0443,121.2877,105.8906,107.6132,90.4477,114.159525,244.750625,191.4246,199.98715,118.0443,180.235325,166.4141,182.4464,146.48055,165.3394,6,131,140,1,50,73,73,11,26
"ZNF446",0.0265840340124688,0.00780509724745559,0.951726500916332,0.953501376150724,0.999999999963749,0.999999806342083,0.00677377305279114,0.922058663983127,0.999961535377009,0.999998325414609,0.00142823177427509,0.235534702760434,0.85594262469778,0.999963216922944,0.997290518200679,0.00208485249683887,0.391342524309665,0.951379689405161,0.999982287434096,0.999745942080852,0.999999657114211,0.00480409565300022,0.715513663748754,0.936960880175038,0.999609601238366,0.987144727251656,0.999731192379927,0.998862681619952,0.0191993928837462,0.997812326388137,0.999999999984552,0.999999717360352,0.999999670249489,0.993768380625252,0.998668284066498,0.97778307369149,341.335983333333,224.958548854962,212.504965,231.3912,206.408108,194.348193150685,197.69644109589,178.883036363636,211.275015384615,45.9632514537967,6.92300254754924,7.78213506451121,NA,12.1386333722308,8.28626731888239,9.54986808126727,19.7561981034872,18.9068263374603,267.999875,170.7892,157.280025,231.3912,147.3234,136.7732,150.3598,120.6757,137.530325,400.106375,272.2099,250.009375,231.3912,258.86695,244.4784,245.866,222.6277,259.884825,6,131,140,1,50,73,73,11,26
"ZNF8",1,1,0.999999999987151,0.999999999987472,0.999999999991508,0.999999999977784,0.999999514530521,0.999580782043698,0.999205386575955,1,0.999972622096722,0.962354670671027,0.947129694624697,0.999999999492177,0.999986980638485,0.999994725098996,0.990825356120372,0.98553306800539,0.999999999976763,0.999999931581173,0.999999897535422,0.997580641517771,0.952121874298905,0.945184874629868,0.999997800391467,0.995308200295417,0.999248042731926,0.997786821127612,0.999484292120417,0.915191258545596,0.925164746116353,0.999993949040097,0.796158351603586,0.531238610746449,0.63598416356954,0.634530960894155,98.5590833333333,98.2102183206107,98.5534821428571,95.5186,93.976786,91.0144630136986,92.4566821917808,82.0973090909091,110.421011538462,17.005075553109,3.64175901113927,3.5593591900678,NA,5.07414606352556,4.68436037215131,4.7822853165413,9.48294035572641,12.4159285870621,66.29915,71.89545,66.40355,95.5186,63.18565,62.4217,66.9977,58.96285,75.065675,128.347925,118.50335,118.39325,95.5186,119.53215,102.8967,113.6037,99.98335,123.198125,6,131,140,1,50,73,73,11,26
"ZNF264",0.999971882569823,0.999999998882178,0.980410714063521,0.994171298014614,0.971533418587299,0.986708328407833,0.999999999630765,0.996901442136808,1,0.987639934007084,0.999792537396506,0.114676854963228,0.573467156488432,0.99870129909319,0.848880740607803,0.999855001711868,0.13778424640573,0.625928320169329,0.998551699676592,0.875639522053884,0.999999999989227,0.999828107161849,0.885442306877113,0.983244401445089,0.999337915140276,0.989810847420281,0.999999998692406,0.999999990609153,0.999999999944653,0.986430476245958,0.999981963765869,0.993377387910755,0.999995621300073,0.994637693553978,0.996369237698851,0.999237118839681,643.9893,687.400305343511,655.998815,412.0035,654.822046,586.578909589041,589.24582739726,577.077072727273,635.034261538462,110.891584244417,22.5650029766802,21.8611057511555,NA,32.8687505340476,25.1710466179477,26.2542063326867,54.3962967282434,55.578011240601,423.5664,518.77075,489.4077,412.0035,486.454975,440.8784,422.6328,493.4689,399.89935,747.5103,825.0646,767.585525,412.0035,798.8061,727.0833,744.883,674.1032,845.83285,6,131,140,1,50,73,73,11,26
"ZNF213",0.978299464463211,0.987319621970614,0.999998017716417,0.99999714519473,0.997258764393256,0.99803888067081,0.97026217801596,0.999999677411016,0.999943593233132,0.996293949596091,0.962016845993455,0.999993355434277,0.999557802956827,0.995830924818618,0.999999999992139,0.978204985537074,0.999999999997493,0.999997568825449,0.997118099411983,0.999999975360208,0.999999342757337,0.995762075518545,0.999999999976655,0.999999999999642,0.998318307644427,0.999999953132081,0.999999772360628,0.999999999793485,0.945046517996857,0.999778528977191,0.998355010470994,0.993464805799202,0.999996077426677,0.999998215811255,0.999917983991615,0.999983711023053,606.728333333333,518.919889312977,526.122019285714,673.7701,511.097624,508.819864383562,517.343163013699,523.382981818182,495.468592307692,45.9825500432114,18.1402636550865,16.7322854817966,NA,25.4078495335768,18.0656440316318,27.1835787996675,77.387331108544,26.8656236763014,526.358975,379.0961,401.09245,673.7701,399.525125,391.3751,395.8922,379.02305,382.077175,690.015525,621.97495,625.443725,673.7701,617.57595,601.4625,624.5614,617.01405,541.1774,6,131,140,1,50,73,73,11,26
"ZNF343",1,0.999999957739959,0.99751910813462,0.151660327346241,0.0868302215646399,0.110611053896678,1,1,0.999781340217523,0.0916550803520324,0.999998532990263,0.998386153935259,0.902388575702894,0.0666429201483044,0.99963591093598,0.999999999784268,0.999999985045068,0.996401391048581,0.0834517149800779,0.999999994356934,0.999901391928621,0.999999999997909,0.999999995339879,0.99999998706922,0.129395418787018,0.999999998228826,0.999942446892137,0.999999887003173,0.999999999734444,0.999998716623523,0.999999990420558,0.113662292914307,0.999999645782992,0.998295976612654,0.999989725942619,0.999999999999265,191.4887,190.281898473282,197.027472857143,400.5225,190.472682,182.652953424658,188.57915890411,193.443036363636,194.673357692308,25.5885428862476,5.15647578691555,7.1638919739561,NA,9.72676821684122,8.70221648529942,7.60745692244325,23.7857346447375,13.5017879135391,138.558575,145.696,138.830475,400.5225,140.409825,129.7989,142.0667,142.9674,154.969275,240.9216,225.62645,233.2164,400.5225,230.527775,215.5108,220.0504,246.86255,223.189775,6,131,140,1,50,73,73,11,26
"ZNF302",0.999999994831668,0.999999155700579,0.891885477084223,0.988158467633137,0.986932064404881,0.964438393730844,0.998617505499253,0.401914134577167,0.959656716707592,0.917190929634289,0.987712333691999,0.0332716103308092,0.476392731848059,0.875045570469757,0.999665914425932,0.999753943609253,0.513424489037357,0.9940949755083,0.936577896210425,0.999989359783364,0.978846231983916,0.999550652241708,0.996899144722195,0.915688636308714,0.99866006035613,0.645451635639825,0.379751583359034,0.747941662129802,1,0.999997165516668,0.999915930096617,0.981872034771248,0.947664446694318,0.693901005495581,0.984816354068778,0.993696235417106,501.8145,514.93702519084,476.902170714286,734.1273,433.76804,409.952278082192,448.928232876712,570.340572727273,499.9702,66.1187330852863,15.8856453658278,22.6783473182517,NA,25.1038032173524,23.2760202373348,20.8363451994194,143.224126312127,42.6099338744433,381.784875,397.4627,331.33045,734.1273,325.84665,280.6859,330.7332,246.1143,370.3048,629.0224,615.39665,548.82485,734.1273,549.317125,509.6439,565.9617,753.5145,571.8274,6,131,140,1,50,73,73,11,26
"ZNF268",0.999828718139359,0.999911638350622,0.999999988784001,0.999999994943433,0.999988851638111,0.9999925361807,0.999999999895204,0.970924804395249,0.984337488188705,0.999999950341358,0.994782252395267,0.988503671204783,0.972410147609098,0.999874356797722,0.69183603318049,0.993768837187812,0.98239338922409,0.96077261332577,0.999855551578822,0.65660907698255,0.999999999995864,0.879656933654349,0.792048737083494,0.754022857248453,0.995249455201836,0.481893476454833,0.968195417971653,0.972950724066356,0.999733688164952,0.999999988536841,0.999999582976711,0.99998073180614,0.99236582539718,0.999935793482689,0.999876644055544,0.924381777159428,305.345566666667,338.393180916031,335.583982857143,282.7604,310.90316,359.253778082192,360.677936986301,413.535909090909,343.368423076923,58.3339012066264,9.60639831418855,11.6181210317337,NA,16.8375113873964,18.0561615540362,25.3256359506563,58.6799773588208,26.7384490991354,251.1236,260.36875,238.95025,282.7604,216.6082,257.5574,223.5872,279.5369,247.34325,353.9193,402.21735,403.109925,282.7604,380.57325,418.6358,425.8699,483.87745,444.662175,6,131,140,1,50,73,73,11,26
"ZNF184",0.999984414873395,0.999953032152502,0.999999904624037,0.9953993971632,0.977912179154971,0.974499732837561,0.99999937616512,0.769899351166579,0.663890635357301,0.997054104453164,0.999999999998442,0.98829337441179,0.965184783467087,0.991302969938407,0.998322305403034,0.99999999693773,0.851461543556952,0.747233685712959,0.995195117351672,0.99999786225351,0.999932906136008,0.999999999869741,0.999143906119469,0.998039501827427,0.995923777710719,0.999999919336647,0.999999891168478,1,0.996015914052126,0.987343104459787,0.99432608987841,0.941357195778551,0.533855240244069,0.833758987535138,0.622151851645686,0.962715684011602,224.617916666667,239.02713740458,241.22058,144.3325,214.733004,226.550771232877,219.644538356164,220.616718181818,257.587807692308,33.704368969788,6.54230457906965,8.70756350479627,NA,11.6803699144603,8.23276931808976,10.762031190497,22.9468226776361,21.1224723003826,162.05295,195.87175,172.3989,144.3325,159.6106,180.7826,159.1917,196.40905,197.84815,276.980075,267.00525,291.9048,144.3325,243.959025,275.3343,273.3058,252.20035,287.081925,6,131,140,1,50,73,73,11,26
"ZNF500",0.999999459668598,0.998326772420691,0.787026371657559,0.999999398087191,0.999986589856718,0.999683338834677,0.978001817906675,0.444688664648259,0.989196939931092,0.998263556515983,0.970836555917405,0.219419043300661,0.958987436863671,0.997983922957475,0.999999999974889,0.923662395715555,0.0489985536287283,0.692215370915404,0.995702254877991,0.999812838740776,0.999862348825547,0.87943132677772,0.545696554931838,0.908870895180944,0.988351713580727,0.996473123901398,0.996963754127759,0.999846336201897,0.999982571054048,0.999994512477335,0.999677652455448,0.999954110986753,0.96254612879897,0.932202086273495,0.762083747426895,0.836715484832429,270.951683333333,262.071953435114,245.552207857143,294.2414,232.39094,231.275693150685,224.08877260274,209.839281818182,255.937719230769,49.3134405343778,8.35599984551776,6.93081720065537,NA,9.39435079089121,8.08528288025365,9.77626101619987,21.7249005461551,16.2540831666603,204.85225,189.16485,194.07055,294.2414,183.242525,180.067,181.2268,156.60215,204.3757,336.065175,313.15575,292.03515,294.2414,269.33015,272.4758,247.0177,258.1002,289.640925,6,131,140,1,50,73,73,11,26
"ZNF419",0.12193080824722,0.127922665376924,0.999999999947384,0.995597988855876,0.999999454937918,0.999999597485433,0.105727697493832,0.999984894548657,0.999952540468567,0.999996936107253,0.0044157581167702,0.0397758136596177,0.0287784079741105,0.998535696032462,0.41639455040854,0.0151834686771969,0.41377092466216,0.354412940792897,0.999721414723118,0.901902410340016,0.993715154468263,0.0320346603664184,0.821176947417332,0.802406894150566,0.998545230214387,0.935719477225498,0.999999999939321,0.999834851942902,0.063234161946797,0.987461792250532,0.982645618735669,0.999948139670089,0.999592247137485,0.971237881582512,0.999928579068662,0.99726856585759,250.9633,172.654641221374,173.309322857143,189.9284,168.282604,141.269779452055,151.12327260274,139.496609090909,158.474165384615,37.1097663596436,5.33651530583238,6.18553450860599,NA,10.0507581965748,7.18232693444786,7.16794194622004,14.9737762532882,17.117808956402,211.943825,132.71735,123.7445,189.9284,128.218275,102.8571,106.6667,112.16795,105.76085,255.792825,202.8187,211.328475,189.9284,190.979625,180.803,190.6508,162.7204,181.2223,6,131,140,1,50,73,73,11,26
"ZNF175",0.990939671130496,0.929352859739519,0.938976157729285,0.809544895542981,0.924041407163677,0.962431629428125,0.796149970751733,0.646411832251474,0.991118002509674,0.984829815118968,0.679400856742555,0.198983910187348,0.83813781168663,0.990147424951234,0.999989635881496,0.811923922176994,0.583361791142788,0.993157511550805,0.982037020127102,0.999999997241757,0.999768763520771,0.885277642393159,0.977899356061934,0.999688692670809,0.989870776977769,0.999999999907906,0.999999998378445,0.999999984690249,0.997749525917821,0.999999895947001,0.991021537771382,0.916335225971174,0.874133658002782,0.653369638715392,0.88256465519382,0.979484954854503,143.414916666667,123.231158778626,115.2257,54.4527,107.28458,103.747591780822,108.532971232877,105.805345454545,125.535803846154,8.09939580937643,4.29407555713974,4.63923213737768,NA,5.59388960010795,5.94603918574797,5.74041114836105,13.2269413547664,15.4664665486052,134.780975,88.33995,76.128975,54.4527,78.509075,68.9536,69.1915,79.94185,59.560575,158.65625,158.8227,142.753475,54.4527,132.6197,132.2394,142.3047,139.24715,142.235825,6,131,140,1,50,73,73,11,26
"ZNF14",0.999992721749825,0.999976354110672,0.999999926799235,0.999869770075972,0.999978517648871,0.999986531017986,0.948075922944455,0.331748456005923,0.410537847249694,1,0.94553193803084,0.185398867269435,0.248005567990461,1,1,0.931817032678654,0.13113511590403,0.179971294701693,1,0.999999999835426,0.999999997367137,0.681792621400023,0.265596026137345,0.304409861024088,0.999994899800823,0.967806356561277,0.958769077200273,0.970853985897877,0.992652630177707,0.952472528111166,0.972446050038716,0.999999993513507,0.999876079244556,0.999857304822122,0.999506169461325,0.897206147593997,204.954833333333,192.684195419847,190.691595714286,158.7657,160.809552,161.196231506849,159.409834246575,129.435418181818,171.081473076923,23.2576784352275,7.69114384674087,7.5980154671662,NA,10.8426342000548,8.70252949288446,9.39339152752997,14.8008050729363,12.824363771348,162.886175,138.2687,129.079475,158.7657,111.284975,115.4279,106.7524,87.6518,115.395625,229.6539,238.00795,229.2875,158.7657,169.6412,192.026,185.4637,159.5407,213.947125,6,131,140,1,50,73,73,11,26
"ZNF85",0.910912800177151,0.7728032654921,0.986053760434745,0.999999989227451,0.999982109756132,0.999864419184744,0.402559755948098,0.336681867830154,0.806298893559918,0.997420005184168,0.685864110093989,0.924884552979594,0.999904876956026,0.999652681350427,0.98145520518432,0.66462818016564,0.892608432849394,0.99965245809951,0.999589721432963,0.988409337644714,0.999999999939623,0.737876895678919,0.98931219961492,0.999720802738778,0.999096205193376,0.999999520223861,0.999995659342065,0.999998478108667,0.556319460609832,0.840570576058579,0.988255097446749,0.99856525429417,0.999999761740168,0.999631468906447,0.999831412110302,0.999999999956452,157.1469,112.712701526718,103.248220714286,144.0044,82.709458,97.6531342465753,96.6014753424657,89.2486545454545,87.0547384615385,40.6771844070522,9.37680466687515,6.51513077183896,NA,6.03156454678091,7.3926026587219,6.64609679460167,15.0860533838941,8.97177839143145,98.608825,61.52545,62.997075,144.0044,62.955375,51.4184,53.8807,63.94345,51.628825,238.503225,128.71695,130.638425,144.0044,100.683675,127.1145,127.3183,124.95675,106.75395,6,131,140,1,50,73,73,11,26
"ZKSCAN1",0.999999980346202,0.999999999997692,0.997726674174004,0.999555710805149,0.999668436471181,0.999023918525723,0.999999895933393,0.989044488852972,0.999979534926404,0.99816926279942,0.99999948314028,0.952190396713429,0.999651065961709,0.997779124310565,0.999999999701704,0.999995668106283,0.878359935440169,0.996187662104641,0.996998517307655,0.999998822395531,0.999999914191298,0.999999961591232,0.999866350996501,0.999999807464302,0.998515247232464,1,0.999999999999438,0.99999999206258,0.987622596332889,0.290191549510642,0.564569057462358,0.976706655228403,0.871713482366904,0.86909163769458,0.924196336246991,0.987968298414582,638.9985,608.372298473282,648.880477857143,351.6463,678.093512,686.056523287671,700.67417260274,679.502909090909,832.533826923077,70.6551821851353,29.4337867822451,30.4445150964541,NA,59.9201770219377,50.9165699292797,75.4079532747843,139.384209364559,112.324388130391,605.985125,361.9855,389.271125,351.6463,381.114175,368.5714,406.2153,403.04835,460.89685,682.689,775.8447,826.5974,351.6463,901.8723,904.9254,792.0431,898.9692,1104.66185,6,131,140,1,50,73,73,11,26
"ZNF862",0.159647715761536,0.0142353224498547,0.1019368036022,0.999999992552702,0.938898964227035,0.794235617691851,0.0852556419752361,0.993672450463659,0.953101939551301,0.893647140296532,0.0117060320121172,0.139866433887528,0.999992569103541,0.767750800346709,0.908356642209909,0.00426720942367287,0.012968438299787,0.9615774952532,0.694182739676304,0.534430371365898,0.998605005068171,0.0170556065573427,0.520636690746653,0.991226040416699,0.659351112421939,0.866838121382881,0.998170998878602,0.99998885947371,0.150986522612228,0.99991206178579,0.969109511818323,0.913135714313817,0.999999976107414,0.935690737078089,0.681592350830454,0.863915956381664,789.498783333333,504.201800763359,415.463405,830.5676,466.6021,402.308757534247,372.149420547945,341.103754545455,477.245861538462,239.112998094089,22.7076438166583,17.9240209473902,NA,38.6073767841217,33.4557341901835,27.3201915999541,50.7576211740667,59.2595445197979,432.4608,336.95525,262.2368,830.5676,268.617125,223.1747,173.6287,209.1018,285.45625,927.98365,631.8911,523.393175,830.5676,565.447225,504.9656,484.9864,504.91215,587.6766,6,131,140,1,50,73,73,11,26
"ZNF684",0.911603937880812,0.989045610789779,0.905236229539405,0.98597580470101,0.999886900958533,0.999060667249603,0.871493604665224,0.99998611610663,0.894673793374279,0.999961385743939,0.746306986198117,0.980369685955673,0.390240772699805,0.999993019908605,0.999917555016882,0.479313846376377,0.411058621043392,0.0219559024817098,0.999999951938229,0.899259016275438,0.985112716326342,0.745436893314425,0.990508514817757,0.865284779293869,0.999999903090736,0.998858253239721,0.999963755671216,0.999999999956968,0.732330069382807,0.986995852095789,0.697296770048921,0.999998426915593,0.999551455297781,0.999999471599667,0.999931437557043,0.999999748283872,81.9820166666667,61.9371267175572,67.8508192857143,43.9558,59.6714,56.5170876712329,50.6356260273973,51.5255636363636,54.4661884615385,12.2086914060276,2.71637297922009,4.03427952056323,NA,5.10184503628054,3.63658051552576,2.45530647235122,4.34974491541062,4.00573051159817,62.588525,43.4181,41.751025,43.9558,38.73935,35.9996,36.2538,41.44375,39.042575,99.978675,71.804,76.5949,43.9558,71.1373,64.9018,62.5,64.20275,62.687125,6,131,140,1,50,73,73,11,26
"ZNF430",0.995469779062282,0.999600661427464,0.995787659762072,0.999999992803637,0.999883328176036,0.999978428937037,0.999999851138804,0.829408119196213,0.989729015836645,0.999999524211509,0.997467166283796,0.999999989836511,0.999805439886242,0.999919067889059,0.935903046125359,0.999796670478096,0.996466725105043,0.999999998624009,0.999984947841541,0.997812863706211,0.999689150100562,0.999999996673238,0.919274931979163,0.984086557102123,0.999999999888543,0.999918614921595,0.949787651560791,0.991066554118972,0.999994768963493,0.991802364170487,0.999954999084855,0.999997603022224,0.999999528824241,0.99767952373173,0.999994289213464,0.999502413504427,102.026916666667,126.57412519084,119.501939285714,90.8638,108.564688,124.997746575342,118.289580821918,97.2658454545455,112.797161538462,22.9230782639304,7.75297092764929,4.16174081962062,NA,7.12275822192879,10.6410872712939,7.16765118122087,12.7829457641696,9.47430349035193,76.080625,76.4142,82.773375,90.8638,67.21265,76.6847,76.864,70.8389,72.268475,117.94985,156.812,148.1089,90.8638,149.436425,137.7289,148.6171,117.2174,154.31245,6,131,140,1,50,73,73,11,26
"ZFP30",0.99999991475722,0.999987188049278,0.539611504647477,0.979880615254251,0.980331001320162,0.932366653507456,0.999990100574098,0.999952085172097,0.587379847443069,0.98824800506491,0.999152817775687,0.912945618340183,0.0582127573382063,0.995105047364248,0.999119981050463,0.999999991704986,0.999999995571576,0.831891108831578,0.97824056315658,0.999861179758391,0.924877368318313,0.999076069059189,0.912781930286256,0.999683132307372,0.889988295117474,0.852306092960495,0.592397683693491,0.943458830617307,0.999999954574417,0.997182958891998,0.999993497627798,0.955758897318952,0.984776712600834,0.800147661142812,0.999280480618489,0.998574312747412,197.4266,188.595745801527,214.107397857143,78.0707,180.704358,167.855524657534,190.725642465753,233.188136363636,206.276288461538,31.0244697474966,7.69891472244063,10.5516943441443,NA,13.8259689664861,9.90212894323241,11.0210790746624,45.8534360766191,25.8524155811842,142.4838,130.8495,141.747775,78.0707,126.805725,108.3881,122.8637,139.1583,129.06395,207.965225,214.112,251.294675,78.0707,218.517575,199.8069,245.1385,253.8599,264.495375,6,131,140,1,50,73,73,11,26
"ZNF549",0.913991675887428,0.927138712312044,0.999999993272227,0.99168795048203,0.999969092028552,0.999957669121128,0.917148371547883,0.999999999807526,0.999999910872572,0.999977837749749,0.53237204113902,0.549419416411177,0.447562584250873,0.999999995834801,0.855402393120313,0.643213880706903,0.840883869714523,0.763469792698905,0.999999903605288,0.969098957423374,0.999978992506687,0.268603180231223,0.452985363373465,0.411291836779885,0.999999774476441,0.570671204509384,0.962590595082389,0.905902280833993,0.966387720223004,0.999999877939435,0.999999997602355,0.99994053032482,0.999999504535038,0.867642389985053,0.960932612202501,0.553545498627525,211.3601,165.286065648855,166.741261428571,130.2272,164.011542,141.576042465753,147.074754794521,110.770409090909,168.987253846154,38.9560860457088,6.69384198393883,7.1680874216748,NA,10.2867466818173,8.94131329972138,9.90184065540804,18.9907111458421,21.1101532215889,173.88955,105.32275,108.694075,130.2272,109.7822,88.4009,78.5219,46.3098,87.002325,266.09755,212.36565,207.962675,130.2272,209.3748,185.7394,193.6972,162.0348,218.886125,6,131,140,1,50,73,73,11,26
"ZNF211",0.925343004922407,0.800103866617805,0.987181026736372,0.999999848447683,0.999997198287354,0.999965930734638,0.586979107128957,0.730580239653609,0.984432375241456,0.999620301456545,0.234956044437444,0.0150723856404404,0.148106398800333,0.996232240291609,0.95242772995293,0.400880382679179,0.167465534249161,0.64449475098029,0.998794478724067,0.999796784859901,0.998149921718522,0.197072714834311,0.276028166445656,0.514343741940516,0.982917901572466,0.890495294736028,0.997603672671967,0.966249800439515,0.493187286143266,0.677516084865205,0.943128094999837,0.998890894931949,0.999974383450859,0.99983023437418,1,0.982626921867301,323.275083333333,256.718022900763,242.257334285714,294.8974,222.059972,195.047450684932,209.883715068493,164.980072727273,209.838346153846,74.3309885622339,11.0976707367788,11.1122325945503,NA,15.8071084975287,10.124273817261,14.5822892867649,26.1007034585454,22.1655612825921,219.0299,162.68135,164.682175,294.8974,139.903625,137.8166,119.5247,96.99885,129.23485,359.728025,327.1791,291.535325,294.8974,288.3022,246.2116,285.9047,235.1941,266.33195,6,131,140,1,50,73,73,11,26
"ZNF205",0.378623088495185,0.59370935163547,0.9753214989622,0.999931443710609,0.879644986447371,0.927204533222509,0.379864766485939,0.999999944773167,0.98595198804536,0.869910474914976,0.378638747993469,0.999999999301552,0.982754981044851,0.874683849485557,0.999999999911482,0.55977574830626,0.999160657963574,0.999999590938929,0.917354345659953,0.998750406611047,0.998965415449234,0.738999296534449,0.999999851416505,0.999999900092519,0.923995595132813,0.999998078331037,0.999999368508991,0.999999999868702,0.242258709828552,0.994119030916224,0.85456974399684,0.800243695388036,0.999319448975437,0.997951359883484,0.945150804142286,0.998620201848196,423.606283333333,297.89258778626,315.69483,492.5279,293.622628,295.725495890411,310.920039726027,307.027627272727,272.666207692308,78.0860463886791,11.3916059346199,13.1036931614371,NA,16.1952139451367,10.7052316587179,16.734185986717,54.4594707295486,19.9676609810324,275.33465,209.0058,217.56335,492.5279,207.49535,240.2647,215.2,200.7705,196.18195,561.39935,358.9398,356.557575,492.5279,354.02905,345.629,369.9783,398.9361,360.713025,6,131,140,1,50,73,73,11,26
