"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZIM3",0.000407709767269226,1,0.000407709767269337,1,0.000407709767269226,1,0.999999999936064,1.09314779450642e-11,0.999999999936064,0.999999999936064,0.999999997455863,2.19846363336273e-11,0.999999997455863,0.999999997455863,0.999945301594509,1,0.000407709767269337,1,1,0.999999999936064,0.999999997455863,1,4.20057322259026e-11,1,1,0.999980608987729,0.999416063196982,1,1,3.25328529116042e-06,1,1,0.999999998604768,0.999999945492091,1,1,1,0.000407709767269337,1,1,0.999999999936064,0.999999997455863,1,1,1,0,0.55495,0,0,0.0115909604519774,0.0174858024691358,0,0,0,0,NA,0.55495,NA,NA,0.00704941739556324,0.00751577656502766,NA,0,0,NA,0,0.277475,0,0,0,0,0,0,0,0,0,0.832425,0,0,0,0,0,0,0,0,0.0221694915254237,0.0135900970873786,0,0,0,0,0,0,0.0155548921973009,0.00423303183263151,0.613008966479618,NA,-0.706019918522576,NA,"LUAD"
"ZFP14",0.976248319700168,0.841334507390545,0.999552756514219,0.965755168764381,0.999999907782179,0.999997536415158,0.753179373921123,0.999978895155104,0.999968360981453,1,0.531397923808753,0.995038515773215,0.999999996730872,0.99999861740236,0.0825678985077957,0.698595958481786,0.993608427089975,0.999999945856876,0.999821649235578,0.997752760750839,0.999958013857556,0.885943720009301,0.999999998677479,0.999451277100639,0.999999993419568,0.99574208491909,0.414863500886563,0.989261956455171,0.984449904229082,0.999999999995091,0.999022527755638,0.999999223361795,0.999857914994924,0.987994303625382,0.989382741215499,0.999999831546919,0.667276150661246,0.0284640700531591,0.0176008119689856,0.056734602707821,0.00047448138083217,0.000111298079889299,0.00753850660060174,0.0017789437179816,0.0354786191646105,288.2806,193.80085,138.0256,172.9577,171.297737853107,149.762125308642,115.3582,185.939547368421,199.4802,465.544,NA,105.86615,NA,NA,4.77745267512675,5.14746034633281,NA,18.6905223550161,51.5975,NA,288.2806,140.867775,138.0256,172.9577,126.908,103.72385,115.3582,120.49905,173.68145,465.544,288.2806,246.733925,138.0256,172.9577,207.9244,189.1795,115.3582,249.9897,225.27895,465.544,154.143037288136,167.135814368932,154.6995,157.7834,126.0095,185.71695,113.14395,204.31235,6.45721224449131,3.36409893468877,1.08429039228356,1.01993477677691,0.116751187874066,0.0284768970701834,"LUAD"
"ZNF473",0.865342622604977,0.999930359440544,0.995626264263494,0.679585695124973,0.999831636326816,0.945682462327435,0.999528365719569,0.78977934050127,0.99999999999631,0.626424466525223,0.999658429810906,0.768192835405686,0.999999999954317,0.60800454909879,0.999999938275566,0.999999855044275,0.685335566978439,0.998173168809299,0.488994655621834,0.986446414712813,0.98867270519732,0.999817982561386,0.784593766445169,0.999999999558859,0.615176014114929,0.999999913672035,0.999999999482381,0.992454246881295,0.598482045346371,0.999944282363455,0.937394751988873,0.999999997210514,0.290567066674209,0.270582123044225,0.381523047905796,0.304111447880704,0.99972142284191,0.998430392225988,0.999999999981347,0.966779369656787,0.99999997370483,0.999999928477131,0.995612429524345,0.99999981395368,0.963869604819831,163.5193,345.0043,237.66,416.338,229.711300564972,227.164477777778,127.0499,223.839005263158,396.06595,251.0525,NA,33.4641,NA,NA,7.66151849937301,6.78223230514884,NA,21.0346640919312,123.75325,NA,163.5193,328.27225,237.66,416.338,165.4907,162.022125,127.0499,163.7052,334.189325,251.0525,163.5193,361.73635,237.66,416.338,270.3863,280.69605,127.0499,257.8595,457.942575,251.0525,197.43996779661,228.350743495146,190.383,206.5761,164.114,220.4556,165.306,272.35405,6.69206476878569,4.10883667007512,1.1565578441057,1.08505538834875,0.209837422755364,0.117768689173443,"LUAD"
"ZNF614",0.988903979732872,0.999999998077755,0.997559927122364,0.999999999758085,0.971669905675836,0.999999651459343,0.998186108249955,0.999746044288568,0.999883149860889,0.991491860087424,0.995737052203182,0.999966094185738,0.999585772789807,0.983707759641288,0.996495410327093,0.999999998336065,0.99749110950677,1,0.999999677987448,0.999876712565457,0.999566773401354,0.989578688336233,0.999999717122449,0.998422187703151,0.968341622401721,0.992275528373788,0.999877700973628,0.998364869773656,0.999544987004703,0.999990769742011,0.999970522776106,0.997766250477664,1,0.999999999968893,0.999968926908003,0.999999710845114,0.999999999924911,0.974471599647536,0.999999786778566,1,0.992798671888507,0.985911356138459,0.999999803932522,0.971953966083533,0.998123027436328,74.1212,396.19935,133.4552,27.0423,281.192883050847,305.648186419753,132.5061,341.568189473684,286.80125,32.7942,NA,129.88275,NA,NA,15.8774864318512,18.8351906674473,NA,124.260805226723,75.72635,NA,74.1212,331.257975,133.4552,27.0423,174.3119,176.0826,132.5061,175.2805,248.938075,32.7942,74.1212,461.140725,133.4552,27.0423,312.4039,384.231025,132.5061,280.0177,324.664425,32.7942,233.519166101695,274.430777864078,215.4101,209.4821,197.21405,254.92625,162.68865,302.1812,7.66580923060145,10.1583069703688,1.17519594834698,0.972480399015645,0.232901327121711,-0.0402589229663289,"LUAD"
"POGK",0.990852454484325,0.999999954579626,0.999174356828376,0.976958356534445,0.999999300411473,0.995509789284512,0.999999999974252,0.841253308073465,0.99999996325772,0.874892740528733,0.999999999723577,0.862689814388815,0.999999989893935,0.888157041920025,0.999999749692508,0.999188302616492,0.99999999857192,0.999967275514898,0.999993166141299,0.994781589735369,0.995955015468942,0.999997997089485,0.975410303451759,1,0.965248563836382,0.981753244282839,0.992606432032936,0.999695398423172,0.999999281527121,0.822432202373711,0.999858571916876,0.810601807963725,0.999462351214567,0.999127265334175,0.974264701412473,0.989414345681461,0.653259227241267,0.0420609267747919,0.485276157194077,0.0657479756264573,0.135150051394958,0.125312400311548,0.191200949221302,0.0802363900066617,0.672617401745964,2038.3337,1208.2685,1814.4424,944.2254,1969.46553446328,1948.60051049383,1339.8703,1788.99712631579,2303.17665,3843.3415,NA,452.4416,NA,NA,51.1133988489335,51.398010686037,NA,138.293016599583,25.8135500000001,NA,2038.3337,982.0477,1814.4424,944.2254,1444.2046,1459.353475,1339.8703,1301.7381,2290.269875,3843.3415,2038.3337,1434.4893,1814.4424,944.2254,2422.5352,2357.350475,1339.8703,2252.0242,2316.083425,3843.3415,1796.66518474576,1904.77843825243,1796.1394,1760.2477,1598.1559,1960.54115,1437.54135,2277.87315,40.0541317684516,28.2859346554216,1.06017440223397,0.980017308233425,0.0843016124692815,-0.0291208657798999,"LUAD"
"ZNF514",0.992941533953376,0.999999985382516,0.967486672288991,1,0.99569876296491,0.999999884063748,0.999999999981567,0.867765540862802,0.999996040294568,1,0.999999905425882,0.945865206519866,0.999927606894269,0.99999999603978,0.902929472113845,0.999899134436057,0.99999941016886,0.998725915074644,0.999956754491907,0.999413821357158,0.999927683539532,0.999999999323,0.921097780693405,0.999990387093098,0.999999999998965,0.999999978851723,0.999989818025841,0.999739926395364,1,0.974401143286842,0.999999898667049,1,0.999999999960171,0.999999122764723,0.99973588980645,0.999999997135827,0.999959512494949,0.8552085393425,0.999999557735037,0.999904899073522,0.998061607088657,0.992700908528839,0.984905689214748,0.997384896843457,0.999824209106295,255.7465,98.9626,294.3327,245.6338,242.758927118644,221.988762345679,149.6539,235.893410526316,252.7933,350.986,NA,53.4576,NA,NA,10.3993050991132,9.24755208527941,NA,34.5379314071546,74.894,NA,255.7465,72.2338,294.3327,245.6338,148.2679,131.000125,149.6539,129.2538,215.3463,350.986,255.7465,125.6914,294.3327,245.6338,297.5842,273.5111,149.6539,313.0485,290.2403,350.986,164.358222033898,260.828089708738,156.4037,236.7246,96.3464,213.1046,162.75365,321.09935,10.5322854237177,6.24987828753764,1.58694883943769,1.51354859252051,0.666255618860395,0.597934993674183,"LUAD"
"ZNF300",0.966539029038611,0.999999999974343,0.940264322173048,0.999999999930944,0.984503671261364,0.999999978842828,0.999999256281735,0.815368790522753,0.999981527559969,0.999999998377123,0.999999354180147,0.811941455878664,0.999983214387812,0.999999998780375,1,0.999999997006372,0.914964512158933,0.999999999999058,0.999999732158751,0.999902554790315,0.999909806734867,0.99998899346496,0.921286216404408,0.99988271281961,0.999999771369732,0.99994786610543,0.999930146749907,0.99957074486642,0.963059134963213,1,0.935025793444817,0.982547059327782,0.797316559985986,0.793737221263484,0.908343408078634,0.910738747313028,0.999998591605564,0.827748840386272,0.999999935079816,0.999983364190598,0.99819588887196,0.998285196337765,0.999999997003144,0.995396278038915,0.817728676516001,63.0879,214.2919,48.4461,79.4366,95.9219796610169,95.4083827160494,38.1929,108.827342105263,216.6285,13.2949,NA,180.9956,NA,NA,7.33950090086248,7.85893337036499,NA,23.3157769946508,134.5438,NA,63.0879,123.7941,48.4461,79.4366,39.6514,20.823075,38.1929,42.27235,149.3566,13.2949,63.0879,304.7897,48.4461,79.4366,119.7183,138.719175,38.1929,123.2583,283.9004,13.2949,46.4156694915254,105.559680582524,42.9448,72.1443,31.9173,58.32815,33.04825,140.0864,2.48434171459009,4.77142156195858,2.27422509981887,1.67993098116652,1.18537505736129,0.748401962067007,"LUAD"
"RBAK",0.99994575376575,1,0.999953163528061,1,0.999864806996467,1,0.999992940390108,0.883179953351446,0.999991139521172,0.999998716544737,0.999992062794597,0.880051274464494,0.999990070871427,0.999998517094858,1,1,0.999839561424825,0.999999999999132,1,0.999999131789325,0.999998989882316,0.999999984402382,0.975558474087873,0.999999975506572,0.99999999965426,0.997500910305987,0.997005723748484,0.999999999874857,0.990857766689749,0.663791120954891,0.99024753440637,0.994194350344912,0.977445576518954,0.978583880776391,0.994728950932528,0.929676268010045,0.999998925683303,0.999999999538191,0.999999127359673,0.999996176770834,0.996286456491956,0.996107715550879,0.99999516895159,0.99960085452994,0.922054816962586,407.1292,279.27605,404.936,421.7746,489.680290960452,490.825341975309,424.7288,449.359742105263,650.4387,313.2861,NA,180.49695,NA,NA,15.0341793148645,15.1138796798314,NA,33.3277840482634,184.6407,NA,407.1292,189.027575,404.936,421.7746,348.9495,364.64335,424.7288,366.08775,558.11835,313.2861,407.1292,369.524525,404.936,421.7746,586.5419,583.10275,424.7288,565.8718,742.75905,313.2861,363.940427118644,491.180691262136,375,455.8659,304.13835,433.906,360.2208,586.81155,10.7701651281278,8.40997211384718,1.34961838439018,1.2156424,0.432551531144675,0.281718900146383,"LUAD"
"ZNF92",0.999999999975856,0.998807928463669,0.998571804703765,0.98666443209923,0.980128492365956,0.999999694314843,0.999999540468581,0.999999902907067,0.998673188181628,0.970689106493718,1,0.999999999161819,0.986035525905748,0.891344373611521,0.178630518767931,0.999710044331511,0.999714771491461,0.999999999856646,0.999993237485893,0.999829512059536,0.996191180402268,0.999999999525643,1,0.995282954207691,0.943383304981387,0.999617610686019,0.999947600803922,0.999033492989692,0.99999999253697,0.999998080603977,0.984844781854224,0.914436724906473,0.998908666044349,0.999998289593132,0.994534606853757,0.999959450278578,0.999999999932341,1,0.9996714421716,0.994113523149993,0.999999999390729,0.999999999460819,0.999942366345314,1,0.999999241233181,324.2096,305.7049,161.7916,100.2817,278.532474576271,321.666388888889,187.8469,302.608868421053,359.29525,300.2437,NA,39.3342,NA,NA,9.80109724610409,12.9217964224935,NA,31.7768168560663,111.73825,NA,324.2096,286.0378,161.7916,100.2817,180.4299,217.820125,187.8469,200.9219,303.426125,300.2437,324.2096,325.372,161.7916,100.2817,328.0047,385.646675,187.8469,350.2033,415.164375,300.2437,137.399938983051,278.923312815534,136.4653,252.9054,115.7497,156.59795,184.08965,329.88815,4.70113826711203,6.12269949486428,2.03001045619053,1.85325793443461,1.02148715847221,0.890063688074737,"LUAD"
"ZNF157",0.0549157278617129,0.999991162780882,0.0109809497208947,1,0.0463594357005555,0.999996942773937,0.999999999991574,8.99110500518496e-06,0.999482589017812,0.999999998581057,0.999999957044481,8.10493587466432e-07,0.999997524477706,0.999999998145978,0.077442661018171,0.999999639677371,0.0185524079246671,0.999999999756079,0.999999927562966,0.999960879779358,0.999999994630028,0.999999759652319,0.000103082227742468,0.996806378418202,0.999998412115254,0.997819902071242,0.459861790407395,0.999486423791809,0.763219283839203,0.788416214771345,0.420819482539619,0.727356800822344,0.111464526491938,0.0297398667966711,0.527141074334071,0.275768646969596,0.209055931139026,0.999999999912156,0.0710860275761789,0.18723775201235,0.0126313798925232,0.00383658378275642,0.101709249370742,0.0317910239452002,0.957817858198269,2.5461,18.5505,0,2.2535,2.92619039548023,1.56022530864198,0.7794,3.77042105263158,11.45425,17.9481,NA,14.111,NA,NA,0.362995699235556,0.220153262164306,NA,0.835500195022006,8.08975,NA,2.5461,11.495,0,2.2535,0.3906,0,0.7794,1.2399,7.409375,17.9481,2.5461,25.606,0,2.2535,3.6143,1.7806,0.7794,5.1476,15.499125,17.9481,2.92606610169492,2.4750359223301,2.1775,1.2388,1.1387,3.8081,0.3379,2.8764,0.418355778945144,0.186440011230319,0.845857829697162,0.568909299655568,-0.241512896822314,-0.813729430698926,"LUAD"
"ZNF182",0.996339654008292,0.986945229862198,0.999999031035586,0.999721965446741,0.9999999993146,0.999993225818998,0.999797720288522,0.999657709197215,0.996813608130488,0.999999725015734,0.99861373753443,0.999991686200941,0.99939561675542,0.999999999872107,0.868924607580774,0.997536443834792,0.999999999994649,0.999999980803715,0.999999988451951,0.999894321160676,0.999994386247349,0.999991948435142,0.99659568595022,0.988831590782351,0.999982638920612,0.99879835717006,0.901229440736922,0.999121682511937,0.999812574205843,0.999998857485564,0.999823344211172,0.99999999978182,0.999999995058923,1,0.999997933665844,0.999991583837766,0.999896622403781,0.861193783006004,0.820930749454552,0.966873274549811,0.912226665797265,0.841439142933271,0.915107915426185,0.967492123405347,0.955283656684407,244.1813,162.90295,132.5411,176.338,197.889623163842,185.462861728395,155.0633,211.768289473684,188.16245,304.4183,NA,63.01395,NA,NA,5.97052697474137,5.29760491151124,NA,15.199959821815,25.48495,NA,244.1813,131.395975,132.5411,176.338,147.5272,141.942975,155.0633,166.82435,175.419975,304.4183,244.1813,194.409925,132.5411,176.338,226.2354,223.33285,155.0633,246.92005,200.904925,304.4183,156.365627118644,206.68965631068,161.991,193.9804,109.68195,195.08095,155.10565,241.8927,6.22167513846053,3.55265937878501,1.32183562410332,1.19747640301004,0.402542782719035,0.259997227071427,"LUAD"
"ZNF673",0.999956368977762,0.996964021643741,0.875212637991191,0.99996348600955,0.98304875842955,0.999997891263642,1,0.9981191516588,0.954653435099597,0.998887316788907,0.99999999138502,0.975083197278151,0.989322152069867,0.999955549632183,0.388386968781312,0.999999986092733,0.999999800562162,0.98552268801002,0.999370510326374,0.999999947138056,0.99997390091875,1,0.996229130879358,0.974773249140879,0.999636924257096,0.999998580941269,0.999594797465715,0.999999386939604,0.999999999941765,0.999969365329822,0.981341650674394,0.999476954275703,0.999999999887145,0.999981122862994,0.99999999982791,0.999999965853852,0.999999999793338,0.999997683699268,0.991493451906738,0.999754174066535,0.999999999768997,0.999997105591704,0.999999999997935,0.99999998413088,1,233.9628,314.8147,76.7824,142.5352,240.532629943503,208.898967901235,271.2477,229.804278947368,251.48195,257.2568,NA,76.9722,NA,NA,11.8592643008781,6.5867769190949,NA,21.2505465846245,66.46565,NA,233.9628,276.3286,76.7824,142.5352,174.3504,155.817425,271.2477,181.06365,218.249125,257.2568,233.9628,353.3008,76.7824,142.5352,262.1173,238.37915,271.2477,254.09905,284.714775,257.2568,238.058142372881,230.683756893204,238.1524,209.9866,214.10255,265.2009,171.2049,267.2818,5.50532351067332,5.08301263965938,0.969022754667527,0.881732033773332,-0.0453975513723307,-0.18158782038008,"LUAD"
"ZNF41",0.937732323682512,0.997094785809806,0.999998607236549,0.78348237300264,0.999807425485536,0.997795950899988,0.996081859980204,0.987889954381369,0.999999315298033,0.885525726685761,0.985021132250483,0.998535495131862,0.99999999962202,0.946049030907255,0.794406714637977,0.999997778091756,0.995243096846523,0.999967671681271,0.941142634928717,0.999996678971932,0.999906537069482,0.997411738433388,0.988525981340885,0.999998831756602,0.888204821281095,0.999999999920435,0.996989713460885,0.999998596311975,0.974554069317701,0.999999978493994,0.999999997517252,0.998513631999424,0.999101942943264,0.99997351343028,0.999086449994808,0.999049676155505,0.999999999949217,0.966553995004917,0.999000056320532,0.843454436077444,0.999106479594416,0.995126939754186,0.999999905839454,0.99945347767091,0.988509448578369,324.2096,190.3373,224.8629,129.0141,250.938959887006,236.097579012346,282.16,253.211868421053,207.937,311.5444,NA,82.6791,NA,NA,5.98030299587155,6.48000606407022,NA,14.7014418395291,29.1966,NA,324.2096,148.99775,224.8629,129.0141,196.3277,193.790925,282.16,212.8742,193.3387,311.5444,324.2096,231.67685,224.8629,129.0141,300.5522,270.318775,282.16,287.47765,222.5353,311.5444,254.920593220339,240.162254174757,257.2614,231.0811,230.1807,279.6007,191.8512,280.1102,5.46818397979743,3.43666222395631,0.942106132505249,0.898234636055001,-0.0860384997902546,-0.154835741171833,"LUAD"
"ZNF7",0.999995294171847,0.999999999999819,0.999979644715915,0.999876600724162,0.999999816136444,0.999708449425123,0.999588867463178,0.999999866396758,0.998875492625362,0.999999999277854,0.996037779590328,0.999878389095766,0.991976060764557,0.999999999998046,0.527037646170889,0.999999999998411,0.999974180728739,1,0.999663081490874,0.998672395033207,0.990973400859775,0.9934160895041,0.999599898727479,0.987642504052625,0.999999998660199,0.951778446018495,0.99999835915284,0.986268566764644,0.999976430471875,0.999999999978574,0.99992080506873,0.999999991947681,0.999999999840428,0.999988420180062,0.999903323790238,0.999937584419506,0.999614529256419,0.999997230688946,0.999195445228532,0.999999999994507,0.999999849017213,1,0.999088780529793,1,0.999999680598706,339.9165,439.26015,321.5814,507.9549,477.732964971751,523.64910308642,318.2718,541.083963157895,459.624,532.7432,NA,70.52895,NA,NA,13.333369512961,16.2319797748707,NA,76.1190538207556,29.3727,NA,339.9165,403.995675,321.5814,507.9549,340.4169,374.1156,318.2718,317.3471,444.93765,532.7432,339.9165,474.524625,321.5814,507.9549,544.8574,628.52415,318.2718,626.7166,474.31035,532.7432,304.588754237288,517.895631067961,307.7277,465.2238,273.87845,333.0445,368.5347,622.50455,5.85173578237608,9.40596547145711,1.70031107144717,1.51180345480761,0.765798711174438,0.596270591142557,"LUAD"
"ZNF214",0.999743307218499,0.997963143733399,0.999999397171948,0.999940938787489,1,0.999999709026176,0.954873149364536,0.99944283477959,0.999999999940774,0.999952462902217,0.965999338769862,0.999788266380333,1,0.999981743006556,0.999961738587847,0.999999999649363,0.999976593522334,0.999517956657927,0.999995319546095,0.984759515899238,0.989477041774782,0.803468330376248,0.961420366407708,0.99994923412758,0.995109635829709,0.740611890862366,0.589756694672704,0.893966851307212,0.999908190782548,0.999999999991235,0.999996171276273,1,0.997900486820781,0.999037312356047,0.999994487429257,0.931395658997469,0.974312598745628,0.999363294166441,0.999998695340587,0.999753692794626,0.999997341971677,0.999991212887106,0.989105950510358,1,0.998599531786596,4.5265,27.1875,38.3912,26.4789,41.652081920904,40.0483635802469,10.1328,54.0353684210526,24.5578,52.515,NA,17.1986,NA,NA,2.07880598277945,2.26187493982906,NA,8.28058655936508,19.0904,NA,4.5265,18.5882,38.3912,26.4789,19.8452,18.63365,10.1328,32.3359,15.0126,52.515,4.5265,35.7868,38.3912,26.4789,59.5041,55.0329,10.1328,63.74305,34.103,52.515,48.676820338983,40.2338231067961,43.8312,33.8804,32.94455,56.04275,18.5675,55.0214,3.2153075137199,1.26627025234493,0.826549943620181,0.772974502181095,-0.274826099040396,-0.371507269590535,"LUAD"
"ZNF215",0.57829900978916,0.999999999978783,0.660114368700729,0.987221772477402,0.998636001904994,0.993767561797205,0.986485672100313,0.617016521823216,0.995182549338587,0.999991802638101,0.994170592488469,0.499802258286811,0.998292253606656,0.999934531860629,0.9853748766498,0.789850822956267,1,0.843803353895658,0.999765911511607,0.945793713820981,0.910536854842799,0.997497851161822,0.486729068690757,0.999384583043239,0.999825734033552,0.998039619403509,0.999998978895064,0.892765634257403,0.997741954533741,0.91077811519154,0.999301918735967,0.999996643785149,1,0.999999999971175,0.981777604177036,0.999999984835271,0.999999999999603,0.633061609622961,1,0.991981410811176,0.993031782826246,0.997346034907634,0.826669394633883,0.998980148570915,0.998939839439324,3.6778,98.51905,9.1408,61.4085,44.9416881355932,40.4168882716049,95.872,37.2801210526316,43.2606,7.3122,NA,90.74995,NA,NA,2.95921712631102,2.90605472201604,NA,5.35858535235872,6.2508,NA,3.6778,53.144075,9.1408,61.4085,18.0062,10.291425,95.872,21.57365,40.1352,7.3122,3.6778,143.894025,9.1408,61.4085,59.5494,55.356225,95.872,39.6135,46.386,7.3122,15.1647711864407,43.1382875728155,13.7987,34.3446,9.8838,18.29755,15.21205,56.6989,1.03856990614387,1.69593485075974,2.84463821065674,2.48897359896222,1.50824517805677,1.315550927447,"LUAD"
