"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","TX-T1","TX-T1a","TX-T1b","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T4","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T4","Q3-TX"
"ZNF2",0.849508957767177,0.86293743545897,0.999999999932934,0.910738010728468,0.99979762709634,0.999933625428016,0.90078256284367,0.999997125342493,0.999999710342813,0.999999655797126,0.467557358491229,0.996828550188612,0.993431856182924,0.908896374889215,0.969372880506257,0.000191396214709316,0.104152650993592,0.0642024956898792,0.00151582149337448,0.0137884639484197,0.786349483427395,0.705769633403014,0.999448875576778,0.998761408109559,0.97701648496871,0.993100935180376,0.999999999965768,0.839139552677022,0.999999999997572,0.999823018409584,0.999877487330429,0.999983378296728,0.999957062335034,0.995390741691655,0.843101558246884,0.997080531077402,123.064401515152,113.420874468085,113.970451851852,116.445263095238,115.355380246914,106.961607407407,93.7899872340426,107.720089473684,124.142366666667,4.44836996092565,4.16507894753725,3.94781130420263,2.90589243581232,3.69347901407742,5.86914335532486,3.47229957282724,6.74803622625657,23.0450810329329,100.6919,92.4634,98.33475,94.1111,88.172,82.47655,77.60495,88.75045,109.00925,138.344275,135.7644,125.4547,129.4407,135.6192,123.02335,110.4329,125.37105,146.76045
"ZNF589",0.00139329506595653,0.467300087221741,0.536507547425763,0.954385637908565,3.3172871671816e-07,0.0105344748097568,0.992040138610248,0.0163068492816973,0.918894638142472,0.27459584883547,0.998106308622805,0.206145965304595,0.991705682326919,0.766324525771128,0.999999999938217,0.999995809451073,0.00140588934282881,0.369792374975633,0.998998905784356,0.961768252735312,0.988676424963433,0.996383806122336,0.00784151274720346,0.376167216710418,0.999999991185539,0.886213991720746,0.93761747939231,0.999797396553069,0.979293492787749,0.999999114454617,0.999980689661491,0.90610645844776,0.996644552799826,0.997999340529936,0.96459246004583,0.915383008290107,267.865527272727,385.564742553191,325.679301851852,241.643391666667,290.540962962963,293.249085185185,258.422661702128,236.151,361.394833333333,18.2697929119695,26.4204358164253,25.748860024553,9.33860786760634,16.3460377272171,28.1262107757614,23.7293152080486,31.6845744067107,114.191781422108,174.4777,259.39725,203.4958,150.621675,181.5019,206.4477,134.60875,139.2999,276.58645,331.416775,462.36395,384.1171,291.9538,361.8958,355.72245,329.3425,298.81105,470.02195
"PRDM9",0.999999999819029,0.99999993208919,0.999999999847322,0.999999999999694,0.999999999983525,0.999999948965384,0.879017968682715,0.895565940200027,0.820359748521571,0.668359236382143,0.999999998459921,1,1,0.999999999583403,0.955259592182784,0.999999991974008,0.999999999998218,1,0.99999999658521,0.871335019227035,1,0.99999998728072,0.999999845429994,0.999998506894728,0.999999928843204,0.99739548139686,0.999999750749609,0.999999416011657,0.999999999910988,0.999999999997533,1,0.999999999966581,0.99990872362004,1,1,0.999999992914014,2.12853787878788,1.37642127659574,0.606872222222222,1.8582630952381,12.2523271604938,0.951274074074074,0.918591489361702,3.87728947368421,0,1.3680209780265,0.855845375422545,0.293918130003528,0.50593941519527,11.6077368189386,0.853474211988683,0.462127747292929,3.70487682786391,0,0,0,0,0,0,0,0,0,0,0,0.21535,0,0.353225,0,0,0,0,0
"ZNF12",0.895866393152358,0.966016601327365,0.999998686358998,0.937899215261424,0.999897751283225,0.999999983682633,1,0.886765812812065,0.96320903905715,0.923896608420853,0.51607447630588,0.99626847339579,0.976676690004016,0.914310709278751,0.495975177588171,0.878701952702518,1,0.999996250066248,0.999791992752623,0.867962856701347,0.997218283544372,0.999997025629577,0.934069366701898,0.973981333783777,0.973066542247538,0.999993773133493,0.660721799433754,0.925175259918766,0.999999997434654,0.999996720936231,0.999999792086987,0.99999995544384,0.999999998658543,0.999368221793372,0.99999545389485,0.999999438147245,797.302677272727,727.510276595745,742.353833333333,749.041421428571,795.666161728395,675.985822222222,725.387053191489,818.800426315789,777.2972,35.5765851483796,29.4903072183349,28.3530396844707,18.8581338264051,30.6291907945648,52.5900377089625,45.1799206982641,77.6128724627177,26.1819376273033,585.0713,589.5064,594.81535,565.639475,593.9785,502.64965,540.9984,596.32025,760.3544,880.9391,830.0333,860.732825,889.06455,961.136,838.43555,829.8303,880.19535,803.0552
"ZNF202",0.82312874995647,0.991638268752887,0.999296064367439,0.961511357754061,0.997441381198883,1,0.589140314655055,0.99999999855535,0.994663048088132,0.97240643457043,0.81113629822192,0.999999273856629,0.996228883252414,0.991388676861018,0.999999951937056,0.998050653157524,0.44729226812592,0.824008355361612,0.615156750049039,0.220844974326261,0.479249718956898,0.999974004973338,0.998809279692869,0.999999796673264,0.999999479607773,0.995889445317186,0.995312962260962,0.991436276637745,0.999972669407698,0.991805177696607,0.998711772499773,0.998498234163397,0.988403786006472,0.98532332456228,0.999999968071843,0.999706800868475,240.937474242424,267.358180851064,255.909742592593,256.026585714286,269.322367901235,273.019292592593,228.324880851064,250.587010526316,218.915333333333,9.69863685460549,11.2434033273633,10.4855256012427,7.16369615668468,10.4147677846384,22.1458826410411,10.7572530506829,24.3861299081816,14.3982040655925,191.32795,216.27995,202.043625,196.624525,206.0616,186.7569,182.7982,175.71465,207.94145,289.923125,301.4443,295.745375,306.03775,299.0566,339.99905,258.627,291.5536,232.47455
"ZNF3",0.999992025049691,0.999989154658199,0.998915320402318,0.998246989181664,0.999999747568721,0.970639950302099,0.999999838260575,0.999999971268909,0.999615169334492,0.999861091034108,0.998400059376553,0.999980723294205,0.986184614883103,0.999998714588802,0.999678549410662,0.924017167778241,0.993352176655538,0.798730245152108,0.993787270721842,0.960543220503044,0.999992252872701,0.999999966552241,0.9999999999446,0.999966610145,0.999999563458957,1,0.99998247880612,0.997860418919239,0.999759859879328,0.999094258290218,0.999960320423202,0.99795224594092,0.999463581900168,0.996340498490466,0.987503572869419,0.999560947924659,716.226360606061,738.335238297872,694.114068518518,750.653077976191,727.927845679012,769.676585185185,797.545319148936,731.2888,609.5685,30.2329363545942,43.0722523756161,29.6398224713209,23.740805261977,25.4588474518395,46.2204780227958,89.4548815794227,91.0199541413047,58.5626560780844,549.3626,552.80915,558.215225,546.4955,548.8661,609.95125,549.7041,486.4204,570.0168,844.5976,907.4175,803.5329,840.6956,880.8892,876.38555,863.2144,779.98765,666.7467
"ZNF606",0.99755124021048,0.651893532714725,0.989222109938972,0.999811118843083,0.908178288901354,0.161655286325198,0.999995677235769,0.999895900483169,0.7974669695866,0.986564275160962,0.953611933533628,0.710425460004682,0.184282184888953,0.989490288868715,0.857809675083698,0.166437861530004,0.0422780943353757,0.000890775198493343,0.19162821203933,0.0576767241039911,0.989675667684152,0.999670077303024,0.973720325288342,0.654714631086439,0.999997883557922,0.996423111857377,0.999975547141846,0.929963264418561,0.999999963745531,0.999969809120908,0.997972078032821,0.999999999999142,0.999998998664264,0.999998912792037,0.999097643944478,0.999999999974937,258.876956060606,274.172353191489,294.033061111111,250.676095833333,264.605959259259,230.112585185185,206.227419148936,243.042457894737,247.7468,9.4549282568819,16.7799867244657,14.7911603141996,8.549831470403,11.9396615654453,19.0368111510004,13.4400622063105,23.244497709132,12.4417902627931,214.2444,190.6285,207.932275,174.992675,182.981,172.00295,159.8666,167.1479,238.79575,293.564525,348.37115,367.134975,298.646725,314.3461,300.6521,245.54545,286.51845,259.70615
"ZNF91",0.999998801952612,0.227934368599283,0.514941937507516,0.999998305957748,0.999665975765954,0.0362854619916575,1,0.999997998648498,0.17562606509868,0.999997704365428,0.969733989994378,0.933805213874786,0.0602992370391267,0.982156258939782,0.965379180232901,0.999999110469267,0.999877961506588,0.201061708996793,0.999999999997551,0.999999012979491,0.995102693469877,0.999997186565057,0.999899723385292,0.518569905276656,0.999999985660313,0.999997092273231,0.999664195980455,0.999999999298929,0.639305904778169,0.710629654236583,0.977289125262427,0.570602172336553,0.632503979386983,0.386993471129166,0.590014546768078,0.612214886557991,338.612181818182,348.732755319149,425.17652037037,330.562052380952,338.353796296296,290.223574074074,328.86719787234,323.221478947368,545.089666666667,20.7027632467464,20.2457822382895,40.5853500588343,13.2780650920628,16.4514841793228,28.3897750044766,34.338745477967,36.7647612881444,25.2951415109261,201.336575,259.53965,285.002325,229.06945,247.1461,209.43735,208.1352,200.64305,521.1265,450.287225,427.253,473.9899,393.220075,427.8627,345.54665,402.32175,428.25475,564.0861
"ZNF226",0.100677904095567,0.572604696195257,0.990813312264985,0.854620705449678,0.552378152079534,0.992723472782034,0.999961428565627,0.197680248687369,0.787913218366014,0.977960098469872,0.999226578775447,0.782195265492899,0.993528890411136,0.999996150504562,0.99999405008544,0.995955561671695,0.019653944491674,0.190960456413929,0.355561220605494,0.941652875935897,0.937589701996667,1,0.556345337042231,0.924950359574039,0.994318280468641,0.999999404186629,0.99992953962479,0.999560137988536,0.999259220909429,0.999999175838047,0.999999999999672,0.999998613183121,0.999840107462007,0.999985929483445,0.992173761317774,0.999557607894009,287.120760606061,354.214114893617,331.282312962963,313.916523214286,296.106841975309,305.567748148148,267.680682978723,288.011752631579,334.5087,12.8945738443,16.9917387360772,14.3172169111516,11.7091940143387,11.4769155186555,22.2680547010699,12.9089412728853,25.9240338422295,66.4521076041234,222.068875,268.99775,260.51855,211.02185,222.6113,218.9371,203.7317,202.37485,268.4297,334.33535,431.59705,391.52055,361.496225,347.6954,340.40315,322.7866,356.3781,373.63805
"ZNF229",0.999999446787114,0.930861536105279,0.989734517603924,0.969364651366248,0.998789316763657,0.999930931704269,0.995041639755046,0.999890437372245,0.999786092359242,0.999999981073116,0.999986580094734,0.999999985648124,0.999365093434492,0.999990454840837,0.9999996491599,0.999992674426475,0.999999999833793,0.994959780715742,0.999678226975507,0.999981209626845,0.999999999931585,0.967485721404123,0.992165510820207,0.999999836283374,0.999794856769532,0.999550109226783,0.998788753599313,0.995443465967331,0.98435670212364,0.991531678037139,0.999564447076853,0.998055417861336,0.997394133950722,0.995561157459032,0.993314810593567,0.999918803968921,113.986777272727,121.212376595745,149.274794444444,138.267213690476,134.921820987654,126.980359259259,124.029368085106,157.931747368421,202.585433333333,15.6396188590307,16.3909445705527,25.5366080112945,11.308408880097,14.9696476503011,28.1644272418828,22.139710000675,49.3214723610353,27.768540330281,21.965825,35.8151,23.3119,22.563675,37.0439,23.7806,14.9173,14.12085,188.17925,155.48575,167.48545,217.61415,204.891725,190.899,175.69205,185.6648,228.51105,230.34735
"ZNF180",0.999999936149586,0.994599117989121,0.999559395144582,0.987882805119241,0.999408514518524,0.999999999419729,0.999696090148527,0.999996741199987,0.999992581617954,0.999995097327809,0.999999994333403,1,0.999835087983213,0.999853852250778,0.999998735876348,0.870541103078751,0.837469939784944,0.408133968819361,0.208451069543103,0.5088756756276,0.932597175785277,0.999377186199303,0.99803541290944,0.952410869274741,0.938931879107454,0.982994962232861,0.999162396454018,0.999974393994944,0.999999999897181,1,0.999999964696753,0.99999998955752,0.999999999965007,1,0.999775606141161,0.99999356093286,154.238922727273,156.593206382979,164.278514814815,163.209228571429,160.315802469136,156.317040740741,136.532380851064,143.726763157895,157.4878,6.054462027218,6.67964233422267,8.34700701720431,5.98252398527845,7.03832370634794,9.52542559368822,7.04661255688515,13.002588474851,31.3834886158842,117.6009,119.4418,132.54545,117.78,118.451,127.77975,110.74675,102.0663,139.67255,182.539125,179.626,181.761975,190.575575,191.5254,176.74445,158.3591,170.71475,188.77075
"ZNF641",0.28415366164863,0.99996832593267,0.152078408849082,0.931066377483426,0.784885849963312,0.739030704946581,0.99299494404977,0.753066380099477,0.931932282391535,0.999998323312278,0.999988260431471,0.835110827293787,0.998762618983987,0.999907930076693,0.999998826079715,0.361285145738576,0.999999998483576,0.202354293832012,0.863196778400889,0.82999332690428,0.882690713571719,0.999759384439682,0.966116343992088,0.995437567190077,0.999999971013046,1,0.999999923075553,0.97977146459342,0.993439855077556,0.774875734964926,0.997948419624488,0.950491342555053,0.966597736138259,0.985331256135586,0.798936324478277,0.976768993804364,191.659651515152,155.096582978723,197.948464814815,176.60388452381,179.782634567901,184.773237037037,157.100314893617,180.009268421053,233.532466666667,10.2784709245038,10.1141930021783,9.30057454548946,6.95760687697826,8.07893277852887,10.5145856777467,9.04847692710294,21.5839155208442,114.080599774974,123.07775,99.55365,156.2897,118.951475,123.9304,142.8095,107.4004,125.9654,121.4815,249.93225,204.3492,235.068175,221.3878,226.2712,223.60265,192.25645,240.3043,308.1112
"ZNF610",0.999999999999732,0.999984290946455,0.999996860737979,0.999994940898307,0.999999566929486,0.999999993818734,0.999999730105155,0.999999982221561,0.999999949299689,0.999999999957636,0.927967040163008,0.955162745576696,0.98877378850997,0.954967097567904,0.961821153823886,0.958444886389614,0.967572293414872,0.855536569935519,0.761510763282386,0.87757152095774,0.420016208638456,0.999999998699248,0.999999993881735,0.99998602023751,0.999995713921518,0.999999051377313,0.973539883067929,0.99849188804931,0.998819822190259,0.999044883746805,0.999723668231694,0.99948797663372,0.999409548586328,0.999999960012338,0.977928821633653,0.998618350949287,67.2279757575758,67.6047127659574,70.4814481481481,69.4546797619048,68.979075308642,80.7484592592593,56.9734808510638,65.8226,85.7996,4.412956457632,6.00142116300076,6.47421732770405,3.64687877881141,5.33027198387521,9.63807088183837,6.41542572601602,9.67394192360219,10.050115192043,41.953825,29.76,37.494975,34.147475,29.2839,51.7061,29.10255,34.9554,75.8367,89.113325,97.32645,95.666775,95.763175,89.0302,108.08145,77.08665,91.3506,91.9252
"ZNF528",0.959736993063521,0.649377236172362,0.999737114446096,0.999735369618249,0.635090541866126,0.151563432363003,0.99999993137635,0.893855180976219,0.463009321012289,0.999990209618094,0.999988913089476,0.933866317283957,0.6801629521419,1,0.999999678209828,0.986793009312494,0.536904594274799,0.170166036587773,0.999339331479572,0.995142050666598,0.999970237355904,0.999999994777939,0.988581773757744,0.893547601357828,0.999999951784535,1,0.999999984860587,0.999770019103111,1,0.999987345194041,0.999714468997515,0.99999999562057,0.999999999998129,0.999999995811006,0.999997220516265,0.999999999996492,261.304383333333,297.051631914894,314.986574074074,248.232123809524,256.141266666667,247.73177037037,231.431682978723,255.440684210526,261.064333333333,16.7697226298772,25.4622418053826,25.5111035277625,11.5356290154103,17.8605562604838,31.3532183783178,23.8944346935075,34.0657563727672,22.1313199068148,178.25675,165.8148,183.679675,130.807825,135.9383,144.0862,136.1499,184.7354,239.1234,312.018125,405.30855,396.836625,332.114875,318.3707,303.78925,293.9747,335.32545,274.5434
"ZNF701",0.952860619798158,1,0.960830039580175,0.999999999504686,0.927258305794141,0.999999998892848,0.999872845046333,0.996872210817397,0.999893964012403,0.999867618478139,0.845099838567763,0.99992816564497,0.861238608052679,0.803376907965336,0.960575156002971,0.635185678343395,0.999581864587305,0.680016740583073,0.495815117445703,0.864814704138859,1,0.25153236319799,0.851907275677752,0.276657045091644,0.194033990813465,0.4186933733466,0.987337739105757,0.980797197767919,0.999999562854698,0.999392008243257,0.99999964132473,0.999998933545037,0.999983531707963,0.996493059693818,0.995370542401433,0.939721018840736,142.908086363636,127.9216,143.097916666667,141.914356547619,137.384067901235,120.459596296296,119.866421276596,101.457084210526,152.3849,7.41501948823274,8.27639157135164,8.17807995547484,5.55739040038874,7.04776338532431,10.560104467434,9.39668205879298,13.4776995917238,20.5148782327201,108.438525,94.3435,107.55645,97.667725,93.2428,85.3254,80.59015,54.86255,132.87845,171.84365,147.48555,163.025375,170.236225,161.1431,149.538,148.59605,146.4002,167.63985
"ZNF283",0.999938984587124,0.999999838023161,0.999289355959173,0.941761684073578,0.774956320643635,0.992125797382696,0.999999996767924,0.999560708414708,0.999999999618089,0.958291421834046,1,0.999989381692663,0.999999980939815,0.993907711651095,0.999999999763446,0.997648961885337,0.999998986329966,0.990815661219111,0.545291469170047,0.991808992025648,0.999555911999823,0.997928384215739,0.980560320604106,0.9996737199323,0.99999999999796,0.99898238258976,0.999265511292798,0.942066383403948,0.9156226768295,0.860911106898455,0.938132164585349,0.980269533359692,0.925992023314473,0.928841515887492,0.813416695297919,0.988634735112433,52.9251590909091,50.3903531914894,54.0659944444444,58.1221220238095,53.5552432098765,52.9468111111111,48.7726680851064,58.4892,75.5154333333333,3.54478350686874,3.16897943956844,3.09738678586656,2.65557346404248,2.91696693002313,4.58356799476151,3.15029767332633,5.74768786382329,11.7176821804106,32.8622,32.0618,38.823425,37.413475,39.8775,37.1312,35.57275,36.78615,67.25165,64.408625,58.71375,65.446225,70.87515,60.9046,61.829,60.00905,70.46705,86.8418
