"gene","p-adj-M1-M0","p-adj-M1a-M0","p-adj-M1a-M1","p-adj-M1b-M0","p-adj-M1b-M1","p-adj-M1b-M1a","p-adj-MX-M0","p-adj-MX-M1","p-adj-MX-M1a","p-adj-MX-M1b","mean-M0","mean-M1","mean-M1a","mean-M1b","mean-MX","SEM-M0","SEM-M1","SEM-M1a","SEM-M1b","SEM-MX","Q1-M0","Q1-M1","Q1-M1a","Q1-M1b","Q1-MX","Q3-M0","Q3-M1","Q3-M1a","Q3-M1b","Q3-MX","count-M0","count-M1","count-M1a","count-M1b","count-MX"
"ZNF90",0.904796814050982,0.999999993609218,0.998658743986683,0.988972250865497,0.999999999995617,0.999156054975999,0.882031142969783,0.988839185357458,0.999954489962939,0.998821668333457,300.273195348837,246.128376470588,297.9953,246.39298,276.947379285714,13.8284324808259,36.639411669472,257.2638,75.1305440072771,20.0038662131881,121.997075,88.9759,169.3634,117.0497,129.99385,382.06765,369.6242,426.6272,337.8442,360.473475,344,17,2,5,140
"ZNF788",0.999984351695288,0.9999994704131,0.999999999523827,0.756745099589907,0.850870461478177,0.973818568354015,0.991640471429404,0.99998715437078,0.999999922109229,0.816945974321346,69.6217558139535,68.4596823529412,68.20025,42.10256,67.3163378571429,2.82493054015958,14.7275303059222,0.793950000000002,18.5712412559473,4.03326168447138,33.809975,25.5846,67.803275,20.2652,34.7025,89.257,96.1768,68.597225,51.3095,86.53585,344,17,2,5,140
"ZNF880",0.619870691679307,0.653003014729724,0.397988560365011,0.919922943812814,0.999998716783142,0.496352947520048,0.922326155702616,0.834837469013769,0.581461454865637,0.967801978400473,126.560152034884,163.927423529412,23.79835,166.56814,135.384212142857,5.72863039889802,26.3656942967499,7.78935,51.2742646868934,9.03516725947614,50.460225,111.1111,19.903675,63.0679,62.7638,177.289125,227.7603,27.693025,211.9363,184.95575,344,17,2,5,140
"ZNF630",0.996772853555693,0.989789233952002,0.997381445857464,0.971422650445494,0.951313115382216,0.948069593445781,0.50382020399184,0.872982242693144,0.957664067336895,0.998900564887454,60.3638639534884,57.6654764705882,49.97115,69.06518,65.3115942857143,1.58488004272278,5.96285505409463,8.72845,19.9181591663085,2.95460899250401,41.208025,40.7344,45.606925,55.2805,42.382325,74.103125,64.9971,54.335375,67.9663,81.521575,344,17,2,5,140
"ZNF844",0.989097712449295,0.999009845834237,0.999987694138776,0.977781458446124,0.944564958315859,0.983974941559768,0.610542049263361,0.845227460057308,0.990873837364182,0.998975305055172,106.311586046512,98.6309823529412,94.5042,123.1554,115.511276428571,3.46129118447748,12.4567523144939,0.988,40.4116076119226,5.5155417935548,64.5722,65.7618,94.0102,48.2033,65.16285,130.347425,132.5409,94.9982,204.2964,146.468875,344,17,2,5,140
"ZNF717",0.9125643407702,0.859395298901663,0.965576879692863,0.939529638323575,0.9989577910788,0.993105713679758,0.999965922652501,0.934905933207692,0.868059782204577,0.947946714625364,42.0912712209302,46.9143176470588,58.02355,49.93944,42.34308,1.25899233459148,4.72742326457487,20.61705,5.89234648926894,1.81190108143424,27.2145,34.7003,47.715025,40.4822,26.6657,52.917025,54.2809,68.332075,63.0679,52.84565,344,17,2,5,140
"ZNF492",0.978749356143129,0.99951540843216,0.999999991262469,0.894369647500172,0.81519975886135,0.962520842739252,0.999923339304033,0.973702315557569,0.999332721565204,0.908733210454647,9.85773139534884,6.40912352941176,6.15625,19.7243,10.1866378571429,1.26483529892305,3.30556046138358,2.83125,14.0618394363966,2.24351636202128,0.78475,0.5819,4.740625,3.7413,0.785325,5.842625,3.7369,7.571875,15.4969,6.0477,344,17,2,5,140
"ZNF688",0.304938844003275,0.913251578346491,0.999811224555847,0.850507385944756,0.354391260983365,0.710930982912541,0.999918674750654,0.309711471416363,0.907766244011428,0.86866118275916,231.98551744186,177.542617647059,163.0561,283.78218,233.557565,5.92806997909238,15.4681779314212,40.6014,71.4097294714201,10.621963697927,155.7618,118.019,142.7554,190.7316,143.77255,278.4296,217.1669,183.3568,415.5261,287.733725,344,17,2,5,140
"ZNF879",0.970199350798213,0.999593973173846,0.994313896627505,0.978190389516529,0.999609290117559,0.988583368111946,0.978932866783409,0.920278038890381,0.999944808066848,0.956707622523139,60.3017476744186,53.2022294117647,66.94715,48.48092,62.9079542857143,2.57659147189691,10.1806098202003,10.77525,23.2157512490636,3.30441789006028,30.964125,25.404,61.559525,8.9405,36.004875,76.3542,69.6517,72.334775,54.5163,78.10675,344,17,2,5,140
"ZNF737",0.824352297799227,0.926192746935545,0.993567984281553,0.999051683798877,0.998380601529488,0.9816227485419,0.579740521441062,0.494367579278898,0.846840791175303,0.978238900817722,286.806633430233,211.795064705882,123.1031,254.11022,328.700575,15.1177737820043,37.164465765472,63.6684,77.7534716252683,25.7926365227222,129.784375,77.195,91.2689,156.6007,152.2986,374.831875,309.4385,154.9373,438.4026,392.0684,344,17,2,5,140
"ZNF709",0.936450157747863,0.999462640843833,0.999998715902082,0.999042016022476,0.99987534566772,0.999998610490105,0.404273284748144,0.603839836016438,0.990214324526299,0.968509875031258,70.1147031976744,63.3266823529412,64.604,66.06208,76.2628857142857,1.88988600516469,9.07793888592347,27.2497,17.6734456364739,2.92208886414013,44.869575,36.6125,50.97915,29.8018,53.86155,85.95215,83.4275,78.22885,103.1534,88.929225,344,17,2,5,140
"ZNF585B",0.999458272492395,0.951210905560895,0.973208009290326,0.83523785861003,0.92602655704845,0.999998446629389,0.800828855739948,0.999491719762432,0.98022832057281,0.934200572670509,73.0447938953488,75.3527941176471,94.47365,92.685,77.7005242857143,2.21929147147776,7.89112583556248,44.76155,20.6486944349516,3.71486562814215,46.959025,54.7945,72.092875,59.3266,49.068525,86.6314,88.3085,116.854425,118.47,92.219175,344,17,2,5,140
"ZNF324B",0.568992925582339,0.992589805540574,0.894011396840339,0.102463151675154,0.0314494031881719,0.875238150039788,0.016578856414784,0.0618522512671101,0.999999999699329,0.407372348855512,108.167247093023,92.7666823529412,120.9736,154.1735,121.152146428571,2.20681845002224,6.38449414416906,55.2525,39.9785325696804,3.55446389886816,77.14275,70.9942,93.34735,108.6766,95.9983,135.26605,121.7475,148.59985,150.7215,139.70575,344,17,2,5,140
"ZNF564",0.859258201243902,0.999077014608559,0.999986279329694,0.989313729318449,0.999996906011167,0.999999301519801,0.032044561516804,0.226204621216347,0.964528023274333,0.800647766021989,218.329397965116,199.4605,204.5124,201.82858,240.57482,3.91023031242168,12.3908906173993,77.2831,31.6029100531328,7.43118729775745,167.40105,159.7023,165.87085,160.3338,183.057575,258.11045,237.1693,243.15395,227.7467,265.67345,344,17,2,5,140
"ZNF674",0.795468200109881,0.999973346730885,0.998767027420769,0.995668337174779,0.90353661971305,0.998418235763412,0.999998564273643,0.804476454888209,0.999965918509975,0.996294447713335,70.114425,55.2498176470588,66.1714,79.19584,70.3826935714286,3.38033182229426,3.29704792810749,22.3573,21.691772710952,1.91363388047338,50.880375,45.4002,54.99275,48.6371,55.051325,78.96315,64.275,77.35005,87.442,82.8731,344,17,2,5,140
"ZNF432",0.911787250537457,0.999947735898693,0.994473842048372,0.994760353684294,0.93895011056628,0.999967952125075,0.925959489366745,0.780431260741055,0.999999999031193,0.999539963277536,115.455668023256,98.6989941176471,122.32695,129.49784,121.874995,4.67048535764005,7.63275949940101,61.38045,15.7087245041283,5.07960360210199,72.14575,71.6846,91.636725,122.9289,81.750225,129.91675,119.0727,153.017175,136.7222,151.170625,344,17,2,5,140
"ZNF10",0.986295092613818,0.526471958009196,0.468762077610022,0.936184336613473,0.880944641512806,0.897350337960925,0.176167941884168,0.654758587880658,0.72917275963717,0.998557784311867,175.378163953488,163.297770588235,280.4316,208.85152,196.507751428571,5.18965332517674,17.5976607971556,52.6677,31.3134107227303,8.08416168785101,115.654475,104.3828,254.09775,157.3181,130.488475,215.1065,235.8128,306.76545,240.8631,243.309725,344,17,2,5,140
"ZNF486",0.99669235448922,0.999238523857746,0.99996357613218,0.924182862429697,0.981337190337976,0.999305370268653,0.999885362093127,0.998610248999138,0.999478759710638,0.936540826845581,155.9574625,133.393052941176,111.68525,60.65532,152.075536428571,13.7237478996881,35.2699232600632,87.16325,28.8225024418491,23.5862854314483,23.750425,17.1723,68.103625,18.4551,28.825875,166.0994,216.0045,155.266875,113.2772,142.30885,344,17,2,5,140
"ZNF225",0.995549775313292,0.885547347051161,0.943147048275348,0.990663318335965,0.975911422726171,0.838578899996803,0.00318916927785839,0.390095205336995,0.607076141222101,0.997229894866992,70.0674302325581,67.4735058823529,51.98285,75.7723,79.9774821428571,1.45785815928323,5.10605035785453,26.98635,7.24412712139979,2.46818526290967,51.99915,50.4684,38.489675,66.8092,60.268075,84.879725,87.0728,65.476025,91.8141,96.86535,344,17,2,5,140
"ZNF350",0.740144991717654,0.999960517095148,0.998319721480862,0.999986442665234,0.962082843024176,0.999901010034874,0.971186923367311,0.612993845814286,0.999626002030382,0.999998530505176,207.285702034884,168.988364705882,196.9796,212.29366,215.195213571429,7.53333285290191,17.3389666466148,87.7253,27.0672786750645,7.95157558979756,144.667275,120.0717,153.11695,171.0624,152.54965,224.8604,178.0822,240.84225,245.2352,252.371675,344,17,2,5,140
"ZNF253",0.999999404057204,0.992480441632707,0.994585711270889,0.938287378398073,0.955529521337197,0.934713340637333,0.905887499096789,0.998169761721607,0.997968366997444,0.873746541674858,189.253201744186,190.268123529412,220.6386,153.90506,198.161291428571,5.34121635635112,26.2495721360768,74.8726,37.5892936745638,9.04035415892604,119.56645,107.1907,183.2023,81.7745,140.3003,230.5505,280.7571,258.0749,226.2241,226.6496,344,17,2,5,140
"ZNF878",0.995593137390399,0.99997820600451,0.999478484105855,0.971694286017383,0.996221918935994,0.993579989516326,0.999041278540724,0.990207277817288,0.999996537897495,0.962502039247459,5.40395843023256,5.93246470588235,5.01015,6.97246,5.25964142857143,0.313289249815403,1.95971842667101,1.63985,2.44383430833598,0.39652414487603,1.8609,1.1638,4.190225,3.5057,2.1704,6.930775,6.0366,5.830075,9.9366,6.8251,344,17,2,5,140
"ZNF727",0.999935435896563,0.846139295429881,0.850384969570325,0.7931928396685,0.826985474738079,0.999011887755802,0.929491569410531,0.992249053815087,0.895862622358155,0.882527831009681,9.19317238372093,8.69145294117647,20.42405,17.06272,10.4438792857143,0.866727971430871,2.98088755326819,19.17715,7.69212881726509,1.20567000415679,0.83095,1.0537,10.835475,5.3643,1.484875,11.38765,5.2934,30.012625,19.0783,13.302025,344,17,2,5,140
"ZNF578",0.996474716922501,0.997085068358601,0.999609812974793,0.999999987698738,0.999718033939742,0.998295015293921,0.999150044267224,0.99195903276537,0.995801197781617,0.999999431801381,49.4692715116279,41.8083941176471,28.6471,50.06064,51.6185814285714,4.96962865888821,12.2133150492472,18.2564,28.310876179352,6.23443638716854,9.285075,10.5721,19.5189,11.7584,11.453975,48.2176,51.149,37.7753,49.2855,58.942075,344,17,2,5,140
"TRIM28",0.774844934381606,0.891346126872768,0.98895560726522,0.406198711892423,0.863891816618002,0.999831736432321,0.887781218544723,0.941702895658425,0.936181341918551,0.546332424849601,5497.65354505814,6141.27391764706,6947.3398,7256.80744,5704.62724214286,105.1176067225,719.238469216819,1877.2654,1445.92696017681,229.017891118618,4129.55755,4225.5783,6008.7071,4944.9492,4070.16955,6258.4212,6283.9117,7885.9725,10590.2664,6505.2383,344,17,2,5,140
