"gene","HER2-enriched-Basal-like","Luminal A-Basal-like","Luminal A-HER2-enriched","Luminal B-Basal-like","Luminal B-HER2-enriched","Luminal B-Luminal A","Normal-like-Basal-like","Normal-like-HER2-enriched","Normal-like-Luminal A","Normal-like-Luminal B","mean-Basal-like","mean-HER2-enriched","mean-Luminal A","mean-Luminal B","mean-Normal-like","SEM-Basal-like","SEM-HER2-enriched","SEM-Luminal A","SEM-Luminal B","SEM-Normal-like","Q1-Basal-like","Q1-HER2-enriched","Q1-Luminal A","Q1-Luminal B","Q1-Normal-like","Q3-Basal-like","Q3-HER2-enriched","Q3-Luminal A","Q3-Luminal B","Q3-Normal-like"
"ZNF25",0.585517686780589,1.52769450423307e-08,7.76268049840212e-10,0.0215487825646927,0.00045230080313674,0.0200925501038648,0.999999991857055,0.970143262413852,0.232598127528337,0.791614123287113,255.84647755102,230.458924137931,333.336310300429,298.302503100775,255.3175125,11.8731974710033,9.2498745843738,6.7310376195653,9.67318676674354,37.9909670982949,166.5284,187.219725,258.5297,234.9151,183.931125,318.862975,266.8803,398.8148,349.1028,344.650175
"ZNF77",0.258791250729055,2.08672441071034e-05,0.46188886980287,0.0161670847041905,0.984011917612553,0.59643595832869,0.497905478164151,0.962009816017422,0.999999801754608,0.990269882936867,127.066334693878,106.631387931034,91.7707806866953,101.488662790698,91.0991,7.70526441353516,15.0755122129246,2.70271633052023,3.745648493643,8.99531883969974,79.2112,68.9901,67.8751,72.587,76.50015,155.111775,117.8107,99.4805,124.2863,98.260775
"ZNF169",0.00271816701327254,0.994492458453234,0.000104991705842994,0.86871274599686,0.0237731633259494,0.481956526093997,0.661039592450713,0.998527867972776,0.554207724832827,0.853503463856255,72.3910183673469,55.3859913793103,73.7541969957082,68.7312573643411,58.428025,3.31621556644425,2.47316785872749,1.83346231288658,2.50614407620596,7.43387440143693,50.2777,40.597025,54.1447,49.0798,52.384775,85.67615,66.0595,90.2789,84.2775,58.51105
"ZNF613",4.71577503557974e-06,0.000106337770736764,0.215695151863571,0.0375255077516802,0.0284637671756677,0.625362402053495,0.999599233006388,0.248608502888946,0.705742499055359,0.919004122689245,135.476284693878,248.682839655172,207.124297854077,186.4801,145.6205,7.73257553276164,21.7991931615229,9.76255040503545,11.1044682054248,21.2772967811267,100.050475,142.650125,132.0469,121.6988,111.2464,155.158125,266.7891,235.3914,205.603,191.312825
"ZNF404",0.998848846806035,0.997380022898583,0.978542103858948,0.749139704474822,0.689891977192421,0.803427249504804,0.993558639369412,0.998452159009618,0.98319437972616,0.909423650080179,56.5600010204082,58.2272362068965,55.065174248927,50.5245565891473,62.3200375,4.31644441421852,4.77479787821898,2.41761146098587,3.0811907723819,8.46313592491277,28.587925,30.907775,28.9855,24.9231,46.062775,62.083075,79.75585,72.5324,68.0304,80.6888
"ZNF135",0.391875406503097,0.943917683982923,0.0688993992532494,0.784875333822221,0.901014615054257,0.174719528840693,0.786072871146087,0.997374913957535,0.617662201688667,0.949633489044604,238.042353061225,184.074460344828,254.700614592275,209.925224806202,161.0363875,20.6447643692764,21.7029038961182,12.3690223611462,15.0043601850449,25.9107663440553,116.1238,38.886325,135.3887,70.7662,109.739625,320.1876,278.743925,334.4494,309.8146,199.038475
"ZNF620",0.999622485534681,0.000299868545002635,0.0118935725973467,2.46301950168615e-07,5.52306162732163e-05,0.145203170384066,0.998735205375437,0.996492624504829,0.44178623908191,0.127953998302631,45.6715295918367,46.8988948275862,64.1515193133047,73.3873209302326,41.970925,4.52535136207615,4.17979659655236,1.89967924092596,3.86104047510739,5.1568820895254,22.103325,23.479625,44.8319,42.314,31.17965,51.965825,56.915575,76.6506,97.2848,54.187675
"ZNF619",0.91586415720454,2.47811327014347e-10,4.96177700592959e-07,1.35129921696731e-08,0.000160826895035493,0.787244432449855,0.999997552280477,0.99301302496637,0.0542962344835427,0.137350540873764,69.267237755102,76.8144120689655,120.51328583691,113.80271627907,68.1333625,4.41248636005578,6.19890734667655,3.81463195988541,4.87645731812366,17.742365887272,40.494075,40.80835,80.6011,69.8934,31.2016,87.164625,97.5519,153.3769,147.1852,91.77035
"ZNF354C",0.124667520427571,0.967344188674791,0.201592965832184,0.176934054479614,0.973338237203969,0.271411815761264,0.76524234988049,0.999973066029415,0.861561271529034,0.995864673385538,60.4164428571429,43.0287482758621,56.9748124463519,47.3029565891473,41.2856375,5.32289642045502,5.15648196126249,2.73251743141648,3.86323067070692,15.095598264264,26.392125,17.65665,26.57,15.8678,6.3917,79.88155,48.885425,76.1859,65.1705,62.712825
"ZNF114",0.0366021723213932,0.000103924073700523,0.992785625376324,0.479294442099684,0.494700003131842,0.0326943445095481,0.863896936832557,0.998335589488836,0.988639202773847,0.995069669328557,22.0792479591837,10.8893448275862,9.38922274678112,16.9043968992248,13.530925,3.40749539561642,2.08587045205295,0.743045243527151,2.88160543720852,4.23234441169388,2.32,1.92465,3.0133,2.2026,5.698575,24.229725,9.8054,10.2433,14.1532,17.404325
"ZNF454",2.4760271610802e-10,2.4760271610802e-10,0.513736266586427,2.4760271610802e-10,0.982828903758916,0.0327698679972493,5.24663221890265e-06,0.498851995389156,0.839597026795463,0.323838360477573,46.2189683673469,10.0133155172414,13.4018459227468,8.75655503875969,18.849875,2.84278542356659,1.17851253222844,0.607388626336032,0.753747273538496,4.55949289519561,27.203375,5.385575,6.9672,4.0048,8.659075,60.63895,12.5037,17.009,10.3463,26.745175
"ZNF543",0.606970701846172,0.0145944621492547,0.867957307334329,0.052855613043734,0.930025702373528,0.999903144354333,0.975423131005722,0.744541415518191,0.455071049932219,0.496569878684083,143.202467346939,160.945589655172,171.60458583691,170.422931782946,126.7726625,5.97674040633915,11.8648479288181,5.28910948657548,5.93945808026682,15.2804358421028,93.965625,106.5086,127.0219,132.591,108.82725,178.15715,180.9031,194.3815,200.7737,128.5196
"ZNF354B",0.0427714204700061,0.816534221078162,0.000583997936792646,0.356132292038867,8.91840307934988e-05,0.831037721889481,0.951207361090369,0.985051973117095,0.806022819449644,0.625833985125036,101.4402,80.5194724137931,107.320081974249,112.535575193798,89.4285875,4.97763775073525,3.25869566159884,2.96492469123174,4.34471506946796,10.887134626581,64.53915,62.18805,75.4208,81.852,74.9479,131.1584,95.320525,132.7001,136.3451,103.796275
"ZNF223",0.0272993236858392,0.000155454766436858,0.999240956266688,0.176245643651599,0.742128366304296,0.232401175721482,0.997022650572223,0.872092564461819,0.802552868537169,0.990149720568318,86.7464775510204,110.397629310345,112.115825751073,101.09716744186,92.8474375,5.0416326594498,8.24332637430847,2.90592235611938,4.126774975256,16.6889377996425,52.47805,72.98875,82.387,68.6475,45.929925,108.571025,134.6804,133.5053,131.9797,128.3185
"ZNF713",0.947254813062535,0.0179208114668428,0.434380629258821,0.0949455778484491,0.669917450198276,0.996705907072904,0.549696619017607,0.7754736078216,0.98532365458816,0.971988787473355,144.567508163265,125.300122413793,86.0239841201717,92.1032046511628,56.5900875,31.6348367888627,27.6026022200975,2.92697868464215,4.94119089181548,10.3381814001966,56.69075,53.51515,51.4944,58.1598,40.08445,118.214825,124.9849,108.5202,106.1628,61.963075
"ZNF552",0.00368652617448173,2.47644349471443e-10,2.3991146515856e-05,2.47648568318937e-10,0.00131589808506616,0.915892090427277,0.874507070596459,0.969845103690004,0.0703454974301104,0.140495555921108,385.264333673469,1045.28112758621,1827.82138969957,1723.89343255814,778.5994625,80.5487166797093,122.112976398144,84.7425934187855,95.6662186288428,184.630148158718,160.74805,472.503725,967.3165,1007.3677,303.98035,328.245225,1240.69455,2294.919,2233.2135,1108.68355
"ZNF154",0.99985511345998,0.0187802334912474,0.054926815054023,0.994349490661355,0.986369388975635,0.0336646081302521,0.941559585739545,0.926943915171207,0.999119924784241,0.972015825300741,33.1622755102041,31.5425103448276,55.8753884120172,36.4896465116279,50.3317375,5.63834659453825,3.42159514577296,5.01163283637067,3.8722456736341,16.5424845805638,9.91705,13.36815,19.6721,13.5166,24.52435,30.18695,42.652275,70.6376,35.8891,57.7657
"ZNF571",0.791529960124536,3.40725221148475e-07,0.00842097611976589,0.00153840521868787,0.250652529564828,0.555150886086375,0.55478143207376,0.864688661740919,0.997455093499809,0.999934922282219,93.2774020408163,100.559196551724,119.557351502146,113.093400775194,114.943175,4.75507717905517,4.70991025936934,2.17089095383699,3.78025656468905,14.4574588355402,63.861675,77.3217,96.7219,84.1794,88.9282,108.107325,121.25525,138.7242,126.8636,129.9726
"ZNF443",0.0767849712989481,0.000227960366584012,0.975795650060729,0.0282335862436766,0.999602517918248,0.810813055431171,0.846281859401385,0.99992209918586,0.995296900347021,0.999998343028283,143.900021428571,175.465684482759,181.931046781116,173.06066124031,171.658775,7.57488271679132,9.90046671107178,4.71652159879243,6.46645153930048,40.8079791428262,98.4996,114.024475,132.6959,122.2117,120.588425,172.364725,211.792025,217.4857,206.9276,158.802325
"ZNF792",0.304655041038663,7.00677223575141e-07,9.3657681610182e-10,0.0024500188354124,4.03001437687678e-06,0.552816394893126,0.999812124454959,0.96067194961594,0.264893493926854,0.548338747744389,148.304920408163,127.436055172414,191.365587124464,180.488852713178,144.2143375,7.21903674362259,7.29816709177673,4.10944991378355,5.99909163607355,29.7592968936836,98.224,86.362125,152.9465,132.6616,76.78645,181.9587,163.668,220.3515,209.7003,206.2709
"ZFP82",2.47692866217619e-10,2.47700082667279e-10,0.0835166558718606,2.47649012408147e-10,0.743038679729191,0.468031576938293,0.0203603801769393,0.975596488735962,0.994002958090371,0.999984824220501,188.933967346939,102.593101724138,126.50608583691,114.910150387597,117.0248625,9.84582326085379,7.20450231821553,3.30295368580511,5.2497467898877,10.8001205082883,121.823975,65.906575,96.324,77.2,94.08485,219.769025,138.36415,154.0806,153.7786,136.160425
"ZNF707",0.880010782674856,0.413700144543577,0.996457645499056,0.853347728562678,0.352049733948507,0.0158360147129641,0.999999949168397,0.992522497856335,0.97459954595064,0.996867808519788,322.462634693878,293.594639655172,283.868278540773,347.337123255814,323.94035,16.1543668099553,29.2897166509358,10.5165196866817,19.2355868978109,83.6414091608337,203.161825,168.674275,184.3998,190.9865,182.9108,375.729425,319.6674,323.7865,450.1145,379.61555
"ZNF746",0.00131214807280766,0.0229702426722282,0.338401213832848,0.297236176534305,0.123427159670071,0.884669278239963,0.804103348173877,0.97372201051079,0.999949607436545,0.994537870714041,508.739148979592,423.45815862069,460.145594420601,473.856920155039,454.2501,17.4527911522923,15.6263531899453,7.61421619193756,12.1377709534493,43.6580345592882,391.628775,363.28655,400.2701,394.7008,393.0595,584.9308,467.992,500.5882,547.482,464.179525
"ZNF678",0.000438430618357133,3.84568599187673e-10,0.84008126242965,1.76436487642206e-09,0.733255215849483,0.994988037886892,0.929619552045031,0.0738806930707939,0.0154555285168201,0.0120806850274594,69.1262744897959,110.129572413793,119.254123175966,121.845979069767,51.3475625,3.97253948874505,8.17328246887233,4.28009970973847,5.61299392173773,11.2226883849341,41.4995,62.990575,71.8178,75.3769,33.3534,86.3831,150.018975,155.2042,157.7834,61.913325
"HKR1",0.881278992103339,2.47799780694891e-10,8.31030855241721e-07,1.17894360260884e-05,0.0134371343317978,0.0571757872418841,0.940791550467463,0.997377557892351,0.334581652126153,0.838289707138999,670.368665306122,716.061827586207,950.221151502146,863.657675968992,752.8066875,30.2201501959753,37.314365658391,18.3347947021269,28.0533514544041,87.7196342486501,487.082975,545.57305,762.5786,668.7415,532.853275,743.509775,804.9611,1097.6804,980.9137,980.975875
"ZNF101",0.0827513593853987,0.997310189972368,0.0722346580473305,0.60788521692823,0.593765210491224,0.640345705450023,0.999972845707991,0.848313306318089,0.999999999875015,0.993443684820948,149.337625510204,208.182922413793,154.954812017167,176.113450387597,154.7117,7.46593368320212,41.7055447481661,5.74874108255121,11.1941701621777,20.3023948667392,103.40355,102.468975,102.8352,113.4316,114.08985,182.326925,192.755125,176.33,190.6244,197.301475
"ZNF716",0.960393566721152,0.0552416052330849,0.598082661606712,0.941453053936876,0.99999488836848,0.251743786463725,0.909150363818996,0.982519983492674,0.999999973516009,0.975952279730743,4.53307755102041,3.27529137931035,0.911634334763949,3.39660852713178,0.985625,1.68447055973745,1.29264747777749,0.349856805718634,1.24209888554239,0.985625,0,0,0,0,0,0,0.693725,0,0.3019,0
"ZNF708",0.391484139761322,0.855141879390001,0.0397247715780449,0.999999999849098,0.344950334622353,0.804564080482446,0.996987332366385,0.799454394272414,0.999999981986828,0.996812430238816,206.579148979592,233.902632758621,195.363991845494,206.642473643411,194.802325,10.145396523902,14.4176657986003,5.48145351700793,8.46710240856516,27.7486943254527,140.087975,155.42145,133.6332,140.4233,164.413525,245.147375,259.36215,244.6657,250.4093,227.522725
"ZNF721",0.563914393262643,2.47673326292386e-10,6.10633458597576e-06,6.8740468872619e-10,0.00039428956333154,0.933111135569179,0.790202018572738,0.991925425810656,0.501647353450458,0.669368911434188,410.511254081633,458.907120689655,603.327870815451,586.398664341085,491.5657375,17.089623801862,25.1282441612047,12.4246658215202,19.7400977196543,53.0668967728367,305.5563,337.246575,467.7568,448.2976,390.193925,479.607875,539.95335,712.2684,709.6046,542.9722
"ZNF662",0.306639663455627,0.440920231186243,0.00373627250152142,0.0867047132426736,0.999943833365906,1.05587705412358e-05,0.986801456051899,0.667910488145044,0.999998706149001,0.602745450452487,155.669094897959,110.041124137931,184.822717167382,107.196541085271,182.3061375,12.794891236608,15.6601284990808,10.5732067398884,11.5750307804146,35.6874548561683,66.931775,32.400425,66.6081,22.8983,126.630675,216.0908,162.832525,261.2604,148.0837,222.04585
"ZNF320",0.974636074906399,0.407496000154753,0.944202317706881,0.0116630349551951,0.220848856378545,0.256160983822156,0.958951621406214,0.88280066845333,0.698639419333921,0.328990553779847,515.70565,540.010967241379,566.833803433476,620.884474418605,454.088475,25.7739807629094,26.5111976755927,14.0016481827516,26.3752323041502,50.8567396742161,369.304975,418.03575,436.959,459.695,352.604425,586.987375,663.330375,669.8696,711.5477,526.77555
"ZNF530",0.98927353371627,0.0307104829709605,0.0291516208241372,0.877910451046323,0.688224342423243,0.250362486211755,0.365529708059795,0.276980119377535,0.903441994718489,0.573516752018085,90.6845836734694,94.4345120689655,74.1115592274678,84.677407751938,59.110475,5.9432440568239,6.05616649897221,3.01906064198594,3.5932796720396,6.44126301702962,56.791275,60.643825,49.9235,55.6588,44.933675,103.51755,108.3534,88.7253,99.8373,66.287875
"ZFP1",0.000513995359203934,1.35992101033544e-05,0.976622066659337,3.54096494558087e-05,0.998281252335657,0.996440062402806,0.682733105800668,0.986574621703129,0.998407391334833,0.994776566945604,299.764257142857,234.66535862069,243.012505579399,239.210040310078,253.149975,11.9269855832816,10.2800803077422,6.04175824390192,8.29733263083012,26.4264500587801,223.876775,176.830525,183.3728,170.5776,200.110025,358.995425,271.6382,273.0455,291.5003,306.9473
"KRBA2",0.99731118484486,0.000110156765476543,0.0103761664328016,0.00656791479287155,0.0858676912566169,0.952641908537109,0.983378620601852,0.962558649412332,0.251006402238916,0.379401101235756,53.941887755102,56.3453568965517,77.1224991416309,73.7067542635659,45.3556875,3.2458470054509,4.09404644686048,3.28617075968013,3.77688259083247,11.6999507081904,29.5243,32.5428,45.0513,43.9308,23.909175,69.539225,72.010675,94.1372,87.9963,57.64725
"ZNF93",0.996922622443553,5.85471227054768e-10,4.96954390971638e-08,4.11808386320267e-05,0.000193690178816208,0.402074990153978,0.0617236872744649,0.0491364209435928,0.991506168010722,0.867547759462222,227.105058163265,233.094398275862,141.846254935622,161.962757364341,124.9284125,16.0907360723773,18.9482749351723,4.33505871010134,7.80504321310094,20.0494752669084,133.360525,151.203725,97.5042,105.3652,98.497225,292.960975,294.57105,173.8149,212.0711,151.776125
"ZFP90",0.454268755610714,0.999422875983029,0.43557925232657,0.697307032702356,0.965668636008767,0.673949849616765,0.999278471328555,0.987338871094879,0.999818142712681,0.999341628198286,643.10097244898,580.162762068966,636.912226609442,603.737625581395,623.100925,27.6319308595646,29.1215277192223,13.7337836554425,19.9752346741654,52.7184469563845,484.3204,436.844175,506.2648,449.335,486.375825,789.449575,661.48275,701.4975,701.2951,745.539525
"ZNF479",0.989435761761458,0.544152112406357,0.952771683550245,0.816988211887368,0.993740119675057,0.996447465504418,0.980944585364435,0.997299761843833,0.999997336359882,0.999830110767965,0.262876530612245,0.177470689655172,0.0638197424892704,0.106413953488372,0.0410625,0.213812372826806,0.0912787316975112,0.0448709108248199,0.0481408244236852,0.0410625,0,0,0,0,0,0,0,0,0,0
"ZNF445",0.99999999990867,1.78711746112725e-06,0.000161901099629547,0.000481276225284377,0.00508901765373704,0.926889486356915,0.994277727391212,0.994908993194633,0.186320814696491,0.311417795524498,556.352251020408,556.185432758621,699.628611158798,679.581782945736,522.7716,24.9735497476934,26.2079307719334,13.7552910768542,21.5297633314958,70.5213563835579,386.43965,415.283775,564.3642,474.6829,368.41285,661.394125,668.15965,816.6189,829.0216,618.5248
"ZNF74",0.000266334306039284,2.47647902185122e-10,0.00361748512796611,2.69479438763653e-10,0.456017606998593,0.125719089310309,0.0584100168029963,0.943369819309648,0.963885117312222,0.999997472139318,507.885080612245,393.116468965517,307.415160085837,349.981235658915,346.5344875,26.1693794137427,18.4247613139385,6.87638483777305,14.8690577189404,49.116355361327,325.962325,296.351825,229.1123,248.9033,278.346225,644.63465,458.821325,368.903,408.721,348.30615
"ZNF829",0.73016399694539,0.798676670682103,0.989084222936625,0.876062018038277,0.22042599534117,0.120721038053955,0.212049896210701,0.545820586538837,0.376331061626607,0.0939321132212543,32.5571908163265,28.4481310344828,29.8638570815451,35.1177503875969,16.8987625,2.45424620831038,2.755394173525,1.13375849619374,1.85708688909464,4.12460918438417,17.32695,15.453625,18.0875,20.98,7.67685,41,34.601575,40.1481,43.8871,21.27275
"ZNF267",0.0117773718181634,0.000797030096263307,0.995346491074638,1.63564002111372e-05,0.948974314938162,0.517969114658867,0.303059932230235,0.990327384864709,0.967427782540244,0.999835654260866,489.516528571429,406.256222413793,415.065090987124,388.202506976744,378.854,21.1530431191557,14.124483956974,8.77820137540655,14.2190114912546,68.3572414666299,346.201625,317.264775,324.0828,285.247,220.630175,644.421125,466.274825,487.6448,453.6008,501.749825
"ZNF566",0.0774994259179277,0.0383592568389381,0.978417026370743,0.655997368422936,0.53457737629557,0.594129837515579,0.673414391838834,0.999827303561792,0.994052522419407,0.917317137141329,232.057528571429,196.311913793103,203.419354077253,216.799396124031,191.038375,12.9256930815428,10.490817441126,3.88457083960077,7.34930328448392,15.2169538485832,163.622625,151.735925,162.3836,163.8116,158.5418,257.529025,215.076325,236.1425,253.1308,215.036875
"ZNF224",0.00544663901614717,2.47650122631171e-10,0.00306632663619266,1.00247765644212e-09,0.258652064644263,0.306906335650891,0.214188776714462,0.982096665842898,0.897388999276769,0.998045149640968,154.372932653061,203.294324137931,248.648831759657,230.59874496124,220.998775,7.99748714384265,11.3063905072005,5.57227624928588,8.09242466357478,21.2003381774388,94.2089,152.32285,184.3174,167.689,173.206825,209.084475,242.3553,302.0538,292.0418,258.530675
"ZNF529",2.54387552134361e-07,2.14725915497205e-05,0.10244357636289,1.11481956999171e-09,0.997936624719748,0.038206469021567,0.285108165578287,0.979398054456742,0.994341872551801,0.991206221695543,393.900162244898,274.099527586207,320.176310729614,280.408749612403,301.56695,20.5537482355959,16.0515860326119,6.64070125081726,8.59067806571496,28.3401786145004,263.56845,202.084725,249.8284,213.5301,250.937825,470.031525,328.109575,378.7215,332.9764,379.187375
"ZNF284",0.99998868134054,0.775899036011932,0.913246070501991,0.999695790757676,0.999992932645058,0.839223977938393,0.737212827718868,0.733512849720022,0.472879369297554,0.687495395080323,47.5239714285714,47.8698896551724,50.9836429184549,48.1632759689922,36.341875,2.89637591877346,4.18610683015648,1.43769584406161,2.05181293994639,6.72115477901544,29.615125,26.78875,35.4824,31.6821,22.79235,58.46245,59.68755,63.7813,62.4406,46.466775
"ZNF749",0.166425253935624,0.780694935588998,0.505928076256678,0.339900369378394,0.938910459167299,0.84955044013679,0.773126579397825,0.214324923984424,0.515751758003842,0.34215998691895,93.5251806122449,115.998555172414,101.893882832618,108.621685271318,67.6632125,4.6012085126025,10.7468120169553,4.03422108671722,5.18177830470041,7.58310524025607,60.9874,68.989575,68.0942,73.7219,57.637725,114.8288,139.312275,121.2252,125.5245,79.467875
"ZNF17",0.97485948275048,0.0323979725794904,0.438438202645757,0.824914581993882,0.998802677711295,0.332765051173618,0.952985591704146,0.872241085537436,0.434905242543494,0.799631567789213,148.474401020408,156.538060344828,176.662033476395,160.01518372093,127.18505,7.28482108976575,10.2873707895065,6.17337577416224,5.43694963066117,14.2606796066141,99.88465,112.4611,131.0954,118.7861,98.364825,174.9583,172.61475,191.5551,182.7731,139.775575
"ZNF555",0.167714757122274,0.00010744832784404,0.797797222457239,0.612987053020983,0.786216478935349,0.0156712748501444,0.99999987715535,0.851176074657103,0.553712168239345,0.981826396366206,82.2999142857143,94.19235,99.4499090128755,88.4190124031008,81.980025,3.25020971582254,4.58710474442072,2.05627325369364,2.78534860577458,13.2206390412971,63.54125,71.047225,78.9474,67.5384,46.49365,96.125125,109.69355,117.6245,105.8379,97.697525
"ZNF75D",0.121584089721729,0.00778325236499566,0.999997822888305,0.00039592793145693,0.851551437620351,0.642008487272369,0.999841664233,0.748168744694432,0.69923171684537,0.443849347754591,307.139204081633,362.506229310345,363.651408583691,384.862940310078,298.7362,14.2982591118469,25.7234463257738,7.9567793212819,12.6667389339362,28.5174925305254,217.708225,253.6158,281.4748,282.4609,251.060275,375.77495,408.14525,428.6475,449.7963,334.727525
"ZNF197",0.555756195559268,2.47792120156021e-10,2.06586664250885e-05,9.65860175128341e-06,0.0687633378079761,0.0638342779313165,0.986483409803083,0.999822845790925,0.207317167458731,0.685766213945016,394.025509183673,430.825784482759,534.328943776824,491.645993023256,421.5324125,14.7393916419226,20.4137400001314,9.17851206014192,13.9352241479569,31.8485141880862,298.8596,332.0212,454.0428,365.4079,348.8458,478.05435,555.4542,607.864,603.7223,462.376925
"ZNF732",0.802878598552848,0.00177739663900522,0.355211017770868,0.908427649270302,0.993233819220446,0.0194641710418966,0.378021987207818,0.714050548890115,0.97848707850003,0.568549721014217,14.4936142857143,12.2207344827586,8.88573605150215,13.0517542635659,6.3171125,1.68602926424814,1.66521996051206,0.464455356070147,1.39364728699202,1.38473892890598,3.43945,3.54635,3.8128,3.0843,2.771625,19.15265,16.385475,11.7739,16.4,8.702125
"ZNF546",0.999572535438541,2.48004949909841e-10,1.08294795353459e-09,3.19052877728598e-06,5.01935771288764e-05,0.170771595317446,0.880702452426017,0.851008295276449,0.467843031814174,0.875215238125515,55.4434193877551,54.2234724137931,88.4601150214592,79.8546852713178,67.619475,3.02447481053759,3.30010113397871,2.39643375650012,3.55677412209396,6.95967742871007,32.93675,33.8756,62.7178,53.4268,54.217175,67.644925,71.4914,108.1212,95.9925,79.26595
"ZNF286A",2.47636799954876e-10,2.4760271610802e-10,0.99776217328824,2.4760271610802e-10,0.999935971275805,0.972997266282746,1.98797802664075e-08,0.768660558787507,0.655481387814518,0.777166825009273,647.936089795918,315.742498275862,324.3499527897,311.966234883721,234.5481875,34.6846578743858,16.1394129743743,7.74945711727383,11.1874988934646,25.4878336201975,448.1045,226.2587,246.0595,233.0326,190.593225,786.74695,381.531125,371.7314,372.532,284.5799
"ZKSCAN4",0.999997409438916,0.101095883020526,0.290209897711778,0.156596336992256,0.339034433233654,0.999994511513124,0.974829908729399,0.973188706708861,0.602447579637956,0.600990492558233,126.84218877551,127.260501724138,139.719142060086,140.05352248062,117.2331625,4.7263632750699,6.16569222618539,2.57420919622885,4.07867528771955,14.9576693399112,93.429525,99.449675,111.442,112.0298,87.8932,150.457275,150.95505,159.2498,161.4492,141.70585
"ZNF643",0.724054242551996,1.20971091144284e-07,0.00784751066852452,0.000276935755011087,0.15584907935012,0.751691779854164,0.183924128902153,0.504115322378958,0.998151986762413,0.964562921794239,90.8033265306122,78.4338362068966,49.0363836909871,56.9221201550388,42.4992,4.23559376944127,21.1779558657165,1.411549726422,2.54061815558314,5.98864695149437,61.019625,36.021475,35.3982,36.8442,29.19155,112.023575,77.1352,57.603,68.5895,55.576575
"ZNF642",0.983634730030396,0.933686954293932,0.999999218639129,0.978372136793065,0.999993939044999,0.999848495791151,0.985437642346363,0.99881778028267,0.998890458514258,0.997952891257433,125.467774489796,118.962715517241,118.499357939914,119.796137984496,111.4728125,6.28354267934986,23.8816816908344,2.25425742140469,3.92112747800965,14.607244352943,89.5183,78.123275,95.3746,92.437,90.042975,145.354625,119.5596,136.772,142.507,119.34275
"ZNF490",0.947542132365995,2.86646195668538e-09,9.97985362608533e-05,0.00779567786033963,0.237841330614689,0.0245875570894032,0.999992971103115,0.994759652007563,0.168601449914908,0.687640819665971,274.194269387755,286.117617241379,349.896758798283,317.932452713178,271.51825,11.5617144159772,13.3882080411108,5.81801458403924,8.64059926306519,23.6829954958797,211.897025,218.9148,291.1799,243.3773,247.13505,329.863725,310.1514,388.9522,376.1885,296.882625
"ZNF626",7.66871281809856e-07,5.45291145570559e-10,0.977951602957321,2.4998577932811e-05,0.446918290794444,0.469250021340119,0.356274000139088,0.973685406898998,0.994503171482537,0.999978280624562,209.679926530612,440.188377586207,418.458389270386,372.383505426357,381.586375,19.2096240224615,45.0432110093523,15.3490991474578,25.4971982610904,66.7533619139455,63.332675,211.541575,255.6131,151.2648,288.682825,341.011475,595.726375,548.3607,484.2863,410.220625
"ZNF793",0.00439526977830562,3.11887888433393e-05,0.999977720926846,0.00155268319271384,0.990433343721329,0.98359621397201,0.277065246680837,0.995188212923767,0.991673010465521,0.974550170061393,189.62825,141.1135,142.332358798283,147.236182170543,128.9051625,12.1760376682016,10.3015012021774,4.10271835309161,7.52057258912036,18.5689792220207,113.042325,89.13275,98.4898,92.9835,103.482275,219.71735,177.9613,177.5993,186.9054,155.16195
"ZNF383",0.0382567273795855,0.892516094115052,0.103523760434341,0.365619437185671,0.607929049905342,0.741528041168435,0.999997407661722,0.758203672915589,0.99919400771429,0.973649864600058,100.989205102041,85.5159620689655,97.3729017167382,92.9713697674419,100.2848,4.03208617007036,4.22527981542498,1.964380761143,2.88648748162772,10.4791608848058,73.826,60.3553,78.125,72.3668,85.4972,119.287725,103.081225,112.6489,107.8224,113.69465
"ZNF669",0.999452139377901,0.000212378188155116,0.0103035842992538,0.111835567099023,0.364873287805727,0.407126880848887,0.0116676033130055,0.0205051531525126,0.33857359870394,0.126787441613084,167.876566326531,165.432796551724,133.740176824034,146.419006976744,89.3872625,8.64519237982368,9.00660219335127,3.65914308035531,5.85476669020589,16.1615476846935,108.9569,121.19255,92.5096,99.0727,56.353475,202.969025,208.8726,159.3181,181.7195,109.50705
"ZNF559",0.113889234092107,0.924025132231016,0.00657908574669874,0.279614342897157,0.913820262687082,0.00872312393996477,0.976816264054875,0.477160577341264,0.997542171278296,0.678865299688243,234.297473469388,190.684255172414,245.094093991416,205.40022248062,257.9108875,12.3583331057368,10.2395527248646,7.01515294186166,10.1426654427765,30.8440488843266,162.33375,133.418125,168.4747,114.5475,197.148925,286.90275,235.8442,317.7291,269.559,290.235325
"ZNF177",0.999998094405262,0.00467225207718913,0.029207412677155,0.996784115381329,0.996672381076477,0.00634712198283549,0.906355878101321,0.905733295182153,0.998722098162192,0.943560491631232,60.8647112244898,60.3857275862069,83.4659978540773,63.3828441860465,78.1298875,5.9948508717338,5.53466157601156,3.45985584294658,4.93354243967047,14.4435951315235,25.885625,32.2842,44.7955,23.0347,44.744675,67.86365,81.128975,114.4692,87.4049,98.386425
