"gene","p-adj-Stage IA-Stage I","p-adj-Stage IB-Stage I","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage I","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage I","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage I","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage III-Stage I","p-adj-Stage III-Stage IA","p-adj-Stage III-Stage IB","p-adj-Stage III-Stage II","p-adj-Stage III-Stage IIA","p-adj-Stage III-Stage IIB","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIA-Stage III","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage III","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage I","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage III","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage III","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","p-adj-Stage Tis-Stage I","p-adj-Stage Tis-Stage IA","p-adj-Stage Tis-Stage IB","p-adj-Stage Tis-Stage II","p-adj-Stage Tis-Stage IIA","p-adj-Stage Tis-Stage IIB","p-adj-Stage Tis-Stage III","p-adj-Stage Tis-Stage IIIA","p-adj-Stage Tis-Stage IIIB","p-adj-Stage Tis-Stage IIIC","p-adj-Stage Tis-Stage IV","p-adj-Stage X-Stage I","p-adj-Stage X-Stage IA","p-adj-Stage X-Stage IB","p-adj-Stage X-Stage II","p-adj-Stage X-Stage IIA","p-adj-Stage X-Stage IIB","p-adj-Stage X-Stage III","p-adj-Stage X-Stage IIIA","p-adj-Stage X-Stage IIIB","p-adj-Stage X-Stage IIIC","p-adj-Stage X-Stage IV","p-adj-Stage X-Stage Tis","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage Tis","mean-Stage X","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage Tis","SEM-Stage X","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage Tis","Q1-Stage X","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage Tis","Q3-Stage X","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.999999866654762,1,1,0.967367585516244,0.990343625487037,0.997902619743683,0.182798401037363,0.540094363341777,0.998057317151358,0.999999763378345,0.683465065245487,0.94960859459624,0.999921205640236,0.999969134494978,0.998873439115204,0.999717505849438,0.999918711510685,0.999925405507627,1,0.99999997668683,0.999999426920145,0.971772608867898,0.999460106346723,0.999998647848459,0.999584300734554,0.948535827278216,0.999986338809931,0.999995571505248,0.422575512428282,0.653208017722122,0.971232095280601,1,0.999347330587226,0.982385154141191,1,0.921823734649228,0.864258074658089,0.978990169780122,0.999810275377965,0.999997484255052,0.999999994588293,0.9999999997418,0.999999867127674,0.999976294766712,0.998710657006429,0.858568758682295,0.948163906292319,0.994065723992676,1,0.999997485499512,0.999688934464559,0.999999999999426,0.996546139661151,1,0.99998097139896,0.99999742865939,0.999999415733633,0.999999154657342,1,0.999999999973623,0.999999998547214,1,0.999999982439188,1,0.999999999732437,1,0.507804896499659,0.698599112728944,0.953751047406329,0.999999999514842,0.997762941078358,0.976194338501033,1,0.920725920498663,0.999999999810422,0.996135851475138,0.999999994593976,1,180.50457625,171.859062820513,176.331072727273,116.775611111111,136.059491150442,146.691911353712,102.89485,155.499457246377,112.528144444444,141.969468421053,117.527653333333,109.6904,102.904482352941,19.5100923986625,13.6532665760035,19.3508239846411,22.6737512907635,5.84895526776796,7.91484757488977,24.86545,14.2546552659654,16.1918349533625,12.8850309245435,23.7225922697429,NA,23.6869761532302,95.321625,85.5202,135.7599,76.2876,51.71035,54.4081,90.462125,63.007925,48.7065,65.8585,49.5314,109.6904,47.3332,222.7903,225.883375,224.698,175.6549,187.98745,206.3112,115.327575,215.85545,137.17335,196.3842,167.5524,109.6904,117.0865,179.323829464286,147.809875114364,167.05425,125.5957,130.359775,213.713675,60.3902,206.246,6.23252152742655,3.73477587023711,0.824262316703437,0.75182582903458,-0.278824555073341,-0.411529614755171,"BRCA"
"ZNF416",0.97845978116005,0.970750952404877,0.999941009591357,0.8971551584452,0.997543921864233,0.999999997592605,0.282713650398878,0.999629453193467,0.999999907696444,0.99989055507441,0.741059798723809,0.999999997620194,0.999987334313931,0.998837182550742,0.99980913717543,0.91204294990512,0.980959437219703,0.999286177124024,0.99993289718435,0.992768540581638,0.985688013256159,0.84427104483132,0.999999999693504,0.999986851868371,0.998853918232918,0.999944007043758,1,0.985552076248427,0.410076408313003,0.963259269087837,0.999999999833487,1,0.997379391156576,0.972721490586888,0.999685703012513,0.976927250550763,0.850035757614621,0.99999833906362,0.999999826590882,0.999887117486704,1,0.999999982598573,0.992386012403697,0.999999981667954,0.998769620922427,0.898678955486887,0.999494832224009,1,0.99999999900488,0.99999772294364,0.99984369706728,0.999313994259934,0.999848692109273,0.999999999961489,0.999997243281807,1,1,0.999999990361827,0.999999627159239,0.999999999912412,0.999999999999012,0.999622618283931,0.99999999999928,0.999999837285714,0.999999999968062,0.999999980632907,0.985675633085194,0.999999479187526,0.999999999089116,0.999994477907942,1,0.999999984970196,0.996359119658263,0.999999981510076,0.999989403029905,1,0.999999984723998,0.999999999838191,162.50613,147.413358974359,130.818727272727,121.270088888889,139.707989675516,144.630934934498,80.50515,144.885622463768,124.756244444444,140.909245614035,129.581226666667,155.7873,138.3893,13.8908682734382,8.15529149446471,14.3732869657892,11.0767263546572,2.80777731067536,4.73049316922113,32.53375,6.27702732742493,7.09001939426971,7.56839649971256,11.6463694036769,NA,10.7900930048703,117.81,104.8402,106.0167,98.917,107.60015,105.9345,64.238275,106.994525,101.08605,104.3407,90.125,155.7873,105.1371,168.14135,167.65225,161.18715,127.3754,161.4336,165.5649,96.772025,175.79365,150.43275,166.7408,159.5991,155.7873,172.0613,159.232163392857,141.624057456542,155.0606,131.7957,130.96465,180.0373,105.9345,164.8501,3.8380170144014,2.04034229277468,0.889418660394177,0.849962530778289,-0.169065421504746,-0.234528851109765,"BRCA"
"ZNF586",0.999982567489395,0.999999999884149,1,0.999999999998075,1,1,0.893124978821183,0.999777228480775,0.999999828302576,0.999999782969041,0.999929265340015,1,1,1,0.983428301899088,0.999821120528624,0.999978537229092,0.999981154352221,0.999977653540034,0.999998468482477,0.99997216397266,0.997064753367845,0.999999992783363,0.999999999818964,0.999999999374919,0.999996448689686,0.999999054312607,0.999992732975871,0.997235346259034,0.999993522302339,0.999999712887231,0.999999620912501,0.999999999999728,0.999967210961451,0.999999587111286,0.999999908321095,0.952397042810842,0.999560147720467,0.999997093123331,0.999997044723792,0.999999985806553,0.996547817698351,0.999999751021427,0.999972186195874,1,0.52171296417148,0.78697117861673,0.968940903862832,0.975717641051361,0.915616347265479,0.696892034961929,1,0.844872775885117,0.989757304032252,0.984260823039281,0.999999632998466,0.999999980285887,0.999999968646208,0.999999954268522,0.999999999609507,0.999999973762501,1,0.999999995978778,0.999999999923292,0.999999999972281,0.999999999998613,0.999045894966212,0.999996525051113,0.999999614006055,0.999999486144588,0.9999999999899,0.999988047295922,0.999999822457805,0.999999920608326,1,1,0.997166859418312,0.999999999974182,266.8592475,252.685323076923,256.637245454545,258.904122222222,238.500637168142,253.6986,187.6777,246.29642826087,234.496140740741,231.660619298246,180.41712,203.2301,232.060476470588,17.626619969824,17.4689995379895,25.5554061498874,28.4466163775519,7.14865945287491,9.95568886214654,45.1961,10.7309860502116,14.3579625338168,10.2501111903458,13.2695164814311,NA,18.9113295353791,188.2672,175.1953,208.18115,206.8344,161.05065,166.9829,165.07965,167.89995,187.98405,173.0785,157.6605,203.2301,175.4386,289.827225,291.69525,303.25,309.2178,273.86295,297.9385,210.27575,296.464125,281.7949,281.2178,195.9095,203.2301,267.4079,209.079422321429,244.27888115279,200.62025,220.2905,150.42965,245.272125,168.0101,288.7606,7.4657385689289,3.97436770761658,1.16835448673303,1.09804718117937,0.224478064166868,0.134940045773979,"BRCA"
"ZNF446",0.999998361336689,0.999964515211655,0.999999825118435,1,1,0.999999925874627,0.99804663665229,0.887051495888835,0.994478916858493,0.999999030185365,0.999999942335586,0.999999999731083,0.999996860370702,1,0.640888780535121,0.999999630159778,0.999995219155455,0.999946730285434,0.999999460523277,0.999999998571812,0.999997916101825,0.999999885047576,0.99835889859183,0.999455407829307,0.999999998092159,0.999971990122265,0.998140194291352,0.999999959013428,1,0.999999996624003,0.999994868336864,1,0.999954267657507,0.999999999995052,0.999999532152097,0.99999998560829,1,0.999999871315366,0.999983683250073,1,0.998948377207123,0.999999999112941,0.999999503020659,0.999999799948858,1,0.999996436577076,0.999657049056632,0.998935783566998,0.999999465425511,1,0.999863682092273,0.999999999903135,0.999999973694898,0.999997869295602,0.999994898650305,0.999999969793165,0.999999998455398,0.999999999999815,0.999999995727495,0.99999906587022,0.999999994314922,0.999995491189255,0.999999831301109,0.99999998361928,0.999999978808312,0.999998686935045,0.99815229402873,0.979827111443264,0.985264454356961,0.999902435482182,0.999994946103204,0.984739400368477,1,0.999764073621891,0.999272622941612,0.998097909324388,0.999999994943975,0.999988131820568,317.7327325,334.131587179487,361.430836363636,326.055211111111,292.819712389381,327.735865502183,252.9757,306.246308695652,320.636688888889,319.748331578947,286.67046,391.0498,264.512805882353,21.8785127302965,20.0854971622001,35.6214008251125,37.8177955428336,9.37690403097035,14.0557040850326,10.957,20.2204867035761,36.4407203440324,18.9721210172115,27.7279126699721,NA,28.7226661241074,217.84545,214.9375,267.3319,239.0281,182.89355,207.4492,247.4972,189.6071,220.67035,221.6355,210.48175,391.0498,191.3381,369.64505,384.901575,460.31505,408.7762,368.933,387.8787,258.4542,357.442,385.08855,373.7403,382.1235,391.0498,320.4035,183.905317857143,323.130420219579,181.1705,283.5096,121.70685,226.6579,204.9528,393.7657,7.22765994009536,5.96283788706194,1.7570477242566,1.5648772841053,0.813153377808017,0.646049527091289,"BRCA"
"ZNF8",0.974670723820512,0.999574501977392,0.999999999978224,0.999999999999371,0.999999594220734,0.999998872460026,0.941179357000252,0.999999999936766,0.999999997346235,0.999999922624938,0.988398350205566,0.999999854403918,0.999999945598952,0.999999995190721,0.999999992786827,0.995703289894777,0.999817735574031,0.99997617156863,0.999051080554229,0.999672485592917,0.999486624117978,0.913564703177184,1,0.999999999995183,0.999999010708569,0.999999975160279,0.999992269938114,0.99983698537427,0.826462503632819,0.999778651773142,0.999999991801513,0.999427308646562,0.997304362058101,0.992749905258009,0.999997837074662,0.999760252843087,0.988365562442845,1,0.999999999977122,0.999999710346014,0.999999999993895,0.999999975382271,0.999820757025453,1,0.999847974433379,0.987966618791004,0.99999948513903,0.999999999996253,0.999956746422933,0.999990919112537,0.9999527615961,0.999993906824463,0.999999656183294,0.999999999999159,0.999999571484875,0.999999998076948,1,1,0.999999999894769,1,1,0.99999991000449,1,1,1,1,0.999999889409113,0.999999935741812,0.999999774654346,1,0.999999995521755,0.999999999979631,0.999338232192102,0.999999730266272,0.999174084140154,0.999999963400826,0.999972280964923,0.999999999994502,124.71674125,112.098401282051,108.328236363636,121.614788888889,113.705929498525,115.340666812227,78.47355,111.561158695652,101.417188888889,112.199036842105,104.3172,107.5303,118.267029411765,6.90766426670535,4.54181835993951,19.756928201277,12.075450107397,2.62041728274076,3.32641917691368,18.41045,7.90372387211958,7.12244045917626,5.19933587840145,11.3840711496204,NA,7.09560699061069,85.974925,85.93925,71.6616,92.5979,82.06645,82.4059,69.268325,72.627875,77.9025,84.4551,65.62645,107.5303,103.3573,144.8405,126.457625,116.0961,160.6452,136.3556,138.795,87.678775,130.567975,119.6802,134.2618,126.5651,107.5303,140.7804,85.6263401785714,113.396802195791,84.9411,103.8754,66.29505,108.081525,81.1768,134.6914,2.78802044945696,1.68731431658248,1.32432148751547,1.22291093475361,0.405253388114532,0.290319335452946,"BRCA"
"ZNF264",0.999980959951005,0.999998672634005,0.999999999987978,0.999984140266279,0.999999986381929,1,0.758769017826106,0.997126069399731,0.99999999986465,1,0.998021439791408,0.999999999939536,1,0.999999999122525,0.98959774382436,0.987209950649517,0.995735969957477,0.99900374813432,0.999647343614438,0.999204777102427,0.996730092557383,0.949871554575354,0.999924190568032,1,1,0.999999998881651,0.999953499689116,0.998844034377479,0.999772509193281,0.999999981711359,1,1,0.999999999260761,0.999999999725048,0.998746321876673,1,0.672165367382941,0.963260133887447,0.999995951617593,0.999999982699642,0.999818458094882,0.95016290080111,0.999905878729894,0.999349934325366,0.99994069090812,0.999750954068595,0.999999631249694,0.999999999996695,1,1,0.999999960850239,0.9995396271055,1,0.99999999999901,0.999999902721936,0.999888445662677,0.999976462812346,0.999994632425445,0.999998507076471,0.999997900534499,0.999984759310055,1,0.999996344420587,0.999994879078587,0.999999878918409,0.999998400980566,0.999999999998137,0.999999999918666,0.999999995616426,0.999999771100291,0.999873805209641,0.99999998289431,0.994386251067257,0.999984087677815,0.999999713545541,0.995387187501342,0.999997908935748,0.99995297878671,984.86534125,937.520124358974,909.459754545455,881.980533333333,876.764303834808,924.446944978166,576.10955,889.644808695652,901.393859259259,824.22312631579,878.420213333333,632.2342,964.885864705882,34.5309957448531,46.4823023636728,124.202795190103,61.5839075265225,20.7610362696183,33.3760250869979,45.08955,53.636562973152,66.7701896744101,39.947884483374,87.1204381271559,NA,49.967289653419,788.5421,736.980475,664.0058,762.1983,647.48505,653.7916,553.564775,659.20255,678.6695,617.4196,643.74665,632.2342,835.2145,1092.50895,1113.35985,1023.72935,1013.7353,1025.961,1096.8576,598.654325,1025.14235,1173.227,997.1326,1030.0166,632.2342,1086.9565,915.390799107143,882.732280603843,896.9058,841.0483,747.036825,1064.014425,652.7534,1028.7494,21.559451415542,12.972101999659,0.964322867855833,0.937721999344859,-0.0524118344613377,-0.0927678156563701,"BRCA"
"ZNF213",0.999999999429217,0.959002881709111,0.924168906214847,0.999999716199379,0.999995901893097,0.999968407908213,0.999986793366316,0.998911081885099,0.986303654360171,0.999999999854374,0.999999962083884,0.999962143774797,0.976375137998792,0.999999994434395,0.999999987373205,0.99999821636423,0.999999536887661,0.996082957306977,0.999967376947568,0.99998367818475,0.999992313306063,0.999976713497111,0.99894942420021,0.991988510521674,0.999999999990236,0.999999999999605,0.999999897438198,0.999977813875549,0.994262182078077,0.979097702439971,0.999993866399916,0.999999999694998,0.999542528138263,0.998213451453589,0.999626668293284,0.99989318453841,0.999999993475375,1,0.921258211753667,0.999992815328239,0.999098654708575,0.999950852519996,0.999999733249707,0.999005252388052,0.978797111142618,0.99999999997082,1,0.980390170065521,0.999998737968774,0.999998598795822,0.999999923469974,0.999999850495882,0.999996764949384,0.998790368816151,1,0.288407765400054,0.314312239355906,0.124796993030197,0.268876448316017,0.237225342245705,0.254174341761783,0.823120098174183,0.232369741181159,0.175268502944578,0.327032435100386,0.366632224648291,0.999991860766348,0.999900969251748,0.99986021473239,1,0.999999991120006,0.999999734267862,0.999943342116532,0.999999999424558,0.999999997380347,0.999855221092683,0.999989375530398,0.232224491602607,788.64066375,803.03268974359,629.438445454545,734.570144444444,761.789682890855,771.853181659389,917.9611,756.677977536232,701.552725925926,807.916721052632,808.44858,1672.9475,733.413888235294,39.7116261266341,42.222533474529,76.3771341445204,60.823549350921,17.2427156797997,23.178766608688,218.1714,29.0224912400187,51.2251617141686,40.6869902455519,89.7991203110896,NA,68.2780259600843,556.7709,577.13875,422.5011,572.3907,535.6176,549.679,808.8754,517.768,543.5124,595.6989,541.46905,1672.9475,544.8056,941.1174,895.335025,830.2021,898.8208,934.7868,899.8049,1027.0468,907.678925,796.8127,1002.9489,934.42395,1672.9475,827.5282,445.821010714286,772.4495084172,437.30015,694.7853,381.256475,522.019925,545.4661,922.8466,10.5698934591505,10.0573133961261,1.73264491769824,1.58880645250179,0.792976023820496,0.667943387101173,"BRCA"
"ZNF343",0.999997567051178,0.891623736781643,0.96969749946972,1,0.999999999875719,0.992454246868453,0.995693643636402,0.999999903660946,0.983066393045003,0.999999937278458,0.964801565463312,0.999918507397951,0.994655219454185,0.999998186115634,0.999997549078156,0.99999544809426,0.999962709219311,0.989090111693575,0.999998088564312,0.999881095995937,0.99972549916767,0.999884713142495,0.999999999999097,0.974701673406291,0.999999997269068,0.999999998217994,0.999956705080674,0.999936845737209,0.428196923271969,0.720756862299461,1,0.9758404847775,0.739785174587466,0.886146489894428,0.984938441120959,0.710088408369349,0.97124873595331,0.999548880305752,0.999456513735478,0.999980122333345,0.999951569149424,0.999999966356479,0.999402295431553,0.99974034740809,0.989674032163492,1,0.999999999990851,0.986406008910404,1,0.999999937394159,0.999996186950722,0.999993732811864,0.999999999101713,0.939443333213727,0.999952788821624,0.114223458002186,0.0899332676375527,0.0334107300595533,0.160634371825905,0.0741111090813953,0.0648985295384786,0.629766771447198,0.0823783446358777,0.0257349733857944,0.0583992374853686,0.128391187577301,0.999999999852432,1,0.989920194385114,1,0.999999997370037,0.999999363849041,0.999986246603406,0.999999999995324,0.948419326132545,0.999984929189091,1,0.115511882662556,335.2618,326.20056025641,279.178454545455,334.786933333333,320.806174041298,315.932111353712,378.36245,323.890575362319,280.170262962963,310.1238,331.726846666667,647.039,328.653017647059,11.6521418757867,11.1555581955373,19.7744316715452,21.3668532051075,5.79087377966934,6.38161927545329,138.08905,9.61687780118742,17.5598132148479,11.6232255720585,25.6328707664404,NA,19.7632571281861,258.087075,262.7853,233.4121,299.8192,252.51365,247.1285,309.317925,253.451075,218.49825,255.7535,263.74775,647.039,278.51,377.518525,371.53845,308.30755,368.2589,370.2902,365.2824,447.406975,371.186575,363.23745,366.6339,382.6019,647.039,370.6604,337.335529464286,320.103489661482,331.2287,308.0946,289.5332,383.281425,253.2613,370.0298,7.17844943882051,3.09179541496792,0.948917210617662,0.930156716492261,-0.0756458717521674,-0.104454287205915,"BRCA"
"ZNF302",0.783087185616818,0.851285864535856,0.999772939934717,0.988839919560381,0.999999951043664,0.999999998495592,0.0326035411703645,0.998905416558684,0.999999513779214,1,0.014090249766218,0.982604596141361,0.999999996724844,1,0.999994755066841,0.961690355040591,0.998063675541272,0.999991928012,0.999902802911216,0.999648179100868,0.999857204792624,0.137951774127256,0.999902538498432,0.999998985412694,1,1,0.999994598707843,0.999581162487858,0.347482044181056,0.994655148921435,1,0.999999996903817,0.999977042048964,0.999999906731554,0.999982028167711,0.999963339174556,0.00146770408487429,0.375702354775403,0.999999352110317,0.999823297498673,0.608219549225339,0.868506668300503,0.99999985440961,0.688832312771175,0.999935472231925,0.219069011022304,0.903119029791866,0.999999183729265,0.999886653785163,0.983748093767085,0.996337150702017,0.999999980537403,0.982654121371308,0.999983726333389,1,0.825853097980587,0.628618070653058,0.494290655420799,0.602834080051812,0.529599457050377,0.493277293003762,0.460686485449995,0.543114956634996,0.45931373880708,0.326258179174652,0.341176617791137,0.908469144539933,0.999998932631349,0.99999999051221,1,1,1,0.999841561613325,1,0.999999956751945,0.997506751094767,0.999295004408982,0.564123652095781,891.34715875,785.163434615385,690.604254545455,736.638388888889,742.115440707965,724.37532489083,524.89605,746.784000724638,694.727385185185,633.827014035088,620.76786,1536.6756,736.952347058824,77.8624235314728,33.9514198396402,77.9037699613444,41.6809984098285,18.9702372309531,17.7596362627248,112.69835,22.989047333896,49.3340369266556,25.8926242503387,59.4293843613184,NA,65.3598185039252,569.1021,575.3273,569.18145,647.476,504.5727,529.4742,468.546875,592.5786,542.3288,478.4136,482.5397,1536.6756,574.8544,1029.20675,934.563075,853.9294,762.1983,902.24145,884.5768,581.245225,887.818775,873.9734,745.0787,674.7994,1536.6756,953.9526,767.773375,737.815975663312,762.67175,681.4516,624.404675,887.4161,530.3676,896.3862,16.8048575773508,10.4674979748241,0.96098145584081,0.893505757883388,-0.0574195034561127,-0.162451068650205,"BRCA"
"ZNF268",0.701937444634717,0.897069392953339,0.999977638258916,0.99999999626008,0.999993710094324,0.999141342692351,0.673559329768432,0.999998711367481,0.999384268115486,0.99999985199103,0.751717100541721,0.999998607392468,0.99935701848958,0.999999894671439,1,0.932477991971952,0.995765183855859,0.999910385333717,0.9846904381208,0.990654413335257,0.99045344410191,0.999986043937517,0.912937509515732,0.966786798149562,1,0.909392332017712,0.950289089655459,0.962099235089311,0.999814690794265,0.999990103897513,0.998659948817391,0.999999999992691,0.999999974904607,0.999999988075573,0.985756683995506,0.999999832072883,0.915884280551262,0.999999999902996,0.999889313856667,0.999999537100735,0.999999999996339,0.999999999989108,0.993657937358824,0.991533127990221,0.999999876858789,0.931300029394539,0.999999847317072,0.999999999859514,0.999873550240755,0.999959558429533,0.999956082692313,0.999472323267987,0.984689094989536,0.999831439473164,0.99999713778689,0.999993617414869,0.999999999034236,1,0.999999619514089,0.999999988124873,0.999999986826199,0.99999987118878,0.999998946582734,0.999999907297831,0.999999995477545,0.99999999999926,0.999999999347609,0.958199088771984,0.930789653811054,0.999999791626323,0.982153602026684,0.985098988369236,0.922877541578481,0.999988262790304,0.99980531782939,0.986401405234123,0.961480262339886,0.999982514852972,484.01846875,416.01312051282,370.235172727273,460.629122222222,429.839543952802,430.546276855895,246.00315,464.883585507246,445.488096296296,424.525278947368,390.2409,356.3257,499.340682352941,22.8665423877174,20.8376071367375,41.4742251186403,61.5663581293473,11.3000517278091,14.8063018853358,84.17565,18.1316591851714,45.5186054560935,26.1385805251113,34.8012449305372,NA,47.9725765408372,362.77815,260.274275,252.6343,386.5944,269.80725,253.7581,203.915325,317.88365,291.87325,285.189,304.5417,356.3257,393.7065,574.8583,563.379775,466.92345,570.4248,546.5627,578.8,288.090975,555.35345,550.4301,525.3241,464.30575,356.3257,613.2075,569.425433928571,423.236516742909,563.26275,408.3575,452.926125,693.21,267.234,542.6136,15.2432209441988,6.30266691345277,0.743269428312891,0.72498580813306,-0.428042825668897,-0.463975340775586,"BRCA"
