"gene","T1a-T1","T1b-T1","T1b-T1a","T1c-T1","T1c-T1a","T1c-T1b","T2-T1","T2-T1a","T2-T1b","T2-T1c","T2a-T1","T2a-T1a","T2a-T1b","T2a-T1c","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T1c","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T1c","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T1c","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T4-T1","T4-T1a","T4-T1b","T4-T1c","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4b-T1","T4b-T1a","T4b-T1b","T4b-T1c","T4b-T2","T4b-T2a","T4b-T2b","T4b-T3","T4b-T3a","T4b-T4","T4d-T1","T4d-T1a","T4d-T1b","T4d-T1c","T4d-T2","T4d-T2a","T4d-T2b","T4d-T3","T4d-T3a","T4d-T4","T4d-T4b","TX-T1","TX-T1a","TX-T1b","TX-T1c","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T4","TX-T4b","TX-T4d","mean-T1","mean-T1a","mean-T1b","mean-T1c","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T4","mean-T4b","mean-T4d","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T1c","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T4","SEM-T4b","SEM-T4d","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T1c","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T4","Q1-T4b","Q1-T4d","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T1c","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T4","Q3-T4b","Q3-T4d","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF577",0.999860044171929,0.99999894993737,0.998923594269257,0.999999999997064,0.999901936110073,0.999974737816881,0.999695628702265,0.998436577047171,1,0.670340493641278,1.05063612927392e-05,0.00650262786027633,8.63030570497081e-06,9.38126485872104e-06,3.57262320216378e-06,0.999999999981068,0.999987459517612,1,0.999999999893602,1,0.005671446999156,0.999997924090957,0.999171262933506,0.999999999967386,0.996457000573626,0.99999994769655,4.93733983975009e-06,1,0.999593095742313,0.999999999629331,0.998346217100038,0.999681947430867,0.998090711613854,0.0809830878646921,0.999894168453346,0.998743185039332,0.999998640274617,0.998763964592196,1,0.999988390464923,0.999999999984758,1.60036947761677e-05,1,0.999999998161943,0.998008205521532,0.968050571623337,0.987439804783687,0.999994807198223,0.802924265372858,0.996913963331904,1.86126197698755e-06,0.999999999999835,0.992966441880475,0.990786422615523,0.999999994261137,0.914813278715238,0.861135884333091,0.979047573012729,0.886539223685434,0.959364911824389,7.96636026401121e-06,0.99986376346277,0.948802372535784,0.889630710629528,0.992147091668754,0.995643098455321,0.99999999995738,0.999999338653654,0.999999748109205,0.999999999997355,0.999999668268447,0.000462196155966543,0.999999998668352,0.999999954845643,0.999980898241562,0.999999243883851,0.999871311676771,0.966318156755746,200.759448780488,280.319,178.940857142857,204.828557142857,181.639406313993,932.131,172.6597,187.160211206897,323.984,171.271057142857,152.19687037037,38.4445,218.5299,23.8790446339808,125.4636,21.2044899829313,10.8419058261168,5.51825211095302,NA,NA,11.2910273289327,NA,55.7331278421288,16.9359005822253,7.7986,72.6222827953882,118.8828,217.5872,120.29945,115.14815,91.3594,932.131,172.6597,106.1765,323.984,86.20875,95.17565,34.5452,146.099,236.6058,343.0508,245.151425,242.915,238.3579,932.131,172.6597,230.948,323.984,165.68635,194.87675,42.3438,259.3083,251.483097321429,190.964452516011,236.61635,164.2757,190.293175,306.1939,101.3951,240.5774,7.6653482877625,4.33372371737787,0.759353032271323,0.694270281829637,-0.397157327171815,-0.52643067654488,"BRCA"
"ZNF75A",1,0.758925527747101,0.999670831840123,0.8464959321363,0.999999045881655,0.997462423721832,0.741553298374032,0.999998584223653,0.997873186741835,1,0.999999999008462,0.99999999999195,0.999713132174705,0.999994863052637,0.999993507559093,1,0.999999999998605,0.999999817657428,0.999999999998889,0.999999999997139,0.999999997540136,0.999977134972531,0.99999999977,0.892114585568095,0.932094660554075,0.771717552243507,0.999999927993491,1,0.999999986473137,0.999999999802025,0.999369916528115,0.999981949305894,0.999977788921518,1,0.999999985240256,0.999999541575455,0.996241049773606,0.99999924210139,0.516203574588639,0.734117162642038,0.698483287569313,0.999999999999086,0.999997092003078,0.956716920026627,1,0.999999190303909,0.999999999815705,0.964048471325473,0.999576909358843,0.998828656629833,0.99999993602641,1,1,0.999999594682315,0.977434294747657,0.999623484541813,0.999995642249774,0.912564191098602,0.982049907662688,0.979622980477876,0.999999998782691,0.999987707993145,0.997491289487453,0.999999999915941,0.99999999992357,0.998028268215283,0.999999929450418,0.999999994515114,0.999996959990912,1,1,0.999999718284949,1,0.999999999977433,0.999998806800154,0.998486640744409,0.999999999988026,0.999054078812732,421.0771,407.79925,566.237178571429,495.0854,497.878499658703,352.1595,456.1664,450.720603448276,335.0164,311.277985714286,451.086788888889,267.30255,479.6708,32.1196507624842,24.72035,80.6133393080081,16.0223300831871,10.4186920639253,NA,NA,17.1824287622277,NA,43.6900866905451,53.9402010149641,67.91665,99.1353657925028,303.6222,395.439075,367.21845,335.3404,329.8056,352.1595,456.1664,327.4565,335.0164,214.20595,281.4702,233.344225,423.3259,455.9546,420.159425,670.04805,621.99585,619.073475,352.1595,456.1664,525.847625,335.0164,415.77315,497.4489,301.260875,578.4818,322.568320535714,483.340886276304,323.99595,431.0667,249.32035,377.478425,324.3422,591.4762,9.10864601946498,7.31506311993086,1.49841399637008,1.33046940864539,0.583436280667564,0.411935338993747,"BRCA"
"ZNF496",0.999970246080056,0.991268599634938,0.999999999998641,0.999605372379152,0.999999340643965,0.999818682445146,0.999996661818323,0.999995950255229,0.997659526752712,0.999946784194041,0.99999835205308,1,0.999999999999176,0.999999957996406,0.999999777378948,0.464222265272817,0.463472190508025,0.260337385902251,0.344055875872985,0.380789726790976,0.675675817992775,0.99999649719677,0.999997308337631,0.999002148629987,0.99999992280914,1,0.999999843096443,0.378512916796279,0.999128755884007,0.992535614766694,0.98501199206758,0.996122630540611,0.997646512271487,0.99747450415943,0.998647094667724,0.997466917896126,0.997717087216896,1,1,0.999948259437397,0.999560055590604,1,0.279850379475819,0.999760445154485,0.984132723381338,0.862665534965191,1,0.999999999996501,0.974259715127579,0.867814972914414,1,0.208458090442572,0.939519022824485,0.975750618414456,1,1,0.999998938887086,0.999998880614916,0.999999999910798,0.999999999999793,0.999999759355164,0.764540423368218,0.999999999998721,0.999892963227883,0.999997531307232,0.999992472983181,0.997654817789767,1,0.99999993929225,0.999799504791845,0.999304558989647,1,0.292011221047954,0.999498938336092,0.974598788627902,0.999999998525218,0.999999994956136,0.999962917569647,367.627990243902,283.70255,304.380871428571,342.300173399015,352.258924061433,277.1713,766.1218,350.268285344828,529.5539,295.414171428571,294.705981481482,369.67885,261.7175,26.2294435293775,19.37305,33.5642220161726,12.1500982700776,7.0132621330913,NA,NA,13.6088689750036,NA,60.0063635699411,24.1736928349448,11.74505,21.0899726657797,235.7186,274.016025,210.566675,218.61745,234.4262,277.1713,766.1218,242.32855,529.5539,208.4674,180.5248,363.806325,249.53265,436.7971,293.389075,381.16785,422.0685,432.863575,277.1713,766.1218,450.7911,529.5539,337.72815,400.623,375.551375,282.71755,307.060792857143,351.569636230558,305.209,319.3019,226.265675,376.73,234.689,433.6409,9.323590898423,5.0131593888637,1.14495124225815,1.04617458856063,0.195286162470586,0.0651236326865583,"BRCA"
"ZNF2",0.99991085202213,0.991495841892749,0.999999999880187,0.999861640074228,0.998952232923963,0.809902608746314,0.999996969001864,0.999454812466266,0.875666879798776,0.999997057862289,0.999493337674977,0.992400006127683,0.989292046919879,0.999895759480281,0.999806597417747,1,0.99999934113685,0.999999919333165,1,1,0.999992072624698,1,0.999915576651826,0.985743712640966,0.987546956538271,0.998557196518991,0.999380299339323,1,1,0.999999938545483,0.999999997765686,0.999999999983104,0.999999999999334,0.999969783938481,1,1,0.807181240544428,0.999999999654905,0.999787887150274,0.474600029961667,0.544676849977296,0.934733912026962,0.999921062341254,0.767568845789818,0.999984349303648,1,0.999875677027969,0.991413452224408,0.999997783767559,0.999999991698895,0.999639271125347,1,0.999999999998129,1,0.812231560531952,0.999696263457288,1,0.999999994356884,0.997375402203325,0.998509734763395,0.988659771726845,0.999997752692087,0.999705042722769,0.999999720201305,0.999999999997219,0.999600533933592,0.999999829099487,0.999550362878801,0.998585070731804,0.99999999995979,0.999999998292895,0.999996755993444,0.999999999993384,0.99999964120229,0.999999999000859,0.9567915781894,0.99999995531788,0.998986892882427,145.202924390244,123.34265,130.367435714286,150.590410837438,148.78787337884,181.3004,147.1025,144.762079310345,142.6854,115.196328571429,146.168896296296,120.6347,155.5206,5.4371369447664,3.33765,7.59256546690889,2.27186550175233,1.6380570416485,NA,NA,4.60747375151279,NA,8.89160003790936,6.16637111905187,36.712,25.1503014805655,124.7854,121.673825,115.20185,130.2888,121.257125,181.3004,147.1025,112.0963,142.6854,104.1825,125.07605,102.2787,140.00675,168.5289,125.011475,151.33,171.48925,172.512825,181.3004,147.1025,168.278375,142.6854,131.5403,166.419,138.9907,180.42085,143.343660714286,146.823272552608,142.79515,144.4132,113.963975,170.5652,121.0244,169.6215,3.57508869542064,1.17793940537623,1.02427461264058,1.0113312672034,0.0346025602410885,0.0162556374691466,"BRCA"
"ZNF589",0.999959977642845,0.664757067142897,0.999999999997562,0.992646494666054,0.999999835390694,0.928998077172793,0.414463239025768,0.999999999996593,0.999299560788357,0.512589553997912,0.986936753317932,0.958183470807045,0.801735275521945,0.954184412955576,0.895122182972109,0.999997297796702,0.999614716777068,0.994124738769619,0.999909470198928,0.99913629280665,0.999998883467395,0.798880283349664,0.999999999820406,0.997366176057462,0.994037888808515,0.999999337534552,0.916057077000615,0.999514797684667,1,0.999999777798173,0.999983876760977,0.999999999867426,0.999999881378372,0.999568953292857,0.999999971483431,0.999999973495182,0.206333923629466,0.999906168366604,0.997699504781824,0.420143381967002,0.753866791610965,0.524651068747173,0.929422405638819,0.697714423383107,0.996858149666593,0.771838154237388,1,0.999999038644225,0.982384216126945,0.999999851155265,0.871553877549204,0.998313845432628,0.999988866680691,0.999999204719781,0.941118919378091,0.974323072733445,0.999999386287599,0.999999542350144,0.995800057240173,0.999678343904942,0.799066548933226,0.986700753335746,0.999332876027726,0.999742534125489,0.99999999999899,0.999953765855925,0.999999981471309,0.999999994273078,0.999978451287392,1,0.99999999778529,0.984153110075151,0.999976960804795,0.999999999964044,0.999999999956892,0.982043511262938,0.999999872147798,0.999688390611498,332.416317073171,275.618,261.414121428571,309.819533990148,289.292381911263,475.0831,394.6508,294.81353362069,336.1196,207.539985714286,279.9006,221.65005,308.5594,16.6527619729215,6.77800000000002,22.7322811284233,7.70927032850556,4.65110492880788,NA,NA,9.06048621331204,NA,46.1089472724238,17.9832527831874,68.42045,41.3499380737545,247.5884,272.229,203.91745,219.19625,207.67255,475.0831,394.6508,224.752725,336.1196,122.57765,221.6853,187.439825,285.15995,409.1112,279.007,301.788625,381.44895,356.324225,475.0831,394.6508,352.76855,336.1196,261.92925,318.5324,255.860275,349.7839,351.541538392857,297.137208600183,340.34225,288.6964,285.61515,400.1507,216.8675,362.7704,9.0512003302619,3.31856880722719,0.845240678978096,0.848253192191096,-0.242565893222981,-0.237433140714921,"BRCA"
"PRDM9",1,1,1,1,1,1,0.999999975089227,1,0.999999992664863,0.999251266672998,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999997489,0.999999998157766,0.999999911207212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999394139,1,1,0.999999999999237,1,0.999999999999655,1,1,1,0.999999335482315,1,1,0.9999999996665,1,1,1,1,0.999999999998442,0.999999999999245,1,1,1,1,1,0.999999999997463,0.999999999995524,1,1,1,1,0.999999999995931,1,1,1,1,1,1,0.999999999999619,0.0737878048780488,0,0.0214214285714286,0.0450527093596059,0.176862116040956,0,0,0.104538793103448,0,0,0.0100333333333333,0.23575,0,0.0389742121113001,0,0.0214214285714286,0.0115269743657571,0.0911164027800318,NA,NA,0.0423719003903057,NA,0,0.0100333333333333,0.23575,0,0,0,0,0,0,0,0,0,0,0,0,0.117875,0,0,0,0,0,0,0,0,0,0,0,0,0.353625,0,0.0116044642857143,0.125178408051235,0,0,0,0,0,0,0.00666309992124368,0.0492538374882233,10.7870906376382,NA,3.43123390608716,NA,"BRCA"
"ZNF12",0.989619057751027,0.954857019165857,0.999995685489437,0.973612758326287,0.999313349754343,0.999841738910928,0.70050237172289,0.999840531761414,0.999999292681797,0.996615567245663,0.999999991019056,0.999999734871916,1,1,1,0.999999848923179,0.999999969156751,1,0.999999999983575,1,1,0.698055819348724,0.999933257519515,0.9999999943466,0.995772559895458,0.999999923378624,1,1,0.999999991877725,0.999999718334324,1,1,1,1,1,1,0.99984530788891,0.99995931758271,0.999999998895239,0.999999999861304,1,1,1,1,1,0.926745191076393,0.999971150158218,0.999999999981698,0.999909604846514,0.99999998982793,1,1,1,1,0.999999999999368,0.940838702827835,0.999999999948209,0.999654374239803,0.989783172064221,0.995980190275684,0.999988577957919,0.999997313092328,0.997727588249558,0.999988091158581,0.998804262321608,0.998760388347665,0.999999998595829,0.999864713609753,0.99999974774861,1,0.999999999495432,0.999999999999781,0.999999999914301,0.99999999255816,1,0.999999999925327,0.999999979768947,0.998041602685681,933.791397560976,677.127,802.264814285714,865.924495073892,840.42672440273,835.7855,808.9153,828.602195689655,836.6216,839.7792,821.163351851852,614.5296,884.326433333333,50.3961632930699,180.1695,65.027691664636,17.9051712461945,11.9432448110253,NA,NA,26.2620164746656,NA,80.277922310914,57.3835016881152,12.4551,122.207233173468,708.5805,587.04225,671.00535,674.75225,632.938675,835.7855,808.9153,626.670025,836.6216,685.0869,652.8519,608.30205,762.1991,1133.9701,767.21175,890.40815,1004.54655,1007.039775,835.7855,808.9153,1014.453625,836.6216,968.4622,959.39075,620.75715,949.21655,916.407572321429,828.462888929552,873.8749,796.8127,707.5608,1125.37535,629.7149,994,25.2750874887228,8.47019762891696,0.904033220536255,0.911815524167132,-0.145552306514256,-0.133186122789009,"BRCA"
"ZNF202",0.999636075965696,0.998800932058951,0.989684222418496,0.999886351541008,0.997083495717553,0.99999119882149,0.99710376307578,0.995160486146836,0.999999465000261,0.999999274592895,0.999419567450075,0.999999999852673,0.992890372740206,0.997595279282491,0.996527348677534,0.998386640012199,0.978253245092335,0.999966595077248,0.999558832073061,0.999721112195893,0.974682097969848,0.933522338728669,0.985799833476486,1,0.984603964792662,0.996748107350203,0.991928981535408,0.999938262498405,0.939070964736183,0.999910690082763,0.833420495098112,0.886841843491562,0.867647991939913,0.999999728320278,0.819603840539768,0.813558150765806,0.085507885272606,0.999868265578252,0.0343972664080747,0.0145307309660357,0.00844011032565339,0.999999995388136,0.611508295020729,0.00389175374683159,0.999999999016643,0.970188874115132,0.98010524242204,1,0.997710908407583,0.999562772323369,0.988769323448871,0.999980151626971,0.999999997828398,0.791656734614752,0.0078209663855503,0.999956542317175,1,0.996859520217991,0.99940833668655,0.998887033580447,0.999999992588985,0.988103237343868,0.99567997135512,0.999697468595962,0.999265151971492,0.993205924639184,0.994590700764479,1,0.935350067561119,0.96903581095498,0.953726903883266,0.999999999977285,0.955149372194743,0.899646139914109,0.999914324700724,0.999762683671776,0.882989657241607,0.999999999991326,257.337768292683,317.60125,228.335185714286,244.592203940887,240.752032593857,345.515,159.584,230.189196551724,406.7268,378.124685714286,224.075277777778,306.6164,323.0252,11.3647568093547,48.54005,20.6894461621571,5.82529254848968,3.69515831270204,NA,NA,8.30218165400934,NA,166.31472128886,20.0697634770467,19.4877,82.9690637135915,203.9106,293.331225,175.463725,184.34515,179.722375,345.515,159.584,164.8425,406.7268,162.1592,155.6832,296.87255,241.09905,309.8802,341.871275,238.95185,291.41085,283.688975,345.515,159.584,267.75395,406.7268,322.00575,270.0249,316.36025,375.34515,309.096313392857,243.256916193962,302.83285,226.4717,222.755675,371.6686,178.4286,288.46,9.83653049850818,2.93858382545846,0.786993909839311,0.747843901346898,-0.345575623422225,-0.419190929392832,"BRCA"
"ZNF3",0.999996735956774,0.999998483223421,0.99999999447727,0.999996799014571,0.999958121719605,0.99922504301237,0.999999789293408,0.999974906946583,0.999651220673938,0.999999997442796,0.999999999915352,0.999998645802419,0.999999964477973,1,0.999999999998982,0.999998913878582,1,0.9999999894834,0.999991733147443,0.999994679882045,0.99999840606492,0.999999995145253,0.999982908663566,0.999881800251258,0.99999999389592,1,0.999999999997156,0.999996038814934,0.999999998028965,1,1,0.999999942779286,0.999999972442468,0.999999969150787,0.999999999999358,0.999999982709727,0.999991417736431,0.999999999986214,0.999999999989826,0.999467396797499,0.999720123001308,0.999999744770917,0.999999999754396,0.9998588387175,1,0.99993320603816,0.999999997184955,1,0.975989727676342,0.984419576874251,0.99999992198962,0.999999993716903,0.995282060127716,1,0.999999999998933,0.518654186289588,0.679147404018427,0.430042879768894,0.588028528350471,0.556569004206766,0.994564462502059,0.855561754287941,0.553865838409229,0.927411546416375,0.448981716773479,0.358479737287827,0.998679784138041,0.996518891867692,0.99276546038873,0.999707300599213,0.999493875894552,0.999999996292183,0.999016859787486,0.999410468293689,0.999895042843777,0.990628968485311,0.986509255467156,0.994712944883191,866.880702439024,756.86625,822.937478571429,892.847866995074,886.180579522184,929.0033,727.3611,882.587802586207,785.8322,799.141728571429,817.351844444444,1308.75995,1026.56583333333,38.488277730113,56.72425,80.8438631908468,19.3998626822698,10.8997612793501,NA,NA,24.7176365966966,NA,78.5585714614798,42.4695662668239,200.00005,227.513463214043,697.4892,728.504125,645.516025,719.7795,705.743675,929.0033,727.3611,709.4692,785.8322,668.2895,687.6696,1208.759925,821.06005,975.8218,785.228375,833.492625,998.78985,1039.0885,929.0033,727.3611,991.4601,785.8322,884.9432,928.09115,1408.759975,1213.8605,729.784359821429,885.021584812443,715.45845,857.0605,600.76385,854.657725,709.8307,1022.9597,16.4354008800295,7.92067925864411,1.21271656880808,1.19791792241744,0.278242409028021,0.260529062569203,"BRCA"
"ZNF606",0.99878416827133,0.999660929635135,0.984626316614038,0.999933436263442,0.993182558299028,0.999998947471147,0.999999996698551,0.997099391180202,0.999840012389065,0.999192329774633,1,0.999999443537237,0.999999969494116,0.999999999779347,0.999999999997328,1,0.999993425233836,0.999999999870577,1,1,1,0.99999981849452,0.99956817556661,0.99029502690002,0.849492413685014,0.986483921243716,1,1,1,0.999999534579817,0.999999959993356,0.999999999660896,0.999999999994992,1,1,1,0.999997744050481,0.999992249111599,0.997449786522417,0.999430195075876,0.999952291169397,1,0.999999999901271,0.999999974987164,1,0.999997603451076,0.999876985052445,0.990410789655316,0.985812750367397,0.999168672798251,1,0.999999999999142,0.999999999510501,1,0.999999999975059,0.956637746539243,0.999999982992093,0.85246144617397,0.891591770419141,0.929039850139033,0.99989463938582,0.999539895167337,0.973175774605165,0.999904953793878,0.997592413446849,0.986795870369058,0.999999696565087,0.999999480488091,0.999714015532803,0.999969920443715,0.999997004280548,1,0.999999999638753,0.999999992722369,1,1,0.999999999921466,0.999639419609686,415.687112195122,223.1321,488.191835714286,450.04097044335,429.261029522184,383.047,422.0594,394.166306896552,380.5727,355.298271428571,378.892655555556,126.50845,341.612633333333,38.200125581623,52.0793,92.0191299934174,23.2258528288356,10.6779589336873,NA,NA,18.2977664200168,NA,41.2298213049366,32.6416837219244,35.04215,64.716496784986,268.2591,197.09245,324.7764,321.1354,286.03885,383.047,422.0594,272.645075,380.5727,260.0114,309.6455,108.987375,303.9196,456.6252,249.17175,552.896925,527.4666,509.734475,383.047,422.0594,485.092375,380.5727,454.6057,481.50635,144.029525,406.01785,328.376132142857,420.532700548948,317.6763,381.9334,236.6265,418.07685,280.5798,500.6723,10.900187358322,7.87156061834455,1.28064332143969,1.20227225008602,0.356868719206153,0.265763625977991,"BRCA"
"ZNF91",0.950552854079284,0.999865169579974,0.854868758521624,0.999988564169023,0.974424481423745,0.986276981547276,0.999999732042158,0.965462932491638,0.993321863744099,0.999999858962908,0.999999797637591,0.999998607801065,0.999978180902439,0.999999990941162,0.99999997099559,1,0.999280901280566,0.999999999992984,0.999999999998737,1,0.999999984471913,0.999889928156028,0.981240945536751,0.976254947552448,0.99999999878636,0.999977853283919,0.999999997357932,0.999999999987413,0.999999873374694,0.999998100910576,0.999983603288767,0.999999995186107,0.9999999835808,1,0.999999989829778,0.999999998695722,0.999990238143445,0.997903715711804,0.997000452339139,0.999999964126868,0.999999517031874,0.999999999994773,0.999999998624768,0.999999998484155,0.999999999998481,1,0.964439185256818,0.999725451972262,0.999999980598831,0.999999999983534,0.999999924613549,1,0.999999133843139,0.999999954794883,0.999998710560254,0.991291526118493,0.999999999969172,0.954219435053184,0.996869640907734,0.99513676028895,0.999999985580449,0.999911870419877,0.998010812150695,0.999999976870598,0.999888281483333,0.994505154618387,0.986020272253776,0.999999985608397,0.925703445926283,0.995329022066113,0.992224807940327,0.9999999991648,0.999958104931259,0.997259331278827,0.999999998415556,0.999932975654678,0.991891176347173,1,868.4191,305.4114,995.369928571429,812.504990147783,830.559060238908,636.9245,896.2853,795.320105172414,646.1293,736.762271428571,850.795640740741,413.72855,471.744266666667,76.957658781166,21.0753,247.843142868084,32.4572561440543,21.7457476707273,NA,NA,43.5651910558041,NA,111.022580113362,88.6552538951825,224.66675,165.525819601559,474.3561,294.87375,480.521025,459.15115,438.124225,636.9245,896.2853,448.032875,646.1293,590.5289,634.1321,301.395175,327.55895,1192.2166,315.94905,1056.561825,1090.25805,1109.77065,636.9245,896.2853,1026.4027,646.1293,945.935,1115.2763,526.061925,614.2432,640.715994642857,796.673755626715,626.0312,703.6656,438.72765,846.998275,433.3004,1053.9715,25.0822405191427,15.2742742502514,1.24341168675021,1.12401043270687,0.314304043853961,0.168655426256892,"BRCA"
