"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","mean-1","mean-2","mean-3","SEM-1","SEM-2","SEM-3","Q1-1","Q1-2","Q1-3","Q3-1","Q3-2","Q3-3","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF566",0.036155812656757,0.0665377813057307,1.15608062447592e-05,205.58256875,222.123479047619,191.005819130435,4.93293244686218,5.25297671156872,3.79331889016088,169.9266,185.8172,160.6582,230.93455,256.9927,215.64405,162.380032692308,197.42358028169,157.83645,191.1548,140.2768,182.054025,160.8382,230.7692,4.51730382425695,2.43815015190143,1.21581192593911,1.21109414206921,0.281920075409633,0.276311014509919,"PRAD"
"ZNF224",0.151614244408411,0.011713255421047,0.602232495877128,173.761599107143,186.990516190476,193.774586956522,4.75353390213153,5.19774234573922,4.97492010967834,135.41915,154.0214,153.4068,208.60365,215.3567,225.9941,189.256994230769,179.232276056338,190.5366,177.9438,151.9461,223.94395,136.0565,217.5596,7.05683079543949,2.73265009114254,0.947031187855559,0.933908760836501,-0.0785161572363032,-0.098646483623071,"PRAD"
"ZNF529",0.0119977854742979,0.602824622379782,0.000439540109397285,315.909739285714,347.384175238095,305.63580173913,8.68665951101456,8.17215581901292,5.99758157345438,261.390825,300.6779,255.07455,346.302475,389.2715,344.9937,278.116415384615,319.464335814889,272.0741,308.5219,242.8089,305.1655,263.6424,357.5934,8.1131530046512,4.1481921935849,1.14867126909101,1.13396276970134,0.199965981353729,0.181373274452125,"PRAD"
"ZNF284",0.400973128150146,0.647505203272054,0.0771437665032431,34.6391232142857,37.1412247619048,32.9554956521739,1.60982952722022,1.35512072202903,1.05716956812675,24.36895,27.2412,25.19095,41.021025,45.9016,39.1021,28.5171307692308,31.9007014084507,27.5656,30.4981,21.599075,34.404825,22.1122,40.1963,1.2797763943062,0.68607818075501,1.11865045844201,1.10638259279682,0.161759311872964,0.145850363224994,"PRAD"
"ZNF749",0.000477053568830987,0.897847249565486,7.46047829867091e-05,72.9990321428571,87.3384476190476,71.3743086956522,2.67124683501992,3.39833276879627,1.68263345720623,54.530925,63.4239,58.9008,82.9052,103.9584,83.5029,53.5533961538462,71.5359959758551,51.65245,69.0406,42.999325,61.07185,54.6928,85.1493,2.13079978327091,1.26750264341439,1.33578822471593,1.33663746830983,0.417691301696771,0.418608221157515,"PRAD"
"ZNF17",0.0039594927741603,0.00227999613285657,0.995908716316443,111.775679464286,123.53976,123.852383478261,2.6925542727804,3.1402554430346,1.73612957044877,94.366375,104.6387,111.45615,121.615075,138.914,135.38445,128.508161538462,114.353138631791,123.48565,111.8694,115.17085,140.38035,95.6115,128.7879,2.96337630647534,1.2947909023405,0.889851175698017,0.905930365188182,-0.168364024017313,-0.142527933863764,"PRAD"
"ZNF555",0.0268184115484192,8.55142937572495e-08,0.00856435623660612,63.9637651785714,69.9584866666667,76.8146547826087,1.48487028660855,1.89390792004957,1.48054773914401,54.340875,57.8928,65.565,72.69875,80.0648,84.97405,87.3877096153846,68.3748046277666,87.7331,67.4719,69.881075,104.5303,56.8015,80.1251,3.10975651971379,0.819777910747756,0.782430446211503,0.769058656311016,-0.353965584842956,-0.378834457764212,"PRAD"
"ZNF75D",0.899961776486687,0.132337089653048,0.313413138333394,427.935359821429,437.18157047619,467.773613913043,14.7692377135622,16.0711948772408,13.6287646076448,328.860425,336.5395,372.8331,481.7347,473.8512,522.26055,511.656417307692,429.478620120724,503.58965,406.3158,384.571325,642.133625,329.9608,494.0168,21.6666542261887,7.25742760423536,0.839388710065667,0.806839060334143,-0.252589036049782,-0.309647166134438,"PRAD"
"ZNF197",0.000294198782252897,0.12094713035498,0.107860571243801,399.753133928571,450.761351428571,424.70416173913,7.87454895796408,11.1110906100217,8.15250580809259,347.06145,377.8871,367.0211,449.0049,499.2847,457.7167,407.456271153846,414.964444668008,402.30325,407.1206,359.123975,441.226775,354.1622,460.0627,10.3253579129827,4.21865499390469,1.01842694307514,1.0119744247654,0.0263424921903981,0.0171728298243464,"PRAD"
"ZNF732",0.284618374827441,0.92187134406878,0.139211611334761,4.25637946428571,5.05658952380952,4.05819130434783,0.468927417906417,0.371005842224974,0.235929073090763,1.830975,2.7027,2.3001,4.778725,6.0423,5.5724,3.26532692307692,4.63413983903421,3.19025,3.4813,1.974675,4.00295,2.1525,5.868,0.272522555255601,0.184223723784797,1.41919628515097,1.09123109474179,0.505074138397829,0.125956659803376,"PRAD"
"ZNF546",0.0121513754872732,0.000334066408473332,0.606244084018981,55.0827678571429,62.081520952381,64.3946826086956,1.55056258528482,1.68510071330286,1.85634328137772,43.893825,51.5826,50.50405,66.48675,74.3174,73.8068,69.3105423076923,58.3914613682093,67.5013,56.0694,57.609125,76.742875,45.0504,69.7952,2.54680358529599,0.860592324036478,0.842461470132355,0.830641780232381,-0.247317388557361,-0.26770165556129,"PRAD"
"ZNF286A",0.00257732610028105,4.79715319690044e-06,0.325109418376274,169.737521428571,196.138458095238,207.355612173913,4.40663189501993,7.20873145723522,4.76371631276583,138.9192,149.5116,169.47495,201.615125,221.5008,238.6713,221.518215384615,183.699310060362,225.7208,177.4098,189.81105,252.9874,143.2769,215.0211,5.96568149890231,2.64833592526057,0.829274061013044,0.785970101116069,-0.270079128120546,-0.347453662545984,"PRAD"
"ZKSCAN4",0.000134955333311648,0.070232434205123,0.118681358625028,89.2139785714286,103.339831428571,96.6125982608696,2.59466138562395,2.41731260313803,2.15497051462499,73.63045,82.6698,82.9398,104.6208,119.7094,111.9982,97.3156653846154,93.0075867203219,101.3974,92.9531,79.040375,115.605325,74.3825,110.4247,3.53514856302764,1.19065276457566,0.955730882101387,0.916720744318888,-0.065323658392313,-0.125445774528044,"PRAD"
"ZNF643",0.0216022761601775,0.934060661403927,0.00733168126196959,36.4814544642857,43.4240361904762,35.5876834782609,1.4683398132198,2.29484033025855,1.66070386822863,25.77935,26.1229,23.1263,43.32335,51.9126,46.24955,18.9182807692308,34.5922879275654,17.9243,30.2403,13.583675,22.0949,22.1961,42.6855,1.10177375490218,0.837267217185722,1.82851118183145,1.68711190953064,0.870669449169551,0.75455567366701,"PRAD"
"ZNF642",0.660992047589619,0.205617114534239,0.0302565185825392,60.2711973214286,57.3148628571429,65.9407834782609,2.81382819818316,2.50221416051449,1.74940205597707,39.789075,37.422,55.84015,80.3565,75.1065,78.6018,77.6555788461538,61.9823209255533,76.60335,64.197,69.806925,91.49105,42.6805,78.8203,2.50161530085345,1.21716313729587,0.798169582231157,0.838044289185786,-0.325232795241939,-0.254901605019683,"PRAD"
"ZNF490",0.542972896350504,0.0149438235563618,0.20977007795509,217.029089285714,224.405675238095,236.164882608696,4.85529692227565,5.14824796554637,4.70093763999272,184.446,188.0277,200.949,251.777575,256.2799,273.4885,210.869511538462,222.913055130785,206.474,218.4845,176.225,241.65155,189.1937,257.5451,6.3548063001648,2.31059989187554,1.05711372641998,1.05816955161425,0.0801305931029839,0.0815708105094451,"PRAD"
"ZNF626",0.0138257554175502,0.940527187637483,0.00470677566565514,415.803564285714,481.170980952381,408.263132173913,15.9475938745206,18.6902634396383,13.9832568910346,301.67645,378.0302,288.5423,497.948575,579.1098,497.52725,361.698673076923,409.990283299799,290.09235,391.4027,255.12075,402.0686,287.4643,499.3769,24.2607760351059,7.78243352755352,1.13351337402503,1.34923482125606,0.180801413157004,0.43214145724067,"PRAD"
"ZNF793",0.026565090029264,0.19334970906123,6.12865652031003e-05,167.350152678571,187.39914952381,154.24792173913,5.62375627761145,6.32614966673132,4.2165897989745,129.3734,144.6478,119.94045,184.53915,221.2634,184.46905,126.031926923077,161.757310261569,125.96895,156.2042,105.645325,144.583875,121.668,187.9073,5.18563074653534,2.51723580978541,1.28346296220875,1.24002144973027,0.360041663650967,0.310365076379766,"PRAD"
"ZNF383",0.379924906350961,0.000769748297118289,0.0586095315520104,76.4772044642857,79.5307504761905,84.7577208695652,1.71938997800142,1.57735744759046,1.51681029272456,63.317675,66.8554,73.45505,85.407625,90.0137,96.0599,97.8146384615385,77.194500804829,95.9599,76.5487,77.7085,113.986925,64.3735,88.301,3.73463702949498,0.809846527744127,0.789191699923141,0.79771550408035,-0.341552311839946,-0.326053777052776,"PRAD"
"ZNF669",2.24819541316812e-07,0.0860326756650952,0.0018507353809607,74.3015928571429,95.0207542857143,82.1267034782609,2.465229120751,3.38864294201269,1.98721778743859,58.450075,72.4791,67.9351,88.2049,110.5991,98.27745,72.9723134615385,75.4974513078471,70.7184,71.844,57.6427,86.27635,57.3915,91.6348,3.94128424584312,1.36790944801654,1.03460405359958,1.01591664969796,0.0490787491736939,0.0227820418736984,"PRAD"
"ZNF559",0.0209119439513663,0.18577434257374,0.595586376023119,366.628177678571,407.451138095238,392.764154782609,8.98875639205344,14.6417193107911,7.73269863496623,314.3257,310.6915,334.0953,400.777,491.9539,456.70505,372.563278846154,395.10767444668,367.9656,380.2001,307.49105,428.93405,322.5765,455.4459,12.9008592109872,5.20026337321225,1.06051158791158,1.03324903197473,0.0847603848771789,0.047188012088051,"PRAD"
"ZNF177",0.0735293278533515,0.98972098648174,0.0513714087804198,81.2549089285714,93.43384,80.5125156521739,4.46998571673407,3.6665013346822,3.42467040471956,56.451275,66.6982,53.5711,93.61095,119.5506,100.11855,70.1578519230769,87.1416390342052,66.69785,79.1255,52.3169,81.920875,60.457,104.0596,3.55034049835783,1.80677201778856,1.24207963393392,1.18632759526731,0.312757672591047,0.246502454071405,"PRAD"
"ZNF548",2.07219452708074e-09,0.000356635612115408,0.0284660773204255,248.32605,304.174991428571,281.72870173913,5.14397600281285,8.42049647157331,4.56655871196712,211.992175,247.1749,245.81145,273.285275,339.2534,312.9684,277.561444230769,260.291873239437,274.7328,255.7103,246.903475,295.2647,218.1085,297.2549,5.22533347192248,3.43160240646369,0.937781088294906,0.930759996622172,-0.0926769095567808,-0.103518888779916,"PRAD"
"ZNF563",0.678913301435935,0.051918480119146,0.313537960678808,121.003792857143,125.89105047619,134.317393913043,3.67616569386867,3.5814260976953,4.75649863484688,92.248175,101.1724,103.4909,139.61455,147.9547,153.90935,136.340601923077,134.459961368209,124.2252,126.7465,100.520675,176.7097,101.2966,155.979,7.24304293655092,2.27813620266664,0.986206305910776,1.02029620399082,-0.0200386172692604,0.0289880443466547,"PRAD"
"ZNF567",6.60209930926081e-05,0.0420809489075559,0.127158844564083,115.539789285714,132.875901904762,125.078757391304,2.73119680190995,3.33891196527618,2.39123954668864,98.3291,113.2479,108.1279,127.952875,151.396,138.6183,126.362253846154,116.615012273642,124.38575,117.9197,106.5569,143.56875,96.8041,135.9101,3.11001003759718,1.7210220562772,0.922862711958436,0.948016151367821,-0.115812051034065,-0.0770164563336967,"PRAD"
"ZNF573",0.0123125344007436,0.00259990422484901,0.911302158703985,23.4364678571429,29.2517561904762,30.0798704347826,1.25735335734261,1.57262510599603,1.42972937600342,14.21565,18.4006,18.3668,28.7871,33.186,38.69305,26.0024615384615,23.3656907444668,24.0534,20.0286,16.514475,34.941375,13.2285,29.236,1.66938076309396,0.651845770500952,0.898595339133776,0.832672304123326,-0.154256516028489,-0.264179256237376,"PRAD"
"ZNF527",0.587401208935609,0.861053436975945,0.881815354571345,134.703861607143,130.946562857143,132.759285217391,2.81323155217316,3.10057301587637,2.07614352841037,116.4694,108.3178,116.04625,149.2953,148.3071,144.9792,133.594148076923,128.607664185111,132.56785,124.2531,113.79585,143.795075,107.3025,144.4917,3.8573124708124,1.34242363811997,0.96267438384396,0.937279287549734,-0.054880193237639,-0.0934490931869006,"PRAD"
"ZNF33A",7.93981424840329e-06,0.000226229459865723,0.659301125225456,1274.45123660714,1464.69592571429,1430.2609226087,26.1673133174138,31.233620892167,26.3350552925229,1106.146475,1224.6539,1209.7974,1462.863175,1646.9945,1587.2229,1283.05057115385,1317.88661428571,1276.98895,1292.9085,1113.2562,1439.13445,1104.7409,1500.4163,30.9337586738246,13.7822710222483,1.02715095095631,1.01246647435751,0.0386482168976092,0.017874137055098,"PRAD"
"ZKSCAN3",0.817360642703122,0.130044640224492,0.398549204842407,80.74815625,82.7352457142857,86.9626243478261,2.41689366044328,2.43246490618968,2.04747904041658,64.0216,64.2618,74.5615,94.6621,96.5825,101.8993,87.3108576923077,77.5902509054326,89.3101,76.1792,75.259475,98.56615,59.6721,94.8276,3.03748100276147,1.15287634503137,0.888666689987957,0.852974075720439,-0.170285682433607,-0.229426200234668,"PRAD"
"ZNF676",0.091003170629969,0.653721330073922,0.424446781424492,7.75117142857143,4.29708571428571,6.33890434782609,1.48469155953041,1.2259692087141,0.574935517653089,1.16735,0.8671,2.898,5.7559,2.7105,8.0966,12.1764538461538,6.17644205231388,8.67075,2.7174,4.7072,14.0576,1.3152,5.5109,1.59634463043105,0.591533676072219,0.507244730719759,0.313398494939884,-0.979246121606181,-1.67392984343673,"PRAD"
"ZNF699",0.397933174391254,5.5134141085933e-07,0.000297943649073873,18.9000330357143,20.962000952381,27.1795426086957,1.00175880442993,1.22397617047141,1.11287476311165,11.091275,12.1314,19.5082,25.910375,27.2918,33.85625,30.6142653846154,18.8535525150905,29.9207,17.3033,15.08505,44.673025,9.6,26.1022,2.40039183818165,0.567745522434036,0.615842068337365,0.578305320396916,-0.699367673252095,-0.790096719940545,"PRAD"
"ZNF250",3.95703208173614e-05,0.888820786511815,0.000235278051231691,213.365267857143,258.227465714286,217.951739130435,7.51285198819799,8.50415217048643,5.12233263317643,169.38545,203.191,185.405,234.16945,286.0275,241.8732,231.093371153846,228.360053118712,226.12695,211.5674,201.726,255.7554,178.8393,255.7268,5.42607709980277,3.63560411265853,0.988172235224721,0.935613380006231,-0.0171655740810226,-0.0960156013772167,"PRAD"
"ZNF79",0.997860316564243,0.996723544142105,0.989463919842103,113.862975892857,114.122376190476,113.549176521739,3.96145931731417,2.58583743885392,1.76159673172927,94.5575,97.4989,98.7889,126.40175,121.779,125.94945,119.528146153846,113.158993360161,116.1949,110.1306,102.956375,130.904975,96.6406,125.5678,3.26597758467288,1.27659927686933,0.946714200808508,0.947809241197333,-0.0789991320309248,-0.0773313674845114,"PRAD"
"ZNF681",0.000137842097607477,0.659298274105259,0.00310498143439963,107.924570535714,133.91946952381,113.283419130435,4.34889434673272,5.01708201300243,3.88098786828739,80.734725,96.2334,80.96945,123.0956,158.9785,140.0193,98.0629403846154,111.506694366197,83.64215,102.8254,70.53805,115.754425,78.0392,137.6804,5.82524514046493,2.24188586054364,1.13709311518555,1.22934907818606,0.185350399626761,0.297894632439384,"PRAD"
"ZNF766",4.19654372785239e-06,0.0145714453327092,0.0754018686441418,455.408538392857,518.179339047619,490.46008173913,10.1866098266369,9.01559727772019,7.46687426263694,387.23305,458.6621,431.85025,506.0732,575.524,537.0479,428.368330769231,489.830695372233,429.037,477.978,381.12055,473.732625,422.4978,546.3504,9.95763529087516,4.53930895985367,1.14348017859451,1.11407174672581,0.193431357886668,0.15584214588481,"PRAD"
"ZNF471",0.336166469301438,0.975875097838929,0.235530335843208,221.0738,237.635057142857,218.660106086957,9.07336331239078,9.44909830552987,5.90030963295606,161.3579,178.9987,170.52815,243.2079,276.7394,254.83005,192.786130769231,207.088038430584,195.12555,199.9309,148.552175,227.138475,150.5703,251.1162,6.69865909250657,4.26171288619262,1.0741853555766,1.02462696453642,0.103242958405538,0.0350987640055408,"PRAD"
"ZNF836",2.74968936508913e-12,2.77174220242316e-08,0.200480412798059,118.436380357143,151.32315047619,143.811226956522,3.06466634648715,3.31466412375546,2.88419121300525,94.267875,127.786,121.9226,132.131625,170.2703,161.2875,144.762651923077,129.621320321932,135.9628,127.6693,120.885675,175.611625,103.8231,153.4269,4.79070536833437,1.67710176613084,0.895405814966756,0.939001697523146,-0.159386407429397,-0.0908003289081945,"PRAD"
"ZNF493",0.0647621795175981,0.145871350314032,0.91026104382733,264.190463392857,288.156912380952,283.781720869565,6.92825624891878,8.07080129578582,7.39798803374401,211.021,227.1805,224.3265,302.747275,336.3505,334.5369,219.861034615385,259.671820523139,211.7346,250.371,180.67505,256.02315,201.5867,306.8652,8.40748423942475,3.92909817407577,1.18107249416613,1.18247560861569,0.240097519996828,0.24181042483984,"PRAD"
"ZNF167",0.323789431600962,6.93316184167125e-05,0.0160147204063247,65.0221946428571,70.9389133333333,82.30604,3.14970696406688,2.77835326146921,2.69481304583136,39.184125,50.7719,64.5257,88.245625,88.4896,97.63125,94.571375,71.6659770623742,92.69285,69.3413,76.389875,111.218625,49.9872,90.4096,3.21246646584123,1.43870450894464,0.757797769804809,0.748076038227328,-0.400115200879059,-0.418743174509656,"PRAD"
"ZNF565",0.846012503748723,0.275002144514291,0.604550865005918,72.2715142857143,71.0878828571429,69.0451469565217,1.61257273549645,1.68733358758216,1.19887685989511,59.096875,57.8155,61.16135,81.376075,80.9856,76.9258,62.0474807692308,70.1027963782696,60.5885,68.569,52.676125,70.157375,58.2933,79.5322,1.70823098901771,0.734794346422799,1.12982502285626,1.1317164148312,0.176099358300422,0.178512493353654,"PRAD"
"ZNF34",0.0515666529777333,0.473890477317204,0.00150751972157592,101.706686607143,90.7066457142857,107.062664347826,3.55027583396583,2.9938067126703,3.25338745586113,78.194725,68.4398,81.9488,120.7471,109.7724,121.63,143.105088461538,108.293918511066,139.552,100.8868,117.62545,163.44415,78.3818,127.4725,5.73749597458736,1.90154730539336,0.75674401012073,0.722933386837881,-0.402122744198061,-0.468065375658535,"PRAD"
"ZNF140",0.0218247254218791,0.242965529823653,7.6705758092821e-05,554.64893125,596.81142,529.781816521739,9.86009806890603,13.6985922683732,9.55708595729566,487.822925,506.7573,461.3962,623.761125,684.0101,587.9233,471.424103846154,572.126224949698,460.2322,554.86,398.281925,523.6386,488.1703,644.8549,14.363790442017,5.81344810946245,1.21361258425685,1.20560882093865,0.279307950446114,0.269761877686968,"PRAD"
"ZNF658",1.27918814013528e-05,8.72192318368548e-11,0.0978428361191346,45.3167633928571,55.5061885714286,59.9878573913043,1.3537886743205,1.57589583321179,1.62908540447659,34.67575,45.2988,48.6293,54.2358,64.8081,70.82205,70.7218480769231,50.7576494969819,63.26645,49.5495,55.083625,90.378,38.961,60.1595,3.25696499730136,0.760303103665748,0.717708188872179,0.783187613656211,-0.478530713291564,-0.352570146414173,"PRAD"
"ZNF765",1.12851250566592e-09,0.000133827595636515,0.0406959602913273,262.051330357143,372.170263809524,330.917842608696,11.1208082451195,14.1517483133032,10.5386218169545,194.32515,279.8119,249.7549,296.293575,436.0056,384.1426,260.883340384615,292.712438028169,254.41785,266.7231,188.29025,320.2877,201.8123,350.1865,12.4936185594353,5.93698742146465,1.12200509851119,1.04836629977024,0.166079231722195,0.0681428834109922,"PRAD"
"ZNF124",0.00175010535994424,0.869631204292909,0.000249811376969888,57.72206875,70.8977542857143,55.8492765217391,2.71036267704136,3.42174506511104,1.72450888845286,38.76345,45.9242,41.88745,65.0073,81.354,69.1804,39.0330076923077,55.8892311871227,37.7867,50.852,26.84025,45.7183,36.9911,67.034,2.16741466461774,1.33826663751109,1.43184536604739,1.34576451502777,0.517875695337798,0.428425985933719,"PRAD"
"ZNF569",0.974791660429893,0.076851786086393,0.0497157153502762,133.769789285714,134.866473333333,122.933529565217,3.57388547093072,4.16639673040732,2.95702461375181,106.61535,104.9003,100.3776,154.490775,159.3851,142.5339,131.387398076923,123.767917102616,129.6603,118.2955,100.43825,152.934975,96.5016,146.3046,5.16089171426131,1.73386608975076,0.942007520615893,0.912349423840605,-0.0861895170960739,-0.132341621929493,"PRAD"
"ZNF777",0.799434741904964,0.271147060751653,0.654447285757767,633.349217857143,622.37754952381,607.363513913043,13.339443379513,11.2139976018893,11.3627306580253,547.427475,546.1271,526.43885,706.173425,685.3259,678.8193,561.105353846154,627.169058953722,545.3785,625.2453,497.5692,634.6992,548.3549,695.7959,15.4405555414966,5.75849680732746,1.11773850428396,1.14644288324531,0.160582708128099,0.197164480421205,"PRAD"
"ZNF605",0.00012208388493351,0.896228750462147,1.63253595378832e-05,486.971958035714,565.974031428571,478.687713913043,13.6946742006742,15.1018974841531,11.1162281381376,407.49155,478.8635,399.5155,534.0095,675.7297,531.23775,379.268294230769,502.029105231388,371.2075,479.8931,341.03045,420.9215,407.5364,579.1416,7.02283778261059,6.46070825543504,1.32367802125301,1.29278934288774,0.404552235715498,0.370487210391097,"PRAD"
"ZNF799",0.0152645033372081,0.469780731990445,0.000265783448228363,164.223223214286,181.917803809524,156.954634782609,4.00988154354115,5.66144000683425,3.55963711379674,135.64745,132.9959,132.5975,184.9755,219.7802,178.96135,157.612107692308,167.987118108652,143.40885,159.1701,122.500725,180.1639,131.5168,195.0641,7.21798833633969,2.45286895783089,1.06582622723756,1.10990430506904,0.0919722396555182,0.150435294094473,"PRAD"
"ZNF782",0.0482555871869711,0.993337364455907,0.035135713549762,95.3472410714286,107.474956190476,94.796207826087,3.43770601166219,4.40383254412495,2.8801565916152,74.505175,76.1744,74.76305,103.22265,125.4424,109.3583,73.2938326923077,92.2305402414487,70.1409,87.9287,62.202275,84.461725,67.9335,107.7395,2.2260195449129,1.85278489513448,1.25836699833448,1.25360096605547,0.331552740548766,0.326078196699532,"PRAD"
"ZNF846",0.938549312152824,0.00584158846660232,0.0191877685439856,89.5797151785714,90.9351038095238,101.705463478261,2.98001770305182,2.71259639599919,2.67581017225713,71.346,73.3878,80.32345,103.4711,105.9727,115.6445,153.315084615385,95.4936867203219,152.687,91.6672,119.739125,198.682525,73.8292,111.0889,7.58903489080854,1.4530126533344,0.622859041951959,0.600360214032629,-0.683022388277083,-0.736099722391956,"PRAD"
"ZNF136",0.000269138217394937,2.89373322970299e-07,0.353459555633115,235.851985714286,266.609945714286,277.244648695652,5.19362434178539,5.86287287259237,5.27160943891346,202.59855,227.0836,242.6014,266.73035,309.5352,307.31705,278.997736538462,242.498026358149,270.4349,243.7276,225.001875,314.296025,203.0555,280.9224,9.65236924436263,3.05366053667596,0.869175604672761,0.901243145762622,-0.202280412213009,-0.150011712641395,"PRAD"
"ZKSCAN5",0.0911386256931206,0.9383513419757,0.0393251504761274,338.736402678571,320.981280952381,341.542530434783,6.63156941266575,6.61954352335187,4.34800188020617,290.7825,271.514,311.11975,367.829175,354.1804,373.2918,364.032325,332.654573038229,361.62005,324.749,325.72425,392.194825,289.4129,364.0089,6.88816886361749,3.22281762680317,0.913805039259163,0.898039254184053,-0.130041696448948,-0.155149586915447,"PRAD"
"ZNF33B",0.134353134367885,0.328438299538824,0.85652702969439,1030.03419196429,1112.59676952381,1089.95041304348,28.9813975881414,36.3075212124451,24.8512795230691,809.5269,865.8882,891.24835,1195.377675,1333.8921,1279.26025,983.133042307692,1026.37728390342,965.1604,988.9268,847.9716,1093.4831,807.7399,1193.9037,25.2810430248724,14.3374565994006,1.04398615419763,1.0246243007898,0.0621025783801338,0.035095013392706,"PRAD"
"ZNF431",0.0735017857710971,0.40270883164196,0.614204194915697,144.357517857143,164.631898095238,155.98774173913,7.19834816045126,6.16240474325088,5.93775522387085,99.272525,125.5834,116.62995,167.3404,197.7979,183.4473,138.009776923077,142.926285513078,135.87425,135.7231,101.862,176.84465,99.4253,171.1069,6.12491063121591,2.97603887682883,1.0356243499527,0.998887574356436,0.0505007918869808,-0.00160578428282216,"PRAD"
"ZNF418",0.00183120794573177,0.983433379504271,0.00306784383943182,113.264645535714,137.044568571429,114.4374,5.53463628109084,5.33325906223406,3.44745752386203,81.467675,100.2896,85.3074,127.4435,168.3595,141.67315,100.591367307692,120.199913480885,96.09685,113.8354,78.0018,121.267225,90.3315,141.8414,4.00162511853107,2.10267025260035,1.1949326935105,1.18459033776862,0.256929358395734,0.244388223804935,"PRAD"
"ZNF700",0.399876888876406,0.999785351745402,0.406189162879004,254.106099107143,267.476120952381,254.30544173913,7.88796486258818,7.19964493806357,6.56809934366319,196.041025,221.2089,198.30835,292.768075,306.2235,299.5397,211.552492307692,263.798161770624,212.43495,258.2524,162.828,240.274775,210.0298,300.5072,8.75858184840029,3.96611855586006,1.24696314797815,1.21567755211654,0.318418829229506,0.28176061722617,"PRAD"
"ZFP28",0.47783259417948,0.615077958426343,0.968050670291026,202.447564285714,195.089546666667,196.618968695652,5.44987032938879,4.50806101746148,3.09842642261849,174.00565,166.7374,174.6987,221.7814,209.1366,218.4803,203.556269230769,190.345622937626,207.10535,188.397,179.1174,225.908775,161.2903,214.0184,5.43047658526984,2.25039528149954,0.93510076430922,0.909667471168659,-0.0968062600085382,-0.136588830201604,"PRAD"
"ZNF585A",0.971492215585907,0.000246800252309831,0.000774432548588888,124.381219642857,125.355160952381,140.931726086957,2.84209040171463,3.43019390044915,2.66952177938462,102.202025,101.1583,122.98175,138.5874,139.9759,156.2428,153.462036538462,122.504678672032,160.30675,120.883,123.69705,180.614,98.7743,141.6671,5.52101656269143,1.57407112232277,0.798273510734555,0.754073050573354,-0.325044956242439,-0.407223804026114,"PRAD"
"ZNF138",0.0105396722146056,0.00481979075654715,1.19563536848943e-08,192.67928125,215.525840952381,168.451279130435,6.2753155471737,6.08275333488784,3.91028724658902,147.16915,171.6619,136.7982,213.958525,248.1426,194.6765,151.321957692308,187.697406438632,138.4263,176.8447,118.064075,158.342125,145.7182,214.4139,9.27750175251715,2.8897236631497,1.24038447097207,1.27753685535191,0.310787369315496,0.353364911723729,"PRAD"
"ZNF429",0.451835283385745,0.0258489016200394,0.367579904796117,177.202180357143,188.008071428571,200.068196521739,6.40686519532973,6.31111071845898,6.12450159926133,126.564325,137.4629,143.654,222.751125,232.3651,246.12645,200.891280769231,179.553648692153,201.9838,168.5833,140.667675,239.0911,131.8436,220.0165,9.40820821947454,2.90681898527843,0.893785175765846,0.834637728372275,-0.161999978355891,-0.260777958248019,"PRAD"
"ZNF470",0.0634363401663682,0.511489580879018,0.463254337452738,232.51469375,215.060617142857,224.16200173913,5.55202728819786,6.14924452194654,4.53799543640453,198.90725,175.8344,191.3551,268.236275,246.7043,256.7221,202.815926923077,213.887882293763,198.4435,209.2199,165.782025,229.98095,175.2896,245.3728,6.84319019598717,2.55056620513425,1.05459115336087,1.0543046257499,0.0766837995585009,0.0762917726313561,"PRAD"
"ZNF100",0.00206108128153049,0.0253051371071134,0.661564156348604,172.265274107143,201.810601904762,194.360250434783,5.9547580671404,6.51816333167776,5.72046770414134,129.453175,153.5414,153.30705,207.221825,239.6724,219.49805,174.669948076923,176.633624748491,172.7164,166.1557,140.09405,197.333575,129.8659,210.7244,6.54806635952395,2.9276232395994,1.01124221248811,0.962014608919593,0.0161285925953816,-0.055869292310112,"PRAD"
"ZNF398",0.8576724814381,0.014067130665594,0.0657416300894517,498.036233035714,504.421623809524,531.367442608696,8.57207133239818,9.85010679983337,6.95823966082064,441.9484,447.3712,480.72855,546.508525,549.7801,574.50775,493.975540384615,503.994012877264,488.97065,496.9003,455.691775,535.452,446.2865,550.0043,9.22088600786086,4.16720347736407,1.02028131288616,1.01621702652296,0.0289669882263453,0.023208541531728,"PRAD"
"ZNF498",0.02778442442019,1.40795963776696e-09,0.000682653284923784,341.802474107143,368.326388571429,406.33668173913,7.17111014841391,8.59020002626239,5.79136860685307,292.166575,309.5417,360.62235,382.0268,406.9333,453.41825,432.253536538462,360.132069416499,428.1969,354.6349,397.0584,467.479225,299.4811,414.0262,9.66465617783332,4.37697340169131,0.83315008201085,0.828205201859238,-0.26335169164992,-0.271939830753638,"PRAD"
