"gene","p-adj-T2b-T2a","p-adj-T2c-T2a","p-adj-T2c-T2b","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T2c","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T2c","p-adj-T3b-T3a","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T2c","p-adj-T4-T3a","p-adj-T4-T3b","mean-T2a","mean-T2b","mean-T2c","mean-T3a","mean-T3b","mean-T4","SEM-T2a","SEM-T2b","SEM-T2c","SEM-T3a","SEM-T3b","SEM-T4","Q1-T2a","Q1-T2b","Q1-T2c","Q1-T3a","Q1-T3b","Q1-T4","Q3-T2a","Q3-T2b","Q3-T2c","Q3-T3a","Q3-T3b","Q3-T4","count-T2a","count-T2b","count-T2c","count-T3a","count-T3b","count-T4"
"ZNF483",0.994489412189136,0.951102030600076,0.674412825255814,0.977875609825469,0.755613246232788,0.99918860209213,0.963742936726476,0.710883038290448,0.999996668440571,0.999925803726925,0.703826149405896,0.434173768951619,0.89126621277464,0.839251009860171,0.877594041115005,23.9265357142857,20.1199727272727,28.2262844155844,27.504062745098,27.9746569105691,34.6752555555556,2.43385106097103,3.60821188699764,1.2493929394689,1.51842001887977,1.59787930992357,11.1743037806502,18.958875,10.5926,16.53525,14.7429,16.1845,14.6446,26.592875,29.09705,35.291775,34.4828,36.3833,32.2277,14,11,154,153,123,9
"ZNF417",0.996310425758809,0.999811482394317,0.998675789763489,0.999998557686488,0.993991988011929,0.998507701284476,0.999997171031116,0.97710804722677,0.949357308692278,0.996166298237454,0.918450045397841,0.731158884094775,0.688764406651291,0.770997099717277,0.864016725913559,173.890671428571,160.519745454545,168.877942857143,172.011681045752,176.063304065041,202.432222222222,13.7492339924709,19.9866267788528,4.82915227193404,6.1314208237655,5.77924849121031,25.9127569215584,131.573025,103.9894,124.3413,121.2819,131.87555,151.4157,210.48145,203.8081,209.47245,208.246,211.3132,247.963,14,11,154,153,123,9
"ZNF791",0.993675246310757,0.999936658211271,0.995144856820051,0.999999986739289,0.974984025532761,0.989374324704083,0.999998810131857,0.989131368278152,0.999802381108529,0.999579482638823,0.083136616403204,0.0301483678795835,0.00667507326249295,0.0134726715568162,0.010037497907862,220.543221428571,197.132709090909,214.269912337662,221.690350980392,217.692367479675,339.768133333333,32.7265922205075,26.1318129377913,8.34129731898738,8.86337780247622,8.61109058185399,45.6815167005516,136.056,158.4504,152.73445,153.7604,164.23315,234.3268,280.627475,258.90715,284.840875,278.8043,271.35615,416.2738,14,11,154,153,123,9
"ZNF519",0.97698992378146,0.999593529580921,0.984809805198343,0.99930494335249,0.802912766274604,0.582889172334752,0.895163038922239,0.403409045909329,0.0178652531193416,0.55118950484352,0.502281679988821,0.187458000163115,0.14804822406139,0.4100777179497,0.790376061252646,36.0428428571429,31.0514909090909,34.5740915584416,37.6828176470588,41.077706504065,48.5483777777778,3.74040285016294,2.92317252224529,1.07435673600758,1.39208755698685,1.64520573551156,13.1250602009389,28.32345,24.057,24.722125,27.6339,28.00105,30.8563,47.440625,36.2473,43.65305,44.7344,51.85355,49.2548,14,11,154,153,123,9
"ZNF25",0.753432733221926,0.999969471222632,0.609480464861086,1,0.499989620881896,0.997621459306362,0.999931780911021,0.384286065136905,0.936515583620063,0.995771405505253,0.998044298644435,0.966948320915378,0.998836938718494,0.994492416515152,0.980065276676324,300.502264285714,255.290818181818,296.212992857143,300.484222222222,305.600019512195,285.156288888889,16.0005602599354,15.3004003650874,6.06112818686251,7.29598243501267,7.79173412172956,26.5874002910341,260.024,220.2987,243.27265,229.7476,239.7149,242.1009,342.805825,278.4288,342.8264,350.8772,369.16,339.1548,14,11,154,153,123,9
"ZNF77",0.999996494571169,0.987795429671152,0.978338291501329,0.999239523110602,0.997012367352238,0.982387476525395,0.998789922459428,0.999957788608615,0.15952737348989,0.50769057073052,0.413013731928509,0.543330984376031,0.0488885165144691,0.0903829239725736,0.337660988807822,81.4725071428571,83.0649818181818,75.5825344155844,78.1948862745098,85.1166796747967,107.959777777778,9.5664435905774,7.53171487620929,2.65324840336272,2.48156357420235,2.91889879061494,22.3082653062951,63.196925,67.269,55.565125,58.2695,64.07995,65.2442,86.431525,93.47275,86.540575,88.6731,99.8147,109.4343,14,11,154,153,123,9
"ZNF169",0.999838238707676,0.985996701138577,0.999851661000016,0.999999427538206,0.998503410624964,0.453103734485611,0.903858504309577,0.80343368539891,0.00124455313915173,0.225225465527036,0.875967995660206,0.789924704604998,0.388312314786211,0.774846658903488,0.995092627412938,58.6281857142857,55.9807909090909,53.9658746753247,59.217545751634,66.0455390243902,70.6409555555555,6.21319867010223,7.98441168577252,1.62611572925028,2.01579679955021,2.66911203658557,14.2238074578534,40.80495,33.2147,38.844375,40.539,43.9394,31.1992,76.081275,83.9121,66.3359,71.8985,81.5517,109.5975,14,11,154,153,123,9
"ZNF613",0.999999388819187,0.981169661429564,0.976701679961433,0.991352078498148,0.987792445304256,0.999799825607065,0.99992270161513,0.999999057219899,0.262480000866693,0.407556254978657,0.799021612651312,0.792077975717301,0.913648832837167,0.880113306586593,0.493166372168829,711.838014285714,701.7071,770.390118831169,761.181615686275,693.076183739837,873.544866666667,61.2194247700931,85.0646100583412,23.930398092507,25.9702813179604,23.7786936524108,132.688114741413,545.467675,547.8495,573.706025,543.8351,491.3649,567.4158,821.0031,796.9438,895.3124,931.6734,869.2,1109.2879,14,11,154,153,123,9
"ZNF404",0.999752471538855,0.989485480566143,0.940950424529078,0.998463406253128,0.977486567393451,0.995837954015104,0.999761462037668,0.98990212451557,0.97138245983947,0.999694780560387,0.989207505657875,0.958290712917674,0.999796454233906,0.997870229519589,0.994363526884795,102.179471428571,106.804063636364,95.1657064935065,97.5156287581699,98.9662869918699,91.3831555555556,10.8153605575204,12.7604096106831,3.28120486633028,3.06563645067286,3.89562660342834,12.4181866450213,75.50365,73.18485,68.934125,70.5831,71.76245,58.627,145.87535,141.9949,113.14405,115.4581,120.19735,125,14,11,154,153,123,9
"ZNF135",0.999984382440479,0.993383826852871,0.999710178622847,0.999968105712136,0.999999981928874,0.942581177850056,0.923101682421907,0.98474253227851,0.918582973745803,0.429127521367939,0.962271385833893,0.987777901782632,0.992650373606317,0.951453718833111,0.999927523367852,160.7665,166.4339,174.359849350649,165.301416993464,184.822586178862,191.441722222222,15.3437887338425,20.8356774470444,5.34857542077458,8.58441501187115,7.53199460359753,39.8919938124347,127.4245,129.6207,132.25885,113.0158,132.4123,118.4931,180.9387,209.09305,203.10135,201.554,222.78605,250.5044,14,11,154,153,123,9
"ZNF620",0.999982781507281,0.987224591927125,0.999140640525586,0.968730832782934,0.996325830408709,0.999265411823854,0.988143255652984,0.999212008117533,0.999999999991869,0.999373523796342,0.98399210509445,0.968196773551685,0.741583617439207,0.668664298623236,0.749031570437662,58.22255,57.0425363636364,55.0206116883117,54.3046137254902,55.0397918699187,63.3740444444444,3.46943225117122,4.88516862411622,1.33193182585453,1.39106056899927,1.74290483306212,9.40256213542811,50.4435,43.98925,44.05285,41.4534,42.39725,42.856,67.6201,70.07105,64.174775,63.4921,63.71755,73.8613,14,11,154,153,123,9
"ZNF619",0.990413161417078,0.994332332980611,0.999675962346529,0.999961245527463,0.990220521345794,0.957397116123936,0.999999725806808,0.980181116853271,0.886977944042758,0.999762569042998,0.146710985195082,0.0503526679688994,0.00735276445779687,0.018832984907271,0.0272820887627881,57.4203428571429,50.6650727272727,53.2417038961039,55.9215385620915,56.8599504065041,86.0802555555556,8.1799485048939,7.27643773465974,2.1581837892123,2.31016521437648,2.35664259379593,13.2285355005877,37.3618,31.7737,34.797975,35.7973,38.29255,65.5314,68.8625,65.2998,70.755475,72.7868,69.506,115.3543,14,11,154,153,123,9
"ZNF354C",0.828804380520927,0.996205566390164,0.871227109021112,0.996994366928131,0.862111243972137,0.99999990572941,0.997554264387986,0.860120286501438,0.99999913581576,0.999999991790492,0.951142937776342,0.386895827059529,0.662820371862416,0.675422204042794,0.689685301675233,43.4062642857143,29.4648272727273,39.4456220779221,39.6346751633987,39.7577479674797,54.1035222222222,8.56530593259621,5.5403302112467,2.25139154369515,2.47436290244387,2.34626661501167,11.4657032808088,15.882475,16.98205,18.30195,16.7364,20.50505,30.6674,68.511275,39.4572,53.825575,51.4266,52.6207,70.8978,14,11,154,153,123,9
"ZNF114",0.99999298761491,0.997310565545262,0.991470620935173,0.999999797417357,0.999996858022526,0.784817533150349,0.999999999732857,0.999963045421461,0.90814344272616,0.999957559223567,0.999992788124035,0.999999999994767,0.993963608677893,0.999996830921334,0.999968742563558,3.11634285714286,2.55563636363636,4.42131168831169,2.92539411764706,3.16752682926829,2.51841111111111,0.546329098853719,0.649906959952762,1.37371608699323,0.206851994233225,0.25043205362474,0.473691340386111,1.922425,1.1869,1.388325,1.2416,1.02825,2.0768,4.58705,3.1514,4.05375,4.0253,4.62755,3.0832,14,11,154,153,123,9
"ZNF454",0.999529692143255,0.327179971915421,0.728389000520862,0.918083461921786,0.996943838175087,0.120762231099282,0.990256067435385,0.999994112553422,0.0150666335672293,0.950759586336553,0.991433957065799,0.99978886465157,0.94331008943182,0.999999689994768,0.999900115879466,13.7676785714286,15.4891272727273,21.254361038961,17.4548784313725,16.0436048780488,17.1199444444444,2.10460673001908,2.70316735771848,1.25953347510256,0.934856939092521,1.10657054608601,5.65009991293446,8.525325,8.56,9.522375,9.7971,7.5488,8.0704,21.409275,23.96865,29.03055,21.6298,21.1916,27.085,14,11,154,153,123,9
"ZNF543",0.999999947685383,0.999969883735743,0.999998679676515,0.999433762458064,0.999126039472396,0.799004526088122,0.997874481124506,0.997361574183099,0.691677073641614,0.999855748847833,0.269242262905549,0.299897179719507,0.056824947681107,0.161592474229136,0.20202883671188,133.051221428571,132.081390909091,130.64746038961,137.412949019608,138.844324390244,175.554911111111,14.5493004452658,12.1424290774761,3.84105058642822,3.92762518018996,3.66517922837097,19.7851844651809,106.640825,107.2136,98.3901,106.7666,111.8012,135.2595,145.4383,145.43225,156.504225,169.5771,166.527,187.4507,14,11,154,153,123,9
"ZNF354B",0.99760294278211,0.999971393199424,0.97563792344381,0.915829952049474,0.999582534946841,0.0437738545148112,0.608893957906468,0.959691157041787,0.000637987930604655,0.743902764377503,0.337853794522582,0.661101321801911,0.0867981325429226,0.542225377445852,0.840230988328615,90.0795785714286,98.0071818181818,87.8571435064935,102.286865359477,109.506195121951,127.405077777778,9.35048687396167,11.9599389893079,3.01749798503596,3.64212439894307,4.25947383019356,22.925074878466,66.765175,69.7015,55.915375,65.7471,72.93345,67.8314,120.753425,127.5649,113.522925,127.0537,139.7841,200.6783,14,11,154,153,123,9
"ZNF223",0.80046710144552,0.975895059621072,0.92611432334261,0.913886469361591,0.977377201143619,0.987076269516326,0.988537128518561,0.896541198562409,0.999872195612599,0.955716171136698,0.999999999973929,0.869159240644319,0.991436944137832,0.965698076250892,0.996060350840636,100.8286,85.7382636363636,94.6893564935065,92.5055,95.5725333333333,100.6863,9.01433723608863,8.31521730919526,2.56753799055641,2.14728896390037,2.61793922272119,11.5353502274891,80.165975,68.49445,76.0139,75.4549,77.8245,88.785,123.399925,107.6197,114.057275,106.6144,111.9661,95.876,14,11,154,153,123,9
"ZNF713",0.956964662413545,0.999453601135913,0.966676547071868,0.9932023016468,0.99121099289715,0.993117594344975,0.849388989249235,0.999999982307841,0.362831626092194,0.70827044160699,0.999230554203453,0.998219592433978,0.999977708296992,0.999999999916963,0.995550242827832,48.8443642857143,57.4000545454545,51.1584454545455,52.7658307189542,57.074074796748,52.6442666666667,6.78882631928917,5.62991404118722,1.81974563098195,2.06421122008028,2.45275385679281,7.36678746923952,35.944425,41.3127,35.530175,36.6931,37.02685,42.217,56.9567,71.55535,65.136625,67.1569,68.0679,53.1415,14,11,154,153,123,9
"ZNF552",0.978064604892153,0.998556649549251,0.780671700356677,0.999990254282585,0.965398647921249,0.752628439747367,0.999999211822425,0.912687307909287,0.97783882165752,0.994114608451584,0.954325051180431,0.678252367287034,0.975774569863861,0.837302078674924,0.918199134699798,470.011292857143,409.308645454545,493.451881818182,461.519677777778,475.190623577236,546.294933333333,44.820050790982,54.1276985747549,17.2047381023019,14.9767753119023,20.0076055301661,89.5122121253591,379.0686,280.5284,354.624625,326.3452,335.61625,325.3975,523.802925,486.49455,574.622075,568.2517,566.9504,734.0557,14,11,154,153,123,9
"ZNF154",0.999988198741538,0.976427557849692,0.955154371373273,0.998294414399377,0.992606676798482,0.969991528505411,0.967555851677683,0.94320118503013,0.999989556976601,0.948989704477684,0.999785398097402,0.999995828160678,0.933701850729977,0.983410482535045,0.919858075696113,27.71575,26.1425,32.9971422077922,30.7149150326797,33.4578650406504,24.7182888888889,4.31362523337835,7.8233348723953,1.938950262493,2.14540244142419,2.44906247323954,4.30710708362883,16.13555,8.1651,16.970625,12.5021,13.09485,15.4951,40.973,31.7801,42.319825,41.5022,46.4056,31.3169,14,11,154,153,123,9
"ZNF571",0.999955909154107,0.999985609838188,0.999997133097049,0.999999999882559,0.999799404629381,0.998178551317203,0.996999501458147,0.999980580803744,0.976985052551699,0.864086154859863,0.710159715799172,0.640937276829248,0.39819049649553,0.488970132261622,0.261646583093438,96.2312785714286,94.3692181818182,95.2017188311688,96.3298823529412,93.1363495934959,110.331166666667,7.54401404964416,6.93598541904751,1.82807852672299,1.68969237450547,2.33349348030989,5.57496723625151,89.536425,80.5905,82.373125,82.6743,76.8659,95.4137,101.496175,107.0205,109.69765,110.7784,108.3402,125.3854,14,11,154,153,123,9
"ZNF443",0.999878322656701,0.993960492531424,0.965749423119785,0.99999164241972,0.997798807326404,0.918899215217436,0.999999980022571,0.999282787355891,0.850241524438029,0.999911044335418,0.237207245501866,0.418140338728675,0.0185339094579231,0.0497657356779897,0.065326716087601,117.735407142857,121.529881818182,111.838480519481,116.203160130719,117.273550406504,153.882766666667,12.6863520914478,6.36387564593118,2.85863816958531,2.91174600636633,3.88268830160069,18.4005494530055,82.108825,108.92045,89.064,89.5229,88.43985,101.0411,147.13775,129.30435,129.925525,136.4591,136.4633,187.4351,14,11,154,153,123,9
"ZNF792",0.999974584673713,0.987049965506899,0.999305320622104,0.99620364466647,0.999936407467841,0.999106267062525,0.998263123555663,0.999989281680305,0.995684568191078,0.999983441071374,0.859952618026309,0.809875445068566,0.366075667234902,0.441857778901597,0.487040202324099,177.3188,171.859290909091,163.580544805195,166.769696732026,168.275057723577,214.535788888889,25.5927107042156,11.8870771231578,5.35999341275431,6.40177797650872,7.24654799340797,32.153157279135,105.51215,147.9191,118.349825,112.4864,117.55845,135.2595,216.252675,184.7073,199.54865,197.9983,199.9246,280.3304,14,11,154,153,123,9
"ZFP82",0.565562471874919,0.996117743293929,0.5443077577686,0.999947399511043,0.376272384839271,0.979611700291707,0.999999877003499,0.254959789853565,0.784934067438043,0.989492818618117,0.00171169668815707,5.45746550217885e-06,3.78898482089607e-06,1.25566066284666e-05,4.17047809664339e-05,98.8682642857143,80.3417,94.9699649350649,97.2564196078431,99.3508699186992,144.967677777778,7.16113101252367,4.41321086948556,1.87757496204024,2.03736416669022,2.99300391796671,20.4408823126649,82.42985,72.1047,79.8876,78.125,81.70835,105.4575,120.03675,88.96545,109.981975,113.3778,114.42025,144.1176,14,11,154,153,123,9
"ZNF707",0.540150499315965,0.99999999936392,0.258470499905269,0.951169404581782,0.731848488337723,0.288865618141205,0.482229381824177,0.992923244182826,0.000711086002695538,0.284999615101047,0.202511130467582,0.986298033912384,0.0547957960970596,0.274099898982174,0.741694641465803,211.672714285714,271.375172727273,212.19741038961,233.238054901961,255.640145528455,297.328277777778,16.0202297412251,41.9750351660865,5.94309989210001,6.71281117886456,8.92070742634031,54.3423027796071,166.570375,190.09285,171.61125,182.8548,189.10655,152.5675,242.354525,297.1725,238.1204,260.7926,306.3799,416.8367,14,11,154,153,123,9
"ZNF746",0.996543872323884,0.994263685639407,0.873664657137316,0.986530919305458,0.99999997427579,0.0406470082250761,0.598303956196208,0.965857347321746,1.26029463882738e-05,0.231585362085288,0.310965332457009,0.652367959362766,0.0328617083775078,0.32631847170966,0.817101588695662,494.457878571429,516.335154545455,477.577942857143,514.779017647059,544.598295934959,592.1276,34.4041560907696,17.9409584936427,8.24943436450604,8.34317452705577,11.5955687178571,46.480655936308,427.487575,463.66875,416.15765,441.6072,466.762,547.8047,592.012575,560.80645,532.878175,575.0504,613.60435,654.3459,14,11,154,153,123,9
"ZNF678",0.802652933485217,0.953608730154491,0.955966877879974,0.961152516207902,0.948778854650844,0.999999306377008,0.820716893232,0.995467415241487,0.953889261295268,0.933475349752312,0.999983393711591,0.789295646327449,0.94332058195968,0.950442384179904,0.831967314128167,88.7389714285714,64.7412,77.3345681818182,77.8003196078431,72.401218699187,92.0361777777778,17.8703418148939,7.59482781020921,3.69004806600885,4.07074901418222,3.91377021647331,12.3387307759255,42.552925,47.1314,44.681,39.9436,43.47745,63.3097,108.3067,83.578,104.7794,98.9327,90.64695,107.9137,14,11,154,153,123,9
