"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZKSCAN3",0.321775117401562,81.2803804780877,77.1980664864865,2.48736848355689,3.40483904744846,54.5583,46.9072,101.0456,94.4351,251,185
"ZNF676",0.850966955336851,14.5947103585657,13.8595621621622,2.42213590343352,3.15419867302085,0.57865,0.5686,4.64295,4.2754,251,185
"ZNF699",0.110872311626179,24.0965011952191,21.8341448648649,0.93133701048961,1.0602895390014,14.30455,12.2895,30.0224,28.8889,251,185
"ZNF250",0.042198972066153,236.617188446215,216.706943243243,6.43306291010465,7.30518839470174,165.7288,149.7113,281.1872,269.3864,251,185
"ZNF79",0.0735500669914637,102.001937051793,96.5184118918919,2.09956804465479,2.13629516132652,80.90515,76.5415,116.64725,114.2125,251,185
"ZNF681",0.677328442528294,143.027774501992,148.162264324324,6.89058354285981,10.905943206559,80.709,78.4669,170.8093,165.5687,251,185
"ZNF766",0.20155084760354,405.088848207171,389.015792972973,7.78261418495332,10.1371605875193,321.23,298.205,478.0446,454.711,251,185
"ZNF471",0.0039143918472313,78.860803187251,63.0243848648649,3.84872935756648,3.62923032043689,31.0283,23.4511,112.067,85.6981,251,185
"ZNF836",0.00170843289813916,99.4448171314741,86.8919605405405,2.81769630178816,2.61539634685473,69.9304,63.5889,116.25145,107.1641,251,185
"ZNF493",0.113094799409392,215.421820717131,184.559302162162,12.2609978619833,15.3619703897887,110.9341,91.1982,266.95765,216.3096,251,185
"ZNF167",0.917143140325945,63.277658565737,62.9137913513513,2.16073098827384,2.82585290846485,39.4579,34.5771,80.89585,79.2602,251,185
"ZNF565",0.484410940238915,67.0046657370518,69.1692124324324,1.89811358767852,2.51963837032813,48.9689,48.2243,79.42595,82.0199,251,185
"ZNF34",0.149168126640988,127.673833466135,119.207525405405,4.02290406376757,4.09602471910119,87.05045,81.6445,155.4647,143.8936,251,185
"ZNF140",0.0724147451536291,490.771130278884,461.158318918919,11.4897166199482,11.1263273322975,371.5362,353.9425,558.13665,540.3402,251,185
"ZNF658",0.0327784115681309,33.3810103585657,29.825352972973,1.14497096470705,1.15161918240681,20.0607,18.7287,43.73605,37.5184,251,185
"ZNF765",0.993338061977491,215.234045418327,215.167307567568,4.82650772656206,6.61119595928938,164.4659,157.7715,247.58845,258.1665,251,185
"ZNF124",0.0670739248188299,106.926525099602,97.6205551351351,3.36019336094523,3.75223937122118,66.5883,62.3794,131.621,117.2996,251,185
"ZNF569",0.636240411163786,102.505816733068,99.8359145945946,3.27935741172077,4.83586858125545,68.78975,61.2431,124.3347,118.8402,251,185
