"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF671",0.000126011725459674,0.000347219530152931,0.476224995912734,0.161216685683875,0.988123737535116,0.985408077025542,0.998049444038493,0.832806266977435,0.592679711250854,0.770330802738753,155.066511176471,123.835896028881,105.072474468085,115.348757894737,168.110966666667,5.790934520676,4.34121903053704,9.42505796375312,14.430640466132,81.301196371606,96.347825,64.7762,52.731,68.22115,88.08045,205.66715,174.359,139.41635,138.0086,220.52585,170,277,47,19,3
"ZNF416",0.999992487264939,0.135078027956221,0.0949636781063283,0.911170953375542,0.893550790778004,0.966430170694056,0.999995479499713,0.999990821510264,0.977798193661517,0.99879151748827,108.12529,108.446966064982,91.3661021276596,99.0682210526316,106.431933333333,3.16001484719992,2.83035415810013,4.58206200279531,8.03327099455531,13.5792181023471,75.7712,80.0148,67.9386,68.57065,94.0565,133.235075,132.5525,110.7206,119.23505,117.4604,170,277,47,19,3
"ZNF586",0.874669720698674,0.446892317459504,0.771113535615589,0.216854631297041,0.3978693008008,0.911397818456968,0.94315142626182,0.975494191499878,0.998774486749059,0.999961552642183,165.210255294118,159.19457833935,147.316744680851,132.217984210526,136.801633333333,4.55879756541347,4.1063434444843,9.23483666177909,13.2787234825043,18.2670225145692,123.7612,112.2883,101.7925,100.68535,125.31225,195.068,186.7733,182.2311,147.6918,154.84505,170,277,47,19,3
"ZNF446",0.0269376129964216,0.598778687355584,0.997841302211498,0.0144738967015458,0.264118221500112,0.300683843716433,0.757800723467528,0.957141919766148,0.941046307580149,0.999960480609803,228.774348823529,204.468545848375,208.673576595745,164.296521052632,170.3265,6.51690215350665,5.26434516711897,10.796745532277,11.7313080101687,21.4266859357671,170.724725,146.3469,162.9163,118.9762,150.58315,276.498825,247.7152,254.32765,191.01655,187.4077,170,277,47,19,3
"ZNF8",0.950176821368218,0.382903849572465,0.617215238236439,0.660273117471137,0.817962321395287,0.999955960078046,0.990793361190323,0.977513385947912,0.879570232716547,0.874355394178939,99.5355576470588,96.5614747292419,87.1792957446809,85.8307315789474,110.776966666667,3.15108253495084,2.58512158620672,6.37376622853567,6.87033361867344,9.18394563034381,72.174525,66.9977,58.1214,58.96285,104.2149,120.032775,115.8363,100.84535,111.6387,119.62245,170,277,47,19,3
"ZNF264",0.0357267899768158,0.0276497026666458,0.683265883138216,0.694301310430156,0.999895299794995,0.969529146568621,0.88416267404487,0.617938001860838,0.417858126317877,0.641705822085369,690.974286470588,622.889449097473,572.249814893617,614.375252631579,823.767366666667,19.4708512623712,14.6369434913354,31.5875553352525,47.7332236580275,236.602360083498,518.22045,454.2547,386.2483,493.4689,621.0274,838.5502,753.7429,736.26785,816.09695,1030.76825,170,277,47,19,3
"ZNF213",0.998173933600253,0.975948314287409,0.992626406861682,0.950374052555176,0.972450840184969,0.998533467991739,0.93421099208295,0.917714379952833,0.883349643129854,0.845648557813961,523.667810588235,517.840731407942,504.314840425532,488.940026315789,614.329033333333,16.3277395887616,11.4319043210233,28.7324834739107,35.15422384507,134.588271822156,387.78315,396.209,377.9671,418.1221,501.37435,640.13185,616.6448,602.46105,526.98065,734.1817,170,277,47,19,3
"ZNF343",0.950843204649477,0.999302150574196,0.999643890470215,0.945213114167628,0.990432848659026,0.985221259149079,0.934271559514561,0.89246770222431,0.919470828410037,0.841934971852229,195.081367647059,189.936619494585,192.235082978723,181.907473684211,228.5088,4.8685789034204,4.71902834550679,10.5898466182469,15.0739716669094,45.0185923512719,145.79955,137.0011,150.62815,139.9895,201.68795,230.631175,224.8889,230.1418,210.12865,273.23195,170,277,47,19,3
"ZNF302",0.0088439987149691,0.00334294844906002,0.431769386056987,0.575394366006267,0.999882742441911,0.912119892855276,0.137934410590989,0.0325776955384748,0.0100916599230029,0.0472392255583326,525.266587058824,454.715187725632,395.856423404255,446.874105263158,821.886366666667,15.3866816702723,13.9188984923904,29.595735438934,50.0337376082247,134.193868894352,397.25505,325.7225,278.23445,281.54045,717.1203,619.676525,545.6546,453.44595,545.9575,946.89205,170,277,47,19,3
"ZNF268",0.978819642792765,0.998996683184853,0.970899415327843,0.464900556613938,0.307536551505953,0.683626313599697,0.444582788924268,0.382672093353896,0.513878233682985,0.882870265359739,343.924943529412,335.718370036101,350.207419148936,402.569,487.8893,12.201580335244,8.22105179068743,20.7694487764621,41.0714065422087,92.9446684120361,250.501525,241.3753,240.1417,255.5599,426.4576,402.427925,403.3782,433.32035,499.7296,579.00915,170,277,47,19,3
"ZNF184",0.999888607081033,0.17243208291959,0.112782968209055,0.956147250721848,0.937283857893958,0.950876746419713,0.904698312980954,0.912446250383252,0.579316758958468,0.808187633795925,235.215132352941,236.491457761733,203.022959574468,220.314668421053,280.162733333333,5.76918667930993,5.93373012243425,9.65193584155373,16.0245129024912,27.791281513713,175.13265,171.6738,151.10885,175.6536,259.27125,269.4936,281.7837,231.2857,253.83235,306.48065,170,277,47,19,3
"ZNF500",0.0233412769761192,0.065337761915603,0.897005696454781,0.116199268895396,0.74161821446688,0.983175940695678,0.36022507018152,0.135493978095394,0.0889514247598964,0.063723570019893,261.223944705882,236.867697833935,225.056019148936,212.849436842105,349.691933333333,7.34674995798729,4.68678479337405,9.72285401483386,15.6504275946802,60.2543387187549,190.8547,183.3383,179.69385,161.1441,289.43805,308.859125,280.112,271.20725,247.1912,380.02175,170,277,47,19,3
"ZNF419",0.806785630217417,0.00572581710972775,0.0306895267398971,0.0668438269215809,0.17070633656187,0.999066247540074,0.999006306568842,0.999992648344566,0.956962187418363,0.936249318069743,173.77617,166.498235740072,135.297804255319,130.586752631579,163.5227,4.72582642920808,4.43399132477084,8.71399292663573,11.9105780805013,14.405542508817,132.091125,119.7698,94.89655,102.10595,153.026,207.399325,203.5392,169.97055,163.174,177.3153,170,277,47,19,3
"ZNF175",0.0646994275353105,0.118522751679157,0.907707062934738,0.936381819262663,0.998466606063378,0.942513476932565,0.854854846053691,0.597067376893224,0.471417696310939,0.726621064188646,123.517812352941,110.278055956679,103.213140425532,113.809689473684,153.522566666667,3.59290905884067,3.24329808005377,7.37379508426329,9.21399097552257,72.6483114970181,92.9188,72.793,61.61095,91.1302,84.0473,156.35565,137.3547,141.43275,138.2902,206.65105,170,277,47,19,3
