"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"ZNF671",0.999998493337509,0.999999991016291,0.999888986631819,0.999761526189325,0.999996904221897,0.997903822530818,0.99998623328851,0.962537144666096,0.999999996891469,0.938304611346588,0.999996901143217,0.978611812486006,0.999999999971816,0.955946214427713,0.999668857957151,0.989484548506639,0.867719781965993,0.997842237570225,0.805310946384298,0.991474805551708,0.986101164329177,0.999908600224852,0.935074022920306,0.999999686301461,0.90911570833039,0.999953246811425,0.998205568695363,0.9973638495117,0.999954371932911,0.986544305349603,0.999999691116175,0.960608689498139,0.999999899175283,0.99999817307098,0.999624992495218,0.999999999997916,0.998721598770168,0.999927517618733,0.992872554950298,0.999999999377792,0.862549810673854,0.893321148372919,0.716278489541142,0.818722318294239,0.915294174097791,95.622,65.4434,115.1737,32.6761,127.484810614525,122.461892592593,197.9797,136.328294736842,140.3825,18.1697,NA,13.2791,NA,NA,5.16580583483641,5.49681541499194,NA,16.7483683255514,0.334100000000007,NA,95.622,58.80385,115.1737,32.6761,69.06635,61.380125,197.9797,91.8195,140.21545,18.1697,95.622,72.08295,115.1737,32.6761,173.7129,163.619475,197.9797,154.6294,140.54955,18.1697,1,2,1,1,179,162,1,19,2,1
"ZNF416",1,0.999999945403392,0.999999975432915,0.966467658471983,0.898133191988898,0.900368650513277,0.99999999956442,0.999999644161394,0.999976983583751,0.848448705115326,0.999999233811969,0.999917837395835,0.999646938657504,0.923219002118908,0.780781081623396,0.999999999376207,0.999999999948156,0.999999999986968,0.932295479234338,0.999998653257674,0.999945971906293,0.999999999935268,0.999999918522752,0.999987889463006,0.854270642086642,0.999999999977817,0.997168470947539,0.999999418098944,0.94798004904894,0.799768790377198,0.845771930519785,0.999999999977046,0.544268327387226,0.726056413605371,0.894396134881337,0.584984072358966,0.997675015288565,0.995642367604651,0.999847047457729,0.539798734806777,0.943309068746816,0.880497044824525,0.999487979232257,0.956095089642563,0.388522454918026,100.7143,97.443,85.0091,180.2817,107.198801675978,115.727418518519,91.1954,106.079010526316,174.57605,45.8675,NA,34.6325,NA,NA,3.07921319264009,3.92591110506791,NA,9.28979299191459,72.29595,NA,100.7143,80.12675,85.0091,180.2817,79.4811,79.82135,91.1954,79.571,138.428075,45.8675,100.7143,114.75925,85.0091,180.2817,128.7635,146.614575,91.1954,128.585,210.724025,45.8675,1,2,1,1,179,162,1,19,2,1
"ZNF586",0.69788443737721,0.999999807465506,0.878081227433804,0.830613761119428,1,0.940137781825268,0.991880879786964,0.746131664405051,0.999843408073052,0.953260620964573,0.998133205719062,0.577427547020964,0.99999171009818,0.900513995325524,0.826794870411378,0.99966855190276,0.985685418003613,0.999996845002134,0.993829578385954,0.999999999999815,0.99999999994425,0.989749919125042,0.833816783913476,0.999728013909308,0.969691328630555,0.999999957533494,0.993735565362361,0.999999999910302,0.0916495640759026,0.93835116090204,0.201560862100675,0.98631026546964,0.00947572498344185,0.00379857232442471,0.460028052803143,0.021339215577319,0.999981036407046,0.325910412809276,0.999087667857859,0.522694841282139,0.809651578044246,0.893340970427146,0.980088576381884,0.799791349113885,0.0175950410008984,96.4764,245.5061,122.4863,247.8873,162.478441899441,150.815812962963,158.2278,166.221315789474,334.6115,52.515,NA,114.8602,NA,NA,4.8479649506003,5.20242802545253,NA,11.8276678908339,77.934,NA,96.4764,188.076,122.4863,247.8873,119.9692,105.797525,158.2278,129.00685,295.6445,52.515,96.4764,302.9362,122.4863,247.8873,194.60235,181.310275,158.2278,191.81125,373.5785,52.515,1,2,1,1,179,162,1,19,2,1
"ZNF446",0.992709982654889,0.99999999985956,0.997779099809655,0.995666196217369,0.560337026355848,0.989000072107497,0.999999995959054,0.910865221134339,1,0.898123013960301,0.999997989806355,0.973934066983775,0.999999993996431,0.813034297831656,0.791129960828842,0.998254403207541,1,0.999534381992983,0.770272215612507,0.993514878393309,0.99870251042396,0.999999999918882,0.739343690726644,0.999999744020971,0.97842317693476,0.962415499605938,0.5905012182165,0.963995983614486,0.999989667031099,0.763515077622173,0.99988517770809,0.999808901720248,0.991052517468342,0.958065884260583,0.930163549019757,0.999914610066987,0.996458765142494,1,0.998895271205152,0.721320366901455,0.985903346108867,0.996400817441674,0.99999999999784,0.939404857805955,0.899511681026047,212.4874,119.3286,198.9031,312.7775,198.472013407821,184.248619135802,123.4021,221.758210526316,254.1025,114.8416,NA,43.1353,NA,NA,5.10829755848118,6.68208507010434,NA,17.7485708290629,79.1579,NA,212.4874,97.76095,198.9031,312.7775,152.45385,133.221075,123.4021,164.8263,214.52355,114.8416,212.4874,140.89625,198.9031,312.7775,244.8006,216.64905,123.4021,256.80435,293.68145,114.8416,1,2,1,1,179,162,1,19,2,1
"ZNF8",0.999998899345292,0.999999999996196,0.999999941971395,0.999999998784067,0.999954451187542,0.999999946718637,0.999998809185628,0.99999999997652,0.999999970953318,0.999910462758696,0.99999999185624,0.99999951760634,0.999999999997904,0.999993253752401,0.935090097624383,0.999892688172163,0.991321566785696,0.999671811266069,0.999992994598781,0.976978113300972,0.991125235124277,0.999999854111965,0.999999994558885,0.99999999894787,0.999974433911852,0.999999826133042,0.999999025967572,0.986899918919247,0.338499839666431,0.271411173190493,0.399846301205845,0.237008997270418,0.0123277898028373,0.00587384216640197,0.0720853137368811,0.0155347792603086,0.999400422369819,0.999976860166475,0.999783505318258,0.997087884436619,0.999671644499131,0.998351273257403,0.953576874405163,0.99940607060586,0.867850503386837,81.9124,99.47275,86.883,72.4845,96.4198106145251,90.1841907407407,47.4216,93.6130789473684,204.3166,124.4028,NA,22.86905,NA,NA,3.42405476962518,2.92114601861329,NA,9.86660339543363,14.3817,NA,81.9124,88.038225,86.883,72.4845,66.7065,64.0734,47.4216,53.2932,197.12575,124.4028,81.9124,110.907275,86.883,72.4845,114.0714,114.359625,47.4216,115.92405,211.50745,124.4028,1,2,1,1,179,162,1,19,2,1
"ZNF264",0.999999750480853,0.999950985087539,0.996374405920591,0.999999778446793,1,0.99832511023209,0.999999926863429,0.997625620715885,0.999972208366982,0.99971650859096,0.999999800800204,0.996566026591086,0.999983822632117,0.999590533372424,0.999999816932502,0.999999999773158,0.999999999684651,0.999685934347913,0.999999999122884,0.999990546469924,0.999983235367131,0.99999992818074,0.998201686369037,0.999979158879494,0.999749073035888,1,0.99999999997547,0.999991392895854,0.999070410701491,0.957362950311004,0.99999999947892,0.985815098231872,0.994665690428938,0.996237330906741,0.99612718083565,0.996402067250658,0.999562785528059,0.999966529440157,0.96890936526824,0.999995257790027,0.968185559508197,0.962826881312344,0.999925014503485,0.971830516848291,0.869434727437867,577.41,484.49205,774.223,471.5493,643.654555865922,651.598819135803,528.4654,645.0479,820.7305,321.5156,NA,61.56785,NA,NA,19.1532337302237,20.7421750270282,NA,72.3529985266868,109.9813,NA,577.41,453.708125,774.223,471.5493,470.15325,452.280675,528.4654,443.4509,765.73985,321.5156,577.41,515.275975,774.223,471.5493,781.693,807.8663,528.4654,813.1866,875.72115,321.5156,1,2,1,1,179,162,1,19,2,1
"ZNF213",0.0237695124393322,0.691774331704109,0.95983537232978,0.0784016517464438,0.999999999999422,0.9778312386148,0.0557485043938452,0.906624016996387,0.999962123086206,0.982429044204727,0.0512374204860738,0.921273526554812,0.99993897054064,0.985462779023398,0.999999832854718,0.164244615049556,0.999999875302938,0.997291171679511,0.999999730732256,0.999450322451785,0.999613741749572,0.072330948690618,0.918680130385211,0.999978251049848,0.98292352416454,0.999999999994091,0.99999998472811,0.999420346475966,0.0604954513291087,0.999997545909644,0.994044262138281,0.99999751151053,0.99528416240981,0.996688023350589,1,0.995722704879229,0.907804891409154,0.770838845131631,0.99999471318071,0.862500962230521,0.98531854537162,0.982331938871411,0.958245252970088,0.989119655609313,0.915277581269615,1107.2919,303.60675,601.4625,287.3239,502.608130726257,496.866951234568,366.3403,506.676252631579,375.43345,712.3864,NA,81.63115,NA,NA,15.0201305788956,14.5524255104694,NA,34.6273452537249,157.84385,NA,1107.2919,262.791175,601.4625,287.3239,376.4909,369.2861,366.3403,406.5833,296.511525,712.3864,1107.2919,344.422325,601.4625,287.3239,617.0945,583.03705,366.3403,582.05675,454.355375,712.3864,1,2,1,1,179,162,1,19,2,1
"ZNF343",0.999896400797455,0.915362128614236,0.986548595449558,0.999626311586434,0.938279911665588,0.520499430966389,0.982557403458258,0.999894996563274,0.996253853971181,0.548024761292585,0.94317903587836,0.996579130037305,0.999600167256185,0.394667032735199,0.554808240644102,0.950722451408515,0.99523830549455,0.999999999866228,0.608566098327681,0.999305778290311,0.999966746354324,0.964622771020027,0.999013816533295,0.999270469420127,0.475111402394473,0.999764527657359,0.999999769345752,0.999918566433259,0.999080505243852,0.829962824516648,0.320999904588943,1,0.115028424117451,0.0486586363030138,0.411461740546859,0.0929296772998265,0.00636834590024171,4.46580607232905e-05,1.20795427874798e-05,0.058701671499291,1.31936866987203e-08,3.49124962273351e-09,2.23503000784664e-05,1.29005889304423e-08,0.0115895499871468,269.0431,220.3693,129.7989,334.6479,192.065552513966,176.717884567901,141.8595,181.483542105263,332.54805,638.1564,NA,28.3604,NA,NA,5.41832833169168,4.99222741252572,NA,12.6568560078392,154.04645,NA,269.0431,206.1891,129.7989,334.6479,142.0027,132.730925,141.8595,135.7678,255.524825,638.1564,269.0431,234.5495,129.7989,334.6479,227.92615,212.50285,141.8595,221.95085,409.571275,638.1564,1,2,1,1,179,162,1,19,2,1
"ZNF302",0.999999995050085,0.999556143739954,0.99983736309623,0.999999961956295,0.999999999996143,0.999986309814734,0.999999999901788,0.999999999232559,0.997602191045894,0.999999985610355,0.99999998876185,1,0.998936623334313,0.999999999851763,0.998869949915311,0.999180021913362,0.999634808136828,1,0.999964024195604,0.995379399376326,0.997756235541232,1,0.999996891361617,0.991620532531607,0.999997278568348,0.999213838310947,0.985979444190324,0.986015532101611,0.99996320363372,0.997562441314653,0.950924066180034,0.998787050088306,0.988652734082154,0.976381512619,0.934707856163094,0.998977271205206,0.953911957305472,0.804124424365071,0.608292078698555,0.879009623375541,0.635185042120293,0.576560936817885,0.569755116153531,0.777187450582207,0.992965681532276,495.6503,445.27265,279.7075,422.5352,469.020049162011,450.422606790123,262.6738,508.560894736842,634.46105,901.1744,NA,54.17245,NA,NA,15.5747314077182,18.744889818968,NA,43.5029279538648,20.78025,NA,495.6503,418.186425,279.7075,422.5352,335.10265,309.289575,262.6738,392.5755,624.070925,901.1744,495.6503,472.358875,279.7075,422.5352,558.5554,570.63135,262.6738,561.77665,644.851175,901.1744,1,2,1,1,179,162,1,19,2,1
"ZNF268",0.985012233107766,0.999999847226827,0.923452488808682,0.999999992146337,0.997265604208584,0.999982703646446,0.999901752973404,0.986910784652391,0.994118289997374,0.99999965937075,0.999992634190346,0.956485978139128,0.998398384718505,0.999999999321847,0.929624171930534,0.945282779812072,0.999989087093141,0.844211125052516,0.980477545906863,0.952134595625816,0.908603817606872,0.999946627882825,0.987688997076086,0.996018240806801,0.999999882425116,0.999999999931741,0.999966494518125,0.952672538189884,0.810481076196073,0.999462923463116,0.608130441344255,0.911746620147361,0.551233988730705,0.405323540642503,0.999999999765701,0.588510975009823,0.999999859618897,0.998794710096637,0.999938747428934,0.999999999998649,0.999999992905891,1,0.987847893176212,0.999999998549438,0.93852061388079,284.8858,492.9906,224.8629,327.8873,374.484738547486,351.08220617284,577.5706,370.165184210526,602.72475,344.3386,NA,171.126,NA,NA,12.984581534822,10.8334291597398,NA,21.1034106312743,41.16125,NA,284.8858,407.4276,224.8629,327.8873,261.6633,258.732575,577.5706,302.504,582.144125,344.3386,284.8858,578.5536,224.8629,327.8873,447.91555,427.489025,577.5706,397.0312,623.305375,344.3386,1,2,1,1,179,162,1,19,2,1
"ZNF184",0.999999999637359,0.998837424715077,0.989725871153428,0.997715711787709,0.982585678068855,0.999999999999352,0.999999999959946,0.999999999995189,0.971021497948082,0.952016222762029,0.999999998015627,1,0.960529376696917,0.937150330436732,0.999934594989767,0.999999590189041,0.999974110881393,0.999981607955403,0.999940174502374,0.999942873504795,0.999862968319955,0.999999999997842,0.999999018347695,0.992464572579904,0.985382103612854,0.99873721946215,0.990403367884289,0.999998881062049,0.999998778343827,0.999999921392539,0.964451518648869,0.947152624774549,0.999989524030763,0.999998316635585,0.999509724656855,0.999614077553276,0.782558727157559,0.70321215079581,0.271861974006517,0.235765551889983,0.379004223651775,0.418339133806941,0.580186443661843,0.298552101917469,0.826544549663633,231.4166,246.4165,134.3693,125.6338,241.025027932961,246.268819753086,193.303,224.293631578947,268.78295,446.0448,NA,36.6496,NA,NA,5.99057919138469,7.68396009063553,NA,17.1943990662165,33.60375,NA,231.4166,228.0917,134.3693,125.6338,185.6715,177.558125,193.303,179.6059,251.981075,446.0448,231.4166,264.7413,134.3693,125.6338,278.8719,296.561725,193.303,265.26625,285.584825,446.0448,1,2,1,1,179,162,1,19,2,1
"ZNF500",0.168228022595088,0.854758350154969,0.996610606182491,0.473096424524007,0.999999987004317,0.999872052376905,0.667428100914399,0.593815085637186,0.999999132830115,0.976282319329771,0.575732990141655,0.721412030630453,0.999999990140946,0.989672347221804,0.968970947311968,0.679765480409525,0.999935363794193,0.999999661105194,0.999999702097975,0.999090219320412,0.999810366742644,0.724469688299378,0.613544740386167,0.999997889490889,0.973947330349179,0.999999995734034,0.999325222294428,0.998809218128342,0.332823551308423,0.999995248772266,0.999918281541304,0.999999999880207,0.913910095260667,0.962975275558772,0.999999979871177,0.915015282742192,0.997280714408153,0.0084830175873345,0.297959292300099,0.0738588168451967,0.0590477075558038,0.0401106830920641,0.157334902966074,0.0811435045382041,0.0260465922164613,375.1326,127.0326,208.4095,145.9155,233.23722178771,223.403432716049,176.9346,236.521031578947,157.10205,466.4303,NA,40.4621,NA,NA,5.64093490347063,5.7991363313976,NA,16.356489750081,10.32465,NA,375.1326,106.80155,208.4095,145.9155,181.0089,177.375675,176.9346,196.3201,151.939725,466.4303,375.1326,147.26365,208.4095,145.9155,277.11195,255.573225,176.9346,276.0985,162.264375,466.4303,1,2,1,1,179,162,1,19,2,1
"ZNF419",0.999970761917938,0.999998954739017,0.99665893123334,0.99999999779265,0.999999624332368,0.999964786414259,0.999999846857918,0.999981266672228,0.999107457385461,1,1,0.998550454059882,0.999957848857761,0.999999991307857,0.496483723493357,0.999999999941908,0.999791957637056,0.999999971108174,0.999999791243335,0.999991323932286,0.999999990027407,0.999999999998865,0.999375235267325,0.99994054741533,0.999999998674145,0.998193541737504,0.999999999604253,0.999999967304451,0.999713994663399,0.999999993880092,0.989046150347642,0.99998592011238,0.999209787127499,0.987379030572364,0.998753083781442,0.993391399585061,0.999229025757297,0.94027093268602,0.999995724371533,0.996119126314712,0.949466486984073,0.986016617154148,0.999801884686129,0.985187136961956,0.888287000307039,145.1305,184.3669,114.2596,160.5634,162.740496089385,147.802880864198,134.8444,149.987063157895,196.5981,77.9969,NA,96.4322,NA,NA,4.55672326779619,5.39533841670192,NA,9.04587102928366,78.0313,NA,145.1305,136.1508,114.2596,160.5634,123.66795,101.447925,134.8444,121.1138,157.58245,77.9969,145.1305,232.583,114.2596,160.5634,192.3864,189.890125,134.8444,176.6401,235.61375,77.9969,1,2,1,1,179,162,1,19,2,1
"ZNF175",0.285649527330944,0.992721291560267,0.945597417739817,0.99998715997674,0.0843561909870095,0.91273386371429,0.971718482049281,0.237080183974769,0.999999992974855,0.708141971738371,0.982866401331201,0.182970661339127,0.999999817124934,0.762546304857779,0.998664920036406,0.999942473114552,0.701941309522223,0.99998813688628,0.992495806270523,0.999990069663225,0.999998497887682,0.941986106458887,0.445416142235467,1,0.619741584610027,0.99931406776577,0.986428393013642,0.999858014052389,0.999852800786752,0.397281393019117,0.999944076022288,0.981602072650678,0.999713554279255,0.999948286791325,1,0.997403728591251,0.999986692972785,0.0838622007226167,0.912083525857615,1,0.706401216903156,0.760938697916048,0.992391431411799,0.617922419491417,0.981357625298022,54.3178,209.88055,126.1426,21.4085,116.184936871508,111.775972222222,93.5337,125.209268421053,92.2937,21.2719,NA,11.21245,NA,NA,4.1615592359526,3.31061976306741,NA,17.482629301984,39.3024,NA,54.3178,204.274325,126.1426,21.4085,74.8791,86.04465,93.5337,70.98025,72.6425,21.2719,54.3178,215.486775,126.1426,21.4085,156.45785,137.18595,93.5337,173.63385,111.9449,21.2719,1,2,1,1,179,162,1,19,2,1
"ZNF14",0.999993339194736,0.999997794007867,0.99773077195493,0.999996419315713,0.997176785792241,1,0.999999999975813,0.999896873989912,0.999805060038445,0.999713587766466,0.999999999885558,0.99993181899766,0.999749353541032,0.999636613896489,0.999999996336546,0.999999914666809,0.999405177664395,0.999999999937796,0.999999999714692,0.999984361019014,0.999977796993364,0.99999823339129,0.999999992720198,0.997198480485002,0.996400249474932,0.983726729473128,0.99081050328396,0.999418740635098,0.968603299932074,0.99316420546053,0.822868638839328,0.809816672111959,0.628440803640375,0.64827403090128,0.88473234386705,0.88597124319845,0.980861071475489,0.996721406397228,0.889845475445105,0.88120410765239,0.892876145719408,0.900511898427336,0.929667543636442,0.971660707258992,0.999999999993864,171.7236,221.92605,120.6581,117.7465,181.773315642458,183.67577345679,136.4033,207.842421052632,317.61395,328.1631,NA,146.55345,NA,NA,8.33335630180686,6.11360381360573,NA,22.7390314288365,59.63345,NA,171.7236,148.649325,120.6581,117.7465,114.65835,129.029425,136.4033,128.35015,287.797225,328.1631,171.7236,295.202775,120.6581,117.7465,204.2164,236.173475,136.4033,286.15785,347.430675,328.1631,1,2,1,1,179,162,1,19,2,1
"ZNF85",0.999882238865914,1,0.999717884672763,0.999999999987515,0.999513346500238,1,0.998671360816521,0.999999999974601,0.997196971860896,0.995539128944485,0.989400557539702,0.999986264451976,0.982233733270031,0.975423261073479,0.37814476245022,0.999791424224469,0.999999999630375,0.999577347559831,0.99933839820458,0.999999999985872,0.999999999081518,0.985490096117342,0.999947257777402,0.976708516064128,0.968616713374443,0.942789671572674,0.999999665720767,0.999999976719129,0.997640671112561,0.999999332144455,0.995856461304158,0.994073241503536,0.999998613391878,1,0.999999999863391,0.999999999980854,0.365954175700687,0.519108607346484,0.331097783376324,0.308088159790516,0.267618195672492,0.420278662725325,0.789417008410654,0.503621384489018,0.702809829050218,25.1786,87.3843,18.2815,13.5211,93.727374301676,115.455508641975,102.1076,121.710773684211,115.28455,310.8797,NA,44.0991,NA,NA,7.02378292523457,6.04325218696287,NA,20.5743206150556,39.06305,NA,25.1786,65.33475,18.2815,13.5211,50.72165,72.4585,102.1076,78.1158,95.753025,310.8797,25.1786,109.43385,18.2815,13.5211,110.5894,139.801575,102.1076,128.5048,134.816075,310.8797,1,2,1,1,179,162,1,19,2,1
"ZKSCAN1",0.993788970391262,0.999999920679415,0.999631099522668,0.997916875054516,1,0.999888352273633,0.973894415114636,1,0.998085273115705,1,0.971105777404163,1,0.997728341805109,1,0.999999997417888,0.940430704659673,0.999874135727602,0.984681204094417,0.999962543098395,0.999382403281259,0.999502319616732,0.993271979465381,0.999999943739063,0.999794411395951,0.999999996864123,0.998900197446444,0.997757144551693,0.996846990926296,0.999993726387311,0.999632356480346,0.999999999868063,0.999932279275449,0.994356125422914,0.993129573155912,0.979710332529363,0.999680258889651,0.999137513842642,0.712886562598084,0.991921945487399,0.853171143123626,0.42786291765806,0.415762023733304,0.527213175501705,0.590653227010244,0.956890893975623,1227.8096,683.8175,1063.0713,683.9437,681.583517318436,672.980101851852,350.7514,767.12982631579,993.34785,1714.1591,NA,277.6022,NA,NA,29.6222077835574,41.443353249391,NA,82.4585740988883,370.54655,NA,1227.8096,545.0164,1063.0713,683.9437,394.79315,381.05025,350.7514,547.83845,808.074575,1714.1591,1227.8096,822.6186,1063.0713,683.9437,850.8698,787.6777,350.7514,1073.15175,1178.621125,1714.1591,1,2,1,1,179,162,1,19,2,1
"ZNF862",0.699670882725,0.992371193610208,0.999479049563585,0.579807308098619,0.999976173982125,0.990136566959442,0.883489133856983,0.988808797440569,0.99999999993081,0.943670180239671,0.910709870441683,0.979024679265456,1,0.923543377192676,0.999711388411746,0.929434318979358,0.999999935594128,0.999996105486144,0.999772086544067,0.999989749162067,0.999963310463668,0.937639580573497,0.975737815829821,1,0.916216529658588,0.999955660522243,0.999999969232582,0.999927830556435,0.723316306438176,1,0.999661469140841,0.999956037741712,0.992810803115953,0.985721276230014,0.999999984210941,0.982984353979051,0.839049291309342,1,0.999814005404115,0.999994565185878,0.999031422846596,0.998049980573568,0.999999971655091,0.997307269678659,1,679.5389,223.4828,396.7093,103.662,373.448196089385,387.717059876543,284.4983,398.835236842105,232.39565,220.2526,NA,91.4073,NA,NA,15.5864217018562,15.2988738859493,NA,41.9691201979734,70.83215,NA,679.5389,177.77915,396.7093,103.662,220.9512,242.38615,284.4983,260.65735,196.979575,220.2526,679.5389,269.18645,396.7093,103.662,467.2158,496.2497,284.4983,522.60175,267.811725,220.2526,1,2,1,1,179,162,1,19,2,1
"ZNF684",0.993833211665133,1,0.993139161403857,0.999999998593291,0.978455769463752,0.999999999304427,0.998309711242558,0.999961588891156,0.998010278456721,0.989260299322518,0.998873420833923,0.999906478780206,0.998659312852828,0.991954059229474,0.999997441283229,1,0.991209741989147,1,0.999999999902578,0.997105203240634,0.998000933983789,0.995857744324685,0.999999237773169,0.995250654548949,0.980178953592754,0.999966127128036,0.999638337903042,0.99348938810484,0.0201589097946426,0.069236900165267,0.0192392118651785,0.0106723205668791,8.62491287877409e-05,6.67909046770943e-05,0.0171787896463201,0.000465182835100997,0.898604791906982,0.999191875510298,0.893896877942263,0.825626255647266,0.958873891771155,0.95000155291717,0.882021813755768,0.981845787815864,0.757847659534439,31.6854,73.27785,31.0786,23.662,60.4189966480447,58.9856290123457,29.619,64.7186105263158,181.04535,105.2515,NA,18.84205,NA,NA,2.48992980067558,2.59398539797216,NA,10.6609663177573,121.76195,NA,31.6854,63.856825,31.0786,23.662,40.8614,37.683075,29.619,39.05695,120.164375,105.2515,31.6854,82.698875,31.0786,23.662,70.76275,70.215025,29.619,76.43855,241.926325,105.2515,1,2,1,1,179,162,1,19,2,1
"ZNF430",0.999999998272815,1,0.999999997617385,0.99728397939452,0.997952094954628,0.997155443902852,0.999995311881929,0.999999783756479,0.999994510065139,0.998246132458047,0.999453431603606,0.999416564345538,0.999405512056653,0.999961769232806,0.133157331925275,0.999999999999759,0.999999950442093,1,0.995285940023243,0.999972295584105,0.998547031514361,0.999803486276075,0.999877869602227,0.999783850977418,0.999908716709436,0.993110494009135,0.999999783462565,0.999407488297057,0.999737665903115,0.999877966782447,0.999716759223433,0.999998499197096,0.999936709730382,0.999999999927819,0.99935471463283,0.999999988796525,0.997694939986889,0.998322038340679,0.997582683853892,1,0.998634981527803,0.999975339707967,0.995937151832676,0.999937628477391,0.99999912475718,88.2665,102.33725,87.7514,173.5211,116.385106145251,137.639589506173,81.842,132.847952631579,143.3759,171.7261,NA,19.09645,NA,NA,5.96408884371882,4.52628793240416,NA,13.5211457004771,26.1121,NA,88.2665,92.789025,87.7514,173.5211,75.89145,97.17455,81.842,102.7237,130.31985,171.7261,88.2665,111.885475,87.7514,173.5211,143.89,169.815675,81.842,164.78165,156.43195,171.7261,1,2,1,1,179,162,1,19,2,1
