"gene","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 14-BLCA nonsquamous-like c1","p-adj-RNA cluster 14-GBM-like c6","p-adj-RNA cluster 14-LAML-like c13","p-adj-RNA cluster 14-LUAD-like c10","p-adj-RNA cluster 14-RNA cluster 12","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 2-RNA cluster 14","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 14","p-adj-RNA cluster 3-RNA cluster 2","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 14","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-UCEC-like c11-BLCA nonsquamous-like c1","p-adj-UCEC-like c11-GBM-like c6","p-adj-UCEC-like c11-LAML-like c13","p-adj-UCEC-like c11-LUAD-like c10","p-adj-UCEC-like c11-RNA cluster 12","p-adj-UCEC-like c11-RNA cluster 14","p-adj-UCEC-like c11-RNA cluster 2","p-adj-UCEC-like c11-RNA cluster 3","p-adj-UCEC-like c11-squamous-like c4","mean-BLCA nonsquamous-like c1","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 14","mean-RNA cluster 2","mean-RNA cluster 3","mean-squamous-like c4","mean-UCEC-like c11","SEM-BLCA nonsquamous-like c1","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 14","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-squamous-like c4","SEM-UCEC-like c11","Q1-BLCA nonsquamous-like c1","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 14","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-squamous-like c4","Q1-UCEC-like c11","Q3-BLCA nonsquamous-like c1","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 14","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-squamous-like c4","Q3-UCEC-like c11","count-BLCA nonsquamous-like c1","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 14","count-RNA cluster 2","count-RNA cluster 3","count-squamous-like c4","count-UCEC-like c11"
"ZNF671",0.998882368416009,0.999999986296792,0.999914688361619,0.999999997662513,0.960665465078092,0.999983887899572,0.999117380504435,0.880845791240987,0.994156756532356,0.996681617687418,0.995126423551787,0.714679779052254,0.975266306400204,0.933546499039553,0.999999999999446,0.99999699952752,0.958019993382108,0.999806693945505,0.999993282613913,0.999977147471636,0.999616572431868,0.984786480064204,0.688316047195678,0.951963635614376,0.93323655998181,0.99999880634408,0.999999206020826,0.996886622918313,0.999501846923758,0.772059025640041,0.993210932336009,0.806914712267197,0.999999557203885,0.999955617460089,0.999998849628982,0.998917269848405,0.966691860165352,0.594730040500609,0.913424386875601,0.862033462736355,0.999978803691028,0.999976710253522,0.989588474362575,0.999999999711664,0.994478258413654,138.3399,213.859,158.6685,126.529428955224,65.0253,59.19595,105.96095,31.3725,87.4367333333333,18.1697,NA,NA,NA,3.79828352283134,NA,49.60035,27.23845,NA,14.2648597682576,NA,138.3399,213.859,158.6685,66.1378,65.0253,34.395775,92.341725,31.3725,55.9486,18.1697,138.3399,213.859,158.6685,171.00555,65.0253,83.996125,119.580175,31.3725,133.0967,18.1697,1,1,1,335,1,2,2,1,9,1
"ZNF416",0.999999684722975,0.580110022542267,0.375955486892409,0.730990832397356,0.441501999018129,0.988286380146361,0.998400499303787,0.983775914997724,0.969300783924262,0.999686960833654,0.999999943791658,0.999884291856895,0.530904320051755,0.508496022972686,0.999550591938093,0.774384539743158,0.544198145863736,0.999849487533785,0.999988712614356,0.998560437970518,0.717992968661904,0.770156629288497,0.571716564788014,0.999999780077338,0.999713216754124,0.995319163080696,0.754851540061638,0.999999830072914,0.999131188018464,0.979144580230604,0.620794492158948,0.0811661619303095,0.999999032477706,0.999793593922345,0.790837020276782,0.853472383514287,0.400391641161603,0.229547244334303,0.999999905346781,0.919494389316535,0.900790662042528,0.331389853173843,0.996261337739652,0.999939028609554,0.380373283058229,191.9192,210.8722,62.4133,110.22220119403,140.1515,178.40655,95.91645,80.61,156.194211111111,45.8675,NA,NA,NA,2.45943298582114,NA,36.87125,33.10595,NA,16.6550917277524,NA,191.9192,210.8722,62.4133,79.88165,140.1515,159.970925,79.363475,80.61,109.6005,45.8675,191.9192,210.8722,62.4133,136.3413,140.1515,196.842175,112.469425,80.61,180.2817,45.8675,1,1,1,335,1,2,2,1,9,1
"ZNF586",0.988165353190968,0.999987386817157,0.999848601511593,0.999996606408499,0.983915579233695,0.99999993107988,0.465213439917748,0.0412460118155918,0.201908885564393,0.0197215416934409,0.999998888351998,0.864159363908874,0.99735422075245,0.980132839247167,0.467600440043549,0.999939605093591,0.999613470804898,1,0.999996588054007,0.0688971650780564,0.985938026938917,0.999664595826887,0.99999642324642,0.99999998206455,0.99992948283342,0.121837235819808,0.983197276426495,0.999999970547138,0.999999966003801,0.821750611744329,0.997927862029056,0.687024056870087,0.174466682862088,0.999999972899782,0.977362849324984,0.981769577611926,0.925919026380196,0.999998838356541,0.994601940302051,0.851549387506774,0.0135748561980165,0.626377427182972,0.986693532255298,0.999261949967391,0.519835117795194,184.2336,84.8268,141.7476,158.370819402985,389.9621,212.07665,140.04455,121.5686,200.393455555556,52.515,NA,NA,NA,3.54491801757219,NA,33.87245,9.39864999999999,NA,38.7995300865055,NA,184.2336,84.8268,141.7476,114.7662,389.9621,195.140425,135.345225,121.5686,144.0514,52.515,184.2336,84.8268,141.7476,188.03725,389.9621,229.012875,144.743875,121.5686,247.8873,52.515,1,1,1,335,1,2,2,1,9,1
"ZNF446",0.999991285845122,0.999998237757816,0.998635795766239,0.999993731638104,0.990303582968813,0.999999999990887,0.993937913695201,0.999949723981371,0.947117010164051,0.74732696560717,0.999995484512178,0.996337376086403,1,0.999999999971392,0.885027677772339,0.928033920807517,0.671696952480346,0.993264652472905,0.721560484700348,0.26670246765869,0.969286084922865,0.996689601997891,0.947625065253218,0.999951369933318,0.9978840499435,0.698918203909849,0.99980107495762,0.999997930237218,0.999986609582359,0.989770107165146,1,0.999999995427594,0.765514184184709,1,0.860631767259173,0.999230899392169,0.992105470195643,0.915775026953297,0.99976296679789,0.992386578665037,0.623727067869262,0.999102379094904,0.999999951352648,0.999999999954949,0.996790739591416,224.1546,271.5114,184.7351,191.868694328358,329.6023,186.13335,92.1004,126.8715,187.057577777778,114.8416,NA,NA,NA,4.21279023375654,NA,30.58355,15.9071,NA,30.0218312745389,NA,224.1546,271.5114,184.7351,141.7362,329.6023,170.841575,84.14685,126.8715,152.031,114.8416,224.1546,271.5114,184.7351,230.163,329.6023,201.425125,100.05395,126.8715,207.2007,114.8416,1,1,1,335,1,2,2,1,9,1
"ZNF8",0.00578929373339365,0.999997432666022,0.0013387513430908,0.99902669486448,8.45378202996017e-08,0.999999968028321,0.999567296488928,0.0562858809368845,0.987638806118319,0.775771186435747,0.93136258177182,0.075326689759796,0.722513708260011,0.0208275489029102,0.999879733599037,0.999506666259041,2.18241954060838e-05,0.999999885608352,0.999999999750511,0.893791639618141,0.244795872105334,0.999999999997202,0.00427722643695749,0.999999694899237,0.999740636788736,0.99893946660362,0.900066702628613,0.999848817768856,0.999999794640614,4.86341273575608e-06,0.999999975385874,0.934242337926979,0.971050811282887,0.245882425821519,0.9994123819946,0.999999997275514,1,0.00722537273050272,0.999990615235016,0.997752939950133,0.999797030622902,0.949843928268163,0.998938949140556,0.999999999570761,0.999998100727035,121.0892,330.8961,100.4688,91.5800253731343,158.7753,186.7309,87.9221,116.6536,109.5537,124.4028,NA,NA,NA,2.11189141922336,NA,17.783,11.3184,NA,14.7044173145446,NA,121.0892,330.8961,100.4688,64.5788,158.7753,177.8394,82.2629,116.6536,92.5273,124.4028,121.0892,330.8961,100.4688,111.6387,158.7753,195.6224,93.5813,116.6536,109.6894,124.4028,1,1,1,335,1,2,2,1,9,1
"ZNF264",0.885029494866785,0.55450163914143,0.999935684290363,0.684139523488093,0.999999890125338,0.989818775524068,0.966343224553958,0.999999799702725,0.998086609230481,0.999999999725942,0.98763160972902,0.999580590374913,0.949086187084655,0.998373422173384,0.999998261672489,0.574111676252676,0.999999778183722,0.999998751742257,0.997360668570158,0.999838815497088,0.973662767301238,0.841833801360064,0.999999999987587,0.999987485501862,0.999995834273703,0.999997394481888,0.998613370444157,0.999999997128545,0.927205041374342,0.999774320133298,0.935439583478928,0.971485314035434,0.999999909513276,0.999999980529606,0.952242394286301,0.998998072580814,0.45602948223376,0.999570931073428,0.999999999603856,0.966326426674299,0.993730157000323,0.899412141480455,0.999965386342199,0.999875153184717,0.866890408577263,1140.5358,577.0609,373.6477,646.386698208955,681.8182,797.7528,485.28655,541.6122,753.206422222222,321.5156,NA,NA,NA,14.4332495517602,NA,44.8398,62.36235,NA,77.3907032098778,NA,1140.5358,577.0609,373.6477,462.05755,681.8182,775.3329,454.105375,541.6122,608.241,321.5156,1140.5358,577.0609,373.6477,796.3394,681.8182,820.1727,516.467725,541.6122,930.7118,321.5156,1,1,1,335,1,2,2,1,9,1
"ZNF213",0.999997134824571,0.999999999612659,0.999957458079939,0.999493305516893,0.999999998458781,0.996425244375485,0.999999816742246,0.99999999997666,0.999993502797462,0.999999564763682,0.999905610064277,0.991345596003066,0.999994474939124,0.613429059367623,0.996554560020133,0.999999998328934,0.999999835627383,0.999999270665097,0.999464786983365,0.99999999888172,0.996305839328811,1,0.999993937174193,0.999999999968893,0.999132502223174,0.999999489787106,0.999948445149278,0.999999988552091,1,0.999951122684797,0.999999997840759,0.502080977990021,0.999996309460625,0.997155288051059,0.999999794861192,1,0.962211396030118,0.99709370048719,0.927710480950885,0.986982879093737,0.99333183475532,0.582590627789487,0.956177962281607,0.955185745985154,0.792480140944739,367.1498,471.9235,328.7101,503.682591044776,443.8131,230.87085,406.34125,357.7342,363.420777777778,712.3864,NA,NA,NA,10.6425946819499,NA,80.98655,21.10335,NA,63.6033521852988,NA,367.1498,471.9235,328.7101,374.3352,443.8131,190.377575,395.789575,357.7342,221.9756,712.3864,367.1498,471.9235,328.7101,607.49,443.8131,271.364125,416.892925,357.7342,462.5313,712.3864,1,1,1,335,1,2,2,1,9,1
"ZNF343",0.217801233948041,0.455114189159002,0.999995390174693,0.931325422275308,0.392765319497823,0.777967443651095,0.0116322145809119,0.990274419010714,0.916240076262971,0.00774968096504147,0.0809476433425167,1,0.999983121535781,0.0410969087766319,0.974081507845926,0.861946957702297,0.913008856129245,0.993367247978687,0.999087344396252,0.207191589577109,0.753799203156083,0.835600767238227,0.993013861142331,0.999893519576663,0.996132466961033,0.589908650958821,0.980292525238813,0.999999586733992,0.510060763673432,0.934778671414543,0.998032393021721,0.255967920550435,0.156743526531837,0.699052532190555,0.99999479640277,1,6.45141047583841e-07,0.0479225124941812,0.0131809328554257,1.89341542444765e-09,0.480107253865929,0.00965292695894493,2.06596825347294e-05,0.00148849391386807,1.38670103588812e-06,89.1524,335.7228,297.6422,181.853497313433,433.0808,335.9561,217.6508,242.7015,238.995855555556,638.1564,NA,NA,NA,3.5743805065237,NA,47.183,31.0789,NA,37.5212929878789,NA,89.1524,335.7228,297.6422,136.31115,433.0808,312.3646,202.11135,242.7015,192.0089,638.1564,89.1524,335.7228,297.6422,219.41065,433.0808,359.5476,233.19025,242.7015,235.4709,638.1564,1,1,1,335,1,2,2,1,9,1
"ZNF302",0.997425888971683,0.989981353091182,0.999999997488415,0.791914331932098,0.999975540370427,0.999999941992808,0.985050329059745,0.999999963637032,1,0.999999998702547,0.944972018087013,0.999998963265198,0.999999999597252,0.999999999974213,0.999999999999248,0.701369861377609,0.997532942006835,0.999701669014406,0.998694839816804,0.999881969484498,0.999781298865573,0.456085525749501,0.943021524056332,0.976390817363063,0.924618643103856,0.983530965885749,0.970415753229319,0.999543257293087,0.797346316490494,0.999942893838778,0.99999955648762,0.999999959233016,0.999999969974188,0.999999992214339,0.999829682508198,0.961386155015865,0.999999994286298,0.98877362127676,0.968297746222748,0.619100575603433,0.95685729715399,0.869427861212927,0.549924591237026,0.333299518453253,0.63510465158836,841.8972,571.6846,517.6144,463.171331044776,498.7374,479.4445,338.95985,150.7625,445.522811111111,901.1744,NA,NA,NA,12.1877152598894,NA,241.5973,52.14035,NA,48.9281595296372,NA,841.8972,571.6846,517.6144,326.2898,498.7374,358.64585,312.889675,150.7625,349.1961,901.1744,841.8972,571.6846,517.6144,553.799,498.7374,600.24315,365.030025,150.7625,570.6476,901.1744,1,1,1,335,1,2,2,1,9,1
"ZNF268",0.999993366717207,1,0.999993936501044,0.999953555413216,0.999999999999679,0.999957937989796,0.999999999999347,0.999974884980321,0.999999999998747,0.999802539419773,0.999897953199327,0.98778888370283,0.99989031972622,0.770363242337949,0.999971597080397,0.999999997325242,0.999999517778925,0.99999999793957,0.999989272872137,0.999999918831535,0.995732036088308,0.999997810804155,1,0.999998024877039,1,0.999990084484088,0.991829554380589,0.99999992207084,0.999999999991151,0.999981952771567,0.999999999995138,0.958584703130608,0.999999995059792,0.990276057938933,0.999999999355399,0.999995237065779,0.999983368029247,1,0.999984646957646,0.999999999755769,0.999945071935367,0.982692394661017,0.999998012446415,0.999999999985155,0.999947130750307,448.397,354.8387,447.4341,365.30534238806,464.0152,559.9339,414.9018,366.0131,433.139322222222,344.3386,NA,NA,NA,8.51003039131919,NA,170.9689,249.2148,NA,58.6828171309441,NA,448.397,354.8387,447.4341,265.96005,464.0152,474.44945,290.2944,366.0131,321.8646,344.3386,448.397,354.8387,447.4341,442.53885,464.0152,645.41835,539.5092,366.0131,602.2322,344.3386,1,1,1,335,1,2,2,1,9,1
"ZNF184",0.0481042792376994,0.999978866620607,0.170840248608487,0.999944996187019,0.00334146391929158,0.999999999586332,0.807984418048024,0.883048969295534,0.972600112897644,0.715561013424381,0.00118996460052534,0.999937605663389,0.00992587094086539,8.89875539922258e-09,0.390448238815136,0.999984286977837,0.0439155543239077,0.999999999992234,1,0.902368899173609,0.000229557104184708,0.901397948329103,0.781642682769689,0.992465718530994,0.872966692220226,0.999999989616311,0.253580739740577,0.965607271245819,0.999993554701254,0.00500516076586233,0.999999972040988,0.999999766423591,0.715180051971277,1.47071502754059e-07,0.999999998513917,0.866404255528065,0.429457799877703,0.994406281794458,0.758143118327399,0.207763445019536,0.999914237982589,0.823404243132584,0.510467268560901,0.998949654247654,0.226048071467567,197.1893,551.9713,250.4854,239.409787462687,383.2071,604.3779,241.78065,360.7843,231.808633333333,446.0448,NA,NA,NA,4.11552635391579,NA,310.9751,41.28545,NA,18.7238670959836,NA,197.1893,551.9713,250.4854,181.6696,383.2071,448.89035,221.137925,360.7843,206.4309,446.0448,197.1893,551.9713,250.4854,284.8836,383.2071,759.86545,262.423375,360.7843,278.4906,446.0448,1,1,1,335,1,2,2,1,9,1
"ZNF500",0.999999999294983,0.999999999949406,1,0.999999999886018,0.999999999993292,1,0.783474098123227,0.861495448933643,0.843402709667178,0.387229104898562,0.999999998956847,1,1,0.9999999999849,0.7157828673868,0.999937007984459,0.999385404235386,0.999632148655848,0.98293196141344,0.255140236340281,0.997459591173042,0.999999797634185,0.999991563537687,0.999996216256192,0.999957953366088,0.598004395064396,0.999978170706514,0.99999997773348,0.998197969168463,0.990685005581439,0.993585184297657,0.101323884089977,0.058494102667209,0.9397901327113,0.999999920059069,0.999989212362852,0.33079256661785,0.426433683004303,0.401108632272316,0.0395717179127986,0.999622271395743,0.216168911051501,0.0338232592339595,0.186289423343319,0.00263987444476199,218.7088,234.1697,230.2358,227.644492835821,396.4646,232.697,169.8396,189.5425,155.320477777778,466.4303,NA,NA,NA,4.0264329893718,NA,4.10900000000001,2.34490000000001,NA,17.8204836013206,NA,218.7088,234.1697,230.2358,177.97205,396.4646,230.6425,168.66715,189.5425,125.5365,466.4303,218.7088,234.1697,230.2358,269.3282,396.4646,234.7515,171.01205,189.5425,201.9293,466.4303,1,1,1,335,1,2,2,1,9,1
"ZNF419",0.873304083744677,0.151088526306566,0.967840286466249,0.0674732607973921,0.996409419688807,0.99805637972598,0.998377860127121,0.99928750555673,0.629186826061571,0.645927133164318,0.999181877717878,0.989698631046694,0.297815320798302,0.070706540594903,0.999999993195483,0.0459441562832568,0.917008486232466,1,0.972163031520185,0.407631209304679,0.0790430662246592,0.176738660019659,0.977884697685364,0.999999999999608,0.999256659452941,0.675476038292299,0.343685213014119,0.999999999990553,0.275104407375681,0.999992956466592,0.968544892090346,0.941372060662229,0.925124622199325,0.461054699891372,0.81127870931401,0.981176798748391,0.077722341109271,0.897324667983345,0.999999903838306,0.972423760280769,0.446838710195609,0.157163156434549,0.999999780948449,0.999999261660369,0.861793814028892,352.657,212.6643,101.5257,154.878642985075,279.0404,294.17565,100.35665,107.6253,184.082533333333,77.9969,NA,NA,NA,3.5041930910294,NA,16.58825,12.42195,NA,23.3043794922638,NA,352.657,212.6643,101.5257,113.986,279.0404,285.881525,94.145675,107.6253,135.0482,77.9969,352.657,212.6643,101.5257,189.87195,279.0404,302.469775,106.567625,107.6253,268.7723,77.9969,1,1,1,335,1,2,2,1,9,1
"ZNF175",0.00711974783605562,0.0116390155030698,0.999999999654616,0.00123339312098469,0.984211494285963,0.996166667413711,0.0130899548617076,0.999999997530878,1,0.997466496228828,0.432611133544698,0.513405304233167,0.626174267052309,0.524084229353849,0.65335577262936,0.183956823791377,0.808796191815176,0.885318320312402,0.944771930364582,0.90068643483909,0.999936104197346,0.0531348755641491,0.999835763719583,0.999981188869946,0.999999954415784,0.999990085679803,0.922017107484295,0.993786348577676,0.00439618218621596,0.977721573252814,0.993495347414587,0.999998674535566,0.995442258372227,0.75957954275473,0.988000069566874,0.999998990382324,0.000935124726043624,0.999958214685831,0.999699476698499,0.710775739604318,0.999546565175676,0.168838571526864,0.407485443187082,0.981069594477657,0.697468357933935,324.1107,57.945,67.6838,112.999839701493,70.0758,187.46905,160.2062,101.0893,118.880388888889,21.2719,NA,NA,NA,2.64852814731636,NA,27.74685,60.8868,NA,29.0620822757671,NA,324.1107,57.945,67.6838,77.16085,70.0758,173.595625,129.7628,101.0893,52.9913,21.2719,324.1107,57.945,67.6838,141.65235,70.0758,201.342475,190.6496,101.0893,159.4855,21.2719,1,1,1,335,1,2,2,1,9,1
"ZNF14",0.999999999983483,1,0.999999999995918,0.999996578752236,0.999999930482136,0.999997830410667,0.999999156653123,0.999999962689137,0.999999423127638,0.999999999997712,0.974322148260464,0.98714986505041,0.976577024660161,0.893162259131444,0.998534296759213,0.999999386075734,0.999991241031976,0.999999052576981,0.984271460231279,0.999486085167993,0.707356868876048,0.999999907602075,0.999998401457415,0.999999852429972,0.999096834536117,0.999878942376423,0.898232740270382,1,0.999998956122298,0.999999986695988,0.999999367043183,0.999999999989776,0.999999999970098,0.927447290307726,0.994187763391305,0.999576808103433,0.9542238127555,0.972487580428704,0.957245257524395,0.913708367162234,0.994005214329141,0.999999519218164,0.724804059947068,0.86900939197057,0.927283383039589,147.5626,161.2903,149.5146,185.991157014925,193.8131,290.584,108.92705,111.5468,182.8822,328.1631,NA,NA,NA,5.37172615770034,NA,22.6442,33.55445,NA,39.2465591748641,NA,147.5626,161.2903,149.5146,121.89145,193.8131,279.2619,92.149825,111.5468,97.7906,328.1631,147.5626,161.2903,149.5146,233.5123,193.8131,301.9061,125.704275,111.5468,246.493,328.1631,1,1,1,335,1,2,2,1,9,1
"ZNF85",0.999796486785347,1,0.999645633440348,0.999999976355712,0.999672868881994,0.999999790345047,0.999999644732568,0.99544460858136,0.999999911586993,0.999741902337805,0.999998363842218,0.999997931976423,0.999994820423853,0.999999599970969,0.999474259566684,0.999999995377586,0.999942103677604,0.999999960086689,1,0.999949570266215,0.999999984033733,0.999999960111005,0.997392396875539,0.999999993629974,0.999929297570649,0.999999999999747,0.999793481543709,0.99998649493814,1,0.998805444562675,0.999999999900682,0.999984047777492,0.999983980558334,0.999979947135671,0.999999987612331,0.999997415169474,0.735598078885966,0.976248724393693,0.707448696833217,0.379598541331028,0.528972946082177,0.783822403586022,0.674106532755359,0.57558544006793,0.358502633367866,85.639,164.2772,80.1664,105.291208656716,47.9798,124.4324,105.6551,56.2092,91.3879666666667,310.8797,NA,NA,NA,4.86737162868615,NA,93.1824,25.8283,NA,19.333122009858,NA,85.639,164.2772,80.1664,61.52545,47.9798,77.8412,92.74095,56.2092,52.0386,310.8797,85.639,164.2772,80.1664,127.09985,47.9798,171.0236,118.56925,56.2092,154.3476,310.8797,1,1,1,335,1,2,2,1,9,1
"ZKSCAN1",0.986460163954247,0.999200596651849,0.999999050966317,0.998551878246804,0.999354218196443,0.999999934792815,0.999304172669353,0.999998685180723,1,0.999999966538852,0.996459076681609,0.99999873397925,1,0.999993198285293,1,0.999752219032763,0.999855715201311,0.999999982438411,1,0.999999990673025,0.99999950178471,0.930749115981636,0.999999565525784,0.999749750042851,0.977986442873393,0.999705997721415,0.999488027037263,0.994265982061726,0.982038070937079,0.999999318755967,0.999999999834175,0.980903220060439,0.999999999488023,0.999999999962975,0.999966179908194,0.999251078252945,0.496240843974181,0.987458083617717,0.925642637433977,0.438075354042746,0.921631990685746,0.857176846175011,0.712468701968236,0.999043224271885,0.762375876301975,305.6653,1013.7395,793.0652,677.616525671642,784.7222,816.2574,671.2267,1215.6863,855.339555555556,1714.1591,NA,NA,NA,25.4381456885586,NA,289.637,290.193,NA,136.610899851476,NA,305.6653,1013.7395,793.0652,391.42705,784.7222,671.4389,526.1302,1215.6863,589.7106,1714.1591,305.6653,1013.7395,793.0652,831.91275,784.7222,961.0759,816.3232,1215.6863,1045.2529,1714.1591,1,1,1,335,1,2,2,1,9,1
"ZNF862",0.999999745567471,1,0.999998931267519,0.994567651569658,0.999940844361209,0.990710168234172,0.999999835821583,1,0.999999260662582,0.999919960907475,0.999928633618467,0.999999978107872,0.99983303224852,0.99999682630232,0.999999958838652,1,0.999998999359516,1,0.941116961926717,0.999999349325211,0.999592137623354,0.999998795121737,1,0.999995964583454,0.999984572222646,0.999999999999369,0.999999999019857,0.999995391012173,0.999999878304531,0.999999999886141,0.999999077293042,0.608096578365535,0.999999999974546,0.999965392740563,0.999998033468332,0.999999991716846,0.999999999989995,0.999999991927221,0.999999999488845,0.998256652171739,0.999999995825643,0.99998871494745,0.999999999949999,0.999999924971328,0.999999999571463,194.1151,275.3883,179.7503,383.095122985075,271.4646,328.7874,193.18145,291.0675,249.8532,220.2526,NA,NA,NA,10.9375331442829,NA,114.667,121.70865,NA,37.7497712265364,NA,194.1151,275.3883,179.7503,239.1593,271.4646,271.4539,132.327125,291.0675,143.2403,220.2526,194.1151,275.3883,179.7503,498.4579,271.4646,386.1209,254.035775,291.0675,311.6232,220.2526,1,1,1,335,1,2,2,1,9,1
"ZNF684",0.989773467814931,0.999999997553594,0.970622285458087,0.999999999807416,0.944876866042881,0.99999768613427,0.99999999600915,0.969047160241524,1,0.999996829984603,0.993061282610006,0.999999982375367,0.974763524060579,0.885648903084617,0.973134333534648,0.99999741576447,0.85967091247417,0.999999996587619,0.998005309395937,0.999999998085707,0.813966149309737,0.999997933009109,0.999654862451117,0.999943251231495,0.999996565942797,0.999934039607729,0.999923497164186,0.998538747602332,0.999928087132198,0.997949830218351,0.998752599982163,0.941754544805737,0.998580365524941,0.998663530280449,0.943992195818901,1,0.995503201389812,0.999999999956022,0.984580612542923,0.974994887753542,0.983614239818674,0.999999999994275,0.911106245681739,0.999922277733514,0.999562335708593,55.7751,111.1111,46.6019,60.6664459701493,46.0859,101.2012,38.3565,75.3813,77.8350222222222,105.2515,NA,NA,NA,1.95679759329277,NA,14.9743,16.0793,NA,28.9436137314903,NA,55.7751,111.1111,46.6019,38.46935,46.0859,93.71405,30.31685,75.3813,41.2745,105.2515,55.7751,111.1111,46.6019,71.2973,46.0859,108.68835,46.39615,75.3813,68.1672,105.2515,1,1,1,335,1,2,2,1,9,1
"ZNF430",0.999920755175091,1,0.999952617699531,0.999885719660027,0.999999987551627,0.999943253019644,1,0.999862977147356,0.999999999999261,0.999763765768551,0.954233288256466,0.999738009254453,0.962130006032711,0.923764035769083,0.943829972072172,0.999800253612025,1,0.99988175048668,0.999999918902684,0.999651828546447,0.998262960850456,0.999999972018958,0.998731832829008,0.999999905671881,0.996254939031178,0.999999994545691,0.867930597859697,0.996772890731615,0.999621282282886,0.99999999999855,0.999783218582912,0.999997482252827,0.99931899927295,0.982830491330779,0.999999999999492,0.993202372053514,0.997219220570349,0.999999545599626,0.997938344736279,0.999752842513902,0.996154397515354,0.999999739353589,0.999997329700702,0.984863371689866,0.999974742719722,85.1998,140.9797,88.4882,126.459269552239,81.4394,196.72975,139.1513,62.7451,135.383044444444,171.7261,NA,NA,NA,3.88693693831791,NA,16.81195,17.7176,NA,10.7024493126458,NA,85.1998,140.9797,88.4882,82.46905,81.4394,188.323775,130.2925,62.7451,112.9755,171.7261,85.1998,140.9797,88.4882,158.5473,81.4394,205.135725,148.0101,62.7451,167.6079,171.7261,1,1,1,335,1,2,2,1,9,1
"ZFP30",0.999949884314635,0.998500757052691,0.944783529960552,0.999653722367825,0.920265035425579,0.999983950841656,0.99999986871612,0.998552168151547,0.999946965221322,0.999999740006576,0.981473850816096,0.999961660522517,0.559290536994444,0.110875916840609,0.914040722480507,0.934867488387254,0.609418002102095,0.999989236018169,0.919095465820605,0.98788561664639,0.0707782239932303,0.998842324163238,0.951055726684895,1,0.999992085757341,0.999965222537367,0.580496899040185,0.999981129829263,0.999999411377638,0.990154268102629,0.999038638395398,0.992570087841473,1,0.460243758670966,0.783138046393325,0.999339490571466,0.774333970430421,0.971381603946985,0.25138108282018,0.0601638005914306,0.596487617923339,0.997092811780714,0.0277886893190059,0.264865736087628,0.200117607966221,266.1397,340.5018,153.6755,199.769615522388,228.5354,402.9045,99.8575,157.2985,232.927555555556,508.9741,NA,NA,NA,5.43495591124841,NA,53.6927,2.7106,NA,27.8636755008555,NA,266.1397,340.5018,153.6755,134.95695,228.5354,376.05815,98.5022,157.2985,172.9904,508.9741,266.1397,340.5018,153.6755,243.79725,228.5354,429.75085,101.2128,157.2985,249.499,508.9741,1,1,1,335,1,2,2,1,9,1
