"gene","p-adj-[Unknown]-[Not Evaluated]","p-adj-Negative-[Not Evaluated]","p-adj-Negative-[Unknown]","p-adj-Positive-[Not Evaluated]","p-adj-Positive-[Unknown]","p-adj-Positive-Negative","mean-[Not Evaluated]","mean-[Unknown]","mean-Negative","mean-Positive","SEM-[Not Evaluated]","SEM-[Unknown]","SEM-Negative","SEM-Positive","Q1-[Not Evaluated]","Q1-[Unknown]","Q1-Negative","Q1-Positive","Q3-[Not Evaluated]","Q3-[Unknown]","Q3-Negative","Q3-Positive","count-[Not Evaluated]","count-[Unknown]","count-Negative","count-Positive"
"ZNF468",0.910256572655766,0.19951516959073,0.44203750864198,0.947483512238917,0.805310717967036,0.90013761176255,247.1713232,210.944188888889,294.942086153846,267.516380952381,12.5065791385667,55.2639581452466,23.6977152051912,31.1349658412528,149.751,79.3402,173.0372,139.7424,330.4647,305.7363,409.8783,346.1012,125,9,65,21
"ZNF616",0.918984090257974,0.108015909398144,0.382243142902589,0.233591116812171,0.339175721459581,0.978916153025067,113.3053568,101.832311111111,131.351410769231,136.514923809524,4.28437273156283,19.4324819898672,6.80816856223595,13.6779314789013,81.631,64.4444,94.2167,85.1645,133.3333,114.1079,164.4444,172.8676,125,9,65,21
"ZFP57",0.989769609356549,0.432179471786781,0.778040022291122,0.999973101368608,0.994972618883043,0.771920090178543,23.378856,15.0746777777778,41.3966030769231,22.6048380952381,5.28714878322784,5.79279258395911,14.0373402119003,11.603427360574,2.3095,5.9862,2.3818,0.3464,18.114,18.4697,23.7377,13.9123,125,9,65,21
"ZNF155",0.992170431527078,0.136095887929333,0.912697018655531,0.627927161120699,0.775559437457843,0.0715856511521527,120.0951008,112.486744444444,94.1859523076923,142.219223809524,8.44282466844495,15.2871865796445,5.32301924578032,13.9718501723626,78.2703,81.0127,64.0786,97.783,145.4545,134.4444,123.8298,174.9191,125,9,65,21
"ZNF425",0.9961487936,0.283593172264037,0.759679733205169,0.0197453374167351,0.221080997292413,0.346525940857895,41.7890792,39.4574,50.1075569230769,62.8229666666667,2.58441775646433,10.0612605373007,4.07112817213447,7.06308795572121,24.5123,16.4557,28.8809,40.0774,50.4348,72.9053,64.4849,92.925,125,9,65,21
"ZNF611",0.986690617056057,0.00541658119464195,0.684880857805491,0.102238984164273,0.71047228289685,0.999348607868591,83.2872504,89.5167,110.575266153846,112.211904761905,3.99120858275246,22.3649999153936,7.41542079226507,15.8051174142811,48.3785,34.4444,64.3572,41.1483,109.3897,162.6257,156.3113,156.5128,125,9,65,21
"ZNF254",0.148174257622077,0.985121868117217,0.122727369249432,0.65312625638737,0.655631409186524,0.561942551404687,127.6394784,58.8644666666667,132.67104,102.010761904762,8.4717275371713,12.4192865954195,12.1523119076577,19.5199809800801,54.0468,23.7467,61.0358,43.5416,179.734,86.0444,191.8442,141.2739,125,9,65,21
"ZNF625",0.447068070564264,0.695348130351761,0.225962700374054,0.998388696491373,0.509459333974505,0.956780830632902,7.9045296,4.05586666666667,9.15576307692308,8.19688095238095,0.670726992911927,0.724020839363988,0.768678632480169,2.52503888697655,2.0555,2.5253,4.0728,0.9109,12.3707,5.5325,12.9807,12.4493,125,9,65,21
"ZNF845",0.941695798923472,0.028824577161421,0.915215768593176,0.274596572768521,0.939156935886904,0.999999838456964,184.6138944,200.051277777778,218.301063076923,218.149585714286,6.31340035644085,37.2123865064435,10.4318873342163,20.2908122613041,140.5128,139.5624,159.589,173.4108,223.5966,228.2158,263.4829,260.118,125,9,65,21
"ZNF90",0.765549089003968,0.00167101135416758,0.0589006606921239,0.969794607529998,0.685217143906584,0.266839326379576,594.2833632,759.864255555556,316.566996923077,542.034071428571,46.1120248197784,288.776890986282,36.5646483602241,138.913486867606,290.4447,303.5961,146.1362,231.9804,743.8231,813.9282,413.3388,529.0008,125,9,65,21
"ZNF788",0.310767537332659,0.955133392714541,0.230861207723026,0.0383962141367933,0.999707709895671,0.0252072487480492,48.3603384,19.7078666666667,52.1493523076923,17.9227571428571,4.74715536515022,3.67723152800521,5.80174688070828,4.15176074530618,10.3921,9.1789,16.4421,5.1435,74.302,29.0456,75.6545,19.4963,125,9,65,21
"ZNF880",0.857686216222429,0.543275093453586,0.537126078087449,0.3533908609691,0.991528441107853,0.0877933100413635,38.6762848,25.7333222222222,48.3155615384615,20.2770714285714,4.75588267940406,6.86740873473672,5.43013418624825,4.00408949075902,10.8959,12.0409,16.5271,10.1548,47.73,30.8545,63.7037,20.8877,125,9,65,21
"ZNF630",0.988971658916264,0.592473981761171,0.995573867258267,0.000402419861600389,0.0398089922245429,4.7053436037503e-05,32.0050336,29.7834222222222,28.1044938461538,51.4465619047619,1.95228736373746,6.57862205256495,2.33630694723663,3.2003316949109,13.945,22.8672,12.4677,42.8637,42.034,39.0302,40.5251,64.347,125,9,65,21
"ZNF844",0.471308351168748,0.827487202949463,0.289445875318085,0.307730612717305,0.995903209033729,0.140153511161768,42.9322216,23.7460222222222,47.9589953846154,27.2090380952381,3.73280492218655,5.29623160749377,4.54282810891108,5.93821185277215,10.8141,8.2278,15.5287,4.104,61.599,31.3064,76.5957,40.8938,125,9,65,21
"ZNF717",0.944887423483014,0.586363012177574,0.700210076179157,0.000217897618151497,0.0171383877025114,0.00894239609275138,11.7684552,9.29178888888889,14.2655738461538,24.5887380952381,0.981518026116462,3.93174383223852,1.56109414110295,4.83624677704714,2.58,0.6329,3.8864,12.6716,17.9372,11.236,22.385,30.3484,125,9,65,21
"ZNF492",0.992968529542143,0.978861322918977,0.972546167093463,0.85550337470821,0.995320695008768,0.754865503078157,2.4303256,1.9491,2.74129384615385,1.46518095238095,0.499355881224427,0.734249849241463,0.647191839217251,0.314101094555411,0,0.5441,0.3826,0.3747,1.8484,2.5187,2.1661,2.5995,125,9,65,21
"ZNF688",0.982792079972264,0.0471800015298738,0.450783386723618,0.87414566592826,0.869217873274159,0.814749320294679,251.3663104,272.827544444444,184.078867692308,221.336742857143,16.6820920412956,69.3491185290534,15.5811117365685,33.1877394901638,154.8955,185.6889,130.1394,130.2,272.1621,249.9847,203.0691,236.963,125,9,65,21
"ZNF879",0.383547427785064,0.133841391100512,0.927804291121455,1.83580839419051e-09,1.77582521765363e-06,8.14548428706985e-12,39.2141504,21.7974333333333,28.6971138461538,88.4873095238095,3.16248570996799,4.97401428138168,2.71931494150824,8.2563228343607,10.2115,10.8368,11.3885,66.8605,55.5925,26.2794,38.0733,106.7816,125,9,65,21
"ZNF737",0.829545941176893,0.040690751454457,0.201296739438989,0.994165474642885,0.935984051304592,0.246387490529335,37.1415616,24.2154777777778,55.0793307692308,34.4964095238095,3.57358119791171,7.26748067988063,6.8913996166023,6.61622002185648,10.8588,4.3899,12.4957,12.7679,46.4345,40.3371,70.7419,48.1051,125,9,65,21
"ZNF709",0.748304555372918,0.851373052787094,0.92372148080623,4.62177052185098e-08,8.90158270048236e-05,2.33981112263137e-08,33.7840048,25.4728444444444,30.8206784615385,67.8551714285714,2.04772094278142,2.59431826664385,1.85054471945671,10.3512389878772,17.9784,19.3492,19.0151,28.8631,41.4166,26.6594,41.2698,88.2786,125,9,65,21
"ZNF585B",0.994904292613706,0.0812213923230222,0.585697705522658,0.896705148785726,0.923687025066497,0.854251380698803,32.1346432,29.5854444444444,43.2346861538462,37.1449380952381,2.46778027517361,8.02040873096238,4.61957321294084,5.05778292041783,13.0787,12.5136,21.6606,22.9504,41.6898,46.3576,52.7613,54.3275,125,9,65,21
"ZNF324B",0.941343973405522,0.219753207510866,0.992562858267363,2.54135993549287e-05,0.00649982917605629,3.75876484715043e-07,140.6655128,130.506622222222,125.406195384615,198.264528571429,4.68104408297027,19.6784001000517,5.87135433313705,12.7432653895548,104.3034,76.6667,90.2152,149.3102,167.3248,158.8683,152.433,239.3872,125,9,65,21
"ZNF564",0.0482744405934729,0.117824029566853,0.400427401836376,3.67439301207639e-10,8.31781832300038e-09,1.2267964422108e-12,162.10252,112.240977777778,143.152929230769,252.259714285714,4.98957580583153,12.3438558705871,6.23420789991165,15.9639882437753,120.0807,88.7049,109.3803,189.2917,199.7313,127.634,164.3159,295.0447,125,9,65,21
"ZNF674",0.53364272820751,0.803742158386849,0.794241910091301,8.00989708049649e-06,0.000325108005699737,2.48463829921608e-06,50.0995136,40.4627666666667,47.2414753846154,74.3940285714286,1.65071301962451,5.41694742764676,2.49565271910576,7.31352993678462,38.2494,35.443,34.2466,52.4205,59.9906,53.2229,53.977,84.1253,125,9,65,21
"ZNF432",0.994370436426823,0.580480822519184,0.990293215220191,0.592375409257097,0.771502491751906,0.208251353859976,76.037988,72.0866555555556,67.1862907692308,89.4891285714286,4.57256134212404,14.9471377911283,3.75813706683048,10.5766976375204,42.0868,28.8889,47.1348,55.8442,96.836,114.6025,89.9011,107.0826,125,9,65,21
"ZNF10",0.342834633498838,0.000173957189985807,0.996487278678472,0.000289071066270186,0.000747663141360322,3.49342810235242e-09,110.3081744,76.7188111111111,72.2617861538462,167.256595238095,5.67230866630362,11.7904598139466,5.24602674852729,16.3005256141627,64.2419,55.4122,45.1467,117.6471,132.9138,103.3732,91.6915,197.1991,125,9,65,21
"ZNF486",0.983672666264699,0.00243323590410571,0.236087503421601,0.957103790420128,0.99999916926069,0.0421004903121871,9.8892792,7.14855555555556,21.8641476923077,7.26387142857143,1.61739403702268,1.82556664598139,3.84897276459534,1.74900835866312,2.1462,2.7936,4.2058,2.2044,8.661,10,27.1282,9.4944,125,9,65,21
"ZNF225",0.852073272405835,0.998598361671631,0.830937293442566,0.0059374083350402,0.0417477303674829,0.0151107134876136,47.7613392,40.5826111111111,48.3847323076923,67.9466666666667,2.33172756180197,8.47449319265439,2.7137339471021,7.5849154172775,32.882,34.2764,36.5577,45.8075,56.1605,44.9438,61.2145,88.802,125,9,65,21
"ZNF350",0.999940057435715,0.691821830132597,0.952976452869475,0.999175595316673,0.999286372154757,0.948026887822062,107.0624728,108.224588888889,96.7959061538462,105.156371428571,5.50653083851441,28.5238199983192,6.70751907713387,14.9170238992331,61.0339,65.4495,51.3162,54.9258,152.1923,147.3461,127.0086,158.6128,125,9,65,21
"ZNF253",0.841497109586216,0.561130336879007,0.523595696696083,0.0127877247843835,0.0575353031562263,0.159459016920006,51.4848776,38.8281777777778,60.32736,83.5889428571429,3.85832616515134,10.7102573844705,5.07501815062537,13.6569245676107,19.7433,11.9725,31.1303,32.3352,69.0316,51.1425,85.9574,132.9083,125,9,65,21
"ZNF878",0.241008885452112,0.652192491898453,0.549763125690889,0.262498642608392,0.948289369604819,0.742944123753781,6.9358408,2.16507777777778,5.62853076923077,3.75890476190476,0.73415982610196,0.542649476790031,0.788331674404766,1.34038429605763,0.6566,0.602,0.876,0.3674,9.3333,3.3333,7.5213,5.6967,125,9,65,21
"ZNF727",0.943946651023121,0.439100224784548,0.635273053979481,0.740618399216916,0.999431194753057,0.244934004850524,1.1858704,0.686566666666667,1.77940615384615,0.566357142857143,0.264595238242634,0.317702072615909,0.286339697164897,0.170208547652219,0,0,0,0,0.8906,0.8795,2.4169,0.7435,125,9,65,21
"ZNF578",0.947955750796036,0.218725076238581,0.527129948635174,0.967020366755244,0.99725928645042,0.374837780177615,7.0200064,5.56874444444444,9.29900615384615,6.17683333333333,0.681293242735526,2.23274101642348,1.11259412339922,0.657428270732808,2.7726,2.3655,3.6254,3.9578,8.8215,4.8409,12.897,8.6607,125,9,65,21
"TRIM28",0.977508189135333,0.0391783355852428,0.872258021909873,0.046091062878645,0.230287789315137,0.00034480529275438,8008.4389944,7626.12556666667,6886.57440153846,9699.08758095238,235.322030954869,727.52304173487,308.9676230812,877.033983171579,6032.3485,6127.2152,5372.659,7131.9274,9425.9101,9390.642,7770.7006,10654.3471,125,9,65,21
