"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF267",0.593844215707446,434.567876642336,443.406757291667,14.6521010512442,8.40077961507423,315.1147,329.23285,502.3513,523.87745,137,384
"ZNF566",1.22041889075719e-05,69.1846781021898,91.5886109375,3.82061551403135,2.70544110122467,39.842,56.41475,97.561,114.89395,137,384
"ZNF224",0.492686247922187,126.172015328467,130.678294791667,6.03485035955311,3.27694052852627,86.3142,86.32345,143.0595,157.29835,137,384
"ZNF529",0.0166219229333108,132.422769343066,152.797790885417,7.01184741594587,4.4038783942558,86.3931,99.030175,161.1842,191.584325,137,384
"ZNF284",0.131046659308104,26.1708160583942,29.3121776041667,2.36728802785534,0.909600967503783,14.2857,17.94,30.7092,37.671175,137,384
"ZNF749",0.00552207249291647,62.9614635036496,71.5859963541667,2.3900595263289,1.64003131884693,44.2708,48.747925,78.6014,89.9405,137,384
"ZNF17",0.0598314409100301,113.37844379562,120.993895572917,2.5313920336246,2.23539483502822,94.0789,93.249825,134.0683,145.962675,137,384
"ZNF555",0.0177481442443824,55.4915635036496,61.1926856770833,1.69956405264384,1.29670220769463,42.5575,44.102775,66.2242,74.664,137,384
"ZNF75D",0.473330375417997,197.417920437956,204.378679427083,6.69582107295173,5.27712773480807,147.9167,140.9324,241.2838,235.989525,137,384
"ZNF197",0.000446863505187189,271.384777372263,244.60380546875,7.09282211512003,3.75454851113852,213.6054,196.932675,306.6946,281.792275,137,384
"ZNF732",0.0301953418422473,3.56406715328467,5.98354973958333,0.584976083068387,0.631032637297479,0.4767,0.56735,2.1699,4.7045,137,384
"ZNF546",0.019449647138154,20.6906518248175,24.70071171875,1.1136627657409,0.941107927393646,11.8678,12.14485,27.3701,32.000675,137,384
"ZNF286A",0.0142592118091421,251.53212919708,282.158063541667,10.0667238957618,6.51432446775382,180.6582,197.089975,283.6558,339.657625,137,384
"ZKSCAN4",0.545831861446312,99.3503562043796,101.549749479167,3.0074947951844,1.89008782872026,73.2519,77.28145,120.3463,121.15795,137,384
"ZNF643",0.291140090655329,39.634102919708,42.1918026041667,2.01020054209755,1.25525755402447,24.5014,25.963075,45.1327,53.785875,137,384
"ZNF642",0.158860484658868,86.2999540145985,91.2678432291667,2.8632426428511,1.83817900719959,66.7153,68.350325,102.4857,107.543075,137,384
"ZNF490",0.208439389673435,160.270766423358,167.360762760417,4.72256598171858,2.90983044446152,119.7917,125.763875,189.8607,201.834675,137,384
"ZNF626",0.574519112663428,32.8610591240876,35.1317294270833,3.47926040775116,2.07078502436384,10.9909,9.581375,38.7074,42.5234,137,384
