"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF268",0.56836393556438,0.748708032402278,0.954770414700275,0.92737501830874,0.442914719410575,0.808142015694454,237.4633,283.568656122449,272.988663809524,258.145068309859,27.0864720222932,15.787256394715,14.671378784711,8.37603983323444,167.107175,167.491175,160.4478,152.50315,347.770275,386.667225,371.9772,340.73025,20,98,105,284
"ZNF184",0.918315103977472,0.983826803375377,0.960493514853141,0.974811002472587,0.956133199041304,0.999805683780989,191.3605,205.251621428571,199.137174285714,199.95816971831,11.7699693318766,9.2560177084816,9.6066725547786,5.03429847075518,155.319575,149.13835,145.1135,142.003225,214.470225,235.2026,220.6387,240.37405,20,98,105,284
"ZNF500",0.793776771051769,0.509246838234455,0.855525513717473,0.0842800647823928,0.0311677681301172,0.255184575379429,171.997065,186.627803061224,193.882651428571,207.502808450704,7.59601938462118,5.78729675024856,6.37392237337136,4.06126610395439,145.837,150.8734,144.7354,161.810375,208.114,212.00495,229.089,248.482975,20,98,105,284
"ZNF419",0.999781442613025,0.978177244231116,0.946994026243075,0.954763979789849,0.83271372339519,0.997455047570064,116.884125,118.266214285714,123.38307047619,124.846768661972,12.0769879593706,5.55801535264881,5.95421898485579,4.29766229296012,78.378525,79.9859,79.2028,76.997125,143.2471,150.28305,159.7372,155.5199,20,98,105,284
"ZNF175",0.973278021466629,0.941029033235211,0.303413033412802,0.955887011614984,0.223079833352176,0.998019616659363,106.883715,112.312020408163,99.7346485714286,100.775887676056,7.50417344179496,4.68085890138294,5.4009255804615,3.11932904618799,82.908025,82.213625,58.531,62.072675,118.058075,145.7847,126.5435,129.2965,20,98,105,284
"ZNF14",0.999472806092112,0.911639780097955,0.778113998785746,0.96432402287882,0.896292558664702,0.970090825267139,82.713975,84.5908530612245,93.5562238095238,90.1198968309859,10.4966671079214,7.24867768034479,7.47685349550923,3.73604054833382,37.434375,32.950725,37.0794,41.1443,114.928675,115.1084,132.6574,129.989525,20,98,105,284
"ZNF85",0.221468263688127,0.666450317821335,0.515162605040973,0.92587819837338,0.0275198820903172,0.642715672840711,32.49898,51.829306122449,43.8947828571429,38.3825982394366,5.17356489188624,5.57144804262086,4.30858389421384,2.05711526776817,13.71895,17.059425,10.7472,14.513125,41.56045,70.7318,65.5091,52.45175,20,98,105,284
"ZKSCAN1",0.801216866881548,0.873884021302007,0.993097927160896,0.89522155739478,0.957253109046221,0.99762359869402,784.64269,689.511414285714,705.736086666667,714.939864788732,104.390394734047,31.95860082608,40.8950206024443,27.2850031158218,507.734075,498.5987,402.3097,366.30405,1045.040225,870.000275,942.8933,945.486625,20,98,105,284
"ZNF862",0.989809302987599,0.745341589855095,0.620504251848107,0.999999252215946,0.925372181981071,0.146427100010653,209.767385,198.852167346939,174.337062857143,209.341618661972,19.4623696082456,16.04413813184,12.5172980311383,8.75248314197282,149.7257,99.970375,92.1712,99.497125,263.5517,249.7812,214.3547,276.272675,20,98,105,284
"ZNF684",0.873004998189052,0.381283796815337,0.469480997572661,0.903752516857352,0.995083101678873,0.178768935145328,42.20413,38.4031346938776,34.2469066666667,38.9794172535211,3.37786738930677,1.67979603027655,1.51457324667103,1.38246600988599,29.701575,26.202975,23.825,25.750825,50.126025,46.05985,40.1114,44.5761,20,98,105,284
"ZNF430",0.481213076165013,0.952761075357204,0.388604818795602,0.936554414327904,0.256127848454538,0.99991679192453,107.362415,133.098017346939,116.777264761905,117.291792605634,9.89647180414971,9.35793254835368,6.91988260264998,4.04310445606216,82.948725,81.913925,82.1124,72.0619,138.692325,168.19845,150.5659,154.216375,20,98,105,284
"ZFP30",0.894829304163731,0.934655110811362,0.996930138119623,0.99734713599153,0.694750430672145,0.821779984854281,107.01248,120.605568367347,118.340306666667,110.564627112676,10.8144090652571,7.02072776292739,10.3975783391056,4.18301858238707,78.571275,71.192325,48.4597,58.3509,131.7872,155.445275,167.7434,152.444575,20,98,105,284
"ZNF549",0.999454888408554,0.974254797664304,0.950072470341787,0.989480746913784,0.982022214011918,0.992699007693849,97.2512,95.5423020408163,90.9797180952381,92.8836975352113,7.65338221968425,7.02514519290595,5.63950079215409,3.53527156992512,82.48855,47.01885,46.3506,47.722475,125.6691,141.1494,131.6631,125.6997,20,98,105,284
"ZNF211",0.861994778454273,0.681199314553807,0.942064965513493,0.916971911126539,0.983320708402602,0.707423533498946,150.399845,165.29413877551,171.455887619048,161.977915140845,13.9290709889302,7.82267857539353,8.09300215499717,4.53021123413865,123.39465,110.912525,108.9669,111.547825,163.278325,200.562625,225.0559,202.68255,20,98,105,284
"ZNF205",0.990569537652632,0.824712315631975,0.765784155918665,0.8950698137641,0.871007625636722,0.976408752407388,325.09367,341.777130612245,372.655701904762,362.008811619718,28.8347525834448,19.9271364135068,25.1002722167167,13.5658044763072,236.3976,241.29715,249.0054,241.9165,389.021075,374.347725,402.2377,411.374875,20,98,105,284
"ZNF45",0.800859507411125,0.999999008797462,0.3740327677669,0.821439779318379,0.997685496046825,0.280328164367918,190.935355,214.958891836735,190.566318095238,212.59764471831,11.3032459478857,8.09674642044771,9.38567654517314,7.24715593257205,159.452325,163.847225,132.3035,155.700725,225.388075,251.344225,220.9209,247.988975,20,98,105,284
"ZNF133",0.942637734620693,0.893081637636998,0.994638184448324,0.922827504141369,0.999922852368177,0.994917147428279,363.34355,388.829401020408,395.243299047619,390.12118556338,51.9151966354034,18.1929015082022,18.5966010031636,10.6439315899291,261.646475,254.37695,271.5775,266.0802,381.1795,460.246225,454.9642,475.908575,20,98,105,284
"ZNF436",0.857442811311768,0.83657123444005,0.999883337733452,0.938681633422141,0.954161134418177,0.926192650639474,795.75512,738.018125510204,735.154356190476,756.102101408451,70.2971497624745,31.6754769412991,29.1078433443859,17.1274297281054,604.604025,539.9375,546.306,532.161875,1006.612875,911.322925,885.6597,940.947975,20,98,105,284
"ZNF484",0.381491703273511,0.844932626894318,0.522366145232234,0.537755174992687,0.898073493515837,0.770800216003385,75.80234,93.3885336734694,84.7854428571429,89.7207190140845,6.27993471622286,4.85522991644149,4.21237646838379,2.68841365091383,57.880125,64.30335,57.8772,58.849,91.43845,113.74175,106.8815,112.707525,20,98,105,284
"ZNF780B",0.865912995375253,0.788779389040788,0.99368538101294,0.710429219086391,0.962939902595118,0.998169728617522,132.58686,149.057342857143,152.247941904762,153.95661584507,9.98971243991696,7.06467290944841,10.573125407012,5.04288075254525,99.6823,103.855525,85.5438,99.913425,164.624,178.138725,183.8298,195.74725,20,98,105,284
"ZNF557",0.988607619749624,0.940549189607266,0.972812620325841,0.986555282015487,0.999999999024753,0.950834269349999,157.00571,152.042307142857,148.205327619048,152.052618309859,12.4808039587788,6.32620808778267,5.49372408453592,3.91956100633797,117.870925,113.817425,112.8539,104.53225,178.5847,170.07285,172.822,184.726775,20,98,105,284
"ZNF337",0.997938025685315,0.933801633462703,0.889806493181239,0.848294857902437,0.608521706845958,0.981650008276365,325.18821,333.397697959184,352.182894285714,360.211720774648,45.6444288362457,18.23229887175,19.7236548242765,10.7211886548385,213.02785,214.066325,217.7644,238.682275,359.734725,416.2731,388.8046,440.056175,20,98,105,284
"ZNF317",0.897847308756081,0.99910429565148,0.759046928614213,0.856395005444949,0.999530452329174,0.549622306636411,718.99447,776.179854081633,730.062285714286,780.461667957746,24.2484126842759,43.7791458059305,21.1950676969475,20.181947731438,634.608325,591.087775,614.6983,624.086425,803.7834,822.8627,826.1821,891.631725,20,98,105,284
"ZNF426",0.976713998308538,0.934889859565283,0.989694570799032,0.999960913301623,0.776092428297158,0.526144687013947,153.560385,168.008614285714,174.25502952381,151.974584507042,26.8034858791041,15.7202969202705,17.1466905351547,7.51602787919735,81.141175,84.394575,73.6618,72.8433,181.926,198.3693,227.7071,189.239075,20,98,105,284
