"gene","p-adj-T3b-pathologic_T","p-adj-T3c-pathologic_T","p-adj-T3c-T3b","p-adj-T4-pathologic_T","p-adj-T4-T3b","p-adj-T4-T3c","p-adj-TX-pathologic_T","p-adj-TX-T3b","p-adj-TX-T3c","p-adj-TX-T4","mean-pathologic_T","mean-T3b","mean-T3c","mean-T4","mean-TX","SEM-pathologic_T","SEM-T3b","SEM-T3c","SEM-T4","SEM-TX","Q1-pathologic_T","Q1-T3b","Q1-T3c","Q1-T4","Q1-TX","Q3-pathologic_T","Q3-T3b","Q3-T3c","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF331",0.998266952660339,0.982305055254053,0.971682069101088,0.880921930795714,0.963383463205001,0.858900183315241,0.990907576393375,0.999171799259079,0.95357683187586,0.997035398090151,353.012274100719,319.88775,500.3236,173.4575,265.56895,16.2230017064094,95.376337268258,NA,44.449,98.83885,194.6102,188.18345,500.3236,151.233,216.149525,421.46475,390.95375,500.3236,195.682,314.988375,1173.97438125,353.483587586207,1047.8942,294.88675,677.30535,1596.385825,192.491575,426.022275,106.08356681237,15.901765890724,0.301099916004838,0.281408896050765,-1.7316857892805,-1.82926015833332,"KIRP"
"ZNF227",0.993807792349707,0.977409718701257,0.956454306629704,0.466421934805851,0.470657314853533,0.989219918247455,0.974665591020146,0.948727447264795,0.999938228107537,0.945901982509586,186.295044604317,197.043833333333,149.5146,112.61985,159.4155,3.77396774826431,19.2359437731324,NA,88.49935,3.4547,147.376875,160.771325,149.5146,68.370175,157.68815,214.372225,228.886475,149.5146,156.869525,161.14285,217.979340625,185.720734827586,208.98825,175.41965,198.046425,238.4743,147.644425,214.372225,6.50770097824223,3.68466946825883,0.852010719433684,0.839375658679375,-0.231056513290085,-0.252611468227436,"KIRP"
"ZNF141",0.00517119447259329,0.996367568814805,0.457376676578564,0.976637284690983,0.15709114481004,0.999998954491044,0.654049446673551,0.0288881683899878,0.987999225923012,0.982268622367098,79.1972892086331,165.066583333333,57.6052,54.2183,21.5458,3.37094390530511,67.3276289416334,NA,38.9351,0.152000000000001,45.536875,59.7692,57.6052,34.75075,21.4698,92.332975,171.51305,57.6052,73.68585,21.6218,87.354559375,80.2034982758621,68.91585,66.12715,56.70705,94.1532,44.7085,92.570575,11.2310365834552,3.56926038958653,0.918137517373999,0.959534707908268,-0.123217840186133,-0.0595931029309928,"KIRP"
"ZNF304",0.407762803970355,0.999961720286794,0.980474392350531,0.999967321394677,0.934259982123126,0.999999821139806,0.975593786022278,0.996233597776511,0.999104838737582,0.996934346486315,205.043719784173,136.4846,194.1748,197.6439,164.77955,5.74421021206358,25.6383124577002,NA,78.5246,0.0472499999999911,145.86195,128.357,194.1748,158.3816,164.755925,253.64125,167.6461,194.1748,236.9062,164.803175,310.336928125,203.074544827586,322.52885,193.8162,267.09705,337.556,145.62445,252.158275,10.1757332634497,5.57658548823247,0.6543679672752,0.600926707796837,-0.611825967916258,-0.734739051947537,"KIRP"
"ZNF132",0.14892263083375,0.999999993786913,0.909256273200915,0.99925201223373,0.876391799840049,0.999937133708796,0.913473858873043,0.993518285792638,0.988792219075135,0.992556235072222,123.032439568345,71.31175,122.3301,113.70155,89.98725,3.28017321964767,17.2578306160952,NA,64.70525,1.29295,82.13405,45.4445,122.3301,81.348925,89.340775,153.406725,106.13215,122.3301,146.054175,90.633725,166.8549375,121.502045517241,162.7863,121.47885,137.89075,190.0157,81.4344,151.93565,7.38072514784825,3.21429234225829,0.728189691822823,0.746247380768529,-0.457613776600614,-0.422274132173418,"KIRP"
"ZNF20",0.433610610623972,0.903159630050619,0.999820864935418,0.646679619629673,0.997400471579542,0.999993706140597,0.99764282511751,0.977903600540838,0.983659122531511,0.945905391282611,120.022401798561,95.1049666666667,88.6731,85.52415,111.90175,2.12795306666291,12.7273866656033,NA,41.02295,6.47734999999999,98.34985,87.922025,88.6731,65.012675,108.663075,138.4853,98.240325,88.6731,106.035625,115.140425,133.263103125,118.961982413793,125.04755,115.01755,104.10585,159.82345,97.134275,137.556875,7.08344918289266,2.08864852792544,0.89268506904126,0.919790511689353,-0.163776799124375,-0.120622779545381,"KIRP"
"ZNF670",0.549560725642957,0.99945899818403,0.995765777892996,0.999646286160918,0.880220095285287,0.998295566719945,0.998484169965042,0.98549525700602,0.999999989920522,0.99690673607384,40.0277841726619,29.3522833333333,36.246,42.434,36.548,1.02486254751097,6.11922386840121,NA,1.6177,8.379,28.863175,21.88655,36.246,41.62515,32.3585,48.204675,35.789125,36.246,43.24285,40.7375,57.62745625,39.7954227586207,51.7642,36.67145,45.8136,68.532025,28.703725,47.5208,3.0342032822012,0.99441653617646,0.690563584586829,0.70843266195556,-0.534153836168355,-0.497297366486067,"KIRP"
"ZFP37",0.947137979760278,0.999822099142507,0.999941380067689,0.969616674214485,0.999781332096107,0.999381533578034,0.875314680487124,0.991086895432749,0.993726390399236,0.999400967667684,51.9741356115108,43.39495,47.2492,39.33865,32.9317,1.69615939760713,4.28088372603524,NA,34.39405,11.9953,30.298275,36.686425,47.2492,22.141625,26.93405,69.86145,51.82075,47.2492,56.535675,38.92935,80.9106875,51.4818455172414,78.5052,48.1249,64.55925,90.1585,30.2022,69.308675,4.61731232160408,1.64475063804378,0.636279916880466,0.613015443562974,-0.652266508853619,-0.70600467501525,"KIRP"
"ZNF189",0.902904332927171,0.999585485506582,0.984225808982979,0.777879833806841,0.596705197873647,0.987464758690028,0.992296128033844,0.92196831276806,0.999988507938713,0.986615048586546,527.140913309353,619.553483333333,474.4337,319.65285,448.25145,15.0997014439092,149.690370964723,NA,42.75665,108.70065,362.2909,401.202,474.4337,298.274525,393.901125,606.266675,686.5809,474.4337,341.031175,502.601775,536.102778125,526.173066551724,486.9868,468.1722,441.71565,590.32105,362.2909,604.830775,27.8040370046652,14.8384345973088,0.981477970310087,0.961365277251868,-0.0269722087354658,-0.0568433979657279,"KIRP"
"ZNF434",0.996926780726684,0.949766956669024,0.982646689501256,0.951645238386346,0.930176265848703,0.849113043598234,0.346002706135333,0.605602071440448,0.989367040305022,0.360867288409037,310.319142805755,298.25065,248.5437,353.60845,199.0677,5.11569915119068,25.3303364884973,NA,15.88625,9.8785,253.7941,261.477425,248.5437,345.665325,194.12845,356.07055,327.775275,248.5437,361.551575,204.00695,276.60289375,309.130686896552,278.93145,301.37255,248.184025,298.0542,252.637275,355.436475,6.55911383707436,4.97405682890391,1.1175974434163,1.08045381759569,0.1604006255962,0.111637407644343,"KIRP"
"ZNF287",0.059490853222037,0.89762380121757,0.343555237560152,0.966800322662949,0.310095601076773,0.996456465392117,0.957023655615208,0.944743136041024,0.786159458699854,0.874880689736157,177.677243884892,96.90045,243.3657,211.30085,141.5449,4.40359347943058,23.1541680533009,NA,55.32195,1.0805,125.8597,50.816175,243.3657,183.639875,141.00465,224.541425,128.844025,243.3657,238.961825,142.08515,155.0093625,176.137462068966,163.6465,172.1034,131.46485,180.41605,125.5815,223.7821,5.40309224390479,4.31936563135104,1.13630208671406,1.05167785439957,0.184346427331817,0.0726928519360507,"KIRP"
"ZIM3",3.17616095657502e-06,0.999944110564474,0.215955880221415,0.999779665595851,0.0431434813350211,1,0.999779665595851,0.0431434813350209,1,1,0.0583302158273381,1.06191666666667,0,0,0,0.0188834797762201,1.06191666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.089878125,0.0778872413793103,0,0,0,0,0,0,0.0410403014785602,0.0283251333681251,0.866587296734443,NA,-0.206583006526541,NA,"KIRP"
"ZFP14",0.972130289831601,0.981474283938932,0.998704432675312,0.99979157981177,0.99984959150637,0.996715990002041,0.879734637710341,0.986594989711017,0.999982280430847,0.982419095670426,161.216913669065,144.811533333333,125.5663,153.2527,118.16315,3.86036817296271,26.7177547253466,NA,53.4622,12.33905,119.2117,115.504325,125.5663,126.5216,111.993625,195.111175,132.79455,125.5663,179.9838,124.332675,191.51529375,160.454345862069,196.1416,146.3237,159.323125,222.9728,118.6917,194.6421,7.69090279814816,3.75510476492613,0.837814791290364,0.746010535245965,-0.255296740245009,-0.422732090358879,"KIRP"
"ZNF473",0.999996656603806,0.959042678146911,0.964370347048709,0.740473615174932,0.842269769069477,0.710661041545474,0.81718096197036,0.868815667540834,0.999996457448835,0.479005198578402,174.278524820144,175.724616666667,135.2751,223.24665,130.9203,3.38523300845743,29.6761313078981,NA,24.43165,11.8281,136.745875,117.5591,135.2751,211.030825,125.00625,204.5132,240.821275,135.2751,235.462475,136.83435,165.74454375,174.073986896552,164.3591,161.15815,148.029825,179.2292,135.435875,204.5132,4.52696883545449,3.31689715099278,1.05025470497005,0.980524656073196,0.0707392488777548,-0.0283741862983005,"KIRP"
"ZNF614",0.998139029468117,0.994327424445542,0.998999351067112,0.999999975976459,0.999815549703663,0.997060803021131,0.986497815086325,0.998484086696238,0.999999592900434,0.99583973885579,144.899316546763,132.520533333333,104.8544,146.16165,109.27515,5.96870542789685,25.1095974475985,NA,24.34525,53.31775,86.6779,85.3127,104.8544,133.989025,82.616275,177.2971,184.491225,104.8544,158.334275,135.934025,227.246396875,144.083777931034,226.98355,117.0459,185.244975,283.674,86.6779,177.22075,11.4878159574265,5.75613952423112,0.634042079049067,0.515658073018948,-0.657349504962882,-0.955513346822874,"KIRP"
"POGK",0.88061287152853,0.996978893774736,0.999999388534995,0.414774269075568,0.840605963947642,0.950987876442228,0.987426262681264,0.893252884511144,0.979252886079367,0.508541771756363,1391.28537769784,1603.13543333333,1579.288,2062.62485,1198.15035,32.1908285680209,292.92624551518,NA,1010.77875,241.13405,1043.887775,1230.592925,1579.288,1557.235475,1077.583325,1544.338475,1557.629925,1579.288,2568.014225,1318.717375,1331.9801875,1398.16849034483,1296.75805,1279.07645,1214.63805,1444.033325,1046.1762,1570.023175,33.9205389523569,32.0284343065896,1.04969165717777,0.986364765578282,0.0699656040915661,-0.0198068294464655,"KIRP"
"ZNF514",0.986473204207175,0.986457212826983,0.963440063565998,0.895896499473095,0.835972539312134,0.999970703427507,0.670531393851817,0.617839720630208,0.996529241050677,0.998084577444542,262.584100359712,297.681683333333,177.3463,155.51435,104.33195,9.75204447740693,142.367992909629,NA,73.25455,9.48605,147.417225,137.6242,177.3463,118.887075,99.588925,335.28645,204.222325,177.3463,192.141625,109.074975,186.001734375,261.065750689655,178.55095,216.48855,118.0232,230.783175,146.809725,331.97555,14.6577558383934,9.78875742983701,1.40356621709407,1.21247492662459,0.489097128559902,0.27795491339594,"KIRP"
"ZNF300",0.949226364141353,0.999840203639579,0.999939668014441,0.994114292391463,0.999999991183847,0.999974118881673,0.912762063284563,0.995813595203429,0.99631172182762,0.997804084864241,228.659899640288,167.452066666667,195.4693,169.7762,105.43015,12.2840259858623,41.5271390409105,NA,124.8255,35.76895,103.08455,123.524875,195.4693,107.36345,87.545675,292.114925,233.75645,195.4693,232.18895,123.314625,104.596621875,225.913050689655,83.7291,173.05235,55.884475,160.35875,103.08455,290.81575,10.8828079491313,11.8481676541398,2.15985035309875,2.06681249410301,1.11093135761033,1.04740751014789,"KIRP"
"RBAK",0.838702188045354,0.872044084623273,0.699152280013378,0.999935755973905,0.969059180375761,0.95379490622138,0.241666592292678,0.712917091717066,0.279042023007866,0.529415168749969,487.840531294964,403.933833333333,677.0227,505.9286,201.11265,11.8782156462987,48.4339795129939,NA,63.1958,65.59685,351.399,318.141225,677.0227,474.3307,168.314225,608.621375,481.841575,677.0227,537.5265,233.911075,350.116115625,484.451267241379,355.97695,470.61455,304.22165,389.8436,351.01095,607.184175,12.2485279573917,11.5646959765916,1.3836874271742,1.32203658130112,0.468518077226074,0.402762097368711,"KIRP"
"ZNF92",0.971451706274688,0.999700758844437,0.993761163473909,0.917918144424126,0.834381562223494,0.99741868003189,0.504271086195869,0.82254363900955,0.817610543712681,0.420096415948863,174.212017266187,152.651733333333,190.2913,224.26925,79.3863,5.05214456377842,30.5219170422902,NA,52.55765,43.9847,112.8953,91.92865,190.2913,197.990425,57.39395,223.67305,201.940275,190.2913,250.548075,101.37865,121.80459375,173.275025172414,117.34365,159.17185,103.66125,141.559275,112.5005,221.7037,5.91934211508356,4.92563966116321,1.42256560149164,1.35645899884655,0.508495183824938,0.439845440502397,"KIRP"
"ZNF157",0.999635297811569,0.966820992456675,0.961015785257758,0.517956820049627,0.714127400944385,0.602256175973893,0.998194138975135,0.996254326721622,0.996556517595721,0.673954276385108,3.1936881294964,3.43603333333333,1.2945,6.45055,2.56825,0.174045026250817,1.48352700698182,NA,3.75355,0.28425,0.970325,1.5098,1.2945,4.573775,2.426125,4.695825,4.067075,1.2945,8.327325,2.710375,5.2217375,3.21523,4.51315,2.4757,3.34775,6.582525,1.0112,4.63,0.512968850248828,0.171145848887913,0.615739492841224,0.548552563065708,-0.699607990523167,-0.866298226599954,"KIRP"
"ZNF182",0.591079805861427,0.99952801192198,0.942893043921337,0.999999984609105,0.944230182383483,0.999828763645537,0.507380376325512,0.216419749034293,0.945956807561306,0.798934662513131,203.275873741007,257.7429,183.8188,202.23995,101.31025,5.16802029777892,94.5862253568105,NA,3.18465,49.15955,142.925025,128.750025,183.8188,200.647625,76.730475,242.87055,239.383925,183.8188,203.832275,125.890025,145.04045625,203.477022758621,140.31805,187.917,110.870875,170.0451,142.1388,241.7896,6.81409126185124,5.31859626425782,1.40289839138327,1.33922186062306,0.488410521747597,0.421394982847876,"KIRP"
"ZNF673",0.999990478783253,0.967849921759423,0.970642533888458,0.932513087841174,0.949419430772962,0.999995579716272,0.49391167750098,0.603857819697583,0.994291740406438,0.978228362154236,190.434464028777,192.443183333333,151.4563,156.37655,121.40125,3.64378842985773,23.6883902918063,NA,22.07765,3.39595,152.148,143.100375,151.4563,145.337725,119.703275,216.77055,229.929775,151.4563,167.415375,123.099225,186.80591875,189.622267931034,187.82805,181.87795,161.630175,207.400925,151.4512,216.2394,5.83551374460178,3.54537443621534,1.01507633805117,0.968321557935569,0.0215882282838841,-0.0464418810616646,"KIRP"
"ZNF41",0.223048574720012,0.999271953214492,0.844129800115921,0.999550808367747,0.905165196833226,0.997763761206574,0.409569623893603,0.991240126710917,0.748252582109543,0.813499937543811,196.289225899281,124.3953,216.1812,183.81905,93.67095,5.01391107063448,19.3728126463523,NA,64.69975,6.87995,143.093475,96.850775,216.1812,151.469175,90.230975,235.88625,153.91405,216.1812,216.168925,97.110925,236.751525,193.92409,242.78795,190.11785,216.054125,253.76325,137.72765,233.818325,6.69016391914731,4.89566405535265,0.819103868496729,0.783061309261848,-0.287881686899409,-0.352802828104956,"KIRP"
"ZNF7",0.203620250782212,0.999878392189109,0.960940613724605,0.999999688480079,0.798912839995848,0.999901680497448,0.801020760558335,0.2452321950039,0.939573534524331,0.940737716923534,324.008438129496,422.16305,340.9256,321.31945,236.67525,6.581179459527,68.3909602923015,NA,80.05875,12.35405,249.20135,321.0273,340.9256,281.290075,230.498225,372.995025,552.5166,340.9256,361.348825,242.852275,265.554978125,325.260965517241,259.89055,310.754,212.83065,313.49235,249.0686,373.51175,10.681524437715,6.5225117790399,1.22483475103275,1.19571104066693,0.292587120699675,0.257868785384611,"KIRP"
"ZNF214",0.996165894890251,0.993267202238109,0.999094987111981,0.998986358283528,0.99398494917508,0.987598919562336,0.925159242815827,0.984705798739081,0.9999404249458,0.940464364234742,80.0636,73.9132666666667,62.7832,87.58965,56.42655,2.43236219945103,19.9319702316767,NA,43.08845,14.17305,53.255525,46.9639,62.7832,66.045425,49.340025,103.948825,74.38035,62.7832,109.133875,63.513075,71.21604375,79.6259624137931,68.8167,70.683,56.382,82.12935,52.476025,103.7016,3.53684744588774,2.38059942463159,1.11809022547385,1.0271198706128,0.161036612681576,0.0386045620328405,"KIRP"
"ZNF215",0.999999685948851,0.996688837444615,0.997121274088003,0.977807713325098,0.985068143984954,0.999998738193849,0.848079301885439,0.896730590478879,0.998219964753765,0.998024665763053,42.9807370503597,43.3802166666667,33.0097,31.33075,22.613,1.70570784776998,5.10046029918978,NA,30.88125,6.6252,24.089925,34.0927,33.0097,15.890125,19.3004,52.7361,49.56255,33.0097,46.771375,25.9256,38.30258125,42.716674137931,31.99485,37.7703,27.349275,41.59905,24.1465,52.23535,3.55956421692092,1.64946864132952,1.11524270020134,1.18051186362805,0.157357705011017,0.239412540093753,"KIRP"
"ZNF547",0.999995987021803,0.999886670469375,0.999961596619488,0.812667995730434,0.864853920935473,0.943619028915068,0.996907628198461,0.99732146221859,0.997637314410932,0.984600493155667,43.2084758992806,44.0235166666667,47.7799,19.67105,35.72205,1.83167534958988,12.6608980738708,NA,14.77595,12.98755,23.552725,26.0572,47.7799,12.283075,29.228275,55.54405,69.352025,47.7799,27.059025,42.215825,48.011915625,42.9878820689655,43.73175,36.539,37.51845,56.56215,23.445925,55.47035,3.29524550433085,1.77918765334777,0.895358610656675,0.835525676425023,-0.15946246592498,-0.259243930656127,"KIRP"
"ZNF773",0.999988254605076,0.99999911275197,0.99999332833911,0.737460070908773,0.803011811009329,0.96211728301612,0.997736581108516,0.999324687788145,0.9994642645076,0.808943981933293,82.0968205035971,83.5417,80.2589,46.2228,91.45925,2.4781180539173,16.8011246224968,NA,39.0307,6.95225,58.0847,73.440775,80.2589,26.70745,87.983125,101.081425,101.962725,80.2589,65.73815,94.935375,96.457103125,81.9041989655172,95.62835,79.7195,80.683925,112.711925,58.27075,101.081425,4.69255268031054,2.41144009572469,0.849125635251315,0.833638769256188,-0.235950066498453,-0.262505721645908,"KIRP"
"ZNF776",0.999998615853543,0.999168226680677,0.999154673941898,0.942300861031554,0.969503820332181,0.968087417107707,0.945214195739862,0.971170050865716,0.969239981352763,0.999999999097935,303.460871942446,300.77905,335.9223,233.05145,234.0896,7.84193553109122,63.9252837959064,NA,69.26915,0.897100000000009,214.329825,211.7415,335.9223,198.416875,233.64105,365.82645,301.797125,335.9223,267.686025,234.53815,416.55025,302.346247931034,405.54325,286.4223,372.600325,461.7402,214.329825,362.638425,13.6921555625126,7.6397460592201,0.725833792996246,0.706268197041869,-0.46228886825312,-0.501711960870251,"KIRP"
"ZNF256",0.911730845202754,0.999231882853028,0.999974508328919,0.580203015664402,0.915455661459796,0.965471630897587,0.999998671245361,0.989426939906382,0.999410035142261,0.816273465740923,76.6716377697842,63.9755,67.9612,39.1741,77.92165,2.15083903217929,13.477706892841,NA,34.2295,21.20295,55.165225,46.81795,67.9612,22.05935,67.320175,91.599325,87.039525,67.9612,56.28885,88.523125,80.984665625,76.1284786206896,79.7555,71.57,69.76145,90.649425,55.165225,91.374275,3.30936968141645,2.09744351508191,0.94003572198721,0.897367579665352,-0.0892125136773152,-0.156229032001829,"KIRP"
"ZNF599",0.982158603677758,0.963948078461081,0.922845858114259,0.997615872177419,0.999999999902002,0.949296608075304,0.968811559257682,0.998698877432584,0.89207832965711,0.99945176992941,116.168628776978,103.512916666667,153.3981,103.30475,90.8332,3.38669008889149,13.3925416320283,NA,10.25685,30.2174,78.627825,89.529375,153.3981,98.176325,75.7245,146.76565,114.59335,153.3981,108.433175,105.9419,110.259325,115.636833793103,107.96315,108.19135,99.754175,121.77365,78.627825,146.51525,3.63776420483514,3.26979699437758,1.04877146484529,1.00211368415983,0.0687003381110679,0.00304618345344352,"KIRP"
