"gene","Stage II-clinical_stage","Stage III-clinical_stage","Stage III-Stage II","Stage IV-clinical_stage","Stage IV-Stage II","Stage IV-Stage III","mean-clinical_stage","mean-Stage II","mean-Stage III","mean-Stage IV","SEM-clinical_stage","SEM-Stage II","SEM-Stage III","SEM-Stage IV","Q1-clinical_stage","Q1-Stage II","Q1-Stage III","Q1-Stage IV","Q3-clinical_stage","Q3-Stage II","Q3-Stage III","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF33A",0.172637490647349,0.981338215461163,0.38641337454418,0.936520077560198,0.171062187994622,0.899050438255576,938.483929710145,394.6469,879.89795,1037.22374,22.6087058350936,278.5449,76.4304866879299,191.266033013101,689.628475,255.37445,730.1522,818.9073,1147.706625,533.91935,959.0483,943.3838,1060.613721875,933.668427241379,1058.23695,897.50655,952.78585,1167.321975,680.358625,1141.722075,33.2575615834052,22.0412163148731,0.880309586784149,0.84811492360005,-0.183917115714615,-0.237668324822895,"KIRP"
"ZKSCAN3",0.999221553602345,0.430859054559785,0.816557492374341,0.772691330994273,0.923250266469953,0.989008258406963,79.7105065217391,82.64155,59.80525,65.91376,1.93286282292332,4.91075,9.22568170405309,13.056469333882,57.35175,80.186175,45.664925,53.5202,99.567925,85.096925,68.853825,73.2556,74.93915,79.0116196551724,74.61185,74.3708,68.039625,84.50925,57.13375,98.110875,2.39402533427893,1.87033401556149,1.05434368624641,0.996769279946818,0.0763452214538014,-0.00466848915720126,"KIRP"
"ZNF676",0.932862528466004,0.999350251340938,0.937830359451208,0.987796951794308,0.903349694639093,0.998503154679039,17.1827952898551,32.7099,15.33875,11.75998,2.22658155955959,30.0453,8.97630242749393,10.1296127394091,0.620425,17.68725,1.7478,0,16.658625,47.73255,20.53565,6.4961,33.21575,17.1273189655172,30.22525,2.80615,20.292875,40.1914,0.607675,16.887675,3.2983573645795,2.13853438136428,0.515638483716828,0.092841250279154,-0.955568154315134,-3.42909023840438,"KIRP"
"ZNF699",0.623168548436666,0.796413483213498,0.936303724151018,0.997280102685043,0.67143669301495,0.867464813161812,19.1352137681159,5.46895,13.1032833333333,20.5552,0.963780809746118,1.66235,7.30449064368017,4.94992944141631,8.039975,4.637775,2.0242,10.3387,24.989625,6.300125,12.887975,29.3087,31.424040625,18.91009,31.7491,15.65345,25.865725,39.1591,7.79525,24.86875,1.73849527228325,0.934966060298345,0.601771434350671,0.49303602306837,-0.732712470267877,-1.02023503570106,"KIRP"
"ZNF250",0.923104389579783,0.98809650486597,0.981116692619766,0.837520033304389,0.759242261708651,0.83323432301449,446.092983333333,335.5287,412.780766666667,539.6745,15.011381831873,137.7023,53.4301538190478,128.770754799986,285.90635,266.67755,336.22215,362.5992,547.885975,404.37985,449.644,614.9474,287.98843125,445.585120344828,276.60635,391.10285,231.0681,316.408325,286.03335,546.0999,12.9405181834967,14.5206014709958,1.54723270796256,1.41393301346842,0.62969019832231,0.499713772604087,"KIRP"
"ZNF79",0.583402159006363,0.120149540553154,0.999997436055552,0.871683936759258,0.446616951415003,0.161903361751148,85.4738166666667,55.46555,54.94215,96.9226,2.01905034472344,18.38295,8.12922538707307,14.7364264215922,63.078875,46.274075,40.537775,73.0744,102.0368,64.657025,59.289775,123.6144,86.711278125,84.8796896551724,88.5483,79.8466,75.1625,95.44575,62.422825,101.6784,3.05781889129991,1.96784410937295,0.978877159817812,0.901729338677309,-0.0308002688081426,-0.149233632964649,"KIRP"
"ZNF681",0.908604231005862,0.980762900350574,0.980152687602791,0.0220837308279707,0.148828685905715,0.0778510980393938,50.540172826087,30.8356,43.9722333333333,104.4644,2.50848315855792,19.7964,5.16557418168053,23.8241760614087,28.527825,20.9374,37.1417,60.4953,58.59785,40.7338,54.371275,150.6036,46.710315625,51.1620037931035,44.48345,42.2783,37.269975,55.190625,28.951375,59.19435,2.47039442269277,2.45738763680199,1.09530417657295,0.950427630950387,0.131331575847897,-0.0733513159291957,"KIRP"
"ZNF766",0.914461446047299,0.87298886272672,0.997778564119652,0.997067733459835,0.910915287908375,0.909224786590126,341.588728623188,302.76075,315.362433333333,349.23516,5.04670227344266,48.09765,43.3170665874831,18.8958005534193,291.946675,278.711925,244.4866,333.0846,385.717725,326.809575,383.2666,369.6511,303.8521125,340.720664137931,294.51755,334.64385,276.50125,351.900075,290.702875,384.87315,11.2722121571241,4.89894008750672,1.12133715752241,1.13624417288545,0.165220125022807,0.184272895721194,"KIRP"
"ZNF471",0.787203319543815,0.878185523691136,0.972638634870759,0.972276702567713,0.944769409780327,0.997786546461673,142.651542028986,43.88875,96.7081,113.32584,9.08507321861008,25.99765,39.8977164748226,37.8843686547711,24.395575,30.889925,13.0703,61.3874,196.09435,56.887575,176.862775,194.2067,181.052678125,140.362437241379,168.54115,93.23545,145.96835,212.445425,21.870325,194.971175,8.82412267422735,8.72451481059901,0.775257448246483,0.55319101596257,-0.367252613363692,-0.854150368137737,"KIRP"
"ZNF836",0.824668650464981,0.48531618661063,0.99999121834577,0.999527644938338,0.859038841909614,0.718787897657022,93.9218793478261,71.77105,72.6290166666667,95.7143,2.1911359915141,0.967849999999999,8.59111663741164,19.3897095546839,70.098625,71.287125,56.9493,61.5824,114.453225,72.254975,90.950825,136.3492,134.55086875,93.3048455172414,125.828,90.85915,101.674675,156.89235,68.976175,113.8827,8.12715606236803,2.12371043595755,0.693454054842298,0.722090075340942,-0.528127795679493,-0.469749281123777,"KIRP"
"ZNF493",0.488406078491737,0.89603745196959,0.816056015040834,0.956541630706472,0.45149067845842,0.825812764543964,203.576989855072,55.18325,160.861916666667,237.521,8.84597388565125,29.67885,17.6698555634809,108.866656947768,118.850925,40.343825,124.37725,127.8928,238.937325,70.022675,189.791325,174.4569,234.6982875,201.979959655172,229.6154,162.60385,196.35655,260.3503,118.639375,236.814375,9.68711115462559,8.63822507712066,0.860594092128484,0.708157423239034,-0.21659515848935,-0.497857988137369,"KIRP"
"ZNF167",0.989582847498475,0.464691346513524,0.966297319664879,0.661850128290754,0.814623840414748,0.253769395434287,113.188783333333,95.4395,64.7767833333333,154.78322,4.68627989697642,13.4299,19.581956065392,91.5902949554449,57.20755,88.72455,22.20745,24.1457,151.1755,102.15445,102.449475,159.6445,77.99400625,112.814926551724,71.2361,103.15495,65.5393,92.043275,57.19845,149.107525,4.44803926075983,4.72345935467356,1.44645636217365,1.44807127285183,0.532522799572172,0.534132612406863,"KIRP"
"ZNF565",0.557189292085715,0.975321468288748,0.790221111121139,0.625543365275673,0.294893952473391,0.639081477057569,44.4133192028985,26.96405,41.17385,54.59958,1.06434440425126,8.69225,4.0472900815031,26.2224426415122,32.984575,22.617925,34.678925,27.2026,52.2968,31.310175,48.1775,32.3645,46.210509375,44.3883644827586,44.0402,41.07045,38.45015,52.12425,32.9409,52.0931,1.67274360979803,1.10093086529046,0.960568604049468,0.932567290793411,-0.058039439676967,-0.100720265936229,"KIRP"
"ZNF34",0.888811419690632,0.0432025105977591,0.205545962212913,0.901515784773671,0.759539510139087,0.572592815546691,112.642849637681,90.75845,159.254516666667,125.9331,2.44418311881291,22.29825,44.984109877292,18.3045846526219,82.425525,79.609325,89.5625,99.7367,138.246925,101.907575,193.957375,129.9075,114.866703125,113.619396896552,112.12385,104.1106,100.0706,133.027125,82.540025,138.118875,4.35263110747416,2.53080024230633,0.9891412724966,0.928532154398908,-0.015751508609825,-0.10697622437273,"KIRP"
"ZNF140",0.999947532605424,0.675864765427608,0.927850324983697,0.966772901858671,0.991051462679968,0.975182012959095,401.812639492754,396.6747,465.531916666667,430.62508,8.28345327130871,98.2354,67.8001345958272,36.3749650400712,305.50385,347.557,346.69335,364.19,475.59625,445.7924,602.66975,461.6436,362.135471875,403.358084827586,351.4401,377.90685,315.9993,410.7476,307.361175,477.18265,10.9179389426267,8.04479622412313,1.11383202186505,1.07530941972757,0.155531674782783,0.104751854303033,"KIRP"
"ZNF658",0.524260869643393,0.163621830685013,0.999123124588105,0.994991377638295,0.735151077243026,0.605802800556221,48.1050565217391,29.0818,31.2486166666667,45.95348,1.18652553506987,5.8614,7.11871308207772,9.8606091354642,32.9226,26.1511,17.863675,29.4659,59.174875,32.0125,38.327275,48.9963,55.345084375,47.5248672413793,56.53385,44.9644,46.78255,65.0718,32.13645,58.896875,2.4724101554386,1.16156046316223,0.858700782157391,0.795353580200181,-0.219772589017572,-0.330331731347781,"KIRP"
"ZNF765",0.342923368718051,0.75434345744452,0.778878979439583,0.849578887582969,0.251661266016687,0.576680410804278,151.455035507246,88.26445,129.6029,170.9813,3.22131393002008,25.83585,21.9351712965426,21.6818316768672,118.35495,75.346525,90.50275,118.6698,179.55155,101.182375,159.67015,208.9838,174.54506875,150.760584137931,179.21295,146.6713,154.7291,192.803675,117.35945,179.79245,4.08439296045472,3.14149061736948,0.863734422390727,0.818419093039872,-0.211340308422419,-0.289088292530623,"KIRP"
"ZNF124",0.762659265463537,0.185806533144906,0.998314364498386,0.975683778720064,0.718220496610929,0.335341450258499,72.1674010869565,44.92505,39.5395666666667,79.54556,2.37585381077283,5.70305,6.21058093523554,22.7065027729635,43.63635,42.073525,31.348475,59.7217,93.555,47.776575,44.10655,70.2314,67.64374375,71.3493227586207,69.57955,65.44,49.772475,80.223,43.0592,90.957725,3.81494067553105,2.31326950299326,1.05478080903263,0.940506226326557,0.0769432277700525,-0.0884906001971448,"KIRP"
"ZNF569",0.343115481251842,0.756757672104261,0.777871741080728,0.590846181430531,0.158120430881796,0.374642181676678,100.504047101449,48.411,82.5623166666667,125.48832,2.66144387616771,17.1967,8.81559565948956,24.551824038967,73.32455,39.81265,69.34975,97.8105,122.4138,57.00935,97.85235,117.1824,138.018284375,100.128853793103,139.51405,94.20625,127.6041,150.797175,72.595925,121.1577,3.60917665531299,2.59302115876264,0.725475282108639,0.675245611463505,-0.463001634264232,-0.566515736443993,"KIRP"
"ZNF777",0.461239495313883,0.465451579771453,0.95028163452277,0.916982978503776,0.808619430482751,0.956373900214729,459.424577898551,579.11675,528.697666666667,493.01308,6.6715879947567,216.84825,71.5591392700176,89.7609388042004,384.09815,470.692625,430.33035,487.2655,521.751225,687.540875,614.58835,531.5997,426.4621125,462.392784137931,436.66345,455.08245,384.0745,467.0044,384.9747,524.00855,9.77107194422644,6.77689580831923,1.08425290450141,1.04218122675484,0.116701307903958,0.0596061722486002,"KIRP"
"ZNF605",0.365989996228946,0.917303550654364,0.305671977075361,0.880993424428474,0.286277415906119,0.999499468146618,509.462750362319,271.0335,564.4646,578.45546,12.3328688191509,55.5786,115.656834102299,106.287207968483,375.13165,243.2442,346.345575,418.6618,621.16505,298.8228,799.47965,724.819,369.761546875,509.600709655172,349.31705,469.3866,292.75415,431.325625,367.2232,621.847625,15.4719558598437,12.143209890545,1.37818741283946,1.34372656588048,0.462772086292906,0.426239594826512,"KIRP"
"ZNF799",0.714559653923387,0.769491587390637,0.972753985723441,0.857845706950505,0.96536218929741,0.999891722968807,157.369105072464,110.3739,132.476183333333,135.01368,3.80127216441155,42.2353,19.0233007099262,11.6329808002678,112.83625,89.25625,118.66285,140.172,192.054925,131.49155,159.7826,143.2372,125.52605625,155.941973103448,120.1662,148.59325,107.62015,140.5622,112.67635,189.187125,5.13800729018269,3.66760341109093,1.24230759542761,1.23656444158174,0.313022429158382,0.306337425435805,"KIRP"
"ZNF782",0.291312619357032,0.329922507568706,0.904251005945739,0.997229157871333,0.505368816606046,0.746589547062507,57.1231905797101,22.58645,37.8991166666667,54.65784,1.6754386211795,13.06985,8.64102880311585,4.8749910001558,35.90935,16.051525,23.53185,48.7211,72.165225,29.121375,46.47545,62.4403,64.895646875,56.359375862069,63.94625,55.0908,50.77745,75.916375,35.16075,71.5566,2.68176554139842,1.62456661895008,0.868461577563541,0.861517289911449,-0.203466072186268,-0.215048344497266,"KIRP"
"ZNF846",0.882002021563624,0.248986803552182,0.99079321093855,0.989729959826037,0.967912403362553,0.728869789686176,74.3207967391304,51.56695,40.9886,68.25242,2.61717875176138,33.29515,10.5469399336806,26.086667893263,44.08325,34.919375,18.91665,27.4199,91.88075,68.214525,57.451,73.4876,66.624353125,73.3613179310345,59.83015,67.88525,46.276175,85.997625,43.247625,90.259675,4.64982853786373,2.55397688444582,1.1011186524152,1.13463278965538,0.138969936684163,0.182225462043792,"KIRP"
"ZNF136",0.669563848141568,0.904519338643712,0.918701326398081,0.472625912152161,0.997866219520344,0.92792793260147,162.361853623188,115.1272,145.866166666667,124.05992,3.52841318618543,48.892,22.1571793150312,31.20915563349,120.5821,90.6812,137.20935,121.0577,196.603775,139.5732,183.62845,142.1031,236.468603125,160.968753103448,234.81595,161.6455,208.150925,265.09095,120.71195,196.1765,6.87905054686915,3.4493133876447,0.680719346992372,0.688392334507089,-0.554867981169911,-0.538697062341001,"KIRP"
"ZKSCAN5",0.594051785638357,0.993860681144356,0.773742348984704,0.9883560347588,0.811012784120104,0.999907279516613,450.526811231884,318.39745,434.602716666667,428.87276,9.00854134247853,35.99925,57.8746541289847,42.6873066606409,338.045825,300.397825,354.8454,431.0771,554.437575,336.397075,478.0752,438.3562,330.681265625,448.98881862069,331.16585,425.7452,316.6452,349.345275,338.56135,552.535825,4.9897786298928,8.69595246011632,1.35776914296032,1.28559511797488,0.441238203721868,0.362436355526695,"KIRP"
"ZNF33B",0.268041487529206,0.175653098115996,0.94735501487125,0.979337615105218,0.545857127628096,0.691315121808112,1224.1140423913,614.1154,825.474833333333,1140.10582,28.6400202049861,351.4584,106.058361599334,227.053739500078,950.369175,438.3862,640.6005,694.9048,1459.00745,789.8446,996.781425,1359.7583,1226.521028125,1207.95431724138,1209.8458,1143.6498,1089.14,1330.964125,935.662725,1452.0456,42.1366032342519,28.0534482838043,0.984862297133214,0.945285589287494,-0.0220060729892817,-0.0811778332751977,"KIRP"
"ZNF431",0.559505745952451,0.68988977741249,0.938122270869885,0.983534781480821,0.560927578363127,0.737580043258107,95.448875,34.2134,65.4730666666667,106.28378,4.00063348661342,17.8449,7.72957370500541,35.9610952633871,59.2339,25.29095,56.50945,67.4786,112.481625,43.13585,77.419975,78.1666,91.637490625,94.614764137931,86.89305,83.33815,69.292375,107.126125,58.5735,112.0218,4.75190323364466,3.87181742490688,1.03248968836472,0.959088787883496,0.046127373296661,-0.0602637156086403,"KIRP"
"ZNF418",0.997822306065713,0.449492984623602,0.800481393371367,0.93010776605051,0.963030317621697,0.944143456277563,50.1336155797101,57.3831,15.9784666666667,34.8645,3.41078127076184,1.8064,7.18718207657061,14.0620139385865,10.457175,56.4799,3.25175,4.2791,69.412225,58.2863,28.4368,63.7434,82.95734375,49.2834865517241,72.8275,29.2572,58.3446,102.8284,10.102175,68.475125,5.98685642436213,3.27143488559529,0.59408226353347,0.401732861899694,-0.751265377709107,-1.31569161567823,"KIRP"
"ZNF700",0.701164347467348,0.999693621069324,0.756475159276291,0.878866333907187,0.955311231747252,0.925759364962896,359.554894565217,189.19655,368.244566666667,284.9599,13.5251637631069,69.66855,61.0842845748597,43.1214288263388,213.8806,154.362275,262.71545,256.7479,420.547675,224.030825,455.306725,270.1536,236.462453125,357.15329137931,219.55995,307.70175,175.18505,281.793225,214.0646,419.064575,13.2205399804996,12.9840207463619,1.51040170081679,1.40144753175613,0.594932294387714,0.486917732888292,"KIRP"
"ZFP28",0.850237187313716,0.995786200051197,0.935789528167959,0.899499635470617,0.71401101209141,0.907385221579067,142.082091666667,87.66935,133.143133333333,171.74856,5.71912407803093,27.14405,47.4721261374832,21.2864438150105,70.9612,74.097325,50.7933,138.4481,200.3913,101.241375,158.662225,202.4358,186.14661875,141.965008965517,180.98815,125.3398,165.63615,196.55285,71.26335,198.6753,6.30504573877567,5.53960967998204,0.762651558856302,0.692530422571864,-0.390904027510852,-0.530050645343587,"KIRP"
"ZNF585A",0.33999746512214,0.359583969840291,0.923444353164005,0.958284357617763,0.330692733477746,0.444589492661398,121.409005072464,68.67265,91.4022166666667,131.49482,2.66072159270376,16.90255,22.411443890394,21.7362787587572,92.9434,60.221375,67.499075,89.728,150.071875,77.123925,81.2451,157.0112,148.875175,120.562318275862,155.19495,114.8218,134.853175,169.4267,89.996125,149.7999,5.14328112845786,2.61655413990682,0.809821505001503,0.739855259465595,-0.304324140256447,-0.434685036139863,"KIRP"
"ZNF138",0.319827663429541,0.55638204263425,0.842933275871197,0.725404230315885,0.185648143208157,0.341735855191892,151.847013405797,73.18015,116.784916666667,182.28452,3.92890669787132,42.34645,6.80028217833234,31.3723797941342,104.2548,52.006925,102.55215,157.0112,189.21225,94.353375,126.1654,240.0367,143.4901125,151.069113448276,130.35385,143.9111,121.054375,162.1947,104.192,187.284975,6.36514420129673,3.81624407195359,1.05281897697499,1.10400344907343,0.0742573988789541,0.142744679320208,"KIRP"
"ZNF429",0.332406203803573,0.849475052623072,0.716125539863161,0.991694293607673,0.388179510749741,0.869389028698863,147.033351086957,58.98495,122.4354,156.57866,4.43108034152941,37.28715,16.0291485601492,45.1180249618996,95.52515,40.341375,112.108625,93.3088,180.291925,77.628525,118.3654,195.1942,174.13359375,145.882966206897,174.33215,136.6352,146.8173,197.023625,94.201475,179.6509,7.65216822437219,4.3198526104185,0.837764632689645,0.783763637401363,-0.255383114622137,-0.351509454018749,"KIRP"
"ZNF470",0.610137179674515,0.643995258730129,0.964880146808339,0.574800618073865,0.308714581001522,0.29711419549628,124.332829347826,73.33205,95.9686,158.22748,3.54635446104905,20.80065,19.375190457094,23.2802310030936,81.834725,62.931725,77.34705,131.256,157.6273,83.732375,123.543725,184.3318,201.211365625,123.886457241379,201.66855,118.7016,168.720075,242.137775,82.25695,155.82345,8.49125910558722,3.44379484891348,0.615703078484483,0.588597478387185,-0.699693312913551,-0.764646733251418,"KIRP"
"ZNF100",0.534210724999908,0.976301494153111,0.771278131489847,0.732144389695855,0.326954973028593,0.721045844341543,129.505384782609,69.23875,118.769866666667,158.81524,3.83737037149688,27.74655,9.795814066177,24.3527795574879,84.02635,55.365475,99.26575,114.8782,166.11155,83.112025,134.703575,193.6923,126.855490625,129.255872413793,125.14215,119.7068,99.4952,157.34225,85.793075,163.94295,6.78140265913697,3.69994480771316,1.01892217496434,0.956566592471042,0.0270438630044392,-0.0640626879641163,"KIRP"
"ZNF398",0.998453612741466,0.978494692546406,0.999923163461179,0.850552228357247,0.990822611762204,0.98751875824084,293.477937318841,279.87435,274.137016666667,250.61046,7.07115552617578,96.60075,61.365127861207,23.1628736694004,222.607725,231.573975,184.226575,214.7787,339.9327,328.174725,326.514625,297.524,317.57686875,292.120295862069,322.75015,274.72935,282.4715,355.184425,219.180825,338.5214,8.07894859509991,6.86518681246888,0.919841224620264,0.851213701992083,-0.12054323830622,-0.232406720790593,"KIRP"
"ZNF498",0.917042894387757,0.913381600362203,0.808695631491097,0.772477712178306,0.999990262714992,0.651223268856892,455.076052173913,371.9676,504.184716666667,376.5237,10.8392171889574,125.9388,115.444170157797,39.0015856238564,329.48125,308.9982,307.276025,306.5367,542.617875,434.937,582.7425,433.3947,351.208846875,453.84766137931,349.54015,423.62675,324.876725,385.785,327.8635,541.06695,8.44025182798822,10.6166493240426,1.29224438796908,1.21195447790476,0.369878936881224,0.27733551091116,"KIRP"
"ZNF441",0.443916881682907,0.635572113257476,0.898372849132819,0.982217864113968,0.711831701795196,0.951561862774114,249.193218115942,105.81525,182.845516666667,226.37338,8.25170604228017,80.31085,19.3998703712751,42.8205567021075,161.3259,65.659825,145.237075,159.5615,316.176125,145.970675,222.6632,312.2013,263.702359375,246.071382068966,252.03705,216.3838,200.990275,308.8788,155.201325,311.29715,14.8153045615277,7.95792384214855,0.933140616004265,0.858539647246308,-0.0998335960973581,-0.220043335657164,"KIRP"
"ZNF420",0.510864676221046,0.511726992818052,0.958115445937723,0.990418373816629,0.540646201044149,0.648296977360243,78.0459394927536,40.2341,56.08055,83.29472,2.33369593051923,8.2585,13.6355477764249,13.7108876859742,50.047175,36.10485,35.127975,62.931,99.270225,44.36335,62.141875,108.3147,124.406528125,77.4124651724138,128.65325,73.31515,108.984275,144.0607,49.502675,98.999925,4.84825106162179,2.26145135858884,0.622254043571026,0.569866287870691,-0.6844243946374,-0.81130464658469,"KIRP"
"ZNF763",0.92545415369114,0.586520505319999,0.999645854959742,0.803884572206338,0.999977002305201,0.997582567184583,86.3241025362319,65.69965,61.8922166666667,67.26618,2.84322761339752,17.73615,13.4654051550239,16.5375859086023,52.928275,56.831575,34.2481,39.6972,109.201875,74.567725,89.04365,84.1032,113.16063125,85.3282172413793,111.57695,80.36415,93.10345,132.401275,52.591525,107.984425,6.1962794891426,2.74411357914587,0.754045079978991,0.720257633857172,-0.407277318451762,-0.473415048603889,"KIRP"
"ZNF679",0.999550157195115,0.997473121825308,0.997526911923083,0.0173492150372385,0.331305358452158,0.163345335449013,0.106358333333333,0,0.21665,1.96374,0.0794750036979612,0,0.21665,1.86389891560674,0,0,0,0,0,0,0,0.406,0.00944375,0.139563793103448,0,0,0,0,0,0,0.00944375,0.082275562380418,14.7784294484128,NA,3.88542105264068,NA,"KIRP"
"ZNF682",0.81858481697962,0.983793918517681,0.782255380266013,0.213182765767533,0.2812332917136,0.627146649159,79.8345557971014,36.7575,90.2037666666667,140.71286,3.93342611567144,18.8664,33.2713470445935,91.6814726503703,38.1832,27.3243,47.0227,52.3752,103.1677,46.1907,104.610775,72.4371,53.012234375,80.7300417241379,51.89235,58.94815,39.6311,62.81325,38.2773,103.03075,3.21827062238768,4.086275258495,1.52285680231976,1.13596994547366,0.606780288315066,0.183924665749559,"KIRP"
"ZNF772",0.964573803731828,0.957764786428129,0.909023370267761,0.678536314245682,0.746080779484062,0.961507085849083,151.69560615942,179.5964,134.428633333333,109.91252,4.97474693008144,2.7409,39.6642128483235,37.5661423113207,97.35275,178.22595,78.62155,28.0344,192.939725,180.96685,152.864575,173.1123,232.434475,150.753143103448,224.69345,145.34975,197.39775,257.741925,97.31925,189.099125,11.5739331974821,4.84321786682842,0.648583404434511,0.646880227260741,-0.624635985441993,-0.628429479320128,"KIRP"
"ZNF257",0.981433738338719,0.908129573376988,0.999999687780843,0.000384251191767659,0.0612145687205617,0.00329835365998654,18.8093467391304,13.6724,13.5236833333333,53.71054,1.10172018057897,4.1558,3.72863250816495,23.8815727621026,6.97415,11.5945,7.04,16.1822,23.9805,15.7503,21.271825,46.6544,24.694378125,19.2846968965517,22.67555,14.45075,16.25865,31.79235,6.999925,24.235275,2.13065914106833,1.14698581630507,0.780934705014027,0.637283329401051,-0.356726167122506,-0.649993172886714,"KIRP"
"ZNF785",0.507578160382697,0.999188244538987,0.664812036112896,0.691982944670366,0.290408578140461,0.801312786580541,262.220086231884,148.12475,255.941433333333,319.51006,6.86086888929045,5.78465,28.6426730145968,105.731749922261,177.4803,145.232425,206.912,179.2306,318.520325,151.017075,266.993925,301.8843,180.82388125,262.334514482759,163.458,245.95685,139.92115,223.8316,177.68185,317.039125,10.8223258621379,6.789863431946,1.45077360727627,1.50470977254096,0.536822404902506,0.589485247720177,"KIRP"
"ZNF98",0.999258770590993,0.923720968392729,0.97380674911192,0.604617885216575,0.944202235740119,0.533532522111137,5.74581557971015,7.15535,1.72166666666667,14.43508,0.945845517975225,6.39405,1.15766908791377,7.66745426933868,0.3567,3.958325,0.1618,2.4361,3.946575,10.352375,1.35335,31.9214,20.202678125,5.81645034482759,18.046,1.21495,10.9983,27.74845,0.371175,4.000425,1.99292834829205,0.911811140031144,0.28790491581559,0.0673251690125236,-1.7963356725639,-3.89271024331405,"KIRP"
"ZNF786",0.947602321594592,0.999998094490372,0.966483347627294,0.993040561750396,0.988961125475976,0.997564963616446,155.157733333333,133.66705,154.7588,148.37764,3.31908409374232,39.53435,30.3583581317458,22.5618844317712,115.351025,113.899875,113.98205,141.5947,189.77945,153.434225,215.50675,180.674,141.93991875,154.866562413793,139.81685,149.28565,121.171975,155.047325,115.283875,187.63625,5.18355211765059,3.23713908758042,1.09107123477054,1.06772288175567,0.125745296615929,0.0945372565813731,"KIRP"
"ZNF517",0.729486386079136,0.314737094681441,0.290653044700892,0.810058062276876,0.978729305014065,0.258641007747685,303.059339855072,211.13135,392.000733333333,252.75754,7.44632240829393,60.66155,90.9833728467558,18.2916574381219,216.982325,180.800575,250.355475,211.6524,367.70235,241.462125,577.370325,283.6096,224.088740625,303.102475172414,224.05165,282.90945,187.14865,256.243575,216.24125,370.60045,8.68328434735459,7.37238425362494,1.35260019904186,1.26269746283948,0.435735471173244,0.336509016682816,"KIRP"
"ZNF675",0.460086753976598,0.98882267284976,0.682163055942128,0.405552213482008,0.161504036812059,0.515128241117977,87.5119666666667,42.88645,81.8740666666667,117.65138,2.54675516581837,34.13125,11.1705293394618,36.5547030150622,61.137675,25.820825,66.603525,66.527,103.52745,59.952075,95.928125,113.7712,92.563203125,87.5534196551724,88.2787,82.68645,73.812975,101.28365,61.40535,103.456475,5.46454979571128,2.52429083327292,0.945877159598051,0.936652329497376,-0.0802752609484992,-0.0944144531802996,"KIRP"
"ZNF860",0.753975923132754,0.547799038224577,0.997455770694252,0.794146432328438,0.98581391000047,0.99637119342651,102.298322826087,38.4705,52.7386333333333,64.66478,5.52343339154121,17.1534,17.8495023469128,28.2308927147088,47.3218,29.8938,32.1933,19.2347,133.6255,47.0472,68.143575,115.9605,49.7171125,100.119872758621,47.89595,75.7458,35.147025,57.0849,45.2363,132.4623,3.17339070744397,5.31840546802191,2.01379098109571,1.581465656282,1.0099139483965,0.661262226073686,"KIRP"
"ZNF695",0.996052908036034,0.999516743676993,0.999051105256118,0.0895936996574844,0.465267180844506,0.263313809203313,6.39426992753623,4.32695,5.80018333333333,20.20822,0.76272988562779,2.80435,2.57672702440087,14.1979854102404,1.65415,2.924775,1.51555,3.95,5.8599,5.729125,6.0745,13.9145,3.041121875,6.60159172413793,2.60495,3.1778,2.0792,3.818325,1.65385,5.955,0.288069308022364,0.767398904786277,2.17077512690541,1.21990825159792,1.11821028325314,0.286772647835619,"KIRP"
"ZNF665",0.968947053607698,0.444928604327935,0.984126821548267,0.766149701159986,0.800532864990534,0.305531300643007,26.3171594202899,20.33395,14.8820666666667,34.46522,1.11696265604933,2.50575,4.82548352441954,12.6146766575842,13.397,19.081075,5.2927,17.4584,36.433125,21.586825,22.6084,38.8787,27.514340625,26.16698,25.57415,22.67935,19.08345,35.79555,13.3882,36.40295,1.88152437375375,1.09113622551188,0.951030604608574,0.886807577182428,-0.0724363264549658,-0.173306997757456,"KIRP"
"ZNF624",0.779074256820571,0.515024653525934,0.999250713529108,0.994300020859995,0.909306291739931,0.876801757979887,91.9524188405797,65.60815,69.6996,87.47852,2.37010728732584,9.27015,9.3516530946851,20.1555368085149,63.46755,60.973075,53.792525,58.5226,112.669475,70.243225,79.12705,91.749,89.142403125,91.2119244827586,85.2766,84.88065,65.40825,107.775625,62.876175,111.57475,5.16353415099168,2.29549544363055,1.02321590270409,0.995356873984188,0.0331105917071263,-0.0067142144396238,"KIRP"
"ZNF841",0.699785680625907,0.999922583231408,0.798674744273713,0.847984425689715,0.526783132628661,0.916467753466755,160.719860869565,65.4901,157.657433333333,206.18504,7.49097286252111,7.2488,23.1475325450564,68.7656713253757,90.4192,61.8657,120.7292,139.6671,188.658225,69.1145,189.563425,148.1481,131.62621875,160.898970344828,123.37835,132.7326,98.196625,153.436425,91.686675,189.376075,7.96220821138206,7.24525293891782,1.22239301465026,1.07581759684742,0.28970820424692,0.105433491992196,"KIRP"
