"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","count-BRCA basal-like c8","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2"
"ZNF227",0.999941345799372,0.999999674327117,0.999812146225914,0.995343140702021,0.988569818433283,0.841102270966952,0.977144772105425,0.885332785489558,0.511251569658373,0.853637798414482,0.857088550343073,0.505762946707791,0.204521355321757,0.418012925942729,0.807499024843738,208.1892,237.5525,218.206225,274.621358571429,302.660869565217,363.8500875,NA,43.3932149406794,28.2557988621031,12.2222799284956,19.6808643446099,96.8612216489201,208.1892,184.5866,148.99795,201.2122,212.213425,199.031875,208.1892,304.2439,276.017575,313.965925,355.70925,378.2348,1,5,8,70,46,8
"ZNF141",0.999953692166544,0.988547076573093,0.969372912703909,0.999999999995861,0.99635103234389,0.461041953643774,0.999999804788784,0.990012298511704,0.392981739958595,0.999572592912101,1,0.998862062924552,0.763695416517185,0.999999999371561,0.999975272605983,77.5481,64.78256,38.8005875,78.0039028571429,81.4771847826087,77.543725,NA,29.3573672309286,9.46499489012838,6.67162426046553,9.63200694196277,15.722990384088,77.5481,38.6125,22.955525,41.7909,47.079875,51.84205,77.5481,44.2319,47.8824,118.404375,87.8624,87.7493,1,5,8,70,46,8
"ZNF304",0.977809428179864,0.998397717210836,0.988400996597637,0.919345133405647,0.998049557592293,0.663728377766765,0.889908760006669,0.990072523350256,0.539418532002176,0.997313147110268,0.993996696489434,0.998891774243074,0.999751198046806,0.871084537721732,0.771808619491063,168.6107,274.9566,227.0650375,301.53577,313.190160869565,245.8525625,NA,59.779937626038,22.0070874919466,14.2388348747101,23.6475511490963,41.1659494689827,168.6107,173.0304,209.4529,218.32465,201.1573,175.00935,168.6107,320.325,263.288425,345.997925,399.18,260.350375,1,5,8,70,46,8
"ZNF132",0.93520478070841,0.818497395882087,0.996384672944571,0.968379203093374,0.99604087779439,0.742691685313013,0.990639844003148,0.947636594698887,0.450430848954462,0.919830828206296,0.977011919358162,0.997945983583088,0.896558930043856,0.999999972869298,0.997697440298746,173.7592,60.80868,30.0591,86.2623528571429,106.901536956522,88.111675,NA,15.601848597631,4.84047694786962,7.85498605882178,24.7368770708937,16.7723098712341,173.7592,42.652,19.0667,41.8109,37.664425,65.53685,173.7592,56.2193,37.725125,115.0953,108.82855,92.450375,1,5,8,70,46,8
"ZNF20",0.998774711307814,0.93249758679909,0.91263518766239,0.999962778595214,0.758132483701768,0.0196999151882581,0.999999999969022,0.935991410954971,0.0901988604270511,0.929869324718499,0.99918761409474,0.999999422310654,0.810736969153506,0.636906819334647,0.9075589218952,116.9753,92.4842,59.5482875,128.021202857143,117.64682826087,95.1927625,NA,27.8582683222953,5.55038621945863,7.37617721831909,8.09631148086492,15.2250355675862,116.9753,52.1936,50.2927,87.74715,82.731975,75.892875,116.9753,84.4101,75.347075,159.9593,152.089725,103.96325,1,5,8,70,46,8
"ZNF670",0.987134947486276,0.996094534094569,0.999594183233849,0.854572051278754,0.919031455816394,0.527254872216398,0.814916829148058,0.853491258997932,0.410003728966175,0.997365095038672,0.710156064117675,0.718923392876151,0.366429579342364,0.939279273021933,0.984538845582396,33.1429,65.6446,57.4729,86.7574485714286,90.7643130434783,102.602075,NA,6.88336010709886,6.1239367157841,5.20459771092266,7.20027518232759,25.5373279012154,33.1429,51.4372,47.037025,54.33345,53.29345,64.574,33.1429,72.9182,69.59205,109.811575,112.278325,113.911025,1,5,8,70,46,8
"ZFP37",0.999999925850443,0.984383058374686,0.749210678895379,0.996187469086045,0.829719030400403,0.992418215757301,0.992969891872559,0.758895339304225,0.999035102419675,0.99895354896656,0.991579706965218,0.834655079282389,0.999972035803382,0.999447022788734,0.999993308394322,75.2956,78.51044,37.2676875,48.6889414285714,44.8623065217391,42.0908875,NA,22.4528750504162,7.88566596312207,6.45666821610137,8.02077212238215,20.7318593984031,75.2956,46.5371,23.1001,9.49085,6.684125,15.02215,75.2956,118.3503,49.847775,68.47595,61.8687,41.556775,1,5,8,70,46,8
"ZNF189",0.717063965897044,0.812552242026221,0.99864076808845,0.692175080695458,0.999971446031076,0.998866825924161,0.630804936727562,0.999999987921,0.987407814213296,0.994383950256116,0.740062905720824,0.999986132472166,0.999774603126694,0.999999999901948,0.999754558008431,498.1096,301.65796,330.59095,312.350802857143,299.366036956522,313.044325,NA,28.0883217106078,45.2727653111748,16.5382606442386,17.665327434447,18.1774945074137,498.1096,269.6672,276.424725,217.492325,216.456675,276.24805,498.1096,332.2372,369.7377,362.29915,332.411675,343.118975,1,5,8,70,46,8
"ZNF434",0.999990444375759,0.999998005682856,0.999999454459239,0.999970985085773,0.999999946198849,0.999964902472708,0.999999892011257,0.9999390836241,0.99999269875097,0.986494428133971,0.999957884858593,0.986998625554119,0.987277061626991,0.898177840253105,0.981229387087766,270.9356,285.52864,281.2522375,287.71248,276.4178,251.887925,NA,77.8883395159288,27.1025324525017,10.991834124381,11.9507422337177,30.4118347276995,270.9356,193.0663,261.4576,231.447175,222.502725,206.342675,270.9356,236.1816,321.32675,339.155225,343.40805,293.703375,1,5,8,70,46,8
"ZNF287",0.966184267041303,0.999982660039848,0.435395198042378,0.963248160841183,0.999996566865716,0.0854103306612066,0.985518602544108,0.997704601406078,0.240664195561216,0.96364405478051,0.93270660057416,0.999928473577634,0.176777090876852,0.996678467524083,0.951515561278401,60.4939,119.67484,48.747175,115.972174285714,105.543202173913,128.07745,NA,52.3354996865951,13.3664293545935,7.35669295422418,10.8991158616769,20.0832355859042,60.4939,65.7501,26.827825,80.74535,59.5974,94.06465,60.4939,147.3959,58.02645,141.57275,132.0568,152.0426,1,5,8,70,46,8
"ZIM3",1,0.999999823183424,0.999996082297191,0.999999999986367,0.999999999334743,0.999985015870057,0.999704162160223,0.988682023578419,0.991490273997004,0.659958232373521,1,1,0.999992470493383,0.999999998047219,0.971593551592329,0,0,0.0408875,0.00584,0.173563043478261,0,NA,0,0.0408875,0.00584,0.147583342911437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,70,46,8
"ZFP14",0.831686130948598,0.690886292216782,0.998800883171231,0.983254977934247,0.745074028133935,0.203380580621509,0.993091014732572,0.599716094727372,0.117788810495565,0.988545387441881,0.94957222450612,0.98414303368501,0.827487550417163,0.985539802054798,0.929866235534048,305.6874,112.57734,80.1193375,204.998755714286,222.445065217391,168.8846125,NA,21.5744059154036,13.9261837280526,16.1427100225445,26.4486256934117,37.4218862209739,305.6874,96.2343,59.1988,114.311575,127.2133,114.51715,305.6874,154.6496,99.41565,255.92,282.850375,192.423125,1,5,8,70,46,8
"ZNF473",0.984240510547952,0.99273132767226,0.177202922907464,0.99995596572153,0.851226044984739,0.263512527814897,0.998613818970429,0.980451978976525,0.0942039508945518,0.885798171824904,0.999582335166298,0.979805264526565,0.420037408033273,0.999233015982867,0.999963553482854,290.2421,404.44954,196.8994,321.138902857143,352.930408695652,341.61855,NA,118.87318932731,35.0557653722201,16.4598897090234,21.6313328360003,95.0187721618452,290.2421,201.7647,148.300975,237.670175,251.52805,169.856975,290.2421,426.7782,204.50395,368.705475,394.0339,389.213025,1,5,8,70,46,8
"ZNF614",0.982101854791185,0.963160601494941,0.99996486814957,0.992645387132565,0.998628777963021,0.969024409080466,0.999464071807675,0.943557499450302,0.726521709450086,0.79739494912051,0.996132592625075,0.998500919765776,0.983526293467894,0.999995324648877,0.995760988496911,463.3577,231.39092,198.4016375,287.939654285714,361.632267391304,302.3343375,NA,57.95881629053,16.9254197549968,19.1537229111384,69.4974716809083,80.4225046897543,463.3577,110.3214,173.461975,192.51,187.006475,183.565525,463.3577,349.8087,231.0027,349.235425,374.9771,312.608575,1,5,8,70,46,8
"POGK",0.999995539746523,0.999894280106751,0.999954010149643,0.994191937688752,0.676790001247381,0.271480233371514,0.999949054125787,0.977585607899988,0.836592198344363,0.472030391834775,0.983555139451466,0.657106854913285,0.374982662446862,0.997011548266926,0.756325419207748,2041.0265,1675.41926,1371.1529875,3497.50623142857,2591.77904347826,3966.2005,NA,266.004894264744,139.540064845241,382.407180927142,200.091099032377,1583.45092750167,2041.0265,1215.4359,1130.6954,1784.211475,1573.241675,1474.68955,2041.0265,1748.1065,1564.429025,3586.910075,3186.349225,3529.752825,1,5,8,70,46,8
"ZNF514",0.978441963664792,0.999999962322887,0.674660206897015,0.962815990109095,0.999999708135809,0.178950222071587,0.935929413507378,0.999511473514683,0.102415724071899,0.988754896114291,0.999997319758096,0.84386081994847,0.999361471133947,0.40767565363776,0.263293010087731,143.834,269.97562,135.7126625,275.315317142857,294.223415217391,162.9138,NA,60.122689067185,25.3091429073915,19.5775065287973,25.2136603992867,28.8091498395413,143.834,183.0249,94.297275,155.3797,171.176425,121.222175,143.834,406.492,191.381975,336.4188,355.005575,172.5532,1,5,8,70,46,8
"ZNF300",0.999457436024448,0.995282391674555,0.999460700058638,0.99999996668752,0.983625168451968,0.755063846777612,0.99997151130986,0.998948107295304,0.929540386867445,0.979041550641414,0.999989193530797,0.999211424032069,0.969465520961362,0.999671418342013,0.999999823225518,276.4058,163.9722,105.5322875,261.728587142857,219.363289130435,227.159875,NA,53.6692913745281,20.34559051723,41.1660618463686,43.7299713457459,86.3136262224585,276.4058,75.1487,80.536075,70.11495,21.02585,67.1205,276.4058,221.1291,139.0777,318.188375,265.361075,277.626475,1,5,8,70,46,8
"RBAK",0.999938032678374,0.99955838275104,0.999972037124766,0.997352437173988,0.996188207194107,0.999391166117342,0.997004762467422,0.995361152154508,0.999109221280531,0.999999692277356,0.95549063475734,0.842026289199685,0.860625222969485,0.837526259350845,0.868083057514229,633.8991,588.16634,567.8970625,543.092512857143,540.3627,455.649575,NA,69.5536183995384,107.455861118519,24.2540895821248,24.0841674492068,69.5058774641596,633.8991,460.5919,439.407275,406.3122,439.626075,362.54225,633.8991,714.8834,607.4546,650.898175,621.793075,454.09265,1,5,8,70,46,8
"ZNF92",0.993290557725303,0.999200817477678,0.503627094854636,0.995350007438477,0.999955741502423,0.156531463687828,0.999167691529144,0.994937851583727,0.376763163521398,0.962419024829195,0.99860430173397,0.999480039983484,0.588955980638352,0.999850372870613,0.999984967617745,203.3626,325.06082,127.9736375,306.80261,275.812384782609,287.9669875,NA,102.41690321101,20.6756857281596,27.2867655215762,23.4358020477022,60.2259115907894,203.3626,151.792,89.71845,171.23005,167.3384,178.4741,203.3626,417.5241,146.809675,331.460125,323.127375,362.6389,1,5,8,70,46,8
"ZNF157",0.999485115772867,0.922743785838421,0.8372723219799,0.905831561704553,0.682622180053641,1,0.80573635017902,0.381224797276492,0.990485466309573,0.821755349787607,0.999978133560877,0.999617021831741,0.522651433240381,0.202473290695993,0.056277890085886,5.1484,3.98252,1.76775,1.77227571428571,1.01545217391304,4.5535875,NA,2.26005992163925,1.44050154745293,0.333226938478395,0.288042619996898,2.87350079416812,5.1484,0,0,0,0,0.9966,5.1484,7.6376,0.9334,2.5225,0.82775,3.1479,1,5,8,70,46,8
"ZNF182",0.998450626001442,0.999564864098136,0.73817318619722,0.999999792510202,0.962039418859342,0.886921079335915,0.999993497944813,0.985181110149682,0.818781905100752,0.999179374904045,0.999692832975005,0.761769566512109,0.999999969722148,0.909738117135555,0.848032849509974,180.5004,228.8031,144.5068625,187.822264285714,195.159584782609,146.9798,NA,76.6004042930584,22.144370584586,9.0682017756141,21.3180572207098,23.1486525596446,180.5004,99.9453,90.983425,137.288175,130.870525,109.7946,180.5004,401.6422,191.545825,225.925025,221.051,174.7066,1,5,8,70,46,8
"ZNF673",0.957967124690029,0.998561326446115,0.170040680485534,0.999977896133511,0.170324035790798,0.983327912961961,0.999999989877828,0.412290357562018,0.825921624242421,0.873589426635816,0.998659827795676,0.174031340343891,0.999999999954674,0.985092319486911,0.83397807278063,212.0505,298.43928,172.000525,195.805297142857,215.542252173913,172.5860625,NA,91.5766987746195,31.9227025790634,8.68535369932824,16.1859937336909,14.9868805601282,212.0505,158.472,100.172,165.508025,141.763725,140.633725,212.0505,334.3588,226.75865,212.461775,248.54375,200.898,1,5,8,70,46,8
"ZNF41",0.897956184118973,0.754822908627452,0.996479961145045,0.984170401288813,0.909232187450315,0.338314971622688,0.985907558269032,0.904185995186727,0.345550231153786,0.999999565750292,0.919676388803603,0.999972184581518,0.972904395482991,0.919596416660869,0.915209115816797,350.4143,211.43798,177.9083875,268.411747142857,270.208410869565,223.8760625,NA,43.218086986786,19.2316269746463,12.2273962284167,23.1933389594134,15.9146730909935,350.4143,115.3555,132.9352,208.27065,185.043675,196.81915,350.4143,247.4597,210.3765,316.86905,314.954375,257.965675,1,5,8,70,46,8
"ZNF7",0.998528461826875,1,0.9693807433021,0.999999965460565,0.954958425839211,0.999993983826731,0.999965987640679,0.754331747132508,0.996333313227617,0.806975724441911,0.999999192262024,0.932821650493684,0.999969295825891,0.998930757467463,0.99985940256275,491.5839,575.59578,491.2066375,500.57455,455.632258695652,473.7862125,NA,122.405740691462,120.07952430331,21.54789658884,20.2583648647915,92.1977794001713,491.5839,435.517,327.204725,373.148625,372.92625,340.9688,491.5839,621.4957,476.96975,622.89365,504.72755,497.609775,1,5,8,70,46,8
"ZNF214",0.999993565559695,0.999981219016095,0.999999944293063,0.988099121393618,0.894899621950171,0.816693423742209,0.997521335241338,0.985824041164702,0.977261486874858,0.931343715970299,0.999575405495011,0.99949315536522,0.999588509999729,0.963489020170367,0.99950372661246,20.2719,24.92962,25.8655125,40.41279,34.7174043478261,30.793925,NA,11.5707980036556,5.55457528871591,3.45560682374953,5.36913460469496,12.5527522513384,20.2719,13.15,15.13365,20.72185,4.81765,16.12765,20.2719,24.0493,38.989925,49.345125,44.88735,23.62895,1,5,8,70,46,8
"ZNF215",0.918196881209488,0.988372308672652,0.976719239752814,0.981083211704398,0.962271564992004,0.999998254056386,0.998430523725947,0.70713349719724,0.98573316894082,0.63898483793385,0.394378748862226,0.562214927951188,0.0757424180699189,0.00679893136475207,0.000614307267664094,11.2622,88.81608,58.9119125,61.6697514285714,40.9085934782609,155.9193375,NA,30.881874448864,14.0098168121555,5.61823468930285,6.89444659335695,82.8918166213239,11.2622,32.9047,19.884325,27.2736,4.254025,39.141025,11.2622,112.373,90.1568,94.640625,64.1804,141.608675,1,5,8,70,46,8
"ZNF547",0.999970579758157,0.999910207372152,0.999999656575056,0.951369073331684,0.681469290936575,0.525531627909267,0.927652850205941,0.568546551644402,0.398356936044779,0.996321875272454,0.999506348086222,0.999857395315473,0.999952353610945,0.70116148831743,0.567244950881538,11.7641,22.70826,25.0394,59.8450928571429,64.94655,30.5449375,NA,5.03593249722432,4.38083992297302,6.47337756328406,9.42400216884748,7.65959042176952,11.7641,15.9909,16.97025,29.237525,28.288475,17.541225,11.7641,28.9848,31.11155,69.53765,88.507075,36.2478,1,5,8,70,46,8
"ZNF773",0.905830006085383,0.931972455344778,0.999935736273741,0.633974823709963,0.940174437635199,0.682546377713088,0.722784176591931,0.989705886808432,0.889728197268848,0.97906817971812,0.925739427142349,0.999976274042574,0.999999974550156,0.719527265122955,0.910949604128158,23.8114,105.4686,96.6325125,136.259971428571,126.388741304348,98.2417625,NA,22.6810404114979,11.7722508357948,8.83945851662997,11.6720947260875,12.8536489751234,23.8114,89.3261,72.259225,96.548575,75.491175,64.0247,23.8114,114.9889,121.96115,152.087675,175.063825,120.4319,1,5,8,70,46,8
"ZNF776",0.56995405000555,0.435282754891524,0.999733916927003,0.883419818944748,0.654256625318983,0.193862791119964,0.926255885502097,0.505671624578946,0.112061316935216,0.988814207610986,0.701984913564235,0.996738415561469,0.951670991923293,0.861205383199032,0.710535788088029,607.4459,275.60366,245.5189875,404.828882857143,426.742923913043,326.1188125,NA,46.9835013824917,18.5802568735169,20.3432465750523,33.2401747887351,46.8307381600995,607.4459,170.8574,215.994175,288.7936,299.184475,264.618825,607.4459,324.1413,280.7415,461.77665,491.0825,408.743175,1,5,8,70,46,8
"ZNF256",0.999998493747378,0.989376854777708,0.929671480717827,0.999839535337209,0.966737297302485,0.143640245524591,0.999999460113328,0.9999999018921,0.66473262964966,0.462607379769319,0.999919764549139,0.999921000459896,0.959668516841937,0.764028593866615,0.998566370929349,129.0323,120.80744,80.1402375,148.394077142857,122.85332173913,111.3140125,NA,40.5196149921813,16.2229697503145,9.33046374998507,10.5742651940065,23.0141386903979,129.0323,36.5588,50.331925,98.850475,75.8406,79.9577,129.0323,158.2688,112.035875,178.99745,170.599525,145.1734,1,5,8,70,46,8
"ZNF599",0.999468983019482,0.942743079013411,0.895057716652516,0.993564226227103,0.998116432611389,0.883942437319121,0.999415824294385,0.999999972460846,0.57521660898285,0.85540305615244,0.994982601016241,0.999325146205522,0.964036990266843,1,0.992683311205076,116.483,94.23766,56.9677875,82.0243957142857,95.5504782608696,82.0766375,NA,15.7436581735822,10.5900477791388,5.26212392535197,12.9262835318059,12.2471738561529,116.483,74.6791,39.494025,47.406375,54.6517,51.7884,116.483,104.6303,73.623375,103.086975,102.1703,109.98095,1,5,8,70,46,8
"ZNF18",0.991583854336498,0.998792977146119,0.431161687364587,0.999978177953394,0.487938641020096,0.987290664242124,0.999997390963503,0.59115282291751,0.969597480372587,0.999569157519443,0.999997827311694,0.764999445427902,0.990943229805377,0.999986294509106,1,200.4666,265.03478,158.992525,183.064641428571,189.0681,188.93705,NA,80.5821030644981,26.3973785755853,10.5561055872529,16.4980247402064,29.5911120390723,200.4666,188.3345,132.102475,128.151525,127.4326,148.907625,200.4666,215.8712,189.486825,206.5866,198.5189,184.342475,1,5,8,70,46,8
"ZKSCAN2",0.997781665436393,0.999568119339598,0.999822059295912,0.990458232773038,0.999810582468644,0.977175935384766,0.951855704370069,0.958312492823816,0.707268657148002,0.699470347474115,0.895512750109243,0.871265474157203,0.612459598583849,0.737245486502602,0.988485368500452,60.8157,136.65586,113.1706875,155.969631428571,198.743015217391,236.4541875,NA,26.2460359866514,12.6449115776075,10.3640100634241,33.4043135532201,80.0783800334563,60.8157,85.4752,98.527375,110.855525,107.489,126.712925,60.8157,161.6633,129.9095,175.67185,181.392875,208.012825,1,5,8,70,46,8
"ZNF689",0.998150519791383,0.998930046525023,0.645047504919463,0.999985626792075,0.752380499080421,0.986355110599475,0.999999044890554,0.967713104418299,0.784867412058433,0.765531293568703,0.999970510796412,0.996796501899688,0.836794843185586,0.932331519002112,0.99981878382839,124.2056,157.22248,95.6724875,112.920384285714,130.77857826087,137.9413125,NA,55.4322150607605,12.5322284557005,5.87888097665707,13.1920109537124,32.4877437507122,124.2056,96.2343,81.780475,80.0786,80.6636,87.838325,124.2056,133.7589,110.361725,137.475225,159.038275,154.7905,1,5,8,70,46,8
"ZNF19",0.998140403108727,0.999998667116877,0.98784975984812,0.984281169179007,0.997407828766396,0.636181103933174,0.939591048996765,0.920739755030101,0.26063932002039,0.765032355737507,0.99314240968943,0.999915399414812,0.921271622415986,0.999924715717951,0.951235612794079,28.2423,42.9347,31.519775,49.5903985714286,57.5334173913043,46.9945875,NA,9.02010542066998,6.47050340285354,2.92651765466646,6.1069956324447,11.3162004067247,28.2423,43.6406,18.89305,33.439225,33.7793,28.667925,28.2423,50.0914,37.679125,66.649875,65.878375,47.677575,1,5,8,70,46,8
