"gene","p-adj-BRCA nonbasal-like c7-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA nonbasal-like c7","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA nonbasal-like c7","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA nonbasal-like c7","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA nonbasal-like c7","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA nonbasal-like c7","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","mean-BLCA nonsquamous-like c1","mean-BRCA nonbasal-like c7","mean-GBM-like c6","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","SEM-BLCA nonsquamous-like c1","SEM-BRCA nonbasal-like c7","SEM-GBM-like c6","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","Q1-BLCA nonsquamous-like c1","Q1-BRCA nonbasal-like c7","Q1-GBM-like c6","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q3-BLCA nonsquamous-like c1","Q3-BRCA nonbasal-like c7","Q3-GBM-like c6","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","count-BLCA nonsquamous-like c1","count-BRCA nonbasal-like c7","count-GBM-like c6","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4"
"ZNF573",0.999317164383817,0.934254371409937,0.971637557606846,0.979247466085578,0.999999995900917,0.798060284470109,0.999999993808323,0.999794562341413,0.999460720880547,0.999585598058354,0.999999999332827,0.999836457137325,0.999320511196131,0.99968032649714,0.999999999999363,0.181118569170542,0.999999999081956,0.420589516788976,0.9999851011953,0.997741488607308,0.99815217979856,22.4325473684211,14.561,31.934825,15.69008,23.5439,23.199,13.7465228571429,2.29046593857989,NA,7.37512981483207,4.10653857213103,NA,NA,1.72953357822366,11.9045,14.561,24.312175,8.8997,23.5439,23.199,8.4666,26.6558,14.561,33.8444,18.9604,23.5439,23.199,14.824,76,1,4,5,1,1,35
"ZNF527",0.999999864573369,0.000136382936946844,0.272907983759251,0.828204823340066,0.999173976889054,0.000282818064202162,0.581955978592134,0.83925620634771,0.99715622116843,0.315113598981281,0.999995457985676,0.999999995325177,0.235833299376956,0.999713826955371,0.808549431544227,0.0461316139310961,0.998759015489475,1.49380050751269e-06,1,0.22952825516149,0.999569893491046,102.935163157895,97.6445,221.4646,72.453,189.4463,93.4066,72.5909942857143,5.57326819191644,NA,74.9235357860377,15.3626946486611,NA,NA,4.98755847168428,74.799075,97.6445,116.106525,54.2071,189.4463,93.4066,52.3081,125.1826,97.6445,274.313825,70.4117,189.4463,93.4066,94.88385,76,1,4,5,1,1,35
"ZNF33A",0.977010621384963,0.76418814226933,0.999999874847156,0.234950382423119,0.999995734067181,0.998960848034431,0.999566626116699,0.999914797084643,0.999943976390964,0.99669236221092,0.848165551172782,0.999919936948587,0.998777604010926,0.99999166772001,0.99566144818873,8.43474647127529e-07,0.999900020543065,0.978895328249047,0.999977301573018,0.987525267712279,0.99999982785182,1107.50283026316,758.8865,806.2768,675.03892,938.471,581.1966,626.537505714286,52.8168738686646,NA,81.9304776357472,150.294891584217,NA,NA,42.778497255293,811.534275,758.8865,784.246525,433.3207,938.471,581.1966,440.50575,1315.4641,758.8865,883.955475,777.3782,938.471,581.1966,789.2146,76,1,4,5,1,1,35
"ZKSCAN3",0.999998919681112,0.244275945974883,0.967458658172567,0.999213311554526,0.999881300037413,0.363759422572186,0.999681982242356,0.9997110849163,0.789187437261704,0.999997940726152,0.993916573723455,0.997116962525135,0.63860593839934,0.999558543689742,0.999995216000953,0.999999705528173,0.999997454860953,0.25269048951231,0.999683681138107,0.999790516414524,0.995241566093385,71.9351986842105,79.2291,128.719825,61.68148,52.8369,39.6825,70.74434,4.72230129971346,NA,27.8334799016513,13.7390612161603,NA,NA,10.2190067272452,42.996225,79.2291,111.925375,39.6306,52.8369,39.6825,45.18675,88.238475,79.2291,149.12195,73.3156,52.8369,39.6825,79.97195,76,1,4,5,1,1,35
"ZNF676",0.999764922379912,0.999983978183969,0.999987162786672,0.960260951207014,0.99999999561625,0.999034541079559,0.998766028579272,0.999999953025533,0.999863337494956,0.999999997378324,0.932161281912806,0.943859300499873,0.931684367643062,0.800027662246657,0.918035127048777,0.281985353717376,0.999999981238264,0.995482198231789,0.999999999978411,0.999999998875753,0.728975633655916,19.7500815789474,5.5675,15.17425,3.09272,0.8213,60.4396,2.6473,5.27899428781648,NA,9.34850227384936,1.7919262898903,NA,NA,1.26203134008682,0.328325,5.5675,0.87045,1.5391,0.8213,60.4396,0,3.852175,5.5675,24.81685,2.1775,0.8213,60.4396,0.83235,76,1,4,5,1,1,35
"ZNF699",0.997520764139336,0.0865539182679216,0.555519352095247,0.925057043078497,0.955264347562288,0.815714349422258,0.797350222177873,0.797208999534529,0.99999999999955,0.981775870361769,0.999978376638973,0.997149274014552,0.940021071740313,0.999985275511221,0.982207897435041,0.00803149132585412,0.853967059751633,0.844254155743739,0.999122227386122,0.994029635487945,0.999083102756384,18.6610776315789,11.1349,37.43075,25.36098,37.2322,21.978,28.3347314285714,1.26890837039352,NA,15.0232943216249,7.12922646753489,NA,NA,2.43557831256456,12.614375,11.1349,12.7522,17.6528,37.2322,21.978,16.2033,26.51,11.1349,60.6756,29.8624,37.2322,21.978,37.24735,76,1,4,5,1,1,35
"ZNF250",0.987785110829835,0.276471276285397,0.602894547084989,0.898173950067637,0.999993899195142,0.15545755108972,0.999788835169672,0.999958283866816,0.818181222745063,0.99999854479088,0.759139167019615,0.998740223319029,0.224828885983636,0.978249654358979,0.985902900320054,0.127610303405606,0.999987171336729,0.0281167753198326,0.999999999987026,0.999998433829844,0.966145692459912,227.143884210526,154.9251,335.5317,175.78076,192.1758,87.8877,176.808802857143,11.1096248707222,NA,60.5959461045181,47.6157321317923,NA,NA,13.8414132115207,160.411225,154.9251,284.241825,91.1642,192.1758,87.8877,115.51215,262.627225,154.9251,362.091525,229.1266,192.1758,87.8877,220.94505,76,1,4,5,1,1,35
"ZNF79",0.999844742561255,0.204896049570298,0.789516131784283,0.999897747705191,0.999996490643625,0.379714598948198,0.984859662584649,0.999914530682267,0.536036218655822,0.996869603917757,0.999328424674532,0.999999987516536,0.737143308605232,0.99996073701969,0.999981268959769,0.999952760917842,0.999637980819601,0.288364561676852,0.999439927854178,0.979083669188906,0.998718549898183,99.4137973684211,84.7966,150.471575,93.17142,66.2515,80.5861,101.835517142857,5.14927913708487,NA,27.7080921418989,10.3774403077252,NA,NA,5.48127161845241,69.24105,84.7966,119.715775,85.322,66.2515,80.5861,82.06165,123.89555,84.7966,177.81265,108.2038,66.2515,80.5861,126.53745,76,1,4,5,1,1,35
"ZNF681",0.96923612054881,0.77896876216207,0.999998252325043,0.165322965218846,0.999991232086053,0.995820045875676,0.531628156150175,0.994918894759393,0.956179112375932,0.99596547718456,0.995459346268522,0.999994452173111,0.999999958171209,0.999128555447878,0.979053916951869,1.76257096484722e-06,0.999982649599054,0.98315519126927,0.9999999999956,0.994291865634996,0.998509763516442,273.790575,138.758,165.67775,104.17236,4.3803,180.0977,102.831777142857,19.0736261241895,NA,113.249732779762,21.8462336227689,NA,NA,14.4290338561935,140.231275,138.758,27.194525,88.99,4.3803,180.0977,53.0706,349.1608,138.758,220.098375,142.2033,4.3803,180.0977,132.9048,76,1,4,5,1,1,35
"ZNF766",0.954115025945194,0.999551942884928,0.930054408266532,0.472536445980006,0.99999987373107,0.655037929767015,0.985180862762465,0.999999227101318,0.970637970368966,0.999999977825744,0.999999999999457,0.992451887517553,0.999993339321719,0.984973473062881,0.997863315136708,0.00939998467372483,0.999966604002827,0.558585600055179,0.999890823162095,0.999999989203002,0.99214981096362,552.206480263158,310.4925,604.401025,338.50462,359.4552,548.84,376.656688571429,32.3410248021572,NA,95.467089005386,52.1342810540953,NA,NA,22.9680910451192,393.873375,310.4925,484.50025,253.83,359.4552,548.84,282.3963,644.219375,310.4925,710.756825,374.9591,359.4552,548.84,453.75325,76,1,4,5,1,1,35
"ZNF471",0.998621403265731,0.999278632320471,0.999977967377454,0.714366920768635,0.999996884575752,0.991382418259243,0.977536312132486,0.999980333345868,0.997646355459053,0.99999939095415,0.998867072940832,0.991229534557057,0.994592695461888,0.924307097374685,0.960319499625926,0.542038917983519,0.999999199263791,0.999975562581245,0.991022296575203,0.998953180466995,0.97797507852561,82.9193184210526,39.8287,63.322025,23.2712,10.6769,124.5421,52.0353457142857,10.5110039640551,NA,48.1100717580767,4.56238074309894,NA,NA,11.1752886079404,16.6538,39.8287,1.81165,16.1754,10.6769,124.5421,4.55425,110.75585,39.8287,85.640975,29.5307,10.6769,124.5421,75.50035,76,1,4,5,1,1,35
"ZNF836",0.987525291510388,0.919745303765907,0.890289280625633,0.441436676459597,0.999999687955261,0.296998488211807,0.999821177099432,0.99994913829057,0.98022643300298,0.998837584469344,0.977217593992262,0.999999991305639,0.854131371891511,0.999999999812562,0.999826063666656,0.0370227121759785,0.999999444340317,0.255239454935129,0.997508169584472,0.999967497629594,0.999987067489518,136.251564473684,93.7901,167.907225,86.37082,116.3507,88.5226,101.355151428571,6.41027269897467,NA,24.9793017809204,15.7206168934428,NA,NA,9.32359512034605,92.9352,93.7901,145.828925,59.7247,116.3507,88.5226,64.99325,167.448175,93.7901,199.48515,122.5891,116.3507,88.5226,115.1277,76,1,4,5,1,1,35
"ZNF493",0.999999999981588,0.999594293162827,0.999997997352273,0.508813095290038,0.987942560091847,0.960373587217606,0.829304697461944,0.965218489718016,0.948352892664913,0.99934635788111,0.999984306956797,0.999998906322076,0.999999999982631,0.997602354582028,0.985750360206346,0.000895631433790456,0.98151541469674,0.878902090897829,1,0.999035702424444,0.996177729702669,206.165231578947,202.5696,174.895675,79.66478,7.1179,170.9402,79.0151371428571,19.6704308857795,NA,62.1091863290954,18.3063231583898,NA,NA,14.5040603508452,95.58415,202.5696,77.815825,37.0169,7.1179,170.9402,38.29955,269.8584,202.5696,263.14115,111.1966,7.1179,170.9402,84.8053,76,1,4,5,1,1,35
"ZNF167",0.999934917640693,4.28943631980427e-05,0.408944445418904,0.993718614337219,0.997691057500577,0.000740834812580138,0.999923431931907,0.999449126228511,0.144634432180643,1,0.999025893719864,0.997770841122975,0.101093121342897,0.999998562910883,0.999999704960699,0.309825176833275,0.989634326386683,1.91567134466553e-06,0.999956146183024,0.999999534051679,0.999999999709161,55.8046947368421,72.8051,198.663125,38.4206,38.3273,28.6935,30.8697428571429,4.63390545632148,NA,129.82320073531,6.73715587239898,NA,NA,5.44790629764507,28.192925,72.8051,67.771525,29.3263,38.3273,28.6935,11.40405,75.73315,72.8051,234.38975,47.7346,38.3273,28.6935,34.69935,76,1,4,5,1,1,35
"ZNF565",0.977160338372648,0.470597125595477,0.64443110789974,0.526460992821379,0.999999999995149,0.0992566660286133,0.997165384568084,0.94598136144403,0.999832419563233,0.845773174011707,0.974987100827689,1,0.635143806912445,0.999999999863346,0.943182935443681,0.0016795915419755,0.999999999691549,0.0138601807426632,0.999999999738185,0.802039775179054,0.999999997662152,76.5732855263158,50.5353,106.09795,51.1742,94.1784,50.0611,51.7156,3.88449544966423,NA,17.5718381631187,4.30446609546411,NA,NA,3.43061700047522,49.367525,50.5353,87.923825,46.1206,94.1784,50.0611,38.18555,99.51255,50.5353,116.101275,51.3272,94.1784,50.0611,61.3877,76,1,4,5,1,1,35
"ZNF34",0.999989809118377,0.0304648609319321,0.868964111193364,0.89275067592251,0.991812632946088,0.0242264383970716,0.998481648452694,0.99836458486681,0.466063255606077,0.999999999972294,0.832396160424763,0.923882342465956,0.117268444325602,0.990863613355127,0.997245504285724,0.00546443996666091,0.959430545818934,0.000283746122188733,0.999479533436637,0.999986461369766,0.997323370674315,121.116889473684,132.7623,206.364175,92.13884,93.6281,50.6716,81.3187885714286,6.49591472445718,NA,53.9083129250084,10.8745062467038,NA,NA,5.75625610688171,81.68045,132.7623,131.29245,76.8608,93.6281,50.6716,54.3447,150.2447,132.7623,252.169125,97.0906,93.6281,50.6716,101.14685,76,1,4,5,1,1,35
"ZNF140",0.981291277739935,0.998506545507769,0.998692371784951,0.307286553466327,0.999998441777975,0.923520682348132,0.999999999901336,0.997565570737418,0.999992524025541,0.972696474420466,0.999994516020649,0.990246468478853,0.999571759944173,0.924669004146616,0.999998237547301,0.00980660339821227,0.999999847673955,0.976658092298818,0.99665080713652,0.993317649508582,0.969896225232479,496.630092105263,312.2056,437.6857,273.19802,489.4942,540.9035,336.678097142857,29.6359908114037,NA,96.6601974965825,44.5054172492338,NA,NA,20.2937609392676,334.274125,312.2056,348.806925,273.4628,489.4942,540.9035,230.9699,541.30405,312.2056,554.294775,328.2118,489.4942,540.9035,404.50025,76,1,4,5,1,1,35
"ZNF658",0.994333501074379,0.219121967294013,0.626952963146654,0.324722824176144,0.999935583186489,0.0210776728370194,0.999806854784599,0.999992119719743,0.791307031108021,0.997376428634636,0.973911746072195,0.999998537227497,0.492658669742968,0.999999929518129,0.999784709002281,0.987638233634211,0.998772412301275,0.134301166085257,0.577776798024577,0.999993030015163,0.990746867943302,48.7415986842105,27.8373,86.92755,17.4547,37.2322,20.757,43.8318485714286,3.63899937757692,NA,9.29945950441028,1.67461983387275,NA,NA,5.61107507078391,29.2999,27.8373,78.681225,16.1754,37.2322,20.757,23.1333,55.148625,27.8373,91.262825,20.225,37.2322,20.757,51.0715,76,1,4,5,1,1,35
"ZNF765",0.923585947517781,0.999990979395194,0.927035578020723,0.657654899071963,0.999891840637672,0.853604776230526,0.999999999996057,0.984135954384225,0.999999971785362,0.991887960286573,0.998022028766226,0.900192792653646,0.999700115325302,0.895265591409339,0.99976846102287,0.144851344615302,0.997137281106227,0.8907360002327,0.999010813188419,0.998234879232808,0.93804063774884,301.181252631579,141.7559,317.0325,193.32242,303.8806,379.7314,226.32454,18.6570016833137,NA,75.6989810517398,20.4727701861131,NA,NA,15.7785063237502,190.255,141.7559,213.30585,150.6763,303.8806,379.7314,166.0941,365.30395,141.7559,418.7086,213.4685,303.8806,379.7314,256.13585,76,1,4,5,1,1,35
"ZNF124",0.817080982346121,0.535830910011447,0.37824682526537,0.450371552820754,0.999464985494328,0.0982304333926149,0.627757077115008,0.318152440343165,0.993453519325428,0.220598281066646,0.975380561792728,0.999846806560463,0.666348477944122,0.999999999997404,0.535640235483812,7.72472399356294e-05,0.999749726717697,0.00705556088142145,0.999996180669845,0.121155207771602,0.999999863252071,104.133975,28.2655,155.60975,54.49586,197.4868,55.5556,49.5580857142857,7.2903186629099,NA,49.7761515507929,4.7466475418552,NA,NA,3.94802591414052,60.10565,28.2655,87.2913,51.4563,197.4868,55.5556,33.01335,130.9987,28.2655,203.2638,60.1694,197.4868,55.5556,58.61345,76,1,4,5,1,1,35
"ZNF569",0.998366467171446,4.05345879084251e-09,0.10067648752344,0.99928551996433,0.999945966773735,3.7495215877037e-05,0.879343731303969,0.998787987419811,0.364027972199542,0.964945960175253,0.923375429860451,0.999593198624647,0.302118530835058,0.981476945568453,0.999999960801636,0.988162601569339,0.99355854305928,2.47417986098952e-09,0.987640355941718,0.812385874275174,0.870018745286949,82.5812578947368,122.0557,348.078875,98.23362,174.6629,165.525,71.0698742857143,7.50499886257907,NA,133.646678876053,31.3909478341034,NA,NA,8.31324418155494,44.177,122.0557,130.12245,65.025,174.6629,165.525,40.42545,103.220075,122.0557,528.701425,91.8285,174.6629,165.525,94.7284,76,1,4,5,1,1,35
"ZNF777",0.983926367111993,0.000319163409132739,0.0861748515455096,0.99989646932977,0.996622663994845,0.00664167089082734,0.999987324198295,0.999616674527747,0.266671361582332,0.999999986699643,0.999999731067082,0.994469873566755,0.447647950194173,0.999979654244702,0.999979491493047,0.871726471875319,0.998012840648718,7.49862676784341e-05,0.999990501193771,0.999999999980823,0.999784455438007,586.258602631579,464.6681,932.218475,563.58566,551.6392,604.3956,547.922854285714,15.1411095850321,NA,208.233221292106,55.5279548257056,NA,NA,24.5222994129317,500.5782,464.6681,726.206625,528.8838,551.6392,604.3956,459.90345,635.647225,464.6681,974.8607,648.4628,551.6392,604.3956,629.57185,76,1,4,5,1,1,35
"ZNF605",0.823422280535161,0.993132464638658,0.722530905637198,0.128998258355171,0.999999292787614,0.239181378322879,0.0713648160016235,0.0494120731367889,0.270007972025768,0.00523893113386498,0.941185352811345,0.609372096907542,0.99570153011603,0.377994603684722,0.853917956968438,0.00026619735006117,0.99949586668199,0.196963713112187,0.997021667282489,0.00486530529070994,0.447502086737319,427.963206578947,213.2762,483.3246,237.62726,881.5276,594.0171,281.913942857143,20.2779688533447,NA,89.12747008406,37.1878576184835,NA,NA,18.3631131555157,297.918275,213.2762,447.215225,215.6149,881.5276,594.0171,209.78295,539.5124,213.2762,566.985425,255.3122,881.5276,594.0171,367.03305,76,1,4,5,1,1,35
"ZNF799",0.973504332951734,0.416233388906638,0.999999735846961,0.365332825824604,0.99999999400502,0.99999993114944,0.960373980773471,0.999999997780997,0.999999998306914,1,0.622680606021695,0.99748958280076,0.996620804430522,0.993783570009347,0.998561541002218,3.27272234867948e-08,0.999438409025099,0.997031917419579,0.986063593570288,0.999811125912645,0.999826490354874,216.503153947368,125.4818,111.85355,118.38504,117.7195,43.3455,80.2617171428571,14.0898017459113,NA,33.5807690528994,27.3612602202384,NA,NA,5.71864760362052,140.15555,125.4818,74.574425,72.8155,117.7195,43.3455,59.0612,245.955775,125.4818,138.268575,178.4897,117.7195,43.3455,100.9811,76,1,4,5,1,1,35
"ZNF782",0.980548891785258,0.00401219943726761,0.95355701577193,0.999143778411317,0.959883745146602,0.0251735071995707,0.922998208601266,0.999994947619292,0.989048681870332,0.884435428035076,0.999837114847161,0.979222869130264,0.377478991484164,0.999999636675199,0.942470348774676,0.653840083894245,0.998824646153979,0.0410413307163543,0.907960105557803,0.987057522142203,0.993322602231325,33.9232394736842,57.8158,89.46405,27.73964,65.7039,23.8095,43.4543371428571,2.32956467075242,NA,31.3363081217965,1.64894841902347,NA,NA,6.52034968076845,21.1903,57.8158,60.82105,27.8094,65.7039,23.8095,25.42855,42.78825,57.8158,100.67855,29.8624,65.7039,23.8095,47.40705,76,1,4,5,1,1,35
"ZNF846",0.991332974969327,0.990285612752279,0.999926284830305,0.241073962881604,0.999907707748518,0.943458973705388,0.961306474489869,0.999997598513257,0.998371576158462,0.999999923964695,0.819930111092523,0.999260023955164,0.973213963806415,0.999964862448573,0.999952848846147,0.000143989847374737,0.999985306985439,0.924703317776296,0.9999846177747,1,0.99963808059815,133.454326315789,83.5118,107.4496,59.14168,66.5252,38.4615,66.9904228571429,8.92403096851503,NA,59.2837594700269,7.56635643519389,NA,NA,7.01655211601762,77.96415,83.5118,36.90935,54.1019,66.5252,38.4615,35.55425,162.523075,83.5118,125.42255,71.2651,66.5252,38.4615,86.1287,76,1,4,5,1,1,35
"ZNF136",0.999999618308824,0.232749726267723,0.896633045131046,0.99960985486847,0.999999997131799,0.374210297869444,0.999999999586115,0.999999995052758,0.923298512062811,0.999999438415448,0.958968950095093,0.99666487263417,0.451693152945208,0.991130033980061,0.994304316428184,0.229466895575409,0.999855631701042,0.0296386211263375,0.99649147607983,0.999478316649378,0.998922909259516,166.185214473684,157.6017,246.581975,153.4735,163.4385,100.7326,134.07094,7.55997227507394,NA,76.5086442368919,15.8262499400837,NA,NA,9.9500160478146,116.269775,157.6017,151.0906,127.0227,163.4385,100.7326,95.36745,203.25915,157.6017,353.840825,175.5476,163.4385,100.7326,158.79345,76,1,4,5,1,1,35
"ZKSCAN5",0.999993670461007,2.17492690524068e-13,0.00279446441251041,0.999999516183296,0.999999536549323,1.29689002870137e-08,0.561008915575347,0.919213955223048,0.17000625845045,0.692755001371422,0.967923636256202,0.984226189693757,5.44569359335334e-05,0.971068810773396,0.466146888697052,0.877603419217209,0.999999999060791,7.20679071974928e-12,0.99966473252098,0.731207126125753,0.90505421850921,323.55237631579,341.7559,729.910175,328.97708,482.6501,241.1477,345.957385714286,9.02818067205921,NA,68.0228675795546,33.8856577069178,NA,NA,17.5560697046206,259.028175,341.7559,672.18695,273.2919,482.6501,241.1477,272.5503,390.628875,341.7559,827.027925,355.5825,482.6501,241.1477,421.85965,76,1,4,5,1,1,35
"ZNF33B",0.985807306582102,0.814511014206746,0.999999979541727,0.417309297498007,0.999999710530314,0.999893843314344,0.998582425440392,0.999995477105539,0.999998162487583,0.999786938997166,0.98345153659718,0.999999999998009,0.999999913343464,0.999999910860204,0.99999256005829,0.0209517428919508,0.999999789063779,0.999999997171376,0.998454518328296,0.999998838110913,0.999999361653356,741.157464473684,460.8137,491.754,413.621,557.3883,452.381,502.253725714286,47.8911388457309,NA,133.83036687526,48.3646591711034,NA,NA,31.626351027044,456.256575,460.8137,292.62,324.6113,557.3883,452.381,376.09355,880.968375,460.8137,622.0891,493.6514,557.3883,452.381,643.25,76,1,4,5,1,1,35
