"gene","p-adj-cluster 2-cluster 1","p-adj-cluster 3-cluster 1","p-adj-cluster 3-cluster 2","p-adj-cluster 4-cluster 1","p-adj-cluster 4-cluster 2","p-adj-cluster 4-cluster 3","mean-cluster 1","mean-cluster 2","mean-cluster 3","mean-cluster 4","SEM-cluster 1","SEM-cluster 2","SEM-cluster 3","SEM-cluster 4","Q1-cluster 1","Q1-cluster 2","Q1-cluster 3","Q1-cluster 4","Q3-cluster 1","Q3-cluster 2","Q3-cluster 3","Q3-cluster 4","count-cluster 1","count-cluster 2","count-cluster 3","count-cluster 4"
"ZNF786",0.568575112221774,6.08757290854189e-06,0.000273717587322864,0.000968322578121961,0.0251111547968751,0.676346036277679,160.899295833333,187.596811764706,264.200697435897,243.101896666667,12.2942962505661,10.8511874140889,14.2351619279126,15.9344795689894,123.0794,138.611525,203.8155,198.1967,198.759475,222.918375,314.36665,302.85025,24,34,39,30
"ZNF517",0.766205874471171,0.036221598529337,0.227685827967745,0.120152363020876,0.496914194347742,0.978739956803366,153.30545,195.133111764706,267.685371794872,252.11487,20.1681100605167,13.9260363121513,40.3654307677595,20.1905739092606,109.07005,141.814025,150.8289,164.856875,159.210525,222.265675,293.24995,323.788725,24,34,39,30
"ZNF675",0.907303081486126,0.0766986672384053,0.223718411177306,0.245654846767629,0.545417716242852,0.962115720095511,172.201770833333,198.033455882353,263.049287179487,246.05014,28.1897432451757,15.9859804043643,25.6342001892004,31.3327091047622,97.246475,127.28385,173.82445,141.765075,172.681275,270.073775,382.3023,316.40285,24,34,39,30
"ZNF860",0.61491832165403,0.9426915399828,0.870418277205813,0.853730872164801,0.974397701241415,0.990422572411844,51.3484041666667,73.7539205882353,61.4112743589744,66.4540333333333,5.22270646598102,9.17197812980367,7.50126852307211,21.1754805070519,37.72825,35.31815,31.1358,16.8535,67.153675,91.69655,78.8512,64.188625,24,34,39,30
"ZNF695",0.928754524439796,0.0183949018412997,0.0513215401068221,0.0335954766164297,0.0894554770748393,0.999889449367685,47.3870375,55.7724470588235,87.1608076923077,86.3165066666667,5.99482871358395,6.98616759027168,10.3610502815102,10.3603623382171,27.798875,24.06575,40.92,49.7584,68.2552,78.06395,119.4865,107.837725,24,34,39,30
"ZNF665",0.0497329967869746,0.589249893281218,0.401141439738977,0.276073444420173,0.853730065035045,0.901598799923603,21.9159708333333,37.2192058823529,29.1217230769231,32.79967,3.04378000303922,4.21998161482115,3.6347619961946,4.14837412899263,10.622675,19.6299,13.359,14.482325,30.396975,47.85095,42.86375,41.6149,24,34,39,30
"ZNF624",0.894006522068813,0.16288838549473,0.43789155149253,0.122572456445832,0.339547373246944,0.992510644297457,96.0501,104.734005882353,120.989492307692,124.091383333333,9.25300960618815,5.95717076662605,7.80734509262242,9.78971986177347,73.002,82.890775,87.1285,92.42825,112.5022,128.484575,153.4505,138.9396,24,34,39,30
"ZNF841",0.998492132107664,0.653406980622086,0.691079252117038,0.114433188346578,0.105082619147478,0.561842770791577,205.853570833333,227.860920588235,359.582874358974,521.471336666667,22.5128066208142,20.1300722097486,45.5764694702485,180.382933965667,141.8679,143.336225,163.534,196.3155,246.345625,269.9647,492.48835,442.375625,24,34,39,30
"ZNF615",0.920002626430629,0.131661803453587,0.328852597708312,0.0164549417466399,0.0486915602646554,0.716745043665272,137.314233333333,185.894932352941,299.98051025641,373.396373333333,15.3585196454178,19.1627243845236,40.2335987042258,90.5784108487947,93.814875,109.565325,132.49135,153.58745,154.929475,217.49505,335.62905,245.288675,24,34,39,30
"ZNF433",0.393753244331864,0.00357163689896378,0.166812337068135,0.000216960102649599,0.0171948793096209,0.69933349969843,69.3729583333333,105.617014705882,147.522707692308,170.192996666667,8.05525076516598,8.568617528656,14.0929545764178,23.9248390952239,45.1314,72.51205,95.5686,117.030825,90.746325,144.537775,178.93595,181.861275,24,34,39,30
"ZNF595",0.994834147206083,0.25965293128878,0.100721272640283,0.959412436995915,0.852150899866179,0.498997330563611,134.266233333333,124.202202941176,207.957143589744,155.312003333333,25.2603399402011,12.7375526105977,36.430567965951,22.2149170347829,72.666625,83.837725,114.67155,97.8339,149.219675,155.44045,211.4771,162.947725,24,34,39,30
"ZNF460",0.922232842289219,0.975849766165197,0.994009777503105,0.945277896147806,0.999902408852148,0.997858373224555,48.417725,54.1181235294118,52.0702692307692,53.56826,4.6923212146813,4.62731834625956,5.86061278983727,7.92392991022748,33.04955,33.82195,27.6279,24.82395,59.0389,65.40635,60.5068,62.599975,24,34,39,30
"ZNF81",0.999548337760111,0.618539581996566,0.461116281611562,0.986165773001701,0.993867548493185,0.336611005636995,108.503720833333,106.872967647059,126.37661025641,103.19173,10.1614029424005,7.37930547735392,12.3540759198274,7.66737495573417,80.8664,80.3152,73.03715,76.944275,114.2049,127.400775,152.61225,118.10765,24,34,39,30
"ZNF780A",0.995411792087165,0.688055827548481,0.776101524428323,0.183265869900224,0.205984696060176,0.685026098743734,235.444275,249.491670588235,299.650048717949,360.019273333333,18.7386131237498,14.5802509325579,20.9570799921627,76.5872507490234,177.032175,196.144725,200.3588,202.958975,257.85595,289.788825,374.76095,328.29215,24,34,39,30
"ZNF461",0.549893496523625,0.024006520367445,0.338699600264206,0.00334659060771825,0.0748587046545307,0.80777092945735,70.0369875,90.0623470588235,112.433694871795,124.761506666667,4.36905520240681,7.84326293199433,8.47262257648094,15.5474229526333,54.667025,58.831675,71.9124,69.32795,82.249775,116.654925,151.4332,163.8156,24,34,39,30
"ZNF181",0.986524544708532,0.830729213968201,0.945356663713807,0.0970818972413398,0.133061550810482,0.318252858319002,132.851141666667,141.308305882353,153.4666,192.528173333333,11.8481089371721,9.88924676252473,13.589076790528,26.6087515544053,91.597925,92.3148,87.45385,113.31785,149.011375,172.48695,213.85375,205.479275,24,34,39,30
"ZNF44",0.984198298011432,0.160512566477727,0.229423407464619,0.227322483700872,0.321884384275919,0.999822124414833,172.041904166667,241.648105882353,568.289030769231,554.298373333333,29.6478856496195,30.3129696728442,133.488484860876,207.488821372453,107.4345,137.199925,144.4185,149.92805,180.476175,282.508125,511.2102,320.203475,24,34,39,30
"ZNF790",0.8873121957207,0.0157405164758512,0.061184992435385,0.188686746274437,0.482852279928915,0.770692340154998,74.2844958333333,84.2293764705882,114.736358974359,102.68947,4.80348894542139,6.91063090197261,9.46122749794893,12.1036402081796,64.0066,59.31615,66.98295,58.107825,88.080275,113.180725,151.1693,127.750825,24,34,39,30
"ZNF677",0.999157598273627,0.370306829498576,0.215230036340234,0.907273225318859,0.816880791772084,0.764483785545358,25.2233916666667,23.7961,42.1718666666667,32.6433466666667,4.557060475928,4.56781584731014,8.14813352478657,8.73232576380367,6.590075,4.187675,5.0346,4.146225,42.64915,41.165625,74.89795,42.5143,24,34,39,30
"ZNF823",0.351267509849388,0.00315522553340675,0.18258854293321,0.000804982018864475,0.0598076777892886,0.914931343817714,100.663120833333,201.300588235294,309.85708974359,345.898726666667,15.2481667588889,21.2689522850082,37.1571547939585,65.2651894193556,56.8602,98.9673,153.4442,128.798425,119.88625,259.84975,412.6254,427.397575,24,34,39,30
"ZNF311",0.99975861526088,0.995852634065141,0.998751114121142,0.41972120666959,0.291940600156588,0.203508527075601,39.117875,37.9511617647059,36.171758974359,60.1455533333333,5.56951677926387,7.45242453194594,5.28929220942683,14.6513652589814,17.199875,5.561175,12.4857,4.370175,51.460575,50.808025,53.55465,75.608825,24,34,39,30
"ZNF347",0.285873427611363,0.552444396223015,0.941266341575452,0.43958189994649,0.994014645359369,0.991968715654105,108.669375,152.592976470588,140.27668974359,146.646833333333,9.32648157295652,20.0546491300619,14.6421937056693,16.3234853037645,74.378475,97.41075,80.5041,81.3744,145.4197,168.923375,182.87935,195.0888,24,34,39,30
"ZNF273",0.950833335810216,0.00141682947544897,0.00289150589242193,0.0187541147623063,0.0416354275492761,0.903033549206372,134.7061875,154.975561764706,274.232582051282,250.546973333333,12.9749091099485,15.6501623897164,31.0911097621334,28.383179691585,85.89935,87.132125,148.4337,125.829525,193.43315,216.011,355.873,363.3606,24,34,39,30
"ZNF84",0.616426320613019,0.0172047186982524,0.221561134344001,0.000953323687425622,0.019751448399229,0.642021049759861,389.430829166667,522.094923529412,706.899415384615,823.710613333333,35.5078313442982,50.7678811937545,67.6159195158192,108.034118788805,269.41025,356.763175,393.9072,524.31275,418.03705,572.8225,833.687,918.693375,24,34,39,30
"ZNF667",0.940359219146395,0.636213988960552,0.208152235219556,0.655617185918824,0.913449533439768,0.0543211916748958,62.4659666666667,47.9088852941176,91.8811846153846,32.2258,18.7942666751279,10.8313099124517,21.5791101113697,11.0157265881625,7.229925,7.894725,4.0333,2.099825,71.11815,64.51345,105.0386,22.5181,24,34,39,30
"ZNF649",0.960666857913573,0.024182184255781,0.047909989194856,0.769263334281122,0.951243614025601,0.199519441374462,143.560745833333,163.493985294118,256.890892307692,183.71344,13.442327969601,15.5066582610576,34.5118995521808,28.4008114375263,88.2373,81.846725,121.74335,65.085775,196.5215,219.419875,291.661,287.474525,24,34,39,30
"ZNF248",0.439420549432608,0.00797799576675096,0.238350483747779,0.00772675883866536,0.206061333681331,0.996950921082108,173.999895833333,239.381523529412,311.725169230769,319.840596666667,14.2576638583258,14.9383161796207,30.6150959118762,41.8982371871719,118.991475,180.122325,201.72065,179.9949,238.65095,297.357325,353.49375,364.309325,24,34,39,30
"ZNF544",0.975843814497002,0.873609627987177,0.983244572629007,0.487634348597023,0.681605833185808,0.856115456010035,576.446845833333,610.015852941176,636.040653846154,694.718873333333,48.9293814453171,64.586003742118,33.0810510240808,65.292600022929,419.138775,421.223825,490.4733,452.103175,713.6417,749.672725,714.6379,822.22975,24,34,39,30
"ZNF251",0.245251041251062,0.0285293791366388,0.757122737039626,0.0195467001548348,0.606361270722533,0.988663996361328,218.380266666667,339.641829411765,395.8928,414.740333333333,24.9430154901894,27.8433589956437,45.3191419496278,58.7234600197541,155.08145,218.907475,217.79345,230.4913,274.96685,482.2113,478.32065,496.118575,24,34,39,30
"ZNF607",0.878915404842754,0.142498623173878,0.420098893505602,0.126386661071608,0.369352416579644,0.997487204113723,136.399358333333,173.283229411765,240.208971794872,248.864963333333,17.0087166493634,16.293570333509,34.9491731094444,47.7242766438714,82.074425,102.140175,126.12175,116.32665,164.072675,274.230425,255.2876,261.727925,24,34,39,30
"ZNF334",0.983894512819169,0.311983710960235,0.437764849817924,0.167461139582803,0.24037109219491,0.961389660899808,48.9238625,62.7663323529412,113.623082051282,130.732326666667,16.6524728807949,17.5057463189949,24.0935288322614,37.0574691353591,10.754375,7.5983,9.05145,5.058675,52.31415,69.116825,148.2215,165.198075,24,34,39,30
"ZNF485",0.9633916464717,0.0870293536113536,0.164631084469579,0.492309410944076,0.728429815248199,0.781780894798151,56.890925,61.8678264705882,80.8703666666667,71.9647066666667,4.19040371321851,5.78359407156639,6.19576195376733,9.70467381984499,44.496525,37.1586,52.55835,38.73825,67.894675,81.79605,106.7059,90.0946,24,34,39,30
"ZNF192",0.924180236045162,0.711943285225746,0.966023367639189,0.956344032201071,0.999576498265764,0.943480873376741,222.964270833333,246.501488235294,262.019279487179,242.76004,21.4710254253029,18.1248711017261,25.3570198811077,31.9061926154579,146.9936,174.694225,134.2818,110.7227,291.4681,318.845475,347.2186,324.01155,24,34,39,30
"ZNF442",0.322879665871099,0.77973673785179,0.806727968520645,0.119600208407532,0.924382028699981,0.435171350239349,15.1658541666667,20.9590558823529,18.2865384615385,22.94345,2.28517824655977,2.30094137182222,1.75422933260102,2.72843403710715,6.5034,11.151,11.59575,10.561175,18.240725,29.421925,24.9169,31.5566,24,34,39,30
"ZNF813",0.626881925102382,0.125475044890976,0.701645344954413,0.641082947259366,0.999999624393234,0.72974998096451,93.3119416666667,132.801194117647,164.067151282051,133.113926666667,13.3764133555924,13.6025618374155,22.6190561163842,30.3954569627531,50.442175,89.39325,56.77125,45.0526,107.06215,157.933075,222.83975,169.06905,24,34,39,30
"ZNF26",0.969360132101527,0.394159348746669,0.606475922290669,0.0111292021792917,0.0192856933149599,0.251995689090776,197.361645833333,216.963923529412,264.191205128205,337.75312,13.5680030828942,19.8341926972369,19.2522125797268,50.0544014327814,155.4923,142.206325,177.23605,194.627075,252.482175,270.321725,337.09895,373.482675,24,34,39,30
"ZNF69",0.487954429682275,0.0108277183325585,0.246668199923558,0.0262916915465746,0.38337472799644,0.998603843319736,39.94645,87.0252941176471,141.480179487179,136.73396,7.65230068532012,14.8832308338317,22.1757463792189,31.9197684586969,12.5178,30.240575,44.639,65.227425,52.785925,136.22365,179.5354,138.98565,24,34,39,30
"ZNF583",0.998815224323963,0.133082923800906,0.116513480552573,0.225546893800422,0.21718360373542,0.998222045479772,48.8944208333333,50.6252264705882,73.5993769230769,71.7927933333333,4.97642238449594,6.30777104205373,8.79571724278583,8.34555316165019,32.664375,23.3783,41.9833,43.950525,66.938475,71.76205,77.7953,88.1723,24,34,39,30
"ZNF568",0.960943113452779,0.608664302885654,0.853048554837454,0.189716894262178,0.341067970490827,0.776439465955121,75.8567041666667,86.0070588235294,100.607261538462,118.540896666667,8.14354665821188,8.16740279541817,10.9114127943176,22.7755100949407,46.191875,51.03695,59.4669,59.87875,95.756675,121.0378,124.2237,134.01715,24,34,39,30
"ZNF480",0.976387974778516,0.00149718171500324,0.00191455125202411,0.0220072982628535,0.0347837291502154,0.884684170989253,365.194158333333,397.81625,654.898615384615,602.15374,29.0050350759914,20.9610903574762,71.6467125106911,51.51289376831,266.950725,339.270875,407.91795,385.171175,499.821975,464.8156,807.70255,695.53715,24,34,39,30
"ZNF587",0.548006725317721,0.00634984359739177,0.137968108842995,0.0873671381227078,0.637612738391229,0.818883280546026,515.004866666667,647.397397058824,837.865812820513,758.506173333333,51.7983527798968,61.905686882281,76.3331360631929,56.9856047826379,338.29765,425.664825,496.9659,557.862775,626.076975,726.964225,1097.39705,912.459925,24,34,39,30
"ZNF808",0.998794857860881,0.53691922897824,0.351353282092032,0.656240209950185,0.487978588895789,0.999151093567901,171.940991666667,168.842238235294,198.9875,196.477563333333,12.0885667250795,11.1079577139669,14.1275801564329,16.0904240655578,132.3125,143.15765,135.36745,142.1821,205.07775,201.394675,227.04195,251.5762,24,34,39,30
"ZNF43",0.971923445336761,0.0111248171649243,0.0180937932510934,0.00685130404582857,0.0111484756531166,0.983506754266946,251.888720833333,290.240935294118,520.208041025641,549.248543333333,45.7166306046913,36.9755547536106,57.9163012204288,80.6448197797485,121.016375,115.261125,260.68105,121.5047,318.459475,418.03035,776.3917,730.62905,24,34,39,30
"ZNF28",0.835418411113428,0.0339866608988993,0.162403205081874,0.623615220219784,0.973953944883782,0.394243013347795,407.875770833333,463.500605882353,585.295584615385,490.006073333333,39.1968125849361,35.8821706569541,50.7064050670035,41.3922051047879,276.991425,304.988125,363.74705,311.18235,477.174225,612.0981,733.23995,623.299725,24,34,39,30
"ZNF627",0.307822550455199,8.66026522257091e-05,0.0164210809561005,0.00300578570357002,0.181687858761197,0.847962699110343,230.021145833333,287.943826470588,376.211335897436,351.536343333333,15.9993186488553,19.4984839921316,25.0614291866801,21.9684030463319,191.994675,194.6924,259.7122,274.712675,247.2295,341.01805,472.4095,415.071225,24,34,39,30
"ZNF789",0.905822634003406,0.231878197453295,0.541794126168998,0.104593455497428,0.283066462383353,0.944938671640588,63.1764833333333,74.5361294117647,94.2826538461538,102.776633333333,7.69605253317999,6.77769458543741,9.70741956073266,17.4214163778626,44.52955,48.633925,54.5459,49.445675,60.697725,100.3216,110.7897,116.726875,24,34,39,30
"ZNF534",0.713262080456216,0.996901702956042,0.761616308116084,0.607745824900228,0.0685548359137184,0.377218256931057,6.05602083333333,4.77285588235294,5.81404615384615,7.58533333333333,0.685518412367529,0.437091062053975,0.744669203890758,1.18958098728838,4.086475,2.656325,3.11805,3.842025,6.938275,6.308625,6.56535,8.4267,24,34,39,30
"ZNF525",0.429421311340972,0.0246816371515364,0.472851299101906,0.242885364379497,0.972029673680112,0.779244848904458,246.584179166667,312.206035294118,367.220279487179,329.929986666667,23.7624288695647,27.7163665998,32.0892070771574,24.6988806292939,165.646225,222.431675,232.18685,213.532475,312.64315,341.149325,439.58105,435.6277,24,34,39,30
"ZNF814",0.989667531069577,0.127760956394318,0.163524639123311,0.0365876363996975,0.0445615820079246,0.889922725676621,202.9312875,223.301702941176,344.096769230769,387.113203333333,22.6921420660112,25.319854315345,42.5387625299168,66.1648662996853,131.24275,111.70615,165.5936,170.086125,250.21285,280.1146,443.1075,465.046275,24,34,39,30
"ZNF551",0.998716189269487,0.8207653662051,0.860185297607243,0.843283810185054,0.88183911755667,1,127.574425,130.621073529412,144.410933333333,144.412226666667,10.0665810559128,11.2156240423241,14.5819720314808,14.1240931960282,96.126675,92.4205,81.7333,78.914875,179.78315,174.930625,189.6784,178.63295,24,34,39,30
"ZNF805",0.225504570748254,0.0955134935197338,0.977827275034641,0.00922429084987197,0.464059077747309,0.679057422804343,280.533429166667,352.45845,365.740361538462,403.917446666667,16.3981013755376,20.3875173319092,24.6444928143348,32.4542568285037,224.0679,263.26855,270.09415,273.482875,321.861475,430.2985,405.71375,493.093,24,34,39,30
"ZNF468",0.914710893075671,0.0391519477258657,0.117366436877991,0.307387819022798,0.622325310241169,0.793834816735416,438.836866666667,486.907764705882,632.518217948718,570.67408,54.9861091711094,39.4445440334999,50.6037464627192,50.2923989542435,286.08235,337.78285,411.54835,411.7099,480.752875,669.258875,820.4114,763.073775,24,34,39,30
"ZNF616",0.829930113350057,0.000818837815394713,0.00543078924472273,0.100724179090099,0.369694313017469,0.390990991178615,141.382404166667,163.327035294118,239.884282051282,202.650433333333,12.326218253885,11.0219246716861,21.2928104353376,17.2543105125902,113.8985,116.185325,144.83185,136.349425,156.4392,196.474625,284.16245,247.84745,24,34,39,30
"ZFP57",0.983262198767274,0.370386952578636,0.126781535912805,0.998063057049932,0.997290816096961,0.220755332359355,16.44145,4.30017058823529,68.8887230769231,10.44256,4.34865424737638,1.49276030516971,35.3376078332043,7.44333514520251,0.8571,0,0,0,23.222625,4.78185,3.74375,5.71845,24,34,39,30
"ZNF155",0.742118904893064,0.0300306757505076,0.215755818510788,0.000189062830914133,0.00224679108065184,0.243710561781203,118.626708333333,147.752870588235,196.911720512821,246.042853333333,8.19921240986808,9.47028517256698,16.2331053705271,32.2025114387507,102.63105,113.799025,124.3498,148.451125,136.70685,178.14405,242.45655,258.661875,24,34,39,30
"ZNF425",0.0914911660649995,0.00470664274338073,0.688639806694292,0.308667769901089,0.929903754749868,0.332997357187183,35.7625583333333,62.7637058823529,73.8897358974359,56.2319533333333,5.86792010367189,6.51538254389812,9.23454311538103,6.29673124785353,14.4467,35.383825,34.663,32.309975,48.325025,81.68085,90.35905,74.38355,24,34,39,30
"ZNF611",0.619630698888327,0.0388401186790757,0.377314673967303,0.198305150792306,0.814394801417031,0.916994940944758,147.71305,183.076247058824,224.351884615385,207.218886666667,11.2398242281018,16.6165170314556,21.8845870694326,20.9206227163384,110.9781,137.717875,97.4199,114.239225,197.772925,218.126825,289.55785,259.1273,24,34,39,30
"ZNF254",0.439359283269646,9.04620557211633e-05,0.00752854823268689,0.00125931936807511,0.05579739271812,0.954694252418353,234.297016666667,335.030044117647,528.017253846154,496.38987,25.3455541160115,32.1507643641655,48.4117085109058,56.6744464419226,134.77275,199.80395,341.98965,276.71235,329.0897,443.908925,740.3626,655.927875,24,34,39,30
"ZNF625",0.275078299870797,0.34024447884721,0.997203862183354,0.0675371701122854,0.857921323150774,0.744412857617619,15.6150291666667,22.7113735294118,22.024241025641,25.6342966666667,1.5927720719,2.44674159478385,2.43444940855283,3.35506509583964,11.583325,10.42955,12.94435,15.57875,20.0142,34.6164,29.68925,33.605825,24,34,39,30
"ZNF845",0.700519606846939,0.225635379891594,0.809660425135681,0.583322269576251,0.995324809638885,0.9265662496287,213.587425,244.805973529412,267.402748717949,251.20931,11.8759498966875,16.8689245489754,20.8853541424941,21.286636769028,177.832275,182.269975,162.1736,169.5916,239.6743,283.7696,323.388,277.7646,24,34,39,30
"ZNF90",0.310266829335477,0.0616147517301889,0.846623591056483,0.124236477993284,0.938513480784634,0.997454097560018,177.429733333333,355.887723529412,429.801512820513,411.75227,18.9894227596086,72.973928281285,54.949143006617,93.8624457949136,108.8951,157.953175,201.32205,143.28375,243.17635,384.315375,546.3027,473.654275,24,34,39,30
"ZNF788",0.804623593713228,0.964269589313454,0.959634592942479,0.783531525933443,0.999881151169948,0.946027762408099,70.258475,55.4333470588235,62.6337051282051,54.36486,9.80100417859012,7.4147493968867,12.0911066966325,12.5835846904084,39.12985,13.1038,16.07985,8.02075,102.721725,83.318525,92.726,69.394925,24,34,39,30
"ZNF880",0.999995529006639,0.398529614732324,0.295597959533135,0.999774840335892,0.999408139642477,0.392249695098532,122.655108333333,122.018744117647,164.733784615385,125.07116,17.5070009614052,15.6777113779314,20.6815062769808,16.2933809245347,49.86165,34.958625,72.83915,52.0175,175.875325,191.6573,235.38645,171.3007,24,34,39,30
"ZNF630",0.726690596700766,0.00145286007553558,0.017963502134239,0.120826879525142,0.544336134204315,0.436872205427781,43.1441458333333,55.3928823529412,86.3128564102564,70.14337,5.10825639017748,4.22909694393106,8.35224148297346,10.853285199198,28.4955,40.547875,49.3612,40.9057,48.727625,72.937475,110.15505,92.7534,24,34,39,30
"ZNF844",0.904739465491265,0.814698459461477,0.99706058416939,0.362662582062119,0.711417456815872,0.803161297045049,93.159925,104.5246,107.500758974359,121.2621,14.80456331272,10.4977258468395,9.29723023048731,11.3188099018059,43.40805,56.322275,71.59905,89.188025,128.8874,148.396025,148.5143,149.9789,24,34,39,30
"ZNF717",0.592885110828239,0.233049238350474,0.906307649896929,0.462134288469862,0.993476978298425,0.981328685890021,32.140475,41.2388235294118,45.5448487179487,43.0409033333333,3.64869511700014,5.61476986847043,4.39271644559819,4.74105035527008,20.284775,23.6348,25.64645,24.53045,41.235375,49.3728,60.2883,56.2552,24,34,39,30
"ZNF492",0.970115532784374,0.0352232202710877,0.00317691366620365,0.939268745931608,0.687337443587134,0.109022133159669,13.4722875,9.57513235294118,36.7167384615385,18.6269233333333,3.24786398288966,3.61922230155702,6.99051621482165,6.6675364166324,0.9987,0.36875,2.3737,0,18.288825,4.1854,62.7208,22.521125,24,34,39,30
"ZNF688",0.933687383692171,0.304345256378444,0.592544085566015,0.223197571336065,0.457676180163873,0.990159853634761,178.478183333333,198.992182352941,237.161602564103,246.736373333333,17.0644878314944,18.2482310804177,24.8385876758084,26.575257934425,116.368,131.483025,154.279,127.197425,216.907475,229.376925,253.8184,299.26455,24,34,39,30
"ZNF879",0.999584196437264,0.157366814882382,0.126804751789058,0.82115344819593,0.836392953896049,0.584237894587823,44.0766291666667,45.6023764705882,73.8549076923077,57.0460666666667,5.54754056585765,7.11252153460215,10.7895593618391,11.7225016961676,25.4149,14.9856,32.25935,13.478875,52.159175,63.3362,100.0988,80.91825,24,34,39,30
"ZNF737",0.947173258849627,0.0129464219851609,0.0300335424374764,0.0243179945610611,0.0558649163348941,0.999912628326291,215.7654625,390.737273529412,1178.29996666667,1160.14212666667,63.6071141131965,94.1846298085128,250.13168999666,287.86851968529,61.25885,64.0881,192.97175,84.101375,260.0133,423.75335,1311.37085,1484.664925,24,34,39,30
"ZNF709",0.442415569161171,0.00313887443833771,0.125416795113576,0.0023791872868475,0.089083119503816,0.990319638473591,43.7967125,59.9007058823529,80.8523,83.8187,3.47064311896952,5.6596148571839,8.36858705619163,7.86940002857423,32.7609,36.42665,51.93685,51.055325,56.0387,85.20905,103.43075,106.0125,24,34,39,30
"ZNF585B",0.859543925304154,0.652660473478487,0.980151649607742,0.476043267375601,0.882051183296365,0.980411231733472,64.0583208333333,73.3850264705882,77.418241025641,81.57364,5.72624653911287,5.93993800689112,6.14972284581127,12.146640116072,52.9414,50.4502,52.8748,47.9078,76.20955,93.188475,99.79415,95.23855,24,34,39,30
"ZNF324B",0.960790991192982,0.974053506603367,0.999749785403384,0.0248636282122155,0.049222597587537,0.031680232595769,134.892054166667,149.138326470588,146.880646153846,220.19185,14.0090683130981,13.9947785424722,9.61560045471601,33.6819773253146,95.104825,108.157575,110.5497,141.1232,153.460725,171.20525,174.1325,209.744075,24,34,39,30
"ZNF564",0.628525385417849,0.0387536106589967,0.367870869131983,0.179798940271343,0.776837584007234,0.935171605997943,174.885233333333,199.926670588235,229.810092307692,218.602373333333,14.1898180377547,13.2725096417454,12.3227372963772,15.9291549779309,122.8778,145.1406,182.7334,170.11625,203.108425,248.304075,262.80655,266.6217,24,34,39,30
"ZNF674",0.98841875450965,0.799492512959451,0.519236800732793,0.999995388536532,0.982882236619635,0.780121332206458,54.8496416666667,52.9717205882353,60.0169153846154,54.9897066666667,4.93970799015531,2.92443679965922,3.9332242985194,3.8531062060531,42.200025,40.60065,46.9486,43.794925,53.478025,63.73925,70.6663,63.4669,24,34,39,30
"ZNF432",0.99991819367682,0.940792751266726,0.943342409857359,0.232246063034919,0.187938041824821,0.418866534111959,93.00785,108.497223529412,233.936128205128,589.513036666667,10.7033181661888,12.3337722686529,35.0704526103009,354.948329787849,62.17535,70.141675,91.17795,114.771875,105.018175,122.023175,314.82425,236.191825,24,34,39,30
"ZNF10",0.905976715427353,0.478026635901445,0.843854780188363,0.0304992088926305,0.0960983422783082,0.375480914351153,101.054658333333,150.594176470588,203.617458974359,311.235523333333,9.94149404197333,14.4129246293956,26.504721337418,95.6678560891006,75.4797,86.0497,96.6671,104.508075,131.487625,183.682975,259.18805,286.3159,24,34,39,30
"ZNF486",0.18255844392307,0.0832541303681299,0.986192065766269,0.287533941607113,0.996516982546689,0.946088827771315,98.2952375,291.235791176471,319.82791025641,272.1226,24.6196793473714,72.5238528007578,62.1032516317989,65.001360493571,22.1793,11.4804,38.41665,27.7714,87.754875,337.668375,533.4666,401.50475,24,34,39,30
"ZNF225",0.979000283420856,0.0670383841708595,0.103519597946889,0.0349726702951392,0.0536161466405136,0.972254991663333,54.9041625,58.3742323529412,76.1551205128205,79.63814,4.4021432573525,4.25651373436231,6.20515932004936,7.22326873130084,39.370925,43.107875,48.11285,49.472225,66.139225,65.3608,92.04365,108.3523,24,34,39,30
"ZNF350",0.933361691232326,0.184195992852401,0.403215393055704,0.031054696862008,0.0800710262420715,0.76255843443262,165.247241666667,217.996364705882,339.954712820513,418.859776666667,13.555470950309,26.690105119499,35.3359630048251,111.630362797435,115.0215,115.89595,148.0248,140.419275,184.9405,250.655375,516.88415,287.10415,24,34,39,30
"ZNF253",0.33144627573549,6.69626509031129e-05,0.011407088720736,0.0106235737597187,0.354466854106683,0.547959800496934,104.427695833333,173.716420588235,286.590343589744,237.159666666667,13.0805904305083,22.69384490192,34.8534138749989,22.0727089751957,58.132525,95.231975,161.37965,153.4413,132.439975,215.26485,369.32545,321.6782,24,34,39,30
"ZNF878",0.336998249559979,0.384246830622828,0.99886564576318,0.594715062131622,0.97465429132843,0.991182366346971,6.62669583333333,9.87974411764706,9.62999230769231,9.11371333333333,1.56850163296888,1.39405310836205,1.1373632660171,1.07691577645611,2.4135,5.07645,5.08135,5.822575,5.951925,12.18835,11.8636,11.1233,24,34,39,30
"ZNF727",0.963604014606465,0.17875060246197,0.0297876641562357,0.997591489967949,0.890372576380188,0.206075152690785,5.31569583333333,4.05112058823529,10.559258974359,5.82839333333333,1.66578798069009,1.09978548493147,2.00040338737876,1.93040327442985,0.47615,0,0.9826,0,6.1565,5.055175,16.88345,5.109,24,34,39,30
"ZNF578",0.771443600022474,0.839082836060959,0.188902868936133,0.999067321001451,0.644487366531568,0.883256659933452,34.1543875,19.0720676470588,46.8557128205128,36.3697966666667,15.6736453927922,3.14171202815818,10.9633227226359,10.7697472884881,8.1335,6.496725,4.0864,3.93385,28.01715,27.044,76.54045,45.48265,24,34,39,30
