"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF433",9.68159109431266e-05,0.990493783781412,0.0554918805527008,116.202753444181,86.5533924050633,114.789022580645,2.81385352586269,6.27046224668155,11.1850653113082,83.166,48.4347,87.19395,145.6924,114.2829,157.20275,192.764488888889,111.669124765478,190.5756,105.8079,159.512925,207.88405,75.1124,142.0227,6.64686906644162,2.52905193465871,0.579303404943249,0.555201715224824,-0.787608950194744,-0.848916069942144,"KIRC"
"ZNF595",0.000874687406323127,0.036538310645137,0.997643783230692,179.272146793349,154.064165822785,153.281041935484,2.93159922276241,4.14312714727344,7.99627541126838,142.9942,131.1552,120.59245,205.5336,173.77545,177.0446,140.456748611111,173.734374859287,139.55905,168.9331,121.8148,156.483075,139.6651,199.9772,3.26482583812466,2.48426214411359,1.23692436694739,1.2104775720385,0.306757287892414,0.275576349053014,"KIRC"
"ZNF460",0.595787356857054,0.0441196669999175,0.270503625481279,55.1352330166271,51.516817721519,41.5568967741935,1.51988705289495,3.27955609522922,3.79138065266009,34.4449,32.60565,24.26445,66.8235,60.11395,55.79615,87.761625,53.7223380863039,70.95575,46.6631,54.947125,106.381625,32.7808,64.9148,6.82990691918055,1.32092512276591,0.612139281676974,0.657636625643447,-0.70806814438348,-0.604637445863587,"KIRC"
"ZNF81",0.200803690261657,0.00312598386136487,0.141940411331535,150.328370546318,135.198983544304,106.332887096774,3.54339577752718,6.82031852948073,15.701355636256,100.7114,93.0252,70.96095,191.3277,171.59525,114.3675,181.390994444444,145.178258724203,175.99325,130.8278,153.077575,208.80595,93.8875,183.8799,5.82679143537346,3.15536675047692,0.80036089536224,0.743368282590383,-0.321277414206876,-0.427850961067223,"KIRC"
"ZNF780A",0.0529016369651453,0.920004380102658,0.57393673388289,304.931520665083,278.053581012658,298.114477419355,4.81002811273149,7.76309588236252,15.3906328658356,236.1377,239.9576,228.2411,358.9835,327.6895,370.24915,379.78375,300.192606941839,367.0874,280.9625,311.3134,425.55125,235.6599,352.33,11.2773113512287,4.09348199845443,0.790430361862082,0.76538312129482,-0.339289730370423,-0.385746008739535,"KIRC"
"ZNF461",0.187401474135534,0.126510151671641,0.765186644605014,120.775902850356,112.119439240506,106.161012903226,2.04854385510021,4.00048540493652,4.37046991858333,94.7048,85.8286,92.1161,141.5134,128.9298,121.0335,107.823866666667,118.55342326454,112.83505,114.166,96.444975,120.3531,93.6032,138.5598,2.3302716766773,1.7511306875136,1.09951003362775,1.01179553693644,0.136860769630756,0.01691778049634,"KIRC"
"ZNF181",0.0378908856059607,0.756075644953982,0.705353554283874,264.468666033254,238.664135443038,253.114283870968,4.40033858829062,7.20006576672356,11.6404676333467,205.9077,184.4614,207.7138,309.2779,279.6456,299.9705,272.9783375,259.637961726079,271.67645,251.2866,243.145125,299.742825,205.2177,304.6683,5.7859675024574,3.72377532926242,0.951130276870702,0.924948040214748,-0.0722851334829966,-0.112555771669225,"KIRC"
"ZNF44",0.857314320313125,0.486588519356738,0.389298752629766,284.908613064133,275.21757721519,316.777164516129,7.07518547206443,13.9169045191137,43.4698030186301,199.713,202.8052,231.0084,335.1337,319.1844,287.85545,739.115734722222,284.81966435272,639.68605,252.6044,507.338925,974.5923,200.4496,329.0084,35.3069663702992,6.46211397019568,0.385351915772383,0.394888086116619,-1.37575153156872,-1.34048425294312,"KIRC"
"ZNF790",0.0381264733269066,0.478759500995384,0.914035055176885,134.59136128266,121.704401265823,125.367287096774,2.19018153716003,3.77239845579799,5.77309765388619,108.2803,101.8544,105.1406,155.4828,140.6095,145.65515,140.4829375,131.994824015009,143.4129,128.6408,121.27475,164.1272,106.821,153.0956,3.71973750755707,1.86295103940956,0.939579043291356,0.896996016397409,-0.0899135595670607,-0.156826516806888,"KIRC"
"ZNF677",0.00200540708047869,0.344380839984813,0.734297384569742,38.325373871734,28.2638012658228,32.0824129032258,1.20088056885246,2.22560441951321,4.63038098837448,20.8333,15.97005,16.0005,48.5845,35.93625,39.07725,74.1191236111111,36.5233148217636,73.87,30.7692,64.494275,86.493175,19.4604,47.1551,2.04687610542325,1.05095869912357,0.49276506577971,0.416531744957358,-1.02102811404295,-1.26350164360073,"KIRC"
"ZNF823",0.955610165373622,0.955523504517801,0.908075167089136,138.375301425178,140.362935443038,135.355441935484,2.28294380705134,10.6599124677979,8.20460964429795,104.0645,103.943,105.2084,163.2047,159.5537,163.86175,172.387891666667,138.111701313321,168.1845,129.9177,137.143325,199.968375,103.9182,162.1622,4.85362725762471,2.44464889292962,0.80116822578454,0.772471303835966,-0.319822889677922,-0.372446754857413,"KIRC"
"ZNF311",0.565836049278811,0.385827157577237,0.837045543470939,36.1301710213777,39.0362379746835,41.8405419354839,1.12777808102274,2.76184083280326,3.92708773780587,19.823,19.76775,22.42425,49.083,52.4515,54.8326,31.1121597222222,36.9326879924953,28.5931,33.2626,19.9579,40.056425,20.0765,50.0281,1.78858222698167,1.00748144526156,1.18708210301825,1.16330863040384,0.247419720591421,0.218233900322135,"KIRC"
"ZNF347",0.0199185859016617,0.221692313380968,0.994425392582183,143.751990736342,123.531125316456,124.837729032258,3.02172387310006,6.84507711881159,9.03731892537908,96.1621,79.74345,95.713,180.9619,152.72925,156.5985,159.459388888889,139.465571857411,158.73845,135.0601,132.0799,182.137975,95.0359,177.4601,4.64471174529992,2.66826248526522,0.874614990244258,0.850834186676259,-0.193280019546538,-0.233050092668434,"KIRC"
"ZNF273",0.298139182807403,0.5125734783087,0.161223982774549,73.7901997624703,81.1575075949367,65.4930612903226,1.94639406962263,5.22853163426211,5.10167666598454,49.574,50.5676,46.5762,83.6723,95.8406,69.32115,53.7506583333333,74.2551787992495,50.3949,65.1884,39.75335,62.431,49.3562,86.4942,2.29515244206631,1.75344838360708,1.38147477820193,1.29355153001593,0.466209222885,0.371337526475438,"KIRC"
"ZNF84",0.989094842281216,0.91890226200568,0.90501187847139,824.210495724466,819.44243164557,844.313806451613,13.7295036731276,29.6194164754844,38.9158118154838,646.1093,618.31485,704.7379,947.5189,925.7473,904.482,598.4565875,823.736655722326,597.6918,782.8174,523.1754,669.5302,643.7216,944.1469,13.4212941861059,11.9142636273916,1.37643510478081,1.30973421418865,0.460936592339625,0.389274073765709,"KIRC"
"ZNF667",0.271766752823554,0.0427671272506672,0.00768838341187084,70.6170332541568,55.5916392405063,106.267064516129,3.76495763782729,7.46981323744873,22.7339715005698,17.5501,16.57445,19.142,104.9278,76.95835,146.64685,107.709601388889,70.6353037523452,107.1136,35.3889,88.74875,126.831325,17.5501,104.5987,3.2493635911986,3.45645341871771,0.655793938901642,0.330386617572372,-0.608685527034023,-1.59777284382305,"KIRC"
"ZNF649",7.31707125234404e-05,0.296006727110579,0.482181702072702,208.696644893112,158.411096202532,181.953632258065,4.9130661350434,7.47559062192,17.7078389892885,147.3443,112.9438,127.52275,256.706,197.24505,223.8915,313.002555555556,199.602788742964,302.50555,194.293,278.773125,351.2605,135.5019,249.4962,6.61783355015715,4.23515856272708,0.637703383567219,0.642279125126795,-0.649042558926273,-0.638727687070296,"KIRC"
"ZNF248",0.98139234222092,0.503947713795004,0.656890896326754,597.703801662708,591.098567088608,537.032738709677,14.5127265999869,29.8837259583937,48.9477636341915,383.0262,400.818,350.1507,733.2529,757.36465,589.64635,304.640872222222,592.722443714822,299.3715,528.0123,272.47365,342.6608,384.7155,735.5344,6.71286282491805,12.6131323608214,1.94564320733187,1.76373602697652,0.960247172499844,0.818634653259654,"KIRC"
"ZNF544",0.939605982903721,0.605653408853222,0.556263910532982,447.90013824228,453.920770886076,421.941019354839,7.20200770997064,16.3940614785808,21.6426165964252,375.3711,367.6086,368.2195,517.7164,551.61165,486.13355,464.6172375,447.202693621013,471.5604,443.5254,406.927325,520.36015,373.347,518.3058,11.3614902021111,6.31134145693554,0.962518515299409,0.940548442999031,-0.055113801804183,-0.0884258431382206,"KIRC"
"ZNF251",0.0100003392637691,0.174719510412423,0.991669276730254,321.550639904988,370.986597468354,367.389303225806,6.64184735023322,17.1908828355838,20.8285606390626,230.4845,253.60095,284.7115,380.2313,458.55765,416.4608,264.509993055556,331.288176923077,261.9362,303.4038,227.2724,296.097925,236.8048,389.8707,6.50066125220569,6.00819547574272,1.25245996605314,1.15831183318686,0.324764489488611,0.21202369860342,"KIRC"
"ZNF607",0.0829759157188995,0.993348935378143,0.489142134162378,183.038196912114,167.404513924051,181.818012903226,2.9763491982067,5.80770673674514,10.4191138282266,137.3831,127.7336,138.4758,218.8674,200.14495,213.1658,172.644009722222,180.307099624765,170.9403,176.616,142.117925,196.52525,134.2282,214.4222,5.36483563246164,2.59311236712935,1.04438665387159,1.03320281993187,0.0626559268037021,0.0471234861374379,"KIRC"
"ZNF334",0.24070851252234,0.974618556801334,0.500167982515294,155.439271258907,129.771712658228,160.653061290323,6.49978593005216,12.7894514932725,20.9433978743561,69.0444,58.8608,88.48125,199.092,182.8667,201.6841,111.545138888889,151.687175984991,111.42815,121.3786,91.3814,125.2902,66.6606,197.6982,3.96603894772124,5.61853254209574,1.35987258159307,1.08929924799075,0.443471479037628,0.123400339992481,"KIRC"
"ZNF485",0.177296223876131,0.865047202274808,0.301233247092918,55.0911491686461,60.5448544303797,52.7054967741935,1.23854609287218,2.70520306870306,3.79113585174648,39.8614,43.84535,36.2673,65.4876,72.37575,66.95375,31.2276763888889,55.6015934333959,29.8418,52.0374,27.22725,35.0344,39.916,66.0404,0.919817843974272,1.08602397637426,1.78052291630572,1.7437755095202,0.832301004096295,0.802214322139876,"KIRC"
"ZNF192",0.0175616640737456,0.00134971492924074,0.287475203561273,478.810444180523,408.351650632911,341.217722580645,10.4118553164825,21.7754235427461,35.5643703255786,327.4304,249.117,171.5747,619.3255,529.65765,433.39035,494.09025,459.344532833021,490.35345,450.9804,429.314225,559.084925,312.6685,603.7557,13.6669977743452,9.24350147431658,0.929677387548167,0.9197047558246,-0.105197929345186,-0.12075729422784,"KIRC"
"ZNF442",0.70380616014061,0.991578142185258,0.835627595366827,35.7685539192399,34.3095405063291,36.1118451612903,0.713267161566057,1.64022032375412,3.37283690128402,26.6923,25.83545,26.0223,42.4575,39.1329,42.0083,65.2229375,35.5152818011257,60.0808,33.2806,52.03055,73.9572,26.2489,41.9676,2.69796386057908,0.644657662979582,0.544521347281019,0.55393070664838,-0.876939485774815,-0.852222579672925,"KIRC"
"ZNF813",0.0342027197148278,0.0177790842160671,0.605507170807338,71.6020669833729,58.2177696202532,49.3681612903226,2.19947663535522,4.63525980910258,4.75399632936848,38.9807,27.76635,35.89685,95.7904,78.177,66.3489,98.8110875,68.1672636022514,98.35805,60.5096,80.028475,114.60345,35.9259,93.3211,2.92733557555618,1.9117137807601,0.689874641874085,0.615197230933309,-0.535593863398263,-0.700879085293366,"KIRC"
"ZNF26",0.105920151895145,0.193046818871468,0.935094512282426,250.893204038005,290.869469620253,302.743896774194,8.07980782546818,16.0239392791565,22.8732452566619,161.5408,171.3666,212.07365,286.5004,369.8222,366.69975,141.281298611111,259.995542213884,141.68115,221.0817,126.413025,154.3155,164.1502,302.43,2.68726208399644,6.97189661274363,1.84026863264857,1.5604171761734,0.879916378620291,0.641931783918463,"KIRC"
"ZNF69",0.667931285781664,0.373487945341904,0.774465778498519,88.8161147268409,93.7731037974684,100.588829032258,2.20884697242025,6.84134228176951,5.19910723134621,58.1264,54.89755,81.92975,110.7302,108.63915,110.558,126.198919444444,90.1718883677298,122.4436,80.6634,97.903125,146.775,58.6843,110.6095,4.63656805353962,2.04111758719908,0.71452187359992,0.658780042403196,-0.484949917784463,-0.602131245290713,"KIRC"
"ZNF583",6.39985033634716e-07,0.279736341395438,0.205615931672922,86.3710662707838,61.4964734177215,75.4133709677419,1.97403094895286,3.31563967056436,5.6583994161429,58.7738,36.9744,56.6043,107.9091,78.9661,97.9805,93.8783930555555,82.127939587242,96.73635,80.5673,83.454825,106.564025,52.6503,102.4421,2.60117382979951,1.7108972396551,0.874833248782179,0.83285445440106,-0.192920042606495,-0.263863695647206,"KIRC"
"ZNF568",0.00079851934147479,0.825667074974539,0.245795290610464,120.179093349169,98.1462835443038,114.795729032258,2.47423940481917,4.56502471229533,7.98572430436438,83.8987,72.5996,84.361,150.8437,128.00775,141.41295,148.216756944444,116.521460412758,149.61285,115.5434,128.208025,168.82285,81.5898,147.0829,3.39855940635677,2.14536181526087,0.786155781673413,0.772282594710281,-0.347112875051233,-0.372799237827557,"KIRC"
"ZNF480",0.738020733761626,0.0258269669392286,0.153255531560609,423.25183111639,411.325305063291,359.875603225806,6.74794032201717,10.3137378727723,19.2329438556462,340.8753,348.2087,297.1503,471.5912,466.95855,409.3195,436.735315277778,416.804657410882,432.23245,397.5476,386.213175,472.1754,336.1389,467.3873,9.94985648018395,5.70978263936193,0.954364446451464,0.919754173940434,-0.0673877964933368,-0.12067977657359,"KIRC"
"ZNF587",0.500432014792597,0.511263038900014,0.238035354722285,478.848394536817,511.854593670886,429.535132258064,11.4865681724925,32.6084771723704,22.4684518139849,315.3716,304.4102,334.6672,619.4439,660.03385,513.7885,403.961983333333,480.347213133208,389.20635,432.3316,314.4275,504.65865,317.7634,615.6514,13.9935152284786,10.387704675139,1.1890901444972,1.11080304830587,0.249858089422834,0.151603041370695,"KIRC"
"ZNF808",0.766880292194061,0.00362341381171483,0.0393617675803429,264.193404513064,256.604153164557,210.433977419355,4.37485995294523,11.0350962636066,8.09071048143368,204.5267,199.86505,184.66275,316.1057,288.6765,231.2149,304.089454166667,259.559101313321,296.5892,241.0299,229.082825,352.382725,198.9806,308.3068,10.7530314426924,3.8945937265899,0.853561666663588,0.812672545055585,-0.228432708504963,-0.299253939129066,"KIRC"
"ZNF43",0.303348234383119,0.548015513442388,0.179838903340318,399.040571258907,428.584888607595,367.251796774194,8.27805703169492,15.1816781069887,24.0219923633769,309.5517,338.6388,263.21325,455.8354,518.0261,455.1826,343.603563888889,400.35229793621,331.31575,375.5955,279.62685,392.24585,309.0239,465.0239,10.1350562953279,7.09955960128169,1.16515758278244,1.13364818907643,0.220525086660157,0.180972990700918,"KIRC"
"ZNF28",0.129117858207984,1.6531638604711e-06,0.00266615394486436,435.399101662708,401.72893164557,301.7127,7.07930130039706,15.0933208270197,19.0230531147094,335.2144,310.4267,239.00555,519.3458,486.18995,369.4343,472.533106944444,421.68506510319,441.7401,418.424,387.8993,557.137325,322.6244,507.9038,13.5255469119018,6.28842092441982,0.892392636422757,0.947217606008601,-0.16424948565336,-0.0782321981843931,"KIRC"
"ZNF627",0.102699095381651,0.0133340400494354,0.394020633118334,415.204121140142,376.976602531646,334.863390322581,7.58583012608819,16.3322339374049,22.1821381570433,328.7193,276.08135,265.6969,479.5784,434.8481,382.4349,549.405238888889,404.027702439024,527.3711,384.4451,472.15175,624.95145,314.7894,473.8067,14.8759145174685,6.66723408747849,0.735391062626424,0.728984011448485,-0.443416451638086,-0.456040922114212,"KIRC"
"ZNF789",0.404215415895989,0.0166236166128795,0.215005597161039,105.239589548694,119.084001265823,150.311683870968,4.30254629909587,10.3883972364293,12.1820593203002,50.7828,51.83765,97.819,127.8244,144.6873,186.36655,41.636725,110.053693996248,40.83735,87.6068,33.28045,49.886025,52.6632,131.551,1.40915607473295,3.82194436408153,2.64318805084328,2.14526162936625,1.4022790698406,1.10115360500777,"KIRC"
"ZNF534",0.826495441667146,0.0023587785786956,0.0248476298986741,4.56519809976247,4.77991012658228,6.42980322580645,0.146805343918941,0.311786931609515,0.538396500841093,2.762,3.15825,4.6785,5.6375,6.40825,7.2034,3.61725416666667,4.70286566604128,3.5053,4.0595,2.668725,4.3776,2.8317,5.833,0.175305541797424,0.129717135330201,1.30012032590317,1.1581034433572,0.378645150600285,0.211764122544088,"KIRC"
"ZNF525",0.0783792442683731,0.21809007561011,0.975173110230976,244.53241567696,216.692832911392,211.944535483871,5.30948612049459,9.88738549692417,15.5325922384511,176.7969,160.4095,143.50855,290.2762,266.4117,239.8408,178.941225,237.98281163227,173.3181,223.1745,158.38495,197.9514,173.4144,284.4695,3.89579068975017,4.56727963096257,1.32994960570025,1.2876583576672,0.411371580325145,0.364749867458838,"KIRC"
"ZNF814",0.500384757871515,0.822859957910703,0.470405249476687,277.821813064133,303.860367088608,256.879141935484,9.35613339168892,23.1016201033858,11.3641798581093,167.4063,153.47005,223.88815,323.1867,366.3151,287.5451,191.815125,280.520540150094,199.3718,238.8061,143.646675,238.011275,168.3363,323.1867,7.34366517853582,8.17451262291192,1.46245266190606,1.1977927670814,0.548389926891824,0.260378325684659,"KIRC"
"ZNF551",0.000457377187526031,0.0858261482458871,0.93904728154407,116.238890261283,93.7494734177215,97.1969935483871,2.38207509003885,5.06156376922401,8.24340752680646,81.165,56.6654,68.1945,146.3536,118.6368,123.62655,120.903513888889,111.840544090056,124.2237,107.9572,103.34925,138.04375,74.928,142.8069,3.04657537836526,2.11484813043418,0.925039649325978,0.869054777791999,-0.112412890707014,-0.202480979806028,"KIRC"
"ZNF805",0.63324461205258,0.100587618742344,0.0524665419688509,333.682472209026,346.713426582278,289.111941935484,5.68686826120519,14.9416927563911,9.47785575307644,265.1979,272.41645,249.89565,377.3585,397.89935,326.55765,246.3732,332.974560600375,244.8924,316.5093,208.72845,277.59395,265.1259,378.7761,5.94535395202598,5.06212521089721,1.3515047927306,1.29244231344051,0.43456662799278,0.370099889073618,"KIRC"
"ZNF468",0.366263929288538,0.00598321996669338,0.131464447786987,458.953824228029,413.74339113924,302.358670967742,14.5659717943741,14.6655325954257,19.1426879593493,329.4161,316.6733,242.2623,507.6262,506.95445,347.5836,548.740727777778,442.091787242026,510.62355,398.1112,438.448475,613.31315,317.9724,504.0546,18.24415354072,11.8906633134607,0.805647849454067,0.779656950800644,-0.311778723707444,-0.359088617379341,"KIRC"
"ZNF616",0.0753267068996356,0.000180872243085273,0.0586468613119467,199.837985985748,181.844655696203,149.250903225806,3.28008040859072,7.60886491709555,11.8541260619985,150.2661,125.42465,110.98165,245.2431,223.44725,184.0149,223.570340277778,193.679958348968,231.37275,188.0966,188.2895,249.243675,143.2979,241.9974,5.10382688022129,2.97412941897682,0.866304350158111,0.812959175183767,-0.20705413307028,-0.29874518937519,"KIRC"
"ZFP57",0.876168019875225,0.870864992630187,0.986585067817896,17.5952964370546,12.043164556962,8.97674838709677,5.0203683657094,2.86209934011798,2.26013810813558,0.5003,0.83365,0.49155,12.7139,15.336,15.27755,7.92113194444444,16.2310362101313,2.73,2.4494,0.932725,12.117525,0.5184,13.0943,1.14578061723861,3.99069232052862,2.04908039961575,0.897216117216117,1.03497659237811,-0.15647255825841,"KIRC"
"ZNF155",0.0296346412267879,0.00230741627871012,3.30894475819576e-05,182.370175771972,164.562043037975,218.100648387097,2.800748645957,5.91505437686622,10.838997434353,145.141,120.0262,188.18805,216.4996,202.6492,252.15145,166.89625,181.930803752345,168.5113,182.2067,152.792825,187.603025,145.0882,216.6156,4.55382398276498,2.50484763963938,1.09008323286081,1.08127288793096,0.124438295599532,0.112730671436074,"KIRC"
"ZNF425",0.991611783739383,0.776417580288749,0.782834693905457,51.6604282660333,51.3661430379747,54.1103741935484,0.942390097563004,2.08051915374971,4.06428372156997,39.1244,39.167,38.80235,61.4251,60.89815,67.5761,120.626151388889,51.7801350844278,116.13155,49.4525,89.807025,146.6991,39.1244,61.4729,4.415030386296,0.838849989890699,0.429261271193946,0.425831739953527,-1.22007207904755,-1.23164460783328,"KIRC"
"ZNF611",0.00459962134540026,0.0158432166057343,0.819444382332228,525.719314964371,421.814856962025,387.738741935484,13.8873980551724,19.2235070381204,38.3943877462875,327.1462,298.581,263.5593,652.2015,515.82645,450.9919,346.527511111111,500.854069606004,334.87195,436.0348,276.379675,404.3756,311.7245,621.0795,12.1314668492962,11.7390084214603,1.44535153356239,1.30209412881551,0.531420422862848,0.380833745175388,"KIRC"
"ZNF254",0.976989789505063,0.702756874113561,0.828648708322511,310.934191448931,307.28784556962,289.370122580645,7.30747526019981,13.9904324865951,20.9923709128554,231.8564,238.3765,201.66095,342.0053,354.89545,341.136,417.112405555556,308.346461913696,396.94135,282.3559,368.54335,443.440525,228.3279,341.6399,11.3173930905263,6.25775580547648,0.739240688617273,0.711329016238797,-0.435883928432581,-0.491411080327016,"KIRC"
"ZNF625",0.0619813470426256,0.685454522752882,0.829928113999826,29.6764534441805,25.2282126582279,27.2047322580645,0.792155578613986,1.71442372578176,2.66511542658861,18.9763,16.4608,15.26895,38.3634,31.3611,35.0717,35.005375,28.8570448405253,35.45165,26.9278,27.04985,41.646675,18.5472,37.0704,1.37969216987488,0.695357488197989,0.824360397239719,0.759564082348776,-0.278652896267148,-0.396756408781798,"KIRC"
"ZNF845",0.0380638917653091,4.34751966555957e-05,0.0418353345256507,192.693518052257,174.975924050633,144.804212903226,2.92010102076138,6.46922527126452,8.10063179803716,153.1372,124.56205,117.2307,231.4463,207.8664,167.09815,201.521656944444,186.971111069418,203.77345,181.9624,174.007025,224.860875,144.2015,227.9388,5.12298125311927,2.60289290273884,0.927796614539363,0.892964220805017,-0.108119512976595,-0.16332572413356,"KIRC"
"ZNF90",0.675984510200555,0.819630032548454,0.999135387091136,183.816151781473,200.063783544304,201.382248387097,8.02926660667018,14.7552688263191,17.464119361826,99.5025,111.4802,137.27825,218.613,259.99195,200.90055,90.9928708333333,187.201561913696,87.7708,145.2675,69.981625,104.01835,102.8419,219.8309,3.57725830444698,6.78465110141203,2.05732119669664,1.65507777073924,1.04076705040466,0.726899009675219,"KIRC"
"ZNF788",0.344665572240033,0.00217184938873172,0.0774382424046247,136.255148693587,127.063702531646,102.341438709677,2.63911318233481,6.08321036072992,8.48634900739066,95.5191,90.4406,69.0358,174.938,164.79465,137.56055,163.1621625,132.781543527204,160.35965,131.0772,136.618875,187.7843,92.5955,173.071,4.38597500408218,2.34827787006016,0.813801076749056,0.817395148966713,-0.297251905628975,-0.290894413533235,"KIRC"
"ZNF880",0.0204466691446121,0.478741868438019,0.853659044767323,130.564398812352,97.7621075949367,109.082061290323,5.17470089971817,7.24485263162826,14.1346008405064,64.3693,51.7211,54.0902,156.2809,124.4477,144.5424,210.842386111111,124.454902439024,219.3224,99.76,111.61065,259.71395,60.1987,150.9512,11.5396708907433,4.3347150448918,0.590274587261777,0.454855500395764,-0.760541863250298,-1.13651979566918,"KIRC"
"ZNF630",0.677938504471482,0.555736737603552,0.34462600547926,82.0720052256532,85.3140443037975,76.0191161290323,1.51488051861131,3.86174273278385,5.16144819645725,63.6034,62.00455,61.803,97.3569,102.49475,86.69445,54.2262444444444,82.1478347091932,54.94555,76.6564,48.2006,60.18685,62.8092,97.622,1.03235736841202,1.36137152611714,1.51490916530933,1.39513390984347,0.599231291594926,0.480403603628104,"KIRC"
"ZNF844",0.00296025642267017,0.398143585378703,0.72080815915045,223.813495249406,161.616311392405,186.744064516129,7.99065543238687,11.5429590375181,19.8122771041793,125.1032,91.63795,126.44525,281.6377,215.8392,230.50555,464.131397222222,211.816584990619,445.4323,181.2667,336.614175,559.4592,118.5342,268.1457,21.4198600806916,6.71856541555933,0.456372023651749,0.406945567261287,-1.13171774010557,-1.2970922613148,"KIRC"
"ZNF717",0.635924597552236,0.314178028491191,0.732690922632157,44.0503650831354,41.5541,37.978935483871,1.08899564976894,2.61670790843983,3.87671008326232,27.9813,24.50175,23.6552,55.2585,51.6625,43.7674,60.6829930555556,43.2817377110694,60.03805,38.9548,47.4853,71.190375,27.4491,53.9966,1.89268332685642,0.971198775066479,0.713243291599753,0.648835197012561,-0.487533822265481,-0.624076012110578,"KIRC"
"ZNF492",0.92931526791899,0.488659698878633,0.44550817466479,4.45235059382423,4.67993544303797,3.37075806451613,0.237744024096554,0.747199105043099,0.508940707951523,1.8384,1.35535,1.66515,5.4895,4.7143,4.44485,5.62309861111111,4.41267917448405,4.5349,3.0687,3.284575,6.766825,1.7372,5.3805,0.56612958658655,0.22004493420344,0.78474155970957,0.676685263181107,-0.349710487907789,-0.563443124940506,"KIRC"
"ZNF688",0.423913148694006,0.00498925256845351,0.104274896290548,322.305573396675,349.741387341772,427.007332258065,8.71793955165224,18.3011705135739,38.7706604463099,205.6308,235.786,268.67005,376.2406,410.41455,538.25465,165.268155555556,332.552926454034,164.18825,288.2548,134.9223,188.6307,216.2057,398.286,5.41999199964938,7.80981195548234,2.01220208052872,1.75563598491366,1.0087751987502,0.811993746240035,"KIRC"
"ZNF879",0.0470087745831548,0.997596082966954,0.325211626911816,83.5084966745843,73.7339303797468,83.921264516129,1.6368817034844,3.83880741816809,5.71936386843316,62.3522,52.07045,66.15605,104.1222,91.1766,96.6546,89.10485,81.9163403377111,87.7873,79.2867,75.739575,101.645125,60.9053,102.9485,2.00781230601894,1.46025568362172,0.919325270596506,0.903168225927896,-0.12135269664821,-0.146933362875862,"KIRC"
"ZNF737",0.184608221808014,0.48607604275708,0.999932501229232,383.204993586698,344.496565822785,344.917477419355,9.07432379563088,15.7002037213867,31.6471403887536,261.1465,240.24495,230.0186,467.0351,426.96255,424.39165,382.456993055556,374.337839212008,363.531,350.4187,284.765225,456.031625,252.881,456.2334,14.3611417827377,7.79858140834199,0.978771067097814,0.963930723927258,-0.030956639538145,-0.0529986287619215,"KIRC"
"ZNF709",0.00194777644268851,0.0262873065180483,0.95167149472041,109.670765320665,91.1316227848101,88.3226290322581,2.21967533149414,4.47750523946665,6.33606534648676,82.5336,64.131,69.13565,131.0843,109.3493,102.0478,192.279902777778,105.559296622889,178.7049,100.0614,151.8689,222.7697,77.3453,123.7729,6.47957573383992,1.93848210748764,0.548987674207879,0.559925329411784,-0.865154336474357,-0.836693649985205,"KIRC"
"ZNF585B",0.0042648488282353,0.0707649116879788,0.995343927537229,109.647187173397,95.0317518987342,94.3035903225806,1.86943385823413,3.31322466206132,7.38382985843595,82.5336,73.2735,69.46665,135.6169,111.4509,118.2301,118.910301388889,106.393336210131,117.7322,103.948,103.8159,133.03845,79.6663,131.2571,3.01451875373008,1.63543896151717,0.89473607389303,0.882919031496906,-0.160465910877519,-0.179646953971614,"KIRC"
"ZNF324B",0.217962064917225,0.0194676958464524,0.00259508956150123,104.552288361045,99.1562886075949,117.806525806452,1.28880664262621,2.62156557483525,5.7620127757842,87.2416,80.88835,90.1487,119.7997,115.54935,132.8192,95.6673069444444,104.588563227017,96.30865,103.3379,86.72225,108.713675,87.2294,120.2765,2.0823327902682,1.15115943926962,1.09325292586895,1.07298669434158,0.128627209503938,0.101632185948636,"KIRC"
"ZNF564",0.305980922620696,0.265422632219892,0.863388200776324,266.815873871734,250.82246835443,241.114680645161,4.60619754337764,6.86662550896403,10.9926303271376,216.1707,213.542,196.1234,293.7016,277.3563,292.2955,341.8726,262.619514634146,334.6233,247.8758,276.4919,401.03945,213.7583,292.1253,9.44442859393282,3.85021503183898,0.768179475729106,0.740760730050777,-0.380484676526582,-0.432920475855477,"KIRC"
"ZNF674",0.235427859220635,0.246711514651964,0.888279949349074,68.6714695961995,62.4666430379747,59.4086,1.65347690337194,1.91007886453489,2.39671090144322,50.9747,50.54405,54.8229,77.8526,72.0019,66.4498,66.5853888888889,67.1542054409006,67.0735,62.9683,58.706425,73.97755,51.0592,75.9564,1.17798022152273,1.34937532049608,1.00854266321041,0.938795500458452,0.0122721138965597,-0.091117167685241,"KIRC"
