"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T1a","T3b-T1b","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T3c-T1","T3c-T1a","T3c-T1b","T3c-T2","T3c-T2a","T3c-T2b","T3c-T3","T3c-T3a","T3c-T3b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4-T3c","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T3c","mean-T4","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T3c","SEM-T4","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T3c","Q1-T4","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T3c","Q3-T4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.684765603554954,0.999999993516766,0.00291823433459282,0.994687973970594,0.000392762713969153,0.975524656989557,0.999714398417148,0.999983345634618,0.994913260964238,0.889325351524676,0.9999942326965,0.944374457319004,0.999998931535082,1,0.997928903707481,0.702983558401528,0.0730922294713247,0.671738464053163,0.925113366021568,0.464934475644425,0.994351514655379,0.997613264666414,4.25816203253326e-06,0.976732579605543,0.999999981448446,0.912180643971491,1,0.876683127603221,0.504699633712658,3.24014117758509e-08,0.0838480700621994,0.890078604434171,0.330481456909891,0.999957431825413,0.999144141537462,0.574709272283577,0.968716522726798,0.655588521415407,0.973643966129569,0.996674657416525,0.880482095423841,0.999293546619734,1,0.99414383593439,0.999980729009531,0.48643883732788,0.00231155862203714,0.340966431287301,0.829117341705936,0.284446491565351,0.99662584188836,0.999999994337132,0.695402252232497,0.999468538622178,0.999999999742003,248.811271428571,295.856502142857,242.945641071429,221.619465454545,277.74353,221.814175,150.1578,226.081543801653,190.078765384615,149.58275,163.281118181818,31.514334045165,7.46256635844084,10.936235490342,15.6007666886012,27.9284576237216,41.7868206659982,26.0572084103612,8.55567295581834,14.8886038014004,43.38805,28.178754906634,132.9197,231.59915,147.97725,128.2647,215.279125,193.208975,104.7692,144.3074,98.231025,127.888725,101.18795,325.6566,367.734925,306.97205,290.0234,338.5538,274.4347,204.0201,289.9854,268.86625,171.276775,193.32755,160.401993055556,244.007199061914,174.7674,248.9937,118.17215,202.32955,154.9096,325.0825,6.78623098568976,4.70473222044206,1.52122298740641,1.42471479234686,0.60523164500584,0.510673141137691,"KIRC"
"ZNF416",0.31845674167269,0.999999999984666,9.82711460824071e-05,0.990230607446307,4.52477390233685e-06,0.905166048993657,0.999857935689358,0.269310233119885,0.99982155761378,1,0.999997538393833,0.874777487658899,0.999998731113755,1,1,0.971841679811948,0.214107203350811,0.964009129449087,0.999616106395103,0.99982957721733,0.999957404112453,0.999347155625059,6.24070874977178e-08,0.981442071460268,0.999961630410682,0.999999997901008,0.999999999999172,0.996347490114904,0.657698618283196,2.57896037858529e-09,0.132872386658892,0.983937050012653,0.999689656354097,0.999985354711291,0.999999983344345,0.678738525027571,0.843062268920756,0.26972240249892,0.833174400271319,0.96208526358951,0.97277009379328,0.986045259974321,0.999719047348888,0.925068378164358,0.995113927497317,0.99999965268176,0.449382939493412,0.999999869191361,0.999996289372254,0.999999958364093,0.999999999577358,0.997572142362646,0.999999999658564,0.987474312591793,0.935486616991534,119.262138095238,142.018802857143,118.0494125,108.10016,109.0858,109.87615,94.28546,111.837578512397,99.1138730769231,70.39015,114.030854545455,9.26543276200636,3.31783496145873,3.3455831228793,5.18063732922247,5.80007065280722,8.31393403474954,7.15158412777197,4.21057481156874,4.58209034051528,7.39285,11.7120649001506,93.38,119.8897,98.931125,78.19065,104.38795,104.172325,87.9397,86.2243,73.57365,66.693725,89.875,159.2852,165.32395,135.9403,126.8989,111.051975,118.259175,91.8316,129.6226,121.5721,74.086575,127.512,109.247329166667,119.471464915572,111.10555,117.5416,98.44775,121.505275,91.1392,144.1065,2.40202168519439,1.79960389508146,1.09358705450188,1.05792734926383,0.12906807004227,0.0812405570780283,"KIRC"
"ZNF586",0.999998902808901,1,0.999544233373083,0.999780243738022,0.999979179576289,0.989310377617402,0.999916781619035,0.999996172404515,0.999630603029766,0.999999999534145,0.998167782716528,0.999452326324305,0.99655228383102,0.999952228853022,0.999998429411449,0.999999999882929,0.999999357257703,0.999999999815567,0.999975304816819,0.999957972999165,0.998876637908599,0.999998484171786,0.899795294899925,0.99971712402059,0.822295584021269,0.993961751663132,0.985997314549557,1,0.975550745195785,0.262019575867234,0.706849741163005,0.242148914903503,0.860259385725368,0.892301155396232,0.99998673458098,0.956801841414726,0.998067249139047,0.992275978810024,0.997470550348661,0.983756147204501,0.98401296194117,0.96027449858342,0.999780159742306,0.999319471966099,0.999993843135439,0.999999995269309,1,0.999999966413007,0.999999957046614,0.999999606570958,0.999813482863642,0.999999923868998,0.999961179115069,0.977915212870707,0.996162902196778,149.564557142857,154.484087142857,149.40531875,159.036341818182,162.3185,175.22585,145.42966,144.425915702479,132.660742307692,114.535,154.053981818182,12.3693215507726,3.53957443711247,4.95869297400142,6.78345077722355,17.2310349894215,33.1101411179289,30.8566960959951,5.41266747435655,6.91066088189419,30.6971,21.9609705623152,108.3875,123.603075,112.139325,119.7583,117.0302,162.34925,80.2968,108.9165,93.1395,99.18645,101.72045,194.6114,180.8342,176.864425,198.3394,191.05165,214.0839,208.5427,170.3949,157.66405,129.88355,185.20995,135.190655555556,149.430404690432,129.89935,144.7118,110.738525,154.595625,112.3098,179.6536,3.40047996039444,2.26217704072655,1.10533086829381,1.11403020877318,0.144478288708168,0.155788354272513,"KIRC"
"ZNF446",1,0.999998784164583,0.998947874203115,0.997510998113974,0.892516435905926,0.998665276482008,0.94914477474462,0.850249452347109,0.963062941390608,0.998776181372589,0.999983781764287,0.999955473764076,0.999999343649677,0.999999999999056,0.999998616130784,0.999999998734208,0.999999998944679,0.999997841758275,0.999712763951608,0.986011255047181,0.999962180604826,0.729449495330699,0.0121293850358059,0.22522018742064,0.975242185010784,0.999999970840604,0.999999937261254,0.982851241577606,0.680265139681109,0.059219898543279,0.346803019393776,0.954827973697263,1,0.999998664166651,0.96948069251762,0.999999570395207,0.99635407982993,0.994422155369735,0.998507856983243,0.99985992330197,0.999999991861367,0.999991227867679,0.996127151194798,0.999999124541914,0.999999926718213,0.999999981603883,0.999999735224032,1,0.999998066550107,0.995689421624897,0.99999984385911,0.999999523176285,0.991005294566229,0.979475371293436,0.999236645050823,192.894695238095,191.910812142857,202.170923214286,215.870674545455,244.18625,220.797075,183.2479,235.425189256198,241.235871153846,262.308,202.352218181818,14.3185341160853,4.79998999445294,7.27569706102467,13.7962270184192,26.3319921811441,27.2093566505585,39.777907226688,10.1520719838874,22.9429986399886,16.4857,13.619234217017,152.8431,153.50605,148.485275,151.7971,215.900225,197.91265,131.9242,169.0101,153.530575,254.06515,176.17455,219.3993,222.227575,240.157475,249.5253,253.214425,254.454675,171.5733,266.9459,275.397325,270.55085,233.6012,182.9294625,213.026008255159,181.03205,193.1136,166.13845,202.485225,154.129,242.3877,4.0914643367798,4.18994765980915,1.16452541511819,1.06673707777159,0.219742125907611,0.0932046341408386,"KIRC"
"ZNF8",0.99999784736352,0.998765572155544,0.999214035553679,0.99974362125665,0.999986141744809,0.999999999992199,0.999999998032139,1,0.999999469657607,0.999999936797999,1,0.99999999905801,0.999998994930454,0.999999690454186,0.999999999977607,1,0.999999934499233,0.99998563835435,0.999994871945982,0.999999997734769,1,0.99999973668628,0.999999999926505,0.997539971635819,0.999924150159812,1,0.999999999885624,0.999999985098888,0.999999999998995,0.999466211472832,0.95378358552932,0.991504070887275,0.99999991410468,1,1,0.99989606548454,0.999999999691746,0.99999986712707,0.999995270128089,0.999997598426637,0.999999975882846,0.99999999992774,0.999999999996572,0.999999942996213,0.999999999955794,0.999995563825705,0.999999995339099,0.999999999999109,1,0.999999998105388,0.999999948678087,0.999999225582068,0.999999956587509,0.999951381714771,0.999999104749248,80.9805761904762,88.2770385714286,95.7509892857143,94.3075163636364,86.84723,81.088475,78.36426,86.9156347107438,79.1159442307692,71.60615,93.4933818181818,8.15673844756564,2.60087930526932,11.2190652905866,15.6643171259884,11.1841526594657,17.6966014954084,17.609273153955,3.32070147483013,4.25454106936437,2.55165,15.6935206025047,62.2783,68.925675,65.53935,53.44555,58.0765,66.41375,52.4535,63.6369,59.979675,70.330325,67.08255,98.1499,106.074275,104.6474,97.04095,102.153425,100.245375,90.9564,101.1644,94.76725,72.881975,116.3725,77.10235,88.7989020637899,74.98515,81.2526,65.03055,87.137475,63.464,102.8613,2.09864723536135,3.10042096999398,1.15170162859874,1.08358254934477,0.203767006106926,0.115809064824138,"KIRC"
"ZNF264",0.999383808783705,0.999999999998729,0.854735865460318,0.99999641908661,0.713359715062239,0.999973517729908,0.99999999813979,0.999230331137475,0.99999999975594,0.999999999998259,1,0.999999701353015,1,0.999999993261934,0.999999999940288,0.998194959584043,0.949416850537743,0.997690309517753,0.999777837692835,0.999866237089275,0.999850326207006,1,0.949066161566543,0.999999964802476,0.999360160838004,0.999999962834228,1,0.995324012751426,0.998808373710504,0.298844092287058,0.984617103530083,0.999981429367033,0.999998769156432,0.999997375596685,0.999993721420552,0.943964016631929,0.612700430661856,0.372945550952572,0.582210765804791,0.686235030938356,0.746027396976607,0.802285833233924,0.972147344844987,0.543591766722647,0.780679145454996,0.99724171078419,0.823878740869684,0.994138975901533,0.99976515671416,0.99993307116369,0.999938415729437,0.999999999664336,0.986159987698606,0.999999119991374,0.914258085099534,793.902852380952,831.833953571429,788.9571375,770.063094545455,777.41227,795.37645,702.54364,796.535998347107,748.689982692308,484.71835,722.024836363636,53.1309170352346,16.6869143115648,19.0477151105604,32.9930494568749,38.4744947683615,112.820223091389,71.8707239347191,16.7919043535794,29.8017499431219,27.15865,65.0174919762371,662.8995,704.5654,667.2862,628.5063,712.16855,692.56305,681.38,661.6883,585.0875,471.139025,584.42195,930.2363,952.30865,928.804375,890.27085,823.059425,956.46465,725.0755,909.2326,864.27635,498.297675,854.5124,719.435759722222,792.542993996248,710.1654,783.4717,622.007275,815.1909,662.8995,920.1751,17.6650682166002,8.87379779970121,1.10161745963566,1.10322426296747,0.139623330172093,0.141726091186728,"KIRC"
"ZNF213",0.990962441851212,0.998743393320894,0.999998786586591,0.80776865663539,0.981551408454037,0.925678282003906,0.997494780496397,0.999999903060935,0.999995373176807,0.999999985509601,0.999999999944791,0.999999740559177,0.999999991691509,0.999772098417838,0.999995018707657,0.987896752750262,0.999843328440339,0.999402448589363,0.999999988187451,0.999999397085739,0.999726413445418,0.247743561676434,0.127921306583009,0.0669937361621789,0.994708026273916,0.999492541390641,0.993489752014291,0.99999999999807,0.961006629796438,0.999977864035654,0.998982091929442,0.999985295080348,1,0.999989050562676,0.999995043117985,0.87137252694096,0.220931343687959,0.366091197309165,0.323490867078266,0.569782870583697,0.59433579852297,0.51987243846496,0.847978536491692,0.718896923264258,0.469509400506928,0.999976948768278,0.999999999869171,1,0.99969690604035,0.999999714976946,0.999999997659899,0.999868479195616,0.968507256441905,0.999998284550178,0.440482748666466,327.661752380952,362.503693571429,355.498433928571,388.539210909091,376.45838,338.596175,404.61746,411.167230578512,374.667278846154,594.4614,355.659181818182,23.4693074777652,9.00618070074564,10.9738676218192,29.6544117539329,21.8056649226847,30.3023239080321,59.3384451317997,12.6646046202257,20.0818586071069,169.3951,27.8433455848408,263.1909,288.7788,287.403125,289.899,333.821175,295.578175,268.6454,312.1006,266.952375,509.76385,303.4866,384.2338,405.758975,413.0842,441.75555,421.1041,383.42835,495.4774,484.4929,437.08725,679.15895,410.7552,322.547036111111,375.824990806754,305.2907,345.6627,271.96715,362.198525,290.8598,431.4056,9.3392152474179,5.93022260448513,1.1651788692217,1.13224117210252,0.220551443232253,0.179181290976843,"KIRC"
"ZNF343",0.991576192780195,0.99972743162063,0.999902683395409,0.971248032339312,0.999995389349258,0.997150921367208,0.999999972504529,0.999996614560696,0.999999998840402,0.99990184658837,0.989646350617141,0.999802452452562,0.99879578400588,0.999981595342724,0.998890655274077,0.979902548397517,0.999508309914865,0.997144093747415,0.999955067755607,0.997939449345319,1,0.999999827326344,0.943806640489952,0.9997624666445,0.905527528171959,1,0.993902933281121,0.986389022140981,0.992157134136123,0.999999999941434,0.999920972604188,0.999999984843872,0.999991423090108,0.999915799918014,0.999797662570676,0.981628243349757,0.999999827862393,1,0.999999999998425,0.999999999995735,0.999999999578327,0.999998410444058,0.999997909221729,0.999999994377274,1,0.892684350290036,0.209714430919283,0.368320662018463,0.172338333359499,0.88859168672691,0.615008148235214,0.496444910614404,0.570131500476476,0.248352213104963,0.991915062301507,306.880728571429,284.442322857143,291.678260714286,277.877216363636,297.51751,253.161,253.35448,299.933704958678,282.314501923077,285.1408,358.462563636364,14.276201035268,7.00314490015277,9.21730853327378,12.9287599426469,14.7727740041413,44.6311404937181,38.9118112748867,8.63686879400894,9.99468271370812,5.9631,17.2413244546577,269.134,237.7854,229.3611,209.1971,273.31545,217.9763,170.9107,241.5998,238.264425,282.15925,311.54105,323.6447,327.02715,335.510725,339.4229,327.338225,280.0968,314.0704,353.8805,331.75075,288.12235,371.6739,206.942165277778,290.631236397749,210.0788,283.7435,189.072575,229.22565,236.4103,337.415,4.11184750565747,3.8223853573475,1.40440801905999,1.35065270746025,0.489962139030714,0.433656763016653,"KIRC"
"ZNF302",0.999119587025783,0.999999777717084,0.998412066825525,0.999999982010764,0.999410935730518,1,0.998635878606904,0.874901156833212,0.974554869953226,0.985150532237851,0.999213693314508,0.974437181923437,0.99425852151033,0.99595404114641,0.999999999395779,0.999999997573408,0.999999999348354,1,1,0.999292364353964,0.999146447229147,0.999999999992439,0.783448925085244,0.999015456888785,0.999956273019514,0.997624503574329,0.999182055704998,0.99999994145626,0.99986664216394,0.46131562160642,0.913111719905515,0.976476658843483,0.999995422091624,0.999986115748224,0.99995195491598,0.998622831475833,0.997833703149397,0.978917364516601,0.992675945826752,0.99407734353476,0.99999703696681,0.999999977136281,0.99735340248532,0.997934802675063,0.999790120819121,0.999999441581706,0.999999999750607,0.999999999470372,0.999999997360682,0.991653509643483,0.995568382018007,1,0.999983448771771,0.99732137578889,0.992711097164113,693.22830952381,641.353210714286,671.451853571429,675.045103636364,782.83767,812.60175,664.42592,700.895820661157,739.612167307692,875.50175,655.764745454546,44.7423947099812,13.8298442616108,22.5725644385527,37.1233237456697,78.5460956038385,33.9246908221357,62.9615354554938,20.50488451418,75.1103938561135,9.45405,74.8775832306237,592.8205,532.403725,539.8893,525.3301,602.737075,782.31755,635.2106,545.4545,469.308425,870.774725,430.70885,742.4731,742.377175,776.880125,834.8032,903.41855,848.82665,785.1966,819.755,778.9838,880.228775,831.8188,565.4379125,681.551884427767,562.19975,643.2881,507.87425,624.84355,533.7443,790.2346,11.3641734084485,11.5828409840658,1.2053522930827,1.14423405560034,0.269454870274134,0.194382188756072,"KIRC"
"ZNF268",0.999841604645005,0.944200633302405,0.949678088811363,0.983884291645289,0.99812278796609,0.999999999009113,0.158664616198197,0.159117255084377,0.472996304887719,0.469472444495978,0.677903713467482,0.78493001178754,0.938291020873769,0.927249540885958,1,0.999928905001052,0.999999828929843,1,1,0.948399016367105,0.988935723677124,0.507980580424392,0.127331385057301,0.949780641841741,0.964474732472396,0.836359204305295,0.992078643053992,0.999996520620358,0.823403162084368,0.80441826700961,0.999903044210474,0.999712049081951,0.760519974593121,0.982292679670285,0.999999962702357,0.99999712402932,0.999782913513405,0.999989467460088,0.999999983742327,0.999999927904791,0.999761320617027,0.999926434505052,0.999999988415944,1,0.999999999997444,0.640891644540449,0.730150144011205,0.967952185854351,0.960121758968547,0.999619565434392,0.999979752402457,0.999279401412124,0.999719576438889,0.997971853880449,0.999999952582113,451.771180952381,430.439392857143,406.883124107143,411.224601818182,308.04412,309.3216,410.20714,382.526261157025,392.386401923077,381.9261,351.945654545455,24.4964305189062,10.7830423357656,13.6167507419618,20.1328961243773,31.596457439258,101.393837576666,70.6620366623451,11.1478978490526,19.1377615335835,70.3285,37.720434233142,398.4253,349.7234,317.776025,306.3094,217.19045,159.46475,371.8924,296.7856,291.43925,346.76185,305.40355,523.9286,503.244275,482.664575,470.5093,382.194625,470.76415,483.6702,441.5891,448.7954,417.09035,419.2798,561.688352777778,404.382567354597,564.2045,399.0062,503.214725,632.3368,312.8599,474.7762,12.4358181479528,5.84145644367472,0.719941165514222,0.707201378223676,-0.474049082344954,-0.499807008570737,"KIRC"
"ZNF184",0.995345853785973,0.898081243438313,0.993142403420941,0.744563928178164,0.916850593884239,0.999912397963096,0.873242586367234,0.984504684320147,0.999579479738661,0.999998201233848,0.999999993791234,0.999999998174876,0.999994857470243,0.999869371860642,0.999084346112632,0.999992734866043,1,0.999999972559935,0.999991954290035,0.99982747896672,0.99999999976727,0.76384634711727,0.892886295923244,0.999995812866025,0.999999974308813,0.999965450587902,0.999956486598277,0.999998709669525,0.964764017145215,0.999902349032592,0.999999999724482,0.999812968320231,0.999257488006028,0.999998766229989,0.999999998380002,0.999981373841301,0.999965717369445,0.999999978658013,1,1,0.999999989763866,0.999999761458738,0.999999997148343,1,0.999999999992981,0.999857026732171,1,0.999999421959557,0.999847502467731,0.998919309451153,0.999999998321473,1,0.999969409322015,0.999999977018353,0.999999995534346,278.551561904762,255.988871428571,243.159302678571,233.093201818182,219.16219,266.1639,255.2252,237.357414049587,245.942471153846,237.6638,254.546763636364,17.2304740621605,7.53905833117959,8.96460614757905,14.7363842343823,19.1340760719453,9.05128206213536,32.1038357231655,8.60531782175553,15.0505135422346,55.3031,35.5807241309246,202.4609,201.8372,183.16145,178.9161,191.223075,257.00905,213.5678,186.203,176.552375,210.01225,183.6854,315.2767,289.0093,281.34925,278.26745,246.373625,278.725,303.2904,263.9097,280.27595,265.31535,290.2102,240.787611111111,246.141260037523,234.3426,231.5737,207.8527,271.982125,185.3329,287.123,6.26332979879992,4.13163592456063,1.0222339052317,0.988184393277193,0.0317253482394788,-0.0171478238817361,"KIRC"
"ZNF500",0.870770230540003,0.901252178572708,0.999999999999799,0.391902559785776,0.943063998448644,0.937123706434033,0.999999713926882,0.892292762052194,0.910251562699847,0.536752671056081,0.984924640269735,0.99998889719085,0.999983853859741,1,0.966616522189485,0.905073036682413,0.998913111500937,0.998653647917527,0.999999768954043,0.861132454041047,0.999999999402678,0.72860155595134,0.999987549421313,0.999965416633442,0.995972382964314,0.801367433634747,0.999999293550696,0.999788912302398,0.214630634339729,0.707651212946414,0.703245988175343,0.999997534875353,0.372879877584291,0.999999999999306,0.99999999986605,0.924187649495055,0.995296053051126,0.999988151896378,0.999984430927974,0.999999999006131,0.987912148484729,0.999999999990112,1,0.999998141547035,1,0.977206471380617,0.9999999837773,0.999999946300803,0.999997709399899,0.955574376866402,0.999999927273888,0.999973035655358,1,0.999829447787318,0.999999497074288,232.878552380952,209.947865714286,210.6386375,196.326545454545,241.01661,194.245175,186.64706,206.057390909091,191.210021153846,187.74395,204.997081818182,13.5048074234742,5.06246466614909,5.432269006456,9.0427261437575,22.8939969609427,36.1120889617169,38.6999008017023,5.37097285090268,7.68904038003406,15.33015,19.5636618557552,191.6524,164.739175,176.117,160.7715,188.941375,132.3394,130.898,168.5073,165.213875,180.078875,163.3089,279.4104,242.7253,245.134725,227.18985,296.786675,249.909375,217.5879,250.8104,225.776275,195.409025,222.5381,165.963759722222,206.856717260788,170.7349,202.8526,142.29415,185.1037,168.2584,244.6071,4.61829863265024,2.62076456628351,1.24639690982543,1.18811443940284,0.317763561662851,0.24867380348499,"KIRC"
"ZNF419",0.756778876516817,0.989972618796204,0.96796440031324,0.999999952489322,0.483507457523446,0.986962081109493,0.580784838180113,0.98751084451097,0.865526160975439,0.560449604173414,0.999999996332488,0.999948180459335,0.999999970779137,0.999999999999625,0.986920983670045,0.999990803375301,0.92093402651442,0.988955119607019,0.999810669059267,0.698698199009979,0.999976142810061,0.916847907595188,0.9999572051939,0.99980567070446,0.819079283299905,0.956438186987882,0.999996190614129,0.963190706528993,1,0.182156567992302,0.848595264520351,0.999995189066218,0.382638012649467,0.999999979921984,0.999991226991315,0.472834512940436,0.998363102457934,0.999999878508827,0.999977725925899,0.999266847008319,0.999999999391376,0.999936126399121,0.991648306209791,0.999998197382761,0.997494906632545,0.980892404167886,1,0.999958646869855,0.988013039564198,0.999284198209926,0.99997392558618,0.968325275987746,0.999999935682396,0.946002433818407,0.999999978111895,148.648604761905,177.330301428571,166.307141964286,153.653109090909,202.34413,156.85835,131.93526,172.421258677686,147.583546153846,192.6189,178.757518181818,9.84336178036577,4.63163973429265,6.07788196229435,8.15756057939836,20.9052020444197,37.4281088973136,41.2948792482385,7.22682784413513,9.98607984253678,28.2034,28.8005887938292,113.7987,138.105025,118.8869,109.09135,148.3098,118.91765,75.5287,119.5201,109.84115,178.5172,120.2318,182.8117,206.98365,203.3107,194.18365,250.543175,205.8948,197.493,215.0113,157.180175,206.7206,205.5442,127.826711111111,167.491139962477,127.1539,160.0207,111.6401,144.7519,123.5011,202.9931,2.6902000128877,2.90768423524664,1.31029843846086,1.25848047130289,0.389895442794243,0.331682829392752,"KIRC"
"ZNF175",0.976796947086635,0.999999971839943,0.791795340853363,0.99999998896765,0.478100120398572,0.999398157116014,0.999999999998249,0.995217206130677,0.999999877828295,1,1,0.999988631700521,1,0.999999999524984,0.999999999993464,0.99999932102319,0.993153083315664,0.999973929464203,0.999999977944579,0.999999973917134,0.999999844332574,0.999999999508972,0.202633433506397,0.999059706924452,0.99999999998466,1,0.999999999953107,0.999999873244587,0.993236499527225,0.022811108500375,0.631638303237637,0.992046651187151,0.999856981653349,0.999961603236175,0.999999999678663,0.950897853564737,0.882481169661851,0.598774150307468,0.808038845140642,0.900521768143364,0.927414527761338,0.947841163439243,0.983869266192233,0.882630290131516,0.974577432685083,0.999999998226666,0.999845354180388,1,0.99999787161485,0.999999977654168,1,0.999991574641312,0.999999284238303,0.993173228949016,0.864059321781477,221.477714285714,241.958638571429,226.111638392857,216.932198181818,218.64358,223.61235,208.05292,218.418124793388,202.246105769231,138.3727,226.960418181818,17.313998013701,5.35926118254268,6.50850357939982,13.844220472777,24.2551883526199,38.2126235257081,35.9655053933543,5.32661752102169,8.53218315280516,34.0411,28.7535990809398,169.8236,200.84635,183.1844,151.60045,153.85775,192.33575,155.5048,178.5714,163.1919,121.35215,166.75915,264.1975,279.44075,269.335125,260.59315,285.257375,267.58715,231.7652,256.6825,233.266775,155.39325,253.91935,202.699227777778,224.301093433396,208.9795,218.8665,174.039225,233.85805,175.514,268.0847,5.20087593470836,3.07419877644193,1.10657103084428,1.04731086063466,0.146096060770884,0.0666897235785769,"KIRC"
"ZNF14",0.999982026923303,0.995011015094085,0.122578617236125,0.996625949774804,0.393970244050613,1,1,0.999999560698571,0.999619703269432,0.999663465072666,0.999694321920698,0.994113036096933,0.999999910661402,0.999999951141081,0.999830610111867,0.969833019039188,0.839554828427866,0.998568789002649,0.998974665954954,0.98383002254951,0.999999628490926,0.520701196833601,1.79727691884679e-05,0.592058889669331,0.866515691205782,0.888267416493407,0.999999996548272,0.999999968229103,0.259275596434938,6.97517679060233e-05,0.284836633443527,0.529636778834477,0.681069007558804,0.999988669652854,1,0.997781589179468,0.537351247288401,0.356912414993015,0.719308897401204,0.736479071906264,0.60082087129187,0.953055356305775,0.988152790957963,0.914359455964446,0.970817323217832,0.50294844771507,0.0909060124352788,0.762377291596619,0.819995336148939,0.722508326383988,0.999753786099194,0.999999853684162,0.996699695540376,0.999996294833975,0.995425832772566,227.236785714286,235.351562142857,211.689211607143,211.251678181818,227.64126,201.506,185.97428,194.194829752066,184.370403846154,124.90085,174.622990909091,15.5280818786608,5.85050499935821,6.02017244842058,8.88243700882678,12.1577230940867,23.4478098509577,23.2829360715181,4.85331546221427,9.44669169127477,7.06204999999999,27.8836459364281,185.1731,182.184925,165.476925,171.2446,206.77135,164.34575,151.6996,162.0282,135.745175,121.369825,123.28365,280.9821,278.067275,247.152725,250.67905,252.617825,241.46235,239.196,228.2181,209.69145,128.431875,203.23905,247.8439125,210.733736022514,251.06095,205.552,217.535025,269.79315,166.3714,248.1209,5.96473042993886,2.87402578655536,0.850267952506254,0.818733458946921,-0.234010532656608,-0.28853424014235,"KIRC"
"ZNF85",0.992599609611365,0.843769698937765,0.984441283353877,0.968512096879022,0.99998716735314,0.999998884540892,0.897811707058491,0.992856597537103,0.999949089099272,0.999519078282451,0.964411225512175,0.997652125464586,0.999921939660192,0.999633846363394,0.999999998425942,0.936672617991052,0.99466514805726,0.999813188467735,0.99916639211773,0.999999997523589,1,0.991288937497715,1,0.99205946426694,0.999995960693967,0.994283391040316,0.99799866858622,0.995448393899225,0.946862639193031,0.999818910983752,0.999999997160434,0.999999999921005,0.999839984891313,0.999823835106374,0.999596972157607,0.999922858416393,0.999997758580579,0.999999999999041,0.999999999997105,1,0.99999964800108,0.999995912411027,0.999994807621434,1,1,0.985187864915259,0.510264663100507,0.227338592708045,0.414067449188163,0.387443149625679,0.660061594958435,0.548233433209659,0.501261275307944,0.362475260068771,0.996194810321336,120.492019047619,108.389402142857,101.166528571429,104.380598181818,91.5365,85.6173,85.79998,108.008952066116,102.948494230769,104.96355,141.558745454545,11.2818542283249,3.51552995189847,4.89184006240603,8.82921097470522,9.89376088625778,22.9183777509448,17.6102938698762,3.65352533013219,6.4194204128673,6.82035,25.1330296593668,89.4718,80.222175,79.17735,73.7406,66.11665,58.48355,54.3634,80.7978,71.8918,101.553375,85.8425,157.0724,125.856825,110.1958,110.88545,116.92595,102.2049,94.1417,123.5684,118.224075,108.373725,144.32485,89.7698291666667,106.259677673546,85.8533,97.1193,73.45055,102.2335,78.2184,120.4474,2.73114551507828,2.0966673106728,1.18369031845058,1.13122384346321,0.243291686985338,0.177884434103307,"KIRC"
