"gene","Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","Cluster 14 (HNSC)-BRCA basal-like c8","Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","Cluster 5-BRCA basal-like c8","Cluster 5-Cluster 13 (HNSC-LUSC)","Cluster 5-Cluster 14 (HNSC)","Cluster 6-BRCA basal-like c8","Cluster 6-Cluster 13 (HNSC-LUSC)","Cluster 6-Cluster 14 (HNSC)","Cluster 6-Cluster 5","Low purity c2-BRCA basal-like c8","Low purity c2-Cluster 13 (HNSC-LUSC)","Low purity c2-Cluster 14 (HNSC)","Low purity c2-Cluster 5","Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2"
"ZNF34",0.997891207762885,0.997699438690362,0.549899547255878,0.997374154881783,0.999999987245972,0.128048473172396,0.99878970757918,0.999972191835176,0.214952475688243,0.999259392824267,0.999986482089121,0.993792500459211,0.794460717841987,0.967926302180326,0.991062211386974,90.4191,117.98016,63.2425375,116.949747142857,113.080284444444,99.95365,NA,29.3766999238274,10.1248934357697,6.91567493719859,9.22205011083474,11.5206020808686,90.4191,84.8775,46.86685,77.396775,77.1444,79.35655,90.4191,135.7802,82.9293,146.9655,125.5623,130.3347
"ZNF140",0.999996278335577,0.999999984252031,0.999986323051454,0.992884576575735,0.64988958037834,0.567649283372747,0.993204384475314,0.672091888096533,0.603159743736207,0.999999999730644,0.999579932203519,0.963715208692591,0.974580421810168,0.987767882411466,0.989909349208293,336.8997,305.61192,326.76045,471.920291428571,471.11086,415.6195,NA,66.3810409352053,39.3666481985885,24.4652250523885,45.1670253996523,56.7918341334858,336.8997,217.0953,283.09165,313.824025,322.8516,326.145925,336.8997,340.1265,355.175775,540.56135,492.3153,567.7224
"ZNF658",0.999999996604923,0.836651597407072,0.206408830887857,0.903361351210338,0.188051895888266,0.990875200485674,0.902828461885842,0.199951346706971,0.992855844661599,0.999999996908165,0.913753240744364,0.384439423075352,0.998653630397824,0.999999845583442,0.99999996452907,81.4094,82.47452,39.9440625,47.2446785714286,47.0623422222222,46.4657625,NA,22.0077267465634,11.7868373369095,4.22373826005996,3.96837842915653,8.92051959493106,81.4094,52.0024,17.866625,24.4768,31.0971,29.061375,81.4094,94.0111,46.0127,53.508525,60.0605,62.972575
"ZNF765",0.917374487796729,0.842161859494813,0.999724270159699,0.996278969803561,0.790993521610069,0.326253833882142,0.995176824201968,0.835810643992036,0.404221178097478,0.999985761173973,0.998520066869325,0.854198826543967,0.564875519067813,0.999975933185758,0.99986320704275,352.9885,196.3608,172.8090625,281.672768571429,277.337977777778,291.0832625,NA,59.7933992384862,20.1411931273052,18.6845328841288,18.3403802832518,64.7356935447156,352.9885,107.7536,136.696,171.2964,200.9488,166.953375,352.9885,233.5703,212.06655,327.493125,319.32,372.345375
"ZNF124",0.999947103213088,0.999783483317601,0.999997189715004,0.924925367371887,0.577992657623103,0.436877292445545,0.924764949952746,0.591261920269139,0.46163280463152,0.99999999910411,0.927437646211159,0.725379566954624,0.684664461915016,0.999996942288815,0.999998429111927,29.9252,45.02474,49.3788625,95.4772442857143,95.7684666666667,98.37635,NA,5.72570327013197,7.81528947468947,7.33883799521892,11.0838617426482,36.7642157297448,29.9252,37.1672,37.955375,52.350175,46.4636,33.933775,29.9252,50.2092,57.54055,121.70115,116.4469,122.077525
"ZNF569",0.999078032794859,0.999875296504122,0.85122125345108,0.999844670140616,0.999569676153108,0.731891760554722,0.999529397791098,0.999980657077149,0.646858870803006,0.999293932373654,0.955432357999895,0.948949353728486,0.184489082548052,0.503089814688257,0.648457518922288,68.2166,103.02812,45.821975,90.4498814285714,96.1969444444444,146.4901375,NA,26.7889026886209,20.2882247070433,7.52596571725636,15.7825952061112,53.9206522603318,68.2166,92.5003,5.9396,55.248525,39.2219,57.688475,68.2166,138.0495,67.21955,118.78095,104.3687,150.434025
"ZNF777",0.97796054316782,0.999584678833921,0.963834201940472,0.921829760164065,0.998340459906026,0.490491792987618,0.93908866104718,0.999711670736573,0.61783695880463,0.999702635087152,0.948190608165529,0.999850241620395,0.824891594902964,0.99999497508379,0.999999999423381,425.0664,553.95466,478.7780375,585.148857142857,576.1115,577.40595,NA,112.426383588456,57.0394289986382,13.5963318627155,31.4864304147286,45.6938379580723,425.0664,462.642,404.471225,519.362975,441.2236,456.459875,425.0664,783.1133,565.626425,628.0579,641.0733,668.093975
"ZNF605",0.999663288292683,0.979329244811387,0.973662133028866,0.998511528536377,0.599743309372639,0.0245561768164138,0.999596323931046,0.745703585458072,0.0621114745056034,0.996053022199221,0.999999820353538,0.997498582534323,0.73579318353507,0.790168439429179,0.915577449741481,354.5974,290.88894,207.1481875,434.134282857143,415.618535555556,341.0668,NA,56.4619595115118,19.2157281904827,24.4145284572015,30.4137498254263,42.7431776449094,354.5974,224.2814,193.516675,294.852975,239.8234,226.783525,354.5974,269.8632,240.509925,542.189525,539.401,419.511575
"ZNF799",0.999999726974956,0.999916254531682,0.999746249085239,0.978961612971424,0.507928539496143,0.106467294139735,0.982105562275347,0.560862024658217,0.143643892183356,0.999996176389519,0.999992365316551,0.998683729385615,0.970841204539846,0.632459119013026,0.698031652890417,99.7506,89.59428,68.67745,193.697928571429,190.691311111111,118.9267625,NA,27.7662333814185,5.50064708745383,16.2338153349849,21.0937300005763,17.2273179193576,99.7506,43.5224,58.4809,107.04305,109.522,105.89585,99.7506,102.2116,78.80585,244.149425,218.4208,140.233925
"ZNF782",1,0.999688421724123,0.993506077286129,0.999994592274327,0.999708348739552,0.996481731687036,0.999727895974667,0.988944239225612,0.999999892414075,0.960273595733622,0.999999070288051,0.999975295561838,0.998019318927064,0.999999072930225,0.995895315283278,33.4647,33.35238,42.8871,37.4095685714286,42.2015933333333,36.383225,NA,2.30288456341172,9.87656039194386,3.84205541776511,4.43167210902648,6.25192016708667,33.4647,28.422,30.19395,22.16905,23.5219,24.261575,33.4647,36.0666,50.927725,41.074675,53.8412,39.7789
"ZNF846",0.710947772156714,0.54840209824123,0.998922390745665,0.947623222251119,0.706909637333435,0.177916653002381,0.889507354955289,0.915997407469171,0.468947532348978,0.918631278107938,0.670780159556054,0.999999994665251,0.998681128567317,0.452002786064087,0.794580880558245,204.9714,69.3648,50.465525,126.933297142857,110.424826666667,67.7498375,NA,11.22575171964,12.2650623116865,11.7889467106392,12.2886874358679,9.8501311961701,204.9714,53.1978,33.1188,55.86325,65.1621,55.317475,204.9714,87.8328,55.044175,160.517825,129.6917,84.793575
"ZNF136",0.34377192082051,0.195218853310273,0.997602818921178,0.587984123101144,0.82165748807819,0.238357408895869,0.49557573516606,0.947936656826132,0.491410000817486,0.970620887075738,0.607082737852116,0.945749661524846,0.638440279305549,0.999989388254889,0.999883089039409,287.3462,129.29002,110.802575,170.197387142857,159.498417777778,166.1877,NA,32.2195617518364,10.7230647799456,9.06255951818729,10.2485187223115,28.3196316013039,287.3462,65.5738,96.993125,114.017575,112.5434,144.753925,287.3462,165.8468,119.459275,214.74345,201.9044,170.8206
"ZKSCAN5",0.999264161654798,0.709120931284988,0.01373070780438,0.939894647949986,0.0568209513531753,0.619084738453361,0.987010375081727,0.239934442063659,0.225401858957489,0.704794123869527,0.972851304178104,0.292836944291043,0.72134793703549,0.999563269740296,0.998541255295928,438.2592,481.01198,270.675475,335.480361428571,365.81794,348.5667625,NA,86.0086606150183,29.3315994361685,10.0908994743804,20.5074528702609,37.7840770764378,438.2592,476.9874,198.108,274.2313,271.2313,250.722325,438.2592,542.6965,300.7193,408.339225,405.6907,415.02835
"ZNF33B",0.999909335889185,0.999999744741533,0.999603688236952,0.999986519393639,0.949173108969826,0.989040661956843,0.999635881901405,0.84053015276338,0.916850060538711,0.968695189335929,0.999978936805858,0.973329074443002,0.995549315192895,0.999999840955614,0.999462129472206,586.598,496.55608,559.8101875,642.957508571429,696.852693333333,651.5314125,NA,112.870351331248,60.8228042195566,41.3267462568319,58.4302384785759,146.713354682342,586.598,273.0306,447.612625,433.72745,436.2691,428.1607,586.598,659.8924,655.4293,744.2572,818.8637,629.244275
"ZNF431",0.627992203399331,0.243768298945471,0.878463959075741,0.549331864598834,0.999999990847947,0.512462568318252,0.49267054682167,0.999983073657331,0.702360578357241,0.996341651481159,0.388828529685333,0.990997167687134,0.992310662543708,0.929936836953932,0.983115739718537,420.5615,205.21178,125.671925,207.336812857143,195.440431111111,162.16085,NA,42.8423140664624,26.3752416150054,17.7062849881053,15.4752734998353,20.5339932723068,420.5615,151.8231,63.068425,122.626075,136.5152,115.695075,420.5615,276.0968,171.5011,238.1218,240.961,197.71595
"ZNF418",0.998881571907661,0.941456500538025,0.92751701551249,0.99975674965051,0.999675527131819,0.439316315667454,0.999691418481651,0.99983288984992,0.49694711048943,0.999999534939102,0.99599469928522,0.99995954983292,0.950816511256321,0.984996201738671,0.990064085269032,104.899,64.3376,11.31065,77.6299757142857,76.1629533333333,53.606025,NA,37.2040297618417,4.31152707037442,11.9777016934167,15.4502115219738,17.7982202482414,104.899,3.0257,1.256825,10.5774,8.9002,6.611925,104.899,80.5809,15.822775,95.689575,96.266,77.5709
"ZNF700",0.999999999899764,0.999624378583463,0.994204663343768,0.99998990727549,0.99922542018802,0.798897309925587,0.99828214679235,0.93621318690375,0.371477784843474,0.698356656662365,0.999999583898911,0.999996878332425,0.99655740369861,0.989298615745032,0.770867095866277,296.3559,291.79462,204.2002625,338.452984285714,416.541377777778,272.967775,NA,75.818056135728,22.7486241722827,25.3140842057682,59.6012560329797,56.6896669409103,296.3559,185.2112,178.832025,200.85795,227.5633,167.20235,296.3559,313.8075,241.48165,366.678075,425.5163,321.9564
"ZFP28",0.999927636741974,0.999997879805148,0.999925073083848,0.948659502360388,0.719543862723029,0.298772272234742,0.990850821773316,0.971114093570575,0.793950696948041,0.660370585498776,0.956231164750266,0.851071535780096,0.61001923965869,0.999999994515074,0.970068675254991,34.7518,62.17944,47.804775,136.549841428571,103.793208888889,137.9433625,NA,55.9090681750429,20.174653601007,14.5295951844456,15.601857164223,43.9677782437359,34.7518,4.2431,7.519975,45.945525,17.1646,61.82725,34.7518,12.8055,75.954175,177.569775,160.8369,164.88575
"ZNF585A",0.999999999998272,0.999998390352759,0.99995138988477,0.999217633274599,0.973261274067454,0.808186347347603,0.978787454536957,0.641871096139504,0.250108885744463,0.38147360488713,0.992174592630404,0.893552264864686,0.697555578836442,0.983420893729443,0.999658851559304,111.0128,111.57684,102.512775,139.203562857143,168.254431111111,159.1952625,NA,13.3008121783822,16.5253241063716,6.44757621469325,16.6063991714834,25.7650569883552,111.0128,90.3787,74.467125,103.2675,108.5701,120.319475,111.0128,132.018,129.619425,169.6107,176.8103,187.73505
"ZNF138",0.999999698231607,0.996325800347288,0.970826209017176,0.999519352327312,0.951367781950169,0.211429947275983,0.999999996119824,0.999998223949228,0.793324684767984,0.426944809138939,0.999984616756608,0.997866083757192,0.733647395412859,0.998388860869426,0.995048833753654,219.1296,205.89838,132.731925,272.891214285714,214.019891111111,247.3192875,NA,47.8920274354866,21.7113629557424,24.7028416818067,14.7801458592534,45.2468504709737,219.1296,142.7535,75.10215,168.03125,128.408,130.923525,219.1296,242.9921,190.9726,297.103825,269.5239,321.9033
"ZNF429",0.032346043689395,0.00680038519277482,0.974176875372171,0.122885847982104,0.525881070102919,0.0164285481332804,0.099488624130868,0.685906776387845,0.0456928963147353,0.994828587291877,0.113790013995572,0.88421265061598,0.290556297824895,0.997426007767569,0.999972462235703,331.1077,66.23634,32.0576,129.089564285714,121.048895555556,115.5403875,NA,22.3832131309292,14.8692621274321,10.2286232467083,11.7139559019836,20.6120585478452,331.1077,26.1134,5.88295,67.485025,67.9211,98.353325,331.1077,106.5043,35.23615,180.317625,169.1949,143.997175
"ZNF470",0.999257258027974,0.991229369797238,0.998160146509191,0.996869013051665,0.421876588312168,0.0395671711790422,0.999980703367289,0.843951222697452,0.299755300004541,0.584640218121251,0.993264234460005,0.517901242815616,0.14594974716443,0.999617138169384,0.876990841799663,94.924,58.60778,35.8009375,139.966854285714,110.897357777778,150.7668875,NA,38.2117679064631,14.7501817569423,11.8945699831554,12.7905508989417,42.6430535911831,94.924,6.3647,5.935,87.640575,48.0628,74.800375,94.924,49.9057,52.2299,177.230725,163.8841,183.251775
"ZNF100",0.878766346234748,0.540796750031996,0.909772820343056,0.974091242677802,0.927526113298082,0.0704927087440599,0.940386156896791,0.991526067487861,0.225077574888157,0.949232339847404,0.941094572159697,0.998430178438589,0.576166430964024,0.992882444650491,0.999997513413445,343.3352,173.46186,91.6461375,236.310611428571,212.537442222222,206.5199875,NA,38.9777539214306,21.4869141295176,19.536675650713,17.3322759128473,39.6197958952089,343.3352,100.3917,62.369925,134.645625,125.1361,145.752525,343.3352,223.003,105.54255,293.3161,279.9936,256.846475
"ZNF398",0.999251558218612,0.986576501395371,0.994686290714418,0.999995152088913,0.873865144032732,0.244741136110743,0.999951239065055,0.806417041252749,0.185638371879164,0.998617839830158,0.999988391245271,0.998691778649023,0.895366079062066,0.970925157571597,0.93070300195609,578.8754,473.0697,390.0907125,613.937472857143,634.887593333333,534.8683,NA,73.1726869749294,49.345129184831,35.5022369911767,39.7431205904694,70.2433893932706,578.8754,474.1042,249.605275,435.4132,436.0902,369.93405,578.8754,528.3921,498.27855,691.726775,759.1378,702.922525
"ZNF498",0.976195951608117,0.99410379151903,0.14958697664663,0.997334733392902,0.0705425203988047,0.999629632165114,0.99727025166693,0.0781942432108842,0.999730321880148,0.999999999292277,0.981693578821172,0.0765367238979178,0.999501612194844,0.976058473243087,0.980183622557347,398.3589,486.46388,335.6212,348.022298571429,347.571193333333,317.9662,NA,54.5052744769018,68.8664109795811,11.7435463148367,15.5150036135269,35.3258167974823,398.3589,391.0741,233.31105,272.140625,273.4863,278.79725,398.3589,578.8481,362.910625,419.1906,410.9653,354.885325
"ZNF441",0.884295420310946,0.872604326422589,0.999999999936187,0.999751505527476,0.367396576398836,0.157610561136706,0.999868608652836,0.34680228882375,0.150434170906093,0.999976140160172,0.987322204355018,0.946750640079414,0.914978391313901,0.892630389553361,0.869002909012216,154.1308,61.87452,62.46735,132.147017142857,134.742653333333,101.3317375,NA,11.4234930735043,7.2389431291305,10.0860720457358,11.6933519434532,15.4095530828506,154.1308,42.7891,52.003275,79.487225,80.9327,80.755375,154.1308,78.9222,76.621975,151.77925,150.7548,114.546475
"ZNF420",0.996764357066993,0.976080448942663,0.997390162956523,0.999963586713251,0.979152123174839,0.603242250632365,0.999999917582691,0.817453752674292,0.243380675909363,0.779847116551486,0.999999917124141,0.907549383777296,0.536622626647735,0.984128873096334,0.999999999996686,132.25,82.00952,57.020325,113.834707142857,137.69686,137.970475,NA,20.0874273789453,11.5484131208539,8.01276875708897,19.5759159850494,44.064763622819,132.25,77.6493,42.842675,68.6877,78.2174,62.200325,132.25,112.7508,73.5517,135.31945,142.9521,171.967975
"ZNF763",0.987280203571839,0.966698663726355,0.999857862690798,0.999978264498874,0.405290772079369,0.0733121906647314,0.999989181607352,0.455870397249242,0.101513818010982,0.999996982988589,0.999999592292659,0.882549664102363,0.64151130284837,0.983131242113114,0.990128160747039,59.8504,19.7483,11.585425,69.7173657142857,68.4585511111111,55.1716875,NA,7.29046324838141,2.62755841601163,6.1905370897569,10.7104480449551,11.9850645634687,59.8504,11.8961,7.9383,26.293,31.8352,37.668325,59.8504,20.6137,16.6285,93.99935,83.9027,68.1542
"ZNF679",0.990881790218664,1,0.858149534259246,0.999999468620568,0.815751262765588,0.999925785751199,0.999999999727097,0.753380071142269,0.999999965368819,0.999414949467483,0.70260950863205,0.647929772938601,0.0319385247016117,0.00230749648950024,0.00184767480562764,0,3.08626,0,0.387788571428571,0.0855244444444444,7.1734125,NA,2.94333097996131,0,0.162560694224021,0.0482597385530385,6.7932431977464,0,0,0,0,0,0,0,0.5803,0,0,0,1.023475
"ZNF682",0.998684476704405,0.984829521399306,0.99668059944324,0.999997363069961,0.982085544824844,0.59899339876328,0.999994602133569,0.987276051520492,0.658092213708288,0.999998903102512,0.99973532193982,0.999905773664048,0.964207782778653,0.995759268426387,0.997687898644738,202.3972,86.40538,13.145575,172.123348571429,167.306033333333,121.60995,NA,40.9920136452505,7.77463376723004,26.3677217134724,54.0003757926921,41.8296617601673,202.3972,50.486,2.80585,54.43315,54.4385,43.1038,202.3972,89.0138,10.267975,200.45605,169.8501,173.95705
"ZNF772",0.999998598988774,0.99951397172917,0.99844916636213,0.975513503890668,0.732992725021392,0.882704415239493,0.994519111099996,0.940375242004119,0.995306725885366,0.882951637299099,0.998876962972688,0.995068497475203,0.999994812764023,0.940406541723928,0.999282101653533,99.4288,111.63524,137.9204625,183.648754285714,160.250635555556,145.1649875,NA,41.146776917173,30.0780871360515,14.7611229402651,15.3114979199027,26.6739475089354,99.4288,59.4038,78.114775,121.740175,89.2449,99.806675,99.4288,98.3837,188.62385,202.432425,234.0032,163.707725
"ZNF257",0.999165885116172,0.823145242562746,0.609376790922243,0.999093682715626,0.999999924164008,0.134284695889246,0.973027120353789,0.967687125451219,0.740312957649895,0.294083576869592,0.995317850130045,0.999799058947596,0.665308443951014,0.996703982660423,0.992427369821847,102.9684,73.4867,6.335325,75.3956814285714,45.5994955555556,62.0212125,NA,28.7117546135376,2.10919253657396,10.5797169106558,8.24763861532252,23.4391081154555,102.9684,17.9893,2.662475,18.702775,3.4964,24.15005,102.9684,114.0002,8.304325,94.042075,59.6911,93.879675
"ZNF785",0.998860365567462,0.987377723493957,0.997483251106323,0.999999286343311,0.879074820728362,0.312020644354144,1,0.947106301895873,0.484253921061933,0.997206378521914,0.998013936130119,0.999999840158231,0.99772606653752,0.685490699503243,0.838408295501836,213.3376,154.11586,117.7635875,225.591048571429,213.137082222222,148.97555,NA,21.7770980856633,23.1573368947884,18.738200887025,20.1814290586646,19.7760081716728,213.3376,121.3389,76.26135,125.384375,123.0962,123.430375,213.3376,178.7233,150.636625,290.50695,238.2579,165.13295
"ZNF98",0.999761547017379,0.999385042801858,0.99999892582059,0.999407046380484,0.728034608768089,0.419986408308879,0.999993231309547,0.99920672037056,0.992141712481238,0.130800146570613,0.999879221862546,0.919462950628652,0.816440487366099,0.999931745382277,0.905362485700388,13.5146,2.25832,0.2858875,25.9818671428571,8.45395333333333,23.006475,NA,1.07368046615369,0.189649354484137,5.6450404759158,2.89723284907576,9.84109417879852,13.5146,0.937,0,0.92185,0,5.655325,13.5146,2.9886,0.24535,23.2029,6.1784,30.040125
