"gene","T2-T1","T2a-T1","T2a-T2","T2b-T1","T2b-T2","T2b-T2a","T3-T1","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T4-T1","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4a-T1","T4a-T2","T4a-T2a","T4a-T2b","T4a-T3","T4a-T3a","T4a-T3b","T4a-T4","TX-T1","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T3b","TX-T4","TX-T4a","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-T4a","mean-TX","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-T4a","SEM-TX","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-T4a","Q1-TX","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-T4a","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF695",0.999780785498236,0.997645880551336,0.999967970716905,0.992255386461294,0.999325937342109,0.999999722806461,0.955316375395911,0.976694061141134,0.999758559830601,0.999999715584022,0.999999999624139,0.988856979880458,0.970062722042657,0.950985618462652,0.813598284549872,0.998532505459234,0.736250747429474,0.694448679263799,0.674328603944909,0.445941337854383,0.998861080802851,0.984764918124441,0.997068161267463,0.999745250855025,0.999987268036067,0.999999834759023,0.962315877566189,0.812991172738293,0.99999997385705,0.999998031542833,0.999798485278943,0.99853409583014,0.984086701444052,0.999995248437099,0.987546545305165,0.994043813638655,0.978983724622307,0.995517774351534,0.999928894441173,0.999999826055817,1,0.920526148229344,0.641602494570014,0.999999953656889,0.9933411896718,89.2409666666667,74.2765405405405,66.33578,59.2187625,51.2965444444444,93.1749727272727,114.066057142857,39.31,82.3093714285714,50.42666,26.7024866279237,6.17831349760879,14.0198550035645,21.0870202566137,6.25518671723961,13.2639079879272,37.8024010608791,1.4963,31.6225240250312,10.9374993744731,36.349625,42.48665,30.82415,13.07775,44.9756,71.28385,45.1172,38.56185,36.41575,26.9649,126.261225,85.6369,81.95095,73.827175,62.2858,112.9431,179.282,40.05815,85.9573,70.4456,11.1483263157895,69.6190137254902,2.3256,55.44445,1.11345,9.72005,32.030875,86.134675,5.19050462326572,2.69904874841162,6.24479511573752,23.8409227726178,2.64265423951005,4.57536817186677,"BLCA"
"ZNF665",0.99589900317855,0.999981500158995,0.999912071237449,0.999999998368824,0.957478572477672,0.999349024578652,0.981538338303772,0.999886947977747,0.997211385142133,0.925586565859067,0.974783158729069,0.999711235683087,0.995115879483571,0.900003868230752,1,0.915015758718756,0.989397873409903,0.963523088998805,0.788369737532976,0.999994687239492,0.999993887822906,0.988558304799508,0.999696697145908,0.99787476889888,0.972161738731653,0.999998947288752,0.99999897253984,0.999999999998768,0.646082187552682,0.768612375379536,0.698857286360548,0.429156840407019,0.993893724791851,0.992350771039246,0.999953869039337,0.999999830117308,0.999944064713076,0.9999999996798,0.99999999425995,0.99932611247762,0.99997746706247,0.999964722132269,0.99836879490366,0.999761576825379,0.955488518357263,38.1798666666667,30.3113945945946,33.56274,39.972175,26.1345777777778,26.0304272727273,21.9654571428571,20.76105,16.2791428571429,31.59002,6.16795360994588,2.39974040539077,4.96439113153246,9.32024988239413,8.54872075899172,5.07767283653896,7.04817839934402,16.22705,3.10652354469453,10.278294635269,27.868625,14.4504,19.598,18.176225,11.2779,14.32765,6.84255,12.647525,11.3833,20.0717,48.08,38.5446,49.1446,52.53565,32.227,39.30675,31.84545,28.874575,17.9286,42.6518,32.8607157894737,28.5610985294118,27.9107,25.86195,13.50535,53.4244,13.582,40.130675,4.89259246731663,0.991099411092616,0.869156311517742,0.926596251616764,-0.202312436176685,-0.109987248675087,"BLCA"
"ZNF624",0.999998802360679,0.999999999993753,0.99999797077784,0.999999726056172,0.998305444936687,0.999986044064472,0.999988364903348,0.999999920098988,0.999985733431599,0.998411660263925,0.993897000475209,0.98771728673269,0.981690456772738,0.929480580248611,0.999913473986811,0.999999998878142,0.999875770888061,0.999999780412578,0.999999999711325,0.999755036177635,0.972990568332193,0.998708843910748,0.999534123440284,0.998573274927788,0.991367579889026,0.999956743533125,0.999999990626817,0.996031957766754,0.761924654705708,0.530359695184663,0.572759085878279,0.46975488447655,0.90089895224768,0.991181743051757,0.608221355601914,0.999993040752397,0.995364501046304,0.87858791160026,0.97596508239755,0.999422365712274,0.91715701432505,0.639720753737328,0.998349559071871,0.913969240493268,0.216822453271872,103.035483333333,97.3151864864865,101.367773333333,109.191325,93.8137222222222,83.8623818181818,106.456385714286,77.8689,64.6495857142857,125.07804,18.3390539557419,4.32196105754648,9.17331469450522,16.2630547053716,16.3634309805413,7.81490080421915,22.0988711241141,33.0954,4.42575530575229,26.6576330778372,73.19675,64.5901,88.6063,71.338625,65.0987,68.03875,77.64475,61.3212,56.24515,95.5195,127.15555,120.1059,124.9233,134.253075,140.5473,96.9728,125.47175,94.4166,73.1723,153.9175,69.7661210526316,97.6310784313725,63.5569,89.8089,36.8992,96.1526,64.2587,125.394075,8.45003432686747,2.18162144251325,1.39940528380128,1.41304720651888,0.484813844028074,0.498809663458881,"BLCA"
"ZNF841",1,1,1,0.9999999957855,0.99999996288299,0.999999997300609,1,1,1,0.999999986449889,0.999069701836286,0.978963204798178,0.996085041783182,0.999829347194445,0.997466872842495,0.999866607677445,0.998418859431755,0.999626195577882,0.999987623045255,0.999678249129393,0.999999999962066,0.999946487173504,0.99987276094207,0.999932020669285,0.999992100130705,0.999918907892921,0.999999999999471,0.999999999782229,0.993443722519731,0.943618220917431,0.980696514582232,0.997491184956712,0.986243594122304,0.999999209345736,0.9999960660342,0.999999999761868,0.997603870813101,0.979826334812022,0.989286113455606,0.986496145427697,0.995689460005699,0.815321458344624,0.9119277025665,0.980343557635506,0.734528701049429,403.69215,399.049021621622,394.877173333333,365.15885,404.673666666667,253.483836363636,273.879557142857,232.78865,191.286114285714,605.91028,107.347585325585,49.4995037757256,58.1638172041212,110.217158491192,162.442333680022,53.5051507239788,102.696525748989,40.65915,34.3959710274635,391.838710114556,209.058125,190.091425,239.2194,174.809725,148.5788,123.31675,125.7228,212.459075,111.3788,102.997,502.383925,413.674175,519.87055,420.751225,229.1951,290.21275,278.911,253.118225,249.1956,489.49,162.440773684211,332.739553921569,152.9412,227.227,127.0393,190.6226,150.858275,367.52725,14.4439023748886,19.869554835653,2.04837459447481,1.4857147714285,1.03447957089125,0.571157172846278,"BLCA"
"ZNF615",0.99963948592864,0.999949225270366,0.999999999978276,0.998624999708039,0.999996770239344,0.999996166610184,0.99991591044787,1,0.999999999986138,0.999999856031733,0.90178088755243,0.915898450645741,0.965255445901445,0.999553607365411,0.991759434206762,0.999999996264757,0.999982625275972,0.99999887101892,0.999772696527256,0.999996341695326,0.943253233650157,0.999057443506114,0.99998385975916,0.999978506412534,0.999999951872133,0.999994450748358,0.999999997637311,0.999738658358825,0.911803193691379,0.949789389189098,0.972149174912635,0.999307503716997,0.991569035246695,0.999999999922183,0.948834141965548,0.99999996058975,0.999999987956899,0.999998661534291,0.999999910979368,0.999946459148504,0.999999520630213,0.977829057128916,1,0.999876325124188,0.977190242641623,345.13865,269.851982432432,277.417893333333,231.961975,266.700122222222,147.359245454545,318.744771428571,182.0067,132.468471428571,312.38756,111.089650376882,34.1499729198432,42.6116457445273,77.3711130907759,95.0333404153478,10.2418663747418,147.261853755963,110.5957,25.2408544698652,144.247788926897,181.727025,112.5315,148.82725,131.76675,90.8699,133.70985,77.2409,126.70885,94.68455,144.4853,485.0254,251.783375,416.87715,205.956225,191.3597,171.75405,348.0504,237.30455,153.8112,370.1998,202.058236842105,232.728718137255,151.1164,156.01965,109.1959,264.3743,102.48385,254.378775,28.9395638915158,11.8512131600821,1.15179030449086,1.0324468423017,0.203878082918647,0.0460675033667774,"BLCA"
"ZNF433",0.999980971546346,0.993151183546035,0.993995635740345,0.942241853046978,0.922888117726319,0.999894176568097,0.938329403183206,0.906384139087411,0.999895493922474,1,0.971471805718004,0.959957857191112,0.999998746396973,0.999999928571607,0.999999955850052,0.999969620348446,0.999999992155545,0.999992160695073,0.997253755999507,0.997152725796908,0.999559965422294,0.99923583699376,0.999921005568615,0.999999997675333,0.999999998779604,0.999999999345283,1,0.999995176704471,0.999590225396666,0.999987180664568,0.999999987785194,0.999640534597236,0.999645683244404,0.999979143502342,0.99999999385708,0.999999823203742,0.999999504990205,1,0.999929565577968,0.994781030978276,0.994639266555806,0.998762875755454,0.999999999115931,0.999972543666411,0.999999250646603,178.072783333333,158.146078378378,131.100293333333,105.9430625,106.907888888889,117.474636363636,150.487971428571,118.3769,140.415914285714,159.37148,38.2688655788437,13.1689645574127,16.5491243603443,18.8723495343049,22.3998109283715,14.70601734044,47.432710761425,20.3285,44.4742461336811,41.1677732233042,106.3631,79.390325,97.5522,68.6841,68.6657,95.1892,57.8816,108.21265,74.71965,111.1982,221.6068,189.181025,179.539,136.95875,137.3418,138.1316,218.78815,128.54115,174.2089,215.6272,93.9502684210526,144.52513627451,85.7257,126.9302,64.32855,116.00355,81.49835,180.4629,9.8996433184995,5.14326411144296,1.53831530982752,1.48065515942127,0.62135124406769,0.56623567997753,"BLCA"
"ZNF595",0.997139675298295,0.982743447338147,0.999863006144926,0.999999857456816,0.999853197201993,0.996416231353759,0.981186226879053,0.999758776727169,0.999999999724118,0.99550198074542,0.999966994214595,0.999998501886492,0.999410405780259,0.99999995595002,0.999061371917408,0.859314347063235,0.95667916030695,0.999208064050269,0.922616893816606,0.999920276251754,0.956250587692807,1,0.999895975506421,0.998859527690031,0.999999949877405,0.998245137726237,0.999996394360678,0.978892116476171,0.999897171435619,0.999999999863959,0.999979700840296,0.999998969998526,0.999936208308843,0.999999999720527,0.989341307769741,0.999986309579011,0.99822659058369,0.999999844503713,0.999999999996322,0.999826503001989,0.999999996463271,0.999988674576693,0.999717057385222,0.999738321712587,0.999999649958135,94.2766833333333,146.574506756757,170.469506666667,114.9063375,178.467822222222,130.4567,218.334157142857,88.062,139.641657142857,164.3993,24.4221330432925,12.9817425212231,49.5302655062178,18.8490987770062,71.9348260481508,36.5097987031825,87.4869186845664,38.7544,84.9720886495898,65.9774782146378,51.5322,86.8994,67.54345,68.09995,106.3738,34.6198,78.6333,68.6848,34.0439,76.7051,110.093925,181.5562,182.6781,158.538875,151.0342,195.1201,283.93405,107.4392,92.7692,177.0978,123.773773684211,154.128202941176,114.098,124.36415,94.62755,139.89195,82.197275,179.84965,10.5510589001002,6.71149618960887,1.24524120379823,1.08997659906396,0.316425220059697,0.124297161812499,"BLCA"
"ZNF460",1,0.999980683320664,0.999306806144167,0.297513765399792,0.0205604523562835,0.268034395035379,0.998243431093681,0.95617176779206,0.864741769516541,0.0145429297979731,0.866258776318313,0.349845029463041,0.920395772509194,0.976419122200688,0.179117274466097,0.999999999999168,0.999999998796503,0.999881457100863,0.206321489028863,0.998831166695709,0.784776076606114,0.999905104956372,0.999585206025803,0.99556345702488,0.414516509668695,1,0.829987952582385,0.999947803650256,0.999976682271262,0.999803141279745,0.999999999993401,0.563712526249883,0.929786164263589,0.986008984751967,0.999894896864879,0.995769899614042,0.998290863893479,0.982532848234965,0.927116859765385,0.0529558203377716,0.999999999945481,0.348356746944215,0.998849329288312,1,0.952420710289026,40.6726666666667,41.2352202702703,46.31846,73.631225,30.0321888888889,60.2336454545455,39.6918857142857,29.1622,47.3196142857143,28.49054,10.8100633061257,2.67551612156546,5.96486032073558,14.6293283752408,5.79619291095084,9.90005456107429,7.35168634329594,18.3939,10.1836936373426,1.54321256040767,23.8975,23.889125,28.89085,43.8357,19.7984,36.1207,26.46685,19.96525,26.685,25.233,53.038,50.17745,66.04245,105.6853,31.265,83.5796,52.7832,38.35915,68.3126,31.322,77.0339368421053,40.9503220588235,45.1477,34.0999,38.4993,61.30535,23.4651,49.8254,23.3348284706733,1.33613661227185,0.531588073224902,0.755296504583844,-0.911619358392748,-0.40488498459753,"BLCA"
"ZNF81",0.995724033938257,0.687279822819847,0.720345942496464,0.997187167658255,0.999999982312543,0.991982389000003,0.999999999948828,0.99497933315549,0.595803148452381,0.997725573205202,0.998238827391105,0.999999999997926,0.965105300496384,0.999999999920572,0.998614500207302,0.999990642020168,0.999997508234751,0.90915323595501,0.999989885048461,0.999998013180606,0.999998295365791,0.999999908914553,0.997901378540177,0.898030854186055,0.997430891521062,0.999998821239762,0.998324415580613,0.99991513537442,0.999999730368494,0.928315160736705,0.378315197227569,0.968741155277806,0.999990366651956,0.972900457063282,0.999062855616867,1,0.999996754017656,0.999998940276856,0.95177166045012,0.99999390446077,0.999999472005642,0.999998988314061,1,0.999949875028162,0.999624330660166,77.70815,96.8225540540541,122.18796,100.71885,80.5802555555556,98.0596636363636,89.5774571428571,67.43085,69.7926428571429,89.14376,12.1438412278474,6.233409386319,14.1806157949666,16.8546833949796,15.4129789277226,11.4088941806683,10.4725169148963,44.19395,14.6386743890945,11.4233428868086,54.0221,58.867225,82.53845,66.42565,56.8906,71.4477,71.235,45.333875,39.1038,73.3281,101.7082,126.93925,170.1205,129.956625,95.1493,122.0831,98.8102,89.527825,98.05005,99.2119,74.8489421052632,89.1103017156863,77.3525,81.19105,51.5642,91.50005,52.041875,114.59645,9.0898757293158,2.60548323621716,1.19053521946064,1.0496241233315,0.251610300313946,0.0698727826627588,"BLCA"
"ZNF780A",0.999646466764691,0.999929329517973,1,0.746075742980706,0.0345868109048236,0.146091395246244,0.995781387757865,0.999914025074064,0.999960650356931,0.0971430712181168,0.999762286707582,0.685965974565435,0.897179749606261,0.932658999380429,0.740538188837506,0.999995518330118,0.999999998940479,0.999999999986406,0.404626197534357,0.999958597873108,0.981194604901861,0.999999999277972,0.999999970420875,0.999999993207183,0.934144295775884,0.999984263894567,0.999892503586064,0.999999999849577,0.999976463214537,1,1,0.347864028220125,0.999992511723736,0.967427611348763,0.999999999993715,0.999999995297794,0.999445007323164,0.999999486356347,0.999999464629464,0.313470908587471,0.999999999982695,0.928407950275664,0.999998539029706,0.999997914654928,0.999999852151154,367.1902,276.6049,282.255913333333,674.8231625,213.070888888889,470.387736363636,296.258785714286,328.3101,281.2363,230.59706,55.7538081642023,12.3022273603025,37.8527920307263,374.350841505652,24.3632902677793,197.397911528253,60.6553840395473,10.6086,61.2905650531606,23.9535200668419,299.821475,205.907275,186.06435,211.034925,156.7614,239.88435,173.6662,323.0058,184.6686,205.7525,364.89985,324.955825,322.39105,515.231425,223.7381,326.0948,382.36295,333.6144,356.6449,231.9163,194.3811,281.363882352941,191.7647,239.50785,144.6549,235.1077,185.5498,319.89255,15.5365926682783,11.1475640292375,1.44748580161827,1.2489673542628,0.533549196894738,0.320735768011778,"BLCA"
"ZNF461",0.964521539475819,0.998085642937266,0.999986760363628,0.99999682875703,0.99739937854515,0.999990047456788,0.81419978249194,0.992298843415103,0.980284506876342,0.932058378926335,0.999953615089183,0.99838343583738,0.999999033725222,0.999999999837853,0.937306847387981,0.996597502359948,0.999999999997214,0.999999984376935,0.999922935924031,0.999011424260919,0.999980190539712,0.995071701567521,0.999999155397838,0.99997627484471,0.999463054165708,0.999999999394245,0.999728124452084,0.999999044472405,0.992110198629569,0.99999999999935,0.999998894617427,0.999633885707177,0.999748260070584,0.99986053785344,0.999999999948085,0.999999895417087,0.944939491917901,0.999843876820445,0.998649566586319,0.988438263323348,0.999999999824,0.991771605095279,0.999947149060453,1,0.999991382279299,137.524816666667,104.88185,112.817893333333,124.6886125,83.1568444444444,121.055309090909,106.854328571429,90.2374,103.172657142857,87.55824,20.1080728003691,5.98609433235452,15.3826305125788,36.5034348988383,7.10615035579726,24.8220955061796,39.5351038520543,31.295,28.9646922938524,24.171762354483,112.7317,66.909475,65.95895,60.874525,60.6061,82.33915,39.28645,74.5899,51.9027,77.4223,151.3148,133.52735,139.29385,121.941075,100.9607,132.30705,123.031,105.8849,143.7582,87.1685,97.6869947368421,99.8177843137255,99.1317,87.3956,63.1318,130.6551,61.446,122.487625,8.82024920111968,2.73272073029833,1.02181241814863,0.881611028560995,0.0311303741176068,-0.181785823393518,"BLCA"
"ZNF181",0.990204586394292,0.995098344559856,1,1,0.984388135709831,0.993631055520297,0.784106082081037,0.944883989305742,0.986108020208826,0.730618192327995,0.999999950302808,0.99337654185911,0.997994775513108,0.999999988924688,0.76876125841783,0.944065147066106,0.998818110855516,0.999760294350726,0.931270389273937,0.999999278107321,0.955793667088577,0.999839997642387,0.999999999996247,1,0.999869946088664,0.999952443327145,0.999975258062138,0.999999531103594,0.940836026097824,0.998590173197969,0.999709041841002,0.927272877140269,0.999999507844015,0.952631302003496,1,0.99999940142129,0.999471018577081,1,1,0.999498618772027,0.997316778283245,0.999914790563219,0.999937325284876,0.999999999995818,0.999924776081008,199.575783333333,158.434671621622,156.993713333333,196.9784375,114.055277777778,188.106145454545,129.465185714286,152.81035,128.809414285714,159.45572,32.3899748059531,9.30419886796817,20.5834561743623,59.2426231891633,11.7424069914796,50.896711728954,33.6853274377409,67.79735,33.7149815698164,25.5074189541474,134.143325,101.75955,92.73545,112.88575,89.6221,115.87685,74.9028,118.911675,79.1639,117.8168,269.326275,207.805125,209.196,185.490975,123.4701,165.0061,152.17235,186.709025,131.433,159.0172,199.701968421053,151.39136372549,191.0275,129.5536,128.69345,271.0875,96.97565,185.8281,23.1802193686723,4.04354005093031,0.758086487191232,0.678193453822094,-0.399565645535732,-0.560231235891139,"BLCA"
"ZNF44",0.999999965703981,0.984826438316607,0.882842169897089,0.997600693286382,0.993449090432946,0.999999998835332,1,0.999999981839854,0.971512551006642,0.996307351868257,0.976695242294683,0.880189649417893,0.999999998763603,0.999999778468636,0.959892391479966,0.999794620525859,0.999772010511797,0.999996076444871,0.999999981232825,0.999728999070359,0.999967594414115,1,0.999999998636994,0.999321048360461,0.999849576256542,1,0.998631137664984,0.999985964776921,0.999943192911167,0.991836949184813,0.732481149069836,0.904658050581721,0.999764550627027,0.711001054577564,0.97001078507442,0.999998549755392,0.999998237231071,0.999999900091936,0.999851093559433,0.999992392900753,0.99999857948604,0.999526192738302,0.999999973289117,0.999999800047442,0.996854186958055,502.842616666667,456.874239189189,253.94118,286.4021875,492.470477777778,224.311109090909,338.781042857143,510.9489,643.558842857143,400.436,174.104745615579,50.6208803549804,27.9386541450528,97.0397088091564,204.763186905921,29.24410491574,190.427991106895,169.1964,473.138361522769,130.572570789159,182.569925,188.2224,161.7333,111.575725,111.9724,132.1238,116.5017,426.3507,99.4105,223.3613,643.97285,471.4569,326.7463,343.532525,531.0526,308.33985,214.8614,595.5471,260.52015,436.2724,274.551394736842,426.812158333333,244.8608,234.2863,169.1448,296.42225,147.57055,384.615075,32.103022077111,32.6128349251448,1.55458018613394,0.95681423894719,0.636525033632472,-0.0636892355502945,"BLCA"
