"gene","Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","Current smoker-Current reformed smoker for < or = 15 years","Current smoker-Current reformed smoker for > 15 years","Current smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current reformed smoker for < or = 15 years","Lifelong Non-smoker-Current reformed smoker for > 15 years","Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current smoker","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker"
"ZNF90",0.9242743769986,0.992099157648412,0.911318048636149,0.999993475889116,0.926761727247084,0.988520776891601,0.762609231676708,0.993848453758349,0.837340004406501,0.748515308119101,333.289371666667,378.980039175258,282.15247,337.517254320988,399.170171875,39.7401568930545,34.6469061166931,61.4808537401813,38.7451792868754,36.5006077800181,112.569725,177.0375,144.1309,128.9291,157.960225,480.8058,449.1413,466.101475,352.3503,520.839825
"ZNF788",0.980836678245313,0.53529611255371,0.339523159793533,0.607687653487269,0.171382633134709,0.916362410449747,0.999999934273206,0.973365883701438,0.500055526708669,0.471939172309861,68.2492516666667,74.3204628865979,33.36616,52.1088740740741,68.501709375,9.32518272254007,7.58699737494394,5.34878489316759,6.21424740940168,6.52798808290994,15.1823,20.9457,21.97455,14.1743,21.792175,95.62215,96.266,40.718475,66.6967,103.285675
"ZNF880",0.944183418055892,0.0925939782728116,0.181544630919825,0.997775399740202,0.990810487280648,0.121098752164586,0.991270145062059,0.997163883894932,0.132755551456588,0.999924497046992,135.124566666667,149.686418556701,236.03639,141.522481481481,143.931295833333,15.6672420828887,11.40208116015,50.7108550234507,13.3983429263441,11.7210515410592,43.4082,55.527,98.291475,60.1464,64.240375,171.954375,200.5857,352.2067,198.2875,206.7737
"ZNF630",0.99971779323357,0.998251000844212,0.999528293992049,0.982303249078456,0.993878623082719,0.999999878297761,0.514298575632785,0.507490090808075,0.989749309804207,0.805840977796247,64.966935,66.5345804123711,70.14351,69.6843740740741,78.1026104166667,5.80503931899988,4.63057694004348,14.0149024706279,4.4728873906057,6.65586869598639,39.3123,39.0551,36.7235,45.6891,40.2801,82.20915,84.1121,80.61265,87.3713,97.09385
"ZNF844",0.990792397841499,0.964000900702234,0.991130620527014,0.27302290531713,0.404459068669887,0.997270763296749,0.91640924324921,0.992114626098579,0.998933966591172,0.67555318990487,110.996856666667,106.284279381443,96.8479,89.8330444444444,102.318179166667,8.81613185661247,6.64064378334322,11.419848278638,6.88847727206411,5.8907348775369,61.7087,56.1983,75.105525,48.2124,53.3784,150.3607,146.7044,120.098575,116.1695,143.48675
"ZNF717",0.992129999264844,0.999994924004882,0.998476076357132,0.999999992327103,0.990299164765743,0.999992040194984,0.808509161712834,0.401150338551209,0.98979261876661,0.745070233990539,35.7444616666667,33.8625309278351,36.35445,35.6845148148148,40.4311041666667,3.34733750047232,2.41654803395217,6.94522381162847,2.51247750410917,3.13343333197743,20.40935,16.9435,19.95085,21.2338,18.659,42.598125,42.9752,55.048025,46.773,53.6591
"ZNF492",0.871386526612825,0.976004005135815,0.999927176575302,0.972622515012239,0.996591008959999,0.998405140840292,0.999770189191035,0.898830609713117,0.985159099428883,0.987379637260621,16.8299433333333,22.4325154639175,24.00831,20.5407333333333,17.8723520833333,3.18663138669396,3.57143373807229,14.7964579458843,4.67435573539483,3.45837129172753,0.3068,0.3647,2.2811,0.3671,0.4712,20.591675,31.0668,14.4902,19.8157,20.5456
"ZNF688",0.818749605162772,0.997443342885216,0.907305980171424,0.992645364447474,0.959852988724657,0.981134745826438,0.997956147289054,0.907049351385892,0.987985130542779,0.999886967570251,296.711075,259.466658762887,320.43672,281.159830864198,285.916857291667,40.4529355944066,16.8711987541214,42.3098726822996,26.527349769966,14.3902623602107,175.225775,151.1936,242.61995,154.4192,186.349925,302.143425,304.6682,337.445075,308.6623,353.191575
"ZNF879",0.976487945500138,0.815715911049192,0.924068887024451,0.860584079085688,0.98962902420478,0.974937952070802,0.680590914346757,0.190064100549557,0.396001868424318,0.0817742622928452,55.472845,50.6632989690722,37.13509,47.1221950617284,66.2293625,7.0986876115744,4.26047063622657,11.4933543881038,4.99927561680218,5.86052311501466,17.467375,15.3457,15.982875,12.8566,31.40275,75.252,67.1249,33.840275,69.7669,76.9091
"ZNF737",0.997918382616753,0.984034988840785,0.994983636457235,0.999987567149019,0.992294363734522,0.977160628202762,0.999524952964647,0.974660373740357,0.966011331667681,0.999919885702971,854.627675,784.317834020619,606.0082,874.683765432099,903.025978125,163.602685896375,135.418819296777,268.935606015464,186.414990772144,123.022468457562,81.055825,90.085,108.386125,65.5738,107.723675,1164.5608,935.4545,520.205775,922.1184,1269.142225
"ZNF709",0.98774760029254,0.911326248295393,0.968569046461146,0.994973347175315,0.999980168099107,0.961373969685209,0.994669345480715,0.845689043852172,0.816287830741116,0.905005428083327,70.85286,67.555381443299,58.95699,68.1449987654321,73.5093166666667,5.14551221176246,4.49664811115034,10.0510893846659,4.58638446031169,3.76113900716069,39.67485,38.5675,43.361875,36.0331,43.9852,94.806775,91.6556,63.413075,86.5255,100.8482
"ZNF585B",0.534447499965288,0.746757875101536,0.98924900579106,0.343876484512761,0.993809512169394,0.998485171529097,0.429062376346391,0.999688059597776,0.994855189851289,0.999389672615899,72.5048283333333,62.7961432989691,56.7099,60.4094987654321,61.7314541666667,6.51844026249646,4.13376342735574,5.25958290211517,3.63009893293468,3.30034986115438,37.5945,39.9595,45.4099,38.2707,36.85155,90.309475,78.5307,59.422325,80.0439,83.3154
"ZNF324B",0.0439854242564738,0.913378369014749,0.987175626262543,0.304511270018745,0.910411290014318,0.999967062643068,0.0558816620021982,0.999981518200878,0.990744483214199,0.939167897106427,177.657681666667,142.723654639175,155.42576,152.619639506173,143.7664375,14.2815049650805,5.78805602656579,25.4002612442305,8.76612697939017,6.46180075019969,120.520725,103.2526,109.139175,104.9534,100.450225,192.92795,174.6255,159.75015,186.5461,174.4471
"ZNF564",0.900711718174392,0.969061502085704,0.999528109345829,0.973701245006585,0.998612883835833,0.997144179209674,0.98988090264814,0.528567527193996,0.90148381359185,0.75090138238677,233.723361666667,219.190269072165,212.10352,223.412082716049,241.43673125,17.2275291787735,8.13965414237098,25.9191658955247,12.5778567013907,8.12481742352442,168.37495,154.0737,172.041825,152.9126,178.928125,272.406,273.9648,229.06815,264.3622,291.74735
"ZNF674",0.89206497122719,0.903817531752224,0.991152385021474,0.688941020705179,0.989132372801928,0.999322297119707,0.261571004369396,0.715214976161802,0.999983852355746,0.950758184364264,58.1095733333333,54.7857216494845,51.43538,53.1829037037037,50.7584625,3.18659341339776,2.0655609784227,7.5744062541899,2.70337455587459,2.05727615750685,42.44905,41.9634,40.79525,36.3208,37.34045,64.529725,63.1795,53.55575,62.6184,59.919725
"ZNF432",0.696407106560046,0.94994378649024,0.999967251638662,0.773263073500628,0.999981276872149,0.999881413963406,0.999566486920516,0.426775296344226,0.913898746698918,0.536964106816749,346.88965,181.397122680412,152.99544,192.585481481481,373.834866666667,119.172838058267,32.6291178104971,36.0028394525,29.1112089219872,124.08277840151,72.929275,64.1026,91.05085,58.9575,80.59445,185.784825,162.4835,213.268925,170.6831,185.291775
"ZNF10",0.972164120887609,0.998540140048869,0.97511742805222,0.999949878634037,0.983511463142243,0.996660011773254,0.142554203593076,0.00791255383512701,0.913596629136658,0.0617245748804893,182.513525,161.686394845361,202.5314,178.250116049383,260.688551041667,14.9053851617828,10.5382414245389,57.1852508443412,13.4862031665172,34.6945037409982,94.125325,86.4721,103.575025,82.8557,97.45415,227.0186,235.7813,202.7135,253.5211,293.450025
"ZNF486",0.969448435915108,0.999982927246951,0.999498820739289,0.999339935456611,0.993004250912103,0.999999927562052,0.987918814073719,0.999856176324968,0.99988947766946,0.998743263325261,229.182223333333,265.793184536082,240.36551,243.163681481481,257.747096875,41.7492584971737,34.9738941913632,68.8834018397731,45.0374589857136,34.3635247759913,16.970875,27.8199,62.62015,16.1794,27.862925,355.004375,388.9294,318.221175,245.8303,357.5008
"ZNF225",0.0679445773197319,0.925270322860585,0.990890642222064,0.485510198956404,0.840371826291002,0.999999998242035,0.737369247271126,0.500556592523891,0.999337404331566,0.987900170344455,70.9046983333333,56.5471494845361,61.61379,61.7183580246914,64.1989479166667,5.98947899570265,2.51991211112032,9.49586737337705,3.67254185360676,3.21083541574838,43.629325,40.1901,41.598325,43.5685,41.649025,78.4969,71.968,72.67695,68.929,80.634375
"ZNF350",0.935293571046066,0.933158812710058,0.993111338981759,0.910940324302073,0.999954382091492,0.996055486267565,0.995441217042916,0.991024896092506,0.971256773028906,0.98134108041944,314.500396666667,279.524412371134,241.07444,274.650091358025,297.386602083333,36.99906255943,24.9523475678191,31.5051465899258,22.9007888782723,34.5917688272766,159.227575,133.9598,175.3542,137.4046,142.8158,300.6712,316.8498,281.03005,294.9355,327.5227
"ZNF253",0.999457841316042,0.828134676731651,0.865257827475613,0.915378804315232,0.952539624700725,0.967181393317095,0.998952041317301,0.999998919480124,0.874122930581494,0.96257175973807,211.749001666667,206.29718556701,157.78365,190.172628395062,205.29309375,18.4371875884631,16.9597437341842,44.1827561962539,17.3035648961844,13.127825029094,81.835075,93.4579,73.153375,78.6909,116.183125,303.309325,274.5242,153.56,248.721,255.1967
"ZNF878",0.989956639417868,0.863926926391711,0.93742622272828,0.00346367392584679,0.00399994772947931,0.922725054447852,0.215712302972999,0.328920465422474,0.999999421433821,0.407593837309426,11.74163,11.1141845360825,9.0204,6.77308765432099,8.9126125,1.64631098182837,0.851533304651758,1.18005637247643,0.591119559832538,0.631947768737915,4.29945,5.596,6.7573,3.1546,4.50545,14.851925,13.7741,10.623225,9.1007,11.90135
"ZNF727",0.998571177679235,0.986693825276301,0.995539795102867,0.99741089374574,0.95979707263408,0.959795493133433,0.999506489810349,0.979047659342606,0.970475999010725,0.999921028611397,6.230255,6.72420103092784,8.06186,5.63392839506173,5.85233020833333,1.59908758779595,1.06944845657287,4.43113936718061,1.30593213970801,0.774671023635138,0,0,0.97725,0,0,5.918,9.791,2.89215,3.8948,9.735925
"ZNF578",0.999864229267153,0.994646372329086,0.988465913837963,0.966076673296482,0.893154312666248,0.99999287674202,0.999045785654431,0.989825670328864,0.998591430667323,0.990973026274756,36.83101,38.363993814433,28.7152,30.209112345679,34.3178895833333,9.86061241651372,6.32898642618302,7.41605312068953,5.2776767248093,5.73837958258686,5.07665,6.5756,8.152875,5.2235,6.32715,35.712875,34.3461,47.900275,35.3057,37.173275
"TRIM28",0.593454777049693,0.99622689428819,0.996978366052175,0.389976025055257,0.993322737730404,0.984154035368702,0.0194597270587477,0.345763540690744,0.781767255728469,0.662955391053606,10281.2466883333,9217.50787525773,9726.72827,8934.16274567901,8029.68429791667,935.733693966419,448.589535766681,865.074478234467,400.312695759462,267.276302868365,7236.4681,6683.6219,8232.61175,6453.9158,6353.062125,11181.1417,10748.6842,10928.9247,10579.967,9221.87825
