"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF777",0.656223748580101,586.935655913979,578.281076335878,17.6825565625868,9.72565124632344,478.6371,480.408525,645.7033,654.238675
"ZNF605",0.0292114802554487,359.401082795699,405.168597328244,16.7123595788458,10.9481700855674,248.9577,272.78215,414.9306,502.07865
"ZNF799",0.324536935949167,164.545279569892,179.167946564885,11.7457284809688,7.78316069215663,84.0134,90.136675,206.9599,235.1288
"ZNF782",0.548797812916832,36.192488172043,34.5007980916031,2.74686147147277,1.36793084204723,21.4401,19.752375,45.8522,41.271325
"ZNF846",0.255049979198389,116.473315053763,129.283740458015,8.50087988223885,5.97473616372085,62.7196,64.41895,148.1751,165.190225
"ZNF136",0.767563313429338,154.686178494624,157.211234732824,6.63813108036231,4.5063065550829,103.2162,104.17,192.1296,201.26585
"ZKSCAN5",0.557072503179142,336.226112903226,328.205496946565,10.5483792413381,7.21511686873708,273.8693,249.353825,376.556,378.44095
"ZNF33B",0.00245217947848564,545.085908602151,673.262513358779,26.9930807175083,23.1109892866725,378.8089,439.224525,650.8908,807.368025
"ZNF431",0.390583433967133,173.818709677419,185.833469847328,12.2978306097259,7.09179303566283,101.0482,105.082475,199.9289,229.874525
"ZNF418",0.025250146836017,52.4576311827957,73.7133946564885,6.46637527755235,5.14496419189262,10.447,11.698025,75.5906,98.137575
"ZNF700",0.341596536950223,356.418446236559,386.29047519084,21.0708634673543,17.1196857600569,222.9589,225.6162,433.0636,463.514475
"ZFP28",0.276090035452554,100.497493548387,114.02215610687,10.7432244429789,6.32651904847825,29.0615,26.559075,156.8176,165.76985
"ZNF585A",0.0995527084215593,122.721530107527,135.453810687023,5.31942967994769,4.18595434489337,89.676,94.554475,143.9153,159.891975
"ZNF138",0.581330617939915,220.247778494624,229.286723664122,13.73922235127,8.45002735106756,132.3454,141.49665,276.5496,283.565675
