"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-UCEC CIMP c18-BRCA CIMP c7","p-adj-UCEC CIMP c18-Cluster 13 (HNSC-LUSC)","p-adj-UCEC CIMP c18-Cluster 5","p-adj-UCEC CIMP c18-OV-like c1","p-adj-UCEC non-CIMP c3-BRCA CIMP c7","p-adj-UCEC non-CIMP c3-Cluster 13 (HNSC-LUSC)","p-adj-UCEC non-CIMP c3-Cluster 5","p-adj-UCEC non-CIMP c3-OV-like c1","p-adj-UCEC non-CIMP c3-UCEC CIMP c18","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-OV-like c1","p-adj-UCEC Serous c4-UCEC CIMP c18","p-adj-UCEC Serous c4-UCEC non-CIMP c3","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-OV-like c1","mean-UCEC CIMP c18","mean-UCEC non-CIMP c3","mean-UCEC Serous c4","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-OV-like c1","SEM-UCEC CIMP c18","SEM-UCEC non-CIMP c3","SEM-UCEC Serous c4","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-OV-like c1","Q1-UCEC CIMP c18","Q1-UCEC non-CIMP c3","Q1-UCEC Serous c4","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-OV-like c1","Q3-UCEC CIMP c18","Q3-UCEC non-CIMP c3","Q3-UCEC Serous c4","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-OV-like c1","count-UCEC CIMP c18","count-UCEC non-CIMP c3","count-UCEC Serous c4"
"ZNF442",0.588043959149917,0.995104265828369,0.978784033814438,0.999999999999805,0.58321804023139,0.994797703554794,0.994502631907209,0.696864750331885,0.999721036144207,0.993705538943796,0.999999707257127,0.456207689146368,0.988622437556378,0.99999987821673,0.664725736614449,0.921735273036136,0.819830582331847,0.999997522966312,0.916382550992131,0.960675946951688,0.136452717230937,24.03954,61.344,37.8361,23.88498,30.1508102564103,22.9060763157895,34.3866925,6.54868775936065,NA,NA,9.11650549456314,2.65061462012307,1.977065679094,4.24298741482809,12.596,61.344,37.8361,11.9113,15.2928,14.795075,19.021875,32.8982,61.344,37.8361,27.2436,36.6499,29.173875,43.622,5,1,1,5,39,38,40
"ZNF813",0.891946799927662,0.0179311900862531,0.640231024230086,0.240369641640317,0.999999328845886,0.41393267657038,0.544021587361598,0.999334831791024,0.0886755641132747,0.856819763186893,0.695637039085489,0.997786930456108,0.0677776693857248,0.736804083978952,0.999109948057638,0.327517803799275,0.999948331275589,0.129794367699377,0.964222223427545,0.990930931054802,0.894149096305743,22.77476,84.7662,195.5935,91.99302,63.2318307692308,58.1316315789474,70.889435,7.84841390209512,NA,NA,31.9394822344759,8.00845762376892,7.34562387799025,7.05299766919162,13.876,84.7662,195.5935,36.859,17.2499,21.97725,38.186125,26.1133,84.7662,195.5935,150.5253,94.08315,80.26205,94.1518,5,1,1,5,39,38,40
"ZNF26",0.998786029959331,0.999999481130784,0.998906608685809,0.999997322374377,0.999669892193997,0.999984960938055,0.999999900628645,0.996975132616982,0.99999992367045,0.999877904755408,0.997239157267822,0.999966937498611,0.999573889927911,0.999857488380607,0.787023825985688,0.999317994424108,0.999891092600304,0.999827158306839,0.999990656381617,0.903424918766722,0.999966608416722,248.13176,317.5016,229.5819,262.23134,242.030030769231,283.005271052632,275.2787025,58.9683713416489,NA,NA,43.7099849178835,13.357512057281,26.2500683393683,19.5954060849974,194.2559,317.5016,229.5819,198.9821,184.3921,182.4467,180.9637,234.0426,317.5016,229.5819,292.9304,291.48555,309.788875,346.975,5,1,1,5,39,38,40
"ZNF69",0.999586277896399,0.989864791227488,0.972819567440293,0.999999990583942,0.999301560056121,0.992450817496572,0.833688119734816,0.999997342657993,0.787140017368589,0.78598719257359,0.996193835754913,0.999998490570189,0.930624079573172,0.991932868548504,0.745419933259693,0.979855769862778,0.999999997429938,0.895288031782303,0.966233863374059,0.942679841857258,0.999159143184291,100.91072,149.4563,14.7497,96.28028,168.502530769231,132.128223684211,143.487515,33.5118730029135,NA,NA,20.4235131846947,21.9166594820451,13.516663025022,15.7017330560015,90.8742,149.4563,14.7497,63.578,88.41075,76.795175,75.332,99.7389,149.4563,14.7497,130,208.4681,173.933325,208.6185,5,1,1,5,39,38,40
"ZNF583",0.999999651600039,0.714982613478887,0.926385209126607,0.99609313802804,0.999986615472403,0.896327606501065,0.709010110306589,0.99686186609938,0.964477276510914,0.990190651931791,0.890468863953765,0.999495122684444,0.924650153257304,0.999741811864473,0.990532482131527,0.899010932140595,0.999570809224439,0.920611018830815,0.999825632712331,0.985215912169724,0.999999997592747,39.96624,44.242,92.6664,52.12964,62.9607948717949,57.7979894736842,57.41266,14.7011430411924,NA,NA,13.9451014191579,6.01979198415829,4.19272308698832,4.46757328738877,15.3275,44.242,92.6664,30,39.58665,42.081625,40.034625,54.3081,44.242,92.6664,54.9451,75.02985,71.978425,72.639325,5,1,1,5,39,38,40
"ZNF568",0.571804191453139,0.862640927218619,0.999742899009298,0.617857962392962,0.98580903301552,0.999946969174734,0.999653443580455,0.601736425954081,0.897308283451457,0.511355769482079,0.987429999403963,0.713416431811834,0.949456619412858,0.750322180489766,0.987822961988021,0.458683194678862,0.952045310117389,0.999172483807374,0.99989926218976,0.0254552706193154,0.189075324430158,50.08364,143.3628,117.2663,101.83392,59.3126794871795,67.7046657894737,94.379905,16.102727164198,NA,NA,23.1614772236876,8.14043631446709,6.34160330747838,8.48116274870068,29.1332,143.3628,117.2663,52.88,20.17315,41.76565,58.31155,81.3562,143.3628,117.2663,126.9174,83.4617,98.352125,125.32115,5,1,1,5,39,38,40
"ZNF480",0.999410879809642,0.915564994300755,0.88398503265216,0.99321174336419,0.980429711382886,0.989688933150987,0.938660291895175,0.958420156934043,0.990291345728945,0.99999911555144,0.901734897190501,0.945900520979039,0.9936652315936,0.999970033309428,0.999979870094963,0.999999971403512,0.998561928932415,0.896420608421764,0.98127799617799,0.382551190457836,0.253877271764075,441.98872,340.1803,703.4954,533.01062,547.662269230769,559.551231578947,450.2331,69.3661621542622,NA,NA,106.251332059675,34.573768496286,37.7895055684409,28.6750667016996,333.6815,340.1803,703.4954,440.2349,415.7423,400.82085,300.4307,512.7729,340.1803,703.4954,715,696.7613,654.44025,524.239375,5,1,1,5,39,38,40
"ZNF587",0.999924270795205,0.840917663780358,0.98626246081818,0.255010146916726,0.949907457617061,1,0.908185015933771,0.99999315443996,0.974112626027072,0.486131940461557,0.497890314419565,0.998046359346322,0.998058000516602,0.903489443977956,0.739103109467071,0.550553619803181,0.998717448120659,0.997117758911695,0.868763720714672,0.826848725299303,0.999997274037218,297.8515,393.8284,705.7015,706.92772,452.914805128205,549.84805,538.5263375,33.0211442358075,NA,NA,191.695898369212,24.9376901355889,56.3379403614198,47.7111344905656,233.7558,393.8284,705.7015,363.8637,352.5104,347.895,363.9596,354.4779,393.8284,705.7015,854.4568,544.57545,631.159825,636.005825,5,1,1,5,39,38,40
"ZNF808",0.99130565087648,0.994661808215272,0.999999998893771,0.96893612315787,0.999996252358188,0.999999662361479,0.999976626330543,0.994606634560179,0.997018419752006,0.959790294615025,0.999992117989838,0.993671863219743,0.996425162092331,0.951005445007602,0.999999957889771,0.999899924828899,0.995933200302278,0.997838383794462,0.972113010858677,0.999999010058056,0.999984545777433,146.95208,190.724,186.9361,179.31138,153.688820512821,152.568363157895,155.564135,27.6588278320575,NA,NA,20.6724965943013,8.60971735194799,8.44234182956723,9.62557621035372,91.3965,190.724,186.9361,159.1209,118.56615,120.97425,109.669325,187.7891,190.724,186.9361,209.6357,170.23145,176.1339,184.66255,5,1,1,5,39,38,40
"ZNF43",0.99999063425322,0.869444307118917,0.984031968245731,0.999999166777589,0.999999481091642,0.902559022960651,0.999268814480795,0.999999999993291,0.912603307992881,0.999969843125739,0.995886394582361,0.999999996783842,0.936520904708877,0.999489038239671,0.999856481772984,0.964224727137114,0.999993182428325,0.969010506989528,0.988870288122122,0.947758100007158,0.994100771693096,354.1317,418.6263,725.9406,378.93692,413.009325641026,434.331631578947,475.1296675,71.9810462814552,NA,NA,141.301974043431,39.1179778014253,46.9732745973112,43.9108940537731,284.6347,418.6263,725.9406,248,244.98755,237.23755,241.5406,316.9165,418.6263,725.9406,330.1282,516.86085,553.195475,659.92265,5,1,1,5,39,38,40
"ZNF28",0.999482801815134,0.61507569829893,0.956487036562,0.94573805370425,0.999998349390281,0.924592894120824,0.91051438650603,0.999999987305715,0.849577188677879,0.999989660468127,0.969902340139366,0.999999999684084,0.793689300681045,0.999277394151461,0.998888487553543,0.899955029721062,0.999999965234387,0.855446131248442,0.999995343198175,0.999999996068155,0.997834563334733,258.20266,349.8466,619.1658,384.38766,364.000051282051,342.199660526316,366.5864675,45.054629297494,NA,NA,127.079002324446,28.2315078505091,35.5215428405595,28.2628130137727,159.7911,349.8466,619.1658,137.2863,197.87995,192.737925,253.29545,314.9094,349.8466,619.1658,676.6765,490.0919,447.90205,431.438425,5,1,1,5,39,38,40
"ZNF627",0.999999668129075,0.947062616019402,0.992480924880463,0.895723242044169,0.997668067788652,0.999877493914086,0.999239226769829,0.999999972514766,0.973035755251331,0.919149436278908,0.99899831994189,0.999999941551606,0.974708916440546,0.926981594160848,0.999999998738078,0.448385261450513,0.986364550966692,0.999995340158972,0.999805830725866,0.0331791802636817,0.040471132886479,334.1324,388.8837,784.9393,636.67568,422.269515384615,426.763826315789,706.148245,88.8568692093526,NA,NA,315.06441555825,32.0718029963496,34.2260027143515,95.7840221319197,222.9765,388.8837,784.9393,246.2607,306.9256,301.603275,322.455375,437.9935,388.8837,784.9393,499.3934,528.65695,544.470075,799.914725,5,1,1,5,39,38,40
"ZNF789",0.998256560699835,0.999999997898537,0.999779280031627,0.106924351907496,0.94762964495888,0.741011469110989,0.799599546233771,0.999999978934168,0.99671359187621,0.306945180030953,0.7006560286469,0.999998579646192,0.993476342344389,0.408398348152739,0.999829347116932,0.919553547390938,0.99999999808729,0.999179675414964,0.177146093756837,0.996978083989593,0.964059096464985,98.4153,153.1741,103.889,257.86466,160.607582051282,168.207894736842,148.194025,32.0570013943132,NA,NA,47.3155744192607,13.2314244890301,19.7219559690093,11.0852433612095,67.8851,153.1741,103.889,174.9255,103.7102,94.859325,97.0568,88.6762,153.1741,103.889,363,186.60355,175.0888,181.4771,5,1,1,5,39,38,40
"ZNF534",0.873597770317807,0.95073605108921,0.999996587037691,0.999998741533229,0.832589943109954,0.926886804453394,0.951491011997478,0.975243764438837,0.996037562793531,0.887285711065166,0.307608101588682,0.999909492438963,0.999999994206294,0.208024378667726,0.177499907431217,0.512118548121917,0.999059344038681,0.999989372045219,0.379779433931314,0.557338099703391,0.991602160052606,9.45104,3.7178,4.8097,9.8641,7.44496923076923,5.07895,5.755975,2.17549928260158,NA,NA,3.15079329629857,0.802010480302406,0.532725362121392,0.565800466785548,7.3117,3.7178,4.8097,4.4116,4.56625,3.078275,3.14755,8.8249,3.7178,4.8097,15.3846,8.65465,6.933375,7.69585,5,1,1,5,39,38,40
"ZNF525",0.994898221899522,0.254872003179433,0.862331506375005,0.30254901502228,0.996023681022628,0.947504670779131,0.701989047466969,0.999999999882905,0.586457175540878,0.820905194712556,0.941061150831039,0.999992594421881,0.42716047810468,0.499702593083643,0.933088332299482,0.821489823195073,0.999999992728282,0.520038175684457,0.698647586037431,0.999390556324006,0.995154287321422,179.83236,285.9002,554.3954,387.24638,290.890164102564,254.242181578947,275.9701275,38.5752452104533,NA,NA,88.0694423771685,30.0499315383453,19.8658359561727,20.0938466598812,135.248,285.9002,554.3954,322,184.8977,168.6799,191.889625,177.3523,285.9002,554.3954,382.4992,327.88415,327.34305,345.935375,5,1,1,5,39,38,40
"ZNF814",0.999465466848458,0.999513351787579,0.994057880917091,0.999999999460285,0.999266892741648,0.999654346377775,0.991355378884504,0.999999479496303,0.984676114054359,0.987062912493546,0.736785613312771,0.999983545721994,0.902925811813047,0.701952880643024,0.641468563960182,0.999067950877791,0.999980914212368,0.993075003473987,0.998241664047901,0.998783593178533,0.317935278485203,310.3483,467.6457,155.5963,301.44024,422.727887179487,547.898705263158,385.4091175,74.1305594972208,NA,NA,48.6433854352532,43.4991143247984,78.1016144210968,33.5621092325207,198.6997,467.6457,155.5963,202.1816,233.80515,279.38055,252.37585,306.7253,467.6457,155.5963,373.6571,514.92555,615.697025,448.9757,5,1,1,5,39,38,40
"ZNF551",0.924633016878832,0.382538915857059,0.989876400214357,0.881289433990012,0.999680129221815,0.826203973379451,0.929548517279216,0.993141933705175,0.605880371019796,0.998060804504982,0.881285097416478,0.996040255243891,0.649562616586027,0.999645445880337,0.999947852512012,0.741353729698653,0.998899501039579,0.729425509454125,0.999999477179072,0.976536187615279,0.997545794155698,36.17604,121.699,195.2761,90.97918,72.7125820512821,77.3987605263158,86.4846575,6.80150858182212,NA,NA,26.7994136008869,8.40913447670363,14.2371218826175,11.34549193167,22.6087,121.699,195.2761,48.5951,30.0594,27.608125,35.456375,50.1951,121.699,195.2761,147.4446,102.55275,95.122325,111.498425,5,1,1,5,39,38,40
"ZNF805",0.996649980239495,0.999166362993019,0.98131340278475,0.99907970108585,0.999900192267632,0.989287292705234,0.99999877580997,0.990882849735084,0.999460117244863,0.985376943430074,0.999999680845676,0.996923280152124,0.997610785254055,0.998644429012193,0.997234945877434,0.999821031261441,0.999031100547785,0.993616680597667,0.999961046136463,0.931059618976307,0.998893998110832,260.01602,325.6808,208.74,290.13818,252.682251282051,265.880681578947,277.024075,33.3037449784765,NA,NA,42.8105992208635,11.8684941279146,18.3912200426081,17.2943221141094,240.7311,325.6808,208.74,274.932,209.7711,208.7838,199.718825,270.1203,325.6808,208.74,325,297.16,328.68575,333.475525,5,1,1,5,39,38,40
"ZNF468",0.999555072952283,0.963086024596817,0.999616067505323,0.999911960957138,0.999984640538266,0.987585087441799,0.965666472360817,0.999999999998567,0.997016140669017,0.998632031035469,0.996239278773143,0.99999809852093,0.989732059258788,0.999995793218479,0.993942844905064,0.999042246130481,0.999987131907576,0.984185280753352,0.999999997120089,0.960735114425606,0.999956930836138,313.80024,403.0114,515.2767,352.78826,399.879079487179,370.325684210526,357.9602025,66.2366951482832,NA,NA,99.6519027436787,31.4816869882587,35.6375303495195,25.5344860701327,168.3626,403.0114,515.2767,172.0085,250.86065,229.059025,264.288975,433.8078,403.0114,515.2767,593.8532,505.6012,479.32425,445.834775,5,1,1,5,39,38,40
"ZNF616",0.999661419160543,0.344497615600655,0.446845463775255,0.578345841269116,0.791598185178204,0.923893265626091,0.891602306231349,0.953301100971775,0.594317923644346,0.915033872761439,0.956391639390443,0.972391685839576,0.526712448616693,0.825213150708481,0.999330665505517,0.658102283733894,0.892074901234117,0.72478903399853,0.991972938023308,0.969985658261816,0.820967213043777,108.47238,77.3306,273.1897,187.153,148.913525641026,141.619310526316,163.4363,21.8089106996521,NA,NA,41.2736155163926,9.48901796618814,11.5918123304631,12.5212061410709,65.2742,77.3306,273.1897,118,109.6803,97.33095,103.9638,144.6675,77.3306,273.1897,255.4318,176.1692,182.067075,197.426275,5,1,1,5,39,38,40
"ZFP57",0.412813962939211,0.999999997852077,0.734428572034109,0.99586416837222,0.649980503484511,0.999929090459193,0.999800096516439,0.417717722771446,0.999999804838406,0.999208990945892,0.98549091311216,0.548086515704286,0.999920843007124,0.999999999584782,0.974140421607265,0.999694887031854,0.425325737235319,0.999999631632181,0.999434742835423,0.999999996826732,0.980900301860173,2.61104,24.9094,3.2065,6.61388,4.37505384615385,6.41727105263158,4.505605,2.02245253951731,NA,NA,2.40038656790943,0.950430113385394,1.95595410192373,1.89090442870584,0,24.9094,3.2065,2,0,0,0,2.6113,24.9094,3.2065,11.4702,6.94525,7.285975,4.87525,5,1,1,5,39,38,40
"ZNF155",0.962516230222376,0.99091800351823,0.999997106960052,0.999996757272011,0.97905888871497,0.996130298637375,0.93053530344768,0.998486608914043,0.999965452009563,0.979573231357285,0.940244197054334,0.998214962390082,0.999951987496928,0.983526180829846,0.999999989657772,0.990980897117937,0.992701295789906,0.999397079289977,0.999072249662251,0.987009117827701,0.992452093663621,134.42246,212.2614,193.4067,143.01764,172.897346153846,171.712642105263,159.930075,32.145112466557,NA,NA,33.3534008678366,10.9843399068266,14.4689054485133,10.126778723313,132.6371,212.2614,193.4067,113.2479,122.65765,107.910275,124.455925,180.985,212.2614,193.4067,199,217.19205,209.632625,199.7691,5,1,1,5,39,38,40
"ZNF425",0.999257180480693,0.900752268158052,0.864188425881256,0.548979263067126,0.743530783706715,0.999999379377392,0.998653128392706,0.989881734470562,0.944745187720002,0.491892233846834,0.998936326742581,0.990566251080436,0.9424429048522,0.480549525521575,0.999999999512427,0.961766172242185,0.963844008526819,0.981737288137242,0.776235222336564,0.965110144849638,0.95813539689771,71.13544,38.2935,155.1922,145.32752,86.9474076923077,86.3251052631579,100.722945,12.82287413159,NA,NA,52.0653962142554,9.33339738877579,9.99310054785806,11.0277098952064,42.8198,38.2935,155.1922,73.4066,40.35155,48.027425,55.942725,95.6804,38.2935,155.1922,140.9027,113.1109,131.1071,128.567025,5,1,1,5,39,38,40
"ZNF611",0.999997223700981,0.944953756677192,0.994285114101047,0.578040597665587,0.980454672149129,0.999999999995809,0.878091400034027,0.999723689902071,0.99819613412589,0.925607946440008,0.818608239805144,0.999357337534432,0.999091233390524,0.958977205805656,0.999965217638583,0.600476549651668,0.996197797535836,0.999924000328224,0.996059441548883,0.947319265490965,0.989443148326438,85.98618,103.7271,189.1806,187.2845,139.506558974359,145.159271052632,160.508015,29.3890651038001,NA,NA,50.6783975295194,12.6896425336521,14.1453507719842,16.4637846832196,54.8379,103.7271,189.1806,67.8419,92.28135,80.762875,90.294325,79.556,103.7271,189.1806,285.8718,173.1652,201.421975,178.16775,5,1,1,5,39,38,40
"ZNF254",0.987470864237456,0.7201554790678,0.99678775901721,0.996541821244927,0.999567910275468,0.896542629194783,0.999560136000999,0.995532956746685,0.762758003414683,0.999733427623287,0.999995784532028,0.989627390471288,0.698010456271361,0.996259619016064,0.999081740446551,0.998955781625585,0.996628381293572,0.78056632182283,0.999913081402829,0.999999238569044,0.995940756259962,335.46728,492.0494,649.1429,406.66576,372.6068,352.343581578947,378.59819,90.9757332194547,NA,NA,103.95121910575,30.7060475224614,25.2238787059025,31.463627445078,158.7467,492.0494,649.1429,279.6987,229.6551,232.21275,253.614125,502.0344,492.0494,649.1429,390.26,526.45495,428.78325,435.4533,5,1,1,5,39,38,40
"ZNF625",0.24349172329557,0.754212129466969,0.995004089708001,0.909636175238634,0.648441716743866,0.982809572048156,0.645065459559201,0.596905673720062,0.981733818304613,0.999999713971434,0.625748094018406,0.607238185916216,0.983399106696076,0.999998859787408,0.99999999231354,0.303463062368307,0.75686935030092,0.997418508505597,0.994409537755614,0.915492848966117,0.937784139384612,11.38526,70.6237,49.2735,28.40382,29.7502025641026,30.1033815789474,35.714375,5.60436524207693,NA,NA,12.0060570082938,2.58227358511848,3.86120175374919,4.52784541470284,2.0154,70.6237,49.2735,14.9573,19.25975,16.422925,14.851,10.3081,70.6237,49.2735,23.88,42.47315,40.317675,46.96195,5,1,1,5,39,38,40
"ZNF845",0.995253864082366,0.238521810903813,0.847108938730115,0.222175771217506,0.990828177758113,0.960732642574982,0.929535509962387,0.999996838444537,0.414995412268092,0.383869030775381,0.933343469515181,0.999996238599451,0.412015040104875,0.378739504600687,0.999999999982106,0.839668024263074,0.999999985518706,0.483841816397412,0.529848346255511,0.998993771550467,0.998718794268053,113.29026,154.6612,263.5703,201.40522,143.820407692308,143.495773684211,150.258375,10.5880695820626,NA,NA,56.7219058616634,7.70922256009021,9.25119842000776,9.74066748807561,99.2167,154.6612,263.5703,87,92.6544,103.32385,111.420875,119.3683,154.6612,263.5703,286.9603,184.8277,174.21125,179.81315,5,1,1,5,39,38,40
"ZNF90",0.90786480103735,0.998046424044513,0.840856376277415,0.800951856946965,0.999846107404919,0.824415080632735,0.999766431658138,0.784255663969859,0.999596689642835,0.281874090359723,0.999786184462012,0.933140276322451,0.987774796144852,0.750369138539559,0.70757936048016,0.925328173867843,0.990029046767636,0.924221401678176,0.988126699321219,0.0350358045305295,0.723010784753782,329.96868,811.5996,102.9271,665.80128,262.050464102564,396.962318421053,528.8914425,42.6560369825468,NA,NA,292.664284739972,34.7203249255187,76.445658747676,60.9822261663298,253.2637,811.5996,102.9271,326.4586,106.77345,123.94805,215.5668,418.9503,811.5996,102.9271,512.2863,343.0661,496.9203,690.101725,5,1,1,5,39,38,40
