"gene","p-adj-G2-G1","p-adj-G3-G1","p-adj-G3-G2","p-adj-G4-G1","p-adj-G4-G2","p-adj-G4-G3","p-adj-GX-G1","p-adj-GX-G2","p-adj-GX-G3","p-adj-GX-G4","mean-G1","mean-G2","mean-G3","mean-G4","mean-GX","SEM-G1","SEM-G2","SEM-G3","SEM-G4","SEM-GX","Q1-G1","Q1-G2","Q1-G3","Q1-G4","Q1-GX","Q3-G1","Q3-G2","Q3-G3","Q3-G4","Q3-GX","count-G1","count-G2","count-G3","count-G4","count-GX"
"ZNF90",0.99171385593652,0.900234189845152,0.537737200670986,0.834580405485437,0.491205172721772,0.98913219373483,0.939244782044016,0.866411680155035,0.787939552923722,0.75264675126312,146.094425,167.687076595745,189.153274444444,198.346467164179,36.9174,25.4637342290795,8.28599892304592,10.7056248287059,19.6812763564083,NA,107.685225,100.2472,100.18035,102.91605,36.9174,177.4165,202.9298,220.381075,247.7151,36.9174,8,188,180,67,1
"ZNF788",0.995110257132064,0.97104417932604,0.925630831571682,0.240811587985544,0.000121351828448413,0.00154857284277299,0.999570813027829,0.999990103605433,0.999999999961275,0.982715765647871,149.395375,142.165937234043,137.792687777778,109.852649253731,137.9788,6.77925637364111,3.94410889629299,3.85031922750641,5.46537243096202,NA,143.339475,100.812625,99.49255,74.94395,137.9788,157.9462,182.412275,173.311525,143.7759,137.9788,8,188,180,67,1
"ZNF880",0.544875384798531,0.843259721830763,0.41426152740779,0.97948272576744,0.122553786460317,0.804717125556563,0.991837599133702,0.845535203419647,0.917726284172644,0.960673612076384,83.246775,126.56317712766,112.36367,99.9616865671642,46.1467,10.3417268690925,5.6965693254498,6.0523236853152,9.27780326738569,NA,65.58235,71.563725,58.330425,50.8408,46.1467,91.20095,162.43575,139.1398,121.7315,46.1467,8,188,180,67,1
"ZNF630",0.804182506320966,0.831620236779595,0.999742484941498,0.663598203793706,0.948966884364861,0.910583022075661,0.989026308165249,0.999964847667823,0.999933956595201,0.999999999186491,93.468525,81.3815367021277,81.9636611111111,78.2241492537313,77.988,5.40860912959112,1.96749986826504,2.44982954409917,4.04496388107274,NA,84.760475,64.546775,61.2874,56.98865,77.988,99.79835,95.15865,96.7626,94.90905,77.988,8,188,180,67,1
"ZNF844",0.787537754912015,0.210909698664774,0.00583272781564781,0.00343230886355039,1.65546520936033e-09,0.00069880992657001,0.332374804115886,0.514515144793275,0.741357297888352,0.967875950946737,260.452925,221.317965957447,187.126646666667,132.443834328358,70.6045,48.4815818958225,7.60118093960603,6.71908945619958,9.30642654148132,NA,147.52895,140.2987,121.21055,73.59395,70.6045,341.06315,284.0388,249.902575,178.7515,70.6045,8,188,180,67,1
"ZNF717",0.853872876773108,0.604391715016068,0.560112455241041,0.264914538866669,0.0515580709637136,0.488061318380951,0.999992246132511,0.992067490484753,0.975279729856026,0.922772112345539,52.297875,44.7333111702128,41.4561888888889,36.6261462686567,53.9917,4.18844236461437,1.60945625345004,1.56221243970718,2.17212841406182,NA,44.1999,28.62885,26.48035,22.16495,53.9917,56.873875,54.624125,54.554825,46.47325,53.9917,8,188,180,67,1
"ZNF492",0.992273384816159,0.848644196294653,0.269843385432093,0.907202478239149,0.764270296008671,0.998586777105626,0.633886362093989,0.683128978541957,0.803603457452388,0.784776674618509,4.6391375,4.14073936170213,3.48632944444444,3.61385970149254,0,1.22650689881257,0.255825817853375,0.200170806937859,0.387882991730627,NA,1.944525,1.927875,1.48305,1.3633,0,6.5287,5.608025,4.597375,4.5823,0,8,188,180,67,1
"ZNF688",0.986284888351373,0.783070231807797,0.183438175570613,0.870778035472707,0.727483381097384,0.996164764854773,0.977741625867106,0.930767611082114,0.842649118262731,0.868296732916912,279.981025,310.69837606383,348.833466666667,340.107552238806,177.2035,49.1102933057526,11.8228745431625,13.033053129091,19.386808347091,NA,222.50325,207.256925,234.98995,214.2292,177.2035,268.36815,359.4442,408.9858,434.98345,177.2035,8,188,180,67,1
"ZNF879",0.998174339229145,0.99162832008817,0.0719643110090187,0.611925126593194,8.0054464001611e-05,0.0735052042701047,0.473108647454858,0.350226904034913,0.516033098125211,0.753286259485646,87.6487375,91.0959872340426,82.5348538888889,70.8235686567164,32.7642,8.76402355672523,2.36377915541918,2.38868699061182,3.45851626780844,NA,71.802175,72.45845,61.107975,54.02865,32.7642,95.178975,107.76805,102.1701,89.5094,32.7642,8,188,180,67,1
"ZNF737",0.999999999996695,0.95107209811799,0.0926070803386752,0.531336789248479,0.00054006428976594,0.173553213071178,0.823244426133806,0.791510381498662,0.908382444344275,0.98207860412378,407.519325,407.400103723404,363.402137777778,309.727474626866,216.4282,47.5432699085856,14.4317731426365,11.055079381785,15.9396039282151,NA,352.207425,277.806525,254.745925,216.99305,216.4282,470.766675,481.23695,443.88265,399.4726,216.4282,8,188,180,67,1
"ZNF709",0.991083926003837,0.726833495614513,0.0519889975305776,0.00990779579484502,0,9.1982314387451e-07,0.533417140282108,0.582082112019796,0.758751558740142,0.99404986516727,117.2446625,111.728947340426,102.204642222222,76.1467611940298,62.2981,3.5909893229412,2.66482018130665,2.45718807448179,3.30657599652781,NA,110.01935,87.064325,80.268325,56.00515,62.2981,123.720225,131.912925,120.25365,92.83705,62.2981,8,188,180,67,1
"ZNF585B",0.153593187936784,0.0359990293200779,0.262326288198212,0.00120484229927531,0.000145922952426769,0.0331276705444984,0.376937529067961,0.816949463499879,0.907597213585128,0.991041614378274,143.153675,113.818466489362,106.341128888889,91.6122119402985,75.2192,9.33830060030712,2.75051111098936,2.5685908240558,4.10833868795036,NA,130.472625,86.9195,82.5006,67.5466,75.2192,147.3143,138.824525,127.140775,106.4328,75.2192,8,188,180,67,1
"ZNF324B",0.97630126235629,0.922136967967943,0.925001918375419,0.727997198343435,0.399362087344063,0.778479108533186,0.627161449020549,0.71020496730763,0.760533329543908,0.848456312190548,110.579675,105.564775,103.561502222222,99.6898447761194,75.6807,8.48427089599905,1.67998904414671,1.81508145827519,2.71661486892287,NA,99.767,90.290675,84.6294,84.19525,75.6807,116.935125,120.221525,119.83885,112.0033,75.6807,8,188,180,67,1
"ZNF564",0.982978573775941,0.999854608409378,0.678538652537708,0.80056229864086,0.00020858207380714,0.00897941046737227,0.633841549574667,0.456062810321277,0.544344276023981,0.830915263740885,249.9663,260.944269680851,253.204462222222,226.602149253731,167.0512,10.7321426923984,4.4945492585075,3.60571713232949,7.53634728883407,NA,234.235275,218.372625,218.714825,187.14675,167.0512,254.38145,292.927675,283.016675,261.0984,167.0512,8,188,180,67,1
"ZNF674",0.856863882893053,0.815916859707413,0.998270956543755,0.47962091457224,0.401982069137717,0.545699846311537,0.909320357322574,0.981059141615009,0.984712936988327,0.998079227961804,72.8112,65.0748840425532,64.4058794444445,59.7078253731343,53.0688,6.20994440301775,1.66824156920521,1.60360182596148,2.1347976400766,NA,62.1653,50.487625,50.3426,49.3779,53.0688,86.4467,75.671975,74.83795,69.55985,53.0688,8,188,180,67,1
"ZNF432",0.999789343541198,0.99870409956123,0.519834931359536,0.987745950526381,0.911566388427889,0.269851381734852,0.998120164595012,0.995314885463197,0.99945515890321,0.986864334011462,161.7869375,168.606276595745,150.979146666667,181.796776119403,126.9036,16.822957122135,5.61625046891156,4.80248042216127,27.086311212252,NA,131.4741,118.49475,109.8842,95.19765,126.9036,188.803225,198.090175,179.24775,190.25065,126.9036,8,188,180,67,1
"ZNF10",0.989347028274834,0.999913938528224,0.76889475655969,0.999810294440411,0.459822175719004,0.930962745939072,0.967903631336637,0.913971582600489,0.949372000813012,0.972922225474609,199.175875,214.535950531915,203.674235555556,193.495079104478,138.4402,20.6549250044351,6.4475048410407,6.7808510372378,10.8045399113504,NA,144.4722,151.19085,143.626475,140.25125,138.4402,241.772,265.08755,235.991075,227.86345,138.4402,8,188,180,67,1
"ZNF486",0.996919363729083,0.999559514343672,0.990231773455474,0.971149443714306,0.940836260812009,0.806821754783813,0.999968322146315,0.999999998161891,0.999999469803631,0.999957215504315,98.5018125,113.259983510638,107.505663333333,126.100931343284,112.1366,24.3472260195624,8.56164841390196,7.05604829174716,20.8244234095835,NA,69.683425,52.265,49.78815,42.7647,112.1366,102.599925,130.55445,130.855325,128.0615,112.1366,8,188,180,67,1
"ZNF225",0.807365781182009,0.376779145913947,0.111093138309243,0.0230495664879831,4.39722792999753e-06,0.00829822327580398,0.99999869125293,0.996997178833126,0.975714290582436,0.823863617669865,119.244475,107.260436170213,99.6234933333333,85.2153462686567,117.6742,10.5729428544846,2.32907296469459,2.16342819617464,3.4702895046853,NA,99.1244,83.738675,79.673125,63.1895,117.6742,130.371425,129.167075,117.2047,105.5408,117.6742,8,188,180,67,1
"ZNF350",0.961634762218165,0.999978474694962,0.058500479936885,0.999962074340099,0.618515000198142,0.982310647721785,0.857400145403501,0.693741227212824,0.847389684124586,0.811586783325461,248.20405,273.769578723404,244.464011111111,252.666631343284,137.5173,20.2172317086104,8.41660120606459,5.91789504998268,16.3607829119265,NA,231.8122,209.522775,195.3568,174.04145,137.5173,269.98515,317.18015,299.879725,302.073,137.5173,8,188,180,67,1
"ZNF253",0.999779892873938,0.978357128342591,0.0697622142565191,0.517974480191491,6.07713694964485e-05,0.0643019298548267,0.994069893300509,0.996011493867843,0.968171189348337,0.848872670467397,245.732575,250.854879255319,229.012073888889,198.673811940299,280.5722,14.2923621308444,7.02584193869152,4.8881135037706,8.29990741028485,NA,207.603325,186.850375,187.009875,150.6943,280.5722,267.997625,296.49525,264.573875,234.72655,280.5722,8,188,180,67,1
"ZNF878",0.99555248481908,0.983110107298318,0.981354484825744,0.790624573935614,0.264859546470131,0.504488226175337,0.70592328819385,0.743685157109138,0.776641804657796,0.887466477208045,4.843125,4.44560531914894,4.278165,3.61917611940299,0.9229,0.981252325520447,0.216929767375448,0.215881823884266,0.326458593362101,NA,3.53725,2.487375,2.38775,1.7624,0.9229,4.51985,6.080275,5.820075,4.90305,0.9229,8,188,180,67,1
"ZNF727",0.999999276524067,0.951418414509117,0.0638169554375224,0.552794204878726,0.00048688169323774,0.205402049606355,0.999999089270324,0.999999757914613,0.998055529969411,0.973505670158693,16.74675,17.0002803191489,12.40959,7.31860447761194,17.5358,6.96680837358727,1.45830183615391,1.07963247625968,1.19899025419463,NA,4.913725,3.316175,2.233275,1.03705,17.5358,19.2183,22.38115,16.537625,10.68975,17.5358,8,188,180,67,1
"ZNF578",0.999995880034354,0.94847715912711,0.141310295719507,0.931747551955493,0.304611501223739,0.999409126340465,0.535597582536043,0.49313390042378,0.649387121022207,0.673837242463739,47.4847125,46.8738856382979,40.6084927777778,39.7658313432836,5.0761,8.78557509286097,1.90945909912981,1.76945834351649,3.73631762246883,NA,37.92265,30.686475,25.516025,18.36855,5.0761,48.692475,59.39385,49.1496,57.21985,5.0761,8,188,180,67,1
"TRIM28",0.999437876540337,0.999656209251121,0.999985083790069,0.761119981868101,0.0835272124524772,0.0735081333266806,0.993538659895019,0.984905145516703,0.98589900443095,0.904045981286974,3285.962425,3357.72402340426,3349.39868833333,3678.26125522388,2892.0166,119.201200131723,69.374773869829,55.4845165834169,130.90465767354,NA,3031.177175,2861.307625,2784.36455,3013.94275,2892.0166,3542.482275,3756.690625,3787.17345,3946.99585,2892.0166,8,188,180,67,1
