"gene","p-adj-cribiform morular-columnar cell variant","p-adj-Diffuse sclerosing variant-columnar cell variant","p-adj-Diffuse Sclerosing Variant-columnar cell variant","p-adj-Diffuse sclerosing variant-cribiform morular","p-adj-Diffuse Sclerosing Variant-cribiform morular","p-adj-Diffuse Sclerosing Variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-columnar cell variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-cribiform morular","p-adj-Papillary carcinoma, diffuse sclerosing variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-Diffuse Sclerosing Variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-columnar cell variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-cribiform morular","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Diffuse Sclerosing Variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Thyroid Papillary Carcinoma - Classical/usual","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Thyroid Papillary Carcinoma - Classical/usual","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","mean-columnar cell variant","mean-cribiform morular","mean-Diffuse sclerosing variant","mean-Diffuse Sclerosing Variant","mean-Papillary carcinoma, diffuse sclerosing variant","mean-Papillary carcinoma: mixed papillary and follicular variant","mean-Thyroid Papillary Carcinoma - Classical/usual","mean-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","mean-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","SEM-columnar cell variant","SEM-cribiform morular","SEM-Diffuse sclerosing variant","SEM-Diffuse Sclerosing Variant","SEM-Papillary carcinoma, diffuse sclerosing variant","SEM-Papillary carcinoma: mixed papillary and follicular variant","SEM-Thyroid Papillary Carcinoma - Classical/usual","SEM-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","SEM-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","Q1-columnar cell variant","Q1-cribiform morular","Q1-Diffuse sclerosing variant","Q1-Diffuse Sclerosing Variant","Q1-Papillary carcinoma, diffuse sclerosing variant","Q1-Papillary carcinoma: mixed papillary and follicular variant","Q1-Thyroid Papillary Carcinoma - Classical/usual","Q1-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","Q1-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","Q3-columnar cell variant","Q3-cribiform morular","Q3-Diffuse sclerosing variant","Q3-Diffuse Sclerosing Variant","Q3-Papillary carcinoma, diffuse sclerosing variant","Q3-Papillary carcinoma: mixed papillary and follicular variant","Q3-Thyroid Papillary Carcinoma - Classical/usual","Q3-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","Q3-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","count-columnar cell variant","count-cribiform morular","count-Diffuse sclerosing variant","count-Diffuse Sclerosing Variant","count-Papillary carcinoma, diffuse sclerosing variant","count-Papillary carcinoma: mixed papillary and follicular variant","count-Thyroid Papillary Carcinoma - Classical/usual","count-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","count-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)"
"ZNF222",0.852162755128505,0.792504502332141,0.752396914866249,0.999999999042834,0.99999996073472,0.999999999985047,0.975294252049521,0.999301536034759,0.997333602593072,0.994800511457021,0.399457197595725,0.998715114863443,0.999651711726754,0.999861699757032,0.872320214653117,0.508405721925937,0.999999999960607,0.999999672866306,0.99999531224833,0.9848011058964,0.977833715265288,0.410558101956698,0.999999999971162,0.999999999890425,0.999999959890543,0.952735853581742,0.991920628023414,0.913675353533497,0.209965706937877,0.999954387367334,0.999998507904141,0.999999935630999,0.733341926242605,0.999839096020665,0.0655945714748611,0.576526816868674,105.5036,69.1809,66.4079,64.7602,82.71385,52.187,70.4979362637363,67.9098147058824,61.3863428571429,NA,NA,NA,NA,12.01535,NA,0.891755341760978,1.82055656376302,2.14102836879963,105.5036,69.1809,66.4079,64.7602,76.706175,52.187,60.016725,56.5365,50.7938,105.5036,69.1809,66.4079,64.7602,88.721525,52.187,80.5062,79.341575,71.9122,1,1,1,1,2,1,364,102,35
"ZNF221",0.977003021429262,0.892138345923585,0.98380874209424,0.999995425371673,0.999999999995848,0.9999840433715,0.981684246142827,0.999999903674074,0.999641277547373,0.999999995923519,0.999999883419591,0.994427230160359,0.95549110941186,0.996548269067907,0.996905304882307,0.994261272831851,0.999275591737965,0.970326932449291,0.999733716710704,0.999746326291654,0.999710507483357,0.986756611260177,0.999845559017881,0.985733217085079,0.999957212936374,0.999984290039403,0.998859758317045,0.977438397673705,0.976855670572803,0.999971290119911,0.993344628107088,0.999994491963959,0.999999593433775,0.997190114105175,0.943860926725321,0.999870459722553,26.3789,11.7599,7.2202,12.5504,14.16895,23.5294,18.009193956044,16.8546450980392,15.8843057142857,NA,NA,NA,NA,4.68725,NA,0.488740839174064,1.05898458656529,1.48505362583163,26.3789,11.7599,7.2202,12.5504,11.825325,23.5294,11.029825,9.211225,9.1681,26.3789,11.7599,7.2202,12.5504,16.512575,23.5294,23.507175,20.68125,20.14595,1,1,1,1,2,1,364,102,35
"ZNF233",0.927705093102808,0.744273368737435,0.161980884837732,0.99998453670565,0.913238060496545,0.988769734771321,0.289995575540693,0.993992785910659,0.999970550863487,0.998922196418022,0.727800515344675,0.999974418230054,1,0.990644961667832,0.999983391882538,0.0416219051113459,0.923638726997352,0.997558537954636,0.999646630127597,0.999993033625618,0.998281565166424,0.0823067814413092,0.975219762083553,0.999818547354979,0.996349731593573,1,0.999893964420556,0.512696625293502,0.0111241731404916,0.712461801352611,0.9547306144874,0.999999995949622,0.988614161304583,0.962260193118464,0.208790874486158,0.0159782515981458,160.2718,104.6229,87.9964,47.0641,72.34545,86.8778,64.8221947802198,71.6948166666667,51.2584571428571,NA,NA,NA,NA,20.51235,NA,1.44586247444765,3.97131878686484,2.83431290919837,160.2718,104.6229,87.9964,47.0641,62.089275,86.8778,46.196,43.9038,42.4724,160.2718,104.6229,87.9964,47.0641,82.601625,86.8778,79.995525,94.454825,58.94015,1,1,1,1,2,1,364,102,35
"ZNF235",0.999999906953392,0.524337774132165,0.4301240748099,0.666376118942202,0.571511047006757,0.999999996100469,0.97369002288448,0.994514323756744,0.947461932305746,0.898616524595236,0.640490454930236,0.772147562341252,0.99999998186537,0.999997889054691,0.980998041245768,0.494179427442801,0.693715876280669,0.997038653152761,0.987000232841396,0.98385444239979,0.999770664300941,0.519764949221396,0.716933473963671,0.996269140157265,0.984619218161378,0.988223971632187,0.999671310120808,0.999999287270724,0.2315126438815,0.393650567383085,0.999996638871639,0.999877180783063,0.783479730799053,0.999999999863657,0.172811066837424,0.21718988999631,122.7018,116.3828,60.0181,55.7777,93.18135,65.1614,77.3698527472528,78.0173882352941,67.1588828571429,NA,NA,NA,NA,23.59535,NA,1.16414525782917,2.17752896135346,2.79455447860787,122.7018,116.3828,60.0181,55.7777,81.383675,65.1614,62.1071,65.06455,57.17745,122.7018,116.3828,60.0181,55.7777,104.979025,65.1614,90.00015,88.174925,76.0773,1,1,1,1,2,1,364,102,35
"ZNF208",0.998354243458499,0.00514403529023977,0.00152830574634255,0.0575706504526972,0.0221761784037324,0.999997409393169,0.00259769552963884,0.0475568032200536,0.999978601940979,0.997621807698803,0.139968453468533,0.543809867873503,0.978654619274254,0.90575940571572,0.996171337546739,6.07324772612383e-05,0.0049193938031874,0.999859616151583,0.988921772301724,1,0.987278237108654,0.000226966321978161,0.013497981805687,0.997140760567662,0.95019958089096,0.999978352366949,0.99862303201903,0.283497807851916,1.59451329684313e-05,0.00160767469745482,0.999999965032171,0.999524298256528,0.999964554621144,0.929322073673265,0.599063770584491,0.0506196403257166,915.6675,773.3171,175.0903,114.2985,244.1318,383.1071,247.280031318681,284.442281372549,200.374365714286,NA,NA,NA,NA,52.0123,NA,6.6738563976665,18.1354049605279,13.4384319647292,915.6675,773.3171,175.0903,114.2985,218.12565,383.1071,155.827025,157.68835,158.9226,915.6675,773.3171,175.0903,114.2985,270.13795,383.1071,327.069175,379.699475,254.90625,1,1,1,1,2,1,364,102,35
"ZNF714",1,0.999999151552638,0.999999999863036,0.999999056183885,0.999999999811474,0.999999965832323,0.999813789004449,0.999802537563552,0.99999976039615,0.999963199321837,0.68322442440489,0.68077444624079,0.841936319767995,0.74127706855958,0.838971674881631,0.975460167992944,0.974727982294797,0.998666313327477,0.988890684790541,0.999590892563178,0.877816219156047,0.999956419718634,0.999952405449601,0.999999999986134,0.999996706669906,0.99999808453615,0.486231499404701,6.3216783807718e-07,0.99055974996938,0.990213149960634,0.999755486641574,0.996443898997142,0.99998297406544,0.821642708094872,0.997227490677477,0.20396343400148,150.2798,148.4185,287.0036,195.8763,387.891,1059.7285,540.738647527472,311.333385294118,491.036794285714,NA,NA,NA,NA,21.085,NA,19.5125084298452,33.1386597968233,42.7191313631233,150.2798,148.4185,287.0036,195.8763,377.3485,1059.7285,274.464375,113.160025,341.64485,150.2798,148.4185,287.0036,195.8763,398.4335,1059.7285,727.59165,356.24295,569.24985,1,1,1,1,2,1,364,102,35
"ZNF394",0.999999999995825,0.999998487837527,0.999999999916094,0.999999741589291,0.999999994514698,0.999988830296051,0.959361269033621,0.971405231760483,0.995225223901282,0.935915703290737,0.998640089442564,0.999270086739939,0.999973775140463,0.996972317826931,0.999991113195144,0.997283606359322,0.998770473096133,0.999989628071747,0.992766279409617,0.990437569091541,0.999999831504772,0.987013144944164,0.992692857477192,0.999704938369491,0.973255585657026,0.999327167415435,1,0.649743175990798,0.996219784555328,0.998186728709992,0.999975740755932,0.990578714839338,0.99514545106906,0.999999978793429,0.999999051108853,0.996585101313841,527.5779,519.8702,489.1697,538.7719,392.07385,433.7858,454.380842307692,435.05542254902,449.850925714286,NA,NA,NA,NA,24.18515,NA,4.73234724529646,9.51918097609114,19.5087360297662,527.5779,519.8702,489.1697,538.7719,379.981275,433.7858,399.20965,368.978375,407.15085,527.5779,519.8702,489.1697,538.7719,404.166425,433.7858,485.178325,469.806325,466.45,1,1,1,1,2,1,364,102,35
"ZNF333",0.992485820783725,0.288698792640786,0.555037839353635,0.861243922695969,0.977384336148483,0.999977649222486,0.573236690079486,0.992385784384763,0.996635705212971,0.99999565580284,0.81365240357533,0.999059087117484,0.996503246993242,0.999981528753994,0.999999997446004,0.227469025066301,0.949157510326137,0.994440670267519,0.99999860271605,0.999999980259155,0.999998937442921,0.321724671996696,0.979516449558608,0.982459959485825,0.999950870907046,0.999999999982456,0.999999999376685,0.851175037774819,0.0664993827907013,0.715267581780238,0.999996455580225,0.999999560694108,0.992500845158277,0.996624130030261,0.0594389772366359,0.00965061656637678,337.7298,263.5848,142.148,175.706,199.24665,208.4465,192.361110989011,202.121435294118,161.141014285714,NA,NA,NA,NA,40.90275,NA,2.97051622440613,6.56426835429153,6.49043993871134,337.7298,263.5848,142.148,175.706,178.795275,208.4465,159.421525,156.90795,133.6701,337.7298,263.5848,142.148,175.706,219.698025,208.4465,223.23635,231.005075,193.0284,1,1,1,1,2,1,364,102,35
"ZNF382",0.999994521009673,0.967245064283884,0.999999985929797,0.996837874453038,0.999999963429751,0.987383432865811,0.999959399729079,0.995572973123964,0.705741627200081,0.999432221902753,1,0.999995462023409,0.968634387641234,0.999999990701671,0.999952292000993,0.999999999998245,0.999967265634255,0.824806687523431,0.999999972757052,0.995531437618283,1,0.999998253648066,0.99999995555954,0.927402770031717,0.999999999982882,0.960660431230366,0.999998720696715,0.414333958290585,0.999999999982278,0.999799258764305,0.768133898596293,0.999998334217142,0.999281764264265,0.999999999940613,0.998814646661631,0.626688438015494,55.5556,66.0989,90.704,60.511,43.7313,55.8069,56.6982412087912,62.0297098039216,54.0161714285714,NA,NA,NA,NA,12.1257,NA,1.05017184077713,2.75881506119324,3.09191182400763,55.5556,66.0989,90.704,60.511,37.66845,55.8069,42.201375,46.295775,42.99925,55.5556,66.0989,90.704,60.511,49.79415,55.8069,67.828625,71.835325,66.19195,1,1,1,1,2,1,364,102,35
"ZNF577",0.997301229838001,0.707633331399033,0.802720401899507,0.213739865685424,0.293886482378818,0.999999988105572,0.367124592158719,0.0430430721195317,0.999999774040651,0.999977682684494,0.412507613807168,0.0745869902375168,0.999968019285159,0.999658674547385,0.999999197817465,0.0613148765368171,0.00129010739674118,0.999773064604392,0.997361112749966,0.999984578965612,0.999999999998616,0.112823439887008,0.00323604387084564,0.999995041269556,0.999761754298753,0.999999999920165,0.999999224443998,0.584613464923768,0.0275863107134559,0.000445333083293198,0.995034233011537,0.977635456972805,0.996665171075812,0.999999483090811,0.719092690499575,0.155476540108262,640.2878,778.1833,329.8736,357.6871,294.97165,253.997,260.357487087912,287.472583333333,221.905537142857,NA,NA,NA,NA,9.57345000000001,NA,5.70728057047748,17.8237595476677,12.0201815968281,640.2878,778.1833,329.8736,357.6871,290.184925,253.997,187.74675,174.333025,167.1888,640.2878,778.1833,329.8736,357.6871,299.758375,253.997,312.11695,356.074175,265.6238,1,1,1,1,2,1,364,102,35
"ZNF75A",0.114904917693207,0.709133571637776,0.975418603700295,0.00021188682539508,0.00346287755753427,0.99912837432046,0.992072674512675,0.00123504535015628,0.971741687622377,0.999994361693233,0.864489181304091,0.000717812119296224,0.999998915080968,0.99998531651662,0.997016874699516,0.844348137279251,2.25730229463927e-06,0.989049032801281,1,0.999730299108191,0.999740630052153,0.973532386761232,2.08943204835776e-05,0.908044268237044,0.999967656764538,1,0.987640217673948,0.00700794299765406,0.63743785655622,4.58648036660847e-07,0.999665752110634,0.999994247258943,0.979288112967604,0.999999928659054,0.491138905190371,0.00237000581307567,509.1926,1006.8938,197.6534,316.0018,368.79635,247.0588,318.176178571429,370.263068627451,272.171068571429,NA,NA,NA,NA,21.13515,NA,5.26013852748208,19.8702894000167,9.22721220199807,509.1926,1006.8938,197.6534,316.0018,358.228775,247.0588,250.8219,264.909575,231.3912,509.1926,1006.8938,197.6534,316.0018,379.363925,247.0588,382.54215,445.883925,315.4705,1,1,1,1,2,1,364,102,35
"ZNF496",0.991599007636113,0.998594334024125,0.990011103074976,0.999999887173702,1,0.999999730021492,0.999801374534912,0.99986701094641,0.999998972981386,0.999801880706397,0.999999768267068,0.965581867139535,0.990318607985215,0.961005848191441,0.996497425719111,0.999988430427141,0.991404702375633,0.999429384228825,0.989056063415037,0.999977148375737,0.998760574980569,0.999427831583262,0.999125376815014,0.999989296432574,0.998742644026423,0.99999999999866,0.989585511372271,0.35331069247357,0.999809428974643,0.998123628832971,0.999954187780189,0.99742388648338,0.999999984850542,0.994627878284586,0.987304891673563,0.99997425945476,422.0624,261.9627,298.2852,257.732,339.88325,461.8401,375.71517967033,344.331751960784,354.385325714286,NA,NA,NA,NA,69.97175,NA,6.44435332574713,13.1727020127873,13.4741415499706,422.0624,261.9627,298.2852,257.732,304.897375,461.8401,287.579025,247.968475,293.6012,422.0624,261.9627,298.2852,257.732,374.869125,461.8401,458.59675,408.176,409.0083,1,1,1,1,2,1,364,102,35
"ZNF2",0.941258873475206,0.81188040582492,0.720269939868849,0.999996561456025,0.999928551040297,0.999999989670313,0.826166700903049,0.999999999675032,0.999999094752545,0.999953805204269,0.952474910311435,0.999999999999492,0.999990289734246,0.999856559108025,0.999999990432541,0.752563319606242,0.99999999980051,0.999791443285942,0.997593803747296,0.999997694468127,1,0.842756150368942,0.999999516200625,0.998695042214423,0.991514719058089,0.999851103285945,0.999999953978848,0.892364173242457,0.549778249861189,0.999999764480741,0.999999829582724,0.999964215104712,0.999999991447308,0.99999836077366,0.646994709602981,0.243332157188829,161.8705,115.9773,104.2419,98.6105,112.8169,117.6471,118.40810467033,122.475692156863,109.989708571429,NA,NA,NA,NA,34.119,NA,1.34399939566621,2.53446562065659,4.29384652362657,161.8705,115.9773,104.2419,98.6105,95.7574,117.6471,102.097225,105.342875,94.361,161.8705,115.9773,104.2419,98.6105,129.8764,117.6471,134.706025,136.345525,121.47435,1,1,1,1,2,1,364,102,35
"ZNF589",0.998722722303954,1,0.865685102863777,0.998697522217369,0.997522578642959,0.864829333862492,0.965664258847374,0.999995006770205,0.96526772329918,0.999783211610453,0.999983210138956,0.999997616090659,0.999982572034129,0.976712312914791,0.998841586767601,0.982977284503807,1,0.982690554264246,0.979723700091379,0.999826945397597,0.99993785812193,0.999999999995874,0.990993483440136,0.99999999999401,0.529395152820095,0.617887211236589,0.999901001202049,1.28677513089315e-10,0.951704045978416,0.99999968258137,0.951091445946748,0.995607126874644,0.999999691160798,0.999123961190688,0.96131468190274,1.19826193412109e-07,647.0823,469.9919,647.5632,275.6611,396.20835,547.5113,463.936582692308,636.66632254902,426.953871428571,NA,NA,NA,NA,105.43715,NA,8.1421393994311,25.1530280639054,19.8406532012167,647.0823,469.9919,647.5632,275.6611,343.489775,547.5113,356.049175,460.674525,343.09795,647.0823,469.9919,647.5632,275.6611,448.926925,547.5113,541.608875,794.90225,516.1774,1,1,1,1,2,1,364,102,35
"PRDM9",0.911148406721865,1,1,0.911148406721868,0.911148406721868,1,1,0.818863016150431,1,1,0.984499067402993,0.999993743322419,0.984499067402994,0.984499067402994,0.96224717813008,0.999999999638786,0.667017571408644,0.999999999638786,0.999999999638786,0.999999994331827,0.921984083258601,0.999999963872307,0.723709906084486,0.999999963872307,0.999999963872307,0.999999458496998,0.945889519449969,0.998537881967632,1,0.641873925872199,1,1,0.999999999996815,0.907446706889961,0.999994407075539,0.998488259627807,0,0.4055,0,0,0,0.3017,0.0214524725274725,0.0383725490196078,0.00864857142857143,NA,NA,NA,NA,0,NA,0.0118860057026614,0.0179918701391054,0.00864857142857143,0,0.4055,0,0,0,0.3017,0,0,0,0,0.4055,0,0,0,0.3017,0,0,0,1,1,1,1,2,1,364,102,35
"ZNF12",0.324822488719405,0.698256200457776,0.638063751756071,0.99977534662825,0.999940515698435,0.999999999870916,0.73443863320835,0.988085407740009,0.999995833686395,0.999965694344652,0.982935111777501,0.930332475973537,0.998064859067959,0.995720278794608,0.999842086531175,0.595004532685042,0.909943436727832,0.999691163429616,0.998689719330731,0.999999572644039,0.999933425479565,0.719646633707201,0.836420796996501,0.997875695163447,0.993810894328365,0.999904822860845,0.999998351262648,0.807067933588027,0.350175191626558,0.988976677753712,0.999999955559809,0.999997445317962,0.999998177702215,0.995018762101539,0.395954142695386,0.0874361310363976,1001.5987,465.5312,593.4116,572.8373,659.33095,765.0075,687.898171703297,716.953464705882,624.118482857143,NA,NA,NA,NA,125.51295,NA,8.04025659584289,19.6459904223515,23.0693222131563,1001.5987,465.5312,593.4116,572.8373,596.574475,765.0075,599.937125,593.949275,581.5365,1001.5987,465.5312,593.4116,572.8373,722.087425,765.0075,775.3197,812.234625,700.42205,1,1,1,1,2,1,364,102,35
"ZNF202",0.997308216420341,0.200476742176211,0.517578466209507,0.687995244829924,0.943313577274186,0.999830888458314,0.271150491940535,0.843684776874178,0.999810402164509,0.999999999969697,0.874436656912677,0.99905934468512,0.971703564421588,0.99969173604401,0.998095543806792,0.122826538178596,0.759283021239107,0.995164947705618,0.999999999802271,0.999999331682652,0.998425656264531,0.0603775721231912,0.579655323852199,0.999724364918383,0.999999962775002,0.999999997715695,0.985913663848934,0.245272635550848,0.0974370486240549,0.692959955269293,0.998591192090676,1,0.999999999948029,0.995497052726939,0.998462377312456,0.997717491876499,386.0911,332.5223,209.8375,246.5262,242.0972,286.2745,251.104803296703,237.660994117647,244.909768571429,NA,NA,NA,NA,15.4853,NA,2.48614865563694,5.60679023590041,4.95577303127292,386.0911,332.5223,209.8375,246.5262,234.35455,286.2745,222.023025,195.456325,228.75685,386.0911,332.5223,209.8375,246.5262,249.83985,286.2745,281.4304,272.19795,261.86025,1,1,1,1,2,1,364,102,35
"ZNF3",0.385584626802324,0.0405769337226494,0.060451604241149,0.989690631500206,0.996374184777374,0.999999996349376,0.00517889076521449,0.95288977820248,0.999999998966782,0.999999077704983,0.125919434609226,0.999820141321337,0.999977141475552,0.999998998901118,0.999642193409078,0.0028596245652589,0.996946801073829,0.999797861155081,0.999992606030779,0.987940236658797,1,0.0026293613192192,0.995965915327358,0.999881076860203,0.999996826853511,0.991868909424693,0.999999999984277,0.999997048488244,0.00105995693376071,0.976489689267716,0.999999611580388,0.999999999997389,0.999827080559485,0.999995955710248,0.746143878109418,0.913804852065585,1109.1607,731.4112,570.343,593.3572,553.33,640.0603,636.038938186813,631.79325,600.04756,NA,NA,NA,NA,7.78879999999998,NA,6.51727976530189,11.267067394168,13.5074986676777,1109.1607,731.4112,570.343,593.3572,549.4356,640.0603,565.0913,563.4458,565.68535,1109.1607,731.4112,570.343,593.3572,557.2244,640.0603,689.69645,689.6776,628.3436,1,1,1,1,2,1,364,102,35
"ZNF606",0.999629830146275,0.162584024480434,0.276611698854941,0.493872506240292,0.667039222618045,0.999999554933772,0.0489118078637935,0.266733364086976,0.999999999999733,0.999995807795471,0.636118300921163,0.938677045971327,0.996886261887523,0.999795413800227,0.988688451859377,0.0217608361840513,0.213604780823011,0.99998733807328,1,0.999526851066833,0.998075788940047,0.0470590496096427,0.344673345211481,0.999515253789211,0.999999249017901,0.990327036286996,0.999888457220359,0.461079308584686,0.00963199783288515,0.119538874649932,0.999999999798464,0.999999501027667,0.999999902576501,0.983999298984268,0.794339771956135,0.159693526564419,709.0807,630.5758,357.13,390.0134,352.1349,462.5279,392.820702472528,414.980876470588,366.087568571429,NA,NA,NA,NA,79.1735,NA,4.9210444492234,9.69509475756417,11.7831986585228,709.0807,630.5758,357.13,390.0134,312.54815,462.5279,334.831175,349.06475,314.24225,709.0807,630.5758,357.13,390.0134,391.72165,462.5279,438.751275,469.832425,407.3881,1,1,1,1,2,1,364,102,35
"ZNF91",0.0683629224101091,0.150420511492544,0.201211930312502,0.999997755736614,0.999965947905762,0.999999997746201,0.286192188291599,0.978067578312515,0.998539486187189,0.99973132355505,0.710189815416631,0.945127041912129,0.990371981025969,0.996429965968429,0.999989973157189,0.084180044430902,0.926568074330875,0.993767996088187,0.998749554491818,1,0.999956735271922,0.19775808308112,0.776094047713131,0.951951163619317,0.981808561252585,0.999919305498985,0.999999999483565,0.0608020944608797,0.0237755766212365,0.995767981343934,0.99997888989008,0.999999768586342,0.999365181512742,0.992586118899656,0.165222917171983,0.00131145471426841,944.4444,235.6042,307.7617,337.965,454.32785,530.0151,455.241116208791,512.173055882353,376.754474285714,NA,NA,NA,NA,128.79055,NA,8.18453480321445,21.0204452180691,19.1815667077309,944.4444,235.6042,307.7617,337.965,389.932575,530.0151,355.661075,366.189375,304.7498,944.4444,235.6042,307.7617,337.965,518.723125,530.0151,544.3636,575.108825,456.4552,1,1,1,1,2,1,364,102,35
"ZNF226",0.798016018607692,0.99999987677012,0.999803024672014,0.666241723342863,0.434547948194535,0.999995455289707,0.999900494001966,0.308090553992755,0.999999468260681,0.999999997166974,0.99794419024253,0.305764280998725,0.999817722142077,0.999999900382827,0.999990115683991,0.999583029562985,0.0957673189216249,0.999997796071838,0.999999980808774,1,0.999947867082815,0.999956354879717,0.144423299327705,0.999999991973959,0.999996731985221,0.999999796264656,0.999547050794682,0.9045515564166,0.978920521968886,0.027433517722964,0.997614756077728,0.99999797814794,0.99934026840064,1,0.158080737562511,0.03769772128231,508.3933,761.1517,475.1805,422.6804,440.578,390.3469,441.287654945055,458.445258823529,388.728971428571,NA,NA,NA,NA,6.6336,NA,5.76076590185965,12.3524239567912,12.1775630419492,508.3933,761.1517,475.1805,422.6804,437.2612,390.3469,369.821525,384.095475,333.69065,508.3933,761.1517,475.1805,422.6804,443.8948,390.3469,496.78715,517.439525,448.06645,1,1,1,1,2,1,364,102,35
"ZNF229",0.601595897115557,0.61410951958797,0.858063414434094,1,0.999971741288426,0.999979777946082,0.673251367168523,0.999981474067941,0.999987726810612,0.999999999886358,0.999999999609957,0.672153620003358,0.684158081857825,0.900859686084255,0.749652970287444,0.576761362556281,0.997898849130474,0.998352980344892,0.999999988676843,0.999989311361852,0.676764616886415,0.423253968031892,0.99985792819066,0.999902380479464,0.999999999975284,0.999999999999103,0.522350467285315,0.505673790888535,0.305650824674926,0.999997561705681,0.999998744783881,0.999998833055475,0.999999618153414,0.393033499251302,0.233876126116155,0.976322534532786,433.2534,206.8127,208.935,256.8355,247.8285,421.1161,269.948071153846,250.728629411765,232.996228571429,NA,NA,NA,NA,19.0042,NA,4.46834951793946,8.39355931973574,9.75242208463709,433.2534,206.8127,208.935,256.8355,238.3264,421.1161,212.573075,195.1197,205.61125,433.2534,206.8127,208.935,256.8355,257.3306,421.1161,322.059275,291.96555,273.3299,1,1,1,1,2,1,364,102,35
"ZNF180",0.84870879962318,0.247200393244432,0.401720153604434,0.989136472003136,0.998850025371418,0.999999261905129,0.556393752028052,0.999999728572809,0.994181250565184,0.99973889035134,0.917332720762628,0.999999978810508,0.969548321206708,0.99463692120977,0.999968331041349,0.468844193804156,1,0.902903291644277,0.984809528855869,0.999957356753061,0.999999887414525,0.813196743671739,0.999802989888897,0.615743609807987,0.844095523427773,0.962228375234228,0.999997646323496,0.000158488119634925,0.200538102056363,0.999945064066107,0.994082343210958,0.999889957680949,0.99999953995295,0.99879660905305,0.112468135693506,1.05033603891025e-05,270.9832,170.3163,106.4982,124.1596,156.8409,181.5988,171.739831318681,196.142153921569,148.289411428571,NA,NA,NA,NA,34.2113,NA,2.45204889139103,5.10896790926283,5.58398656812688,270.9832,170.3163,106.4982,124.1596,139.73525,181.5988,141.021125,164.837225,131.0409,270.9832,170.3163,106.4982,124.1596,173.94655,181.5988,200.7359,231.5416,171.6642,1,1,1,1,2,1,364,102,35
