"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4d-T1","p-adj-T4d-T2","p-adj-T4d-T3","p-adj-T4d-T4","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4d","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4d","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4d","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4d","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4d","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-T4d","count-TX"
"ZNF674",0.719478607629382,0.99996908719597,0.814976911799539,0.999125486833822,0.925420637139614,0.999896869405443,0.997085609540001,0.989451451551407,0.997898218519434,0.999114658957649,0.999999993124652,0.99999042733296,0.999999768809622,0.999991229379749,0.998847951297672,71.1483665384615,74.1130166666667,70.5639863247863,69.2594323529412,61.70385,71.7131,1.29954109269168,1.31873049557472,2.10016864304212,4.02325534438555,1.35495,10.057591640315,56.26685,56.394825,53.2346,50.466525,61.026375,65.45705,86.191025,85.326675,87.0534,83.14365,62.381325,81.66115,260,588,117,34,2,3
"ZNF432",0.380062856120356,0.0821844792289389,0.656988104230137,0.670267565183928,0.979084174294313,0.999994771984838,0.993376420783966,0.99921332872424,0.999991796934062,0.999977526610179,0.720149452317122,0.852631274485187,0.948154171380378,0.944175238915077,0.997406100665805,153.768813076923,141.562912585034,128.617594871795,130.765391176471,120.01175,84.4270333333333,5.92098001935043,3.51673779389065,5.61838589150455,8.60847965644799,33.73165,12.2706553101744,104.749475,89.59545,86.4004,101.36535,103.145925,76.6971,182.2737,177.40885,166.0489,170.2178,136.877575,96.54505,260,588,117,34,2,3
"ZNF10",0.837171169339493,0.761350208711649,0.991480740236288,0.170052272177091,0.37966169788302,0.698776502213137,0.446446482001287,0.526523482046591,0.590393835758852,0.840181633174629,0.955109996546107,0.911266528168658,0.876252976862511,0.633192009315214,0.359020934234295,212.058314615385,202.795312414966,196.56648974359,167.3578,77.3353,264.0192,6.50156063817876,4.34965315326172,9.01583267912895,13.200270052126,6.1425,94.4132588340395,153.355525,136.88125,131.5349,112.852725,74.26405,174.46085,255.0789,252.219175,248.974,220.645675,80.40655,334.6803,260,588,117,34,2,3
"ZNF486",0.997038255995291,0.764732542366461,0.87276092799003,0.922689263915043,0.827806039132403,0.541562449611547,0.971429214058146,0.978432026297333,0.993243438879133,0.916460166986475,0.999999988687429,0.9999986569652,0.999714131862091,0.999834353778331,0.988935937118209,157.544535384615,149.401721598639,123.213014529915,199.011129411765,30.309,162.6538,15.9087484717348,9.65281291370954,12.7774628678404,39.2355693901012,15.8956,38.7381491982172,40.216375,27.802875,29.3721,52.40065,22.3612,124.19605,175.8742,173.35435,147.5865,227.64025,38.2568,185.91185,260,588,117,34,2,3
"ZNF225",0.705408115083653,0.278078296117534,0.798955315673146,0.999666749094245,0.999704594499637,0.939141323527342,0.875569501409696,0.928644545795074,0.971174026007673,0.914205822887409,0.632612521935514,0.745641731219328,0.866926824499771,0.725954069085168,0.999996708256177,92.7335465384615,87.9241797619048,82.1192444444444,90.2592235294118,57.14885,52.2720333333333,2.12555648180672,2.11771468445798,2.94227598220526,6.51373100864321,29.33175,13.8148434581954,70.8112,59.8838,61.2876,73.284375,42.482975,44.64835,113.5078,107.085825,99.1854,118.571475,71.814725,66.0612,260,588,117,34,2,3
"ZNF350",0.597330454383222,0.319000268218018,0.894237435533638,0.796246048850687,0.987385232798753,0.999999996163088,0.998379722884955,0.999867365585207,0.999998810567148,0.999999315613523,0.991849154255015,0.99892519205679,0.999961334530582,0.999974456099892,0.999999959612463,369.835423076923,342.48773707483,317.722370940171,316.351061764706,301.89805,291.6081,16.8269450033736,9.33885334253666,14.2221430464582,19.3408464322257,118.49395,101.886316041868,247.01735,214.778775,206.5663,254.969225,242.651075,194.64635,398.201025,398.828925,390.2559,366.25925,361.145025,367.18935,260,588,117,34,2,3
"ZNF253",0.999999997229994,0.949409440556653,0.918713025506212,0.998192912006346,0.998145024598194,0.944697662175759,0.650325944612629,0.646237097331319,0.74151127919245,0.604345880387575,0.999849835713606,0.999836332393225,0.999999358074748,0.999016509084248,0.911277301838834,324.355805769231,324.67168707483,309.782928205128,335.840020588235,165.1333,302.408066666667,7.60099613362975,6.43941408795929,13.3838136441712,29.9315920981455,39.0157,86.0988965363346,236.2778,217.758925,208.7999,258.81935,145.62545,230.69825,397.010275,400.1965,385.9482,444.570925,184.64115,379.5309,260,588,117,34,2,3
"ZNF878",0.0285668105399242,0.999737479855343,0.108867195845594,0.892028138817706,0.999975952180423,0.851716846395031,0.977167171497714,0.998350499824389,0.970991429704924,0.997658062553133,0.998787967558066,1,0.997798633249749,0.99999993486415,0.999528516603085,5.58282846153846,6.85176428571429,5.40403247863248,6.67712352941177,8.51175,6.85936666666667,0.290004203045784,0.257833339860964,0.310447502019602,1.06012453215321,0.49665,1.89404351440099,2.545575,3.465275,3.3541,2.3092,8.263425,5.27315,6.743525,8.403075,6.8306,8.510575,8.760075,8.54885,260,588,117,34,2,3
"ZNF727",0.679733407295258,0.999564871469062,0.977473333803113,0.520122616953076,0.858841901646656,0.711112394902488,0.999998303295492,0.999841033102034,0.99998829471846,0.99487741347585,0.99186128904016,0.998690086016821,0.995275761141411,0.99999997002424,0.997566236152425,14.3042823076923,12.2726214285714,13.6490769230769,8.51416176470588,15.6681,7.99843333333333,1.24819695124027,0.735714708738195,1.82227561710544,1.83961151423766,10.2631,2.95638622552001,2.003775,1.685925,2.4958,1.161625,10.53655,6.44585,19.3579,15.6332,14.9705,12.121325,20.79965,10.95355,260,588,117,34,2,3
"ZNF578",0.999850710238852,0.995931418654489,0.99911225755348,0.864487194917709,0.892972427713227,0.971250036176964,0.999774070225303,0.999861407670684,0.99995791401947,0.999999999924693,0.999798179341731,0.999641481068089,0.999133430590049,0.99049222138244,0.998837118014122,42.4181453846154,41.5070792517007,39.7243786324786,32.4859882352941,32.9722,49.9700666666667,2.58757138722161,2.16039183791705,3.56718869119975,5.52095551443144,4.7459,36.9904827112026,17.3638,14.921125,14.2766,11.831275,30.59925,13.22075,50.433075,46.821525,53.856,43.256025,35.34515,71.9968,260,588,117,34,2,3
