"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","p-adj-stage Tis-stage I","p-adj-stage Tis-stage II","p-adj-stage Tis-stage III","p-adj-stage Tis-stage IV","p-adj-stage X-stage I","p-adj-stage X-stage II","p-adj-stage X-stage III","p-adj-stage X-stage IV","p-adj-stage X-stage Tis","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","mean-stage Tis","mean-stage X","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","SEM-stage Tis","SEM-stage X","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q1-stage Tis","Q1-stage X","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","Q3-stage Tis","Q3-stage X","count-stage I","count-stage II","count-stage III","count-stage IV","count-stage Tis","count-stage X"
"ZNF211",0.335078309774518,0.518715808167092,0.999999999975518,0.617145622330461,0.934323635604451,0.938478444942618,0.975074150394685,0.992433924616698,0.992428409773756,0.999548033623701,0.940685867473662,0.999895117034086,0.999898766082598,0.99483719949614,0.995969066863444,263.034997633136,237.545593760832,237.672911607143,201.736893333333,153.7685,229.055447058824,13.6927021441783,5.69513669208607,9.55218762269849,22.3975199810167,NA,20.3869976601151,181.8788,158.5996,160.63515,147.07665,153.7685,180.2837,295.076,284.6995,280.83015,280.07375,153.7685,301.0238,169,577,224,15,1,17
"ZNF205",0.999986725743541,0.999999999824256,0.99998832457953,0.999988835303377,0.999945474342965,0.999985641834207,0.965652191929366,0.967798230064526,0.965852103173498,0.962616725913947,0.991699024925389,0.985566544527932,0.990789913814165,0.999627792242309,0.937179480300759,340.96530591716,343.82940779896,341.317249553571,332.44496,510.3701,309.672358823529,14.4936013819818,8.67070656633073,15.3988096922193,32.290058041237,NA,32.648017589227,210.8733,207.7174,206.480975,266.77905,510.3701,213.4212,439.8228,422.9665,400.38115,391.0454,510.3701,352.4913,169,577,224,15,1,17
"ZNF45",0.984595015961404,0.705374096726001,0.878580347874115,0.999918230989573,0.999999999996594,0.999558897428021,0.995901456128089,0.997696911118841,0.999189586352081,0.998059548468866,0.650047716514388,0.457108126306343,0.277260967107474,0.803679213713147,0.953363108025669,323.348929585799,315.299229462738,303.429415178571,315.030306666667,254.0377,376.099552941176,8.58052741985846,6.38785887974761,6.74767638314839,30.3846491634,NA,37.1770583807161,246.3519,227.2896,230.0409,227.18645,254.0377,309.7484,392.7146,382.2391,374.40655,414.0068,254.0377,411.6032,169,577,224,15,1,17
"ZNF133",0.999999990778201,0.999734006031076,0.998455911542349,0.973476680304985,0.967726648862638,0.986022609489164,0.0991769739613659,0.0986335991586434,0.0917552918268751,0.0722107175195352,0.997185580691924,0.996260773595657,0.999236735020468,0.999882221097438,0.0874401688812477,322.180742011834,322.780821317158,316.679550446429,283.616993333333,810.2288,299.825529411765,10.9273999510719,8.52711394466821,11.8845614221603,25.3202465912379,NA,32.6386539701268,233.4779,217.7084,209.72125,222.27665,810.2288,202.7257,374.1144,378.8462,350.248475,344.24915,810.2288,417.8644,169,577,224,15,1,17
"ZNF436",0.0425392424862938,0.63598786607029,0.818169845976993,0.896820969995551,0.999996736307459,0.996797329459261,0.997506276617342,0.980475585904838,0.990020448832098,0.979482200185921,0.999993870528325,0.94748489066109,0.996553024053173,0.980771765126649,0.996890006851045,1068.89487869822,954.408433275563,998.205217857143,940.47468,1274.8721,1053.51091764706,32.6813752371464,16.8565768878935,37.3759094566422,148.171331913779,NA,90.9513958315238,770.4173,661.9515,709.838375,580.87265,1274.8721,832.7724,1292.0617,1169.1112,1115.85145,1039.84235,1274.8721,1324.9159,169,577,224,15,1,17
"ZNF484",0.285624050244966,0.598587296854201,0.999816053013113,0.930139728264745,0.999744059111371,0.999218826142802,0.977855653983242,0.99398940798642,0.992888887225602,0.997395590417582,0.845474483522879,0.360224359970064,0.43802650328521,0.612220452304214,0.915799599254156,100.564381656805,92.316893067591,93.2593107142857,88.9683866666667,67.6312,114.040329411765,3.66215830289507,1.8931604321175,2.74090695031761,9.69481321873597,NA,11.2450823868826,67.5777,58.7548,65.0725,63.4231,67.6312,88.2008,127.5239,122.0305,118.90385,119.12865,67.6312,147.7195,169,577,224,15,1,17
"ZNF780B",0.999931054007883,0.986232872313718,0.882907807737214,0.919973223598534,0.882651768935208,0.975177448960609,0.978766695409641,0.975965178220423,0.986194940443024,0.997784636068268,0.949401585029738,0.959891142682798,0.853340281670846,0.730921580274951,0.939526266695583,309.715128402367,313.074268457539,297.938904910714,262.762753333333,182.0323,349.339305882353,10.0548390490888,8.29114224278493,9.48852208633667,32.4541921108519,NA,28.6566598427931,210.6129,198.8383,202.58225,189.383,182.0323,279.1264,378.4068,385.0223,382.786025,292.4409,182.0323,426.6638,169,577,224,15,1,17
"ZNF557",0.9990287814443,0.646873763483485,0.625857876324724,0.469507722273232,0.516555552910407,0.822265648253639,0.999939631270711,0.999973316990589,0.99999990695293,0.999835615028466,0.949393355504538,0.900078538568609,0.653584375486956,0.341277835459244,0.998188464058234,220.163502366864,217.251957019064,206.374118303571,177.305586666667,201.2113,240.190988235294,8.31267327231235,3.72261513605451,4.85874009495394,12.2842724510182,NA,13.9891891081031,155.1129,165.0135,152.854225,156.54835,201.2113,195.9114,261.164,258.7152,254.28505,200.6264,201.2113,279.1264,169,577,224,15,1,17
"ZNF337",0.999968784124613,0.997084081823344,0.998622033925968,0.978569230176753,0.983401826104885,0.993783354324651,0.104505321578857,0.0990705809359169,0.0923431971183611,0.0781124504010294,0.997537023473577,0.998603597391474,0.999807382461634,0.99991958666444,0.0928821478215556,516.736550295858,513.177679722704,506.247814732143,474.00742,1079.677,491.455723529412,18.2737571883895,8.97916044435705,14.4656287299209,33.8014333223526,NA,39.1367316639787,371.9164,365.0243,355.19935,414.34725,1079.677,364.5043,592.227,625.7816,626.714125,537.8761,1079.677,551.5521,169,577,224,15,1,17
"ZNF317",0.946030735540339,0.410444073433461,0.701976879687291,0.523524556859103,0.688143498584567,0.914966543240066,0.999996402576713,0.99995607145237,0.999601105986604,0.993260131888167,0.999927550910067,0.994049936930322,0.921760577164161,0.688939050837144,0.999999859519208,807.717112426036,787.252962218371,757.830096875,688.012006666667,839.1655,822.317858823529,23.4316829488475,11.4264219334235,12.032390268971,38.5559701421632,NA,45.5042825293966,666.5696,640.1134,642.75835,605.5781,839.1655,702.0612,878.6081,880.581,863.318775,774.4528,839.1655,854.1023,169,577,224,15,1,17
"ZNF426",0.991914931784521,0.963284376777503,0.998455784486577,0.995265641513392,0.999377779833493,0.999938502758659,0.839247191512767,0.861740575843631,0.876342833556961,0.909868819919774,0.999999942457225,0.99982938412473,0.998880421273199,0.998011674401322,0.847379257950826,151.554788757396,147.09750762565,144.270757589286,139.313746666667,47.4428,152.721394117647,6.32677403610294,3.78984670205117,5.19108554710562,21.9035791391702,NA,24.5093118139978,85.0684,79.6,92.486725,75.72,47.4428,88.1552,203.792,197.595,195.757225,180.23755,47.4428,220.9945,169,577,224,15,1,17
"ZNF331",0.996243867974817,0.932727825769771,0.984313541122616,0.547996723185812,0.6252100106155,0.768577590235056,0.998133920421548,0.998871251851767,0.999454017771304,0.99999999959466,0.999398328841578,0.999977416518995,0.999999983217146,0.907770819493464,0.999442674609866,492.989507692308,482.176722010399,468.921380357143,380.914,385.9354,471.497352941176,16.6388310078386,11.3183223558902,14.172486810278,40.3685257446725,NA,47.1225221113154,361.3596,334.83,336.3439,266.38945,385.9354,368.2241,567.3955,565.7131,548.811275,459.0553,385.9354,544.4559,169,577,224,15,1,17
"ZNF227",0.999999801036211,0.57532303986445,0.24253825647415,0.948039916538741,0.935120526948626,0.999775914093177,0.999994696819126,0.999995743490333,0.999690781250542,0.999208873531369,0.534915977932561,0.512619064151889,0.165186511991675,0.40410810039056,0.99971573586319,330.965561538462,331.761419410745,308.564202678571,298.590093333333,348.5868,388.979011764706,7.5292653762403,6.30920872065135,6.71708908261881,23.8740931317221,NA,54.6401825707415,271.5021,247.4399,246.05805,223.133,348.5868,293.0097,383.0405,384.4655,367.252725,340.368,348.5868,400.075,169,577,224,15,1,17
"ZNF141",0.29462162782284,0.719001338032002,0.996520147249294,0.619273143030915,0.941904974431807,0.902520456921846,0.999998691630734,0.99976304957261,0.999886085111936,0.995986519702116,0.999969542191989,0.994018313120921,0.998911073825626,0.897065468361991,0.999991945058021,93.8705887573964,86.4119220103986,87.9880973214286,76.60218,97.9139,91.9402352941176,3.30055700682674,1.70816837415869,2.61287190323463,11.3390923327987,NA,7.8448269028533,64.3305,55.8988,58.83455,44.55435,97.9139,76.0931,115.4452,111.1308,113.52745,91.991,97.9139,117.4266,169,577,224,15,1,17
"ZNF304",0.24057914217774,0.715078401197437,0.990893318817643,0.715050597743816,0.978479131792491,0.948511261562084,0.998779226648273,0.999952986499633,0.999868160918302,0.999999999964406,0.999871919485535,0.995241446643348,0.999527440792281,0.946161821739162,0.999537845459337,505.973640828402,453.000596533795,466.074661160714,400.4702,397.039,488.549652941176,26.0776129682269,9.4800264317552,22.7409047187815,43.0016170903607,NA,41.0399797412044,368.6883,324.2172,327.83175,320.8556,397.039,424.3782,574.2397,544.5373,553.535225,472.8121,397.039,612.6074,169,577,224,15,1,17
"ZNF132",0.507411058338961,0.644571316802893,0.999999952264262,0.521986814236415,0.843700893956627,0.861108411820647,0.927762443281668,0.964088680472826,0.965040151547562,0.996412308944195,0.999594435851235,0.9997113436093,0.999662311785351,0.889802821232772,0.954337559825682,88.2317319526627,80.0636528596187,79.8484334821429,63.3906133333333,36.0027,83.9378941176471,4.27859893966232,2.07447850770261,4.20199110362694,9.92449079394657,NA,10.261813210574,49.331,42.9305,45.695125,34.7004,36.0027,60.191,109.2463,104.2846,96.186725,84.5015,36.0027,99.1908,169,577,224,15,1,17
"ZNF20",0.894987138202397,0.618332000023295,0.958149822089908,0.144562584351394,0.260502147004854,0.426486118738822,0.581533407796302,0.517211224051597,0.474839661487953,0.231824289542516,0.999068136802527,0.973453643554388,0.913789960317384,0.277192701468585,0.669125815233757,199.29918816568,192.407535355286,187.4656625,150.741773333333,319.8923,206.306441176471,5.54894914563618,3.29571967312017,4.2114315489793,14.6230766969409,NA,11.79105095156,160.1602,137.5486,140.173525,124.18775,319.8923,175.4969,238.956,234.8726,221.410925,167.5526,319.8923,221.5791,169,577,224,15,1,17
"ZNF670",0.812043403996651,0.826259705771288,0.0359937146038158,0.960661526524864,0.796188932871367,0.998994271355659,0.998370142479627,0.999619965299899,0.994380993445127,0.989249226114684,0.931996629935137,0.994386004112036,0.689906352989584,0.773042264112714,0.99997945235182,112.877823668639,119.673947833622,105.138,98.8650066666667,138.9502,127.974447058824,4.06689651675336,2.81376666569703,3.29059821562463,12.755529283086,NA,25.5868146775261,74.8682,76.7603,68.967925,69.6395,138.9502,72.1396,148.2926,148.3443,130.42995,117.64545,138.9502,154.606,169,577,224,15,1,17
"ZFP37",0.999069180346425,0.346592337818488,0.25439203795837,0.620364370868132,0.670755986407655,0.963569880795843,0.999990554922282,0.999974224508023,0.99931499771087,0.993945789217248,0.954754489793106,0.909130280009811,0.544059309290555,0.457689069944952,0.999999750825139,66.288950295858,64.9495764298094,57.9338223214286,48.9206066666667,72.3419,75.3380058823529,3.02622691709072,1.72010232539587,2.80371967134859,9.37643588548019,NA,10.8776352021167,36.4372,33.9603,25.65525,26.67925,72.3419,47.5409,85.9251,88.2638,81.1323,59.443,72.3419,95.883,169,577,224,15,1,17
"ZNF189",0.351738205718064,0.243681149575891,0.98894651698828,0.595429388667444,0.921330458655648,0.970078797586173,0.999998219575023,0.999773900178959,0.999500419754356,0.995372880636461,0.984508944504433,0.724073449811451,0.618056354436952,0.527699945111227,0.999999837658452,556.207528402367,525.164588734835,516.323500446429,478.886946666667,575.0336,586.988394117647,14.4610828672945,7.30423942784345,12.0027723773951,38.3268511624557,NA,50.9208123686559,427.9412,400.3974,392.589425,397.63095,575.0336,420.7827,646.3184,630.742,616.261825,537.6234,575.0336,646.8893,169,577,224,15,1,17
"ZNF434",0.0330478653026254,0.00513608130554144,0.795916358138983,0.292791340284025,0.859691157607496,0.975359449861578,0.985261237326682,0.938081544264911,0.907219633178487,0.839258126052684,0.897474693051678,0.999999997155549,0.999068945336019,0.96201495078849,0.942989753019825,476.277690532544,437.680122183709,422.848899107143,393.379073333333,575.0336,436.632647058824,12.3586946888525,6.13501260479981,9.09040537356954,28.5352140934878,NA,40.5162579135525,362.3564,334.2795,333.81515,319.4342,575.0336,331.6476,570.6845,512.3707,508.1356,473.19125,575.0336,464.3526,169,577,224,15,1,17
"ZNF287",0.999875935339004,0.858393727005642,0.827403445131985,0.991640296872497,0.995128893733089,0.999987118054231,0.998252391165718,0.998625739170516,0.999635048315678,0.999845790341978,0.996306745746605,0.990979466082397,0.927562609770289,0.966461675515032,0.994684868512246,157.565689940828,155.922901906412,148.612948660714,145.44136,125.1682,167.181405882353,5.82098231039688,3.32369783798021,4.5552873579252,18.8939852672214,NA,11.4251949825538,113.3647,105.4445,104.0412,91.0326,125.1682,148.6122,197.3763,198.3607,185.51615,182.91795,125.1682,191.1099,169,577,224,15,1,17
"ZIM3",0.992897917921546,0.783423617128321,0.899765458564007,0.999996995617477,0.999999752004393,0.998971512227096,0.999999999991179,0.999999899761043,0.999992089546835,0.999999986899964,0.999997486837927,0.999999322286679,0.998445738134526,0.999999999995798,0.999999990654768,0.00477514792899408,0.0308511265164645,0.0741477678571429,0.0211866666666667,0,0.0197294117647059,0.00341409043693901,0.0193063418290211,0.0543907819879097,0.0211866666666667,NA,0.0197294117647059,0,0,0,0,0,0,0,0,0,0,0,0,169,577,224,15,1,17
"ZFP14",0.530479114013086,0.132524417413595,0.778551813522653,0.967425338507868,0.999852918810012,0.999993325894754,0.866732428972792,0.921617090908102,0.950298344685723,0.948115583956718,0.999590462741822,0.999769015172337,0.983695457531343,0.998933499671832,0.90837144713059,300.33045739645,282.480809012132,270.100737946429,274.4758,163.8627,290.736511764706,9.5620001725988,5.17134060352077,6.96029955620165,32.8193313007905,NA,26.9285927439151,212.5224,191.9192,191.62445,205.4485,163.8627,224.8428,358.2138,361.5334,336.8643,310.0339,163.8627,336.2184,169,577,224,15,1,17
"ZNF473",0.993434663894089,0.999251939156336,0.887843199885442,0.999720831079307,0.999997539311832,0.998139507249413,0.993105005745965,0.995435152942461,0.990790982813004,0.997009594354969,0.99631670228039,0.999597178511545,0.987445200946398,0.999993745953433,0.99813608124086,326.892667455621,334.397720450607,321.346380357143,338.878126666667,413.8627,346.196117647059,13.9922904679068,6.01968243286557,10.4131142241558,26.5570099615049,NA,23.9201469243214,232.6945,239.7795,226.54705,252.25995,413.8627,279.437,351.4943,389.1997,389.711125,413.57855,413.8627,411.5696,169,577,224,15,1,17
"ZNF614",0.364104943150801,0.233155444413465,0.98407140379236,0.792431890447852,0.985302534269916,0.997561549460257,0.999881776976563,0.999999706220662,0.99999999959412,0.999998708499506,0.99993845246599,0.996950388820216,0.984222766896631,0.962966350440622,0.999969991617147,313.515996449704,281.487872443674,271.495051785714,248.87706,267.8331,303.360676470588,17.2907624171843,7.93694742878995,9.59786827923326,31.7838680850444,NA,39.6901150252514,213.6668,186.332,194.03805,168.53155,267.8331,232.7044,339.5703,327.9923,328.82265,326.473,267.8331,347.8383,169,577,224,15,1,17
"POGK",0.352843169479808,0.99746491778224,0.0588108658349367,0.999821023766167,0.998842711667629,0.997835802430406,0.999775088916316,0.999998162452659,0.999518304316472,0.999954927102921,0.985039953638373,0.999999999980566,0.9547504242406,0.999768026863544,0.999998191363686,2323.22325443787,2501.19551802426,2275.28397633929,2396.68122666667,2609.6904,2498.50080588235,69.2686105108177,46.5088110281792,57.8107450481074,212.480590880613,NA,259.180989963378,1627.9053,1760.9798,1675.045275,1977.91745,2609.6904,1764.4701,2770.1543,2941.5266,2622.6837,2904.0697,2609.6904,2703.6437,169,577,224,15,1,17
"ZNF514",0.94230496719603,0.999999746879272,0.877201521765221,0.993757052895424,0.999822842810367,0.991851272252316,0.73038922109266,0.678759225066092,0.734131417024014,0.664993013849381,0.464706609966822,0.639896263761689,0.43302501046922,0.953028453279151,0.462970775463135,271.219204142012,280.941140727903,270.341819196429,289.35028,101.6151,326.824970588235,8.25152135493086,5.29626442601853,7.68088733700904,29.860958989259,NA,31.5007130216544,199.0674,187.0614,184.826175,190.04785,101.6151,233.4906,327.1214,345.775,343.472425,386.01955,101.6151,431.8729,169,577,224,15,1,17
"ZNF300",0.999992080260449,0.999992210411429,0.999400727702028,0.971113649644575,0.9747939060488,0.959868226388759,0.993026982330372,0.993643459802398,0.992146273679582,0.999321891118223,0.712386603432665,0.713599014199555,0.666013803794912,0.998121748794747,0.999953989036561,92.7373633136095,91.5628974003466,94.1009584821429,72.84812,38.6945,58.3844529411765,8.74965402496954,3.64083122591682,6.76365061173261,14.7346752313692,NA,13.8403803538593,28.8,27.5564,31.357225,24.3252,38.6945,17.8765,115.4891,128.0093,132.70745,104.531,38.6945,72.8387,169,577,224,15,1,17
"RBAK",0.96666176508242,0.999565452612861,0.996779517200573,0.999973810794702,0.999999428500042,0.999999887717615,0.978556046333734,0.967617787459871,0.97394354638485,0.974967919797803,0.444541644189123,0.592267761382565,0.515117940553956,0.846491013858962,0.854512268134774,624.744158579882,640.738122530329,632.114190178571,635.771006666667,458.9502,730.736588235294,16.3929276824315,9.93577290417055,13.5040812302804,69.4188175768903,NA,57.6090075356193,476.9089,481.1526,495.05245,462.35745,458.9502,575.0715,729.9761,741.6854,771.219675,729.088,458.9502,810.3152,169,577,224,15,1,17
"ZNF92",0.999999751506182,0.999719646234142,0.999684698721301,0.997774824065768,0.996744595371698,0.993385930073118,0.999952142450916,0.999943934378911,0.999906001306643,0.999999506499175,0.989792120885539,0.990105547744629,0.995939777138281,0.970462922049133,0.999301609239334,839.282222485207,845.286394974003,868.06131875,722.658326666667,641.319,991.656347058824,53.3931043649632,43.0932661603054,66.8952447399138,169.414365505929,NA,199.603887966932,376.8288,340.228,342.23155,341.90185,641.319,394.8264,1102.6297,952.8024,899.082975,662.4296,641.319,1436.9628,169,577,224,15,1,17
"ZNF157",0.997858392190938,0.882817892051495,0.93943680371384,0.686510086458127,0.750075720785673,0.896522713605509,0.984416766295946,0.987940496209626,0.993135003797076,0.999785824961313,0.997665542900858,0.999626611431005,0.9999999999696,0.969109803701433,0.99407335536571,2.01478106508876,1.91915424610052,1.7387875,1.03957333333333,0.3365,1.73153529411765,0.179510997299807,0.106235444075099,0.159729703322515,0.355356107838008,NA,0.654742283265465,0.32,0.3169,0.29935,0.14065,0.3365,0,2.8048,2.673,2.149625,1.1127,0.3365,1.7036,169,577,224,15,1,17
"ZNF182",0.791048298153368,0.841685132186736,0.999997950829176,0.938399126138024,0.995043156594334,0.996650418799108,0.998645574740153,0.999722505173041,0.999761714592929,0.999990222835294,0.999998717501844,0.993497969718113,0.992249619759135,0.971066969860463,0.998400786704009,233.808814201183,224.229644194107,223.507560714286,212.492246666667,199.5289,235.933382352941,6.57091817743748,3.57841707589309,5.55811126645534,17.4519662727479,NA,19.7644840659571,182.3542,159.3445,167.594025,175.5435,199.5289,181.441,272.8088,274.6835,275.152275,229.59795,199.5289,277.3143,169,577,224,15,1,17
"ZNF673",0.970911475936374,0.999998957354193,0.92164521940204,0.557225813500471,0.358536333612102,0.569997898636387,0.951161412510768,0.964957043772565,0.948751569205323,0.791305218022559,0.97959642964916,0.910933817665997,0.983127947803539,0.975851572983162,0.905691117225042,212.758644970414,217.974170883882,212.024062053571,178.5181,280.2826,198.7619,4.77464844457858,3.42513386386708,4.83493251086753,13.0851480343938,NA,16.9648188896558,175.7246,171.829,165.6148,156.65195,280.2826,157.4915,246.9429,251.1882,251.9398,205.9259,280.2826,231.3236,169,577,224,15,1,17
"ZNF41",0.995969728840367,0.999481650293776,0.921525985938881,0.999872776952892,0.999999329416418,0.999016630229392,0.895171522290712,0.910298969779841,0.881738460042759,0.92751960031276,0.930807225402236,0.850809700225592,0.960844375595731,0.951997302858794,0.79873384759869,306.063062721894,301.095149393414,309.841414732143,298.55906,186.07,333.458788235294,7.87210331910901,4.77207628593,7.68178395288139,28.7558212327253,NA,22.2049375893809,224.7191,219.7263,233.94915,199.61165,186.07,296.9573,378.3359,373.9698,378.018475,386.4688,186.07,381.9665,169,577,224,15,1,17
"ZNF7",0.817480738335515,0.187131903380057,0.581992333343758,0.994941958086215,0.999994391638626,0.999309272088879,0.911411301257439,0.943098143751059,0.970131341528758,0.957515989069901,0.950124567072694,0.99701201624171,0.99999997607455,0.99990804630011,0.971685453580114,578.246544378698,609.173856152513,645.680847767857,619.035553333333,870.0841,642.5015,18.4109562567672,11.4269690550863,22.4525766193623,90.4406918843682,NA,68.0558871695346,410.0747,428.4066,440.087175,398.63565,870.0841,439.7598,711.3441,711.5126,739.634175,709.6593,870.0841,798.4781,169,577,224,15,1,17
"ZNF214",0.183738557214676,0.0280630076012511,0.748030509148746,0.719361022222377,0.98449258531528,0.999837155001379,0.900478752096045,0.958031388078662,0.976748653697801,0.986911225148852,0.753864870774445,0.992720641682276,0.999993997084635,0.999998522993836,0.983182128918966,64.9545514792899,55.3289357019064,50.2492415178571,46.96294,15.1413,48.6561588235294,3.60541892294584,2.08020286364182,2.75669616796978,10.1228626628505,NA,8.48075444270324,26.4706,11.3593,14.150375,22.98845,15.1413,19.1977,92.8013,88.9345,78.646525,60.90795,15.1413,73.179,169,577,224,15,1,17
"ZNF215",0.980293986075399,0.999999268424618,0.984203293395943,0.999998502173524,0.999993922693699,0.999999782782532,0.999834027410997,0.999956200685766,0.999859604857108,0.99991649549261,0.99763995020144,0.999939497840248,0.998310020350568,0.999874308281659,0.999991586892179,20.6274905325444,22.204143847487,20.8534678571429,21.3172866666667,27.2544,23.5295470588235,1.47640232629383,1.17133686095135,1.37475565221247,4.32697120800909,NA,8.46070678780877,7.5509,6.7881,7.623075,9.2408,27.2544,7.5445,25.7472,26.3327,27.6034,33.24515,27.2544,20.6304,169,577,224,15,1,17
"ZNF547",0.0346071009178003,0.00407949027991583,0.739566810811818,0.691895691014547,0.996062070565223,0.9999993330218,0.877180636243967,0.743057691488334,0.677291425055963,0.690962893555724,0.811608653672787,0.999906887543968,0.999951531799494,0.999944312754781,0.732222152337629,74.5485816568047,65.2761462738302,61.4174915178571,60.6002933333333,114.1252,63.2408882352941,3.34038342259133,1.42318253579363,2.23599052653755,6.90006060767355,NA,5.87561015336532,48.216,45.1476,42.086475,37.69235,114.1252,47.8761,89.4903,77.6178,74.52165,75.07125,114.1252,77.6718,169,577,224,15,1,17
"ZNF773",0.74467095230082,0.855430621064795,0.999999999445963,0.564401224774179,0.815574717885222,0.824678574486561,0.99936672352397,0.99992144998544,0.999919122676329,0.99999881014949,0.606442211516701,0.85785048472069,0.866102954188171,0.999997177269736,0.99999991147072,167.043408284024,155.880692894281,156.033542410714,125.615013333333,134.926,129.412617647059,9.69156935472903,3.30555219268775,6.7159736968542,16.8730594190911,NA,10.8975829510771,105.0999,112.7419,101.662975,89.00485,134.926,116.1377,205.916,190.782,189.41395,182.50565,134.926,168.691,169,577,224,15,1,17
"ZNF776",0.250679376977742,0.763549273620682,0.98375347935583,0.699802964859713,0.973925867393473,0.933889045868494,0.97143989929341,0.99182155603478,0.987856682944426,0.999005379705616,0.991827619110891,0.999983198609509,0.999999942394147,0.984565296179598,0.990216624698233,670.423059763314,586.40020034662,610.179796428571,498.51766,326.3022,604.311105882353,39.5524906499606,13.9240279964083,41.0045163458596,71.9931489112652,NA,49.5247647570195,451.533,382.564,405.4358,333.56415,326.3022,490.1089,766.1669,708.3957,694.09095,613.29685,326.3022,702.9497,169,577,224,15,1,17
"ZNF256",0.950478673119938,0.735681277551153,0.965376184212822,0.597581920490207,0.754161795890642,0.886008764141059,0.999999849705446,0.99999216608566,0.999950407499816,0.996849065825881,0.757740185724245,0.889326959486214,0.967076410218374,0.999868293586378,0.998748837992817,148.064289940828,142.005065857886,136.992983928571,114.227313333333,153.0956,121.162458823529,7.59234227814072,3.05758503287903,5.13174569055194,12.3043673061578,NA,11.9612422831209,104.049,100.4038,96.1578,84.1229,153.0956,93.6011,163.7056,164.568,160.66915,142.20295,153.0956,151.3367,169,577,224,15,1,17
"ZNF599",0.532515275295852,0.114609089962731,0.730194334368659,0.988745156140335,0.999999504909417,0.999466160716914,0.998864949391511,0.999891212793011,0.999994772795167,0.999941042276094,0.953612652147897,0.999699065745417,0.999990277548789,0.999991032874095,0.999984073764646,115.741895857988,109.316081109185,104.568666964286,108.39768,98.9233,106.173829411765,3.68579477494354,1.83276093619886,2.54109324859464,9.52257253069278,NA,8.53338355379815,86.4389,80.012,74.83075,84.2095,98.9233,84.2362,136.6921,134.493,129.7203,119.7963,98.9233,121.8553,169,577,224,15,1,17
"ZNF18",0.818939726183011,0.472475566558202,0.93505335027203,0.467779220228346,0.703589671495939,0.868124179772305,0.350180693777825,0.412864139286962,0.4616760888706,0.689180901999111,0.972013203793384,0.999210727717159,0.999999917435703,0.965400481039974,0.501515152995902,223.587277514793,213.739920277296,206.975639732143,179.4861,42.0592,205.675570588235,6.18457818530045,3.90973547178665,6.2158864134679,18.8075899225615,NA,18.9439620277027,157.4367,154.422,148.417575,153.6962,42.0592,156.903,266.3677,248.916,234.701775,207.39105,42.0592,230.0531,169,577,224,15,1,17
