"gene","p-adj-Negative-Indeterminate","p-adj-Not Performed-Indeterminate","p-adj-Not Performed-Negative","p-adj-Performed but Not Available-Indeterminate","p-adj-Performed but Not Available-Negative","p-adj-Performed but Not Available-Not Performed","p-adj-Positive-Indeterminate","p-adj-Positive-Negative","p-adj-Positive-Not Performed","p-adj-Positive-Performed but Not Available","mean-Indeterminate","mean-Negative","mean-Not Performed","mean-Performed but Not Available","mean-Positive","SEM-Indeterminate","SEM-Negative","SEM-Not Performed","SEM-Performed but Not Available","SEM-Positive","Q1-Indeterminate","Q1-Negative","Q1-Not Performed","Q1-Performed but Not Available","Q1-Positive","Q3-Indeterminate","Q3-Negative","Q3-Not Performed","Q3-Performed but Not Available","Q3-Positive","count-Indeterminate","count-Negative","count-Not Performed","count-Performed but Not Available","count-Positive"
"ZNF155",0.693262990142637,0.81732489449442,0.95798877227028,0.997637250716461,0.603756030934826,0.820753516889819,0.875080855388157,0.0324049491013483,0.974679053566289,0.895509310598694,227.30765,153.015346927374,163.878629032258,205.5154,172.820159535655,34.41315,4.78547326790985,13.4063559022635,45.0832994003655,3.46186282434092,210.101075,106.81095,110.9752,200.1832,130.6628,244.514225,185.98875,210.29055,282.1294,208.18255,2,179,31,5,603
"ZNF425",0.993293357532937,0.940099223166305,0.673952406603246,0.99998660919105,0.987175534119238,0.851646227311198,0.780296655200523,2.56235358486734e-08,0.639509215921461,0.46663569999566,65.8746,81.6350290502793,95.1608774193548,69.7172,108.487514593698,1.6844,3.55260437700597,8.23090001515625,18.502308415087,2.20369852669283,65.0324,45.6853,54.65725,47.9355,71.83645,66.7168,107.95335,136.102,86.3954,135.39375,2,179,31,5,603
"ZNF611",0.988252726560639,0.999974527445935,0.188719694649121,0.999677751287998,0.79128864372753,0.999752180292152,0.999999970527266,0.000843794631562145,0.989067299471699,0.994951354623421,272.22135,230.95062122905,281.118374193548,291.52566,270.630231011609,45.17825,8.277858357716,22.7989359985504,53.908592948978,4.89207570634587,249.632225,156.32905,218.5781,234.4506,191.9736,294.810475,271.84445,339.6029,298.7483,327.0062,2,179,31,5,603
"ZNF254",0.999989316620586,0.99983259831609,0.997812712469708,0.999080412164315,0.997156592371511,0.999702772981782,0.999890106063582,0.982544919430367,0.999989286003643,0.99927839140293,437.8052,462.894795530726,489.145677419355,528.33626,482.642700331675,6.0667,61.4695022853588,54.4956244226998,110.41646760402,8.18465634508072,434.77185,249.18135,297.58,462.0111,346.68915,440.83855,499.07845,531.95395,646.1786,585.5173,2,179,31,5,603
"ZNF625",0.33071128399125,0.962677473878046,0.000152467456469907,0.579812538323441,0.999446604024492,0.53429613751467,0.913739355682563,5.18474152499948e-14,0.971242606172092,0.627374713586861,62.81725,32.0729262569832,51.5463838709677,34.4074,48.8989752902156,24.27045,1.72354880372977,3.30668191874657,10.197686887476,0.945488005716692,50.682025,15.20215,38.7721,16.1319,32.0804,74.952475,42.127,62.54525,37.4768,62.3624,2,179,31,5,603
"ZNF845",0.421387954666719,0.633927006745783,0.81876547061091,0.819334813365665,0.953006948284101,0.99928391451153,0.686723714968148,0.00446106775236632,0.989112106799769,0.999997274006594,430.22705,279.19418603352,305.032293548387,319.21932,315.956151741294,5.43415000000002,8.7839652802774,16.2837600985939,30.8274182241621,5.16595657930808,427.509975,196.10895,236.6175,261.4664,235.05915,432.944125,335.34495,375.81405,377.1285,375.1172,2,179,31,5,603
"ZNF90",0.999295205957478,0.998244414399824,0.270699889805696,0.989340792288558,0.986444746460122,0.701567218786585,0.995698199988442,3.71918770902813e-06,0.998938354201919,0.572274725986033,166.3025,185.994320670391,140.820867741935,212.9166,135.161947927032,134.2074,10.3248457763999,22.4519453928992,93.3713235126235,4.39063479482339,99.1988,84.08285,68.74585,113.4945,68.3145,233.4062,251.28185,177.64405,142.6142,165.5535,2,179,31,5,603
"ZNF788",0.591196379476255,0.916577230226696,0.197612115343459,0.410806365968613,0.887604118524502,0.410046700192479,0.917537144738321,3.02608385283065e-06,0.999968434516226,0.311797345032755,213.97415,121.468370391061,158.938664516129,84.04074,160.727323217247,72.80145,6.76772484620361,13.1644553187737,27.0664680006387,3.65796898538292,177.573425,59.2552,104.4059,40.8675,96.8391,250.374875,155.66495,221.634,139.4487,208.54675,2,179,31,5,603
"ZNF880",0.903231398034905,0.494655764658859,0.042642844098391,0.479591450068338,0.484824799401888,0.994734731668721,0.884712346389009,0.995807966151515,0.0445769487856911,0.520498379125761,57.6839,152.597223463687,234.704183870968,263.66444,157.418928855721,8.2894,8.20853474670427,76.1710254279456,72.7279614663342,5.50012157717087,53.5392,70.0427,73.57605,173.1926,66.699,61.8286,187.588,243.8102,236.6271,200.9425,2,179,31,5,603
"ZNF630",0.991550940317684,0.89312473890574,0.392486966464974,0.866585240790418,0.809918760718496,0.99787153875406,0.95288493951376,0.180450722977743,0.914202097132401,0.959286236981954,70.165,83.5290737430168,97.9144387096774,104.25534,91.3587351575456,16.3136,3.33052568350647,7.3391641688848,12.8439978702739,1.67356356175328,62.0082,55.76315,74.4537,87.2694,64.82355,78.3218,100.3853,118.1983,126.2683,109.55325,2,179,31,5,603
"ZNF844",0.165501023346427,0.802369124138429,0.000563249517036235,0.866138145427447,0.42530237266651,0.999999982345718,0.924167106729556,5.88418203051333e-15,0.732813743695108,0.985027509955505,409.05735,161.985523463687,283.757083870968,282.5097,318.918540961857,74.44935,10.4834522096029,22.715654303399,98.516176925706,6.51233472924348,371.832675,76.95705,199.20375,119.7347,204.096,446.282025,206.60175,370.8103,418.2476,412.2871,2,179,31,5,603
"ZNF717",0.999988608814415,0.997020307280197,0.50122942961456,0.999593515219316,0.999147114014177,0.904886821818538,0.998336151013675,0.0139755132665164,0.999455538940055,0.914297004656874,49.04615,47.0305391061452,57.4713,43.22528,56.0918061359867,4.17245,2.09585870649788,6.07760775647716,14.3254356519235,1.43234426666469,46.959925,26.70395,27.06845,19.3912,31.96105,51.132375,60.47195,84.8684,65.5998,74.5327,2,179,31,5,603
"ZNF492",0.409309933774612,0.895286961913769,0.0252595478664651,0.999768919986263,0.0192750445425536,0.446847552053268,0.988021175883922,5.27355936696949e-14,0.442931766963459,0.800522581519366,4.9913,40.4088413407821,23.8656387096774,0.70014,14.9802099502488,2.0195,3.16919318292592,5.37107857900664,0.231442579487872,0.939242986998382,3.98155,5.2666,4.3078,0.4358,1.47485,6.00105,61.08515,34.98645,1.0755,20.04215,2,179,31,5,603
"ZNF688",0.998845976829464,0.631793201517265,0.000237602349678401,0.999770624424304,0.999983744230034,0.374549645620896,0.706422904282065,6.06181771445335e-14,0.972490454713992,0.447974227636551,113.82745,134.120955307263,221.615293548387,129.69604,209.582352404643,14.27325,5.95515670457197,30.9107865822884,26.9580066215141,4.42971591394988,106.690825,79.38545,118.899,90.2059,137.79395,120.964075,166.7226,291.71595,139.788,254.24805,2,179,31,5,603
"ZNF879",0.998923929385201,0.99999565868609,0.74272480471704,0.999748112408305,0.999992141504703,0.993596266408005,0.999816855891606,0.00291950766502791,0.995192608430192,0.973838423374023,92.71905,102.489424022346,90.2118483870968,100.6817,86.4981054726368,57.05785,3.93339437975383,9.28637693035453,5.90668006006759,2.1118179594275,64.190125,61.3844,54.62505,93.9236,51.3702,121.247975,131.6427,116.81235,110.3406,112.38765,2,179,31,5,603
"ZNF737",0.596850989548435,0.862731480124002,0.495813263917596,0.995338175861024,0.523813216565068,0.924372132027695,0.942563409994324,9.91376885028927e-08,0.862738318801229,0.989417822032104,758.32425,363.844110614525,483.34735483871,634.85284,552.759162354892,574.37175,28.1222678519479,55.7326251755569,167.689598531539,15.7781490906332,471.138375,145.4866,309.49645,548.2079,275.9129,1045.510125,436.0699,611.2785,782.936,715.3399,2,179,31,5,603
"ZNF709",0.999622774839542,0.939621088815296,0.00285276613521912,0.999565901143995,0.955155937212603,0.931113334847724,0.942658453340728,1.06914477271403e-13,0.999930958728452,0.929874080712552,106.05915,98.2781156424581,136.29855483871,115.54528,134.984024543947,16.31175,4.12890118252504,9.48324258962028,15.9128394281913,2.18897605654829,97.903275,66.04275,102.5159,101.4519,94.3043,114.215025,115.6677,173.91465,141.1872,162.94945,2,179,31,5,603
"ZNF585B",0.991548621144324,0.902478742025901,8.39301240429524e-06,0.999996378021729,0.976793656861186,0.595771895998891,0.998083618828783,4.68113625640143e-09,0.137307752561626,0.974914159611531,95.7383,81.1368111731844,125.222632258065,93.32262,105.649789220564,15.7977,3.65476425533184,14.8765958631638,19.470756221123,1.70902066526857,87.83945,46.1109,80.03145,73.8484,77.22105,103.63715,104.66145,146.40875,119.3962,130.92385,2,179,31,5,603
"ZNF324B",0.636682284882265,0.840444892365828,0.753676622347001,0.546648154647647,0.968563965436038,0.814621989483838,0.924968304247532,2.15141749071446e-05,0.880759357997165,0.530317901502654,183.186,115.796901675978,131.7046,95.97556,143.553896185738,38.5079,4.32732079046785,12.6005607615104,17.6398879349502,2.90137660031719,163.93205,79.61795,82.4213,71.0476,106.92195,202.43995,140.5195,165.379,92.4897,164.6347,2,179,31,5,603
"ZNF564",0.999999950161805,0.635467911986722,3.65361058496383e-06,0.999808468122855,0.998624120555626,0.37154771578582,0.76030788813474,5.22915044598449e-14,0.879761848059656,0.530344253193771,249.6752,251.432563128492,365.316693548387,266.0112,345.474707462687,14.8122,9.3242588932232,20.5873802182412,29.1624640618038,4.52857269456249,242.2691,180.03995,287.0801,208.3427,269.5478,257.0813,294.1874,427.5785,312.4523,402.15485,2,179,31,5,603
"ZNF674",0.749548468424499,0.868626867160505,0.94186983490287,0.999999995578502,0.313430863780741,0.569959971988385,0.684907763677385,0.914173859739612,0.753481319178407,0.225927183533635,100.87125,76.3145156424581,80.5581677419355,101.15492,74.2337834162521,26.27985,2.04487405373606,4.68416796272268,20.79207996364,1.18272035215722,87.731325,58.07765,61.90795,80.5811,57.9128,114.011175,88.9107,95.5234,101.618,85.76075,2,179,31,5,603
"ZNF432",0.986486700637993,0.999855242671832,0.714232880207726,0.997218571188893,0.999784631010096,0.996991034924197,0.999963474452628,0.00852283650264762,0.999660216715819,0.991510942900076,162.8705,131.627502793296,152.833219354839,138.52154,155.974401492537,21.3791,4.98108330762365,14.6755059904733,26.4079762431088,3.73665293667841,152.18095,85.4283,97.1125,93.3484,102.34765,173.56005,168.7249,200.5474,152.0863,184.3809,2,179,31,5,603
"ZNF10",0.997985751697835,0.999996216123909,0.898907534506047,0.998765151604002,0.999999971703842,0.995626199423364,0.998330198557881,0.9999338489952,0.902630784961152,0.999999166242933,181.946,205.390965363128,186.900393548387,206.29604,204.207211608624,66.9386,10.4122866537558,14.6631557097409,19.4992464140182,3.90252648220804,148.4767,128.55335,138.05705,168.2074,140.9965,215.4153,243.41675,216.56915,224.2651,252.3581,2,179,31,5,603
"ZNF486",0.98619219896318,0.904988697748609,0.613763624397354,0.815384241371099,0.754019568131529,0.981832199311316,0.8859780376243,0.00537039041715082,0.9999841315934,0.981487902467176,19.30255,109.153145810056,177.429064516129,242.96306,181.589569320066,2.09415,13.3983597774252,29.9219055884378,175.117545736418,10.8200858915711,18.255475,16.28965,72.7455,57.569,49.9828,20.349625,103.06875,239.9349,128.7028,208.71915,2,179,31,5,603
"ZNF225",0.616041899238957,0.926647583783197,0.20640074664496,0.978298351837469,0.775433316523334,0.999405706382291,0.925894941481069,5.0935679569708e-06,0.999988417586182,0.999571270664645,124.23245,78.1238592178771,97.1109387096774,102.12502,97.8231248756219,30.32455,2.93366004788867,7.64361595642575,14.8734032626497,1.94200585935401,109.070175,51.0286,66.87785,102.8185,73.2248,139.394725,90.2726,113.89525,118.0957,118.696,2,179,31,5,603
"ZNF350",0.296441416272037,0.50540603038171,0.785978986629954,0.985639078688381,0.225579680760711,0.558715445317644,0.547621894891862,0.00386151838671789,0.99265544539585,0.602765479219852,632.9755,301.517107821229,354.71094516129,529.03842,373.881447429519,34.1865,18.6758167431274,41.005664819452,185.782450579212,9.62617387193319,615.88225,180.76475,246.61875,358.0609,239.5049,650.06875,335.86285,411.1692,478.9193,430.3646,2,179,31,5,603
"ZNF253",0.831887716950972,0.928089272147163,0.928792945216961,0.981124194604753,0.971987751047621,0.999032280289027,0.922486058422264,0.321112082807172,0.999999922891597,0.99889305124753,435.2233,324.98205698324,348.136919354839,366.46116,348.79343681592,133.2917,12.0864939201446,28.7435719056785,122.151418591691,5.75336276379152,368.57745,209.5149,235.89405,234.7066,253.4294,501.86915,407.08875,437.0642,496.7508,422.56235,2,179,31,5,603
"ZNF878",0.930390910714681,0.796911475984866,0.711400014581585,0.763241252789384,0.888976913880019,0.99661489361527,0.640606734650203,1.89787294775368e-05,0.905024276164438,0.999999960024385,11.3932,8.31167541899441,6.97725483870968,6.05236,6.10214759535655,0.3977,0.531401301108121,0.890936431784222,1.17533584672637,0.197173948634529,11.19435,4.09935,3.1545,4.3128,3.148,11.59205,10.71005,8.6323,6.3134,7.51585,2,179,31,5,603
"ZNF727",0.999231436105662,0.999743862850583,0.999659424991799,0.875179257705429,0.640313145243731,0.641527016378552,0.98432015032621,0.122464360873994,0.686494030168384,0.879850996099134,19.76475,16.5651195530726,17.2776903225806,4.96608,12.8152630182421,11.14665,1.44654732163777,3.68523706837656,1.76762789166725,0.742618515313345,14.191425,2.2756,2.24645,3.0529,1.99525,25.338075,25.3655,25.88645,5.2207,15.9873,2,179,31,5,603
"ZNF578",0.995642336358946,0.999631688097882,0.970715612018296,0.999999083332783,0.961538088242073,0.995433062138649,0.999468298431072,0.678482967489399,0.999998332600107,0.992718801939478,33.91165,47.4194625698324,41.295835483871,32.02876,41.777199668325,19.94435,4.23035284530846,8.44050782350674,9.9827041625804,1.97391505604833,23.939475,12.1727,18.65655,16.8489,16.62205,43.883825,61.63255,43.8017,44.0135,48.59825,2,179,31,5,603
"TRIM28",0.987360129315317,0.92235800796985,0.707990931961779,0.900693858241046,0.912085799317674,0.998387215984559,0.985378497856932,0.999892087058171,0.705982983329673,0.918705141282676,7298.90065,6117.93489553073,5295.3999483871,4826.00722,6076.08498374793,386.56785,208.469838750975,559.629184046077,695.19688001335,141.870665121743,7105.616725,4405.0395,3241.94065,3899.3354,4536.08225,7492.184575,7484.8609,6503.50175,5282.0744,6802.54285,2,179,31,5,603
