"gene","Stage IA-Stage I","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF627",0.994834881734417,0.990930703308454,0.999999944546013,1,0.999713698734272,0.999477072852306,0.999998517522796,0.730366992554328,0.436244190528286,0.999999962970455,0.999994307567141,0.73980607364244,0.39626990488945,0.999999844138454,0.999999997385199,0.980882858090617,0.999726549872306,0.999862645044704,0.995321547129619,0.978108880648177,0.982878817033147,0.999527157158224,0.999202532601109,0.98918059680164,0.999979451124405,0.992840111440993,0.99655521262545,0.997523618615015,0.704497702104773,0.494957322801839,0.522945680371687,0.943428303531906,0.03742677832355,0.0364178671527984,0.999999969491298,0.235990428571657,0.993502360012214,0.999999327060872,0.999999945816635,0.999199263547846,0.986814105810911,0.991039825712508,0.999997813116059,0.999788973715696,0.996174727074042,236.604,350.290355952381,358.092153947368,240.1301,279.517396825397,286.226497752809,440.254433333333,321.051372580645,473.372933333333,380.217785714286,24.3060752211938,24.5261899411019,22.5235728197841,38.4282,16.4843938623508,17.3249032816192,214.530097825304,29.6099533829669,88.6329065547063,65.0887429768057,212.030375,215.235875,222.390425,220.916,208.55425,189.64,226.54245,186.149925,295.5897,257.91805,241.108975,384.64795,413.813275,259.3442,308.16875,313.0307,563.3204,348.619175,467.0754,515.7555,325.2034,333.261491217565,316.4951,269.7056,280.24675,351.08215,203.8946,366.1745,16.63042364772,10.6564159425473,1.02477861921974,0.852163587998677,0.0353122809996224,-0.230797686807074,"LUSC"
"ZNF789",0.893044103304724,0.932361675787124,0.999976675587311,0.822609214584463,0.995573769885337,0.990724292103199,0.989128669169559,0.939093670412749,0.987392176055409,0.965911712039728,0.711229599229833,0.980789994008512,0.741380515885754,0.99958733552764,0.313877582292586,0.991982528609518,1,0.999999999938652,0.999343575597692,0.999997019909026,0.999999715856141,0.869136324589046,0.999999983825854,0.999633736296662,0.99718032902908,0.905463838170909,0.998106019416027,1,0.506471307160124,0.835661788200058,0.608840073048133,0.999998296167044,0.286803681422023,0.995735063027067,0.999759739922229,0.917772393830985,0.894166415788001,0.999991439778911,0.999837786966673,0.999833074055896,0.992430004416476,1,0.999999940128528,0.999999017386962,0.99996032148721,148.422425,101.944530952381,105.957416447368,61.7428,115.674461904762,91.4638865168539,101.921166666667,99.7842338709677,77.8995142857143,91.6078142857143,52.9738912620386,5.1478827685147,5.42111765306505,0.3918,9.1631074895474,5.26051438438852,21.2402345720203,8.41037974768402,8.82450399755267,18.7636115997279,70.677675,73.408275,56.715725,61.5469,70.1024,56.548,80.86365,55.6409,52.9164,57.42435,230.45995,135.39835,143.13205,61.9387,138.3511,114.2041,114.8575,119.236875,100.6234,118.121,63.2078490196078,103.764800798403,59.728,85.6788,42.4063,74.01115,57.8495,130.3014,3.73750617574767,3.51059198619931,1.64164423260494,1.43448298955264,0.715141508681923,0.520530860380152,"LUSC"
"ZNF534",0.999999385086513,0.999999999987458,0.997699328060073,0.999999999911435,0.99999999999558,0.999999999998348,0.999999999999582,0.97326998291792,0.999928118031657,0.99999999358469,0.999999389619696,0.490101927996876,0.853029658207013,0.99999767508192,0.998793354133421,0.999999967791126,1,0.999999979905037,0.999999999997678,0.999998458206809,0.999899596551573,0.999999971616686,0.999999803818464,0.999987123127935,1,0.997750766734133,0.797529943865506,0.999999999982597,1,0.998485475371353,0.999998732325333,0.999999995746023,1,0.999942908880295,0.999999040700702,0.999877169292725,0.999999905230925,1,0.999999701197663,0.999999999998767,0.99997277403457,0.99806855705866,1,0.999999999935694,0.99998871141254,6.522375,5.54982261904762,6.23514473684211,5.9119,6.72854126984127,7.49286966292135,5.48176666666667,5.82941451612903,6.71548571428571,5.55818571428571,0.321524836715611,0.295638128391031,0.347797730288184,2.0721,0.581291569453789,1.19569716534924,1.23989913747494,0.387685872173672,0.74706283398277,1.03908249808335,6.3186,3.74005,3.984725,4.87585,3.9174,3.6052,4.4948,3.52485,4.2718,3.50395,6.954675,6.733075,7.239225,6.94795,7.5756,8.1946,6.6252,7.713275,7.2464,7.83045,4.91741960784314,6.3604129740519,4.7309,5.3516,3.5506,6.4721,3.7982,7.4557,0.291645907398192,0.26110806461618,1.29344523780465,1.13120125134752,0.371218974146263,0.177855621186283,"LUSC"
"ZNF525",0.922276325723077,0.840488449056755,0.999559468802625,0.95495329615164,0.999930609772353,0.999992886057213,0.974890430107144,0.999566994469998,0.928978966278528,0.999443688919783,0.852639565611321,0.9998932671897,1,0.999992033360657,0.966323908656021,0.999753843857404,0.99999606709219,0.999922618834559,0.999571627287409,0.999999990907654,0.999936488245265,0.996156379186428,0.882114461478837,0.380122465606136,0.996255242824188,0.998776516784639,0.544166524492767,1,0.985970416301007,0.999942208482903,0.993730288720128,0.999429068037705,0.999999999999542,0.996151508890187,0.9999999984914,0.999976197036086,0.994300960026893,0.999999483272698,0.99991965128333,0.999740165192175,1,0.999942864745236,0.999999998859687,0.999999205967745,1,378.800125,264.324727380952,249.479617105263,201.77525,282.484903174603,250.328221348315,301.111566666667,304.664096774194,285.197866666667,283.867114285714,74.7408963013821,12.2991849794746,11.6273282155764,21.50425,19.8940307145284,17.5758668515846,52.5161364246055,27.0931558000244,45.2381518119587,42.8500034261677,274.8249,170.94485,142.6345,191.023125,199.3825,158.5542,255.5811,165.673125,174.9769,223.86115,483.430125,333.73965,342.116675,212.527375,341.1209,315.8495,346.54155,379.87745,269.2247,302.06655,136.950964705882,267.583796007984,130.594,238.7387,111.1729,148.59825,166.0377,342.0418,5.8059836154057,7.03470225988597,1.95386572546349,1.82809853438902,0.96633132510356,0.870343833658158,"LUSC"
"ZNF814",0.999999979839731,1,0.998923896226022,0.99999999654012,0.999997694553747,0.999999970994482,0.999999999986749,0.999997738160822,0.999999770175782,0.999999782994238,0.999999983754537,0.911108387704283,0.997376659545534,0.999999999999824,0.994131432681108,0.999984289063866,0.99999419767411,0.999867348610582,0.999924523576157,0.999961057370934,0.998705408480748,1,0.999971449480464,0.999999999544096,0.999999918927265,0.999999999904122,0.998131297456843,0.999930913303299,0.999997737923749,0.955933836765993,0.996446714933712,0.999999999999825,0.992092270549132,0.999996738840232,0.996328357498177,0.995971061290129,0.999989425478955,0.992703862208268,0.999256298312191,0.999999999114622,0.998215963427592,0.999991695116751,0.995880247569065,0.998960848088343,0.999999997477233,200.844825,214.994469047619,201.688701315789,181.18985,207.137007936508,187.051374157303,245.8556,204.41590483871,175.124938095238,165.5635,46.6036942934852,12.7089211239023,10.8858140419716,85.38145,14.7987464737955,13.0034314805397,95.0827490743896,15.9271052210995,35.1188759323946,41.9941627693659,149.483275,119.080125,107.218625,138.499125,136.3649,101.1545,151.26075,117.908975,82.5291,108.47775,269.6782,277.6723,251.758725,223.880575,240.60495,233.3955,301.48415,267.055,223.5164,184.164,160.912531372549,200.876825948104,159.2592,171.9455,129.9082,187.0861,109.1585,259.8834,7.21730141128668,5.62619837184025,1.24836036220839,1.07965819243096,0.320034454813488,0.110574643744933,"LUSC"
"ZNF551",0.999943848882948,0.999651272632172,0.999982460375686,0.999934688491131,0.999999820493212,0.999999993986882,0.997837621461952,0.994522700522493,0.999785110577352,1,0.981816741072818,0.619944657259586,0.755727493160764,0.999999999607744,0.997567324938052,0.999992993613025,0.990989030499048,0.980565665079519,0.9971269349399,0.957134478611959,0.878904353829179,0.999981394993258,0.999999994514071,0.999782193685795,0.999999366505799,0.987784424561565,0.597218301837309,0.994199780838115,0.988738708319999,0.968771621357229,0.991905225502532,0.999999999756531,0.999931582548923,1,0.909250543021309,0.952279989225005,0.998817187226225,0.999940939489301,0.99999681108713,1,0.99999999968176,0.999999978121952,0.975431014639253,0.999832071460358,0.999999993009629,196.732225,172.763401190476,167.20685,155.44115,158.971088888889,146.728526966292,224.801966666667,175.502924193548,146.890961904762,154.228257142857,77.7285621492445,9.22610466345761,7.43473946620715,44.92535,10.5270212189846,8.12623464333678,95.6258161367235,11.8309948978561,16.2376322610816,17.565510752376,112.23885,116.051,112.18245,132.978475,109.0705,95.176,159.0786,115.537325,93.1343,127.6981,233.554175,200.78305,203.2362,177.903825,187.56435,172.4212,317.81805,210.670175,199.3089,186.25725,99.1793588235294,164.387426946108,96.5786,148.0938,76.77275,119.1614,107.6923,200.4882,4.33299959266474,3.8861257381324,1.65747620166212,1.5334018095106,0.728988156014769,0.616735787428178,"LUSC"
"ZNF805",0.999980381492873,0.988924364896978,0.5171358190665,0.999999931852241,1,0.999989625773035,0.996225151462093,0.943424131395559,0.999992345879867,0.999998677566553,0.996602858735608,0.926689655925685,0.999924507532356,0.999999054060207,1,0.999645453266647,0.999985873620376,1,0.999999293374244,0.99999999999804,0.999999999986542,0.999666040298198,0.999862617706405,0.965068800036289,0.999999996679378,0.999571064286343,0.999607007128862,0.999999772961007,0.805814589183804,0.15393094662391,0.819690258418359,0.994785531629746,0.745308306850835,0.671917971258833,0.999720167900024,0.412023374984123,0.962334322414583,0.932185991878638,0.999685623547326,0.99943170856477,0.998512357569296,0.997851465604215,0.999995951786095,0.98336848215012,0.999999695815864,366.097275,337.632773809524,304.079328947368,340.8454,311.552353968254,312.775426966292,306.175966666667,325.91805483871,259.126757142857,274.191957142857,46.0077611291359,12.5087499917116,9.75957418100671,65.0796,14.2809087238136,11.0990846107276,91.2963578401741,16.9542645981634,24.9152506375127,21.5191992529247,327.7732,270.819525,213.922825,308.3056,233.0807,243.3271,231.408,232.375675,165.3727,256.01825,421.367125,378.991125,363.202775,373.3852,359.1764,384.6815,388.93155,392.479875,324.2718,309.2317,266.409811764706,315.230715369261,268.2674,303.0459,234.8555,296.4968,232.3151,373.4044,6.96266636696798,5.32379544732766,1.18325490071542,1.12964117145803,0.242760897333573,0.175864575853363,"LUSC"
"ZNF468",0.999998931102567,1,0.987470059802998,0.999853495668221,0.993476113186013,0.998865116644557,0.999999999957686,0.999454068777595,0.999999996306657,0.998460495290263,0.999999999548218,0.834390903855597,0.998979910825064,0.999792663609574,0.998762046563639,0.999999745980647,0.999999999997625,0.999999218360091,0.998327007269252,0.9999998181144,0.999969827169645,0.998201560964452,0.894033475658656,0.209193756454903,0.948756226129058,0.557150059980662,0.0811037277380672,0.999998850369531,0.999785396598833,0.999513136171079,0.939479668504844,0.97595744545962,0.979555536612193,0.781708242767897,0.999999990418952,0.999999465950021,0.999247845932498,0.999297290914934,0.982517370666366,0.967323199578254,0.991038650037069,0.937496664659175,0.999998689534891,0.999999999988943,0.999999870897476,396.089825,452.903020238095,405.668830921053,225.8059,414.455144444444,372.388613483146,468.129466666667,534.301843548387,508.396980952381,546.534285714286,65.1522678915755,42.9213309008513,18.9203918912681,9.8168,35.3345618385597,26.5585898609719,117.406392551092,59.4983811478526,107.41478440276,123.536932568895,294.706675,255.48085,264.0603,220.8975,259.88575,223.9502,367.39655,290.9741,268.857,309.4077,493.22045,608.828,541.110775,230.7143,491.2137,505.3957,570.7248,592.75755,564.2718,659.221,295.593078431373,430.199458083832,285.1496,365.1665,246.38705,322.45755,255.2455,531.6558,10.2783310847793,14.4877450638487,1.45537730574335,1.28061375502543,0.541393219497256,0.356835411093802,"LUSC"
"ZNF616",1,0.999999961285851,0.99972266810953,0.999999937140912,0.999999910362498,0.999999999732378,0.999999999268447,0.999999782071603,0.999999839439324,0.99999999389584,0.9999999985222,0.999998697132645,0.999999877202432,0.999999995623769,1,0.999806375228746,0.997400639764813,0.990814154468215,0.999067279728306,0.995089883929796,0.994437737437253,0.999981267314343,0.827305721032329,0.320804021177857,0.999766999306948,0.734229686662653,0.612273587454626,0.999996266848882,0.999999834489424,0.999221912378985,0.978100758669057,0.999973632205507,0.996254026162182,0.994031880710969,0.999952151759963,0.999997717476298,1,0.999999997592221,0.999995275701135,0.999999481221626,0.999999754104107,0.999999573391967,0.999772240252514,0.999959176788531,0.999999905547277,180.2266,177.750652380952,170.442893421053,162.5625,173.839742857143,173.378556179775,219.535033333333,200.372569354839,192.636480952381,183.317028571429,34.3966042899344,7.38192247987181,6.73163697562238,29.7754,8.94400660310287,7.95309939320383,49.2427991758299,14.0238936540219,22.4239605784194,22.0655494844308,132.402675,128.785275,115.6834,147.6748,127.68565,119.8103,192.0555,119.846,135.5854,144.19695,203.685425,210.930225,214.1027,177.4502,215.80415,210.5606,268.6626,253.69345,202.6389,215.23865,155.915009803922,178.116415369261,160.1059,163.3304,125.01405,184.69945,121.1679,218.429,5.85203496533069,3.69693899661168,1.14239428002,1.0201397949732,0.192060660908707,0.028766865623461,"LUSC"
"ZFP57",0.999999666084788,0.999999997959889,0.999971886861882,0.999999999983557,0.999999133776781,0.999999952603851,0.999987251728342,0.999977365299857,0.992717505983922,0.999989300945714,0.9999999984957,0.999986046221665,1,0.999999959266873,0.995987253813488,0.999999993698436,1,0.999999999973035,0.999999922537707,0.999999999351908,0.999999999965507,0.999608394159577,0.974609055083173,0.757666531240328,0.999846860733793,0.999711156142415,0.838274195890466,0.999998766610469,1,0.999259792239901,0.999978729527563,0.999999999997702,0.990072047113683,0.999987336332678,0.999999814042368,0.893276821417367,1,0.99998890329193,0.999999817608927,0.999999999997958,0.999753546829626,0.999999866388125,0.999999944135545,0.995159111210008,1,7.2382,19.8411928571429,14.2742256578947,0.2101,26.4951873015873,14.1001651685393,19.2735,36.158864516129,5.04684761904762,5.38332857142857,6.38463522607204,7.89358087061726,3.51877636911563,0.2101,16.9833672012621,3.24134425475642,11.076970199021,18.5657530105865,1.95528350725509,1.86720060451013,0.8346,0.4293,0.4493,0.10505,0,0,9.52535,0.4619,0,0.71035,7.4169,16.521025,14.5879,0.31515,12.46565,13.3837,28.7033,12.13485,5.8641,9.3856,17.4679568627451,20.3782391217565,1.1971,3.3664,0.31585,31.105,0.3933,12.9388,3.49344116241184,4.020998629028,1.16660690668514,2.81212931250522,0.222318520504588,1.49166293659416,"LUSC"
"ZNF155",0.999999999688752,0.999909772439664,0.842555490376177,0.996979788517297,0.993839400332848,0.999674614980167,0.999735925156195,0.853709766117803,0.999999608306333,0.999869685551341,0.997256726876768,0.291856105706001,0.977104898654856,0.999989180773684,0.999666398754368,0.999999933065786,0.999999988264299,0.999999997942553,0.99980185842985,0.999999945435483,0.999991512101161,0.99999943710677,0.999923268695947,0.998063662514746,0.998020385378595,0.994416158597381,0.796475222280945,1,0.999982988531933,0.999028432143794,0.999999999555906,0.999588617137643,0.999999507273218,0.998855069554505,0.999999999968832,0.999998070054263,0.999999147583907,0.999998596462965,0.999999986588425,0.999556545519207,0.999999447842753,0.999859660031974,1,0.999999999946816,0.999999999960777,156.01605,151.376805952381,136.859684210526,105.45565,133.834915873016,126.548104494382,143.3854,145.16534516129,139.055457142857,142.196585714286,37.2870562934043,7.97281424353337,5.13014263933129,30.27285,6.55489195842867,7.15860891052251,36.3990483063775,9.45711876887862,13.8229361240908,28.6980358702425,100.571675,109.918625,92.06395,90.319225,97.26665,80.5259,114.57225,104.331575,87.3786,105.1439,195.947225,187.880925,182.834725,120.592075,162.71725,155.1499,177.05385,163.3954,176.6304,151.4452,136.148017647059,138.145146706587,141.5717,130.3215,118.7596,160.33095,96.0096,174.5643,5.08594406129147,2.94679403084645,1.01466880747912,0.920533552962916,0.0210089020127915,-0.119457786879812,"LUSC"
"ZNF425",0.979726240478372,0.999909693738639,0.469830429539745,0.600879011191833,0.848046571438582,0.581718293507909,0.999619458974278,0.921953708823673,0.999995132195595,0.654018537429937,0.999172866338059,0.943233237781325,0.999542409009675,0.678472297133225,0.999999993143308,0.966716457980278,0.999850388858526,0.982562247072676,0.997401220432914,0.992082521525717,0.994460901384316,0.993280272914548,0.999979121778697,0.915364722165454,0.792388245435767,0.997258204918961,0.999159181220554,0.999244001448137,0.974422779598112,0.99999993588542,0.877436740221933,0.905294918596125,0.975539753379588,0.985417512185589,0.999979696225501,0.999924677500514,0.999614100644341,0.999995080757391,0.999998515749564,0.834561593166267,0.999999993774729,0.999999999944145,0.999164251249981,0.999999990972904,0.999967892370508,40.306,64.5671107142857,52.2750394736842,111.9634,54.7935793650794,56.1108595505618,79.3129333333333,61.2366516129032,67.0755904761905,57.9468,4.44754025895213,4.57653027440113,2.63390550612346,57.3358,5.00439032552781,4.66498207548686,44.8511700724494,5.97123016903516,14.4042279895025,9.35881353764359,33.600425,37.48155,30.010775,83.2955,32.6786,26.3389,37.2335,28.554725,28.5714,41.4598,46.123375,74.608475,68.000225,140.6313,56.3811,70.6627,113.79555,75.216925,70.2279,76.92465,55.7231941176471,57.1745375249501,55.0022,47.589,46.51125,68.5129,30.5129,70.4086,2.22080580638158,1.84191657050069,1.0260455889201,0.865219936657079,0.0370948337205684,-0.208861186192972,"LUSC"
"ZNF611",0.999999999715143,1,0.999521333041103,0.999989758469516,0.999787524945683,0.999969455986452,0.99999999995874,0.999109561632638,0.999999988312669,0.999986946312442,0.999999848736038,0.934530203748986,0.997581066404453,0.999998962975393,0.9999668250957,0.993131802856757,0.97790273744858,0.946066125545956,0.965218512125508,0.937092862763493,0.885182719094973,0.999806788213125,0.887279715799491,0.385011323862352,0.993175058405746,0.516477249509693,0.141472645440589,0.999353133577902,0.999999979499809,0.998915689916022,0.999995521967327,0.99999843297536,0.999999933118611,0.999999999995739,0.924177240070793,0.766740830243978,0.999999922708514,0.999999970162355,0.999980236305725,0.999631280323273,0.999943105144017,0.999037888728077,0.997545742444375,0.999994690805588,0.999773052378902,150.735125,156.69494047619,148.535901315789,117.7994,145.893084126984,138.71367752809,215.280066666667,178.460391935484,140.487214285714,164.4028,21.4986601647783,7.22883207205056,6.84089030921462,14.8474,10.8043082649332,6.72143385003283,73.588804068969,17.0462401943197,16.6089789846283,25.1629173428168,116.421775,117.31595,94.7473,110.3757,101.4049,105.9281,150.52925,101.2807,78.1573,114.6552,186.83695,195.5683,186.162875,125.2231,170.87025,173.7944,277.9372,220.718475,184.466,199.7175,183.179349019608,151.88204510978,179.6359,141.3193,154.7412,207.31225,99.9686,189.9937,5.08718916609885,3.82470062135965,0.829143928737964,0.786698538543799,-0.270305538096152,-0.346117191387043,"LUSC"
