"gene","Lung Clear Cell Squamous Cell Carcinoma-Lung Basaloid Squamous Cell Carcinoma","Lung Papillary Squamous Cell Caricnoma-Lung Basaloid Squamous Cell Carcinoma","Lung Papillary Squamous Cell Caricnoma-Lung Clear Cell Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Basaloid Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Clear Cell Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Papillary Squamous Cell Caricnoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Basaloid Squamous Cell Carcinoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Clear Cell Squamous Cell Carcinoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Papillary Squamous Cell Caricnoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Small Cell Squamous Cell Carcinoma","mean-Lung Basaloid Squamous Cell Carcinoma","mean-Lung Clear Cell Squamous Cell Carcinoma","mean-Lung Papillary Squamous Cell Caricnoma","mean-Lung Small Cell Squamous Cell Carcinoma","mean-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","SEM-Lung Basaloid Squamous Cell Carcinoma","SEM-Lung Clear Cell Squamous Cell Carcinoma","SEM-Lung Papillary Squamous Cell Caricnoma","SEM-Lung Small Cell Squamous Cell Carcinoma","SEM-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","Q1-Lung Basaloid Squamous Cell Carcinoma","Q1-Lung Clear Cell Squamous Cell Carcinoma","Q1-Lung Papillary Squamous Cell Caricnoma","Q1-Lung Small Cell Squamous Cell Carcinoma","Q1-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","Q3-Lung Basaloid Squamous Cell Carcinoma","Q3-Lung Clear Cell Squamous Cell Carcinoma","Q3-Lung Papillary Squamous Cell Caricnoma","Q3-Lung Small Cell Squamous Cell Carcinoma","Q3-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)"
"ZNF517",0.999998243727005,0.999848595808634,0.999949184449958,0.670842168985602,0.883250677435866,0.662215826602752,0.462215615893456,0.988418625650311,0.908475379565394,0.369467072953832,289.646646666667,296.0271,280.52875,450.9227,238.744000428266,36.0565456656556,NA,39.3350287574468,NA,5.39675678759441,178.84965,296.0271,200.3851,450.9227,158.72135,359.68035,296.0271,335.015225,450.9227,298.6679
"ZNF675",0.988118629874217,0.945846215961491,0.999920099184975,0.989108128022172,0.999999998989992,0.999942158225939,0.998411997531442,0.977443199282047,0.826006804442709,0.979045626881155,189.59578,282.9457,255.705066666667,280.8237,175.518541541756,19.746109154228,NA,96.2743000372916,NA,8.58193107180943,133.1115,282.9457,123.643325,280.8237,83.07585,263.0009,282.9457,263.114775,280.8237,207.1566
"ZNF860",0.265416967982928,0.0817873498695154,0.937308497683811,0.999659432232626,0.679244480719468,0.876621846713146,0.541453879032319,0.456007351202546,0.258803251314944,0.999657899879268,26.7548133333333,80.9109,58.9676833333333,32.0941,37.275239614561,5.73965644019841,NA,10.706660959808,NA,1.21564211835875,12.10565,80.9109,46.264025,32.0941,20.593,34.65625,80.9109,63.09725,32.0941,47.3308
"ZNF695",0.575978545795046,0.0448765191371064,0.999799000946407,0.016686111090143,0.00760983367754864,0.000281948478936367,0.0162903569091201,0.954398937965163,0.708064953756934,0.000616686652079923,107.083486666667,23.8033,33.9847166666667,282.2814,62.4766366167024,17.0542985086371,NA,9.92337267432858,NA,2.51415222932238,56.81255,23.8033,15.1152,282.2814,21.74425,151.1368,23.8033,50.4851,282.2814,91.3145
"ZNF665",0.898264610370668,0.673263753854177,0.998952592373559,0.030802288900955,0.581862047401504,0.185704505124733,0.961214418630491,0.805400256600367,0.269914909349602,0.0135128076579848,15.8385866666667,28.5853,24.6791166666667,57.2346,13.3908235546039,4.55552226009025,NA,10.3873547800973,NA,0.622709577929771,3.5248,28.5853,12.302275,57.2346,3.78255,23.42755,28.5853,20.2911,57.2346,19.8304
"ZNF624",0.99909851705581,0.983368009513196,0.999999999999576,0.976760974696992,0.972786420279185,0.929568859860804,0.368892985013559,0.999537431984518,0.984978062649248,0.816077301269451,104.019486666667,94.4767,94.52435,126.237,86.66496124197,12.7553353038822,NA,16.3293364359517,NA,1.66846188450153,76.35395,94.4767,63.181875,126.237,61.96345,117.92125,94.4767,109.3705,126.237,103.98425
"ZNF841",0.97150907330922,0.998641447705754,0.990030664111986,0.828542171543277,0.997801356983005,0.902455731827274,0.998751457619281,0.953301945241413,0.986844876002737,0.772988687813994,232.875633333333,316.8605,250.588633333333,375.5015,223.461362955032,23.3098750587991,NA,41.0550587238947,NA,6.10841351296771,155.33765,316.8605,182.4008,375.5015,135.1742,288.95575,316.8605,317.43365,375.5015,279.82655
"ZNF615",0.616831378754394,0.985092654123137,0.795135003455979,0.188997669140797,0.981033352016994,0.345586368575038,0.999989925936231,0.573707509066666,0.963514976442388,0.156295200560957,139.420573333333,246.124,157.811816666667,303.5571,137.859426552463,16.9446807418546,NA,38.8527490718689,NA,3.37025616436184,105.3796,246.124,86.13845,303.5571,89.79725,166.4638,246.124,210.5085,303.5571,173.4576
"ZNF433",0.978041181460948,0.999976076994769,0.986483633956108,0.999998416200423,0.995302564693066,0.999999999953106,0.0309048984723259,0.999835871256883,0.411442012843223,0.954342224034471,95.52876,67.8295,93.2624,93.073,60.2130644539615,18.8019787973267,NA,17.8325543900474,NA,2.09464970729127,52.17555,67.8295,64.784,93.073,32.8057,134.1294,67.8295,128.062375,93.073,79.8099
"ZNF595",0.96790300895867,0.661091987615923,0.999999995581609,0.999854362791613,0.996667455460636,0.991484559471413,0.740908180829082,0.996981485822191,0.928301438788048,0.999871612984388,203.79164,94.9612,97.0511333333333,176.7852,151.425160813705,51.095340430124,NA,25.3735175891147,NA,7.56704989644234,77.53875,94.9612,52.4381,176.7852,66.7929,314.5769,94.9612,119.284575,176.7852,173.3237
"ZNF460",0.982172400288438,0.818021494920873,0.852681740646587,0.983598988536414,0.999999998605905,0.857927929571995,0.999799834242602,0.985338541401887,0.642538009875913,0.986619304161069,76.2594666666667,100.2907,54.1520666666667,99.7593,78.1848623126338,10.649899512737,NA,7.21652749534782,NA,1.97559428852331,40.22105,100.2907,55.992825,99.7593,47.4431,111.05835,100.2907,60.001875,99.7593,100.1089
"ZNF81",0.430080653493764,0.749476559493539,0.192479335790365,0.89288422601265,0.97765310469676,0.622375481630821,0.0993329313931934,0.114603035035301,0.99984558501907,0.506875061625883,156.123753333333,248.062,125.8246,205.1351,122.357091648822,10.686017388834,NA,24.4210291746956,NA,2.42137361395624,125.2863,248.062,86.094625,205.1351,85.6689,182.80545,248.062,165.78865,205.1351,146.407
"ZNF780A",0.00408502289372636,0.999999033194705,0.00750954792810377,0.999998226723067,0.0684411369641674,0.999994281170259,0.999834523351442,0.00318864822604248,0.999998365372995,0.999979364382409,232.110366666667,980.6202,236.609483333333,220.9147,240.973505353319,21.691873495938,NA,39.157406224846,NA,9.64749098636741,150.67065,980.6202,158.857425,220.9147,151.64655,289.40185,980.6202,283.82095,220.9147,280.36865
"ZNF461",0.946056164589717,0.025754407064948,0.972249954456079,0.994174566394296,0.999199833827273,0.881634766447357,0.000217216742618875,0.996616246442874,0.941710234214711,0.956245584348418,204.851533333333,139.5349,82.7986,169.0292,109.365821199143,44.8164157860569,NA,15.4191475830972,NA,3.76095495172143,118.6321,139.5349,63.3905,169.0292,64.78435,224.54725,139.5349,96.55655,169.0292,136.61105
"ZNF181",0.937287886269859,0.00505105542128781,0.927240906631472,0.807021411128181,0.999318482941014,0.987094007551941,2.35350198884987e-07,0.959384888449276,0.990810240697181,0.996641394597946,327.816633333333,246.6085,157.9249,212.8911,177.039494432548,67.6040088497777,NA,23.4179336590429,NA,4.28488495298355,183.43325,246.6085,144.13335,212.8911,121.195,336.95235,246.6085,192.388975,212.8911,205.6114
"ZNF44",0.998850800672168,0.995803865645354,0.999985426858485,0.999999805538179,0.999492399568097,0.999666142299943,0.0136620916101055,0.98129023220148,0.505944316086139,0.909949429430035,234.23708,211.4002,219.354683333333,236.82,165.704425910064,47.5554475014299,NA,37.7206586691203,NA,3.56297425221325,147.99345,211.4002,170.43785,236.82,118.05345,228.48285,211.4002,255.54295,236.82,196.3973
"ZNF790",0.998234393318321,0.514754492853497,0.993648576064914,0.660619687719149,0.748973910070491,0.270502578342862,0.0038310384309479,0.971671218721566,0.993664140154328,0.139527252755142,116.110506666667,100.7752,78.4705,185.0762,69.9915533190578,23.7088323058537,NA,18.0347718140079,NA,2.2076576159388,63.3559,100.7752,48.682625,185.0762,37.34505,130.07755,100.7752,105.0685,185.0762,91.78945
"ZNF677",0.746885011969932,0.382977681269184,0.99654882153314,1.03150427155363e-06,1.83560457657217e-05,4.75852286463407e-08,0.0234507463765966,0.990827044850164,0.999751030912349,4.74781924886258e-09,42.6783866666667,5.814,17.1842666666667,207.5421,19.4013850107066,12.2428908599931,NA,5.10316242550745,NA,1.3409638911925,4.34205,5.814,6.443225,207.5421,3.3646,85.27175,5.814,27.371775,207.5421,21.70715
"ZNF823",0.957678740012968,0.99999999603075,0.962939190627266,0.999695248505544,0.996135188370267,0.99971535963567,0.757966643974996,0.994337005567074,0.938462206409987,0.999962841475558,111.780806666667,78.0039,112.0423,102.4338,97.0952663811563,18.4304979754636,NA,36.7328373585452,NA,2.10486910574331,79.10315,78.0039,52.933925,102.4338,65.3638,114.73815,78.0039,122.241125,102.4338,118.31405
"ZNF311",0.985356729292496,0.117164635728377,0.517383124545413,0.460938044902368,0.504099095510474,0.986106353532412,0.00410062476343553,0.587773799337905,0.979940581908994,0.93486983642126,91.1606,115.7946,37.9749666666667,12.5702,48.6376852248394,20.0838777573195,NA,10.474102178092,NA,2.07084068955888,37.5714,115.7946,23.092,12.5702,17.1472,138.209,115.7946,53.877225,12.5702,67.21935
"ZNF347",0.654469441377447,0.99980560842953,0.6434886610693,0.0167037764110186,0.702831551598943,0.0200938559948398,0.998550050374642,0.674520687179033,0.995391224508052,0.0154950048647411,83.8092266666667,185.0775,77.8282833333333,315.8599,89.2094498929336,20.9546151896755,NA,22.2420837830964,NA,3.33402997788487,16.343,185.0775,44.8373,315.8599,29.6634,131.7265,185.0775,94.569575,315.8599,132.90995
"ZNF273",0.987435710243557,0.855877511940717,0.999999802923279,0.999989724371861,0.993217191819964,0.984785615568224,0.130650694370576,0.999976089882251,0.997519750653014,0.95624251567861,285.850646666667,220.4457,224.62775,296.6034,207.567826980728,42.1630545851526,NA,93.3528997724611,NA,5.742015984415,202.46435,220.4457,105.824675,296.6034,132.2297,305.9868,220.4457,192.6926,296.6034,244.3428
"ZNF84",0.946755967875295,0.759986201032546,0.999772502121845,4.54265968174994e-08,1.27821185387234e-05,9.60777746250585e-09,0.00996219247602148,0.999982690209184,0.957089419913276,1.4521761571018e-10,738.620773333333,543.1202,592.375016666667,2314.2551,519.209672591006,76.8925503963968,NA,109.67169813292,NA,11.7513375813718,498.3605,543.1202,494.395875,2314.2551,346.86645,915.96265,543.1202,617.413225,2314.2551,628.4522
"ZNF667",0.820565641884921,0.947958239478969,0.957228963845628,0.0110162763972812,0.0147852376201293,0.00587109103609029,0.130178461664393,0.988278837661443,0.968956347229891,0.0008079000308433,92.9072933333333,15.0194,67.9062833333333,328.4301,49.5041094218415,30.932561296813,NA,45.4392014133422,NA,3.13193584125619,4.26605,15.0194,8.220175,328.4301,7.1937,155.04365,15.0194,46.97955,328.4301,69.8127
"ZNF649",0.999996340048146,0.728821591636071,0.987976472639518,0.994599991553954,0.997174636781844,0.882678017920618,0.870142916954132,0.999721393060402,0.918317792763753,0.963581136062832,179.45472,171.9961,111.2713,226.5312,150.563103426124,40.4591898014709,NA,20.9570447571376,NA,5.22599051697421,60.6727,171.9961,75.59635,226.5312,83.1218,240.0717,171.9961,146.392125,226.5312,186.8729
"ZNF248",0.852749280016503,0.937869501329936,0.686393791232674,0.0745449390355541,0.777450893452906,0.0400014904891207,0.270771369855381,0.524013754735114,0.996325126549913,0.0130916990034832,302.025866666667,422.9651,258.46315,612.9981,241.144144753747,27.2707777333273,NA,47.9382655964297,NA,5.40197284998229,206.93395,422.9651,183.518525,612.9981,166.07355,389.31205,422.9651,284.230425,612.9981,280.49725
"ZNF544",0.942931947551172,0.958290959237302,0.840500198918607,0.317212099826401,0.918799032897206,0.209600109760941,0.999986228169324,0.94271642398731,0.908002318482161,0.297645683321577,608.047773333333,823.8517,515.6994,1151.3346,614.450492505353,70.8053141278188,NA,129.466113584111,NA,12.774745822919,444.0805,823.8517,370.143225,1151.3346,427.8764,847.17165,823.8517,527.777225,1151.3346,755.5248
"ZNF251",0.998930814958585,0.884322928949776,0.999835655797637,0.996184670716666,0.990792176616118,0.940097209055562,0.505806643514829,0.999903768267072,0.999989700901449,0.93253721363885,411.123773333333,359.0116,325.056616666667,483.2843,331.503526980728,64.521937848161,NA,40.1952716274142,NA,8.78538955510863,235.9335,359.0116,272.86635,483.2843,201.7453,633.46475,359.0116,395.281475,483.2843,410.5057
"ZNF607",0.320959839899673,0.174120517782907,0.0415533269892692,0.988794155005947,0.411574121705534,0.98427950598973,1.69433562291488e-05,0.0116994390809598,0.988925020324756,0.939208904379605,352.831973333333,640.0194,195.559433333333,279.4865,166.471876873662,96.3489150567796,NA,49.7506195230282,NA,6.2169431390695,156.46515,640.0194,88.13535,279.4865,80.7056,395.21195,640.0194,303.3972,279.4865,220.17955
"ZNF334",0.0175017651215303,0.443542452062478,0.00209397726554317,0.000729407092349033,0.966588773520584,6.12499419864188e-05,0.0167991899630018,0.000664146934052812,0.999999999927914,1.11612884137191e-05,203.796486666667,631.7829,94.8660833333333,754.7473,94.6342237687366,63.2379863050945,NA,33.551289698971,NA,5.98779371138071,25.54165,631.7829,44.91325,754.7473,17.04275,311.13055,631.7829,126.058925,754.7473,131.9937
"ZNF485",0.984490390254435,0.476605051635396,0.999422040583476,0.86779614039026,0.809028404908159,0.459995049611338,0.239153790341024,0.999999999893708,0.974268431257719,0.535266370858334,78.6251333333333,59.593,51.0759333333333,113.6668,59.7554978586724,12.6781925251222,NA,14.6291700207648,NA,1.59118837754756,42.8886,59.593,31.961425,113.6668,36.47605,106.6376,59.593,43.455425,113.6668,75.228
"ZNF192",0.999471243160853,0.0129530832862265,0.741504410470803,0.939931479526884,0.951530320561721,0.196229846555083,2.17893182108408e-06,0.779802972653765,0.994700764759269,0.193327707612303,603.5882,561.531,319.129966666667,749.6657,349.282057815846,84.2703138408261,NA,68.1236324640413,NA,8.26384958287137,311.41615,561.531,197.732525,749.6657,221.0203,722.47685,561.531,432.28,749.6657,441.12745
"ZNF442",0.999866783532173,0.489630208304566,0.979046319904252,0.999988492850186,0.999998301407295,0.968298746874459,0.947646569931274,0.996624765504573,0.126117184339919,0.998646528657851,16.7569666666667,18.4109,24.7559,17.6518,14.7714158458244,2.65348631298644,NA,5.0162586878403,NA,0.473893736758734,10.6821,18.4109,21.5168,17.6518,7.79445,19.732,18.4109,29.51305,17.6518,19.2207
"ZNF813",0.999722934628629,0.99504757979242,0.996621891452178,0.735907034762858,0.942156988254903,0.661455481170857,0.999384978906751,0.999086320251234,0.997907613922831,0.675434174385127,97.59136,112.4031,83.1499333333333,194.437,92.9901004282655,13.9355619159958,NA,26.6355752433679,NA,3.56949321400752,59.91005,112.4031,46.9357,194.437,48.6209,136.06315,112.4031,92.064125,194.437,124.3885
"ZNF26",0.982660120820178,0.108843755418851,0.493464336878152,0.0142524075488979,0.311624294509315,0.000441109062961464,0.011299174497882,0.622209025276041,0.932797962592881,0.000441949974760103,348.15194,404.0698,231.24005,673.4421,263.650479229122,29.0598123227329,NA,14.1127887271498,NA,4.60953074682015,267.2687,404.0698,222.887225,673.4421,192.0807,422.07875,404.0698,248.8306,673.4421,316.0526
"ZNF69",0.999403513661647,0.997899891243208,0.999991832023405,0.00160889638199979,0.0721309604158488,0.00493909875902299,0.998566960580233,0.998006594363809,0.981887056869338,0.000752227688325169,25.5869333333333,31.9767,29.7029833333333,131.8534,23.5595713062099,6.73546333028303,NA,8.32704024298416,NA,1.26193435404613,7.43695,31.9767,16.30255,131.8534,9.5161,42.56655,31.9767,41.766175,131.8534,26.99145
"ZNF583",0.856191444434786,0.911877877649726,0.667454980094105,0.476690847788341,0.99046425141942,0.29465945808685,0.999992581463485,0.850805773750864,0.828209341797159,0.456476089363541,47.8353133333333,84.3023,33.1695,107.5154,48.5370316916488,6.08653683872283,NA,17.5203435709844,NA,1.64653135989721,32.9623,84.3023,6.104675,107.5154,22.45235,60.499,84.3023,37.385425,107.5154,67.1344
"ZNF568",0.911304520594579,0.020753565038456,0.983266387257512,0.955486688907265,0.783906876373786,0.251175208835253,5.12016750997546e-07,0.98029723516616,0.999999088515125,0.190344095530208,173.99754,116.1579,78.2654333333333,221.3694,79.4628884368308,39.2265348462586,NA,16.7914142790826,NA,2.81590826891129,85.01885,116.1579,68.31865,221.3694,33.7598,211.6676,116.1579,89.4797,221.3694,109.80345
"ZNF480",0.999972214416285,0.907852460142531,0.998487801344608,0.0121971816265286,0.11100060216677,0.00529323183856789,0.999964932040059,0.999991003314582,0.876473829592398,0.00791305282280708,399.956793333333,381.7829,329.72075,954.5333,395.06356124197,41.4968674585197,NA,75.9021572218109,NA,7.7346282502994,276.62625,381.7829,213.0399,954.5333,284.4458,497.65395,381.7829,390.692575,954.5333,484.00375
"ZNF587",0.288306156925685,0.805870605949233,0.126852491183683,0.400338439143227,0.999894522268436,0.192049513883669,0.491415110737594,0.106031461919569,0.99888859441414,0.168851917139863,808.5493,1500.5814,626.515883333333,1429.3875,663.99750856531,149.319456058735,NA,99.9062236972967,NA,15.4298050026244,419.98615,1500.5814,515.36045,1429.3875,434.60985,846.1307,1500.5814,787.971175,1429.3875,824.68215
"ZNF808",0.565004425626004,0.993109270507907,0.72746655561716,0.117708192673543,0.965156645285765,0.220896011343481,0.988640029228478,0.616983718214702,0.999703846287845,0.132327325018116,170.761753333333,318.7984,190.472066666667,407.8631,182.966922912206,21.6656696852106,NA,24.0688309192846,NA,4.46120740543222,102.58835,318.7984,176.746075,407.8631,121.27445,212.318,318.7984,220.130525,407.8631,239.30205
"ZNF43",0.994246087062535,0.999913425357231,0.997550912978212,0.400647306571027,0.511338546012674,0.409287854182936,0.800070438544372,0.999939392323641,0.982454721350976,0.220285832845694,189.5477,124.5155,179.074766666667,470.4466,144.361124197002,39.869401059225,NA,84.8493885754386,NA,7.13643494020202,66.9793,124.5155,26.983825,470.4466,48.7236,305.51135,124.5155,227.65155,470.4466,192.98615
"ZNF28",0.604420812866644,0.996245648344064,0.539364828458227,0.0858542797979428,0.93105090096948,0.0753952820341534,0.999744236798478,0.606142698931114,0.982478261651586,0.0792851846012584,394.763726666667,752.4225,352.36965,1024.6055,406.390282869379,59.4244365818109,NA,53.8413183114341,NA,11.21328814952,291.7146,752.4225,251.41835,1024.6055,259.2113,460.2091,752.4225,438.85525,1024.6055,524.3773
"ZNF627",0.884469322207416,0.973686355693624,0.972084101239516,0.995248470922486,0.87156522752576,0.96803657535524,0.566793398974912,0.979374399447157,0.999287226332697,0.933289917664763,423.58572,194.7674,353.664516666667,518.5879,330.397837044968,61.5551064262864,NA,110.694477693612,NA,10.9839087373696,253.9769,194.7674,179.600025,518.5879,204.48265,513.96205,194.7674,412.2464,518.5879,362.05935
"ZNF789",0.997669898622142,0.3253998766295,0.778553817800775,0.25286476471099,0.723207510242584,0.0438683291028229,0.00955089442245538,0.755170602155049,0.999952077184901,0.026930934226344,151.141186666667,171.0271,96.6235333333333,276.5445,99.5882745182013,22.1382774428254,NA,17.2543308805967,NA,2.73019896093689,100.3074,171.0271,65.1919,276.5445,57.47345,167.43985,171.0271,114.482275,276.5445,128.69055
"ZNF534",0.990507786825085,0.898075780188772,0.999999285796137,0.995890142067084,0.999995609844011,0.999999090770982,0.764437242896656,0.999814151373736,0.998171924189086,0.999992449228377,8.15894666666667,5.3295,5.59833333333333,5.8839,6.33339057815846,1.22134177478888,NA,0.814604332858052,NA,0.276321990286245,4.3973,5.3295,4.48335,5.8839,3.7553,9.77705,5.3295,7.059725,5.8839,7.3281
"ZNF525",0.718845752952606,0.937113878229132,0.531920780621852,0.0805783077283027,0.877324163836235,0.0432908835307746,0.858763733035866,0.527234797900313,0.998648345126388,0.032124086985109,305.523093333333,508.7209,246.669883333333,719.1763,264.716825910064,39.3878788526278,NA,47.3539894615397,NA,7.27732886358787,194.67305,508.7209,177.5369,719.1763,165.278,374.70445,508.7209,314.032325,719.1763,338.5975
"ZNF814",0.836813061655655,0.569708902873505,0.997499804696345,0.803414994128187,0.999998750614752,0.995035918954201,0.999985959171838,0.808694570302651,0.370057498534799,0.771767657697132,201.710526666667,336.594,292.104516666667,345.1966,198.787111777302,29.8498662216313,NA,97.19894058418,NA,5.74520313278809,102.02145,336.594,150.87525,345.1966,108.725,299.23205,336.594,329.906975,345.1966,257.7392
"ZNF551",0.999934958704992,0.329450638195858,0.870557634327132,0.381853304130233,0.745327868069984,0.0815315042160754,0.719422994594809,0.990537674068827,0.621681333340163,0.191701722457557,191.728533333333,203.3285,113.441333333333,350.896,163.370280513919,16.8440602939962,NA,28.6492993012356,NA,4.02167783810504,140.23655,203.3285,63.988475,350.896,105.3754,238.68615,203.3285,141.2703,350.896,199.7921
"ZNF805",0.771562622724379,0.999999126634463,0.788772210390824,0.999998867437876,0.90239414151101,0.999999905668876,0.987632337887401,0.821233752997799,0.996028618498787,0.999770106084965,298.83098,439.438,296.330866666667,293.1265,314.070168094218,21.9693060874185,NA,72.5241052118336,NA,5.40970815467164,241.9574,439.438,194.438325,293.1265,232.02135,357.8062,439.438,319.55765,293.1265,373.24465
"ZNF468",0.34171520832368,0.999999902678194,0.395330356269103,0.974375053963466,0.890943326196008,0.979819311221664,0.917996900942963,0.436955292607796,0.986739602208401,0.994414915692471,362.07004,987.8876,366.0995,565.6593,433.937475588865,49.5263006497123,NA,50.4282657527965,NA,15.3084612234464,276.851,987.8876,277.62095,565.6593,255.5911,382.27425,987.8876,463.71705,565.6593,538.7271
"ZNF616",0.904055107224877,0.883595831939123,0.993229666683109,0.807404255462963,0.598760688934111,0.583914472919931,0.741933542293231,0.976601201568595,0.997683253217601,0.594368838593547,204.100513333333,128.876,166.7778,297.9406,177.706856959315,22.9617286055294,NA,37.4533063618421,NA,3.81447115286874,152.9337,128.876,102.314575,297.9406,121.246,222.1813,128.876,178.513125,297.9406,217.66085
"ZFP57",0.999999080926458,0.998350561993907,0.999985807169591,0.999926194744954,0.999933603234477,0.99898620570102,0.999999996836929,0.999998678238212,0.996648854182652,0.999923048922748,18.8208133333333,15.0194,7.13288333333333,30.222,19.054612633833,15.4284221825789,NA,4.24215903712694,NA,3.84475667516951,0,15.0194,0.2985,30.222,0.40735,6.9911,15.0194,11.680425,30.222,12.985
"ZNF155",0.896323286347154,0.997988812370119,0.951108947573941,0.293517123846004,0.23005194083852,0.266906327413265,0.623431466328542,0.980501547115714,0.983833440079789,0.123005714888355,161.5391,100.2907,151.683533333333,293.8994,137.256401927195,10.6207165188293,NA,25.5598823770724,NA,3.07378695601812,140.71505,100.2907,99.42885,293.8994,95.99985,184.92305,100.2907,187.032275,293.8994,170.91525
"ZNF425",0.879509532538201,0.850824460134231,0.657244740427337,0.99949834179929,0.984219099780993,0.964715209476468,0.904092895311252,0.946169744784622,0.40474461901178,0.999999999732295,66.55952,26.1628,86.77125,57.2346,56.9916659528908,11.8308912734345,NA,26.8581582582617,NA,1.89511083720457,35.18665,26.1628,41.665625,57.2346,30.6889,82.77135,26.1628,113.21625,57.2346,70.3599
"ZNF611",0.985353029341931,0.833792295630664,0.870818269077305,0.0581435770748817,0.511707227003813,0.0214620021536998,0.598555693730312,0.891089665869039,0.998070653706281,0.0150935535663402,182.898473333333,228.6822,139.814883333333,419.096,150.565637044968,29.364886525657,NA,21.0030513545598,NA,3.91340700180918,107.83985,228.6822,120.2037,419.096,100.0499,211.17755,228.6822,153.447825,419.096,189.2323
"ZNF254",0.573723681964149,0.999890719598149,0.572826099390855,0.295601346482041,0.997244093104173,0.305371094095887,0.951037428038944,0.422503276913563,0.99850686707939,0.18327651615158,250.452813333333,507.9893,238.401316666667,587.9032,218.553169164882,36.616466010648,NA,55.5942624408516,NA,7.82602817210385,156.0627,507.9893,152.668525,587.9032,108.30155,334.0731,507.9893,306.24895,587.9032,289.71095
"ZNF625",0.997167929278144,0.909244851702145,0.999996307790867,0.372620978909528,0.521064468202413,0.216651548428615,0.048572824048431,0.995959695371873,0.947752342474303,0.0754720620464102,30.0333866666667,24.2248,23.0853333333333,60.9789,18.0551190578158,7.66521079222388,NA,8.46486911380074,NA,0.740606155560994,13.97595,24.2248,11.171,60.9789,6.56705,33.9835,24.2248,30.788725,60.9789,25.60905
"ZNF845",0.990596818434564,0.559376396617415,0.798468101968701,0.878459484591649,0.996642932447278,0.512017859697234,0.755117555391352,0.933568021102365,0.851695951454962,0.697952015705601,272.299046666667,317.345,203.685866666667,364.536,242.759342184154,33.0115160858866,NA,29.6160683226597,NA,4.32044360117175,214.10425,317.345,149.8834,364.536,184.4183,289.01935,317.345,255.728125,364.536,291.7509
"ZNF90",0.961890986822072,0.936140483686081,0.998332823289376,0.948575092760147,0.999999197078835,0.996691201310811,0.574896658719457,0.99805688575549,0.999999857378594,0.9960577957943,222.423946666667,113.3721,163.370366666667,103.7711,161.559775588865,34.4726367416768,NA,70.3792002629502,NA,7.26784914235018,133.2663,113.3721,48.811325,103.7711,65.03035,255.1331,113.3721,208.595175,103.7711,193.62735
"ZNF788",0.998100872485721,0.653379156955927,0.997830948044488,0.999998412704595,0.998981811347052,0.965187362800669,0.141530987626905,0.99842001543946,0.999951976274243,0.964733220852165,106.989593333333,84.7868,60.7637166666667,110.7248,64.2535578158458,27.8975178863955,NA,16.1216265184672,NA,3.20030017548883,20.07035,84.7868,34.034925,110.7248,21.0311,170.912,84.7868,94.235225,110.7248,81.4416
"ZNF880",0.966422232190971,0.876341391527806,0.999664528138289,0.991348945015636,0.928832009285484,0.911938870912886,0.987462773841861,0.98300245775157,0.930408072720381,0.975464177242667,89.13876,33.4302,51.0482833333333,127.8417,78.2981843683084,22.1963379706027,NA,17.4378337826581,NA,3.84492659355281,16.65585,33.4302,27.9062,127.8417,21.3854,141.9113,33.4302,55.69055,127.8417,107.70635
"ZNF630",0.999659360031434,0.8908003667574,0.975280014062087,0.972220785571613,0.97572456077859,0.999758183648652,0.638921895612856,0.999858101069556,0.287539962180951,0.855398164984267,66.77444,59.7868,81.9195666666667,88.6226,54.3544008565311,8.18167678645864,NA,33.1986491047619,NA,1.54783223952761,43.75765,59.7868,42.4656,88.6226,33.97755,84.7437,59.7868,61.120025,88.6226,67.9853
"ZNF844",0.974691661016729,0.999991434216273,0.983004517755094,0.823351526046533,0.740232365765911,0.829155406214207,0.0161651213827271,0.999663066710204,0.317507649143745,0.308340571073144,108.506733333333,75.0969,106.473166666667,167.6919,64.5020222698073,24.4261987847312,NA,38.0918563001478,NA,2.37737442841181,33.9564,75.0969,40.758975,167.6919,24.2233,143.98175,75.0969,166.09855,167.6919,91.39915
"ZNF717",0.331137594588759,0.944705515413025,0.589164141908342,0.904810989888009,0.94962866948897,0.986872573844349,0.605295478395824,0.142609353700499,0.376608781912875,0.70233999858569,32.5632533333333,69.2829,39.4162166666667,49.7459,25.4332241970021,7.94652868445963,NA,13.8568731070281,NA,0.843913511692517,5.5845,69.2829,27.779875,49.7459,10.06275,54.34875,69.2829,39.99735,49.7459,37.40245
