"gene","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV"
"ZNF808",0.255056683154884,0.998194549206904,0.840069780067517,0.999999999594953,0.133409757376718,0.998217184649732,0.931034936082405,0.989560456423871,0.999825091068417,0.910947162059189,0.995977907381061,0.736057971348629,1,0.995044857307645,0.999671827306966,0.985708720137246,0.729349497662575,0.999999999237517,0.978093623762268,0.99988272175172,0.999999998429713,0.904114967275333,0.781622124123304,0.999988131584298,0.818854942066288,0.99999833967391,0.999965458885176,0.999995888315791,0.999998394853351,0.581042719631909,0.99997715001371,0.999999683711814,0.990571665200788,0.999951239170493,0.999670464251412,0.993778746807725,274.968866666667,509.152825,352.3621,283.264216666667,413.79,352.740933333333,363.360175,386.936485714286,305.4113,58.6792069911859,35.8854104128538,41.0324,65.8390726026748,145.168,40.1351594764629,54.9414825684773,45.4635045255738,16.1876,224.45825,463.72845,331.8459,215.150225,341.206,313.74245,322.036675,318.2315,297.3175,326.08815,545.086575,372.8783,371.5439,486.374,380.4537,401.66575,420.234,313.5051
"ZNF43",0.999993029393284,0.810981294375848,0.588037762334218,0.999957984117886,0.999999999979776,0.482051662120078,0.997609081375842,0.972957242263367,0.996995841835237,0.95092390565345,0.856130378150482,0.612335714178385,0.999999281402033,0.479506475817952,0.999548204903271,0.998184880643053,0.963881887070981,0.978613678199903,0.921088307526666,0.99999998647283,0.992712507952925,0.999999999987695,0.99999239594481,0.655958572830732,0.999921376459581,0.991304742726256,0.67674864697569,0.988546314747155,0.99993945327591,0.999999962358113,0.657525086513958,0.999999996047693,0.972043180792285,0.703342847864279,0.969719153941711,0.999931574773137,255.977666666667,186.6346,643.50905,174.897483333333,437.71295,581.534366666667,402.122325,244.182828571429,146.14975,134.134251427371,78.6201086914686,585.11485,83.0164399234329,173.08775,245.372918908657,69.7536918095663,65.8725268664653,97.01775,133.30645,76.906625,350.951625,84.090525,351.169075,370.60665,377.065025,171.6533,97.640875,364.3008,248.406225,936.066475,106.1793,524.256825,795.5709,482.0795,286.29475,194.658625
"ZNF28",0.795396684537717,0.843739509311094,0.99999996387118,0.999999999998915,0.591681913586928,0.729019917194574,0.999897340708834,0.990269355974038,0.98825177248866,0.999593364092049,0.999999965130089,0.880181148042358,0.90563344915572,0.999999409594861,0.999994716300849,0.999988436070852,0.486166769721646,0.620253057712166,0.999984456126032,0.995061504701654,0.999736222630536,0.638943658520872,0.999999999102813,0.999999999467235,0.338440734986323,0.973912830222394,0.759446209995708,0.282421639353857,0.997987135564079,0.998956693585283,0.998038071566041,0.993980818001548,0.99999974575504,0.999638998038888,0.972808980178875,0.996087048698477,373.0944,659.9688,694.92855,365.266783333333,475.3276,405.9078,308.838225,675.871928571428,526.97725,58.7923011116535,166.641859081489,29.10815,64.4109181479425,74.4896,99.028718613205,50.2041177352246,132.834440794023,11.74635,332.36015,483.885,680.374475,239.20785,438.0828,350.8956,263.746675,444.1954,521.104075,430.17585,718.26485,709.482625,497.789175,512.5724,504.7249,367.93875,906.5103,532.850425
"ZNF627",0.999542704721151,0.83076643963375,0.968956953542265,0.999999999690245,0.995986613478179,0.686288663371089,0.999999844272543,0.997687412947007,0.803204216822734,0.99999998826085,0.998993709971107,0.999999998783675,0.987280956486261,0.993863689180825,0.996158088956003,0.999985294090693,0.978739521267232,0.595803094833934,0.999993324895102,0.999999999102131,0.973907419507598,0.999999451638504,0.999940333112475,0.829253519025598,0.999960131017716,0.999940138688951,0.999782255986318,0.997997337594607,0.999999980789269,0.999990950274372,0.935733095186834,0.99999906771607,0.999993339377696,0.999958469010444,0.999867682099856,1,287.496,327.6085,413.16185,281.4756,270.5057,335.327566666667,262.08005,302.5607,300.54475,11.4357058961541,39.0954260896335,140.23265,53.9054766335048,14.6863,40.0744624798359,29.3632014919042,23.6971020970216,48.29245,277.36005,318.6829,343.045525,217.484075,263.16255,307.7371,232.3817,266.5806,276.398525,297.14965,365.2054,483.278175,244.0665,277.84885,374.29315,293.243,339.6247,324.690975
"ZNF789",0.999999961137084,0.999999981204059,0.999995196167195,0.923024235980464,0.945421928478822,0.921941059539783,0.994201816323452,0.977757710512416,0.999279458992271,0.52014962554495,0.999982426028206,0.9999996272758,0.999860833114871,0.993254481739344,0.953771249041615,0.991449932407316,0.959666732289285,0.999305282497645,0.292661134989445,0.999999999545774,0.923215380410445,0.98165080561922,0.915938653966597,0.998559766165294,0.140042138091578,0.999999999787304,0.865508861648213,1,0.99571049270702,0.982375213053313,0.999519603036782,0.545777299459928,1,0.961345056500626,0.999999999991643,0.999999999998718,126.932166666667,135.61395,117.4626,186.922666666667,76.772,147.167133333333,82.40135,81.5111428571429,78.9848,12.9370323779365,46.9890265761859,21.62,29.6112592515715,9.5874,77.8140975536424,12.8601251583788,15.1345100491725,3.8845,115.16025,89.043025,106.6526,152.137425,71.9783,69.56425,68.44605,45.662,77.04255,137.4648,138.400975,128.2726,226.3242,81.5657,190.9304,96.7802,114.1018,80.92705
"ZNF534",0.999999994165177,0.999999711290595,0.99998895640306,0.991436154864878,0.995272129561892,0.979781255096373,0.999999713718001,0.999989016643886,1,0.97981330841457,0.886349284685916,0.901191900487873,0.854960310892807,0.997792372963873,0.855066094910616,0.999997031508417,0.999999954013567,0.999851806661191,0.999294572954238,0.999852363007728,0.949310187567009,0.999999970447005,0.999990115707886,0.999999998947595,0.908738842854224,0.999999998968137,0.665699516756039,0.999698991548881,0.999989514922806,0.999867446435004,0.999999998076903,0.956038122949242,0.999999998048599,0.791614543280965,0.999124378558141,0.999999092269401,1.7124,2.119075,0.91745,4.16453333333333,0.9183,6.16856666666667,2.607275,1.26178571428571,0.45425,0.856916917404093,0.845875569429886,0.91745,2.16309745807051,0.4528,5.13619000503075,1.96529853558138,0.280401083847993,0.45425,1.25395,1.054575,0.458725,0.272625,0.6919,1.03655,0.522075,0.84825,0.227125,2.5686,2.97525,1.376175,6.843325,1.1447,8.91385,3.0745,1.739,0.681375
"ZNF525",0.606857302640534,0.981450343475,0.999179209298564,0.987946925633102,0.937794581992033,0.999996042725347,0.95485239301591,0.999924482334161,0.999999987010752,0.999859808685853,0.99420569842345,0.979452321031892,0.99999914998256,1,0.999959412093958,0.999999999728919,0.573452201634076,0.984364247676371,0.989517948025981,0.958717512105568,0.995644748309665,0.624740800675857,0.999999125762664,0.999888918165762,0.958889694180827,0.999997549744086,0.990861944546797,0.576201764503703,0.999988433670048,0.916542502177166,0.999492909396929,0.999965779947957,0.997449594121764,0.999976986763349,0.999997402281236,0.943781317508974,106.1599,350.39095,259.1748,216.741666666667,284.34665,220.1968,117.9898,323.532542857143,160.63315,15.7140349230659,179.804362535759,168.594,35.0074837049896,17.92525,72.0081233023747,15.8413140879053,59.1083062048444,12.58205,93.1009,162.14435,174.8778,141.50135,275.384025,163.51555,102.707525,212.3352,154.342125,120.25875,425.66795,343.4718,293.0351,293.309275,286.99915,142.181325,413.78715,166.924175
"ZNF814",0.927599796927355,0.997006899753148,0.999994290016475,0.651606843104446,0.999829425091217,0.997263985313885,0.999969392474353,0.817025701555959,0.973899508703877,0.522619758953002,0.985991346560561,0.99999926865991,0.999999999520936,0.9975711565001,0.931299632791694,0.933400583143215,1,0.999996315649566,0.99975992856046,0.825823170421683,0.999999623024363,0.999946114709982,0.972138322364694,0.999876647684329,0.677622620848816,0.994146123850447,0.998312691533435,0.97571628271716,1,0.958903969197033,0.998046887434591,0.781461573959355,0.999990244003332,0.991878983349229,0.96238489971686,0.999971554528298,301.3312,412.6121,380.35825,450.123266666667,259.0661,390.739666666667,410.8467,335.741357142857,298.97315,32.0014691914814,75.6644569172012,20.80965,74.1018769804052,79.2337,14.7775150647116,36.7955976170384,29.1612175651633,47.30595,274.4401,322.541825,369.953425,326.5001,219.44925,381.51595,374.903025,287.9235,275.320175,329.8008,459.947925,390.763075,545.1776,298.68295,405.3502,441.574775,391.1918,322.626125
"ZNF551",0.994569480643417,0.896686147158226,0.998036220881634,0.999999999148241,0.968471927534852,0.780031108576645,0.999980898045163,0.962213774160543,0.793685134469329,0.99999319780154,0.999999999640638,0.988390673327408,0.862350338103031,1,0.999997363563743,0.999999851387238,0.965242363546715,0.77978719479359,0.999999997029953,0.999999728129598,0.99999999941047,0.9999987382796,0.998040486074397,0.911285343307409,0.999906803863444,0.998794448962926,0.999980428505048,0.999713866721909,0.994513871014035,0.999999991000032,0.9998652837364,0.979532345463135,0.967100332047615,0.989567438686109,0.974944439581312,0.998044205088241,179.949133333333,241.0386,300.7061,172.637983333333,146.32825,172.3725,164.8316,197.8679,253.077,36.0569271512116,92.463967145631,70.3031,36.4619780034528,25.51815,35.3306669027065,10.9046724878986,29.7009205831755,86.3885,152.5851,151.0486,265.55455,114.5259,133.569175,147.9521,157.228225,154.9218,209.88275,213.96545,270.56645,335.85765,225.3193,159.087325,206.69435,179.253325,255.95165,296.27125
"ZNF805",0.113370359110099,0.812924412230051,0.982520464626502,0.31067148947124,0.991736871967546,0.999988670887299,0.999763302254034,0.504537434781855,0.987694562410433,0.839218932175842,0.745178693562965,0.950196405966234,0.999999999997226,0.99989140632192,0.984310394384262,0.704588623810901,0.908618299424959,0.999999999618581,0.999549084148167,0.983153837233003,0.999999999998904,0.48648831442544,0.912048697394875,1,0.999907162681867,0.945643890179324,0.999999998721312,0.999999943478199,0.485105875096715,0.999963699849224,0.999846807923719,0.999999084275829,0.868492346370893,0.999413178403194,0.998652504927623,0.999502612201174,292.2016,641.0968,509.71005,554.119516666667,366.3146,502.402766666667,496.91485,514.267885714286,586.28515,66.7512347102534,37.6633859746881,86.98715,108.038177683241,66.5008,43.9349157838551,45.2294942859653,39.7242169408298,132.35225,244.1723,619.116375,466.216475,370.747,333.0642,461.25675,459.86695,463.8053,520.109025,356.36205,681.470375,553.203625,595.239925,399.565,536.316,542.94815,570.38885,652.461275
"ZNF468",0.999828453230709,0.992962794532236,0.999921864855179,0.999524243014256,0.936815951492022,0.856259823960061,0.999999287687915,0.998048596678043,0.980199750505669,0.999999666202373,0.999999993589563,0.998902795553733,0.983501762556657,0.999955693263895,0.999999996753147,0.980319740526321,0.768669428657093,0.677003338079233,0.999661097689607,0.999182851334102,0.992707672480652,0.968486917898099,0.999510692131351,1,0.489048589246692,0.940663181068679,0.932169911216028,0.302984200734831,0.999999893936522,0.998909646894869,0.985390585034177,0.999997897406089,0.999999999998475,0.999999999959834,0.998495065475024,0.955059727940605,473.869166666667,569.765025,667.68565,371.920166666667,417.61735,446.110766666667,283.067425,660.482057142857,429.6776,171.891956207772,90.2936587786888,68.82815,71.871568853832,30.28025,162.389945467757,69.1424892121983,137.032640713133,37.2767,302.3856,452.80505,633.271575,251.420275,402.477225,317.64075,202.0182,424.8581,411.03925,569.86635,654.424825,702.099725,452.0667,432.757475,596.3659,365.375975,819.5537,448.31595
"ZNF616",0.782676576220149,0.803031838561578,0.999999515484636,0.999113540020578,0.943557173917355,0.944177221564492,0.936555424829393,0.999999998358475,0.999996455848132,0.994071575266206,0.999710210951998,0.977693988709279,0.969403091472627,1,0.997081866056357,0.990019981136137,0.996762645157005,0.992803789477307,0.999982410079848,0.999826865495958,0.999994500740303,0.233682172712855,0.991245936618327,0.999943780657981,0.315932167883879,0.994839095188984,0.582073219552494,0.704646874653472,0.989006335340516,0.999926400189086,0.999425523597711,0.999890379051961,0.999997496369322,0.999948668904022,0.999999964361794,0.950629961627119,99.3179333333333,194.1055,209.90685,133.869333333333,186.38955,133.531366666667,152.535675,236.898085714286,163.8964,1.87913115768373,40.3548631733731,26.79035,24.7453966174407,29.62535,43.8059521950436,20.2892398750904,44.0417877381104,22.4777,97.7055,130.75945,196.511675,111.338225,171.576875,89.73515,138.763075,162.8597,152.65755,100.95985,241.7158,223.302025,140.23195,201.202225,156.22925,166.19165,281.3366,175.13525
"ZFP57",0.999999995233894,0.832345105811821,0.725337443269952,0.9459645361641,0.851524299492516,0.99892143313798,0.999999983916336,0.999998246396159,0.935682011074778,0.992329116952188,0.999999999787349,1,0.791812362350108,0.916687727766155,0.999999557734742,0.999968074117236,0.999529871677062,0.936602678126907,0.994011105978557,0.999999893890592,0.999841638379427,0.999999999999,0.999999998893432,0.694781851629658,0.79668435603265,0.999999771726873,0.999999999991855,0.999704366194018,1,0.999999999224888,0.885664744167607,0.974530935540511,0.999999986677413,0.999999999972459,0.999984540879665,1,10.4732333333333,0.86145,142.01835,91.35,23.8594,3.51613333333333,39.968125,7.42848571428572,9.53895,9.03005900780523,0.503917065762479,142.01835,72.0210419180117,23.8594,1.7669327145587,36.1458501935186,2.9391691522337,9.53895,1.4678,0,71.009175,7.70315,11.9297,2.484,2.472325,0.71085,4.769475,15.5531,1.62365,213.027525,42.250525,35.7891,5.2742,42.8513,14.92405,14.308425
"ZNF155",0.96356376202337,0.915597154767063,0.999975547599153,0.999999998303864,0.946993133930787,0.896903616879882,0.999999980246766,0.956763245778943,0.905352404715905,0.999998326724829,0.99999846447664,0.877313299184963,0.812703127962828,0.99994768851742,0.999999999826727,0.999832157561798,0.998779805874286,0.987804110008547,0.999901403081748,0.9993122025912,0.995597020432247,0.999980738247602,0.986739153376902,0.954900127751366,0.99999442995388,0.999828215696175,0.998138232324654,0.999999884221004,0.999170790801314,0.999994245665262,0.999241309203083,0.999391532225874,0.997873204642506,0.992015874664366,0.999999759299798,0.999977064840307,81.4850333333333,123.584575,140.29255,85.5283166666667,74.37915,70.4574666666667,100.4886,94.3909428571429,109.7309,23.6990540032251,39.3658731393571,30.34965,18.6693328198486,24.79815,28.5461155733043,12.8607634376165,17.9560935764603,25.5459,61.97275,75.099075,125.117725,58.87555,61.980075,41.9239,86.253475,74.2385,96.95795,102.88965,138.2937,155.467375,109.888425,86.778225,85.4572,120.588425,94.3642,122.50385
"ZNF425",0.999999273934373,0.880321298022976,0.930036596236453,0.998636916415902,0.999937524367705,0.982670571322845,0.999931491020283,0.99834418379053,0.737068650127043,0.969571085675064,0.998717256968148,0.985123482041014,0.545346308631561,0.863679685408081,0.999999987668925,0.999991322193409,0.999061974289202,0.68269059610565,0.958919889093943,0.999999963678226,0.999983718798754,0.999934788576487,0.999999925795611,0.942265620476723,0.999996597830601,0.990726029083866,0.937115378205575,0.989767055606587,0.999997645526044,0.99977619987146,0.815925501020103,0.989810160621661,0.999999990063163,0.999996217865137,1,0.997966375749223,69.5314,62.525875,22.3396,52.0038166666667,84.59405,89.5974333333333,79.155975,58.2190428571429,79.2599,36.6672639361506,18.964283721001,8.7616,8.46039501451387,32.49165,31.2156947204625,15.2614157699177,11.3900550484237,22.9347,32.86775,33.5443,17.9588,37.98505,68.348225,65.5826,77.030775,36.22335,67.79255,88.30905,83.182275,26.7204,61.5781,100.839875,118.87565,94.2034,73.23155,90.72725
"ZNF611",0.562521679755829,0.998453676207854,0.979017695910576,0.999999998968122,0.415312354918701,0.998656265835853,0.999636340063335,0.957400674070575,0.999999998525665,0.999751608753344,0.987146050228161,0.984569494269615,0.99999998230485,0.983706188805727,0.999998149360946,0.998174578642673,0.892101635161363,0.999999999316276,0.99800172251335,1,0.999996582478802,0.705420138373341,0.999876471223445,0.997797547879562,0.530321023846538,0.992583662477312,0.999134611345664,0.972525828509473,0.99988925906211,0.936509315171041,0.999999915636385,0.99994081998351,0.999999999944098,0.999986161401473,0.99999999836686,0.985612200493266,209.082133333333,374.778775,277.85335,217.555266666667,265.32205,293.484366666667,267.9979,341.391871428571,257.0053,50.8152872314468,68.0439890926742,10.95395,36.2562963085923,1.58834999999999,39.8531589936663,12.8585853590121,57.629302515105,106.9889,158.2753,319.64985,272.376375,141.4744,264.527875,262.59945,258.0656,250.7311,203.51085,235.28825,423.900975,283.330325,282.982325,266.116225,330.7396,283.48895,403.3933,310.49975
"ZNF254",0.999795014808091,0.169756569147459,0.289449836519101,0.998713042478762,0.999999998077685,0.264221302819706,0.999999931831489,0.999998896087826,0.339275688541885,0.999983520918489,0.998336874466157,0.999999710192521,0.456575512490695,0.999999995297185,0.99994554684566,0.999885817116227,1,0.2737038855452,0.999999973252493,0.999999634747317,0.999998959881541,0.999965306119288,0.999999942258645,0.160428275456226,0.999991669844349,0.999999991299739,0.999965419932624,0.999999994908393,0.999999998604068,0.999992117289738,0.306740075900216,0.99992724199706,0.999999999983047,0.999828919222092,0.999996583525207,0.999999688169429,223.763033333333,376.93,1199.7356,406.34925,288.9371,442.406966666667,365.39075,333.108514285714,263.73105,94.0967889408973,44.2187598544064,1121.1415,138.902435064381,95.8435,169.35361476111,53.7505897684621,51.7414016861391,88.23805,161.74915,306.390925,639.16485,236.315,241.01535,273.7664,304.10355,235.59445,219.612025,316.05915,452.954425,1760.30635,379.25435,336.85885,540.17175,396.75855,420.1167,307.850075
"ZNF625",0.999866840979716,0.999980542381271,0.994165177218479,0.999999996643768,0.99993965399893,0.999744306464294,0.99999997899332,0.999406076812888,0.999999863366699,0.99999776993037,0.968336156758445,0.756798314617581,0.999428655717577,0.887143499532441,0.994835351605218,0.998627014579327,0.931094424601793,0.999999900023407,0.987535699793645,0.999952905871857,0.999859589074168,0.999999999976777,0.998667004296795,0.999982677966393,0.99999936829475,0.999999997319962,0.940114385246015,0.997197750393309,0.999971037890065,1,0.997976133338025,0.999992124526264,0.999817302406856,0.891094983042443,0.979266154770345,0.999808160628081,32.5466666666667,22.022225,42.31215,30.03045,36.63735,57.6357333333333,47.036475,33.8636857142857,22.2615,17.701034311054,7.05397749859078,36.28235,13.1152638724948,3.36035,25.05180057217,5.71417215634003,9.30989428474143,17.0208,14.91955,15.320525,24.170975,10.6492,34.957175,36.21955,41.471575,20.09435,13.7511,42.7597,27.33525,60.453325,41.7258,38.317525,79.60015,54.0516,49.6942,30.7719
