"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C4-BRCA/Basal-C1-LUAD-enriched","p-adj-C4-BRCA/Basal-C10-GBM","p-adj-C4-BRCA/Basal-C2-Squamous-like","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C4-BRCA/Basal","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C2-Squamous-like","mean-C4-BRCA/Basal","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C2-Squamous-like","SEM-C4-BRCA/Basal","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C2-Squamous-like","Q1-C4-BRCA/Basal","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C2-Squamous-like","Q3-C4-BRCA/Basal","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C2-Squamous-like","count-C4-BRCA/Basal","count-C8-BLCA"
"ZNF324B",0.992124102831262,0.999636368824223,0.986216567572587,0.819047304091834,0.970073959105509,0.789385519205007,0.999779011282563,0.994004875788166,0.999914592631358,0.896204992403108,139.478246428571,118.65165,142.087982926829,68.8391,151.1051,13.6307387138277,0.708449999999999,4.44444233334183,NA,NA,85.979,118.297425,95.3782,68.8391,151.1051,176.519175,119.005875,173.2359,68.8391,151.1051,28,2,205,1,1
"ZNF564",0.96448863745739,0.877758752333446,0.993935862534242,0.96999055999738,0.999936846651308,0.991503043631603,0.00597794425595677,0.100938958254018,0.00944952652910214,0.255999640973567,186.870642857143,226.53295,202.534829268293,239.5112,474.7347,19.2225710210249,21.21115,5.53374804322166,NA,NA,129.417725,215.927375,147.8148,239.5112,474.7347,201.369025,237.138525,234.8999,239.5112,474.7347,28,2,205,1,1
"ZNF674",0.161576296796794,0.386653798567633,0.362498641954928,0.999927173704006,0.587993005889958,0.987860884826011,0.99928982464119,0.532007616085874,0.97506216288963,0.999992905123311,60.0419928571429,116.4463,72.2790697560976,55.3971,51.7963,5.18760383285114,0.777700000000003,2.44117740258806,NA,NA,42.978375,116.05745,51.6863,55.3971,51.7963,69.91045,116.83515,83.8104,55.3971,51.7963,28,2,205,1,1
"ZNF432",0.999771832486551,0.758790392687041,0.985241161123736,0.939051702170603,0.945281616842308,0.982718169318314,0.782246234196025,0.916203383490015,0.627492097805587,0.642368201551082,114.760757142857,122.28095,100.988510731707,69.6538,181.8713,9.50750981921789,11.12425,4.09318863733532,NA,NA,77.82275,116.718825,64.9323,69.6538,181.8713,148.0579,127.843075,118.9867,69.6538,181.8713,28,2,205,1,1
"ZNF10",0.0102343855980539,0.517200482335828,0.00153549680339171,0.999999917348346,0.297526057870364,0.997083738893278,0.99155719204583,0.504908094539849,0.938525401731609,0.998097261928556,154.925296428571,337.7614,130.854772195122,156.8228,189.6602,17.2254214461527,213.4792,4.95168479479931,NA,NA,90.5451,231.0218,81.8521,156.8228,189.6602,216.275075,444.501,162.6953,156.8228,189.6602,28,2,205,1,1
"ZNF486",0.982468620933127,0.858016698957321,0.998654505109149,0.997807074704026,0.976643204299328,0.985150403267897,1.92068583260152e-14,2.39575026483863e-12,1.83186799063151e-14,2.19908631304833e-08,68.0889821428571,19.7805,43.8411102439024,107.1283,1173.7903,21.4130419511589,3.5993,8.54925597758407,NA,NA,9.610025,17.98085,8.218,107.1283,1173.7903,75.649175,21.58015,38.5585,107.1283,1173.7903,28,2,205,1,1
"ZNF225",0.99959174552106,0.999999976863251,0.999496220652807,0.96739744747896,0.993886400689034,0.964884086335049,0.998860641604707,0.996898851624197,0.998852335365545,0.965161861050675,70.7154178571429,65.87355,70.8304795121951,49.6945,79.447,6.02406791138735,22.72365,2.23721104136635,NA,NA,54.226475,54.511725,49.1718,49.6945,79.447,81.459825,77.235375,88.9541,49.6945,79.447,28,2,205,1,1
"ZNF350",0.99133881552395,0.245656741146449,0.999959239780745,0.93611183586247,0.889579575836153,0.748958515417237,0.845325132964651,0.796498585622479,0.596645474331753,0.999795850201792,165.257939285714,140.2643,134.050353170732,225.2546,243.7932,18.3759737373464,20.5232,5.05398636898569,NA,NA,89.038325,130.0027,81.7348,225.2546,243.7932,210.0267,150.5259,181.3602,225.2546,243.7932,28,2,205,1,1
"ZNF253",0.989798430840016,0.995883322803301,0.97623115171716,0.999999951614253,0.998230434599771,0.99999818987151,0.773466862601518,0.960025563791603,0.719781079166575,0.914184574618197,158.609378571429,212.6459,146.869951219512,155.1935,343.4914,19.1233131081499,0.586799999999997,11.3664029886629,NA,NA,88.9704,212.3525,78.0252,155.1935,343.4914,192.19895,212.9393,167.7325,155.1935,343.4914,28,2,205,1,1
"ZNF878",0.973474139945859,0.999995768022035,0.967143112446712,0.066968989794389,0.360325469002391,0.0583503221364412,0.999999999993657,0.996295012417326,0.999999986732802,0.322151051645431,4.65830357142857,7.5403,4.57289219512195,21.9959,4.6734,0.88395446325475,3.9445,0.465367936641053,NA,NA,1.8629,5.56805,1.2083,21.9959,4.6734,5.249725,9.51255,5.7088,21.9959,4.6734,28,2,205,1,1
"ZNF727",0.985092786995564,0.0966862626458794,0.72602361706856,0.999998594088996,0.99881927424958,0.981757682244315,0.946911288039658,0.998157788195947,0.721177032634337,0.987629555106501,10.0336857142857,14.22885,4.52566,10.5906,18.304,3.20133753236932,13.81865,0.689176274644974,NA,NA,0.246825,7.319525,0.4634,10.5906,18.304,12.297325,21.138175,4.4944,10.5906,18.304,28,2,205,1,1
"ZNF578",0.902489420768572,0.000743272072872281,0.245301813674365,0.997400329426073,0.929381448437223,0.989770940433412,0.941208393390083,0.773261967292263,0.999999668831343,0.997980629985805,46.3099714285714,70.3416,16.2335175609756,33.8086,17.5251,11.0543491698883,34.6566,2.31978993325501,NA,NA,5.89055,53.0133,4.2955,33.8086,17.5251,56.742775,87.6699,14.8305,33.8086,17.5251,28,2,205,1,1
"TRIM28",0.404084133460781,0.00524948963980654,0.925363391744556,0.557036510229432,0.999585445423501,0.920392520976185,0.645332087056577,0.999982290825168,0.957744751954319,0.99997875817116,10279.5445857143,5880.9908,7870.57035902439,5009.776,5486.5154,987.990294436605,2673.1519,217.371640721215,NA,NA,5726.1734,4544.41485,5733.3818,5009.776,5486.5154,13039.5045,7217.56675,9620.6398,5009.776,5486.5154,28,2,205,1,1
