"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF14",0.56739937961987,226.70901875,239.686511111111,8.79257248061597,22.8713060251781,171.83155,214.6814,269.022175,273.9372,48,9
"ZNF85",0.522100477920602,144.631579166667,159.272,8.51833361454918,26.7636186843052,90.64665,110.1108,180.396075,179.9812,48,9
"ZKSCAN1",0.132937965119583,1309.52804166667,919.201177777778,107.593259411164,128.257701842016,733.946275,710.1639,1793.810325,1158.7712,48,9
"ZNF862",0.997533726933958,624.35680625,624.099855555556,33.9917408755749,58.6612752901376,442.914275,437.9707,754.89375,778.8854,48,9
"ZNF684",0.548535342573283,187.36689375,170.0033,12.1996223951549,11.2350562930895,141.646725,137.218,208.390325,186.2256,48,9
"ZNF430",0.419095776914898,133.73154375,118.147733333333,7.6821387943891,16.5006382755924,103.178425,80.6149,168.661475,130.4312,48,9
"ZFP30",0.481668509278535,188.35164375,172.144877777778,9.34389991903017,17.1545752093589,137.93905,146.6165,231.5174,213.0347,48,9
"ZNF549",0.644635688728816,222.553445833333,233.220266666667,9.0917460010952,21.7383176741619,179.61485,192.116,277.8508,266.0377,48,9
"ZNF211",0.510432261180994,247.331979166667,230.260233333333,10.2423054763335,23.6136020704581,198.713,192.5208,286.5359,256.8217,48,9
"ZNF205",0.26840866001596,422.324710416667,520.537155555556,35.5665891803471,70.978576765691,287.765925,359.0499,446.2964,621.5451,48,9
"ZNF45",0.0765153087457106,258.8394,199.115611111111,13.4977758710526,25.0648679532974,195.353975,123.6973,309.20715,250.0718,48,9
"ZNF133",0.745717973732677,247.430354166667,262.254444444444,19.1336242001735,22.489573142305,170.6791,223.6066,288.61995,284.3045,48,9
"ZNF436",0.338128828453183,287.36318125,253.589566666667,14.5708003703401,20.5005875579417,223.14875,208.1623,342.749925,289.6525,48,9
