"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","count-[Unknown]","count-1","count-2","count-3","count-4"
"ZNF805",0.908535995966342,0.993466515300909,0.980571886013752,0.910995360028583,0.999996882073275,0.980330499229529,0.875761885516616,0.999718353613824,0.960819717547791,0.999959693282779,463.172923529412,506.791716071429,485.413760526316,509.14975,514.088769444444,31.8945573655503,24.7027299673006,34.9471270405565,28.4459949920004,27.9028537457514,346.3874,389.004,309.754575,405.941375,394.60285,548.1408,620.48885,570.421425,598.701175,612.430125,17,56,38,36,36
"ZNF468",0.586590090677684,0.0423977615143093,0.279401840418002,0.980291408178529,0.793368898548346,0.0417146967531791,0.268437601404307,0.910526802287133,0.855451894323241,0.376841052209439,546.704676470588,428.644546428571,307.455313157895,498.562675,375.089066666667,83.7381330255875,44.3959739923784,31.0623738333716,51.8484494137507,43.2346509961252,353.983,245.497725,186.038675,281.568575,215.0843,704.8218,526.77765,364.5667,660.6338,517.762475,17,56,38,36,36
"ZNF616",0.999995901749472,0.653102717749035,0.282102852552727,0.999999594220257,0.999925432202199,0.460274423033872,0.997457696107133,0.983344501496988,0.696493314831102,0.99618658411849,148.412652941176,149.374882142857,127.198402631579,147.839236111111,143.245986111111,16.2983130095146,6.92575808880375,7.08001207709919,9.34803617809488,9.21897173711282,97.699,116.384325,93.72375,104.1054,108.076275,176.6014,172.758075,155.183775,178.573375,180.1858,17,56,38,36,36
"ZFP57",0.990442917500589,0.988158191938998,0.999994422096139,0.0744489337770284,0.0266939699536397,0.0616480685254146,0.999999566277125,0.98184645629156,0.979448354046092,0.013855502885362,7.02261176470588,22.2972375,24.0550078947368,98.1074916666667,8.321725,2.91756722286185,10.6330281215701,13.2698320077284,38.7559969093852,4.85212986681953,0.9941,0.2481,0.3147,0.4557,0.406475,4.1614,9.8784,4.45885,17.257575,5.7085,17,56,38,36,36
"ZNF155",0.983382175959361,0.86946089339564,0.246604433443471,0.95099595220862,0.44166698266717,0.998245383889134,0.592476744515821,0.0576878032348574,0.970313578115686,0.890784269026911,115.4158,124.806853571429,97.5868789473684,101.979266666667,88.3544861111111,18.0186332277929,10.1702609332592,8.7146509410482,8.86106085475473,8.80072954436089,68.0495,74.821975,66.899275,70.94585,56.121775,181.0637,139.616375,113.563725,139.832425,117.90985,17,56,38,36,36
"ZNF425",0.999906933709673,0.999999919154878,0.999462792610227,0.999999747218575,0.999384156906984,0.999999997285058,0.999859311104442,0.994459390342389,0.99981479978632,0.999863620202433,49.3411588235294,47.7021375,49.6369631578947,49.7378916666667,51.2736277777778,11.7097040633288,4.82254725049904,7.9249925142723,6.77417215208276,6.47715149794469,16.7135,19.021125,25.1155,22.735925,20.8353,48.6772,65.617925,52.1996,55.793,69.26355,17,56,38,36,36
"ZNF611",0.797577685973564,0.0406460115774006,0.104241975650913,0.805696699854706,0.999994658286857,0.199685597751078,0.765529194611105,0.999805030431513,0.239116287105301,0.999983420543858,283.600064705882,240.306546428571,167.874871052632,238.227061111111,235.180327777778,39.1965839985206,19.8391150867899,13.6036466253291,28.1233357624248,21.8614611677449,164.8296,142.329975,105.2948,145.239575,146.23065,368.3191,319.9027,218.958125,277.640575,287.461725,17,56,38,36,36
"ZNF254",0.999999876867769,0.87642990916411,0.701164468068001,0.941972573739899,0.850544953420231,0.999341810928785,0.963831474944608,0.877012914020162,0.254749804262142,0.390919746989968,268.830647058824,267.225376785714,209.435036842105,221.037266666667,310.646016666667,68.1813523765086,31.3104239788891,25.1239268350671,34.4704724189792,34.3827307904531,85.8774,74.49235,84.033575,78.3932,144.544075,314.6341,384.252925,365.5261,314.495325,426.713125,17,56,38,36,36
"ZNF625",0.989984261462784,0.999796524979188,0.995636837647183,0.995605134617255,0.790555776917472,0.957072191291899,0.99466007609562,0.999997054945905,0.998517372951387,0.868451415020767,14.4017294117647,16.4630375,15.2035289473684,12.6348833333333,16.2600694444444,4.92032882161857,2.12575533789629,2.41613648081492,2.19190775922356,2.81928585257347,1.5987,4.42555,3.07915,4.15585,4.05855,14.2762,30.026625,25.695925,14.900225,17.6966,17,56,38,36,36
"ZNF845",0.999996904204201,0.9489467898934,0.808835707699544,0.948676131086948,0.812764305284752,0.999999998331129,0.999997896924876,0.99987100168331,0.915160863242492,0.915868431590143,239.722370588235,241.428048214286,218.052760526316,217.834561111111,238.07685,31.6450682994018,15.3694896038387,13.2401365697009,17.004058903544,13.3593222766746,173.6842,181.2794,158.19325,155.799275,181.1781,296.2429,280.9171,285.919625,283.138175,273.462975,17,56,38,36,36
"ZNF90",0.975209953498676,0.914662894547053,0.995021483203941,0.741306693839244,0.895968260887014,0.989531614193118,0.981093127748576,0.999999997985311,0.996295298251245,0.922315628919791,390.537047058824,351.345369642857,331.903626315789,305.774261111111,351.834830555556,64.0626391881215,35.4575787029591,42.2910654967266,34.3548010187762,27.8074054282539,242.3661,184.75155,168.728,138.955175,232.93585,444.0917,409.374375,441.4781,383.135175,426.086525,17,56,38,36,36
"ZNF788",0.525321259198576,0.985786226563086,0.666694067225835,0.999936901659493,0.351878925301162,0.988858854857344,0.879321533456807,0.951340472451405,0.982041405356139,0.847169490949507,39.0708235294118,63.8768214285714,47.7013026315789,41.2527083333333,55.0248805555556,12.7943464398071,9.05678929423628,7.9998202175358,8.03973692227173,9.70565864594629,11.9294,15.9131,11.28695,12.1851,13.659375,36.0282,91.321375,73.893,48.6656,69.620125,17,56,38,36,36
"ZNF880",0.768270188005671,0.970482800085086,0.116563837291454,0.996381213119778,0.264019084344292,0.997368810521887,0.993661963778682,0.879419081583996,0.682946968039773,0.868654972198761,53.6315764705882,83.2441982142857,36.9025684210526,43.9511027777778,64.8254472222222,9.01747747715484,18.9301157883743,8.26769265066426,7.68141458023018,12.2760124139803,23.4066,9.680325,9.53405,12.534875,18.314025,84.1438,80.0209,34.976975,52.733075,80.6738,17,56,38,36,36
"ZNF630",0.582100648309656,0.513175490456283,0.999101521870123,0.999141577418656,0.522106212696652,0.458346541299666,0.998054517914733,0.140048456535236,0.128824702142932,0.957475563197721,68.8868,51.1499160714286,48.8436815789474,65.6948138888889,72.8181861111111,16.5071780379846,5.03228588517792,4.23346593622749,7.75112550920797,8.16941888741191,30.7927,25.589,31.016775,42.2553,45.615975,65.8029,69.461475,65.7682,74.7518,96.63935,17,56,38,36,36
"ZNF844",0.99987386506166,0.999588998758646,0.988248355785082,0.997663300881642,0.967866453963582,0.999892501613062,0.986131322278593,0.986729125509722,0.893993683397148,0.836216783670327,90.3032882352941,94.0507035714286,84.9859105263158,81.9624166666667,103.566380555556,16.8936586893528,11.9489512590977,13.9704067384151,14.3630832216388,16.1782613557847,32.0233,19.2307,13.781625,16.990425,17.59605,117.4808,153.3976,122.7764,114.5259,176.150025,17,56,38,36,36
"ZNF717",0.736671711117047,0.379026210066611,0.904194582640731,0.992521151571623,0.859798533947969,0.434464603903725,0.978271086453268,0.93230376976967,0.548817961976077,0.999774152314845,67.6750117647059,51.7215053571429,43.0317052631579,61.6604083333333,59.689225,14.2287251380218,6.30562926301211,6.29191232249415,6.52592031380501,9.20154822523576,27.4423,12.073625,5.6393,36.412,22.174625,100.0793,71.2436,70.889,93.170275,78.879625,17,56,38,36,36
"ZNF492",0.940325623957665,0.940675611110228,0.999998285249163,0.883087746538836,0.998310206377813,0.99942974396849,0.355590418050714,0.538260135807064,0.649707121915029,0.79212023934497,1.70285294117647,4.20865178571429,4.33877105263158,4.957175,8.10011666666667,0.724345997014551,1.39826692645461,1.73278416391201,2.32248932847131,2.47838281543935,0,0.2825,0,0.566,0.60515,1.4556,2.2613,2.193425,2.12515,2.952875,17,56,38,36,36
"ZNF688",0.411249034028252,0.409804688797436,0.999941606971856,0.941585381826782,0.745248523094358,0.736046218670784,0.999982219611363,0.212757503555839,0.238135836107236,0.920479350195207,157.335929411765,198.321271428571,200.582326315789,176.343980555556,159.685658333333,15.0579925201769,14.043981805453,15.3864908279643,11.9148321521717,9.11086815338359,113.7652,125.707625,127.383725,107.7298,126.1424,175.9753,245.66725,252.007775,227.346725,188.89995,17,56,38,36,36
"ZNF879",0.755846019653986,0.878408208286738,0.999025332862954,0.870010421026127,0.0360537679975337,0.117584359223408,0.982509496515348,0.931603112936072,0.987450957420335,0.32877576434931,41.5396117647059,59.7944642857143,56.803052631579,25.8201527777778,50.3966611111111,12.7224917090754,8.92827539887075,10.7171876452956,3.56927938464372,7.82310287785964,11.74,18.964975,16.619,6.714925,19.080325,62.9549,67.35685,66.708825,39.026175,65.807375,17,56,38,36,36
"ZNF737",0.986947896364354,0.979031131230227,0.591854404420749,0.963209525747829,0.517821972267305,0.99994140578311,0.999999886920492,0.958645676263369,0.959807859184242,0.93044666786754,140.676670588235,169.23335,106.509197368421,100.472227777778,139.0786,48.4759019581074,39.2821068948206,23.3006920315277,21.9805840859178,23.6772860014493,39.7666,26.257375,15.381925,26.132525,22.291225,147.4104,149.66985,134.32375,104.38115,204.82495,17,56,38,36,36
"ZNF709",0.925986139907652,0.976761802646604,0.999034194390929,0.800163604881073,0.989422253582786,0.962709926767057,0.991583914437583,0.992309595384695,0.999810843442507,0.921536195390257,75.7204941176471,64.3837803571429,67.0976868421053,59.2696666666667,69.0868111111111,12.5117016878832,6.29755507918532,9.31650629267121,6.34983594878702,9.44612741819998,27.0387,34.2547,22.9678,25.938175,31.550975,113.5398,86.59415,89.56795,87.021475,91.9114,17,56,38,36,36
"ZNF585B",0.997521374694458,0.875743514209827,0.404644182987308,0.997872313077634,0.999999998290076,0.504244709708167,0.999285181433299,0.943931746232255,0.898862604113976,0.958606165501343,65.8079941176471,70.4559375,51.5258157894737,70.557975,62.209675,15.6366555941844,6.76191852130901,6.38456711005385,8.53034517713867,9.50097951931121,18.8882,32.5039,17.039325,41.066625,25.820475,115.4144,115.32455,69.742,83.815625,97.37745,17,56,38,36,36
"ZNF324B",0.999191903237771,0.950049157705244,0.959374849915025,0.99904992456414,0.962492393182409,0.730690492042744,0.924311383073558,0.927011988421534,0.999944049696848,0.664976171236323,147.568376470588,154.635505357143,169.618136842105,139.743061111111,172.646836111111,16.9812072922486,7.84548523946512,20.3791584673129,11.6804317008543,26.7333732618643,96.1901,117.9448,120.029375,94.200675,111.421925,171.524,189.878,182.611925,174.83405,168.536375,17,56,38,36,36
"ZNF564",0.981839831014115,0.417317444851514,0.449217979494899,0.868658617899879,0.247726054622659,0.00737402934478926,0.999708635111815,0.991355732756654,0.304074997162274,0.598262610393629,215.319358823529,202.715483928571,173.494944736842,238.929730555556,210.699358333333,22.0125744771831,10.75917384668,10.4017288035191,14.4062071059185,15.8803623021575,130.4339,147.1516,131.545375,173.597175,136.69775,304.2862,253.813575,206.268,296.549475,261.424225,17,56,38,36,36
"ZNF674",0.968416201934745,0.762337847689921,0.931157089070607,0.995427535400403,0.656850385465865,0.2873027595157,0.989800935342511,0.57793173441855,0.234158410058969,0.999965066286538,71.4656411764706,65.0316642857143,58.9423526315789,75.5561833333333,76.5095611111111,10.4579006012836,4.24856893437686,4.03381898322864,8.12068056927096,5.89814849603452,50.2024,39.460875,42.6956,49.986775,58.487825,75.1399,84.847875,68.212025,87.77795,85.48555,17,56,38,36,36
"ZNF432",0.938722788263278,0.148077619858685,0.190222202178185,0.9994752227896,0.690294642848549,0.0152472484378814,0.327596072762009,0.498193505559803,0.986978650857395,0.0689340088140329,245.593252941176,213.863808928571,145.587389473684,255.220986111111,162.984566666667,42.0323251160431,23.0114914254777,17.4572076825009,30.1468266811377,14.0889668754899,135.7978,111.079775,78.121575,126.5685,93.50975,258.8415,258.388375,182.98175,305.3105,215.92175,17,56,38,36,36
"ZNF10",0.713818841561687,0.134570783339097,0.501734886474587,0.114996310546218,0.44002065755905,0.999961815057392,0.984451588052369,0.892245170368017,0.156374459174099,0.130840121277424,234.575429411765,190.278039285714,147.803944736842,144.453205555556,214.925666666667,51.4924928636388,15.7940187673515,17.3927121273253,11.3576309603433,24.8093643866422,101.1752,112.948675,74.716425,96.920525,118.054425,203.2389,241.176925,183.34275,187.688425,266.9241,17,56,38,36,36
"ZNF486",0.999999964941277,0.818459982331835,0.550606539420715,0.972026320039058,0.904907232398171,0.979498331206905,0.999371111374691,0.99700274129049,0.827173497572209,0.988716065963102,81.0759176470588,81.7732875,41.0862815789474,57.9100805555556,72.44515,29.4818700731948,23.5971901374888,10.2576250043536,16.601570047812,18.6653059319974,10.4036,7.009675,4.2291,10.613975,10.0076,76.8144,67.74905,51.014325,39.1972,85.640775,17,56,38,36,36
"ZNF225",0.861153313511303,0.976676308757687,0.217664227335517,0.941108953849095,0.999383635805099,0.435317392031799,0.999891149606104,0.575137040338044,0.981722072849897,0.787218257606609,63.8693117647059,73.5921607142857,57.7588868421053,71.8495555555556,62.3187833333333,6.29691927710244,6.19950961125607,3.92917397796541,5.94710466452914,4.88690791906017,48.9879,41.12505,42.4902,54.34465,38.9171,83.3424,83.412075,70.93385,80.8839,84.486675,17,56,38,36,36
"ZNF350",0.863735268455325,0.996037434669465,0.374747325767682,0.999991389134003,0.772299274604988,0.980369811642817,0.999661154741238,0.855229199974687,0.953627028050215,0.999890782830697,115.442752941176,148.518405357143,102.343786842105,118.251561111111,122.505122222222,32.1970172387831,22.9669395926772,12.4854762261449,16.5920329436738,11.5652045788706,27.3755,42.0709,32.3333,48.49985,61.56055,159.7525,185.299975,148.535325,164.57275,171.2306,17,56,38,36,36
"ZNF253",0.818532589832742,0.174748006995644,0.45324352386876,0.979623683560946,0.972759988209252,0.235257708823502,0.882990262936332,0.999969768896874,0.492692973434852,0.99079444943912,202.502294117647,164.603864285714,119.888642105263,181.2773,167.519366666667,32.4683749847532,19.0045229311305,14.6859471390221,24.6913608559279,17.9906059251126,99.4165,66.7475,50.3002,88.38905,90.710475,274.3814,248.6327,153.4178,246.903175,223.15335,17,56,38,36,36
"ZNF878",0.991662994479741,0.968955612232587,0.998356026969175,0.993525277056009,0.999999999980163,0.998848940850376,0.999885385024478,0.934318326293502,0.860488439070873,0.954032122944462,8.53698235294118,7.35626071428571,6.76702368421053,7.362475,8.95771944444444,2.06307122797747,0.968050500368729,1.59871080459678,2.13716023772675,1.48744589258839,2.7439,2.5402,1.405175,2.2923,2.04835,13.2802,10.3124,7.94115,7.675875,13.193225,17,56,38,36,36
"ZNF727",0.918864874298932,0.99947083387392,0.931440225733893,0.992450824139349,0.988724724778002,0.99874126801484,0.970696948637062,0.999457754912476,0.985708158131602,0.9992869042135,4.30393529411765,7.88681428571429,5.29893684210526,6.28703611111111,7.15383888888889,2.92417442320882,2.76648232471325,2.54623611279694,1.76329002369242,1.69998760742578,0.4036,0.55145,0.367525,0.8934,0.79285,3.0913,4.844425,2.43035,8.344175,7.718575,17,56,38,36,36
"ZNF578",0.999701388315704,0.999982700988908,0.999949800781887,0.991610620597911,0.909465846597781,0.959744642891092,0.910408157463398,0.880993506920704,0.866902331770744,0.476997096824965,28.7577352941176,25.9854142857143,27.3292973684211,35.6735916666667,15.4534444444444,13.7459165651057,5.4931979056271,10.1751982511123,12.0210563424704,3.77247531627601,4.0486,4.237475,2.4553,4.448375,4.455875,17.7747,27.960275,14.2501,21.835,18.6265,17,56,38,36,36
"TRIM28",0.996735841818617,0.689219548296224,0.661467309278662,0.998636878439465,0.917557284342982,0.274914898796922,0.991865128507047,0.999859978566554,0.819943659543249,0.894761265307798,7681.34571764706,8157.78161964286,9548.43751578947,7276.45485555556,8323.11782222222,815.134855926642,436.093495168563,1204.48875436548,522.23823028857,950.181866821807,5033.3075,5869.66695,6506.422725,5717.632075,5099.84345,8742.9878,8927.868825,9611.4336,7969.49945,8995.15985,17,56,38,36,36
