"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","count-T0","count-T1","count-T2","count-T3","count-T4"
"ZNF772",0.808066665957543,0.796346274641231,0.999992334246387,0.894815965907216,0.865017559642862,0.760476536183549,0.813713975198905,0.999866284868698,0.999951705625724,0.973677425116953,49.9257,200.181558064516,202.611133333333,172.607312643678,210.3096,NA,25.1152067080702,18.399197058855,15.2535312399824,29.6508091605271,49.9257,96.73195,113.729025,72.95235,168.2319,49.9257,292.60795,290.21965,231.3855,225.3567,1,31,42,87,5
"ZNF257",0.998823445064493,0.937520027762161,0.203285895654066,0.999214481361033,0.999913116237414,0.0371814802704125,0.999952102277579,0.998324637116075,0.6423678158112,0.999184456321132,4.1605,15.6281290322581,36.9407833333333,14.4051942528736,9.67588,NA,6.95729839213067,9.82386130436782,3.05753286302535,3.90483917151526,4.1605,2.39365,2.78875,2.2087,4.8638,4.1605,7.94485,28.6329,9.82475,13.7012,1,31,42,87,5
"ZNF785",0.831481926178821,0.899521391965354,0.957527043559078,0.774296333280527,0.989547060766525,0.626659716836838,0.993881157070017,0.706030502244933,0.875518980173923,0.529427146129785,124.63,239.456103225806,221.767730952381,250.138614942529,173.24894,NA,16.6512729920597,13.2957878930871,13.176586210244,13.399670740716,124.63,175.9567,168.69925,171.80395,166.2175,124.63,292.295,250.206475,297.84415,196.8516,1,31,42,87,5
"ZNF98",0.99999892930851,0.973500828426113,0.119760569747143,0.997887708439897,0.703154965690938,0.498248811548937,0.999999589237784,0.999999988838468,0.741008491433035,0.975173922678238,0.2972,0.871058064516129,7.78353095238095,4.12661724137931,0.7841,NA,0.159482101249011,2.75793774929029,1.19233637764171,0.350536662847126,0.2972,0.23015,0.30325,0.3986,0.3826,0.2972,1.12835,1.892725,1.89025,0.5376,1,31,42,87,5
"ZNF786",0.93556522646534,0.770737181061706,0.482014123845083,0.885115899039025,0.962274365068651,0.689305632636935,0.996948255674015,0.909160675096615,0.439292067812407,0.744393603015655,117.0877,202.869748387097,244.491845238095,218.037206896552,157.83814,NA,15.2968093625301,17.3697309014091,12.3246027968583,14.4037610508714,117.0877,132.3718,170.574775,144.42495,145.9099,117.0877,268.45625,286.85265,251.87745,160.2907,1,31,42,87,5
"ZNF517",3.86663621121386e-08,1.28977289626242e-07,0.794296481809535,7.83118087266388e-07,0.0138784981859338,0.202932796117635,9.70579696613072e-07,0.991830935105276,0.999967876816226,0.858652074544554,947.9941,166.296551612903,199.121361904762,249.08112183908,192.75834,NA,12.0530658754418,12.1652087017685,16.5723604557938,21.6223354170774,947.9941,126.4878,153.917375,130.16885,161.4786,947.9941,214.5409,221.46215,314.4332,229.1507,1,31,42,87,5
"ZNF675",0.945868070299131,0.821607843990717,0.63981569479312,0.838077714710342,0.646449925568273,0.999522583336182,0.798161374293566,0.869047049612608,0.998346517155261,0.995033976718411,21.0996,111.962890322581,151.335830952381,146.48186091954,168.08894,NA,17.2288663665051,18.5244698963216,13.8370336545287,38.6587206988876,21.0996,22.84535,82.8782,54.1426,100.2295,21.0996,167.63355,213.6209,180.152,220.4301,1,31,42,87,5
"ZNF860",0.890740657258729,0.977258360902558,0.609021453494102,0.947518617930997,0.895902193423119,0.930617305802456,0.999997767372137,0.375849120795137,0.795769117767576,0.57787401597915,32.0951,92.539764516129,70.5213285714286,80.2788195402299,36.0743,NA,11.4277698563325,8.16244118777053,7.69507011566919,7.74285241451753,32.0951,48.93015,32.984375,30.76055,32.7957,32.0951,128.0776,92.73115,105.4456,40.8545,1,31,42,87,5
"ZNF695",0.83377700695364,0.901112465863886,0.957921920249956,0.883342390511315,0.976760235883067,0.999491306825918,0.571812342132286,0.76379936995585,0.533744370916667,0.562693916937164,150,69.7339612903226,82.1218238095238,79.0228356321839,26.82112,NA,9.62318490661243,12.0625350752389,8.80007585401531,13.0466662811386,150,34.12365,35.6903,29.13865,5.4553,150,93.53395,107.992175,98.6536,27.2231,1,31,42,87,5
"ZNF665",0.999628581426032,0.929589700155905,0.082196570965464,0.979168830995667,0.398409821844307,0.711810549434916,0.985292301359728,0.94264317834236,0.985983836174273,0.999999997706554,2.6746,6.36720967741935,17.31095,13.0188770114943,12.93596,NA,1.66266481271737,4.10836010078129,1.64692758241703,4.5280489450314,2.6746,1.14825,3.0741,2.79325,5.8366,2.6746,7.8707,22.716575,14.56945,15.1959,1,31,42,87,5
"ZNF624",0.98751361254987,0.785064405373194,0.0529749006513462,0.847971616830942,0.103539122042751,0.955465435964013,0.640071001721817,0.228253618925499,0.941035951759937,0.821018331261558,68.0535,94.6460064516129,128.750047619048,121.795002298851,147.71988,NA,7.62520317648847,8.29220122914869,5.89807818417286,25.574955837741,68.0535,61.3817,91.020525,84.49205,107.1184,68.0535,121.6612,149.50655,151.0269,203.6316,1,31,42,87,5
"ZNF841",0.892512708499155,0.80880539747758,0.938014195684779,0.8545781760736,0.995051791152214,0.983031102876649,0.681436674577303,0.820344641929035,0.954946590572028,0.878175373080305,698.0684,414.948364516129,358.928823809524,389.967734482759,256.7548,NA,37.2989595490679,56.6686406435564,33.1879781534948,26.423619213045,698.0684,240.27085,155.118125,181.63275,219.4681,698.0684,491.09805,381.058275,543.4309,291.2754,1,31,42,87,5
"ZNF615",0.848081674863722,0.821701075229699,0.999513049547132,0.883070150405929,0.992308288180381,0.94173995320619,0.945664886805593,0.991571386701295,0.979920147383348,0.998809294031114,332.2437,190.859158064516,183.853276190476,203.4108,220.48016,NA,21.8603802293628,22.7725973652665,14.9722091644533,22.8633478573589,332.2437,88.57985,76.0164,101.4205,218.4392,332.2437,240.51635,250.973175,268.9963,229.2092,1,31,42,87,5
"ZNF433",0.501259735052194,0.733507298817016,0.502664777187188,0.709990515190519,0.4661746617248,0.999809680756288,0.590606750497811,0.999998398451613,0.945226262572193,0.956703300096257,123.0312,40.8991516129032,60.0142238095238,58.3947908045977,42.15326,NA,7.20985352240941,8.65801240397363,5.58189465597791,9.46452303038035,123.0312,12.6337,17.603225,25.55285,25.8065,123.0312,52.70935,78.504725,83.4547,58.7906,1,31,42,87,5
"ZNF595",0.996208946082673,0.999991723586364,0.732994169829921,0.999943687787507,0.770517774007349,0.999079867674869,0.999999960643683,0.925962077610759,0.99953786220895,0.99763176143168,182.2704,113.347487096774,167.655038095238,158.780797701149,186.42274,NA,18.6136390826523,42.25368286923,16.8714752217396,53.736192836445,182.2704,26.8915,69.7325,59.2874,116.5101,182.2704,179.3537,152.8758,207.2895,172.1368,1,31,42,87,5
"ZNF460",0.99988279010084,0.999967240988838,0.999767761214181,0.999999997757937,0.959587780730229,0.983434476089946,0.999720558641928,0.945672607707886,0.96284801182056,0.990030217846979,438.0386,474.842803225806,464.654883333333,440.441479310345,388.65628,NA,43.8933780068089,43.2267552007315,23.6026818704514,76.7504262857439,438.0386,296.13725,261.855875,288.21665,347.3527,438.0386,570.83625,588.513775,532.45555,423.1518,1,31,42,87,5
"ZNF81",0.999835496846977,0.999425022668016,0.999022666554565,0.999892703839392,0.999985990433493,0.993252297341357,0.999415607190652,0.911002178219265,0.852823463458738,0.910664602206894,196.1367,214.389709677419,221.062378571429,212.364304597701,169.0402,NA,16.8858620022293,19.6444851359966,11.4657286008657,27.0613521613758,196.1367,144.55995,125.12675,144.2325,111.8677,196.1367,276.2357,275.944525,257.92875,222.9557,1,31,42,87,5
"ZNF780A",0.997177124736001,0.989440375109804,0.977208550966263,0.993971838084177,0.997255034697292,0.996240746712088,0.912585743001523,0.732503221862705,0.871344689936528,0.785588766490976,323.3284,277.59494516129,259.141869047619,268.24696091954,198.41212,NA,19.0251736788624,24.7897315921974,13.9803333915125,15.2923664271557,323.3284,206.5835,148.842175,174.01265,174.4488,323.3284,301.7749,297.58485,339.38245,230.2981,1,31,42,87,5
"ZNF461",0.999779135810348,0.999931301013315,0.67795235267311,0.999991140622785,0.729056859301544,0.998490973762272,0.999985043522694,0.97824188427457,0.999993260019034,0.999999305443106,67.7563,58.5824741935484,74.5679547619048,71.8082057471264,72.78808,NA,6.74412781938746,7.51369704506663,6.10749878764421,7.92476244965109,67.7563,24.66395,39.4499,33.4045,65.8602,67.7563,74.99355,97.379475,88.5858,84.3882,1,31,42,87,5
"ZNF181",0.999994216841094,0.998877198848896,0.60013650872977,0.992211071600529,0.106043114049159,0.891033989341384,0.999349326658035,0.961051243574089,0.999999737453008,0.994169216172381,145.9138,139.95135483871,168.254547619048,182.474711494253,166.97362,NA,9.14806510056228,12.1016709620172,10.1327680877369,15.3830705716187,145.9138,102.3125,116.156625,120.73145,154.1699,145.9138,164.961,185.0052,221.59015,190.0095,1,31,42,87,5
"ZNF44",0.855897266317813,0.70538127555323,0.764817691076922,0.768911635744402,0.937886036323313,0.971473751715278,0.637348626702916,0.833067193851099,0.98928898944391,0.945435528152508,330.0357,228.593474193548,200.727152380952,212.408004597701,178.12528,NA,13.7741700507262,15.7782503576333,11.5223213361628,25.1329418973267,330.0357,179.04685,134.034925,134.38105,135.6941,330.0357,272.39665,259.701,282.29005,202.9831,1,31,42,87,5
"ZNF790",0.991572926587809,0.75844230911669,0.0163837186607895,0.909787356507259,0.283631467969218,0.392136270464424,0.795230514983422,0.497692892731444,0.999997808030142,0.93546472642632,9.5097,32.2860032258065,69.5946761904762,52.9260793103448,70.91028,NA,6.11432283845121,8.93773286717371,5.5311969403856,7.8647495790648,9.5097,10.35285,17.100475,18.065,52.1505,9.5097,36.88585,96.127875,72.18285,82.7549,1,31,42,87,5
"ZNF677",0.997759970419094,0.941224175826523,0.328010343395597,0.971186705252467,0.595797601998347,0.940490195587923,0.961834149242423,0.910842609315045,0.999994969171028,0.999238571601554,1.7831,6.73480322580645,13.5823976190476,11.3834724137931,13.0862,NA,2.12301964025115,2.69371892578715,1.66861422311787,3.5915000530419,1.7831,2.5777,2.34695,2.7034,9.4034,1.7831,6.35305,17.23915,13.4979,17.687,1,31,42,87,5
"ZNF823",0.632166529876665,0.334657597094162,0.25549914831708,0.298176459534018,0.0793595894616752,0.998008181644348,0.165390632209412,0.19069398196648,0.746357379954456,0.797258792581787,307.8752,197.510493548387,160.025661904762,155.506325287356,115.47904,NA,16.3109780910162,12.2291851437595,7.93510108218183,7.21158219467823,307.8752,146.05965,108.8106,103.4449,100,307.8752,224.54195,176.171725,191.43725,128.0804,1,31,42,87,5
"ZNF311",0.994592835793845,0.967032976253376,0.831421675733484,0.930353391609029,0.318603966718649,0.930927998242553,0.855833596652874,0.611097504975755,0.885600877415301,0.970211164282988,3.5661,17.8086129032258,26.5383023809524,31.8003310344828,41.9533,NA,4.67418379389982,3.53915157083136,4.49947779370503,15.8732500254989,3.5661,1.283,7.903525,4.6413,13.0666,3.5661,19.56355,40.8906,43.5273,75.2688,1,31,42,87,5
"ZNF347",0.996635445580161,0.958872087311189,0.613311593895593,0.969198847036312,0.669081736398705,0.998058640100622,0.936660707019634,0.844174105612177,0.997413639032381,0.990327604548012,21.6939,54.9055419354839,86.1045166666667,80.7708896551724,100.55772,NA,19.6595229932647,13.4432544721216,9.62157500463021,27.9520584096306,21.6939,11.1942,13.97825,20.547,45.1613,21.6939,47.71535,141.883675,99.51935,162.1723,1,31,42,87,5
"ZNF273",0.986540320428987,0.82358503955746,0.126512373239064,0.913318081150214,0.475785398882371,0.765855954184692,0.999319614667353,0.983503384009086,0.414805707686538,0.687770449403745,79.3462,156.098067741935,239.95139047619,207.092870114943,117.65922,NA,12.5388749814511,29.7605701501642,15.9083073436739,13.8969114178079,79.3462,92.36185,151.6441,115.56525,96.2366,79.3462,204.66215,290.853025,245.1654,145.7536,1,31,42,87,5
"ZNF84",0.916381764490305,0.94549551462359,0.992280886092725,0.987286333976007,0.438865245851624,0.668756686289889,0.888103633146656,0.99781657559812,0.982851893724159,0.804771518137841,786.3299,482.820441935484,519.54195,608.433185057471,428.90438,NA,39.2938142259985,50.175069036887,43.8209462272956,38.2927767743396,786.3299,358.9162,314.45555,352.33885,371.5054,786.3299,595.9055,622.809675,740.09035,432.2877,1,31,42,87,5
"ZNF667",0.999998235612596,0.981598741677567,0.211955663020643,0.988446163812032,0.230793139382838,0.99626916343147,0.991501649314013,0.89259253599875,0.999914163862792,0.999999999878424,5.3492,7.19750967741935,24.6251928571429,22.2715183908046,22.34772,NA,1.25705113409442,5.6974750216206,4.22878439060669,6.41500590353586,5.3492,3.4295,3.9411,3.969,13.6187,5.3492,8.25155,18.79245,18.7976,36.3704,1,31,42,87,5
"ZNF649",0.199193065210233,0.219691365587404,0.99909196369568,0.237653373381212,0.982142126272721,0.998426794957709,0.42950901785071,0.962832380495848,0.981228007344494,0.99132479670407,368.7964,125.188183870968,131.822342857143,137.876798850575,160.90848,NA,18.4644626297962,13.5088469063319,13.3455797016716,26.8302741833437,368.7964,46.6578,59.30405,57.72285,106.6796,368.7964,201.8337,191.317925,174.905,184.0942,1,31,42,87,5
"ZNF248",0.999798077756191,0.997366508361235,0.961452741149545,0.976278620407215,0.269961082857847,0.643287462925327,0.999999847607748,0.998230895260531,0.967677542433303,0.73726981747518,217.5334,238.236132258065,257.08974047619,287.58654137931,221.2203,NA,21.9350714264227,12.319410282396,14.228074321803,26.0690270594819,217.5334,165.3199,188.116025,183.3574,180.2853,217.5334,255.13725,319.951925,379.53625,234.8891,1,31,42,87,5
"ZNF544",0.983188562865915,0.914629254649918,0.67997572769389,0.958895951409741,0.958114416361532,0.899434225848251,0.941718318089297,0.976253082361,0.999997423474461,0.998102167070308,792.4933,635.468577419355,545.839233333333,593.958755172414,553.70368,NA,50.8249428353674,38.8714104061801,33.0452616080166,67.0772461159774,792.4933,460.8989,363.07645,392.98085,518.6398,792.4933,722.48425,741.1002,720.78885,619.4759,1,31,42,87,5
"ZNF251",0.60830509610656,0.836236598578573,0.438740259299808,0.88403580032824,0.102351878298104,0.972901059080234,0.656464357770393,0.999995963514383,0.890656701921359,0.755986712711638,459.7325,225.626780645161,290.30365952381,308.836301149425,220.59996,NA,17.4692485922305,18.823087881073,20.7878645246642,47.0059529847295,459.7325,159.69555,202.1085,184.44835,164.5161,459.7325,310.6039,373.23955,367.22175,316.1479,1,31,42,87,5
"ZNF607",0.889484993587123,0.953267495954233,0.898970250667484,0.86170190313073,0.998721089300309,0.607368544436728,0.873554877447117,0.999252506455738,0.9579197870749,0.999941347703367,266.5676,150.741425806452,177.004152380952,143.581514942529,136.34858,NA,22.5950599080623,22.5481796137564,12.2734409261234,13.4196734933231,266.5676,75.3018,73.5147,67.3109,115.8602,266.5676,173.29145,264.6569,179.57275,151.492,1,31,42,87,5
"ZNF334",0.998870069430962,0.99583968350306,0.991606931960505,0.993552882426533,0.953471797093831,0.999391375235829,0.997739636998619,0.999845507909267,0.999997119533307,0.999870551088991,8.0238,48.3128677419355,64.0527523809524,70.4212114942529,59.87134,NA,23.280900689764,22.1678927616277,17.093617990581,22.1076591216167,8.0238,2.2985,4.83965,4.75555,23.9554,8.0238,18.2574,50.82735,57.92215,61.5914,1,31,42,87,5
"ZNF485",0.896034417164368,0.521267966407316,0.041880382349759,0.613784411188232,0.104119348301318,0.925055682483552,0.383197522488765,0.197373722360518,0.931979307462138,0.779087361580257,129.8663,91.4090741935484,63.3164928571429,69.7639954022988,47.53742,NA,9.4662504362365,6.33011348671636,4.18957024781274,3.73887020467413,129.8663,52.8152,35.403525,42.26585,42.0811,129.8663,103.88855,69.048875,82.6586,53.061,1,31,42,87,5
"ZNF192",0.914923676270309,0.970613831255165,0.871312756148194,0.985998112314677,0.464507915249027,0.970119168628686,0.951137316325311,0.999893507366626,0.997354873385147,0.975106657757841,752.1545,504.326341935484,569.880180952381,603.883473563218,524.71838,NA,45.1954052998151,41.1214502402974,33.3247072115632,97.0536353156769,752.1545,361.921,314.103475,380.28285,513.3894,752.1545,627.9105,772.598675,815.57265,538.262,1,31,42,87,5
"ZNF442",0.988296705950305,0.999997964886709,0.340750122799934,0.999966258273298,0.35185884523626,0.998303673653136,0.999147999688133,0.990287875916987,0.990778790623275,0.996709071581292,16.9391,10.7594258064516,16.25185,15.5591666666667,13.54982,NA,1.46344678173381,1.97819979944357,1.44461740842686,5.35178445786076,16.9391,4.39445,6.90885,5.614,7.5269,16.9391,13.31515,22.95345,21.36355,10.2136,1,31,42,87,5
"ZNF813",0.0917405132669169,0.171764692497569,0.723659792062864,0.162303660403823,0.662705993689875,0.999993499626089,0.302246294553684,0.894418876889933,0.99826018138122,0.997208628964944,278.1575,51.8284193548387,77.9578190476191,76.7441149425287,90.44196,NA,17.256660656049,11.9811429746514,9.83005859464983,25.6894473268033,278.1575,6.8078,7.4936,16.1474,51.8817,278.1575,59.28445,119.9684,99.2063,127.0084,1,31,42,87,5
"ZNF26",0.999922509913302,0.999917722153347,0.999999999611138,0.995533878773111,0.770009721550898,0.696951999304515,0.999693407108825,0.950931897776637,0.946828340914409,0.698653997735669,241.0104,260.563738709677,260.77895,295.145155172414,211.21146,NA,22.1508626842226,22.4225194894396,15.9598272276138,10.5273433668994,241.0104,188.93165,175.6239,184.56655,190.5914,241.0104,291.6709,294.577225,362.44505,229.1835,1,31,42,87,5
"ZNF69",0.498960697876449,0.159657213629187,0.0406174026142171,0.205730399851855,0.0859081299947276,0.946490895919547,0.150205582965272,0.347154711499094,0.990085193548245,0.934892885382099,124.2199,55.7286,27.4489952380952,33.3119689655172,18.12716,NA,8.39321146255224,6.29147434868875,4.47543779440918,9.80150334824204,124.2199,10.78225,3.54335,4.1698,6.9752,124.2199,80.91645,19.1652,54.36265,10.7116,1,31,42,87,5
"ZNF583",0.999185489922406,0.974357119330778,0.548296436951475,0.968745404227669,0.33781605396451,0.999848777554192,0.683927292995395,0.103955759110378,0.407800600226797,0.417113878819951,8.321,15.0162903225806,24.6894595238095,25.4988804597701,46.85202,NA,3.39797130233489,3.97204965327675,3.20520371295397,6.62123042994276,8.321,5.7799,7.877475,9.7126,33.3811,8.321,13.91305,32.29195,30.09155,58.1484,1,31,42,87,5
"ZNF568",0.999891014629879,0.915754175282161,0.0272056413641569,0.949452112934973,0.046440326371731,0.965927437669218,0.940582449441168,0.613281666171433,0.999999356235062,0.999430701514526,10.104,17.6096096774194,52.8196428571429,46.6995068965517,51.8531,NA,4.21147136133198,8.04547283207607,6.03044993242872,6.81983631203858,10.104,5.3344,11.899125,11.2287,44.7471,10.104,22.0438,89.55755,52.04275,56.3243,1,31,42,87,5
"ZNF480",0.995132360631503,0.994757628670663,0.999999904238073,0.989926885437678,0.995888820714551,0.99544086760862,0.999987285740821,0.97123169624129,0.966935029998023,0.92353771993491,363.1501,459.518835483871,460.988126190476,478.510186206897,386.24258,NA,34.4397523875724,39.9776959792789,27.628676475708,36.1466899321556,363.1501,320.4507,285.9521,294.8473,346.6278,363.1501,587.3614,564.801275,610.77435,430.6452,1,31,42,87,5
"ZNF587",0.999991670106345,0.983111425032709,0.0684846810346563,0.999801839321286,0.748741763995358,0.279353759567928,0.940399288742666,0.320911829565263,0.972239404510303,0.599966068069367,1574.5438,1643.18176451613,1100.17336190476,1424.06740229885,846.40084,NA,155.567976877153,89.8989171270422,106.689764793485,91.4612424113876,1574.5438,1026.04465,705.737875,751.0599,801.8434,1574.5438,2254.9153,1255.567875,1778.29195,948.4162,1,31,42,87,5
"ZNF808",0.999999718690954,0.998406899185939,0.635612958983569,0.999925894981941,0.927955957198066,0.913951910655344,0.996525544315745,0.904011417697318,0.999633057369344,0.98124254819785,308.1724,314.504187096774,252.920164285714,282.870157471264,235.11848,NA,31.4412769511367,25.0106012798273,21.7762699548317,70.8450108648972,308.1724,200.7869,125.6098,141.31255,142.7419,308.1724,367.032,337.493325,406.4794,333.1972,1,31,42,87,5
"ZNF43",0.999625683121796,0.962599717071572,0.272821020565703,0.98762698836147,0.625555294756046,0.876248923289705,0.907100949298146,0.528976013577535,0.977226834048873,0.85962339578876,31.2036,83.0013806451613,202.280642857143,157.168196551724,272.06762,NA,17.2675453189125,61.7411388885849,20.8959568299379,86.6194034743913,31.2036,24.08395,31.7071,35.2962,138.4851,31.2036,105.9587,195.97115,187.7023,315.0538,1,31,42,87,5
"ZNF28",0.959146979421462,0.694538478797145,0.0772078435328818,0.843188262698488,0.501596368726579,0.573775038713785,0.734887771604893,0.663785655788524,0.999993154581015,0.959947056797825,700.1486,512.201751612903,347.03005952381,422.204945977012,337.60244,NA,56.1835617891807,31.4769312933099,30.4190232130432,78.563509011249,700.1486,286.8122,185.060075,221.3247,277.0131,700.1486,732.3686,481.6486,570.04295,393.0856,1,31,42,87,5
"ZNF627",0.998040784949129,0.965860078999345,0.582540082006429,0.98128594584077,0.767746835598739,0.98176151998105,0.99392804484013,0.998497097368986,0.991899569814189,0.999356472883106,210.6984,244.152338709677,281.464966666667,270.390196551724,258.98208,NA,10.8821184446885,21.0970152418026,11.3726988023197,10.9093888507744,210.6984,191.5679,216.677275,201.79965,247.8495,210.6984,276.84885,302.3159,323.18585,266.6412,1,31,42,87,5
"ZNF789",0.999644879279152,0.99132713943826,0.818974326079411,0.999976939122235,0.988554754295673,0.323560864078024,0.960215764826769,0.791062334137065,0.973067441350276,0.625981512789789,175.3343,142.228274193548,100.600123809524,158.849564367816,53.28454,NA,19.66801296488,10.1749406716804,22.4240204796072,12.676641640616,175.3343,79.2442,59.9181,62.26415,35.0195,175.3343,154.282,109.671975,155.78535,74.9829,1,31,42,87,5
"ZNF534",0.993326735944715,0.995393873650332,0.999797434775526,0.99969970369709,0.790294691463309,0.836256978528595,0.999992378128944,0.952450667989618,0.967650408190097,0.999297443345608,0,2.69687419354839,2.4390880952381,1.20912643678161,0.52374,NA,1.99787038453916,1.16330445399529,0.210652851449337,0.238771902869663,0,0.2266,0.217725,0.10175,0,0,0.88195,1.497,1.4433,0.9728,1,31,42,87,5
"ZNF525",0.99135186701584,0.994017398123219,0.999735153681883,0.99958780379132,0.752727644784534,0.806301791585552,0.984564767042754,0.999202802856627,0.997040178140443,0.929968141905386,249.8068,166.405438709677,174.375019047619,211.959732183908,144.9751,NA,30.9326730289416,21.7816242757634,21.9282369816374,30.9029694060943,249.8068,29.01395,96.52945,69.6272,143.5296,249.8068,250.54895,231.153425,292.7172,196.5428,1,31,42,87,5
"ZNF814",0.999919795954844,0.963959151111414,0.168754858652237,0.992758803797884,0.62459650726378,0.713865074294246,0.903355437211948,0.427801872398803,0.971162853119645,0.775448157558549,467.5275,434.269887096774,307.315830952381,364.018954022989,236.88618,NA,50.3177412440922,30.2175275268675,26.4549618314569,32.3311177395771,467.5275,254.52625,139.8273,178.52115,187.7611,467.5275,535.1059,422.4673,493.3182,285.0995,1,31,42,87,5
"ZNF551",0.964856777299096,0.999947527960469,0.150804517002599,0.998682066798732,0.342377332424629,0.922941317674444,0.999999992177475,0.655988606271001,0.999351833605712,0.978506973483579,161.3819,221.542293548387,172.595095238095,186.518217241379,162.72092,NA,14.3229891223916,12.1233664738068,10.5732451850856,33.3510820037881,161.3819,166.778,128.835125,124.31235,93.2796,161.3819,266.46245,218.448775,220.5995,210.5001,1,31,42,87,5
"ZNF805",0.995946976381444,0.983107549924424,0.953117451624199,0.972124786145136,0.768927595416055,0.994446172323619,0.948568961325196,0.902379985370872,0.982589158665741,0.994823246135126,394.6508,460.310132258065,489.779857142857,502.955310344828,534.61986,NA,27.8376153851341,26.8068719278778,19.6582498983396,48.1453799393213,394.6508,365.9457,371.06015,357.1695,488.7097,394.6508,529.66035,592.3852,619.9439,602.5249,1,31,42,87,5
"ZNF468",0.996621586285041,0.862405668581182,0.0605493418132441,0.950180585878015,0.392458091516092,0.622373486339453,0.778503278755881,0.336163707489771,0.980054385351744,0.776298942053469,590.1932,492.5617,319.749371428571,391.729986206897,247.2639,NA,55.2431330252233,31.152965215802,31.311482580562,48.0316847801011,590.1932,301.17805,170.9947,183.1767,229.0323,590.1932,572.54305,433.842,570.57395,325.5751,1,31,42,87,5
"ZNF616",0.681341556116008,0.498795423872273,0.755231166124821,0.653724131595421,0.999894621446963,0.666409376357539,0.788615670399805,0.999644726362311,0.930171840538873,0.998722982964025,211.2927,142.9131,128.468580952381,141.343590804598,147.8238,NA,7.00226456403128,5.83468296697044,6.472305791997,12.4330765791497,211.2927,119.9583,103.3008,98.24535,135.0211,211.2927,161.9772,144.229125,175.28995,150.464,1,31,42,87,5
"ZFP57",0.0577695292239494,0.01437639156649,0.248097745881027,0.0231659529735012,0.589466597902719,0.874638086401038,0.249037131055216,0.831948458357432,0.227766316026071,0.398356858358469,406.2407,67.4359322580645,7.62125952380952,29.7531333333333,129.79702,NA,38.6142170815474,1.96526860996247,11.3218127243883,69.5438425748563,406.2407,0,0.975375,0.5239,5.3763,406.2407,4.4746,7.242725,9.55665,284.6952,1,31,42,87,5
"ZNF155",0.960576124191316,0.964921475689533,0.999972278567597,0.961412271054856,0.999998205619338,0.99999335472298,0.987576369120627,0.99812603362032,0.999028781193492,0.998344868733657,147.3997,103.174996774194,104.766919047619,103.883618390805,112.55592,NA,7.45379218651646,7.93936755831391,8.16171616927773,8.91305890788342,147.3997,88.23995,72.27385,57.8531,102.7886,147.3997,130.6006,132.59405,126.64445,126.7983,1,31,42,87,5
"ZNF425",0.999507017883985,0.96020234726926,0.278834441542507,0.976618822367606,0.389770990894043,0.985279337178112,0.997989320751463,0.999170416142372,0.946496310427957,0.981806792160239,26.4487,35.6668967741935,55.3456214285714,51.2541988505747,40.65546,NA,7.07875256483976,7.72459128831527,4.21410862249673,4.89423164282199,26.4487,16.71785,25.191325,21.9734,31.4516,26.4487,35.37455,69.0119,62.40825,51.7218,1,31,42,87,5
"ZNF611",0.996803848346656,0.999965629175735,0.844823263232343,0.997968705478628,0.999631751449739,0.824506335638954,0.999984244633569,0.984404569409929,0.99999989563829,0.990591287583225,183.0609,231.361641935484,198.351307142857,225.623677011494,196.67546,NA,24.3956650278303,17.1556288923701,16.0281716674305,24.7259255905335,183.0609,146.6599,116.1258,126.95865,153.7634,183.0609,249.74125,271.687275,281.14865,234.1239,1,31,42,87,5
"ZNF254",0.979062877534101,0.79798691104192,0.144726509998302,0.859858865644637,0.279535523869721,0.953044096723948,0.822243134350479,0.73673491004822,0.999986155127688,0.995420918918043,46.0624,173.116470967742,293.239633333333,263.869635632184,302.37682,NA,30.5419334739162,39.0580385409986,23.4719770250452,70.5179743269998,46.0624,43.57065,94.6388,95.63145,197.4637,46.0624,254.2189,402.693875,382.02875,397.1156,1,31,42,87,5
"ZNF625",0.999985361700207,0.98487214999709,0.347152690734496,0.965057385136202,0.0545648551237589,0.956395517522794,0.811633315138174,0.153990094864694,0.62615591208008,0.774939909501677,7.1322,8.5782064516129,15.5579904761905,17.6480804597701,26.12262,NA,1.68798879237435,2.37042122147806,1.92943334308891,5.32050220030027,7.1322,2.91345,3.290375,5.06865,16.7715,7.1322,8.70495,24.988975,24.58775,36.9625,1,31,42,87,5
"ZNF845",0.952053277790671,0.965423816276401,0.998613519508956,0.971486638617802,0.98716353948598,0.999617595807075,0.989751415541152,0.992074457235138,0.998012438585306,0.99932465356749,286.7756,218.093764516129,224.36665,227.957613793103,238.10634,NA,18.1606575472102,11.8095387907748,10.7008323429786,33.5529746255172,286.7756,146.19665,181.365125,164.6822,185.4839,286.7756,280.6121,279.4164,280.94785,271.6755,1,31,42,87,5
