"gene","p-adj-stage I-N","p-adj-stage II-N","p-adj-stage II-stage I","p-adj-stage III-N","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-N","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-N","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-N","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-N","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-N","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-N","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF596",0.968374289815678,0.999999982361492,0.918026085038488,0.967724837905244,0.999926323437046,0.847513848217614,0.999804205174682,0.996873007067347,0.99955250610529,0.998424881243379,56.6007611111111,47.4334947368421,56.7905974358974,48.9898909090909,53.5479777777778,6.72112481889643,7.26637380147596,5.81534047390685,4.98754911415445,17.3454559351992,34.228825,22.6573,28.071725,20.82,27.3682,75.841875,68.1758,66.575475,63.18385,47.409,18,19,78,55,9
"ZNF621",0.907172068968782,0.49916102360568,0.98567462930347,0.992176445025376,0.970428151529601,0.437587819976197,0.642629446057736,0.225567585290726,0.0461479467625878,0.323054328094181,706.386888888889,624.238505263158,586.384265384615,672.140310909091,867.693822222222,70.8731877117113,45.3905777246483,27.3567523727553,34.1345479222555,238.94359382249,529.9512,472.60195,403.184825,491.0263,393.9728,854.740975,780.67075,766.05255,849.4369,964.3769,18,19,78,55,9
"ZNF680",0.0639974588511343,0.324460275510993,0.57275357204428,0.766154441821348,0.2282410215525,0.854180176239178,0.929641830010465,0.657648141135375,0.989388997166532,0.999999922397981,366.339661111111,208.495957894737,277.051962820513,308.859129090909,307.295177777778,46.9192992134702,27.1636760045128,18.2447158314939,29.7952753780949,36.1352959748106,182.14245,131.4763,159.837025,178.4839,245.498,448.9926,277.7956,339.06445,339.3743,426.145,18,19,78,55,9
"ZNF483",0.987767324227801,0.28796752319645,0.64670638161667,0.306689032077955,0.656917643820314,0.99999779927022,0.613597755277714,0.839443041342273,0.999697624332086,0.999851106511364,14.1567666666667,22.9513736842105,41.9131307692308,42.44302,45.5548777777778,2.3519037374842,4.2135355923919,5.39384571669684,9.93326409970904,21.2797463250451,6.06865,9.95215,16.30555,10.6734,7.3539,21.3681,37.1793,45.0913,47.8107,71.104,18,19,78,55,9
"ZNF417",0.00235846966453079,6.45464304716015e-06,0.989085830103235,0.00039351993034531,0.997721424826986,0.76248022232552,0.0480359268308259,0.999289421811038,0.971410706335644,0.999999793894001,414.16715,228.058310526316,209.439751282051,240.952681818182,242.631533333333,71.3081658086488,25.829468373283,13.7864988348294,17.3223455882385,50.2674855191317,243.960725,141.35825,124.98655,150.85155,114.772,447.944725,284.47375,267.78995,293.12505,332.6982,18,19,78,55,9
"ZNF791",0.999942464882128,0.691425792884899,0.569647950137174,0.464281875389215,0.35116861212195,0.971374784272574,0.905529949240308,0.861388823843653,0.99999861555884,0.999044472646572,314.569222222222,308.974436842105,360.425487179487,375.200294545455,362.780133333333,20.3150041761493,15.513199175053,16.8778482386808,19.714122932435,35.6378388262431,267.351,275.77165,246.128225,271.41115,263.8736,365.5261,357.30775,446.79025,476.63035,409.4488,18,19,78,55,9
"ZNF519",0.473531630767665,0.821295308243104,0.848170672714447,0.796678079724314,0.901462426641122,0.999925393752013,0.793760805479337,0.999641280195409,0.986494521708168,0.992733142273024,83.4455055555556,55.9055315789474,69.15765,67.9481127272727,60.0324555555556,14.5896330549381,8.33481084123946,5.57942917981132,7.6518713896355,6.82386587030139,52.07995,28.67815,35.941,37.07465,46.2246,86.334775,81.96435,97.024025,85.6858,63.1265,18,19,78,55,9
"ZNF25",0.996436531557345,0.158900802489849,0.342070512897018,0.114953245760983,0.258051461435906,0.996501767266036,0.999977338699346,0.994960418599747,0.37478498261202,0.299951218415688,147.670955555556,160.109521052632,210.339824358974,216.966734545455,143.372155555556,14.0191764623893,20.5840362300605,12.961805053611,15.364026219145,16.7995970670357,103.768275,94.65905,127.306175,127.66835,111.8844,178.260825,220.1606,272.6064,273.542,186.394,18,19,78,55,9
"ZNF77",0.973121518153944,0.570792094677869,0.947772156500649,0.865023341662892,0.999239018974713,0.955326920231481,0.724636158303875,0.941706256651957,0.997160415258804,0.961385358005437,75.2400333333333,83.9823684210526,92.1670717948718,86.7782709090909,97.3420111111111,7.09851025305167,6.47920565060333,5.81822230361491,4.6308399004239,21.0610223865969,59.625825,67.1134,59.51475,63.3505,62.9921,77.768675,99.8775,106.178475,106.13335,112.935,18,19,78,55,9
"ZNF169",0.994224109739473,0.999777650886091,0.997057142750007,0.945155122524599,0.998994602127659,0.901017644741717,0.998602675728415,0.972576731134507,0.990814592665746,0.902505991354747,102.4368,110.039142105263,105.071858974359,113.96628,95.8856888888889,9.46533602454326,10.5660845306006,6.70863526465112,8.5130879244172,12.8488779251065,73.471475,79.9495,59.690625,70.8979,66.1521,136.039375,135.05225,135.47125,141.228,123.7884,18,19,78,55,9
"ZNF613",0.252375911773928,0.28609628902841,0.973556975058431,0.827219829625426,0.603651883827555,0.697958323561138,0.699746860633665,0.996440567962826,0.999999804521167,0.96430804291339,99.3861555555556,63.8172263157895,72.0813628205128,84.1298472727273,71.5136222222222,16.3352204721637,11.4136073824643,5.40911662514124,7.70523367527673,12.7060013560388,47.627875,31.8366,35.105375,48.87725,57.3275,125.06605,86.44655,99.44905,101.09265,77.767,18,19,78,55,9
"ZNF404",0.979347874559663,0.623612570932736,0.954706780998728,0.720714705281453,0.97867887314256,0.999853944390601,0.454152394020999,0.737492716260323,0.899157359486398,0.875769907175481,47.6931944444444,41.1450789473684,34.8200807692308,35.8015018181818,23.8242666666667,9.71026276220896,9.36148905186363,4.06047947471957,4.2123170394553,5.64181057642649,26.032275,17.81745,12.47685,17.48175,12.0943,52.8847,41.0577,39.378075,43.32775,29.4822,18,19,78,55,9
"ZNF135",0.956800058693289,0.998217265509352,0.749318199523792,0.970719479432833,0.563239467400817,0.985286221954337,0.979025361959408,0.999999997958623,0.901818563713299,0.794874299365124,31.7060333333333,16.7309,36.8295384615385,42.8021381818182,16.4743,14.5624945971636,4.72911188562754,7.18573770809775,10.9725562615005,3.8678648924324,7.014675,5.5964,8.235325,10.59395,10.6039,20.710875,16.2999,33.89175,45.0225,17.4261,18,19,78,55,9
"ZNF620",0.00541283674072179,3.84685539800422e-06,0.895968205231884,0.00221193777923911,0.988159256294996,0.246264791490791,0.35150673807921,0.864724379666182,0.388728039762795,0.947308165247219,115.807522222222,57.781247368421,46.1318115384615,64.3737636363636,77.7743666666667,22.3106333802123,9.48883520363058,4.22766129048353,6.53885851671724,19.1458825050656,65.8778,30.7444,17.10955,24.54725,34.6684,138.10445,85.3745,69.242625,85.3387,109.9088,18,19,78,55,9
"ZNF619",0.338435572736561,0.00128731117520231,0.51034968007756,0.0805358499274006,0.997894583162473,0.361667380249108,0.999971859235135,0.620661095860637,0.047788815090959,0.364805932003045,106.539372222222,81.9658210526316,65.7709294871795,78.6324745454545,104.818466666667,14.4240843612858,9.30269219474399,3.51877125113146,5.22636108353119,20.2487695131087,63.641975,62.597,42.483525,44.3349,57.2554,140.443675,91.85305,80.51935,104.18745,118.2755,18,19,78,55,9
"ZNF354C",0.118554090874767,0.868433106257418,0.223812605783479,0.749247802401277,0.408936907180493,0.993662409303188,0.758063682904284,0.942446500964665,0.964971796935657,0.992149628786117,57.8975777777778,16.1886842105263,44.5335192307692,40.6707509090909,32.3286111111111,25.5002277297681,3.88507048309447,5.49635988079604,5.02991199371497,17.7125602198807,5.37695,5.36325,11.09915,12.0693,7.2908,27.2925,23.04065,58.767225,53.12215,24.6263,18,19,78,55,9
"ZNF114",0.999997452424051,0.376932952867181,0.397134774575119,0.906865559553661,0.924730607784339,0.673836522295035,0.976610052087443,0.982179612613216,0.965661446151644,0.999999997653775,29.6753388888889,31.4332473684211,73.2213923076923,51.5789181818182,51.9135666666667,15.4270254927131,17.4185642081542,12.7583959984173,10.1518787157707,20.1211355713063,2.789,2.87385,6.93005,4.29855,7.6307,34.318925,14.11915,89.518775,74.74405,100.0244,18,19,78,55,9
"ZNF454",0.959550948728891,0.872092072077271,0.3414308881461,0.999997792472699,0.933382850824313,0.555229112019433,0.879789983608694,0.994846706840648,0.372790531557575,0.842031307198963,7.97711666666667,5.71797368421053,10.4980756410256,7.82531818181818,4.11693333333333,2.05603904108062,1.6268401372999,1.42966882606954,0.995771939983511,1.09763253527763,1.6399,1.31005,2.8176,2.0707,2.1011,12.340225,6.0415,12.615525,10.76795,4.1337,18,19,78,55,9
"ZNF543",0.243277703231132,0.0301363834724312,0.996380041573637,0.0404733320164817,0.996778854096086,0.999999999869833,0.0774494548795781,0.882528012604917,0.925991127437577,0.931855460482554,261.883744444444,202.717005263158,194.666133333333,194.590994545455,169.612233333333,37.0198005493388,16.7530063676677,9.26682830343677,9.36963216339518,22.8503664688459,174.123,147.901,143.4576,138.76175,123.5258,269.97425,252.32505,237.9701,252.74385,225.1385,18,19,78,55,9
"ZNF354B",0.613214005469034,0.722230089973698,0.981412714755309,0.777235875326205,0.977583021639049,0.999992495479272,0.98617017894558,0.967993806585265,0.997251250931467,0.998415296739962,100.099411111111,141.965126315789,129.311041025641,128.119469090909,118.755655555556,13.7793813381569,47.7890125301959,7.46201271005126,7.66652055601302,24.2942031190291,63.695725,55.3836,87.086425,81.49885,89.2401,111.2153,119.17795,161.09115,164.1194,123.1314,18,19,78,55,9
"ZNF223",0.750229017422875,0.0129485786542484,0.406337733103677,0.142322791217547,0.901936393243646,0.748864918745811,0.030937442100885,0.279813747603337,0.852863185279049,0.516351609146262,90.4962277777778,74.4438789473684,56.2664141025641,64.8763490909091,41.9036,15.1922556646509,7.94714028415981,3.93557683922509,5.74665350557674,6.97527017156962,46.62445,48.67175,36.306625,33.4568,26.6553,103.4163,89.44595,72.47455,84.3585,44.7061,18,19,78,55,9
"ZNF713",0.687799793165184,0.999950792149309,0.528137517298849,0.970775958831673,0.8657670463862,0.934713269307643,0.884206856999961,0.999950259045146,0.8593460776981,0.977099133556014,84.0363944444444,54.5343526315789,81.8588141025641,72.3682454545455,57.9132666666667,16.3490127085585,8.38357723762025,9.13451433394384,8.35609958771698,9.31581683142529,51.835975,29.0587,36.931575,36.09675,37.98,100.3486,70.90555,89.24945,84.70805,85.3713,18,19,78,55,9
"ZNF552",0.201328495086749,0.0292866048416464,0.999218704326878,0.0570687459802192,0.999980752607547,0.999573831660577,0.510240430163427,0.999866274807014,0.996533516035146,0.999180131749188,262.979016666667,184.733857894737,177.866674358974,181.920807272727,191.6912,28.9477847808552,15.7625752022902,12.8029139131978,15.5124572744011,32.5893492575156,173.0595,136.7,89.69185,105.1595,119.6353,307.4117,223.09125,226.982025,218.45885,251.1186,18,19,78,55,9
"ZNF154",0.872502848073634,0.623504406224267,0.999607774874454,0.824454636436662,0.99997661106263,0.991526708386414,0.589490728691361,0.957790237989896,0.966820625226479,0.912945528767339,80.83565,64.6681368421053,61.9909769230769,66.0390236363636,50.3129444444444,12.6803224565483,10.7700786263269,6.67731198205566,5.56202434685276,10.1739367518472,36.531875,32.84305,25.817625,33.36685,26.9909,118.1308,85.24365,78.92605,101.12995,69.408,18,19,78,55,9
"ZNF571",0.636451137545232,0.993346945863317,0.658392162322395,0.999372979116228,0.295172777569245,0.863528230859998,0.997420605633202,0.931781971888798,0.999994661476362,0.982008990213509,64.9351166666667,43.4048631578947,59.7349115384615,67.88342,58.5804888888889,10.3067028222936,6.76918573127202,5.87448914693489,6.1357376618754,16.6531749548234,45.740775,22.14575,22.66465,41.67245,25.5157,80.52415,63.22935,82.33905,76.7936,94.6729,18,19,78,55,9
"ZNF443",0.169638094318469,0.0594491403154556,0.999932104398742,0.186387212145018,0.984156449163387,0.973351609605522,0.800176091349577,0.956239772690308,0.9541938408386,0.994791971257461,78.2713222222222,51.0016052631579,52.2458358974359,56.2195745454545,61.4809222222222,11.4152796367643,5.57512011987906,4.35852986918861,4.61515495166525,11.9361538886623,47.527,36.2789,24.9307,30.8604,31.4709,104.13915,60.8461,72.08725,77.10105,71.1427,18,19,78,55,9
"ZNF792",0.831201192983874,0.506344903268258,0.998764722651271,0.747283096551697,0.999995399868202,0.987422515172857,0.965032167660169,0.999701894362312,0.993564961611363,0.999831980225718,196.111138888889,157.471852631579,149.65241025641,159.464330909091,166.100988888889,22.9811361477278,18.4681308780867,14.2787777327979,14.1482990232158,32.8365090716934,116.007725,107.3351,68.3778,68.5622,67.4432,254.566525,215.9387,189.59935,216.6312,212.0785,18,19,78,55,9
"ZFP82",0.751101691179511,0.996882697182305,0.322548847926194,0.99943041603699,0.719208315821535,0.910697368290604,0.862260941616332,0.999999981631453,0.62958081516389,0.877823387243436,48.5426611111111,18.5335315789474,55.4268564102564,43.90702,18.0160666666667,15.2989232396645,6.5278949609437,11.414760890832,6.70206301448069,6.25313606674016,10.700025,4.4858,11.356775,11.14365,5.8646,54.79665,24.5123,61.804475,55.0074,24.8024,18,19,78,55,9
"ZNF707",0.928779380557052,0.817975401441608,0.209593122041813,0.579923810943972,0.0952113038382517,0.961531746137481,0.982977608311778,0.751654612192378,0.999794807141423,0.987215671893761,190.666233333333,169.607189473684,213.070266666667,222.525049090909,208.209822222222,18.514432023675,17.2224313091269,9.68378147665456,9.63244680072377,27.7353763543951,122.8796,124.4939,151.2585,174.8894,150.8226,228.334275,191.888,246.90845,258.868,288.957,18,19,78,55,9
"ZNF746",0.901419543524318,0.999994693234829,0.821994497764587,0.838905881480297,0.999999392311093,0.568566017298635,0.886773839880268,0.999541597690201,0.845164174259855,0.998838137622034,677.3606,585.729163157895,671.659792307692,589.102732727273,558.704588888889,67.2110643144182,39.4472179335327,44.7278190546808,31.3064926821448,67.2383120012266,470.511575,472.36565,433.337625,446.12435,402.4316,849.5745,660.03565,757.332525,684.3144,666.5791,18,19,78,55,9
"ZNF678",0.999344695313097,0.998211611249644,0.973950641442816,0.999895192433141,0.992346208999625,0.999474903012295,0.501757790575401,0.377066132198657,0.481566994860933,0.435596865457162,77.53185,73.8910157894737,81.2680435897436,79.4253090909091,108.526333333333,8.56003590859035,11.7922609082905,5.71921756275732,5.24281309397529,25.1395093465445,41.646225,38.61935,49.808025,48.12345,37.4684,98.25035,93.27675,94.15915,108.04085,154.6946,18,19,78,55,9
"HKR1",0.512871524925248,0.999999955398328,0.24619343341471,0.999999773652764,0.278220572511107,0.999999978852016,0.994747540877873,0.446885457916702,0.9918806421487,0.993058287953543,480.222594444444,341.281157894737,481.692005128205,482.513038181818,523.517688888889,54.2615944335429,52.8327699382265,33.6311646600408,29.8364995297208,126.965313402576,351.29755,202.54645,276.24885,365.70955,278.9416,581.670175,428.9648,571.865575,527.9127,524.6776,18,19,78,55,9
"ZNF101",0.825924856753478,0.991698996486668,0.893480905863823,0.897261663009231,0.994794014732863,0.951245757022289,0.989449555482338,0.995410012535882,0.999475829872772,0.999917428017702,165.737461111111,136.289763157895,155.885685897436,145.166654545455,149.354633333333,12.8927806594728,12.9336773818844,12.1480040989518,8.86766734468648,11.7222364276191,134.1829,100.86275,99.64395,98.1632,136.5256,207.8007,149.4757,165.157575,176.29495,169.1455,18,19,78,55,9
"ZNF716",0.986389654940491,0.865749173088928,0.996997508973443,0.989521959739406,0.999901024038419,0.952391037021588,0.0112707565678327,0.0353990378442615,0.0209972258583462,0.00862071012335108,1.9242,7.17713157894737,9.93112564102564,5.97048363636364,43.7885,1.66118751415653,4.62329162248638,3.80334146447472,2.27766482112248,29.0717797506973,0,0,0,0,0,0.777975,0.15245,0.46965,0.7126,51.0314,18,19,78,55,9
"ZNF708",0.604480191303655,0.531187857189192,0.998937502383131,0.933623697461014,0.86755400226152,0.81338008258868,0.953201381764788,0.991569017224035,0.997587701235436,0.999526027655675,182.955872222222,131.624531578947,138.933087179487,159.702412727273,151.3307,21.012767063078,11.6981481233056,12.557395657568,16.9165296492788,31.7233078482788,101.3426,102.5158,55.122525,66.39835,79.8424,232.71095,166.10055,188.213275,190.7285,202.7568,18,19,78,55,9
"ZNF721",0.984810728238281,0.999992133622728,0.975603473858846,0.999064254066248,0.995170521405187,0.998659657568566,0.981554334996587,0.999933029241928,0.977384616512724,0.992531528053552,506.809638888889,557.681205263158,512.720123076923,527.222854545455,573.325811111111,41.7067549213335,81.9046512754807,34.2839228823281,40.2632687087481,79.1741169717072,382.119025,391.0235,319.38565,334.6906,383.8908,626.22915,597.4968,600.270625,617.55335,697.8449,18,19,78,55,9
"ZNF662",0.997444356642516,0.591930893970105,0.314791709232655,0.988973552260114,0.897291778438035,0.615000437808526,0.534637424188731,0.361714630819714,0.95402385719944,0.634367668010664,76.9850777777778,86.3121157894737,44.1716974358974,65.7250618181818,22.6438222222222,40.2441638214083,25.2780469245911,5.26350531387693,11.7324364773845,5.11598231057932,10.606625,11.5373,14.2281,17.1382,13.7066,47.469125,103.6353,54.406375,75.945,28.0898,18,19,78,55,9
"ZNF320",0.0703778578402678,0.0502497431266317,0.980785335778132,0.220575791784067,0.81117525788617,0.918654538103619,0.975998787881352,0.541292126736413,0.654904170576757,0.888825010599539,530.617116666667,293.298657894737,332.565896153846,373.097929090909,464.065922222222,69.6226311223534,70.6980339408183,28.9892085444802,37.350729347417,103.436531480565,341.937375,94.46675,107.3048,128.66155,246.9659,681.9515,344.6742,488.99225,551.68775,605.2513,18,19,78,55,9
"ZNF530",0.205619512954311,0.0118174651571706,0.979750240646874,0.0218455212919604,0.990580635797166,0.999944826224081,0.402457626439792,0.999999864044384,0.995557697922967,0.997965263643238,100.970944444444,67.6907105263158,60.8609038461538,61.8969472727273,67.1611555555556,17.0189509060641,12.0327536811643,4.09313553041119,6.9405840380391,8.31270153523629,51.9908,32.8856,32.765725,34.0616,50.2207,146.6294,80.47535,82.941675,77.90195,76.7843,18,19,78,55,9
"ZFP1",0.306877852040165,0.990074885413018,0.0288421207893182,0.999996996810078,0.108806057950027,0.974549638084205,0.839490736042044,0.0730592269965032,0.914139328161756,0.791533525687162,239.91975,182.083568421053,251.089501282051,241.411083636364,278.417833333333,23.5122435806225,13.991187841402,9.90991503397234,10.9532524102035,60.8091662916661,170.382625,138.34615,195.9833,183.6634,193.1948,250.751875,232.88395,287.382425,270.05275,288.8644,18,19,78,55,9
"KRBA2",0.731059798886029,0.999594635240745,0.64331111389404,0.992957236072006,0.28865293731895,0.870032737114043,0.895889355326573,0.999982282282862,0.899302809722557,0.662227578466366,74.0542277777778,54.8195368421053,71.5016205128205,79.5568618181818,56.6184555555556,7.99134061635397,9.31301981996961,4.79995619543933,8.15383820409436,8.52435173750785,45.922875,38.90815,39.17965,42.4167,40.5366,91.55685,66.2848,88.483175,99.6741,78.6127,18,19,78,55,9
"ZNF93",0.990913816956791,0.995173535240982,0.862014343602755,0.999895853192446,0.952897831002355,0.996748907486316,0.98875553494097,0.911015207079181,0.998770455862168,0.992243805449122,73.0302944444445,57.7829684210526,83.3072576923077,77.0586018181818,93.0490222222222,16.1290575954523,17.1686958275335,14.5203372426851,9.97827499126728,24.896280044906,16.2337,10.08025,15.99705,21.97605,18.0081,106.323825,54.20045,108.8646,110.91485,138.3927,18,19,78,55,9
"ZFP90",0.994337562220634,0.116897231504433,0.026538773354764,0.580638244993366,0.268466962926199,0.686041101532648,0.994385518145432,0.947908839615295,0.676650745891316,0.965447254881491,424.027488888889,393.117689473684,570.667143589744,517.087912727273,462.307533333333,39.7221442967211,36.1593907735447,30.3161779204648,29.8997060074253,64.4314837072641,325.904025,297.0453,372.9753,370.4928,283.4569,490.1382,472.5647,707.104075,656.4068,593.1643,18,19,78,55,9
"ZNF479",0.0559924420401036,0.0389209359028405,0.978367589240167,0.0142864643026972,0.999980333745412,0.958027092908453,0.342265002003551,0.997482288359266,0.999999289844178,0.998273951779213,5.71283333333333,0.174057894736842,1.08917948717949,0.333176363636364,0.9975,4.0074149145127,0.129582522943433,0.523327399331405,0.156960788471517,0.934236728565089,0,0,0,0,0,0.355575,0,0,0,0,18,19,78,55,9
"ZNF445",0.0825808816054407,0.0387519749224839,0.995678923335502,0.26305090209585,0.802523638164756,0.792637291982566,0.338998047341709,0.999662583463666,0.999998817813482,0.975229231158088,785.646344444444,563.385168421053,588.838580769231,641.176705454545,584.408133333333,91.7874799351689,50.2469490392069,27.7848455742346,34.7952398851115,79.3383687293334,523.37815,442.29325,410.335475,465.6199,347.2095,1002.95155,685.24425,720.1987,770.46155,664.8288,18,19,78,55,9
"ZNF74",0.62256779183475,0.999204553489423,0.241599319272592,0.930644605742046,0.886235773082599,0.502590253186044,0.994692337591868,0.945652083022641,0.967821306720516,0.999879090412188,426.808227777778,297.686431578947,444.61507948718,366.381281818182,381.603955555556,71.2421492373624,29.9806432926363,37.5879586449733,29.1801768569092,93.3421366734694,240.2247,212.84975,283.887025,251.74185,231.5325,502.04705,335.2953,506.178875,398.9056,371.7933,18,19,78,55,9
"ZNF829",0.96479854267182,0.705845565674058,0.203262271324249,0.925832486044352,0.470525727354334,0.968348476640892,0.966217148421517,0.999950250429544,0.434460640582107,0.65739039165186,10.5748722222222,5.85915789473684,17.8411128205128,15.3899436363636,4.78821111111111,4.39914861962732,1.42858924654363,3.10822002937161,2.43848095722989,1.30748096623542,1.79205,1.64335,2.13065,3.342,2.333,9.521025,7.93805,22.48135,18.44185,6.7623,18,19,78,55,9
"ZNF267",0.507285905937951,0.312849089737189,0.999989099526506,0.448715139625146,0.999162861088734,0.999081994455894,0.960510677352825,0.974257318135982,0.969299793878237,0.987575335571349,437.478766666667,565.037068421053,559.8431,548.94002,505.304244444444,36.3805363434281,49.4111796323363,31.3938900591088,32.3918512941257,38.3555654468057,326.936775,418.53775,376.469,372.4474,444.7545,479.56285,606.51775,669.686825,692.4552,558.8261,18,19,78,55,9
"ZNF566",0.0503179687923754,0.195209569905169,0.678676071878944,0.521874947028294,0.372662771686928,0.926543891969307,0.291108103773809,0.998933330583889,0.965104921813328,0.83584270906949,239.257694444444,140.360526315789,177.24905,192.864872727273,151.994722222222,29.9369629633576,16.3723815313884,13.8251359230803,13.3793316332164,19.7891688828046,165.2089,88.95555,102.1145,123.2187,110.6383,276.010875,175.0465,235.41505,240.0411,182.5605,18,19,78,55,9
"ZNF224",0.904047026951974,0.552253659385427,0.993412718815766,0.988604435020604,0.976153882615614,0.56035476627497,0.635071924838844,0.959070954060538,0.988731992133565,0.744926749740057,215.4176,186.557473684211,175.828187179487,202.266370909091,158.829311111111,28.6579030632086,18.1524284911288,10.2593929656201,15.3679479785811,21.5315198753701,131.866875,143.0802,108.1126,113.59825,129.0243,273.5595,196.82045,244.60865,271.84585,184.2896,18,19,78,55,9
"ZNF529",0.99284984572832,0.999999988326173,0.979559071774003,0.997686148074369,0.911549175108943,0.989716077154529,0.951434458049315,0.995618642227233,0.91533941428446,0.826197949444198,362.345905555556,328.332784210526,363.291606410256,383.322232727273,291.490955555556,48.5985613731965,51.5241811519943,27.7330267552751,35.5533819571623,33.1203824019797,256.8231,198.04595,183.613425,206.6412,256.8039,384.4275,415.47325,461.064525,472.17095,292.2707,18,19,78,55,9
"ZNF284",0.690433199885767,0.0515353839184252,0.789329996599611,0.102907712966958,0.893222472420747,0.998799086062351,0.0766990073762732,0.528621978486245,0.87083790246359,0.818243195434663,63.4861222222222,50.8284526315789,42.2669243589744,43.6796363636364,32.2341222222222,10.0837174046269,4.94375525455909,3.3822257744378,3.71922202870762,6.2155006619825,37.819125,35.5044,24.393325,23.4881,15.4565,83.592475,64.30775,51.4732,55.6106,50.2187,18,19,78,55,9
"ZNF749",0.2715235900759,0.0246330349803963,0.986365831063358,0.00875886457093333,0.87821117004945,0.958310474938833,0.0377788375958882,0.71485722795922,0.81643794738203,0.951766306552479,174.278883333333,134.331357894737,126.410341025641,119.017558181818,103.286288888889,23.2929439588729,14.2917293974447,6.59819370958464,6.6490146337192,14.212396277433,99.42815,85.83215,94.4401,85.27475,75.3799,200.92345,168.6854,143.21635,140.1478,126.9467,18,19,78,55,9
