"gene","p-adj-BRCA basal-like c8-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA basal-like c8","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BRCA basal-like c8","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-BRCA basal-like c8","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-BRCA basal-like c8","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 14-BLCA nonsquamous-like c1","p-adj-RNA cluster 14-BRCA basal-like c8","p-adj-RNA cluster 14-GBM-like c6","p-adj-RNA cluster 14-LAML-like c13","p-adj-RNA cluster 14-LUAD-like c10","p-adj-RNA cluster 14-RNA cluster 12","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA basal-like c8","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 2-RNA cluster 14","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA basal-like c8","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 14","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA basal-like c8","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-LAML-like c13","p-adj-RNA cluster 5-LUAD-like c10","p-adj-RNA cluster 5-RNA cluster 12","p-adj-RNA cluster 5-RNA cluster 14","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA basal-like c8","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 14","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","p-adj-UCEC-like c11-BLCA nonsquamous-like c1","p-adj-UCEC-like c11-BRCA basal-like c8","p-adj-UCEC-like c11-GBM-like c6","p-adj-UCEC-like c11-LAML-like c13","p-adj-UCEC-like c11-LUAD-like c10","p-adj-UCEC-like c11-RNA cluster 12","p-adj-UCEC-like c11-RNA cluster 14","p-adj-UCEC-like c11-RNA cluster 2","p-adj-UCEC-like c11-RNA cluster 3","p-adj-UCEC-like c11-RNA cluster 5","p-adj-UCEC-like c11-squamous-like c4","mean-BLCA nonsquamous-like c1","mean-BRCA basal-like c8","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 14","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","mean-UCEC-like c11","SEM-BLCA nonsquamous-like c1","SEM-BRCA basal-like c8","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 14","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","SEM-UCEC-like c11","Q1-BLCA nonsquamous-like c1","Q1-BRCA basal-like c8","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 14","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q1-UCEC-like c11","Q3-BLCA nonsquamous-like c1","Q3-BRCA basal-like c8","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 14","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","Q3-UCEC-like c11","count-BLCA nonsquamous-like c1","count-BRCA basal-like c8","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 14","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4","count-UCEC-like c11"
"ZNF643",0.999481645033644,0.99999999336542,0.999946102323842,1,0.999011475043551,0.999999903519351,0.999999999996159,0.992574246773249,0.999973271380207,1,0.886901330294017,0.99999999907805,0.92619301272491,0.843258995106786,0.00215384548494213,0.996671358363413,1,0.999463728274722,0.993962464456078,0.903404453929962,0.999999976248237,0.836058150448943,0.999999434200831,0.886229317770728,0.788631492977863,0.0543453786383831,0.999999827375046,0.99999173858488,0.980968503958389,1,0.994157036139244,0.968003309494701,0.18171489877545,0.999998792279106,1,0.999859186744304,1,0.999841048365892,0.999999998721344,1,1,0.984613986014511,0.999365337942038,0.965732779708223,0.997857012915518,0.999999801169703,0.999824882046791,1,0.999997623181614,0.000445113623375959,0.113342019144084,0.995701234453077,0.355408516316577,0.7842889742443,0.99999998861028,0.986975302994559,0.999999976375307,0.995754651622084,0.980899763926374,0.908777990467052,0.999999999907205,0.999999888568087,1,0.999999634492822,0.995578574318091,0.987611559139412,52.91965,109.165,67.0777333333333,48.92465,47.3620641242938,122.794677777778,109.1507,135.412675,109.500833333333,51.6912,68.0312801762115,133.8356,5.19745146081231,0,15.2356635052687,14.3539380550252,1.11104942615085,26.3621450559996,28.195131335983,10.4549961370279,14.3440744479412,0,5.47599476552302,0,43.9174,109.165,40.092225,24.0629,28.8872,81.5465,60.3153,125.301375,59.7414,51.6912,33.134475,133.8356,61.9219,109.165,98.427075,73.7864,60.2827,106.8029,157.9861,153.6136,156.8627,51.6912,76.09805,133.8356,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF642",0.999999999923772,0.999999999459807,0.999999856038645,0.999976001394325,0.999923229311228,0.999999093089615,0.9996904368304,0.999698679757121,0.999974540805103,1,0.999999999992288,1,0.999997845948345,0.998517614351865,0.655922586839581,0.999999999991778,1,0.999999776328191,0.999778221853504,0.997097662104769,1,0.999999999908244,1,0.999997906787909,0.998987075816015,0.947898928093686,1,1,0.999999997771141,0.999999677426049,1,0.999997349871475,0.999335706297818,0.999972371988766,0.999999180108811,0.999986619372027,0.99999986309222,0.999997801320382,0.999999999567789,0.999999999999129,1,0.999992434196065,0.999997113755714,0.999990890693646,0.999999999244068,0.999973002344438,0.99994236039508,0.999999678359306,0.999999998709075,0.95136470698668,0.879395684658265,0.99948767242609,0.987248762863666,0.999990422345756,1,0.999998331123806,0.999999998382136,0.999931689010601,0.997870793105349,0.991603500751581,0.999999276793885,0.999999935556353,0.999999873975397,0.999860817759942,0.999852931727197,0.996836472324139,140.65005,156.0081,126.9517,99.6367,103.034056779661,148.609211111111,150.89095,151.695775,126.691866666667,109.9756,111.182602643172,179.4815,6.78008401871491,0,11.3326018634734,10.8599008284299,1.77604683436936,21.4133492360343,22.2986819042629,14.8007414775741,16.8254275313925,0,6.50208964913353,0,128.9066,156.0081,105.3424,80.8268,74.9608,96.184,112.2685,144.66965,80.9992,109.9756,73.932825,179.4815,152.3935,156.0081,150.633325,118.4466,122.093,148.8723,189.5134,171.080225,167.6637,109.9756,120.5987,179.4815,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF490",0.999935183468388,0.903821030528265,0.999993870515684,0.25751057920525,0.948759304540824,0.981603486906463,0.919376465317786,0.999999996608527,0.999977054970828,0.582975216695698,0.99999190042457,0.999999852589355,0.925206427053288,0.173503835522917,0.693561330641752,0.996062469241413,0.999999999961065,0.999999189106902,0.916564551503495,1,0.999720990118342,0.832149720814904,0.999977538272106,1,0.981894915862205,0.999545332247334,0.80347894600933,0.999993843462321,0.818045172046644,0.999988592244385,1,0.956389046596296,0.999400915631715,0.723035620933867,0.999997643712808,1,4.02681619371403e-05,5.85801781829431e-05,4.33213986905656e-09,8.80238104628006e-11,5.28609378491751e-11,4.06832053601036e-08,3.54257434609373e-07,7.171251370508e-10,2.11024309137997e-10,0.953685380606642,0.999999999946521,0.999810954404416,0.497270634137298,0.99755817898017,0.852119918187002,1,0.997555860730054,0.995903109470135,1.0045864140551e-10,0.998688493501888,0.961563877071763,0.496002483720592,0.0840558541976971,0.504403865781608,0.938307488650164,0.813632462886137,0.403977077598187,0.388438336839601,0.0223747688828824,0.568221833385175,242.5064,198.778,166.0599,105.48535,184.738481920904,219.751677777778,187.38355,162.83455,166.276133333333,560.691,189.179244933921,302.238,67.7472620821683,0,4.54329510128204,23.4984734986658,2.34658052784913,22.8786791923537,33.6783711800442,8.12667954221069,15.6124850851729,0,4.12086943626458,0,125.1647,198.778,158.551625,64.7848,147.0568,175.1259,129.0509,151.710675,128.3439,560.691,133.8036,302.238,359.8481,198.778,175.1939,146.1859,218.0135,253.4109,245.7162,168.421875,206.0817,560.691,229.94545,302.238,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF626",0.999876538092197,0.997623285048788,0.918715608934846,0.99995541574971,0.981982104966988,0.99999999551194,0.999999999921885,0.996916899222646,0.972691329259455,0.999859595500129,0.999988636262461,0.98113597335217,0.999929092603213,0.999999996853711,0.998673165526027,0.999999276581901,0.99999989785157,0.942852985238125,0.994321122939326,0.999640835008438,0.992267689961892,0.983035448151381,0.825970158243525,0.999999999226559,0.999997541535716,0.752157112590581,0.99580844445459,0.828471320548412,0.988800336127146,0.848429519535347,1,0.999999823214602,0.654736370984848,0.997649103791486,0.845270738206341,0.999999999964568,0.0018050819900608,0.112862786366372,1.26544408601825e-05,0.000159836468678898,1.13062368952699e-05,9.20311831376086e-06,0.0076731118393949,2.08635839948901e-06,1.26513962939168e-06,0.935446115869468,0.71122474902995,0.999999995166797,0.99998756081732,0,0.795519609108824,0.589315065369857,1,0.999999999281603,5.33630934995699e-08,0.999999999789757,0.999999101086892,0.997361764077753,0.999846580038445,0.999999817422241,0.999948084935367,0.999999999992521,0.988204148343812,0.992464229473749,0.0291836580825798,0.974857017318426,267.51645,413.442,118.850966666667,159.92815,245.524773728814,193.9706,339.7917,89.621175,108.243,1099.2286,92.5209167400881,309.107,146.843989153526,0,61.9653358567227,58.8495150110928,10.1746572253186,79.3425315607246,135.035819375465,14.1031322941642,22.1930502259768,0,6.73654839353781,0,13.1752,413.442,11.9439,57.9978,54.6555,11.5003,105.9028,66.446875,50.5125,1099.2286,23.041825,309.107,521.8577,413.442,245.319,261.8585,337.9419,264.4567,573.6806,114.9178,168.1917,1099.2286,113.826,309.107,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF793",0.999835909783884,0.999977601141866,0.999999984006886,0.999783202235998,0.999999999999653,0.999999999342587,0.997424014274266,0.893228423211744,0.539246551671227,0.615728650334796,0.999997085981458,0.999997503721349,0.999999998410255,0.99999817666269,0.0453649056787344,1.03201911471063e-05,0.0205241584079651,1.89959527522321e-05,0.000471463035922604,0,4.0755658292646e-08,1,0.99903281955309,0.999428878593762,0.997627909994238,0.984994119679045,0.999664368379832,5.28944225086647e-08,0.941199737317227,0.999999995866936,0.998815958127732,0.999993962662486,0.000168955844162877,0.920767191876574,5.16971728140581e-05,0.668112540933532,0.840656156632364,0.999384310096752,0.968290438900004,0.993707211279921,0.154389148548496,0.883897694405476,0.311351936477473,0.688898292379715,0.999430252396225,0.990343468935296,0.838864093009438,0.395396519197767,0.494263322802898,0.960356905107059,0.0150641150714322,0,0.945491731882184,4.53400047772945e-05,0.11432057892304,0,3.52469275988199e-10,0,0,0,0,0.000471852778561543,0,0,9.44573198546905e-08,0,136.8422,188.5947,168.46,180.3188,96.6939610169491,159.066944444444,431.53485,131.735425,205.214,257.1372,89.9616607929515,739.1979,8.00981122457535,0,23.725363971272,29.3000642811582,3.06809083368775,28.9501893523696,14.5982149539193,34.1866592968491,25.705347309726,0,3.43114301353851,0,122.9688,188.5947,118.982625,129.5696,45.6274,44.9556,406.25,72.285725,140.9734,257.1372,36.453725,739.1979,150.7156,188.5947,215.823675,231.068,130.1272,179.7753,456.8197,164.17175,285.6527,257.1372,121.015825,739.1979,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF383",0.999999067051266,0.996997749080054,0.979310557187089,0.958537730966088,0.999914878654079,0.285244150180655,0.995738076322325,0.976885520013854,0.999999984584753,0.0875903383289326,0.999729206724649,1,0.445428671055114,0.997075352107474,0.00261867843862085,0.998977088539835,0.988700321664618,1,0.447966736123978,0.999999999665856,0.71600190499552,0.987487486365444,0.954478243914746,0.999999999994387,0.15499433190042,0.999987125392449,0.18455392992496,0.999999999987335,0.999999998873337,0.999921062147915,0.9965050248669,0.700382795236662,0.970146189021925,0.923290817868194,0.99931569559247,0.975660882527771,0.99612179976254,0.99999605998952,0.733696683637084,1,0.653720761150896,0.999967653820803,0.813483205663589,0.618258656314383,0.965892542149773,1,0.999997749383885,0.856707566675832,0.746496203146993,0,0.890274608970999,0.968005271344989,0.538810906733028,0.999973024629226,0.986093423175961,0.00039121727384317,0.0216878002145188,1.4998160881019e-06,0.0368790802807324,2.62498486280904e-08,0.000200587834070731,9.75365512967397e-06,2.86682266481542e-07,7.695248402384e-06,0.107037464224489,3.34355897313454e-06,108.50345,128.3096,75.1684666666667,159.0109,81.5559062146893,130.548666666667,76.0678,71.096875,101.437783333333,154.5461,110.687001762115,305.3401,6.60832231363099,0,10.5943634183675,47.1224052108265,1.40160218458374,18.0600751362264,9.50393598621119,7.21592428810727,6.61146165793682,0,3.05545823834238,0,97.0575,128.3096,53.0096,77.3925,56.5395,100.6555,59.6065,58.1918,93.5272,154.5461,72.849525,305.3401,119.9494,128.3096,95.815925,240.6293,94.7747,137.443,92.5291,75.497625,116.2025,154.5461,130.934425,305.3401,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF669",0.998799918394106,0.466816121936379,0.173838402453463,0.999999999953025,0.995460456995537,0.612485906589022,0.999999996246867,0.998616499695624,0.00421814494602446,0.999995508953124,0.344115775118045,0.130926889836109,0.999999998900589,0.505107419472558,1.98978054033461e-08,0.436201452548038,0.158334766655625,0.999999996886501,0.56825724316257,0.0173542575328817,0.999996258658778,0.999948189432133,0.999997627754747,0.0219334373611971,0.999262426026352,0.999791650638312,0.00159578035240038,0.0341971113783027,0.964393385986202,0.614870914368758,0.967936920724817,0.990916937249837,0.0558208805776175,0.929823326893412,0.942966806596384,0.243267657690503,0.996427639147552,1,0.12688381311477,0.988984226865398,0.995007163666239,0.0903767240002457,0.116902130333307,0.999973530108415,0.515595450929636,0.999999999998811,0.996611965666161,0.00846258639039377,0.999999830462048,0.990743256645555,1.57848666693106e-07,0.0285117699537668,0.998251489509087,0.115171487266295,0.989641167208219,0.99417590379216,0.834325110488294,0.999963542563152,0.998367986774633,0.925069056487745,0.999992357435358,0.999667915405117,0.849512223769661,0.999999999825243,0.775762492495086,0.952627180504806,125.68855,86.7617,197.789333333333,131.91635,119.085641525424,192.245366666667,206.14445,105.791925,164.582416666667,81.7564,122.495277973568,172.1693,27.9402023246224,0,29.776312712005,1.85112930058924,1.78286805292982,15.027415625345,11.7667160287326,17.7045374022629,9.23108803870421,0,2.30914356517127,0,77.2947,86.7617,147.019675,128.7101,85.9492,126.5044,185.7639,77.66205,139.4336,81.7564,88.700725,172.1693,174.0824,86.7617,258.32215,135.1226,143.4263,212.3208,226.525,118.219425,171.4778,81.7564,148.405575,172.1693,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF559",0.0782114668096361,0.947395692892168,0.588850132414186,0.842608771565716,0.000358847361835557,0.0342383056289761,0.662415564649367,1.06094876775042e-05,0.00010166436838821,0.999999526493233,0.999999998726542,0.00799052996270044,0.471155519761581,0.69625118360224,0.0110725033023195,0.950881086745999,0.739599987301973,0.999999999999367,0.0601343450314816,0.00254301040646965,0.612498515369207,0.999275440551512,0.00253328062088032,0.197690438716798,0.992676777687991,0.969958352515261,0.99855732549845,0.299275986367858,0.999982445671578,0.00388350415953875,0.279630759466815,0.928440922322861,0.461451007060206,0.999990315985188,0.41155001242529,0.999999629407755,0.285508026095816,5.44377295292886e-05,0.00540368143062309,0.991687400459984,0.858228188857141,0.169529675484383,0.00887667078957688,0.58251960642433,0.352789564916604,0.937737130118584,7.39416825502603e-05,0.00199682523338152,0.998443064776471,0.000622636233808871,0.28700361956438,0.0193359371899394,0.999980092523624,0.96363576811068,0.625534687819413,0.999999999369711,0.14028994607775,0.961461993386122,0.988976536829539,0.991393678649629,1,0.95894264373742,0.999999506225327,0.999999999903799,0.663025775238018,0.999754931068154,325.77885,621.1039,429.690666666667,190.38765,213.82527740113,310.870411111111,438.49765,266.7841,287.632666666667,80.7015,242.927661674009,303.8843,61.5633499514186,0,38.6415561359242,3.76556505819512,3.08409638032259,52.0601339424887,27.4896381745468,14.9870235186739,13.8676911308118,0,6.51304718438875,0,219.148,621.1039,350.469075,183.8655,160.2476,174.7224,390.8842,240.288175,256.2818,80.7015,163.21175,303.8843,432.4097,621.1039,497.30865,196.9098,258.0216,336.6235,486.1111,291.566275,335.4847,80.7015,290.6333,303.8843,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF177",0.000613645377539607,0.0208479316652138,0.757498085801516,0.999993361971287,0.00407373708642478,0.127922950134892,1,5.88271664314632e-06,3.0444984435718e-06,0.999912705024729,0.673732805369966,0.0144463470572485,0.357044611817043,0.975963686110043,0.000354729616158567,0.501480870211428,0.289027408478729,0.99609604184081,0.861021715130257,0.0768933556336473,0.99936173275051,0.999155904830718,0.00197506503518718,0.0590240573902922,0.999999997678925,0.953211429603569,0.972714484784295,0.858937171842295,0.941178005962575,0.00577090787085299,0.162432858989905,0.999621347079286,0.158475069002935,0.999935755940358,0.981831126726122,0.999931605383182,0.999530588830027,0.0003322094002145,0.0122367586150046,0.98011096289499,0.995536794916707,0.351224221584205,0.230781728280674,0.902639657864009,0.631467251686907,0.999999755581529,2.10876321138365e-05,2.86893017721335e-05,0.999999891157122,0.181170932294627,0.00758994953321934,0.18600123778225,0.998203543648054,0.500970514303993,0.977246210275438,0.0262508001954069,0.999588481848946,0.99925477816851,0.102154980890984,0.00167689286542194,0.319394829528072,0.899618636528625,0.08037907732942,0.177386156136359,0.0104155399539451,0.00446862213010168,42.05595,173.1935,120.155733333333,55.34465,43.2049915254237,80.3348,96.75985,60.801125,71.58485,17.1425,48.9518436123348,144.8194,19.7170024405545,0,15.0522719406001,7.58762384023044,1.07985993349196,13.1777619208206,26.1281307697438,8.35077169707665,8.15574522778454,0,1.90006037485841,0,7.9051,173.1935,89.07835,42.2025,21.8409,37.229,51.5046,46.54595,54.0169,17.1425,20.317025,144.8194,76.2068,173.1935,150.885475,68.4868,55.5176,134.5563,142.0151,63.654375,90.6247,17.1425,61.93555,144.8194,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF548",0.827655067452794,0.999999211234894,0.930635231185819,0.998614075382483,0.997493769215459,0.999987114471647,0.686054247037667,0.999836245187834,0.843293464727128,0.999945336079617,0.82827013021199,0.0346033274992575,0.225546136365619,0.1122846602539,0,0.999999995253958,0.686701019684501,0.999838833727805,0.98699607895393,0.403946338867703,0.958738044225967,0.763105167166858,0.999998216387251,0.905318301030209,0.999709789657034,0.999999548672978,3.33247750295973e-05,0.538301431939725,0.993051839241105,0.991519966444364,0.999882026348308,1,0.988076258279495,0.000717163520559172,0.946734714731179,0.99449245905763,0.000100904031623883,8.74437144804396e-07,3.53743615622015e-06,1.772517463694e-06,2.8886892877722e-11,0.0011957055768772,0.000296912766174051,1.49977308350202e-09,2.3044243624426e-08,0.980552737639248,0.98317714874278,0.999371265841755,1,1.63768571148637e-07,1.16165821406611e-09,0.876784785491265,0.955952829033226,1,1.02708808125129e-09,0.170084950329664,0.999085906768102,0.256931832518756,0.655722037568134,0.670606897745688,0.000284331782163916,0.0947455196796827,0.898192065952718,0.443739039115141,3.43240391664779e-09,0.315289557057849,327.8188,178.8187,299.828233333333,263.24545,230.486237853107,422.8615,346.85115,215.860375,264.53975,731.0609,265.352897797357,91.5134,12.3118790204149,0,28.5728395537052,21.14011311908,3.02676751600369,48.3132333436899,9.47509734026516,28.908582715956,20.7852959452382,0,5.33699656430929,0,306.494,178.8187,240.12165,226.6297,175.0731,266.9487,330.4398,161.532825,217.0923,731.0609,181.3588,91.5134,349.1436,178.8187,354.29475,299.8612,277.2989,581.7131,363.2625,239.7349,335.4158,731.0609,331.06585,91.5134,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF563",0.999556801319912,0.99999248796855,0.999999232847105,7.62730656411748e-10,1.18958923822632e-08,0,0.99999999935153,0.999429968592979,0.999985639502322,0,0.999993666015371,0.999991022083902,0.999999999999691,0,0.999772843499044,0.993896238232918,0.844024070875175,0.827780827499207,8.11460196925573e-07,0.813129362354478,0.708227593412779,0.995647597550081,1,0.999993031507865,0,0.933883542256215,0.999563050411579,0.430079926675058,0.999995514164362,0.999993540589786,1,0,0.999962715281361,1,0.75955433722755,0.99979910146107,0,0,0,0.15433514042581,0,0,5.49815748485116e-12,0,0,0.999986344701246,0.999982381925357,0.999999999992941,0,0.11099219217279,1,0.575720715246526,0.997387823891604,1,0,1,0.999856544724333,0.999998855238739,2.03468261794626e-06,0.999999999913148,0.999999456288558,0.999217169634056,0.999440369737731,0.999999535039787,3.23315818562264e-11,0.99999925015239,49.13695,31.3646,40.3263333333333,167.8341,46.2855053672316,41.7152666666667,68.5072,33.00815,41.63855,228.6543,41.8730013215859,49.6344,7.83109244874771,0,1.26793887672518,71.5949552161556,0.889598814899864,2.83679085806802,13.2374869719797,4.52271077093152,3.6775737596686,0,1.12763099410007,0,35.5731,31.3646,37.80035,43.828,31.4704,34.0953,45.5792,26.228725,33.5512,228.6543,27.403675,49.6344,62.7008,31.3646,42.371975,291.8402,59.1833,49.4976,91.4352,36.950925,42.6867,228.6543,54.1327,49.6344,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF567",1,0.999947455839108,0.999988763410999,0.999999999899095,0.999999999845424,0.999998992197793,0.976053714809321,0.997888567014817,0.999992436243887,0.996526846301095,0.999970636450164,0.999999601440814,0.881871133458098,0.999239820961196,0.00135194527385252,0.870881751561263,0.973758180241882,0.321946340519958,0.765477548082621,0.0114949346329218,0.931897653658149,0.99893428180657,0.999827039673333,0.999999999194532,0.999930265757968,0.999999994387334,0.584418685885578,0.150843704725018,0.999999999999764,0.999999999997574,0.999878777791706,0.999999999999654,0.662688437031153,0.993425555584056,0.554346286193946,0.99535130346595,0.999999987506147,0.999999988769388,0.999999999787554,0.999999999996219,0.999991413778055,0.999611371854663,0.873571244393673,0.999999873534853,0.999999998125399,0.999092968877721,0.99992991640723,1,0.999974312150131,0.0249547104873716,0.0392787156863666,0.0477665684647225,0.999999986897096,0.976950051163781,0.999999996941662,0.00273671441316048,0.0242132202038049,8.18944844163116e-05,0.00140734210316429,2.53206547840001e-07,0.0012401260000271,0.226365918612158,1.61225746211358e-05,0.000164063439017315,0.00828010674562119,1.43835550836524e-06,192.82885,195.5193,161.903466666667,182.99365,145.659734745763,217.829066666667,277.9751,152.814875,187.954033333333,174.0621,160.577713656388,444.2721,32.1837268031661,0,10.1376935465179,37.906884551589,2.56118265378382,28.7502525892968,5.56600300514951,25.6488195610772,14.7632770681345,0,3.4769293574082,0,137.085,195.5193,141.085525,117.337,103.6609,166.0354,268.3345,105.5836,169.9873,174.0621,112.357425,444.2721,248.5727,195.5193,179.7385,248.6503,170.2927,255.6833,287.6157,188.739975,208.1,174.0621,190.070425,444.2721,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF573",0.999992636916112,0.99999457778605,0.999999999986447,0.999999997726462,0.999999955108988,0.999999998236466,0.999333695899265,0.979254404512381,0.746973328900105,0.98547109884447,0.999482019666181,0.98180746875615,0.850449542771792,0.990087103224055,0.999999999998348,0.999999998700236,0.999831384697976,0.999675252396492,0.999997126030972,0.999995909589946,0.999995073025929,0.999999999934304,0.99983826323356,0.999438995426413,0.999998071001548,0.999041022321193,0.999562700641337,1,0.999999992441447,0.999999696651691,0.999999923337449,1,0.634895852436505,0.861909816150431,0.999985434821988,0.999977245035728,0.950092141234442,0.845009025929383,0.708018419112656,0.879066421374692,0.991046118566669,0.995872928589612,0.983576341805778,0.951537233833841,0.772249721022792,0.999999999984121,0.999991720942783,0.999965790234646,0.999999999861085,0,0.474321008033916,0.999996768428708,0.999992668250548,0.99999999252656,0.756057712752624,0.0741872181512458,0.0621609390191126,0.00972785780112528,0.0390199619020631,0.0584514822862487,0.104405535419569,0.128561089546538,0.0468763099618742,0.00892522299274767,0.952380039508654,0.00458984776191362,21.1382,13.0346,15.2738333333333,18.03825,28.5161225988701,29.0584555555556,24.0826,23.077275,18.3103666666667,42.4606,19.7413488986784,66.9178,4.78421300563983,0,2.08691958712144,0.796310358779792,0.67977956095806,5.42964727875103,0.539533826557705,4.22893043843535,2.26037339203375,0,0.700012350285576,0,12.8517,13.0346,10.958425,16.659,15.5098,15.7828,23.1481,15.83855,11.7647,42.4606,10.191225,66.9178,29.4247,13.0346,19.524775,19.4175,36.7377,38.2455,25.0171,29.303575,22.0548,42.4606,25.334475,66.9178,4,2,6,4,708,18,4,8,12,2,454,2
