"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF671",5.16244824666501e-11,6.45584696812307e-11,0.173293024992721,6.38061111483124e-05,0.758882107729659,0.999695258890309,0.621480544411694,0.122020103431645,0.049053087938607,0.0671328225040942,125.822211660777,96.9924177192982,85.3967737288136,87.1825619047619,168.110966666667,3.36783773323733,2.13062609332319,4.10930772586177,6.48284692116942,51.4193914061785,57.1265,40.7457,43.1078,47.8088,75.680825,177.531575,136.2961,112.6404,125.6947,274.348925,566,1140,236,84,6
"ZNF416",0.929767769773452,0.00192469784528826,0.00515749794598297,0.946901765994291,0.789981671511234,0.02668750059378,0.963223109779877,0.979544762014968,0.999999706041429,0.913536157981274,120.8147204947,118.648669298246,105.700016949153,125.358573809524,106.431933333333,2.15247688116086,1.59338702723678,3.12520340855654,6.07198176634786,8.58825160952125,82.137125,82.9907,75.3539,89.4617,89.21575,153.284325,148.1969,126.2032,148.1659,124.3216,566,1140,236,84,6
"ZNF586",0.9958943532418,0.0111021619528922,0.0016054703548618,0.573666950043831,0.650735005871423,0.00777952351958222,0.878280132995602,0.856962163951041,0.997274706245952,0.672251875728842,168.233248056537,169.782992807018,148.013698305085,182.252685714286,136.801633333333,3.00924909204879,2.51233991394061,4.36766624061234,12.5367478672209,11.553079443123,119.272225,115.6463,101.4085,115.2201,113.013525,202.987025,206.1457,184.2233,226.7343,157.312725,566,1140,236,84,6
"ZNF446",0.0064380176911254,0.00310530566017553,0.592083575281741,0.292263589822308,0.989702804071094,0.994748291657477,0.554497998218872,0.811406885842763,0.921916355958085,0.885401625345871,229.836592579505,213.133070877193,203.157398305085,207.997366666667,170.3265,3.71027313383889,2.91961740154131,5.07735418159969,15.7432422569789,13.5514260532241,168.457,151.7119,154.6958,127.1184,143.373625,278.7726,257.9653,245.5369,235.146,198.61045,566,1140,236,84,6
"ZNF8",0.999621810730686,0.41750285596472,0.418620150135523,0.960396839601453,0.97308870458926,0.993155502801052,0.99974070195835,0.9995628963524,0.986700395176197,0.996095461077619,106.857764664311,106.317692631579,99.9360686440678,102.733485714286,110.776966666667,1.99962312417295,1.58379668697414,3.36918675538845,6.07240124519661,5.80843721980745,74.9983,71.2023,64.0351,62.9409,98.65045,129.772025,126.0343,114.0288,129.4021,121.761775,566,1140,236,84,6
"ZNF264",4.07380010103431e-06,3.12518583500676e-06,0.313827600123548,0.129507512123863,0.999952224383349,0.870403349700038,0.769595299987101,0.368237863769706,0.211211531491773,0.382566116824341,697.245533568905,628.30184245614,592.311219491525,624.701197619048,823.767366666667,11.0446950527201,7.99920965780887,15.4556742306703,27.1928923475537,149.640471527032,512.955325,442.2967,393.5543,461.7838,515.3965,859.547675,770.8674,742.8571,820.1439,1130.007775,566,1140,236,84,6
"ZNF213",0.107163701120963,0.304931035374369,0.997274547852962,0.777857448242502,0.999987303688536,0.999964790160627,0.662899190941697,0.462810252816718,0.436634800569445,0.481104901704926,508.143563957597,484.086542807018,479.471971186441,482.203847619048,614.329033333333,8.2992446611073,5.53778765952394,12.105217574779,26.2466521162392,85.1210970607744,374.952575,360.8583,357.2558,330.4494,437.999025,618.9181,573.3028,571.5178,532.3181,787.21005,566,1140,236,84,6
"ZNF343",0.0145439826404776,1.91836003002877e-05,0.0299512327508956,0.994479678619607,0.849020843887844,0.0822593207310623,0.999998381778066,0.991755598337011,0.878830994895396,0.999847288142628,231.102079858657,250.865513333333,276.304555932203,236.854030952381,228.5088,3.97307436918235,3.78733586004479,10.0990707015816,11.5196026923051,28.4722577769309,167.519725,162.8669,171.3463,163.2376,170.375225,275.21115,313.007,345.9507,292.9461,277.691225,566,1140,236,84,6
"ZNF302",0.0104970893927713,1.55396128853624e-07,0.00129790067962743,0.90892482300382,0.978182797758328,0.0596192882873277,0.00819319466152979,0.00180707995618135,0.000134022303613257,0.00495434911470227,485.401451943463,444.178742631579,376.685068644068,460.350557142857,821.886366666667,9.15611863790362,7.9271126439208,10.8679898149412,35.0985166009889,84.8716547472345,349.207525,281.3706,275.2953,276.2614,644.49765,580.22835,527.4313,447.9259,543.1535,989.155275,566,1140,236,84,6
"ZNF268",0.76428717995345,0.938650986052306,0.99999999757186,0.0692619796929855,0.0109135010543433,0.0336166802257361,0.0285806218908192,0.0177601226175502,0.0196413881335556,0.211697105305188,319.224261484099,310.720492105263,310.822661016949,362.050419047619,487.8893,6.15335700272925,4.00511196191858,9.25582426740687,17.7178915178172,58.7833697102278,230.339525,222.7687,219.9373,222.1085,366.0536,393.59535,380.5627,384.8397,477.4186,594.880925,566,1140,236,84,6
"ZNF184",0.999375283079086,0.182014638087172,0.175484585740827,0.674459982139466,0.711320744334521,0.999957165680669,0.929269622412364,0.919530857622352,0.745531458204546,0.780523868928666,247.296328268551,246.116550701754,230.369863559322,231.854721428571,280.162733333333,3.76832706698464,3.06464326231789,7.28065833500353,7.52888755448246,17.576749735653,175.31815,172.5826,154.4687,191.2252,243.399075,283.57535,292.185,274.7137,268.2558,314.213175,566,1140,236,84,6
"ZNF500",5.72920716379599e-06,5.63226784766613e-06,0.355688590027664,0.00435603417161756,0.667781761207288,0.999855692142394,0.0390056781297949,0.00505830062594481,0.00177400546649154,0.00201562018751866,251.409240636042,229.506908947368,218.381955932203,216.662780952381,349.691933333333,3.7186573375731,2.49744937309137,4.67087571659595,11.0503786183179,38.1081898517074,189.561075,172.1812,168.4652,155.5463,289.235175,300.47405,267.4006,268.7563,244.1791,425.110725,566,1140,236,84,6
"ZNF419",0.232006931890746,7.18422986829559e-05,0.0066269023708373,0.839948361706371,0.999943936648684,0.379258707756482,0.994743861962929,0.999918510409758,0.991673684802133,0.999977383019929,176.040388339223,167.857589824561,149.306700847458,166.767552380952,163.5227,2.86708105216209,2.31817538679301,5.13478681479708,11.1624096293365,9.11086505164758,129.691625,117.4616,101.5988,107.0732,144.48175,211.06405,204.7991,187.31,207.1713,180.9157,566,1140,236,84,6
"ZNF175",0.000139918875343037,0.0014360289947537,0.862732596113239,0.975686452719954,0.65262125656603,0.394450105926397,0.729519307553804,0.381521203790562,0.296780074998989,0.649244690606603,124.746291872792,112.073949473684,108.087146610169,120.795885714286,153.522566666667,2.36848767559064,1.66637721172039,3.81619723407337,5.86227605919873,45.9468264991948,86.4162,72.9936,64.8943,83.5389,65.65645,160.92645,146.4248,145.1279,144.4536,249.562075,566,1140,236,84,6
"ZNF14",1.46090624153494e-06,8.80215798171324e-06,0.530706254688893,0.515431692227819,0.938372145432737,0.523607541470443,0.932785354692065,0.999931352367922,0.999920661891571,0.997293910090484,192.806650883392,167.387305964912,157.007083050847,175.577964285714,162.317233333333,4.85830198432229,2.5284449139649,5.0379254116198,8.7462563966478,20.140861529747,127.7013,111.979,111.4632,123.6817,120.300575,233.108925,206.858,196.1251,221.8515,200.198525,566,1140,236,84,6
