"gene","p-adj-classical-basal","p-adj-primitive-basal","p-adj-primitive-classical","p-adj-secretory-basal","p-adj-secretory-classical","p-adj-secretory-primitive","mean-basal","mean-classical","mean-primitive","mean-secretory","SEM-basal","SEM-classical","SEM-primitive","SEM-secretory","Q1-basal","Q1-classical","Q1-primitive","Q1-secretory","Q3-basal","Q3-classical","Q3-primitive","Q3-secretory","count-basal","count-classical","count-primitive","count-secretory"
"ZNF564",0.41049686616222,0.981118433039586,0.306007629319128,0.999639956569067,0.34820374130735,0.991210530214897,215.432172093023,195.622858461538,221.529377777778,216.838839534884,11.2396268883902,5.09245790612477,13.3135624697595,12.3845462767432,161.05775,153.2091,156.0785,139.763975,232.669525,225.2878,261.6479,246.652375,86,130,54,86
"ZNF674",0.0117927643664306,0.0143938525419655,0.934882498071812,0.816461523992216,0.000371189523966642,0.00101356505305161,63.4846581395349,78.3674923076923,81.6878444444444,58.8372279069767,2.56568528602037,4.22285381723963,3.72569515613405,2.26608781822643,45.62305,54.2315,63.439075,44.4113,72.888125,90.0721,104.9529,70.5312,86,130,54,86
"ZNF432",1.15728829630513e-07,0.999737624486687,1.15367634909713e-05,0.521165586813814,0.000159710037721306,0.68345811463653,124.2473,77.7929553846154,123.338188888889,112.134427906977,10.2527355197097,2.89839982413344,5.68897077132093,5.05911254180245,72.58945,54.4543,98.3809,75.634,124.889825,94.936,142.7968,143.479175,86,130,54,86
"ZNF10",0.988138721010276,0,0,0.34249881875309,0.138254219708122,5.77085490505169e-10,116.628393023256,113.653326153846,209.731325925926,133.381934883721,6.32190213736591,4.94714144115626,14.8661433793285,5.13514168698287,76.9027,70.1118,119.3178,96.302,144.091575,143.9452,271.09445,167.4126,86,130,54,86
"ZNF486",0.993326508649923,0.00822995008933347,0.00166663831886771,0.261982913289887,0.106498988907561,0.385081311568792,29.941888372093,26.2429446153846,85.2437555555556,57.7173953488372,3.17958874210149,3.07144760704489,30.5503434685692,8.99929529740181,8.4107,6.8545,6.821025,18.246325,35.6767,28.2123,53.689425,58.162525,86,130,54,86
"ZNF225",0.756758539680994,0.380502744856927,0.0525110219239929,0.118150252768054,0.00375739312021717,0.984470128905629,67.0465837209302,62.6533646153846,75.9338888888889,77.9145906976744,3.47421055870241,2.87298244183584,3.65159278711328,3.62185206834624,39.006175,42.2849,61.0661,50.79705,88.394525,75.7282,88.864875,97.558925,86,130,54,86
"ZNF350",0.0327414846518411,0.984263757180439,0.033052586355328,0.127179836721591,2.66555698358317e-06,0.398273657354298,141.504920930233,115.193449230769,145.801762962963,164.622793023256,7.74843095405018,4.55292698584945,13.0900673085888,7.44562338711248,82.431725,89.9366,64.963875,122.376425,193.35815,152.5521,190.43845,202.188175,86,130,54,86
"ZNF253",0.828905131804307,1.81187889350953e-05,7.9487467941064e-08,0.0646478405056746,0.00224829252795555,0.0522501823029009,125.316590697674,111.08498,224.173274074074,170.729530232558,7.95547255821578,6.13600380435727,29.0125437700931,14.646503663609,71.125325,50.2666,128.238825,93.044725,166.656625,156.7923,252.522,206.0723,86,130,54,86
"ZNF878",0.0686029096174136,0.997693271284741,0.225848056111306,0.640994391922566,0.649663261880199,0.831245881499364,5.85587906976744,3.63452615384615,5.6452037037037,4.6872488372093,0.609628147392606,0.396065142525943,1.61545847661409,0.532556230079313,1.882575,0.838,1.267775,1.8823,8.1336,4.6473,4.7031,5.4337,86,130,54,86
"ZNF727",0.997024113622921,4.76464845753366e-05,4.59338446900937e-06,0.963517025119741,0.885135540599861,0.000287978277021428,4.17729534883721,3.84976153846154,13.2962925925926,5.02563023255814,0.850028700344156,0.676638415750181,3.12744632184626,0.932412803120431,0.540175,0.3502,0.6019,0.61325,3.5286,2.1921,18.2149,6.2246,86,130,54,86
"ZNF578",0.579245052364603,0.000789198791056767,1.7425006295646e-06,0.137594884256946,0.00176586633979958,0.204823536236793,15.9944139534884,9.36390769230769,41.0315,28.2953837209302,1.79285890325325,1.06700090099635,10.7516507693065,4.03485427575956,4.45665,3.5088,4.41075,8.225075,26.638475,8.7912,44.932575,28.657825,86,130,54,86
"TRIM28",0.999998958312209,1.78946574290739e-05,3.69296683722098e-06,0.636747908483349,0.57256450775019,0.00139373716497915,7551.41669534884,7558.29263846154,10411.9484407407,8178.69091395349,363.631420057416,293.802324671038,539.849012637621,368.576529048899,5099.7679,5404.0084,7191.468775,5947.62825,9513.68305,8571.4724,12607.369075,9432.856775,86,130,54,86
