"gene","Basal-Atypical","Classical-Atypical","Classical-Basal","Mesenchymal-Atypical","Mesenchymal-Basal","Mesenchymal-Classical","mean-Atypical","mean-Basal","mean-Classical","mean-Mesenchymal","SEM-Atypical","SEM-Basal","SEM-Classical","SEM-Mesenchymal","Q1-Atypical","Q1-Basal","Q1-Classical","Q1-Mesenchymal","Q3-Atypical","Q3-Basal","Q3-Classical","Q3-Mesenchymal","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF254",0.0208439685858951,0.275913218032181,0.880260537040376,0.58881256977585,0.35768242819099,0.90228222603228,153.845095588235,107.968368965517,120.905885714286,133.221816,15.4440954540374,9.84434184134455,14.3551798635373,7.69287180898838,60.26105,32.97415,42.2993,75.69465,210.494375,166.087,159.345,181.79845,194.810925,129.031544230769,178.07475,107.06195,132.548,237.37355,51.5409,181.908425,12.0784049240583,4.73307152157225,0.662342444248285,0.601219150946442,-0.594350782867221,-0.734037129985354,"HNSC"
"ZNF625",0.0216318087785344,0.620576892854288,0.533627488336365,0.999890548913522,0.0138033903254386,0.565994642076434,10.8221,6.82972068965517,8.88472653061224,10.9182933333333,1.27788509938493,0.722915624609885,1.42705609407176,0.839808614403559,4.226775,1.712,2.7195,6.30325,13.798225,10.2633,10.6538,12.964,13.3169977272727,8.75107538461539,13.0263,6.17745,6.526825,18.091525,2.4607,12.61795,1.12802939456142,0.37638742454269,0.657135757160452,0.474229059671588,-0.60573664831256,-1.07634402430795,"HNSC"
"ZNF845",0.0203189219220004,0.115997577447194,0.991465025450402,0.0151757178517558,0.996855798376929,0.967650492162478,273.660676470588,228.353542528736,233.341510204082,225.215530666667,11.5941186844061,10.9850985146541,14.8956292583766,9.56426239607323,215.642,173.5292,159.0195,169.0112,325.079975,275.68515,296.1517,271.30255,182.258536363636,217.08974,184.13245,204.85935,146.07705,220.3377,154.016575,265.317025,7.66543999319075,4.15837518599659,1.19110876412872,1.11256516708489,0.252305156530964,0.15388984257495,"HNSC"
"ZNF90",0.951355030714991,0.617302002353442,0.857167896263906,0.646682921606146,0.280944160204564,0.0990567087568276,279.070839705882,293.193164367816,316.471344897959,246.927136,22.0151929094325,16.519854061648,26.7050548357806,16.3463451381274,177.720425,191.15285,187.9859,156.2462,339.19695,358.5638,394.2229,303.83605,444.105690909091,404.145642692308,384.13545,302.04975,296.0194,530.448625,199.31375,466.6895,31.4072266691138,16.6072519988674,0.910021310163839,0.786310531870985,-0.136027765281833,-0.346828916862226,"HNSC"
"ZNF788",0.796291659321903,0.960762204142432,0.989289008744528,0.0186938217270299,0.000366379194524091,0.00884966447682833,46.6012558823529,37.0499114942529,40.6588959183673,78.2903986666667,8.79416049644788,4.89785233575752,7.73845799053611,9.18621947249768,13.43125,8.68395,9.5519,32.68905,47.134975,43.164,48.9845,95.7546,54.8682227272727,48.9752019230769,48.1089,25.98805,40.03895,65.41585,11.700025,62.902075,4.12239918937285,2.64210382259898,0.892596834537769,0.540192147398922,-0.163919404592419,-0.888455426886049,"HNSC"
"ZNF880",0.00236135624104084,0.849880971372318,0.0820660733283846,0.885501538400488,0.0213005788796856,0.998495151117818,53.1519382352941,23.999067816092,45.4993183673469,46.9965546666667,7.98223103409383,3.19590172340581,10.415713914103,3.74359351700326,16.424175,5.84665,9.7216,21.5873,57.0087,28.6847,43.131,58.8702,90.0416522727273,38.7900969230769,81.26585,23.3546,62.47425,108.2467,11.378525,47.8174,7.47493053134052,2.10115458748036,0.430801700590584,0.287385168554811,-1.21490414995241,-1.79894248613509,"HNSC"
"ZNF630",0.000822644486778157,0.421726914875436,0.234324694224769,0.166633794619901,0.29255671261807,0.988153891986357,41.4252073529412,25.5610517241379,34.1447489795918,32.6289693333333,4.26762036591259,2.55156381576171,3.03443045848088,2.09205504562567,21.74115,10.85715,18.8206,17.3238,49.493425,30.10435,44.992,42.1637,42.3383431818182,32.9841419230769,41.1005,30.03755,30.4557,48.565375,16.57595,43.290675,2.69814661743374,1.0796151092116,0.779060762520383,0.730831741706305,-0.360192239812013,-0.452388799991746,"HNSC"
"ZNF844",1.50001662594379e-05,0.0559836396116111,0.330909790204767,0.955116477640507,9.54726812831819e-05,0.148861958686049,62.3890044117647,27.9875264367816,41.3347469387755,58.5653306666667,6.42172922677129,3.19587741630641,6.31825885070465,5.68674335525595,22.50445,8.40645,13.3431,30.75865,93.12095,32.3394,65.0304,71.5613,177.964259090909,44.8485942307692,165.1851,30.75665,116.90125,215.13155,11.98425,64.842225,13.9380144170759,1.96243869052225,0.25200899585045,0.186195062387588,-1.98845286101459,-2.42511327958137,"HNSC"
"ZNF717",2.73018131435876e-08,0.015472233271293,0.0916170429124569,0.133384736223008,0.000663358288679583,0.701654918915988,21.6604764705882,8.51537701149425,14.1196510204082,16.7813733333333,1.85431661945916,1.26217489375324,2.01821116867428,1.48752428955605,8.50505,1.42045,3.0604,6.19475,31.649075,9.93755,18.8874,24.5197,29.8422613636364,14.2398392307692,28.93025,9.60545,19.2768,39.14125,2.879125,21.3348,2.32954875637127,0.645187889373639,0.477170247162331,0.332020981498604,-1.06742400493375,-1.59065368178643,"HNSC"
"ZNF492",0.18074320923555,0.992662842676769,0.147491133667776,0.736458196357343,0.752241459574961,0.618910993939472,4.57614705882353,1.15136206896552,5.11562448979592,2.78867866666667,1.4785270325559,0.236918125190854,2.68284555557575,0.693387573352982,0.502075,0,0,0.6104,2.59305,1.18485,1.717,2.7706,6.87153636363636,2.89965423076923,6.01335,0.79785,3.2095,11.252275,0,2.07995,0.709085058740841,0.386590808368652,0.421980482576499,0.132679787472873,-1.24475182188206,-2.91397948856285,"HNSC"
"ZNF688",0.102011784391836,0.537648791637506,0.907726918605122,0.762146839015159,0.552976857797339,0.964221449116123,185.892288235294,156.452859770115,165.96607755102,172.906758666667,12.2182917372076,7.85315156177739,9.7882644579336,8.08031010614354,143.59555,108.60115,112.519,135.46855,198.476375,186.22625,201.1314,196.0076,200.447802272727,205.949399807692,175.3812,169.6354,132.289825,222.09605,131.014825,231.98445,17.6053214154909,6.3121681208801,1.02744653457203,0.967238221656597,0.0390633220678454,-0.0480568392323916,"HNSC"
"ZNF879",3.16635606623095e-13,1.64212643483097e-10,0.267282578716526,8.21565038222616e-13,0.205767034011724,0.999772956085676,64.3782294117647,21.0760724137931,29.7211469387755,29.3013093333333,4.75296264145824,2.09112327807258,3.56864912103284,2.30311517679168,29.973525,7.32095,10.9794,15.6842,95.07775,29.22115,41.4723,38.13325,53.8066818181818,38.1010042307692,52.73485,28.20105,43.091275,64.043275,11.809275,52.475575,2.70840513966098,1.48543766152369,0.708109159370138,0.534770649769555,-0.497956317145751,-0.903007807829086,"HNSC"
"ZNF737",2.74331602689859e-06,0.392795221911622,0.0143567697420519,0.30622606442144,0.00348383330882684,0.999993711271541,69.8710941176471,20.2272701149425,52.3133142857143,52.596272,9.98366559778376,2.27699980883713,12.1665416409206,4.8081148386379,18.941825,8.2476,10.4203,29.30335,76.194725,28.19305,66.9982,64.68685,100.679513636364,43.8300373076923,79.27765,27.0434,59.96025,125.413525,11.5523,53.24625,10.6704274323167,2.42413206568806,0.435342163709675,0.341122624093928,-1.19977834025882,-1.55163765366891,"HNSC"
"ZNF709",4.15725853741833e-09,0.0114240674530814,0.0558712131139767,0.0448288353898053,0.0011124297409435,0.868845457344885,46.2016308823529,24.3808022988506,33.953812244898,36.9282266666667,3.12557314008101,1.59497794328958,4.01207082953484,1.93916516957646,25.402775,11.96905,16.51,23.8502,64.00655,34.2124,46.1942,46.48505,52.4439590909091,35.3766,46.9666,31.1681,29.9683,71.7144,18.10245,45.356275,4.33198311395864,1.08729999138684,0.674560056357995,0.663622659506969,-0.567981202265625,-0.591564946688506,"HNSC"
"ZNF585B",0.00550221190940881,0.0568074452555301,0.98475373803458,0.972485010335659,0.0177862183752283,0.128483824926118,54.7533573529412,37.2685471264368,39.3225510204082,52.3902946666667,5.51258890862519,2.8126801082479,4.05151445759102,3.11545734376069,18.388125,16.87325,17.5793,33.14765,70.793475,52.92065,51.9713,70.716,57.5587863636364,39.9408042307692,60.2771,34.15185,43.61755,71.00785,15.799375,55.8993,3.22349263027833,1.37978429706453,0.693913245120165,0.566580840816827,-0.527172790381455,-0.819646277721102,"HNSC"
"ZNF324B",5.90022508628607e-08,0.0001600530416348,0.813115107775775,1.71149204440946e-05,0.750419017856426,0.999999987771443,179.843969117647,129.283533333333,137.623485714286,137.592072,8.42294571570333,4.74625801021964,7.49224084096261,5.08005529214591,137.075625,96.8472,94.7146,109.5995,203.8255,151.89315,170.8243,158.2871,134.403572727273,144.460235,132.05395,134.5525,118.105925,157.541325,106.88885,167.747775,4.53757471517862,2.46959125550651,1.07482436715528,1.01892067598129,0.104100933921472,0.0270417405881775,"HNSC"
"ZNF564",5.39790434572751e-13,0.000330742116625871,0.0178267103726404,0.00165862028402897,0.000131913307179432,0.841691869744379,176.865752941176,117.909916091954,141.952026530612,148.873310666667,6.57079378550196,3.83164828540115,7.16624811585709,5.08803481394493,137.612525,90.1648,106.1947,117.28815,204.64275,142.4466,163.3551,167.7289,173.542436363636,154.782320961538,169.88595,146.43665,130.66735,229.66685,113.05925,185.592475,9.60472969292391,2.48622310708535,0.891898974134554,0.861970339513067,-0.165047790312781,-0.214289868001784,"HNSC"
"ZNF674",0.00436238317751803,0.53152427154565,0.347363362243599,0.0633819448928947,0.835865267695042,0.808058086102907,69.6990308823529,42.1534908045977,57.0112040816327,48.780112,11.6111741721295,1.62481118143816,3.9337834653652,1.9332068124932,43.462625,31.6051,36.3341,37.55245,67.02005,51.3137,71.599,56.89615,40.3781204545455,52.5382403846154,40.48605,48.24185,34.54045,48.13305,35.95195,61.508675,1.52841799084604,1.76077588388657,1.30115616559614,1.19156721883217,0.379794125630098,0.25286033930867,"HNSC"
"ZNF432",0.00688522960191451,0.00497612639062306,0.941471500687403,0.0269781839211746,0.98413428817571,0.825256536217151,90.0097779411765,69.9890701149425,66.1367183673469,72.1362773333333,4.25833181609066,4.5982735849743,5.9954339649847,3.57696309523287,64.2047,43.559,37.1079,51.24785,108.17515,79.7809,74.1084,88.3808,75.3282909090909,75.7474088461538,75.2656,67.40885,59.5947,86.826225,46.89965,94.657175,3.48620353309333,1.95150998541367,1.0055638848566,0.895613002487192,0.00800474095507006,-0.159052621534255,"HNSC"
"ZNF10",1.03376888160867e-08,0.0938754780247159,0.00821769876041534,0.00017414203159305,0.234884799924699,0.442439076965687,117.595561764706,57.2283563218391,91.4713265306122,75.0466746666667,8.29598354217068,5.99440681259212,10.1434197125273,5.37789219492092,68.8282,31.50265,48.3871,47.91795,149.045775,61.60925,102.5909,90.82985,92.9723318181818,95.1332107692308,83.6023,80.9822,62.000825,127.49385,49.409975,119.9999,5.49829876453032,2.85230350058159,1.0232421722548,0.968659953135261,0.0331476302871092,-0.0459377966616515,"HNSC"
"ZNF486",0.0257582499335517,0.156684073495094,0.983637525187005,0.675459713418384,0.000317887932284378,0.00935440175989943,20.0033102941176,9.11363103448276,10.6552040816327,24.4783813333333,3.96244805554736,1.8458384656225,1.50074943367013,3.09991550516798,4.404,2.75815,3.1781,10.60415,21.35835,9.8654,11.9808,30.04825,24.4881909090909,14.3504094230769,22.87775,6.79605,15.2317,33.29335,2.9931,14.799825,1.82424296939094,1.08482757679678,0.586013457521255,0.297059369911814,-0.770994299051706,-1.75117679982912,"HNSC"
"ZNF225",1.70623892126187e-07,0.0155491607180833,0.178727530503856,0.130793671483779,0.0025259255288016,0.707681505877574,62.2994470588235,42.9039551724138,50.5144918367347,54.6382653333333,2.86482667481042,1.67478584235935,4.36894811878671,1.78211671707278,44.414125,30.30425,27.6648,42.90715,76.353575,52.26485,58.4927,64.5895,44.0370545454545,50.1381796153846,41.97475,45.9163,32.514575,55.780475,33.607725,61.67365,2.74884752516798,1.07690612469142,1.13854525769049,1.09390288208983,0.187191640396712,0.129484659751282,"HNSC"
"ZNF350",0.0775894366628247,0.215264066250331,0.99873977637056,0.94907319875948,0.229861413326059,0.449223956351559,111.528504411765,86.8787103448276,88.5973428571429,105.811008,8.56178138380508,7.0859402337809,9.3257263951334,5.75831018656187,59.0913,31.85225,38.5696,67.53625,146.8837,119.78345,131.8262,128.7206,134.081138636364,100.221229615385,135.2475,92.35035,105.168675,149.73505,50.0636,138.69005,7.05227493415009,2.80126431919307,0.747467023584807,0.682824821161204,-0.419918162345976,-0.55041259259183,"HNSC"
"ZNF253",3.17079695832945e-13,0.000528240291397752,0.0011925914566393,4.29131025103668e-06,0.00219768910804818,0.939818388367322,102.040585294118,32.0056965517241,65.2202408163265,60.0038946666667,8.07430116416612,2.6638785317323,10.0297712193736,3.95194093837897,52.183125,12.77685,22.1252,35.1054,136.8504,40.2678,75.8929,75.7523,96.9620909090909,59.19131,86.7934,42.89455,60.17575,128.489875,21.94975,79.58295,7.72247943579708,2.29821057356083,0.610458267195333,0.494214421833918,-0.712035423373751,-1.01679098384694,"HNSC"
"ZNF878",0.215512912094442,0.652638882226398,0.0169295894277175,0.718429166074132,0.011149790673169,0.996053788901462,5.50371176470588,7.84613563218391,3.87887551020408,4.18579733333333,0.855263640581872,1.03637174436234,0.695210201105032,0.718190511511485,0.4458,0.4234,0.4615,0.92345,8.038825,11.5581,4.5935,4.4593,7.28399545454545,6.29260653846154,5.81345,3.2606,3.783825,11.59395,0.566175,8.8159,0.779321518343365,0.359403603001581,0.863894901874869,0.560871771495412,-0.21107228454328,-0.834257120440326,"HNSC"
"ZNF727",0.018918884535097,0.91606629659793,0.198583891716851,0.947414143443971,0.00216662592700079,0.652797680476041,2.18739558823529,0.566714942528736,1.77277959183673,2.499736,0.652880033387267,0.1020083440975,0.545721580612078,0.29483948803851,0,0,0,0.62715,1.804075,0.82395,1.1981,3.5803,5.12851590909091,1.54367865384615,3.2263,0.45335,1.21525,6.21825,0,1.447975,0.882224195352977,0.170162334149533,0.300999096270677,0.140517000898862,-1.73216893948966,-2.83118340480647,"HNSC"
"ZNF578",0.0128890471029834,0.988484038619017,0.0727135870965853,0.0127829883549754,4.0014258573251e-09,0.0106961951190854,9.72160147058823,4.75428965517241,9.11748367346939,14.8647866666667,1.15820552977389,0.343505976010253,1.54914135530039,1.64422310935096,4.6769,2.4134,3.3631,8.31135,11.12665,6.41825,9.1873,16.9129,12.6662818181818,8.50675519230769,9.50885,5.81265,5.205225,18.110175,3.1547,9.8273,1.52437704709673,0.468514671767125,0.67160634149926,0.61128843130347,-0.574312242208694,-0.710074830678507,"HNSC"
"TRIM28",0.317536302240092,0.999924730930809,0.37073651212049,0.202411374677575,0.987592323144239,0.249979863225452,7935.853325,7257.31383908046,7963.03854081633,7130.304692,281.518140220949,265.776411957133,374.44372802201,275.963674467097,6231.371875,5492.31335,5894.2882,5646.73405,9780.08165,8537.862,9885.0073,8070.74165,5474.97241590909,7742.00241365385,5352.8885,7240.02435,4309.518975,6300.989225,5865.341425,9021.3336,211.457390158157,118.594229383574,1.41407149215168,1.35254533136642,0.499855061282638,0.435676947650294,"HNSC"
