"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N2a-N0","p-adj-N2a-N1","p-adj-N2a-N2","p-adj-N2b-N0","p-adj-N2b-N1","p-adj-N2b-N2","p-adj-N2b-N2a","p-adj-N2c-N0","p-adj-N2c-N1","p-adj-N2c-N2","p-adj-N2c-N2a","p-adj-N2c-N2b","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-N3-N2a","p-adj-N3-N2b","p-adj-N3-N2c","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N2a","p-adj-NX-N2b","p-adj-NX-N2c","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N2a","mean-N2b","mean-N2c","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N2a","SEM-N2b","SEM-N2c","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N2a","Q1-N2b","Q1-N2c","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N2a","Q3-N2b","Q3-N2c","Q3-N3","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF544",0.942949073562928,0.920672803150662,0.662803720793056,0.749449457450515,0.977878438109654,0.425427128076437,0.318901536263115,0.984936414533058,0.300200181541079,0.999826431273383,0.999876717543638,0.939570780769649,0.991858542985799,0.713611750568123,0.529092688108239,0.995559493749261,0.947739342046581,0.999999993442887,0.751307765462725,0.783393356348395,0.999653949860857,0.962390098147279,0.999854395349335,0.693043915837077,0.999852801128598,0.999999991678954,0.935087034209769,0.912928053370813,513.290651229508,540.829304819277,458.216457894737,590.56686875,567.446809876543,500.260962222222,466.039088888889,562.23455,11.3859858434384,19.8275623131173,46.0483250986252,59.6936789522997,24.0102715839957,26.3203094466466,66.7412293318015,34.1483793713469,394.89465,421.34485,308.16365,519.076325,436.2216,374.0754,330.2502,489.31695,627.26295,658.16445,542.26795,706.70985,670.5747,589.5013,609.9768,673.084975,459.654947727273,527.517832884615,474.38355,516.2471,355.47875,543.7724,395.04745,647.8285,17.1654236583244,8.22602551070319,1.14763875705654,1.08824831721083,0.198668595482292,0.12200778924737,"HNSC"
"ZNF251",0.99972329964303,0.999999946590701,0.999952604669428,0.995690486535194,0.999758788255773,0.997889378278349,0.134698092192558,0.622538955691432,0.821587867458587,0.999345581383058,0.99494663456752,0.999977841958441,0.999171040790725,0.999998114296355,0.938127168496603,0.999999923430509,0.999999999997734,0.999999213868465,0.999975195049349,0.991234962371534,0.999999324825711,0.999998367883842,1,0.999994717564561,0.999930984798787,0.956856072485696,0.99999754763568,1,242.832469262295,251.702275903614,238.042163157895,270.3724875,292.124943209877,260.596206666667,250.021111111111,250.866483333333,9.34677955046591,15.8198389967659,24.9915876089987,41.3617145836691,16.2170933291198,21.6987704570676,42.6985673841558,28.20313655639,134.48135,152.3208,170.4904,114.8848,178.6826,158.5233,183.8603,174.085775,300.0336,315.53565,323.3767,355.208,367.2316,335.9407,276.7417,338.295275,152.937109090909,254.858623461538,148.6479,226.0147,125.250125,186.7935,150.9099,326.482075,6.42307814344867,6.3115397720772,1.66642762490067,1.52047018491348,0.736758660703909,0.604517526661902,"HNSC"
"ZNF607",0.99999999979268,0.59806643697368,0.655719356991904,0.999956853808382,0.999948972286833,0.973379027427048,1,0.999999999843368,0.682983076679272,0.999973902281365,0.999236220215819,0.999443136329745,0.912892587237909,1,0.9997203551914,0.989619373994488,0.989993693620131,0.999962083633184,0.999776644153898,0.991816487912653,0.999403125974259,0.998188784655919,0.998333479773437,0.990206703529481,0.999999650690323,0.998875412453951,0.999997900450402,0.999981418777317,104.308911065574,104.952712048193,69.2477526315789,96.6848375,104.192483950617,96.9433488888889,80.9775555555556,91.6377944444444,5.10109657960637,10.2634450849632,13.628732426815,19.0266060442452,8.74682448912589,10.7827663655776,24.6023171947793,17.3007257293612,38.138175,50.5884,20.5532,37.718125,30.2907,34.2191,19.5195,30.8795,147.637025,132.1955,124.55965,139.957025,164.6137,134.2794,113.9858,134.242725,130.710120454545,101.373631538462,132.3824,87.01855,99.16025,156.273075,36.37945,143.531425,6.78629844251904,3.50789917611311,0.775560692515116,0.657327182465343,-0.366688409223165,-0.605316448804924,"HNSC"
"ZNF334",0.99999998850191,0.5802591112724,0.622810637173207,0.999919263525653,0.999868965645512,0.974678730520937,0.89724658237247,0.942241092908444,0.960675560575414,0.999998249659989,0.999999728603167,0.999998209179997,0.800181106108494,0.999996067494519,0.995522477810138,0.973746603542014,0.982987612046488,0.526556706277708,0.963111625262699,0.835275217843086,0.972611885052238,0.847389068995845,0.861900047072421,0.99999139097173,0.996781356233207,0.997237294289914,0.947218421488285,0.69707491071109,26.1145225409836,26.6730759036145,8.74875789473684,22.03045,19.5544308641975,24.9920866666667,39.4864333333333,12.4986333333333,2.70378293981767,4.45011534750959,2.09410890512163,10.5626878259119,3.34524787329011,6.47694448434358,18.6283948293399,3.27718428160836,3.88045,3.2081,2.8971,2.674825,3.8265,3.2573,13.013,3.8543,28.30905,32.2006,12.6174,9.7167,20.2895,20.3563,44.2733,15.0316,41.0811022727273,24.0813651923077,25.27225,8.5936,12.635675,59.160275,3.64245,25.60215,6.19540505770297,1.71732533036321,0.586190824005585,0.340040954010822,-0.770557710048666,-1.5562195820827,"HNSC"
"ZNF485",0.986303164053726,0.99887583015779,0.972919760065091,0.93813655993298,0.790917584842592,0.999759969903313,1,0.996689293815854,0.99917210577621,0.951987636024546,0.999986971433301,0.999972091119573,0.99683666195913,0.927110764744757,0.999996671733436,0.999997667425638,0.999999997073097,0.999324168955251,0.983572437940236,0.999998583946674,0.999999998130574,0.593152752342502,0.902443013503477,0.620106637333492,0.35828545438659,0.678919518691159,0.842283485160629,0.985940984051599,48.1302745901639,51.0804746987952,44.4316105263158,40.263975,48.2081506172839,49.42682,50.2435333333333,59.7641722222222,1.57765935927109,3.52652739898661,4.70031568995089,4.72158329159386,2.47145574724616,4.40633024432309,7.36243863353033,6.47286769818622,31.207625,29.54355,28.04955,32.386525,35.0677,30.137,43.6081,48.013925,63.048175,60.428,59.53925,38.1339,60.7643,53.958,52.0961,73.376025,49.7849545454545,48.7403796153846,47.81925,43.2607,36.335225,65.1041,31.207625,61.2366,2.64358248759628,1.13000200305829,0.979018260845931,0.904671235956231,-0.0305923253687389,-0.144534493220011,"HNSC"
"ZNF192",0.997756982010444,0.999999999664459,0.999927557173037,0.999998867737405,0.999999992156539,0.999999019095394,0.999355067370245,0.999999997281228,0.99997463245757,0.99999999993162,0.99995723062418,0.99406288496309,0.999999868053777,0.999927774000872,0.996968877474417,0.970251114047229,0.995297641122723,0.985901395507304,0.996914967412471,0.993548173302388,0.952838041507079,0.167505058677043,0.11168901439486,0.57694892026702,0.487484891203194,0.129629140766625,0.454864558335653,0.246284213630146,214.09664057377,226.542146987952,211.736478947368,222.29505,224.454555555556,205.357517777778,265.212511111111,121.862377777778,9.52685598420072,17.9571721249228,24.0610263813571,38.7197671657611,17.329569064293,18.4136364082765,23.2627760792767,19.2593440584971,114.17435,118.5789,140.1251,94.3443,113.9991,109.0984,249.7497,75.808825,274.352075,321.502,257.73215,336.489225,313.8479,274.9759,282.5568,185.78825,196.684818181818,213.8641575,188.6463,197.6438,125.69285,261.61525,112.524625,282.582675,14.7942816675086,6.43477064672488,1.0873445112693,1.04769507803758,0.120809112355522,0.0672188949167574,"HNSC"
"ZNF442",0.704783814609127,0.999966889808845,0.999638094795732,0.999999983906763,0.997764946228626,0.999999868522967,0.976285541912706,0.999350158157204,0.999999824948191,0.999968393617133,0.999461489179131,0.997514638838584,1,0.999999464825801,0.999999006122296,0.945860969410477,0.999641011411925,0.995186252000388,0.989166294990518,0.995408737914583,0.991452133159086,0.999907314297943,0.999874016081892,0.999999999961701,0.999999244373036,0.999999995006145,0.999999999965449,0.996765575915616,13.3193405737705,11.3903807228916,12.5548052631579,13.0440375,12.1718419753086,12.5304866666667,9.78554444444444,12.4069333333333,0.62266762944167,0.833191288906492,2.54777805947066,3.25596041897107,0.892900331922043,1.02706623824534,3.89920336415413,1.72870317352542,6.175175,6.4834,6.2198,2.9251,6.9648,7.6895,4.9297,7.141325,18.039625,15.4268,14.08425,20.86745,16.2459,17.6261,8.6632,17.98295,21.0600772727273,12.6261444230769,21.8783,10.6994,16.238025,25.842575,6.3451,17.362225,1.06896142868363,0.395083712644893,0.599529824110747,0.489041653144897,-0.738096571395576,-1.03197074581135,"HNSC"
"ZNF813",1,1,1,0.999999999165682,0.999999999420746,0.999999999790825,0.996325712067511,0.998950013857801,0.99995550559549,0.99999532824916,0.999999999219551,0.999999999704235,0.9999999999922,0.999999989405569,0.999241171179575,0.833957496166397,0.856569946385199,0.926164081479407,0.949480195806109,0.948672637303189,0.865969037320878,0.934823628583592,0.953031900224959,0.987874266942575,0.985707951366214,0.823050507832414,0.97474960962633,0.540532078040106,44.2190262295082,44.2144614457831,44.1335947368421,45.30285,49.2722308641975,43.5441422222222,71.0475333333333,28.3691111111111,3.58622317478519,6.16932747692032,10.681163316972,14.4658807144461,6.12576602162156,7.29250597073717,21.6547914180993,7.31913209367741,7.52715,6.3911,10.4224,8.44915,11.4049,9.7506,10.5871,7.03065,62.082125,56.45915,71.59025,69.10835,67.4487,57.7069,118.0301,38.46975,65.4485795454545,44.5930263461538,65.8122,22.15565,48.65645,82.425275,8.408775,61.85605,4.233664689608,2.37901619290865,0.681344448662689,0.336649587766402,-0.553543768389261,-1.57068039666403,"HNSC"
"ZNF26",0.999999526980787,0.999793760908605,0.999500827294427,0.993494212326947,0.997925106927922,0.983272682381445,0.10984893435989,0.413640028646914,0.608261832887724,0.999414300858559,0.999121853655086,0.999950849876237,0.995498889195915,0.999945720657934,0.859796129806141,0.987658132104995,0.98395923016848,0.999786807052083,0.929372620713792,0.582315862273394,0.961654069923224,0.99999415301854,0.999968363675649,0.999999964249482,0.993588193827139,0.743143047801833,0.999131037650179,0.999209822017774,166.541045901639,168.491313253012,157.666452631579,182.96450625,194.89522962963,174.067655555556,142.514188888889,161.150138888889,5.35239716702015,8.42328126397329,13.1359478145875,16.4895469296245,9.75762066116619,11.9237510658216,13.02719508163,13.5929916053896,105.911,108.9059,110.5263,132.458325,142.462,126.5759,126.0979,114.663725,206.161525,205.11765,195.2385,232.014975,221.1201,212.0318,160.7799,189.4372,127.348479545455,171.687534230769,123.9366,159.90575,106.541575,143.28205,112.634975,209.160825,4.3501679476565,3.53837698995578,1.34817105664374,1.29022217811365,0.431003558029432,0.367619521201129,"HNSC"
"ZNF69",0.928749591482426,0.344317837810733,0.823236646725403,0.820815469378793,0.991334303141234,0.999868824006209,0.803248756451148,0.999996675643116,0.894439747578075,0.997385035459811,0.999999818314372,0.977554511736309,0.464508484450877,0.857123803108947,0.935999309295874,0.99881513061494,0.999999925131581,0.993260597606678,0.999892801710272,0.999999999997408,0.99835846881681,0.999999982185029,0.999742333040664,0.798989546986448,0.970925438089159,0.998453830988455,0.999999319106309,0.999873097450374,13.4693635245902,11.2572843373494,5.88094736842105,7.9964375,10.6886888888889,13.8577888888889,10.5175,13.0502944444444,1.05963044081339,1.40543881008306,1.03256050220958,1.59486381910481,1.3239337411307,2.24628907115809,2.26520513885853,2.66236154145459,4.701825,4.652,2.3386,4.560125,3.8265,5.5472,5.2942,5.401375,15.4554,13.87505,8.1983,8.6879,12.4461,14.1311,13.7395,14.9654,18.5209954545455,12.1892928846154,11.9651,7.86565,6.582225,29.7208,4.614025,14.469425,2.42949866192981,0.629305389598514,0.658133787383651,0.657382721414781,-0.603547205797166,-0.605194557630692,"HNSC"
"ZNF583",0.961360549484284,0.995012614111164,0.916798395469252,0.916956744563132,0.699747682551674,0.999899389692751,0.999999994862156,0.993383420356732,0.994994287888501,0.924597336232253,0.999836975100006,0.94965260574042,0.999930113891052,0.989529150101276,0.999805900260879,0.999932841396164,1,0.99427260127435,0.958205461391171,0.999973297571137,0.999248173891361,0.958060245411641,0.77764471037987,0.999995706194226,0.999999861538686,0.961931846942777,0.997055684097149,0.977042774087025,21.6252590163934,24.4804012048193,17.8559210526316,14.9058375,21.892349382716,20.1098066666667,24.4050777777778,16.0534055555556,1.3465139211778,2.88471502986885,3.7515679401896,4.23901422582416,2.00658527008543,2.54466161280252,7.28393024613044,3.90842183498168,6.4193,7.98835,7.6777,6.04725,8.1345,6.7568,8.1809,5.7227,28.469925,34.7534,21.2102,18.914025,30.5443,26.423,29.711,18.857175,34.2798181818182,21.4584175,27.6415,14.43965,19.3169,43.041625,7.0486,28.66815,2.97458274622088,0.91161256752348,0.625978159691098,0.522390246549572,-0.675815772322134,-0.936800134040392,"HNSC"
"ZNF568",0.865570947972156,0.953609003306288,0.66509105651449,0.999909649964581,0.969663203217241,0.999773656831729,0.999946069475194,0.992444098834872,0.92200541697622,0.999237571688333,0.772501291971025,0.99989202328214,0.553909945646358,0.921328656280385,0.956438312775904,0.99999374601207,0.999998187912236,0.987019552737487,0.999740352756262,0.999999968800425,0.999862915534342,0.913313213486145,0.580752146228309,0.99999997093505,0.999023727398849,0.871784597092673,0.475061560615857,0.976605353262146,33.4674692622951,41.1094843373494,21.9121894736842,28.85904375,35.5894086419753,44.5037933333333,37.5669888888889,20.0796555555556,2.43762340233329,5.11267449525144,4.3939110184176,6.7457658670703,3.83847775753329,12.3374186908636,11.4574115415336,4.78926052477807,9.876775,10.5759,8.708,9.10785,10.5852,12.537,12.4735,8.575625,42.921125,48.1359,23.3088,45.2364,49.2483,44.0894,72.5881,23.705225,74.9635386363636,34.9523859615385,70.5625,20.95795,48.612475,96.908775,9.949125,44.220275,5.31091907081202,1.90660613414748,0.466258485089491,0.297012577502214,-1.10079811475242,-1.75140406919511,"HNSC"
"ZNF480",0.999998565109225,0.583203194587686,0.587121280633391,0.560400981520783,0.700696936764281,0.114075609235545,0.999999352589175,0.999971278961135,0.730718486407221,0.569613118232738,0.999996405660131,0.999947827023394,0.827042920718696,0.609533016614292,0.99999999825527,0.195900910739156,0.27351681839996,0.0321420443861667,0.988450738411495,0.201094414576015,0.223691399501176,0.524656634108962,0.679583654150901,0.101709481154462,0.999999999992675,0.54066719061948,0.588140640107337,0.983875141705485,319.894167213115,323.637363855422,261.858847368421,383.89464375,316.52627037037,314.436335555556,431.597833333333,382.127716666667,8.24077302757725,13.4049698644057,27.0778276388607,41.6327173656288,15.3415220759545,21.2379490141584,49.0669597842241,28.4574680873263,234.507375,233.1212,184.6624,267.633925,214.9924,237.2263,350.0597,286.375475,381.027125,384.44005,347.7351,497.94945,381.161,363.1187,559.7401,470.711375,312.701188636364,323.178471538462,307.83145,296.73055,272.322375,354.48275,231.559425,389.508425,10.164602558761,5.80916576345048,1.03350573417321,0.963938382514197,0.0475463932532583,-0.0529871663598728,"HNSC"
"ZNF587",0.998074160763554,0.996441453723266,0.999970912547953,0.84808369779983,0.722474093065673,0.759862630719135,0.99999585664924,0.995537171158912,0.992935799632375,0.926905563860234,0.999966013818303,0.999999954688396,0.999902300781594,0.83001336184037,0.999701749555251,0.986877598040099,0.957306568362721,0.940180537840487,0.999999894342883,0.994762463608354,0.976410827587111,0.978834784408917,0.998996469600634,0.999999403584471,0.652005796440255,0.968983187112885,0.998291523614838,0.891693826415475,415.28104057377,399.358346987952,382.394694736842,485.6756875,421.720562962963,404.209822222222,473.345655555556,369.911038888889,12.1272556153973,20.3687920086626,33.7486593709343,95.067754476109,19.1159978837853,25.6524360617533,54.9011621672431,48.900459488981,279.073925,264.5584,292.4276,331.02045,314.2734,280.7895,385.4602,240.31555,512.081475,508.8388,486.17845,426.7109,502.8814,509.6376,581.8076,481.84685,356.543515909091,413.247102884615,344.98625,377.58375,283.26895,426.806475,280.585675,509.641675,18.3720645013235,8.38104121236771,1.15903693222676,1.0944892731232,0.212926537950495,0.130257815014251,"HNSC"
"ZNF808",0.999994388966221,0.983165500729084,0.995949326883208,0.998871699923292,0.999854710929207,0.999999441034029,0.664560708422076,0.931222854748244,1,0.999997196937678,0.999958136369069,0.999619993561629,0.97042064993442,0.995859511687985,0.798793294911904,0.99227006781261,0.997261818046987,0.999999953971583,0.999991082279174,0.999999893851748,0.984077153827001,0.9999922287461,0.999920594275389,0.987300229929763,0.99803299993229,0.951895105686233,0.999999999994328,0.990116342578374,110.566491803279,113.233620481928,127.573673684211,122.4703875,127.663271604938,106.000386666667,131.825033333333,105.191622222222,4.59682632295614,9.45073848762567,19.487539539345,30.224444298091,8.51208121167907,10.3365628215493,20.4395607543109,15.5945969865457,51.441475,52.7995,44.00155,35.55895,68.104,46.0862,121.8638,43.221125,161.31465,149.12905,198.2411,187.055075,170.6399,146.7055,158.9801,165.917225,172.887706818182,114.456854230769,165.5507,107.65095,133.885275,207.541975,53.110425,162.26015,8.4397232650883,3.35832339295804,0.662030032887985,0.650259708959249,-0.595031428737416,-0.620912059830527,"HNSC"
"ZNF43",0.999716419092336,0.991644851289018,0.971966783063136,0.999999977148815,0.99999999019037,0.997636389007896,0.992881606054471,0.999995525499557,0.938596231319011,0.999995981689767,0.999999998619936,0.999915143645107,0.997722354703625,0.99999988584307,0.998508682224446,0.885268957164518,0.953501180777379,0.747032471727526,0.972774422493679,0.974928087627816,0.906930969716104,0.961546088295178,0.916801034737457,0.99999931789554,0.989471319203919,0.855250395538395,0.986522629341304,0.651908487765431,57.0944573770492,61.6750289156627,42.5255894736842,59.4588875,64.7337111111111,56.0999422222222,90.6685444444444,37.6171333333333,4.63101114457008,8.09239932952157,11.8871101911427,10.7592810956319,10.1257205137882,9.17926437029804,44.9719154388019,6.84516873136446,20.00565,15.9476,15.8931,29.44375,18.024,19.885,23.0991,20.840475,64.98735,79.57435,50.05955,86.3762,76.7098,62.733,96.1768,42.184525,146.109545454545,58.2710305769231,116.951,35.4361,76.3321,191.2862,19.030775,67.95415,14.6956200163883,3.23000398069313,0.398817410564398,0.302999546818753,-1.32619970223592,-1.72261245895424,"HNSC"
