"gene","p-adj-hyper-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-hyper-methylated","p-adj-normal-like-CpG island hyper-methylated","p-adj-normal-like-hyper-methylated","p-adj-normal-like-hypo-methylated","mean-CpG island hyper-methylated","mean-hyper-methylated","mean-hypo-methylated","mean-normal-like","SEM-CpG island hyper-methylated","SEM-hyper-methylated","SEM-hypo-methylated","SEM-normal-like","Q1-CpG island hyper-methylated","Q1-hyper-methylated","Q1-hypo-methylated","Q1-normal-like","Q3-CpG island hyper-methylated","Q3-hyper-methylated","Q3-hypo-methylated","Q3-normal-like","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF417",0.334724491220023,0.102906712496208,0.67721637694183,0.086685084503959,0.774207131122126,0.980621712787998,87.1479425531915,102.46134375,113.701422222222,109.68993452381,5.71235908288106,4.97506836543294,8.48722311511719,6.39246897861764,65.244,66.47355,75.34575,71.08005,102.13415,121.0956,145.492,132.329975,87.1677409090909,95.1187375,82.13015,86.39905,57.738125,112.20235,61.850775,118.769525,5.25461497770231,2.137359602363,1.09121489794259,1.05197725804714,0.125935246176682,0.0731035163628586,"HNSC"
"ZNF791",0.977951576779587,0.984758240807035,0.866116126091847,0.242355535206568,0.0243565110332276,0.551875219913834,204.410625531915,199.359391964286,210.076575,229.057338095238,10.4262864667511,6.47974117389544,9.63561071075149,8.97819545812168,160.3531,151.392075,163.333275,170.233225,243.5012,243.9672,263.91655,274.7096,210.870543181818,184.009739038462,221.98175,178.01385,161.031925,255.724475,125.8496,233.6483,10.5628742248532,3.72689193942317,0.872619457710617,0.801930113624206,-0.196575451530912,-0.31845158030315,"HNSC"
"ZNF519",0.981589176226962,0.0577438437919064,0.0505390203322742,0.0386869945995241,0.019190762693287,0.984037846938094,26.683329787234,28.3938633928571,41.2728111111111,39.4064154761905,3.76810343165197,2.09513906945509,5.39963157437731,3.04351664650382,12.18545,15.54565,23.141525,20.288275,27.6348,30.937375,46.4956,47.656575,37.0431659090909,35.3785086538462,32.06685,25.6949,23.0168,41.529625,16.6365,43.5123,4.06415769111444,1.45449730261837,0.955061690479425,0.801291676606838,-0.066334170457029,-0.319600604066644,"HNSC"
"ZNF25",0.00610839300492882,0.177031413423922,0.92111421570916,5.47394960626058e-06,0.0850666810387122,0.0942888583304531,100.614680851064,137.790675892857,129.908280555556,160.015835714286,5.72461560840813,6.32487579511651,12.1773284481826,7.61618740719562,75.9099,91.951975,93.610325,107.592125,126.07955,175.718475,155.9067,198.11515,235.840597727273,137.417325384615,158.1736,124.74265,123.703,240.456725,89.36835,169.163125,29.2263688746673,3.25863737944139,0.58267035747393,0.78864393299514,-0.779248177394421,-0.342554013976533,"HNSC"
"ZNF77",0.901964901985261,0.00257130031684794,2.19129058376399e-05,0.132422899804429,0.00233433689704388,0.208491366778968,68.0819574468085,63.3147392857143,99.4415277777778,83.9081035714286,4.77573983416336,2.97631521705364,8.57830687279645,5.16652946241058,48.20515,44.4297,68.517375,51.491675,74.5446,74.670075,116.10075,102.230775,77.4418613636364,81.9669582692308,70.4651,67.9545,60.13,91.458025,51.000875,100.122725,3.97439074705376,2.03913267257174,1.05843218158647,0.964371014871191,0.081928832478831,-0.052339804927851,"HNSC"
"ZNF169",0.990703286216115,0.998871917946172,0.971339802077412,0.0852308531456605,0.00504474602294269,0.188759175977353,41.8746617021277,40.6900866071429,42.6156777777778,51.7222380952381,3.19012695333661,1.89440154022766,3.33210697746748,2.99183894825196,27.28425,28.9913,28.8593,32.450625,55.93435,47.314275,52.306825,62.03625,30.1714045454545,45.741175,30.23185,41.1761,22.392725,37.51615,29.242675,57.645525,1.41779433227295,1.03377842674754,1.51604393925675,1.36201059478662,0.600311567512424,0.445737925807159,"HNSC"
"ZNF613",0.000686406889912172,0.00144751398029208,0.87960468978733,0.0451700872054256,0.507212918734721,0.31467493654215,50.0621957446808,76.2802991071429,81.7813361111111,68.5313333333333,5.60482103283674,3.82578588268818,6.26531555504114,3.99718006749727,15.15295,48.0328,59.934225,43.3796,79.58635,100.815575,96.761925,86.63775,94.4385886363636,73.0322042307692,94.2755,71.37125,82.945425,107.794825,44.853625,97.079775,3.47918736548437,1.76705281428955,0.773330110978047,0.757049816760452,-0.370843706858408,-0.40153985672585,"HNSC"
"ZNF404",0.915413594646584,0.0104026712504778,0.0142557703510127,0.310854473857852,0.501336638902094,0.230877360415754,10.4714404255319,12.2575982142857,21.4272027777778,15.4481714285714,1.17726702371679,1.68133884834487,2.60183972441567,1.77768547255101,5.5986,5.3725,11.0836,7.128525,12.52895,14.320675,28.1351,15.943975,23.0788977272727,17.5697615384615,20.48565,12.2783,12.848525,27.602,7.38465,21.591775,2.38699594696328,0.806305452409208,0.761291191030283,0.599361016125922,-0.393479710144371,-0.738502844320524,"HNSC"
"ZNF135",0.251241007039331,0.00294429902373916,0.084278891666293,0.000164378587852898,0.00989271474803743,0.999999942945775,8.85584893617021,17.1026910714286,28.7599555555556,28.7323452380952,1.15374922547361,1.36636456186992,5.46120955631981,4.09257743288303,3.32065,8.11025,6.149,7.826225,11.15445,22.56725,35.23295,33.743275,56.1891454545455,20.5132667307692,47.68215,11.23225,33.58925,69.89035,5.7273,22.2284,5.57647344847987,1.44169055396316,0.365075257237424,0.235565090919768,-1.45373420061603,-2.08580233707926,"HNSC"
"ZNF620",0.801990590327318,0.999825897676891,0.884796328697753,0.675404725967653,0.060891459317429,0.680853087484639,18.9754361702128,15.7762401785714,18.6217472222222,23.1360154761905,4.30357209221266,1.81662454053125,2.13626850165945,1.96274366421926,5.0124,6.525675,10.510225,11.3417,13.6344,15.96255,22.71645,28.21715,19.7642681818182,19.8281780769231,16.72565,11.8801,8.675425,26.82855,7.069575,21.103425,2.03475756743458,1.08232833490163,1.00323360796954,0.710292275636522,0.00465758383358127,-0.493515298657581,"HNSC"
"ZNF619",0.861831984098903,0.97816180611937,0.994665961567443,0.437228614308737,0.776211847757382,0.789622956333027,42.2832255319149,45.30820625,44.2551333333333,48.362869047619,3.45305891528483,2.21523484569294,3.06118861234994,2.30548486993248,26.6196,29.6128,30.80145,35.9809,49.85525,56.163,57.475425,63.966725,55.9609159090909,39.2044480769231,53.76695,35.46795,40.5207,71.76235,23.34365,50.0332,3.64091379571998,0.997809827772782,0.700568377769426,0.659660813938674,-0.513402225595289,-0.600203688344485,"HNSC"
"ZNF354C",0.890831722321916,0.706477659534963,0.934787736649201,0.00349107679465044,0.00298703325834149,0.201617204343291,20.8432063829787,23.9792392857143,26.8335416666667,36.7321607142857,4.17369624546648,2.10903569757622,4.5762157850984,2.82094951417332,3.8811,8.91195,10.0511,14.670875,20.55125,31.297325,37.576675,49.945825,28.875075,23.6456767307692,27.6566,14.2985,16.004775,36.2866,5.42185,32.515475,2.36261113356545,1.17868614653255,0.8188957684359,0.517001366762364,-0.28824826198357,-0.951760000384525,"HNSC"
"ZNF114",0.61657852647764,0.831257863075701,0.160695459907654,0.113324592552892,0.518927655375091,0.0156194191633235,118.983893617021,94.3219892857143,140.890216666667,71.2561964285714,17.7977169880083,9.81890748936433,31.4017712524675,9.37568742365822,35.33295,28.914125,46.66965,21.5167,175.89025,112.82305,151.36285,87.64675,7.06597272727273,109.58341,3.7747,65.46595,2.25185,6.504775,27.801125,133.848175,1.50101834110431,6.14149058347254,15.5086092502223,17.3433517895462,3.95499741196614,4.11631083674927,"HNSC"
"ZNF454",0.141491039557834,0.24006457876686,0.996006687625304,0.0431990596913392,0.877102521093021,0.987930051997051,2.68608085106383,5.44640357142857,5.76468611111111,6.24656904761905,0.474060146611535,0.739850940699894,1.55243383122112,0.824822388638731,0.62935,1.400675,1.600525,1.914225,3.16855,6.0309,5.7486,7.382475,8.61509090909091,4.99494442307692,6.4204,2.68275,3.1079,11.544475,1.30255,5.621775,1.10770283249838,0.304611995669856,0.579790100393033,0.417847797645007,-0.786397394526699,-1.25895056303465,"HNSC"
"ZNF543",0.999997621946462,0.915864799445359,0.869168804334972,0.795808254348746,0.640103068134478,0.99942602737556,128.684238297872,128.523247321429,135.780519444444,136.931360714286,6.360298825979,4.46481061543709,8.02360652635057,6.03566348379446,101.05705,101.029275,99.99215,105.134925,145.1006,150.3968,175.332625,163.61045,138.884711363636,120.205711538462,135.93885,114.9863,123.780025,164.528075,84.391025,147.1944,5.37197408138872,2.20239446274468,0.865507155958525,0.845867829542474,-0.208382347134619,-0.241495841187835,"HNSC"
"ZNF354B",0.820217652501491,0.994285149992256,0.959791289432349,0.160509537066425,0.00159414042956108,0.129011276066909,65.8871,60.3207696428571,63.8222111111111,79.8656035714286,6.21951530288357,2.62308437911178,3.99131655101536,5.12628449728662,40.5191,40.442675,44.111975,44.65515,84.52525,72.4621,79.742975,100.4436,62.8280068181818,76.3678298076923,62.56215,65.74675,47.24645,74.40715,45.9783,95.79735,3.10296887741415,1.93765851788395,1.21550616795299,1.05090298207462,0.281557214183268,0.0716294878153994,"HNSC"
"ZNF223",0.0358656626083467,0.000141497301410554,0.0608382794153243,0.0678754080759253,0.998745158213333,0.0586803122935825,44.9765489361702,58.9123169642857,73.1348194444444,58.2628166666667,3.82842480696069,2.76842225541885,5.58803628974198,3.27028015696642,27.4236,37.605075,47.76865,42.29525,62.99355,69.9964,94.103925,70.773925,58.7787136363636,59.6814063461538,59.60265,54.51705,40.287075,75.713325,37.173,75.76185,3.39946779631889,1.52380201936792,1.01535747643909,0.914674934755418,0.0219877458231864,-0.128668978091561,"HNSC"
"ZNF713",0.912248969946221,0.976460592466069,0.705920281339786,0.633071244991243,0.101270423626855,0.921799451708651,36.8386446808511,31.9969625,40.6901138888889,46.0073916666667,5.54267052880108,2.31632809079141,7.41027067893486,6.43698629146286,15.8006,15.481375,16.33855,22.264875,42.373,40.307825,37.735425,51.7533,27.5691840909091,36.9585257692308,25.9368,24.99595,18.086275,38.519375,15.03085,40.552975,2.00854586690741,2.10145470590426,1.34057379599485,0.96372528608001,0.422850639078327,-0.0533061360796368,"HNSC"
"ZNF552",0.747128242968876,0.0239842345354082,0.0819811346948975,0.999991996623544,0.644050163075189,0.00987612746122835,114.477961702128,125.723204464286,155.19105,114.807997619048,7.85569651590991,6.54914182799601,13.9038530441228,5.76411263582095,76.9551,80.835975,94.07405,77.06335,133.53275,141.0654,195.251625,138.7513,228.19735,135.238928461538,195.14205,119.32915,145.546375,253.165625,84.736525,160.725075,20.940154138031,3.40501007185795,0.59264022330469,0.611498905540861,-0.754771547574207,-0.709578178264194,"HNSC"
"ZNF154",0.136256911351898,0.0732286333425548,0.829849707216576,0.000473691206820392,0.0717970788010158,0.777483378218357,7.93921063829787,12.8307107142857,14.9524138888889,17.4162904761905,1.16572071873626,0.881195286629394,2.88243981518455,1.83581186090883,3.4373,6.269925,5.6023,8.002975,8.72495,17.746225,18.601175,21.201975,23.3045613636364,12.8858113461538,13.5097,9.80645,7.541825,31.83195,5.4597,16.053025,3.42013028380885,0.523122525882138,0.552930868128693,0.72588214394102,-0.854828980507949,-0.462192767264629,"HNSC"
"ZNF571",0.228856991854383,1.17635862495469e-06,7.54642268040451e-05,0.0206972993623189,0.518036265064029,0.00641042310739126,28.0352765957447,36.5943589285714,58.6185833333333,41.7171916666667,3.36855081964831,2.26218165772574,4.28458284699941,3.23040732540893,8.14985,19.84845,42.3651,22.339425,45.26795,47.4905,74.5133,55.3291,55.5969340909091,41.0004976923077,56.64615,35.38655,45.255325,64.7761,20.0075,57.740275,2.59339194996661,1.21443692522172,0.737459688429328,0.624694705641954,-0.439363905040896,-0.678776791935215,"HNSC"
"ZNF443",0.724328344326639,0.0160690285841902,0.0607600597548371,0.04441307965534,0.167887026904445,0.795296399820098,35.8663787234043,41.6418723214286,56.9569611111111,51.1306023809524,4.28384624799556,2.64455559577645,5.54748613147229,4.04005866884585,16.27485,26.061225,32.83285,27.30275,47.04255,47.636725,66.889975,61.684075,56.6512522727273,49.4864734615385,54.93175,39.7088,44.108475,66.92275,26.62715,62.479075,2.98562362918413,1.58756061570721,0.873528324198439,0.722875204230704,-0.195073611529961,-0.468181490280351,"HNSC"
"ZNF792",0.967590711301587,0.992832666605442,0.883484546175072,0.0590423061048464,0.0448317427702517,0.0469824012248451,68.2415276595745,71.4156526785714,65.8368194444444,86.461180952381,5.17174498822902,3.27834234427836,4.4224723424527,5.58029825628683,44.85675,47.254925,48.7064,52.9749,90.31975,93.471875,91.808725,107.2937,72.8999363636364,68.9933840384615,65.054,61.7981,42.701675,91.322775,41.99435,90.707875,6.47645913953272,1.74869122709039,0.946412129831111,0.949950810096228,-0.0794595305766868,-0.0740752844622683,"HNSC"
"ZFP82",0.0856130714808707,0.273726921332955,0.999907974159269,0.000448626022232834,0.122660403867528,0.345134763778697,12.9894021276596,26.6346017857143,26.2314277777778,37.2146083333333,1.74425134780645,2.04743251287272,4.3744210676451,5.60868997574806,4.4531,11.29555,9.0044,12.248975,19.14985,37.252475,36.3886,42.692325,37.2557477272727,26.8167040384615,31.3777,16.4879,17.1962,48.5652,8.4901,34.20125,3.64980146001554,1.36905310290784,0.719800451591275,0.525465537627041,-0.474331087500675,-0.92833194597092,"HNSC"
"ZNF707",0.646746560246663,0.00068810222650173,0.00359449128611855,0.164192704727839,0.621249684008294,0.0716290813471188,342.875506382979,318.330224107143,238.470997222222,297.24195,22.4631740540027,9.91219724613757,17.8395624579532,13.6468691304231,239.6601,248.7739,169.701525,212.25915,412.62645,370.68665,266.9972,346.345625,150.806506818182,341.636473653846,148.66395,318.3714,117.8018,172.36185,240.076175,412.27915,6.814098519776,6.33515556019559,2.26539610831074,2.14155079291247,1.17976332997658,1.09865589521351,"HNSC"
"ZNF746",0.536097118142934,0.475134606255193,0.970209423499952,0.0779049131805474,2.95949866664369e-05,0.00100404646887264,516.694674468085,470.932061607143,454.155983333333,602.672855952381,17.5256433074709,12.4130622084058,22.7091279032437,32.4361930355047,441.5927,380.7495,357.846025,429.74145,589.22175,529.831,551.4617,739.0358,381.122168181818,487.122094423077,396.2226,460.88185,330.28885,438.873725,369.277275,550.6011,11.8966424116058,8.39266112010376,1.27812584806321,1.16318920223127,0.354029895313016,0.218085782038902,"HNSC"
"ZNF678",0.72756816867575,0.0871216799551277,0.280982900416272,0.0194318827206489,0.0717359573737085,0.999957258187495,28.1148191489362,31.5073767857143,37.9549416666667,38.1391845238095,2.04684752502921,1.8127327855603,3.04083960099153,2.26570829010943,18.3332,18.63975,22.8667,23.54755,35.9515,42.149125,49.573225,45.8157,27.836725,29.0002740384615,28.26165,24.02405,20.4775,35.569625,15.067075,37.6018,1.7576059145159,0.840851249003659,1.04179906359177,0.85005829454402,0.0590770454532005,-0.23436631438315,"HNSC"
"HKR1",0.740578924983664,0.0348582497267005,0.119583638529691,0.000954962829047057,0.00216826299362072,0.966302703693672,226.743957446809,250.9529625,309.379927777778,322.128954761905,22.0729515884171,10.799588971994,23.2482189018457,16.8993492878054,123.97265,169.268725,222.971575,225.20905,294.12395,307.78705,361.282475,404.5489,385.612563636364,306.836792884615,342.40985,277.397,275.939025,432.42735,194.9623,403.605675,23.1548156675974,6.98085290922337,0.795712644814046,0.810131484243225,-0.329680569581626,-0.303772018653859,"HNSC"
"ZNF101",0.278147984601371,0.956674390093244,0.727056414932878,0.75057720362344,0.804251238493859,0.985770563310205,104.910885106383,119.613108928571,110.235197222222,113.48196547619,5.1589266880436,5.01757009234149,6.64273561183119,5.15084123897509,82.3704,84.164925,81.872175,84.6037,122.24205,136.441225,137.464975,126.02815,119.424986363636,113.818526923077,104.30085,104.86945,78.013375,145.60485,83.69395,130.18705,8.57486322522567,2.00945376647395,0.953054552390834,1.00545153754739,-0.0693692992083507,0.00784354586504876,"HNSC"
"ZNF716",0.431671931421846,0.999306381620305,0.609920519476842,0.948427083010448,0.667817249345009,0.984291318217788,0.0861936170212766,0.666190178571429,0.147133333333333,0.304410714285714,0.051040855232912,0.313722904171194,0.0597505443954744,0.123273288464827,0,0,0,0,0,0,0,0,0.0380772727272727,0.584525192307692,0,0,0,0,0,0,0.0223616074789981,0.144663651704565,15.3510257022433,NA,3.94026314957741,NA,"HNSC"
"ZNF708",0.0274915939340137,0.000294710366283368,0.121582973692554,0.000833279603372872,0.447882459651492,0.717305063971224,44.5118021276596,64.9457633928571,82.7381611111111,73.9311178571429,4.32635833438229,3.60172899768283,6.97479401243344,5.61946625642739,16.13695,36.4373,58.508475,38.275525,63.93495,89.688375,97.023425,97.48955,80.83975,68.2335644230769,72.49735,58.8425,49.191,113.18655,35.8439,90.0469,5.41320427696374,2.08770768672775,0.844059567515695,0.811650356875113,-0.244583277557991,-0.30106971850611,"HNSC"
"ZNF721",0.779855262223955,0.075926094811765,0.214744533417006,0.735075787215861,0.998700085826541,0.298896539073181,264.414989361702,283.486941964286,326.538572222222,286.062153571429,14.8994661881447,10.1000483336686,23.4020516668259,13.4431174210488,204.1389,213.908675,237.53745,187.929975,306.19835,334.933775,425.346425,348.65485,317.637956818182,295.818253076923,313.0372,275.81285,286.14965,361.156875,212.304725,354.537675,9.91716010614071,5.87904423431197,0.931306371694903,0.88108649706808,-0.102672245884767,-0.182644438096213,"HNSC"
"ZNF662",0.977900330588981,0.997377891749515,0.934966644254649,0.675677038333938,0.787408279724083,0.599793690539384,36.7519212765957,34.0091571428571,38.4429666666667,28.7321357142857,9.8234528925955,3.12626735201584,6.11057279784099,2.5550692230034,4.9193,10.007075,10.895275,10.099575,27.5754,43.024425,54.7048,41.27685,125.676761363636,47.7802053846154,108.5266,24.56275,74.482225,142.6649,11.194825,55.3491,12.0994123167587,3.35380448673723,0.380183296149452,0.226329305442168,-1.39523294820269,-2.14350469597055,"HNSC"
