"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF674",0.145948314398657,54.7496506711409,49.559842081448,2.91115838393598,1.30833386578908,36.265325,35.5156,63.2011,58.5152,40.3781204545455,52.5382403846154,40.48605,48.24185,34.54045,48.13305,35.95195,61.508675,1.52841799084604,1.76077588388657,1.30115616559614,1.19156721883217,0.379794125630098,0.25286033930867,"HNSC"
"ZNF432",0.256956161204674,77.7127234899329,73.2281760180995,2.47748076606014,3.14590061253646,48.0782,45.7438,100.305375,89.1908,75.3282909090909,75.7474088461538,75.2656,67.40885,59.5947,86.826225,46.89965,94.657175,3.48620353309333,1.95150998541367,1.0055638848566,0.895613002487192,0.00800474095507006,-0.159052621534255,"HNSC"
"ZNF10",0.00406315396583734,102.134675838926,85.5734719457014,3.94919029194109,4.00483455577923,53.300275,46.1525,129.223025,109.2828,92.9723318181818,95.1332107692308,83.6023,80.9822,62.000825,127.49385,49.409975,119.9999,5.49829876453032,2.85230350058159,1.0232421722548,0.968659953135261,0.0331476302871092,-0.0459377966616515,"HNSC"
"ZNF486",0.238994491164217,15.4725993288591,12.8826452488688,1.54983371645126,1.46301132169516,3.0412,2.9258,16.23985,14.1503,24.4881909090909,14.3504094230769,22.87775,6.79605,15.2317,33.29335,2.9931,14.799825,1.82424296939094,1.08482757679678,0.586013457521255,0.297059369911814,-0.770994299051706,-1.75117679982912,"HNSC"
"ZNF225",0.151689325544795,51.465332885906,48.3356909502262,1.41217077562074,1.66777356766021,34.325525,33.0159,66.8939,58.4927,44.0370545454545,50.1381796153846,41.97475,45.9163,32.514575,55.780475,33.607725,61.67365,2.74884752516798,1.07690612469142,1.13854525769049,1.09390288208983,0.187191640396712,0.129484659751282,"HNSC"
"ZNF350",0.406579972101146,102.035603355705,97.3303212669683,3.59138736219457,4.4521815751177,53.817525,42.4332,136.04445,139.1803,134.081138636364,100.221229615385,135.2475,92.35035,105.168675,149.73505,50.0636,138.69005,7.05227493415009,2.80126431919307,0.747467023584807,0.682824821161204,-0.419918162345976,-0.55041259259183,"HNSC"
"ZNF253",0.0113434025075564,64.2342493288591,52.4639737556561,3.2626885592182,3.09405573014709,26.047725,19.2926,93.023775,70.1341,96.9620909090909,59.19131,86.7934,42.89455,60.17575,128.489875,21.94975,79.58295,7.72247943579708,2.29821057356083,0.610458267195333,0.494214421833918,-0.712035423373751,-1.01679098384694,"HNSC"
"ZNF878",0.0298379168398001,6.97059966442953,5.39013257918552,0.499816645057099,0.505556686742227,0.711025,0.4615,9.717125,7.0423,7.28399545454545,6.29260653846154,5.81345,3.2606,3.783825,11.59395,0.566175,8.8159,0.779321518343365,0.359403603001581,0.863894901874869,0.560871771495412,-0.21107228454328,-0.834257120440326,"HNSC"
"ZNF727",0.314911707407114,1.69315,1.3463257918552,0.264626913871875,0.181432653073971,0,0,1.48645,1.4136,5.12851590909091,1.54367865384615,3.2263,0.45335,1.21525,6.21825,0,1.447975,0.882224195352977,0.170162334149533,0.300999096270677,0.140517000898862,-1.73216893948966,-2.83118340480647,"HNSC"
"ZNF578",0.211571911769872,8.99245906040268,7.80666425339366,0.637705085585952,0.687334952649314,3.603125,2.9621,10.480075,9.256,12.6662818181818,8.50675519230769,9.50885,5.81265,5.205225,18.110175,3.1547,9.8273,1.52437704709673,0.468514671767125,0.67160634149926,0.61128843130347,-0.574312242208694,-0.710074830678507,"HNSC"
"TRIM28",0.930197066520963,7721.92390268456,7742.91112941176,151.608250589441,188.516343581555,6015.792625,5768.8303,9053.3778,9000,5474.97241590909,7742.00241365385,5352.8885,7240.02435,4309.518975,6300.989225,5865.341425,9021.3336,211.457390158157,118.594229383574,1.41407149215168,1.35254533136642,0.499855061282638,0.435676947650294,"HNSC"
