"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZNF184",0.720002900642962,0.0843981366087279,0.224718081748911,165.716139698492,185.88519,140.370556666667,6.18281353905151,19.5455038434274,7.21421369137374,121.07475,141.3984,102.865125,192.83025,219.75775,168.059325,199,10,60
"ZNF500",0.978106092328917,0.996857696196416,0.98640830142931,258.352748241206,263.46032,259.227911666667,5.38022016211717,30.0763953542338,10.9348637988224,203.0053,201.1079,213.27625,309.3497,329.157275,304.441,199,10,60
"ZNF419",0.291410394095846,0.551960754077862,0.148202840066725,146.067558291457,107.00138,158.363866666667,5.7927751250964,26.433547861533,9.61573637996699,99.2195,52.198925,120.918425,166.2951,132.58295,186.000875,199,10,60
"ZNF175",0.551255917944377,0.393828499349671,0.904948289860551,148.255464824121,129.08614,137.344458333333,4.09355579826491,14.7913092415798,7.0857091383531,110.02965,101.938375,99.946425,178.8598,164.878,175.360875,199,10,60
"ZNF14",0.805194005707712,0.52703678493186,0.539051908901635,133.392938693467,143.69086,125.33361,3.62502589583994,13.6223378160301,6.4622255791349,100.2839,116.514475,85.08575,155.3795,172.482325,159.663475,199,10,60
"ZNF85",0.487369209108312,0.999937500748382,0.526277089788124,65.5305587939698,78.44815,65.585155,2.32203348520307,11.2655873053911,5.2764514475013,44.97075,52.187025,45.16065,80.2043,96.95265,73.585925,199,10,60
"ZKSCAN1",0.587453379874586,0.00205622406465855,0.85031043173774,668.557688944724,534.4202,456.47416,31.2391991183723,89.1717157561709,47.1588641668482,371.4859,375.99525,207.56305,881.72525,560.6559,604.50165,199,10,60
"ZNF862",0.841964388667421,0.983463889606693,0.892076073893273,1008.47209798995,863.92362,988.031376666667,60.1824959610429,245.48488681702,77.485011791002,499.44115,347.65515,608.363625,1294.27845,1034.0585,1227.793075,199,10,60
"ZNF684",0.873226070223538,0.9849618723675,0.850540656522108,109.173298492462,120.95113,107.384586666667,5.37867072102208,26.8398098404344,7.93100441205504,65.28875,51.141125,63.8225,135.69905,205.968625,143.1766,199,10,60
"ZNF430",0.665919704084303,0.0185996562659811,0.931032953037081,55.7012849246231,46.59352,42.5742816666667,2.30632414984902,6.10129515044506,4.48074794295449,33.0162,38.967425,18.0462,69.27625,54.044675,57.552075,199,10,60
"ZFP30",0.98760490895382,0.20929910931259,0.826779726794777,146.518430150754,143.63156,131.741211666667,4.37025380742086,9.63691838103401,6.97140108968008,105.14795,125.076175,91.058575,177.1377,163.743125,167.910375,199,10,60
"ZNF549",0.00604498241711759,0.812125468615118,0.0214845662501715,132.256447236181,61.43572,125.873551666667,4.97499351932134,20.3104792817392,9.34533764904834,85.5891,23.27945,78.688525,169.09995,79.77195,166.347075,199,10,60
"ZNF211",0.585103838229453,0.620005869921187,0.374521222742817,199.459356281407,151.13162,220.197028333333,9.28051848272443,50.9483774230278,26.2162870408291,118.577,75.12375,127.168075,247.5003,140.847775,245.367,199,10,60
"ZNF205",0.697125772003648,0.12428026156523,0.996775458097224,495.184764321608,564.87639,571.816646666667,18.5509095375657,114.466637126058,33.6459735403521,325.8485,325.9094,382.89695,561.0188,559.549175,678.887975,199,10,60
"ZNF45",0.828111206493408,0.550637387511751,0.993854148396942,171.672211055276,159.45651,161.782586666667,4.54233716845985,19.4591527984788,8.50628519727508,123.03735,138.3206,111.0322,200.82395,164.926525,202.7406,199,10,60
"ZNF133",0.554128197971407,0.104006973484511,0.994172044819392,339.130734673367,420.32334,411.827308333333,16.3566407975513,110.161040541995,33.1455425286544,202.44935,237.543075,272.1182,391.49345,372.01905,460.3027,199,10,60
"ZNF436",0.778603635822911,0.00582050946527612,0.762419883102914,369.49197839196,325.5292,277.284695,15.986460558986,40.093174934844,12.4559328132832,264.51565,238.470425,217.069025,394.91885,402.3835,327.91295,199,10,60
"ZNF484",0.788416084114005,0.0023590734526352,0.0953056540247724,55.2637809045226,59.66447,44.9650166666667,1.48888161893686,7.57720623781982,2.43757653498174,40.78185,42.80615,29.99635,67.23005,67.82925,58.4469,199,10,60
"ZNF780B",0.830619648601012,0.985663517005089,0.808937148675023,292.156589949749,324.26361,288.089008333333,12.290212050347,41.7317218014531,21.5046740130109,169.1772,216.132925,168.101425,376.6302,448.8931,375.3118,199,10,60
