"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","NX-N0","NX-N1","NX-N2","NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX"
"ZNF624",0.999987230660453,0.995701347652529,0.997562311850685,0.514927404274831,0.545392887893485,0.823871330220346,0.94648802971614,0.941461749081115,0.914673100579819,0.602373027956236,122.286205555556,121.468550793651,115.85425,88.0684428571429,151.41145,6.35549506483998,7.41188703279722,14.9276673345244,9.00613064848334,7.13485,83.4451,76.64035,85.35355,79.63815,147.844025,147.353,157.4705,139.898075,100.20565,154.978875
"ZNF841",0.999886003389332,0.737250882887667,0.790419063683791,0.999999954183481,0.999987592523667,0.924040925151603,0.999788926861244,0.999559667329392,0.963761640021083,0.999897251300492,385.001068055556,393.056428571429,504.087483333333,382.390442857143,345.91725,38.1129577851307,37.7122308065974,103.602635188123,83.2525710618564,54.64185,195.6116,201.2058,258.19075,247.8907,318.596325,487.141525,500.35095,722.583875,459.73005,373.238175
"ZNF615",0.816383673447521,0.038146675295188,0.170415432315276,0.999836719523044,0.998099337162308,0.412937542264006,0.999651437636794,0.990898570774713,0.657641798146083,0.9990113554945,181.839236111111,206.893731746032,301.7808,190.558442857143,162.7276,15.1705596682061,16.1556427520035,59.0197976667088,39.0041855148531,66.4816,88.65485,118.311,160.42295,139.9622,129.4868,235.96115,265.35515,400.6544,262.90115,195.9684
"ZNF433",0.979366916903817,0.981534212185576,0.999318512296246,0.99999923526496,0.999611234351216,0.997523704340208,0.926276848885172,0.877470708073997,0.860146856602809,0.944679837107442,54.9155791666667,59.9971952380952,63.8291583333333,55.7915571428571,24.73615,6.33733327373974,6.71534527575373,12.325369388708,7.55347704875857,21.54125,14.315825,29.08275,37.8506,42.01815,13.965525,72.4625,79.1684,66.2435,63.73215,35.506775
"ZNF595",0.607536880993919,0.991081987173835,0.997280209518718,0.998365894575392,0.891907423960449,0.982688902192197,0.999548754875192,0.981117499137057,0.99532599565356,0.999999111932254,137.033709722222,184.169749206349,164.088008333333,114.877671428571,108.0953,15.9557858481196,31.6311914825091,45.079826681795,17.616498204804,8.4148,50.7211,58.18115,78.779025,78.48805,103.8879,174.9245,207.2895,170.14565,145.8209,112.3027
"ZNF460",0.819147715281049,0.918602734399463,0.617349747288801,0.734188231328187,0.942516625003172,0.517387746871986,0.873986764692177,0.95698542077609,0.728235974276146,0.999155694741333,477.101033333333,432.464422222222,539.936366666667,359.932614285714,312.05495,30.2827709988711,27.5486474369919,82.7845789147079,67.1263409037992,35.29775,325.0362,287.674,279.140725,275.78675,294.406075,590.759725,532.12045,719.3134,431.98845,329.703825
"ZNF81",0.99154360677996,0.66340382134525,0.813534491650154,0.999983378665493,0.999974755688697,0.928710150533142,0.995358824618698,0.988119316662982,0.892934039395764,0.995123501274176,208.865430555556,217.310257142857,254.62635,212.853728571429,178.8542,12.2252061377841,12.9595480655875,47.4795321120833,43.5196982158639,2.45569999999999,138.6692,142.80045,153.674625,123.2233,177.62635,256.103575,268.70105,304.0808,258.26235,180.08205
"ZNF780A",0.0997486488143067,0.678865279130607,0.999998167559865,0.99927655975716,0.918182731965,0.963101283286141,0.999253570339575,0.918806356346052,0.940250748396974,0.997329682927661,245.110427777778,301.128592063492,298.939233333333,257.456942857143,222.57715,12.7358919767492,18.6761903210002,43.4718923708135,57.6074009039135,7.72095,173.387725,199.6719,179.373275,138.7904,218.716675,296.51805,349.6531,391.9684,339.4846,226.437625
"ZNF461",0.999362032009261,0.988221832265177,0.996445972643329,0.999942828094986,0.999424418251881,0.993077258822341,0.999863305908984,0.999976352157958,0.999998211211744,0.999623512180209,72.1525347222222,70.0949238095238,64.2718916666667,74.7245857142857,66.35545,6.07319290796496,6.87306959491815,11.5794913276137,16.0997608605492,18.03275,32.711225,35.79105,42.606825,54.2744,57.339075,95.02715,91.26995,81.796325,75.45025,75.371825
"ZNF181",0.445688899907406,0.980915470668392,0.995883471514398,0.996306228294986,0.811712790902323,0.963272907076755,0.999703384348472,0.999521014434509,0.999998712107529,0.99679077175627,161.659768055556,185.993607936508,176.190525,149.677514285714,173.07985,9.35007437383968,11.8586045388483,18.1647573487873,19.863846460394,16.92965,108.946375,135.3754,134.59885,119.45215,164.615025,204.3113,201.6313,234.95245,184.8419,181.544675
"ZNF44",0.289265486816484,0.734498778921824,0.999908867596495,0.999214035788998,0.973669671745178,0.974445521183864,0.924802224442213,0.699163502121375,0.710371880751562,0.913847871027562,201.968834722222,235.364166666667,239.759158333333,211.480528571429,144.15255,11.3707309612747,12.971054924838,26.4155431458091,26.2911308750663,120.98965,133.2879,161.7969,158.4386,153.7198,83.657725,259.894175,284.83585,278.532725,279.89965,204.647375
"ZNF790",0.972277672272901,0.9988294247017,0.974197668367177,0.693626761057202,0.845046800859195,0.71829270631109,0.998945656337271,0.999961614461467,0.996513561465127,0.994252693044443,57.4021402777778,51.9559682539683,61.7058583333333,31.1133142857143,47.76725,6.40408750945629,6.56738398624168,8.9195945838316,10.749215431025,34.98765,14.033725,14.2645,43.35035,7.64065,30.273425,83.324,68.32935,76.551475,38.2725,65.261075
"ZNF677",0.999996444194787,0.999998339443927,0.999999980926338,0.999995067448938,0.999999381857298,0.999999939095514,0.999391447601318,0.999539244698569,0.999686301594368,0.999808661741621,11.1347194444444,11.3045714285714,11.3884583333333,11.5577857142857,13.70225,1.85667309921324,2.01746456742144,4.34686639862484,4.76335929532872,9.70865,2.741225,2.26675,3.9965,3.2976,8.847925,12.14255,14.102,9.063975,14.044,18.556575
"ZNF823",0.826188831368713,0.917178496920571,0.99910121314231,0.999976829134452,0.98065393174168,0.969085990613445,0.586695030205365,0.426634447821443,0.425656932881416,0.715800339103216,162.207377777778,176.879788888889,183.244533333333,159.022014285714,78.0055,9.23545263645821,10.4457395158177,24.9895060063411,23.507453150634,36.8713,103.7633,119.7063,101.989525,120.5546,59.56985,194.17795,214.7506,229.737,170.3232,96.44115
"ZNF311",0.98681423579589,0.988416716051716,0.94182338567784,0.963491760072044,0.991974862164209,0.90625016969617,0.990392526419074,0.977226782620953,0.999300846282485,0.945886346583338,29.3458333333333,26.1712301587302,34.8896833333333,19.7402142857143,41.4774,4.72128475405304,4.02246725661959,12.144456865301,7.90726983117822,28.4108,4.082575,4.4948,7.65495,2.7594,27.272,41.2796,34.90225,50.050625,34.75335,55.6828
"ZNF347",0.883427312710808,0.114628929714426,0.328256237607677,0.994227998237698,0.927895263455972,0.307585957948123,0.861395015026871,0.94165300301438,0.999996091120422,0.815646365070995,66.4328069444445,80.9639666666667,134.6172,51.9266142857143,130.18835,9.26963659544162,12.2917973707351,35.8011483356711,26.0260965499505,33.14365,16.420625,18.5863,51.2162,15.4114,113.616525,88.960525,101.6062,171.6792,42.8469,146.760175
"ZNF273",0.951404283842438,0.984113955808196,0.888899988938701,0.952891270062566,0.994661198666531,0.87979665577795,0.95070914182789,0.981884200127023,0.898059986868087,0.99834759758642,210.693043055556,191.303871428571,236.4691,166.586728571429,129.79925,20.9703879286433,15.5318315111249,55.8744930949374,38.9603809130978,44.32215,104.83265,114.7676,147.0448,111.8938,107.638175,247.230125,228.07565,230.8905,193.19435,151.960325
"ZNF84",0.99999989382107,0.999999979687642,0.999999999986134,0.999999497663868,0.999998621142729,0.999999191475388,0.895630194339248,0.893908894712248,0.913018537471415,0.933836093235536,575.480543055556,577.110317460317,577.42855,569.963885714286,341.18325,47.5099401150733,43.2437734243305,59.615523312546,108.351183275898,58.43565,341.09365,390.3176,455.873075,375.3707,311.965425,692.157175,697.708,718.273975,767.99285,370.401075
"ZNF667",0.999735549968902,0.85951967378667,0.815909720170124,0.99529054662448,0.998155512948917,0.868385712963563,0.999971017494229,0.999883891558987,0.998111388899882,0.998540879942562,20.2712875,19.1291857142857,31.317975,14.8134285714286,22.9944,4.48363118374977,3.89108233912899,14.7227182347098,7.48707154308629,16.2053,3.8708,4.45165,5.094625,3.3955,14.89175,17.877175,18.1026,17.25575,16.45505,31.09705
"ZNF649",0.993040485168007,0.93599145612503,0.852330179923728,0.872632553397536,0.939088742923978,0.685172240695078,0.999239198874026,0.99991573908343,0.98236769716366,0.999016557117413,142.783056944444,134.457385714286,170.317191666667,99.7772571428571,123.17925,13.366942816199,15.0940187175103,26.4017562539435,27.9085363601043,56.48595,67.274975,43.25025,132.0124,48.3609,94.936275,192.57825,194.5247,195.209775,134.13585,151.422225
"ZNF248",0.0992205045399541,0.749928354441703,0.999805188839987,0.999999999996916,0.817370616577863,0.933186814720826,0.978474711376805,0.767603837055942,0.840629660712109,0.98590923411645,246.196480555556,296.834206349206,290.464941666667,246.106714285714,197.4939,11.9125334301933,17.5880915592042,27.2835623899942,41.6323897901532,3.40440000000001,173.46435,186.00945,229.618325,174.6303,195.7917,293.362675,374.0071,353.791525,294.76045,199.1961
"ZNF544",0.363424947480251,0.9534698054633,0.99834669152698,0.987228952397464,0.699523183603329,0.902677588932493,0.987997229701074,0.999998197053028,0.999805610298701,0.959027556491939,564.518036111111,654.654033333333,628.103858333333,507.795271428571,665.54665,28.2121353905329,43.6136972034067,70.5721629200463,71.8202872230194,75.77125,397.37835,449.1797,457.13575,398.522,627.661025,756.44675,795.0196,782.2522,505.908,703.432275
"ZNF251",0.999829539163273,0.999973431679354,0.99968373202658,0.999939621653845,0.999650167411821,0.999999515044043,0.990812210028323,0.993555169305424,0.989681585546096,0.989665324213256,287.986766666667,292.790934920635,282.54185,279.492585714286,343.26285,21.0713015148518,20.4309036786067,49.6708481349664,31.7784653007529,20.95445,170.525375,178.124,195.2224,237.76865,332.785625,357.832075,399.1971,288.63685,334.10045,353.740075
"ZNF607",0.745801274409549,0.998766125882871,0.99495617600773,0.981258673445316,0.999999877317236,0.998595801168931,0.97567086668078,0.902316060885557,0.962563567781697,0.928557684711178,145.328356944444,171.016722222222,155.813866666667,172.342842857143,92.8325,13.6018715527736,17.8520682241517,18.3912273942461,33.6713620150139,50.8996,69.581675,78.4314,131.433775,110.4901,67.3827,175.007575,228.76215,171.744925,217.409,118.2823
"ZNF334",0.876473804940809,0.805170859256057,0.979155023260313,0.861694192109761,0.97958336399287,0.999979427644641,0.997745059038625,0.982239288505703,0.944423493413804,0.938474814174768,48.1657805555556,72.5677984126984,99.304825,106.198414285714,14.1742,13.940938252595,20.6755039304698,58.414539026373,73.9618280189226,9.7812,3.9211,6.0551,6.2374,4.46375,9.2836,36.67785,57.78595,89.67035,89.3871,19.0648
"ZNF485",0.477649291562858,0.393753534408829,0.0666565860901712,0.999210407730594,0.990273201301624,0.651084724822733,0.767492734762375,0.52400402550676,0.995696076086998,0.769548535498295,70.5884402777778,82.5533492063492,47.1486583333333,74.6850428571429,34.95495,5.13591649331732,5.59860492548624,7.00598712183241,13.0674343728955,20.57795,44.554525,50.8901,29.651625,58.08905,24.665975,76.842075,101.97655,55.5157,84.51855,45.243925
"ZNF192",0.947788190317139,0.854304408035603,0.976620907153022,0.967730304670944,0.997701884988545,0.999950329040655,0.959861988939308,0.911462258594571,0.831501330063222,0.885592570967488,558.315627777778,595.365025396825,649.466441666667,632.600671428571,415.39245,33.0655195703861,36.9983152215769,94.8165683526958,130.388702540793,117.06975,357.190275,372.37595,472.884175,477.6455,356.857575,705.95045,765.81705,796.407025,773.4418,473.927325
"ZNF442",0.974335557512945,0.983219938948056,0.909795352236104,0.999641628548706,0.99071527854875,0.999726772213086,0.789088923954714,0.706756755296247,0.916610533854231,0.891189259102722,14.981675,16.2935206349206,12.868125,13.9855714285714,4.75485,1.5691186534218,1.59107242369436,2.50467869082271,3.86832079120559,3.95615,6.614625,6.0636,6.3347,7.31205,2.776775,20.406925,22.8993,15.63145,18.3006,6.732925
"ZNF813",0.072700859336306,0.328184348832793,0.992361908582343,0.997860589121697,0.924162588894409,0.865590734666961,0.962943333617856,0.999999489114022,0.999902695334182,0.992014880535758,55.4929541666667,96.0272444444444,108.391725,66.6770857142857,98.52035,6.47354009854156,15.0847052346922,24.9389789865187,28.4502241109294,0.521149999999999,10.341375,9.798,42.397225,18.79515,98.259775,88.0373,125.9114,149.313775,82.47315,98.780925
"ZNF26",0.957540349296081,0.935638918347805,0.994886878502606,0.942276824241691,0.991303318976741,0.999955713465522,0.999180460124879,0.993874892380085,0.981780230075972,0.975798102586907,271.731493055556,288.991957142857,306.861791666667,314.9566,246.28375,16.5732020600006,18.253260495285,44.7080193456513,63.5083512489387,8.90795,170.936625,206.17745,218.02235,212.05595,241.829775,331.9897,323.0926,377.63425,330.44,250.737725
"ZNF69",0.0273792427703416,0.957692908973024,0.878365681781638,0.85921505733062,0.998075623627438,0.995962210580405,0.999996725711502,0.965580374902729,0.999422640007166,0.992540392339168,27.2757652777778,49.5130285714286,36.6252666666667,44.2400857142857,29.18215,4.31141752515407,6.49874188633338,10.4833257915399,12.3870701892937,27.98405,3.966425,7.18435,4.064,20.05675,15.190125,47.9902,76.72775,63.697375,64.9964,43.174175
"ZNF583",0.837013264784351,0.418841121306747,0.783017184072605,0.981915291872753,0.857125173052389,0.505353632034577,0.976132433572212,0.997056638814142,0.999882661710457,0.930174284221506,21.5259597222222,26.4613444444444,36.3834416666667,15.5388,33.2116,2.46337721564198,3.6063157573178,14.999549044956,6.10265899568533,27.2212,7.651075,7.949,11.44065,4.00205,19.601,26.585225,32.87765,34.696875,21.49855,46.8222
"ZNF568",0.996296666093733,0.922910784173273,0.972150343897509,0.937634311209268,0.886354998652249,0.760126642772888,0.999912961069988,0.99940995841039,0.990106321474169,0.999025094460488,42.1834208333333,45.4004412698413,55.4161,26.3909142857143,37.01835,5.23141648370775,7.51045505922062,16.4173185272166,10.2249321135348,15.85225,9.654775,7.8652,15.6784,4.82195,29.092225,57.243225,52.04275,64.0139,36.3567,44.944475
"ZNF480",0.434121152584861,0.26673125297083,0.829061350452233,0.986950360230475,0.729043405136311,0.415210503953829,0.992147492841362,0.91479296189737,0.732010824787994,0.999899531749996,438.986777777778,510.062720634921,590.367783333333,390.844728571429,362.74815,25.303752561327,33.4333071783974,82.1316802806386,80.2926780547111,96.51705,286.481275,360.73495,371.46405,307.8328,314.489625,557.223025,616.5214,705.642025,501.6087,411.006675
"ZNF587",0.14339709806081,0.647208143005626,0.999988130111241,0.999968208659356,0.89731970969392,0.927732898225999,0.999993820463612,0.970033400470102,0.970469795317913,0.999955664476287,1228.33587916667,1579.12398095238,1602.52551666667,1265.98695714286,1183.1053,83.6609416908638,120.091254219494,396.050741949689,262.425912828936,69.4426,744.866625,931.7063,899.9687,835.6909,1148.384,1529.6237,2021.70585,1774.997125,1750.1701,1217.8266
"ZNF808",0.0792407601640424,0.252836896570638,0.974134263981234,0.486765657238859,0.987909711147483,0.999999994538097,0.910051180107294,0.999244105134529,0.999999939850645,0.999999839477472,237.104813888889,318.587220634921,353.468275,354.549642857143,350.30465,18.9322284654775,23.4200752917954,62.4180623052433,116.61062303413,17.10745,130.5982,171.00595,187.9768,140.7908,341.750925,329.80475,446.2713,442.091475,517.319,358.858375
"ZNF43",0.930572109919307,0.707189823125531,0.437466250396728,0.922885900282889,0.989681394645405,0.550186529192599,0.545057877660467,0.425832417170223,0.890698387793621,0.392394597717552,166.711283333333,131.479033333333,268.306308333333,83.3225,446.9903,38.200120256519,19.2463682866509,81.5510795049349,33.9800921446661,132.2938,29.786375,37.76245,57.7101,20.1744,380.8434,178.8186,148.8201,386.157025,111.60935,513.1372
"ZNF28",0.0716924801164309,0.368461356909071,0.996296352881254,0.444458458440549,0.982681273812976,0.999521472903363,0.970840867096507,0.999999999788861,0.99987079668434,0.998741111649954,355.822601388889,477.157093650794,507.758891666667,535.184171428571,476.0955,24.4770268082487,42.0152333435074,63.675080916545,93.8718029893954,83.0099,210.193475,268.8592,338.31055,447.96265,434.59055,452.1226,672.32955,606.304275,644.8449,517.60045
"ZNF627",0.852399360852396,0.679724298713538,0.942850946422315,0.965964392245678,0.99953933893274,0.99765707512327,0.570927664230952,0.724996261822416,0.911142144108593,0.850662246105602,285.08005,266.379788888889,240.747591666667,257.242242857143,170.0034,15.4209725889041,10.7649374733624,15.660677667061,30.3826127300504,85.3389,213.012575,201.2988,195.8606,201.83185,127.33395,307.957075,317.2408,277.52225,311.49555,212.67285
"ZNF789",0.998316862205998,0.999990041715983,0.99922989239106,0.999723435407868,0.997872237508613,0.999974795414557,0.999677532999941,0.998903273148507,0.999886929334916,0.999989906911142,138.826127777778,147.489676190476,134.525058333333,126.246442857143,115.14925,24.7855796505176,16.6203082036486,30.7546570656219,15.4698455960814,24.22775,52.980675,75.3789,62.545475,120.53325,103.035375,134.9472,149.6352,135.574,152.4236,127.263125
"ZNF534",0.972690566582191,0.997141576138188,0.962235292556958,0.989929457006119,0.948546981248539,0.999814977920306,0.996634223131539,0.987258168753217,0.999685537281532,0.999988720888222,1.63956944444444,2.32550158730159,0.955783333333333,0.435071428571429,0,0.678069468677839,1.0079173152295,0.288064774342806,0.264101085187621,0,0.263625,0,0.237975,0,0,1.217425,1.4961,1.6163,0.57935,0
"ZNF525",0.0880166671392582,0.751224341753736,0.999631289932277,0.874574310343359,0.999887201373118,0.999999998978195,0.846647340118075,0.994179195310014,0.990260030067473,0.992236352308984,155.659506944444,235.3655,223.825175,224.532728571429,288.60685,16.0777362830948,28.9094904299999,46.4012542313752,53.9550567662821,92.06405,46.764,107.25355,153.19715,145.9997,242.574825,237.0191,280.00385,217.404125,311.6212,334.638875
"ZNF814",0.263415211735168,0.616196250268394,0.998197003942614,0.999589848887007,0.963029337135699,0.941937871303557,0.999802284626053,0.965320271088872,0.946528514748255,0.999048126198355,327.390729166667,411.054993650794,433.857033333333,347.0725,297.7429,23.4918241472742,34.3785168407811,91.9869678913626,65.5758408946574,43.0384,185.67735,229.42715,183.03055,190.9701,276.2237,426.904325,532.82665,582.216725,463.28245,319.2621
"ZNF551",0.906419019453232,0.9996861740976,0.998504470080302,0.972997715553579,0.861171417736408,0.968927833728972,0.898937133390587,0.805556435093036,0.889802478231216,0.987578105363752,189.028476388889,202.798463492063,194.535316666667,166.869771428571,130.46055,10.5325450304253,12.4436047676309,20.2764382611221,28.5057686894351,33.41585,126.143825,142.24965,151.94555,114.75785,113.752625,229.804725,231.3829,223.1409,218.2469,147.168475
"ZNF805",0.999999947750234,0.967080636157812,0.970362094956314,0.998734982880129,0.998925495310642,0.999674610476926,0.996205922491125,0.996019259875201,0.974000095278007,0.990593229351547,495.109038888889,495.757238095238,529.777641666667,513.831957142857,450.19245,20.296245708186,20.6979451233303,63.0324793056848,60.9278451475922,64.18455,364.481925,390.8643,415.107025,451.193,418.100175,606.7206,580.74155,618.9914,600.79745,482.284725
"ZNF468",0.0291810359624916,0.115137528854931,0.93678240800081,0.73197120968294,0.999997873340849,0.98039678318454,0.999996638576506,0.938232742050473,0.83308742422085,0.963674309135463,321.926369444444,459.644604761905,525.731816666667,453.709928571429,309.9521,25.2729224568777,42.0772466379295,69.161555992542,66.8148558102331,15.623,181.68375,245.9516,293.012925,392.6872,302.1406,453.392225,596.43215,687.73865,546.4309,317.7636
"ZNF616",0.965432775102728,0.999293454478547,0.999945904375892,0.999982533945133,0.995683163060297,0.999337494498498,0.972736557959062,0.938863500432911,0.961975501522635,0.987011407162182,139.027661111111,144.884403174603,142.85865,137.109757142857,116.2326,5.47701880410597,6.64637638280589,18.3812271047594,28.5341175577243,18.7885,108.52495,102.3159,99.646175,93.6058,106.83835,163.503825,178.70605,175.44105,145.7632,125.62685
"ZFP57",0.853840902462608,0.978975701919703,0.798341299441136,0.497222356491117,0.774160412045209,0.430896106422046,0.999999999988521,0.999215913149895,0.999363548449778,0.931903783369387,27.5830638888889,50.349119047619,4.116375,111.166714285714,27.332,13.9745407708206,17.5601926678599,1.29113094752442,99.0895518887609,18.9454,0.740275,0.38145,0.780825,1.20565,17.8593,9.283725,9.82695,6.601125,33.05805,36.8047
"ZNF155",0.9992124671999,0.999999999947123,0.999935669190077,0.918010178829554,0.881100005022945,0.95598412886005,0.995768143501997,0.997833064735454,0.996747403714344,0.944357739739772,105.433183333333,108.161022222222,105.511991666667,83.8837285714286,122.8579,7.70136923740862,8.28969010138662,14.0873081803426,29.7600140304284,15.4298,71.36795,67.15135,69.5093,38.8285,115.143,126.931325,139.16855,136.683625,100.9873,130.5728
"ZNF425",0.932178130931562,0.898093352811972,0.991292112910833,0.710553725266153,0.889791133808107,0.989982635342253,0.982094694196973,0.996532134410812,0.999890328157455,0.999919665652366,53.3537027777778,47.4567365079365,41.3212583333333,31.709,36.44395,5.19078439704784,5.8381370875356,7.39662103708724,6.33762370207064,15.27785,21.03325,22.67985,18.8063,20.0775,28.805025,73.5837,52.1313,57.917225,43.11065,44.082875
"ZNF611",0.0528117464886039,0.592881282445829,0.999997032669389,0.534084731123686,0.996743152506495,0.997319611645452,0.905727078763859,0.999520278589273,0.999406153819021,0.999999972686096,189.025420833333,252.269838095238,249.742091666667,270.936242857143,272.92855,12.6104905247067,20.5980509562166,31.6634618287878,48.7971283224587,9.41965000000002,116.503875,148.53905,196.979925,194.0959,268.218725,241.59555,279.01575,299.124475,375.1421,277.638375
"ZNF254",0.973810315444089,0.420659549472604,0.251230497531762,0.9126102746578,0.976845933060527,0.35237012717207,0.999933553273076,0.999999987277672,0.921687724816788,0.998089958297712,267.546351388889,244.288044444444,387.143283333333,192.349071428571,246.7358,27.0726141615443,27.2049385391798,69.8470536918039,62.1328428513598,52.6463,93.8508,64.75865,247.250475,74.08015,220.41265,400.416625,362.8542,517.20925,306.0569,273.05895
"ZNF625",0.993660412900679,0.83379380239294,0.714373574767777,0.997993119065927,0.999940448714763,0.879684536610624,0.981319557076803,0.965903979227399,0.999982841803022,0.966804639495657,15.86765,14.706673015873,21.1385083333333,13.8874,22.28815,2.0405349735859,1.71027253206725,6.23815402385774,5.31163728493076,15.14755,3.5677,4.64105,5.114425,2.31065,14.714375,22.391175,22.0803,45.09195,22.7668,29.861925
"ZNF845",0.378752994081415,0.832289796450885,0.999998159475,0.878588111873347,0.999847282547787,0.999977423754269,0.983723784998916,0.999976325957475,0.999993522126578,0.999999997384425,212.474416666667,241.641961904762,243.2188,247.678457142857,248.45755,9.43259859861895,13.5229818971841,26.5301944835931,41.5602790449914,23.21795,162.4486,183.3903,175.73235,166.34225,236.848575,264.808875,295.94175,301.0437,327.62925,260.066525
"ZNF90",0.999995362437594,0.84583552809255,0.866965908917138,0.999957305044656,0.999898752835517,0.939906674998849,0.997851824928445,0.997408482284901,0.953537886259343,0.999439466318352,339.417231944444,342.30373968254,418.745916666667,327.8657,283.14185,26.4825732559376,35.2320287410208,74.8199786246181,72.4450845088589,31.54445,172.8927,145.16725,289.9527,209.2026,267.369625,412.878625,404.57845,542.637725,434.5957,298.914075
"ZNF788",0.962629765066302,0.966468234843096,0.998707564172629,0.991338926758797,0.999855900719585,0.999998558382439,0.99874269763387,0.992500714765833,0.984924436320995,0.990044169677461,56.4871097222222,49.7061857142857,44.5949916666667,45.9930285714286,68.03865,7.74477647755602,6.49123345626681,14.2232666816183,19.8296379714415,54.46035,13.612525,13.9064,13.33725,14.62635,40.808475,76.067525,74.1998,53.263625,53.6328,95.268825
"ZNF880",0.971171077281109,0.998174456923103,0.9999992536671,0.958048702096052,0.873738126741353,0.937828536919048,0.882867289981908,0.935063859988222,0.943057423487635,0.764263949131477,58.1889083333333,68.6106714285714,67.3138666666667,31.6458428571429,123.1605,11.6655111387187,12.8850665732267,21.6908255061497,11.2676286961885,60.8602,12.725475,11.80085,21.06075,11.00515,92.7304,62.628525,72.6156,61.280325,42.6073,153.5906
"ZNF630",0.572800014463891,0.814350574879889,0.998995522419002,0.974729284729856,0.999998939801985,0.999558331998068,0.96307866686481,0.998001027090985,0.99974310080246,0.99822284979506,52.7840819444444,64.7723206349206,68.5896666666667,63.9087285714286,75.14615,4.86238262064911,6.32545896498766,18.6483960961442,11.4317641847224,26.69095,26.8939,36.6626,39.36275,48.2926,61.800675,68.8159,79.039,60.115825,85.1896,88.491625
"ZNF844",0.396903394722656,0.742261902882929,0.999307830184736,0.818583854432032,0.998116209011225,0.999978309111857,0.999999997020708,0.992488297559998,0.986637250363433,0.982893016059879,78.0964416666667,105.022592063492,111.586808333333,115.7343,77.42045,10.0600923285533,10.8556683873568,26.6195223521836,48.2752975786592,69.03385,15.959025,27.67205,29.40075,28.0251,42.903525,125.308075,169.50835,196.07575,169.64605,111.937375
"ZNF717",0.28533697005427,0.988620241184292,0.525494609313958,0.998263826945022,0.98089382876719,0.979722448297447,0.999244780395898,0.953011839057489,0.999999853534791,0.996265062003237,48.4398805555556,64.4290174603175,41.3248833333333,53.9891,40.30965,5.08269920452202,6.74063971169202,8.0922114828024,18.9819980770503,17.94545,9.45825,26.9791,23.45035,2.8175,31.336925,75.217525,92.1407,51.84475,88.92495,49.282375
"ZNF492",0.999938467797199,0.886629793204132,0.915691834995004,0.965833681643077,0.955199740749519,0.779291123636469,0.997796572474476,0.996858916379881,0.961497578564933,0.999999454709776,5.08357361111111,5.36127936507936,8.70706666666667,1.83705714285714,2.23235,1.31769873519597,1.78621664303734,4.27809153900558,1.07939970615442,1.03425,0.278975,0.3444,0.603625,0.43095,1.715225,1.9088,2.5522,6.8121,1.6739,2.749475
"ZNF688",0.97717691948207,0.808582932280751,0.940369181844802,0.386152456629035,0.258237473937193,0.18378733036635,0.26101898498364,0.201726885905164,0.136875176543289,0.886628065659041,184.042791666667,175.703447619048,155.79775,242.471485714286,303.82775,9.31426741798932,10.6090668091763,20.9543038906436,44.8249596825699,58.22475,129.597025,122.96815,104.770325,159.6265,274.715375,213.842175,218.30965,185.3822,316.0104,332.940125
"ZNF879",0.999657564296581,0.997496637532455,0.992673035528495,0.998021606902256,0.994975563939185,0.999999290156335,0.997653235219804,0.996022387101355,0.999817281667243,0.999922917228247,45.4985791666667,47.188919047619,40.4340916666667,39.4441857142857,34.04625,6.30144223579833,6.14106987902244,7.93547236200213,16.5414511850198,29.65325,13.36575,13.44895,17.457025,13.0622,19.219625,56.21615,65.38125,58.443775,46.51895,48.872875
"ZNF737",0.994909957463988,0.99241321603554,0.966966328379674,0.858493676168145,0.925421172508844,0.800055531018566,0.998929490188281,0.999817085863476,0.993104557104957,0.999068087874485,149.001034722222,134.244288888889,178.595358333333,63.5059571428571,107.89275,29.6171049080724,24.8283362403076,40.4995376512263,26.11626437795,85.92785,21.780625,26.02185,67.637425,11.69255,64.928825,156.223325,126.26125,278.1781,88.8206,150.856675
"ZNF709",0.963914400928223,0.999586374610231,0.999858009089208,0.976154559316418,0.998199383912463,0.996499982791631,0.988295398565644,0.966937484823339,0.982598058715398,0.949403555875855,64.1965569444444,70.1283714285714,67.5449,76.3434,46.0247,6.83716714974354,6.06932414792604,10.8870618749686,10.906138665951,35.6413,22.2439,36.67445,33.03715,54.8603,28.20405,90.36825,90.45315,96.05115,99.3225,63.84535
"ZNF585B",0.078375058738087,0.959612720727532,0.947188018722936,0.410762348483249,0.972799743102026,0.853809030451047,0.794763239710326,0.987354020049644,0.937822691983375,0.99990696155826,51.9024208333333,74.8143698412698,62.8663,87.3709285714286,93.2311,5.00841583499886,7.40881395124869,9.67916850426417,29.8276430537634,56.4899,15.801825,33.5248,45.026175,28.8023,64.98615,73.7709,114.21935,72.5505,145.849,121.47605
