"gene","p-adj-Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","p-adj-Current smoker-Current reformed smoker for < or = 15 years","p-adj-Current smoker-Current reformed smoker for > 15 years","p-adj-Current smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current reformed smoker for < or = 15 years","p-adj-Lifelong Non-smoker-Current reformed smoker for > 15 years","p-adj-Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current smoker","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker","count-Current reformed smoker for < or = 15 years","count-Current reformed smoker for > 15 years","count-Current Reformed Smoker, Duration Not Specified","count-Current smoker","count-Lifelong Non-smoker"
"ZNF33B",0.999997526389532,0.460533097323495,0.447491125087651,0.355939077775712,0.331933246941387,0.889322480971479,0.970063549151653,0.959164916455853,0.597294061488175,0.648137011196736,747.33202,751.709085294118,430.215433333333,605.913521212121,703.321468,71.8583759951222,58.5290685152132,58.6122623564197,41.5161390106903,36.4689211444408,473.77795,509.97805,378.1422,441.1783,517.775875,954.0682,869.570575,479.5508,761.2271,857.570375,35,34,3,33,50
"ZNF431",0.999829676991766,0.999929213611641,0.999995536589877,0.837089174050357,0.754671997943903,0.981754084560016,0.99933153324957,0.999998264700573,0.999998812572261,0.658404418099806,305.787105714286,315.061523529412,324.369166666667,247.176575757576,317.773554,27.4639196922995,47.3513135868849,174.313483712136,25.2921869934052,39.6153341618525,181.58835,188.93355,150.2985,157.6565,171.4233,394.45475,330.814375,419.36975,296.8796,358.96995,35,34,3,33,50
"ZNF418",0.968123520809106,0.987721594315404,0.999278708595884,0.77108038123211,0.98461181141482,0.999999910048567,0.999965519230789,0.929063359532631,0.982741698702586,0.648024609180036,42.8602171428571,33.8447676470588,25.4549,26.3366515151515,44.28813,10.6536289548975,11.8818713128703,5.46875619892982,6.18647635589958,8.52912152954458,7.9496,5.35365,20.24765,5.5046,7.036975,44.5556,32.152425,29.50555,33.9545,58.854725,35,34,3,33,50
"ZNF700",0.999989896643153,0.759693258460557,0.741701072225874,0.856084827762832,0.821172650967192,0.935692666560858,0.999803281385152,0.999006631868213,0.7871189955955,0.892481203346601,333.135411428571,335.854991176471,234.322066666667,299.596493939394,327.892504,22.0501890034,19.9450020121105,14.9099299263202,24.8001182435968,22.1671549827185,236.25185,263.325775,221.33125,223.7029,233.486425,424.87775,378.0411,247.15455,344.5424,372.102275,35,34,3,33,50
"ZFP28",0.989822518359161,0.99522478460278,0.978605375706334,0.999955027765484,0.977570296198248,0.997163219178512,0.99987844994128,0.964289702646937,0.997264173847868,0.99999995305815,61.7340542857143,52.8179088235294,80.0128666666667,63.9940424242424,64.368918,15.1908185174231,9.47064886840946,16.4330106214426,11.1326714668607,13.0760082681118,13.0804,12.40505,68.2079,12.1842,14.605875,53.8881,70.4063,95.8156,95.9764,66.8906,35,34,3,33,50
"ZNF585A",0.939500109210732,0.999962678677569,0.993441059492948,0.995401410676262,0.786928790784049,0.99999933781138,0.92910036298812,0.999999673496758,0.993871392426347,0.749077721652394,97.1531657142857,108.313641176471,93.0451,91.5441939393939,107.85005,11.231293051919,9.48478654980624,6.94253970532398,8.19237323241121,9.57723832496922,59.18795,87.412175,88.1919,60.0306,58.528925,128.57115,124.3733,99.771,120.6989,152.206325,35,34,3,33,50
"ZNF138",0.963203709492659,0.355679703361983,0.519251702384464,0.716814862361179,0.975978285273681,0.674644206403244,0.937045883613672,0.99999882082066,0.51735240804745,0.97509098346699,247.872985714286,228.531952941176,114.643633333333,211.078175757576,227.256668,16.2863192226168,23.3866705957356,18.6664356083616,15.0318718672679,20.2766148018636,170.1941,146.685075,99.73545,157.9919,138.96745,301.09335,268.55755,131.82585,260.0897,271.738825,35,34,3,33,50
"ZNF429",0.24599006559298,0.954200141271199,0.999962858139348,0.341406175172679,0.999797918517381,0.999999232874018,0.831031219611843,0.761349062917999,0.997482143372861,0.862281352949493,119.758697142857,72.7673117647059,79.2321,76.7815151515152,97.747736,17.4403939646604,11.0248335293957,39.8059653977893,14.4809568331797,15.975865864525,51.3375,24.589425,39.78085,17.1692,24.281825,149.01005,93.945025,103.5496,99.8332,145.61,35,34,3,33,50
"ZNF470",0.997872817854385,0.8382866448136,0.892986256350693,0.999911138392451,0.99981205474641,0.865257961469023,0.903796926275348,0.983844447144712,0.951121599121021,0.9532956142398,55.9060028571429,61.6276970588235,103.0782,58.4881818181818,70.58956,9.61489279414924,14.9605091916305,29.8172924576215,9.6883890416389,12.678245987754,17.0162,13.4927,81.7397,14.2953,15.099075,64.3981,73.2666,131.78365,92.1938,81.915025,35,34,3,33,50
"ZNF100",0.999914994818474,0.912631600019953,0.930688090573188,0.625379287176037,0.71712967608075,0.998488780384513,0.984916494265713,0.962722456804338,0.82695809546978,0.254996976443618,215.242031428571,210.369791176471,140.383233333333,165.627745454545,232.014356,19.2622479363676,18.935564446022,20.7440546559196,20.6060113939178,27.7154062578022,125.26935,115.64825,120.15355,65.7478,119.4349,277.0601,291.753125,154.47385,205.852,286.79315,35,34,3,33,50
"ZNF398",0.893026957748821,0.990110964820804,0.920787134877584,0.999999998171823,0.901521703582435,0.989893692526051,0.587000847796424,0.111242906578665,0.999994548493304,0.596831240801479,659.744508571429,713.253623529412,590.994966666667,660.304766666667,580.846734,42.0739356680513,49.4992030184156,97.9557353885644,50.6606067387936,23.3715411592017,429.3429,508.89905,493.0843,470.6549,437.69055,853.3134,856.1898,642.52335,842.8184,722.509,35,34,3,33,50
"ZNF498",1,0.800524553405813,0.801021747377981,0.99869396782209,0.998714392979446,0.856422842582001,0.959585642921095,0.960996926377576,0.642566918669342,0.86723590647669,447.229568571429,447.175476470588,621.934566666667,464.808048484848,407.80506,38.6765281313174,66.3731865978421,222.734029108653,36.5025130875978,27.2602085636157,342.7743,274.015075,400.83855,329.3803,291.908675,511.72285,443.60315,755.83315,559.7036,497.1814,35,34,3,33,50
"ZNF441",0.961644984253083,0.972381621502566,0.902133566729741,0.474748042409803,0.153059624673476,0.999999037121181,0.776973860170085,0.335100222780607,0.999672787053004,0.96841905279179,131.27032,142.329885294118,106.0395,104.180648484848,113.940648,12.6496696684939,12.2728349535108,16.9701331710548,12.3891268427879,8.38873679176016,78.85515,83.78635,91.30585,56.3553,67.680975,186.8105,193.06845,120.6987,125.0821,150.67685,35,34,3,33,50
"ZNF420",0.953011704385435,0.995394770188125,0.999979733863863,0.986152117365255,0.999666852485251,0.999781103716653,0.906488999568493,0.475172762646617,0.953683411088788,0.621864217376048,79.5560028571429,69.8193147058823,66.5097,72.5325727272727,90.447426,7.60489621176974,7.97282467789098,7.55053850860983,8.55560108922126,10.3651780907452,57.44945,33.92315,60.6692,41.1009,29.28825,101.83035,86.5464,73.57415,105.6237,148.801,35,34,3,33,50
"ZNF763",0.842874952889656,0.903718030602838,0.989985405534887,0.844821895488495,0.258604041703588,0.698009312442404,0.975734349925672,0.984981930494771,0.962412524515287,0.443265755796355,27.2904628571429,32.3112264705882,38.0513666666667,22.251696969697,29.952258,3.32897787468152,3.40487454148195,14.5416639144601,3.43249816620679,2.99726043041089,11.1427,15.331725,23.51155,8.5494,11.468125,38.6857,40.967525,45.522,32.6633,46.237625,35,34,3,33,50
"ZNF679",0.97154006788987,0.932458465613273,0.836429099045216,0.281174568306103,0.0798229855930083,0.999999999738566,0.999659226717133,0.98931826967982,0.905617994455525,0.139668158184622,0.243714285714286,0.0225294117647059,0.948933333333333,0.954115151515151,0.179426,0.184070675371751,0.0158553221154114,0.948933333333333,0.48994749892906,0.108286542243725,0,0,0,0,0,0,0,1.4234,0,0,35,34,3,33,50
"ZNF682",0.966678520302503,0.977020992040236,0.997542597376012,0.857705470212485,0.996825309520914,0.999739027103485,0.96565450077034,0.659792161508011,0.919234054274348,0.426065201060686,43.1278971428571,33.9347323529412,22.3857,28.9302272727273,51.612826,9.42606323005169,11.0929869712823,6.60106783962514,5.31716105666053,10.0176302047165,8.84655,5.56325,16.92355,4.82,5.202975,55.2234,23.123375,28.3268,44.9528,62.5678,35,34,3,33,50
"ZNF772",0.999989610524545,0.920953811090009,0.93137052114618,0.928528693668293,0.903554213121551,0.778345703055679,0.819499994032156,0.77735637060356,0.729013504724891,0.999741444932215,180.32888,177.495791176471,108.763966666667,208.349433333333,214.262368,18.9329661145319,30.251394958913,12.3883029864645,24.9138749432764,19.9170855047715,75.25335,63.17985,101.0384,112.183,101.08925,266.84005,220.9301,121.0136,285.4518,296.53725,35,34,3,33,50
"ZNF257",0.994936704455286,0.98570623549639,0.996453320203495,0.964054614285171,0.998806035693432,0.999159991560554,0.950868574825035,0.783840615979119,0.933230632771173,0.611189076751316,22.8930228571429,18.2789117647059,7.75316666666667,15.0469909090909,30.673664,8.17875318699102,7.17682662235226,3.14965084325937,4.94976220125041,8.90285363564426,2.65335,2.782925,4.61715,2.2148,2.2309,14.11355,10.982475,9.5747,7.3539,22.012675,35,34,3,33,50
"ZNF785",0.999984809190674,0.957768345215126,0.949657379967938,0.872685677801003,0.835492127606581,0.99809679870012,0.983643564514107,0.992680060490366,0.896736299487087,0.523273919319281,242.351445714286,244.779067647059,195.803666666667,216.350260606061,255.503846,23.2530612099288,16.4104806796705,21.6590806962756,16.0967725071309,16.2703667574119,159.71725,176.352325,183.6034,162.036,171.40515,281.7522,261.232825,217.40225,259.4212,313.158225,35,34,3,33,50
"ZNF98",0.993870110696244,0.981710216482059,0.995294081854142,0.999998895770714,0.991231501867517,0.979455902231971,0.986849066539084,0.99999818580642,0.995952864804139,0.982268013290366,5.45534857142857,4.17487647058824,1.1847,5.60187272727273,4.022892,2.10611774666398,2.2459951754585,0.550667979215546,2.49636209778604,1.73878794767455,0.5587,0.28285,0.63535,0.3011,0.325425,1.96985,1.69545,1.49235,1.8975,1.6939,35,34,3,33,50
"ZNF786",0.974610327203383,0.916072550187511,0.974392369751982,0.997496769774391,0.889574691014763,0.866282415729951,0.997038031722688,0.997893436611879,0.949614456619427,0.958411288333208,232.114957142857,215.061452941176,172.307433333333,241.459806060606,223.252226,24.778013438005,15.7589509095355,25.3856042496749,23.3528461157915,14.1128484549433,136.54615,166.27085,150.8174,146.5054,164.414875,279.3135,238.72795,194.75525,297.9348,269.413075,35,34,3,33,50
"ZNF517",0.45754956691129,0.874670204510742,0.998495736611355,0.999999685987338,0.494274912626717,0.881289975032278,0.999999989106263,0.382613586749015,0.87212660223197,0.999999941183795,237.681617142857,182.590617647059,158.838666666667,236.542551515152,237.235156,21.216612107442,14.8616635792111,10.6215343790078,25.7549582765163,23.3966039937352,144.98785,116.844725,149.5483,170.291,143.13695,307.59925,231.6248,167.9425,262.6395,288.404325,35,34,3,33,50
"ZNF675",0.0135998699004369,0.772823703713829,0.999944464347542,0.352987338774305,0.667367844448074,0.993561747516893,0.428619184555564,0.386436531312846,0.982909863646721,0.99798100961485,192.692208571429,104.386544117647,112.967866666667,141.698139393939,149.620434,24.8836184431564,11.8281031099282,8.04087806281821,18.5055131437546,16.839221739791,108.8524,46.6275,105.4616,48.5962,67.23665,214.36415,149.847375,119.21775,220.4301,205.002325,35,34,3,33,50
"ZNF860",0.952602518006409,0.901515578487443,0.975006648305368,0.0733537235218586,0.328435711730229,0.999826220167826,0.503991395847487,0.928943164672699,0.998064596135317,0.716272339529107,95.0330228571429,84.7531205882353,63.2268666666667,57.2416757575758,74.090026,15.0337599131444,8.30458048707174,18.8233145048309,6.40822392543101,7.6055169414313,44.6691,44.114625,47.85575,32.0951,32.508325,115.9666,119.361825,80.3217,71.1587,100.497025,35,34,3,33,50
"ZNF695",0.902895627996161,0.498611345311178,0.723802935508547,0.99998837852714,0.934338731081829,0.522802219954527,0.999470114777323,0.947325893569525,0.538672634761181,0.999943827125541,82.4995257142857,67.6817088235294,15.3233,81.0715121212121,79.112316,11.1817640189342,9.73568110025453,7.15022322891624,14.9936138707513,9.81789134892731,38.04,23.211425,8.17315,31.8713,36.161425,113.1203,98.03905,18.9264,114.8735,98.99145,35,34,3,33,50
"ZNF665",0.934916145159006,0.999987879608351,0.999392493669624,0.999885376488588,0.971080902446132,0.999999913148218,0.74277688624063,0.245914706712484,0.983371857465545,0.656691082295173,12.0743914285714,8.61204411764706,11.1330666666667,11.4073787878788,16.984982,2.45594732828983,1.7295576596158,6.46054132415474,2.47094289442217,3.68261271405394,2.76655,1.841675,5.3125,1.8777,3.0955,12.90345,9.7559,16.47125,15.1959,20.157925,35,34,3,33,50
"ZNF624",0.505760948360665,0.377696419403024,0.773163172658079,0.999493578123605,0.659839197131553,0.432451833286822,0.984629573881135,0.169396098284751,0.263357730152452,0.943587828899372,123.400254285714,103.487738235294,67.1167333333333,120.650806060606,129.422468,8.26324036953086,8.50817346440214,9.02499059359313,9.46577365096413,7.76875296106792,93.78945,72.777425,58.59935,77.6588,96.0685,143.4059,116.6971,73.9597,175.2636,160.807,35,34,3,33,50
"ZNF841",0.646598702469056,0.848375365988857,0.524214643782718,0.316920165124582,0.012329203051462,0.999211197925041,0.998423035103806,0.75268407331734,0.787968453769277,0.134786351865741,391.798777142857,483.199188235294,222.932633333333,263.616439393939,409.532116,43.3763412477526,53.1005216568048,34.6697631523654,27.8248563894828,46.3185177230649,226.4053,245.19845,188.26355,138.2221,203.220075,464.14765,689.463975,240.4552,359.5772,549.2236,35,34,3,33,50
"ZNF615",0.697884000692279,0.995101914458694,0.894848443963919,0.972135655811878,0.330437153355549,0.9999131371607,0.998120869074602,0.808535398300764,0.986612189521511,0.86964501712405,199.993468571429,245.810779411765,165.459466666667,177.895251515152,209.881,18.9784427917832,30.7216737029288,45.235025837078,20.6595205546672,23.1563125022095,127.4101,106.010075,127.20105,85.7531,84.655325,250.0096,301.681,205.49025,232.4242,302.9675,35,34,3,33,50
"ZNF433",0.634624840211278,0.999731464084492,0.946360760425705,0.911825810382856,0.985343965913223,0.984112315411322,0.999997975592768,0.594917409208456,0.999577886146286,0.906015175301811,62.9896942857143,47.3571176470588,68.2049333333333,53.2772878787879,62.428834,7.58891629939408,8.17439830528297,19.2055873391342,7.63179642738761,6.98936824461478,31.57025,13.147625,49.3621,25.8065,28.78965,88.0723,59.9809,80.84375,66.2007,82.88375,35,34,3,33,50
"ZNF595",0.979515496388522,0.976689911255633,0.925888404652148,0.962824535164892,0.999972878416802,0.912440823770712,0.998582430682019,0.997276812720843,0.956199490752771,0.991791114777113,135.413457142857,159.851817647059,72.1822666666667,164.411709090909,146.562752,17.923961947547,52.3756529838073,26.1600726463271,21.182640443459,18.6782661598386,68.17305,32.7108,57.03135,78.5165,72.673025,182.1438,140.737025,98.2266,190.3783,175.2106,35,34,3,33,50
"ZNF460",0.996871685024884,0.991217623728851,0.976219202195355,0.91993932003354,0.988576662429524,0.933958609351218,0.873452793574385,0.978651971415725,0.926067899388215,0.999999421699335,495.048862857143,473.259758823529,566.2252,442.272403030303,439.939154,48.8080500464458,41.9686386698368,67.8406372093452,55.5499202696709,29.4665486175758,278.3003,332.702525,498.70665,207.2601,289.488375,593.1722,537.113475,605.7027,556.7806,580.51245,35,34,3,33,50
"ZNF81",0.912204451801206,0.785079033919587,0.931367421854271,0.103097054568279,0.494237739588053,0.999904037818567,0.0805962315090674,0.484733465004532,0.999642754622522,0.999903572646878,259.195402857143,237.113070588235,185.758533333333,195.015145454545,198.46216,20.5126746832001,20.8013707905915,33.6853793966726,17.0413371852961,13.1031561693746,178.9721,151.057775,152.596,113.4603,140.244525,351.99555,311.504025,207.4597,234.5679,246.45305,35,34,3,33,50
"ZNF780A",0.722486516130685,0.998451996323785,0.933602687041157,0.822304227925984,0.153188425721779,0.999909494463773,0.997994530589366,0.83313619364459,0.994146220027289,0.590017601717527,276.27988,316.508329411765,252.993833333333,241.603084848485,285.393938,18.3299415523179,29.8225471346016,26.2407564637743,18.5881177128478,19.3366825705126,197.0455,207.27385,232.7516,162.7323,194.493175,338.81245,344.9216,277.576,304.7619,352.648975,35,34,3,33,50
"ZNF461",0.497639690245359,0.953130638313514,0.999993945404837,0.876746574018371,0.968830491878952,0.997426386204562,0.999293698746773,0.562987966971785,0.969265378633052,0.931820975954847,80.3836828571429,60.6004,58.3873666666667,68.5731606060606,77.706032,10.114585392098,6.69881546179978,5.25318809909225,7.95818408878218,7.94720637957122,35.4063,29.234475,53.135,44.9528,36.10685,100.7729,72.407025,61.094,83.5194,107.847025,35,34,3,33,50
"ZNF181",0.999971137214547,0.664600077096835,0.638723187759623,0.519073957580569,0.45985896092791,0.954285574013615,0.99976212652763,0.999996224658128,0.611706985004316,0.335174963787273,176.15284,178.116676470588,113.992666666667,146.855751515152,179.205984,11.5952730431281,16.9258316042229,3.19617392118208,9.12434192743315,11.39305986858,136.1471,119.389275,112.2583,118.8322,117.163975,217.9952,199.133525,117.18485,174.7412,213.121875,35,34,3,33,50
"ZNF44",0.916548348080043,0.998600000213452,0.971866403547982,0.66898093100885,0.201544328723731,0.999040088019805,0.975481143622177,0.561044112133771,0.999996038700493,0.9109465130016,224.065605714286,243.488894117647,207.8348,193.054490909091,211.500462,17.6214123485266,18.2550576932788,21.6852435569291,15.1308035701672,12.5180988895722,155.3473,166.9103,186.62375,132.6371,155.211925,283.22485,289.3457,222.3462,241.755,263.1224,35,34,3,33,50
"ZNF790",0.26058309938317,0.714593051292814,0.238923381734847,0.420866707047909,0.998677697411981,0.293745665255464,0.999995019221561,0.164558169426605,0.720664252062474,0.303480991373789,63.8345114285714,40.3799382352941,100.417233333333,43.6529424242424,64.559484,8.6502798357832,7.06270809543726,20.5922633268204,6.05132817608487,8.12811385594236,24.65545,12.504125,80.06985,13.249,15.28335,100.542,55.704225,113.333,65.9883,89.65915,35,34,3,33,50
"ZNF677",0.999050500588514,0.961278044165975,0.936711395235558,0.999376079288065,0.999999927551484,0.939632295387888,0.556536696679051,0.391615828090156,0.999946289609287,0.416386114007673,10.0265971428571,9.07612058823529,16.3094333333333,9.16557575757576,15.171982,1.9863451229677,1.57919017449303,4.52643228762393,2.36041923136223,3.01548005479168,2.9645,2.81165,13.6464,2.2953,3.4367,12.8623,9.92775,20.81075,8.7628,16.0873,35,34,3,33,50
"ZNF823",0.143642810796771,0.90644167030758,0.999997654359674,0.905822026395467,0.0163024017601726,0.738212620907834,0.984774648023288,0.0233727894056273,0.817726762708077,0.992747198652184,169.900254285714,215.554991176471,212.773633333333,152.573424242424,160.466336,14.3440840718327,18.5136978934683,41.2177062088747,12.2343244178807,9.08793677357945,103.32775,136.936775,191.00475,100,113.2032,218.99145,284.371225,253.96915,180.0987,201.50895,35,34,3,33,50
"ZNF311",0.519561345722919,0.96594107632392,0.999999918116809,0.928096124467017,0.945539442772602,0.997529641892724,0.999979541593918,0.497675744745653,0.97097766679754,0.936720727364676,34.0604714285714,20.1786941176471,19.6378666666667,26.8649363636364,33.27283,6.64096030376843,4.29907647229005,9.174870566995,4.05943013520963,6.74220506663247,6.52585,3.14465,11.5221,7.5509,4.41005,53.29805,24.217675,27.40175,43.3664,44.733175,35,34,3,33,50
"ZNF347",0.545286650175837,0.999876336080298,0.99079892989866,0.797241477305404,0.994687985531972,0.998284081013973,0.975597633672429,0.168482195800584,0.995738376694327,0.381060899641102,84.8819828571429,51.6974294117647,76.5990333333333,60.4499333333333,96.707868,15.3709324138229,10.9555267640305,15.3804167575019,11.2879737119225,16.4949036451405,23.8857,12.105075,61.3791,16.4741,19.541575,99.63125,64.5242,86.12815,80.2134,132.117575,35,34,3,33,50
"ZNF273",0.506153974499854,0.800419071279181,0.989560527327684,0.990148347200881,0.804763247334576,0.888557197533219,0.999997973976181,0.456679014079433,0.803998058151206,0.991323305418206,226.627722857143,167.250108823529,122.948933333333,209.050927272727,224.764098,24.567806621101,14.7789824191918,30.4145450909228,15.5758780040166,31.1868493043062,134.152,108.2277,93.084,145.7536,104.0167,262.6122,195.890825,142.86615,278.2185,238.651475,35,34,3,33,50
"ZNF84",0.298236894980143,0.481782872367956,0.914797341935963,0.698624271489757,0.968720088652331,0.803222548836114,0.483913383767455,0.987617927715886,0.833712198329166,0.999620551894565,663.440154285714,509.231579411765,340.954333333333,560.503854545454,545.542674,81.7991778013034,39.4211114882502,47.7311009304672,55.6995674357831,36.4873787403299,403.1132,347.94095,300.48505,352.7815,360.1964,755.2395,627.185375,383.10635,675.5757,698.8019,35,34,3,33,50
"ZNF667",0.999999640162945,0.993199204373918,0.992322044299591,0.999830991681258,0.999646983689824,0.99651674038288,0.923043649108015,0.91275150770492,0.999946746455938,0.969946771276154,18.38476,18.0776705882353,27.5730333333333,19.8298060606061,24.924556,5.96607184608731,5.02218547380414,13.4849696967072,5.20396301679492,6.20933221778261,3.56975,4.7982,14.31515,3.6697,4.535825,16.5476,16.68285,36.33615,20.1521,18.712475,35,34,3,33,50
"ZNF649",0.863513631225049,0.999933086504345,0.998962620881088,0.999001389290283,0.737649103614445,0.999320562803358,0.977890087478858,0.476123241676996,0.996842611785781,0.998450681719397,134.687394285714,111.891864705882,127.085766666667,140.749575757576,147.015956,11.7550154492748,14.9128051961938,33.2674312616876,17.1525863361779,16.4856682669455,101.3053,46.9629,105.5099,65.6429,70.88705,155.61675,148.735775,159.8032,198.0537,199.180025,35,34,3,33,50
"ZNF248",0.310148773199268,0.313281038729539,0.782025673502305,0.292288607528909,0.999998672703093,0.793540586172787,0.844865760059594,0.822160584704492,0.525135521063031,0.799567969808583,299.293928571429,248.601614705882,173.0431,247.288893939394,274.624696,19.3294336731081,17.5073328218638,38.7217588839057,17.3436405652971,16.7097412713772,223.75875,174.7386,139.99985,173.6559,184.086525,365.44155,323.01215,207.04725,300.3062,326.7021,35,34,3,33,50
"ZNF544",0.999490145049687,0.990606910772857,0.982037818450848,0.991051146792453,0.963073803652951,0.998698735092271,0.813845336119158,0.917819081258441,0.90771786673111,0.525874134229259,606.030134285714,621.6841,523.406066666667,573.126872727273,677.25616,39.1374312595888,63.7821813613065,110.525840920413,43.7344694672366,44.3506436110766,444.29195,435.6953,438.7136,390.0492,437.121725,715.0669,715.110425,627.2532,628.0295,813.088975,35,34,3,33,50
"ZNF251",0.969879113151814,0.850760498787676,0.942607512132347,0.941695255423316,0.999929726541647,0.955906328171664,0.979995687882553,0.999946256259027,0.926503384390282,0.998868372461851,302.000337142857,277.680732352941,204.771833333333,272.494106060606,282.091644,30.9535247825559,25.2809488582232,24.3128098646463,21.6610171305408,24.6598203175621,185.81945,169.243425,186.3677,171.5161,161.6166,367.0736,357.2118,227.73255,357.8112,322.854175,35,34,3,33,50
"ZNF607",0.836949949824382,0.989514439953862,0.999997226701175,0.99497143117355,0.969212708918592,0.99781613399447,0.983631108412542,0.464862916293808,0.960764773547288,0.87707486963458,169.949094285714,139.539732352941,135.2211,158.391309090909,184.270908,18.1661745040269,13.906232924385,14.5406885198054,20.1566562652509,21.9194127267172,95.87315,80.085,122.1865,84.8953,72.460725,240.7115,197.170225,147.31945,235.1967,260.127925,35,34,3,33,50
"ZNF334",0.77663559953541,0.999083471323931,0.952817449199321,0.999976727247272,0.836994807777112,0.998373375242728,0.692092303504607,0.999999584884401,0.947216685388479,0.769558384355225,39.78082,81.1418676470588,17.1247666666667,43.405103030303,82.353998,15.0499391316532,34.8346764712961,9.62310267885456,12.0681001195476,24.9941735301295,3.4938,4.673525,7.80495,4.2455,6.64275,24.26075,56.65745,23.86045,55.8618,63.7604,35,34,3,33,50
"ZNF485",0.502990776100442,0.983086553332128,0.764920797668567,0.999707456364188,0.639362830093895,0.972639467091585,0.656986768325623,0.995353972188475,0.832344189195447,0.792234215437114,64.4188714285714,81.3151970588235,50.1473333333333,66.4444666666667,77.561366,6.3272462826191,7.90289197824521,7.79895495698694,6.23584290041442,7.31766587036794,36.6563,47.262825,44.36545,48.4848,42.84595,77.6931,95.56105,57.57095,72.4294,92.969625,35,34,3,33,50
"ZNF192",0.874055597776057,0.68600357819836,0.886750505703852,0.66367404502929,0.994912733543434,0.940238097209676,0.999999892395799,0.850438215306046,0.682230606463008,0.609867119740088,614.670611428571,547.529441176471,385.057933333333,519.530724242424,612.989188,51.2099426212252,43.2577630288886,39.5886971841852,59.2760851997937,39.4400785936319,360.75335,376.2792,353.2606,305.919,417.759475,783.44475,668.510375,421.38075,660.0364,834.454275,35,34,3,33,50
"ZNF442",0.599806657173247,0.997776617873102,0.998976321613671,0.877738013078451,0.988823824841431,0.999996032917189,0.366566540422303,0.999279517077124,0.996638117944641,0.940921625565303,18.1127314285714,13.8376941176471,15.7657,15.2877151515152,13.186794,2.48646317240856,2.34250348348927,3.94747692710166,2.33351435951504,1.15908345662234,7.35685,5.47275,12.25305,6.6445,7.752275,24.289,14.9617,19.0818,22.2199,20.318425,35,34,3,33,50
"ZNF813",0.924897757419574,0.997769021362407,0.999999998177744,0.887852596215173,0.423962624615097,0.95877845914607,0.744585570313381,0.231133637239266,0.938589159517079,0.999688550464649,63.9043371428571,47.9421647058824,48.4031333333333,82.0531515151515,85.558954,10.8638045788169,12.4626319497703,16.6845856982159,12.9722267307768,14.1733365085247,15.28045,8.07345,31.9315,24.8991,10.054425,90.5632,37.701375,58.94015,98.3839,118.944075,35,34,3,33,50
"ZNF26",0.98107225603864,0.371876218825453,0.509101009397736,0.88360866745138,0.995583374260965,0.609428189187101,0.975760300410693,0.9999999937612,0.492660123334364,0.993095847321226,287.974,271.201185294118,151.533866666667,259.598693939394,271.558882,26.0181222324377,20.7681690089587,10.0849782869264,20.8073695651893,15.7634102457314,191.875,183.967675,141.8974,190.5914,216.45845,316.5628,348.676625,158.92775,294.7743,309.60975,35,34,3,33,50
"ZNF69",0.0640034588259221,0.9991559176676,0.924729909088284,0.830652178386861,0.00304961037383389,0.962408420894214,0.391784250067111,0.79170720887309,0.994167265130586,0.0360552480152168,29.9307457142857,57.2606441176471,36.2841333333333,19.0658,46.58908,5.85544671067046,8.90185091062496,22.0475910666247,5.20783739107645,6.71960646356676,4.1698,10.6827,14.23895,2.7847,6.198875,61.71155,80.616925,47.5889,20.1471,81.60455,35,34,3,33,50
"ZNF583",0.963461670432903,0.941200502208877,0.987787563180369,0.999582516259896,0.91033001909141,0.916700984842065,0.996914772745567,0.995604521988344,0.967806937888771,0.980025103435604,24.0222742857143,28.5749117647059,37.0355,22.5911606060606,26.18499,3.90652502767543,6.9224353233657,5.79892534383168,4.16905207658654,3.53576512221491,9.8072,8.482825,33.34835,6.0761,8.017275,27.0525,31.331225,42.7552,33.3811,34.3413,35,34,3,33,50
"ZNF568",0.822653919043428,0.998949128217905,0.999831965397191,0.950243607113004,0.997362486354818,0.999999804174906,0.999307964181665,0.634564291154483,0.996645566520133,0.84724741868883,48.0481028571429,34.5086147058824,39.7414666666667,38.7764787878788,50.785156,9.02989653991513,10.1198747053429,4.45499949806706,6.17232529558988,8.16995671092529,10.1002,7.17975,36.04455,9.5302,9.858675,54.74135,41.2486,43.7428,56.3243,62.123075,35,34,3,33,50
