"gene","Stage I-Stage 0","Stage IA-Stage 0","Stage IA-Stage I","Stage IB-Stage 0","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage 0","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage 0","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage 0","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage 0","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage 0","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage 0","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage 0","Stage IIIC-Stage I","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage 0","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage 0","Stage IVA-Stage I","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","mean-Stage 0","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","SEM-Stage 0","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","Q1-Stage 0","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q3-Stage 0","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA"
"ZKSCAN2",0.160505526287035,0.298923120185602,0.999999963036545,0.300763505776439,0.999996912723172,1,0.96815714820419,0.99823218021522,0.999865605432237,0.999931290180859,0.259306293835312,0.999285887065604,0.999999997296157,0.999999999996317,0.999955540138727,0.255928851460011,0.999683657888968,0.999999999564216,1,0.999944434384024,1,0.496300102629355,0.853278497067617,0.998028675085806,0.998361918407433,0.999999984322644,0.970086219089132,0.973139729007563,0.326043419212437,0.999522242696175,0.999999980759563,0.999999999740474,0.999984104643713,1,0.999999999989825,0.999513962117911,0.308265734743027,0.999922210248946,0.999999999669395,1,0.999967153647435,1,1,0.998816561624893,1,0.661368130143008,0.907857780674219,0.996753741819842,0.997549559418706,0.999999999958133,0.992105920926973,0.991318718362321,0.999999996875091,0.999226241625422,0.998393788492035,0.17951388487147,0.99999999999253,0.999999276043513,0.999985530930556,0.997241858657826,0.999466623855459,0.99969548900313,0.939241637481209,0.999470735509056,0.999860220648307,0.941575275281503,0.332995492700387,0.999999999990845,1,0.999999999872667,0.999784094746019,0.999999950160948,0.999999983274178,0.998879084499045,0.999999825233195,0.999999987110292,0.997621799682781,0.999999995855687,374.9544,125.548475,143.01942,148.884471428571,212.8339,154.662735897436,153.18775862069,183.79662,158.443575,154.25559,194.407857142857,116.4101,135.823333333333,NA,11.2506092527527,31.7844018022426,20.0096201209475,NA,11.5729928616573,14.2219752459579,19.7515850083464,15.5298871429543,35.1573418054369,48.2026664288095,17.1646767019267,27.3873653839584,374.9544,109.958325,108.5318,118.7126,212.8339,103.9146,102.6603,128.0755,128.032025,80.727425,136.7481,88.2999,117.11875,374.9544,138.832175,155.7968,191.8596,212.8339,173.62765,186.9126,203.0269,183.759125,174.440375,178.53435,145.61075,162.5006
"ZNF689",0.000356872741826053,0.000112776954011684,0.999829086084398,1.94856727306902e-05,0.963446251198705,0.999999272769988,0.0792967159469772,0.999999530231912,0.99959428297792,0.993690527316288,4.77216157945826e-06,0.767034955343913,0.999991831961677,1,0.989744821948244,3.28426528470871e-05,0.999582904978433,0.999999999923713,0.999184457452438,0.999745968093099,0.916382672893788,1.67868899223489e-05,0.987048062045342,1,0.999997739959884,0.998557984355742,0.999399900651969,0.999992887929618,6.14404373570077e-05,0.999944618011419,0.999999999810669,0.999603322953639,0.999844375917145,0.98726660597346,1,0.999998446005214,9.82737065791106e-06,0.897803698607077,0.999991808166542,1,0.989757660672449,1,0.991659417497569,0.999928323814568,0.996916421093738,0.000827780486540752,0.999999986732518,0.99656403411179,0.871791909028646,0.999999997553279,0.536912840314074,0.987698124390394,0.915157653107372,0.997067749831659,0.738845886793247,1.4381001895214e-05,0.854582803076642,0.999259604753275,0.999997936933787,0.968115960037501,0.999985922983175,0.974990030416806,0.997469068941003,0.98357213885281,0.999999246445216,0.710753870659858,0.000230420036929413,0.999761979197826,1,0.999999999425372,0.99932821076187,0.999999996620948,0.999999985232134,1,0.999999979327264,0.999999986107272,0.996974208324382,0.999971521116165,649.2401,227.67705,188.95284,164.749728571429,269.8734,164.610797435897,198.096465517241,184.284384,199.804208333333,160.87766,242.809414285714,136.347325,180.200733333333,NA,24.3713019841912,40.2326610111312,46.5336314463181,NA,9.36638032467491,16.8485250146641,15.706774768898,19.8994072034497,24.5213945388158,67.4278656132979,14.2809413002887,7.350868944629,649.2401,186.123525,130.5779,69.97275,269.8734,124.96455,155.2597,141.6991,144.811525,96.2037,162.0432,118.33555,173.36915,649.2401,235.011575,227.3887,266.66125,269.8734,204.4409,209.6379,221.8234,233.370825,211.945625,207.2402,152.856975,185.96675
"ZNF19",0.999980774035525,1,0.998166272465339,1,0.995083918504196,1,0.999999999999227,0.999999721440713,1,1,0.999994864917287,0.999999999166306,0.998479286140311,0.993454354308178,0.999999974180957,0.999995799129867,0.999999998595715,0.998931312830433,0.995532589542162,0.999999980960094,1,0.994990538968646,0.994915808472686,0.629316000747724,0.399755848388677,0.999318430478795,0.565284296856828,0.642064764258381,0.999832675112472,0.999999996831592,0.977335037359789,0.943799672656904,0.999993668187088,0.999923395565906,0.999928886563008,0.999349984071178,0.999999706623922,0.999999576980859,0.999980633861035,0.999928996585966,0.999999999784303,0.999999993662623,0.999999998178609,0.823931676835019,0.999719306330031,0.99975258791838,0.999999963448666,0.980877814410159,0.958937439589468,0.999987765730127,0.999934202559348,0.999933758225108,0.999989112875235,1,0.999711979173906,1,0.998732507415445,1,1,1,0.999150013295662,0.999382779005478,0.736285181798424,0.985465890179663,0.999985079046708,0.986609233130357,0.999944633607907,0.999999999971565,0.998661812533667,0.997530938173505,0.999998042010464,0.99999990559514,0.999999881117283,0.999998291977425,1,0.999997383819348,1,0.9988756570817,30.2809,46.1806125,32.90364,32.7831285714286,35.2687,43.753258974359,43.5702206896552,56.734828,49.3775416666667,41.11967,50.6478714285714,32.453925,49.3652666666667,NA,6.90781413818121,3.74008714639111,7.6436959794054,NA,3.92535054632165,3.14164552269279,5.27641240024419,7.31315548084677,5.48861571149371,8.10963902953687,8.28754869501783,27.0522365992372,30.2809,32.239225,28.3949,22.40185,35.2687,26.32495,31.0373,41.474,29.1892,27.870675,40.48795,24.30195,22.55655,30.2809,60.860025,36.401,30.16905,35.2687,58.5322,50.609,71.0368,68.605475,49.72505,57.93365,40.942675,65.90605
"ZNF230",0.999283190200744,0.999760163644303,1,0.996620871261021,0.999999985534201,0.999999834342821,1,0.998224768719006,0.999339304139227,0.993090226763832,0.999392930372774,0.99999999999924,1,0.999994514992983,0.998401275017285,0.991638514253432,0.999992328867202,0.999983964545556,1,0.984148047983231,0.990039708867564,0.980906533102093,0.999387630431091,0.99945135582876,0.99999976593172,0.967262705672477,0.89367581347358,0.999999505918888,0.959134784389083,0.992825922072887,0.994480257630551,0.999913187719354,0.936584424964408,0.829935627841713,0.999620760051588,0.999999395741548,0.999885971923733,0.999999980074241,0.999999999994251,0.999953554233946,0.999638699527776,0.999999996228508,0.995529688694032,0.962704382463314,0.902089150565112,0.962088734173216,0.996495458138301,0.996635593697676,0.999947831779191,0.941301213331776,0.945023511293292,0.99989308153956,0.999999680344378,1,0.952510387973259,0.99999424846299,0.999998216915101,0.999999964037929,0.999826446816124,0.999974412859548,0.999998986863973,0.997333742652653,0.984775624081373,0.951463200112615,0.999999999525801,0.967316496643056,0.999993935726302,0.999999770923221,0.999999996018364,0.999963454116016,0.999974374187629,0.999999928272544,0.999509328432168,0.996358077080052,0.983782190025876,0.999999999983368,0.988070560255534,1,34.2857,69.547075,66.98252,76.0308428571429,30.8609,67.3990358974359,78.201875862069,82.840096,88.9146333333333,63.43948,89.8365142857143,57.89635,58.7868666666667,NA,6.05583115997507,10.9268569725882,12.9034774748968,NA,4.96377971305231,7.03309587453914,9.80342274795642,8.9079397097718,4.56764760376474,18.831942207317,9.44385937284999,9.18779861960657,34.2857,57.9415,55.4816,55.8927,30.8609,47.77045,54.5467,52.0596,68.5,58.3608,48.2914,49.403125,49.74105,34.2857,80.388,64.8485,82.957,30.8609,77.9924,87.3174,91.8999,102.8348,73.964475,114.2452,61.270725,64.7032
"ZNF222",0.988448169078571,0.999030541949619,0.999999290927325,0.9999319235141,0.997872536689237,0.999999789567652,1,0.990371059746987,0.999257511404613,0.999953662455461,0.999800880859336,0.985626986439238,0.999999639383738,1,0.999860663744532,0.995866366065515,0.99999935183724,0.999999999995855,0.999810387080355,0.996714456532301,0.989209885340359,0.986810582490165,1,0.999998957351535,0.992885630418104,0.989032346156526,0.827339151007188,0.999993342551895,0.985748632929983,1,0.999997874144811,0.994659924173209,0.988069932681123,0.942906958984968,0.999994356920295,1,0.999812932812827,0.998517183837221,0.999999982320334,1,0.999867802941361,1,0.999903860732459,0.992852176156324,0.995457373953818,0.999644455951261,0.999885698741088,0.999999999966381,0.999999999676826,0.999740175651376,0.999999999862448,0.99999923137177,0.999639759679604,0.999662344137459,1,0.999926157224137,0.999826758753703,0.999999994694384,1,0.999948686077679,1,0.999996535804889,0.999665096329394,0.999624772234567,1,0.999999999999643,0.999999761908682,0.99188902187855,0.999939313343447,0.999999930506411,0.999999874754062,0.999998422635042,0.998178456573898,0.985996548030826,0.9867146849124,0.999998735574406,0.999993466493794,0.999999887243961,11.3605,33.59825,28.92098,24.6000857142857,11.8272,25.247458974359,30.3474655172414,33.078816,33.7320333333333,25.65599,26.8678857142857,25.31275,19.9733333333333,NA,3.16797999993687,4.81237333873838,5.59202341798985,NA,2.19925810489651,3.13238501665165,5.00848612257796,3.54202638668741,4.10420712192447,6.93678385411968,4.31908567841621,6.52526032618197,11.3605,26.862,21.6409,14.6917,11.8272,15.77355,21.1937,17.7026,21.8836,18.327875,14.5029,18.31885,13.8884,11.3605,40.171875,28.5618,33.2061,11.8272,32.0487,33.0671,39.7858,44.409175,31.638925,30.5835,32.10505,25.0565
"ZNF221",0.999952094735438,0.999725610577646,0.999999998312049,0.999991694545118,0.999999999969953,0.999999589640778,0.99999999910105,0.999999986721201,0.999999322588068,0.99999999979082,0.999910463429954,1,0.999999992731914,0.999999998732107,0.999999969428027,0.998181835952507,0.999962162789769,0.999999999871458,0.999354014870516,0.999986479657959,0.996280133735259,0.999599730033811,0.999999992350962,1,0.999996386253296,0.999999234065901,0.99999931137971,0.99999821747254,0.999223195603951,0.999999542961694,1,0.999973241699768,0.999996734659422,0.99998937425811,0.999999999990887,0.999999999900084,0.999821632163316,0.999999999988694,1,0.999999927570713,0.999999805141497,0.999999999901101,0.999998742112299,1,0.999999998351474,0.99991035462447,1,0.999999999986054,0.999999997756641,0.99999994320431,1,0.999997862261922,0.999999999987571,0.999999988675198,1,0.999979491959238,1,0.999999999102988,1,0.999999996171953,1,0.999996770174724,0.999999998672737,0.999999918562158,0.999999999992032,1,1,0.990589246533272,0.977015930895376,0.997761991494336,0.999999935765344,0.9717060821555,0.827134007065804,0.931631787389214,0.918679195340727,0.972028567773194,0.986521786768009,0.997444565926494,8.0243,27.584175,31.86476,24.8181571428571,18.0909,27.8264461538462,34.7893172413793,31.052544,33.1290083333333,29.92044,28.9297857142857,27.090625,6.25876666666667,NA,10.2862266787533,8.56193839621613,9.56513997500092,NA,3.84367772678458,5.21483803159458,5.90363683698752,5.4681817619928,6.59903332141576,9.55995468387916,14.7325315700423,0.780861243186721,8.0243,7.807175,22.594,9.4481,18.0909,11.0101,17.8792,10.2419,23.71475,14.70105,9.63185,11.351375,5.74305,8.0243,32.843125,48.4848,28.80595,18.0909,35.433,45.8937,40.0589,40.83685,40.61585,50.5074,31.70095,7.0244
"ZNF233",0.999999298697346,0.999999999975264,0.99999864859679,0.999998822260746,1,0.999997175763525,1,0.999992795707039,0.999999996094533,0.999989289577329,0.999999969039578,0.999999977736101,0.999999993761996,0.999999901224896,0.999999269178246,0.999906773550414,0.999985791538921,0.994998853924322,0.999997893972572,0.999587333383672,0.918142089036533,0.997934251250754,0.981979495188901,0.887588223166399,0.992691388719911,0.994431396890915,0.285492719925523,0.998050766400844,0.999955025991407,0.999999367277054,0.998881664356713,0.999999919246291,0.999781825217916,0.996417747085577,1,0.999494145117645,0.999999928059111,0.999999999971425,0.999999979283938,0.999999999623536,0.999998741574396,1,0.998959644348963,0.888796625022148,0.999925420558973,0.999999876870393,1,0.999999954226626,0.999999999993195,0.999998185602899,0.999999999996337,0.999892762087309,0.968464009498482,0.999991404290037,1,1,0.99993453725835,0.999999999886332,0.999901948591278,0.999999999997752,0.999994115863245,0.981438910305126,0.822747045581239,0.993839063083012,0.999993409164888,0.999991779455742,0.999999998058479,0.999999999476829,0.999999999998757,0.999999997605299,0.99999993484233,1,0.999951856063946,0.993590046760056,0.999990038825613,1,0.99999999999894,0.999999981781496,10.9422,25.221875,17.09092,26.0057857142857,7.662,21.3459102564103,32.2524,39.9748,31.3116916666667,22.52702,23.3116,12.8107,20.3080333333333,NA,4.00011736206175,3.65144087140953,5.33331170052586,NA,3.07563919261592,5.03405085130965,9.50798453059147,7.17670945786753,6.00374705414692,5.42577361286805,3.57965927382295,8.40010252007544,10.9422,16.646275,10.3678,15.96665,7.662,10.1114,12.2721,16.4564,15.2619,10.6006,11.25315,8.1941,11.96495,10.9422,33.21625,17.8622,36.69535,7.662,22.31165,34.7222,41.456,37.20165,24.911325,34.4368,16.8412,25.32575
"ZNF235",0.999986630474511,0.998889859226745,0.999972121377435,0.997860120110204,0.999736184935546,1,0.999999999989966,0.999999956988509,0.999943936045873,0.999865775193732,0.999655925919154,0.999998788292415,0.999999936352904,0.999995649926908,0.999993149085235,0.996329643712408,0.995954557871063,1,1,0.999749122882667,0.998538061368939,0.996829538858494,0.997469560947748,1,1,0.999795972400691,0.999484553685753,1,0.983423194409023,0.95124854436756,0.999996881261395,0.999998432502673,0.997633704439323,0.957815022000595,0.999960686259766,0.999942144879128,0.999567482872837,0.999998296927127,0.999999999721335,0.999999968302174,0.999988498204006,1,0.999998392044991,0.999999477177313,0.998297754652149,0.999997124752796,0.999999999998854,0.999836357037654,0.998908317316677,0.999999997215951,0.999969487577163,0.988571218253166,0.992154132338075,0.919079113118475,0.999973872313876,1,0.999129898397976,0.963732379703728,0.917216456210752,0.999999999999289,0.95524420433864,0.773426252521316,0.800271394448393,0.588871184374345,0.970521582574698,0.999856493870963,1,0.999487592758492,0.976594341186973,0.948710432240337,0.999999999996462,0.978768528390489,0.871825958282108,0.887714002506895,0.720217470864588,0.983652810249638,0.999907057445684,1,40.6395,69.730475,86.4529,88.4946714285714,52.172,78.3195435897436,88.8683689655172,88.238896,99.2613,80.54778,66.1782428571429,44.746075,43.5346666666667,NA,13.6055241076629,10.3708578288876,16.6826651265505,NA,6.76780510395246,7.64965641147678,10.5370038870394,13.6398692544554,12.3176825428758,11.5052739429495,8.3877169128807,18.5740257207328,40.6395,55.7627,71.89,53.1857,52.172,49.2585,64.6815,62.906,67.0142,52.7723,43.60845,39.169475,28.26985,40.6395,82.28945,93.9993,121.7468,52.172,99.36685,110.578,102.3762,116.36585,110.804375,86.17385,54.7114,60.3314
"ZNF208",1,1,1,1,1,1,1,1,1,1,0.999999956197647,0.999824573761035,0.999943080599034,0.999868769824419,0.999999996668311,0.999999967431171,0.999901434635734,0.999964227012942,0.999923630922889,0.999999997679761,1,0.999999114261185,0.997224456584906,0.999103185588267,0.997925649222915,0.999999864816863,0.999999583742552,0.999999570511815,0.99999999992487,0.999999987752241,0.999999982882708,0.999999985485541,0.99999999999955,0.999999512528356,0.999999831695652,0.99986876219106,1,0.99999999999969,0.999999999992437,0.999999999998789,1,0.999968219511592,0.999984870852264,0.998863281893316,0.999999999974113,0.999999999994118,0.999999999909228,0.999999999651311,0.999999999851624,1,0.999999466429372,0.999999755572441,0.99993254593721,1,1,1,1,1,1,1,0.999990224572302,0.999993813987092,0.999782949877019,0.999999998303599,1,0.99999999997345,1,1,1,1,1,0.999988659700291,0.999992227019575,0.999819896656697,0.99999998981415,0.999999999980856,0.999999999557248,1,3.6474,11.9878,8.51792,10.9954857142857,12.1315,46.5724461538462,45.6732310344828,59.769744,29.3319,19.67037,24.9642714285714,10.79155,5.1869,NA,3.1428050855429,2.7263885327297,6.18164168680243,NA,14.3819414987415,28.8090058374169,33.0096923106301,4.68883647728918,7.96293698034212,13.1352139439084,4.77052983159802,3.12659160482039,3.6474,6.2759,5.0438,1.74665,12.1315,3.40915,5.0599,3.0123,17.77315,5.007575,2.46335,3.1786,2.2668,3.6474,22.14165,8.4133,12.2871,12.1315,34.85495,22.7045,27.7016,46.82355,16.80555,36.08115,16.3524,7.61465
"ZNF714",0.998974721464664,0.999998115275547,0.999902358768202,0.999958994721482,0.999998724922068,0.9999999984754,0.976205854533249,0.999671716964723,0.990051965078451,0.996265872821005,0.997721236153533,1,0.998542302648738,0.999928551697449,0.999659037600976,0.999975341781767,0.999732066263033,0.999999999972697,0.99999999999812,0.990271934475085,0.944887955704333,0.999865409640345,0.999998126423115,0.999999747103502,1,0.996138711208566,0.998594415815892,0.999999800261892,0.99972928704624,0.999999995981804,0.999997349434416,0.999999999554147,0.998311441081559,0.999997439789561,0.999996563645263,0.999999999965895,0.999992370837376,0.999810368934647,1,0.999999999805874,0.98952147304968,0.992126311050415,1,0.999999705129033,0.999996190330654,0.973302624103188,0.999524458075931,0.94345380567966,0.976770160358552,0.999999874945475,0.998002345211162,0.7884972876485,0.928278438228549,0.986870824728853,0.878083300673302,0.991533093142241,0.999997972478523,0.994898210384577,0.999090518898714,0.999998573891594,0.999997113185939,0.988757587285312,0.998305913997639,0.999802814126589,0.991405010429206,0.999999999963341,0.999999985514396,0.999404836857275,0.999999999752709,0.999998946641942,0.981590934024368,0.996546253980429,0.999999632722313,0.999981675773618,0.999937086238024,0.999999985447734,0.93519407604815,0.989446187020214,551.4894,312.4099625,414.52804,374.9218,98.9678,303.522692307692,391.200182758621,363.169924,345.932758333333,402.92295,204.399114285714,235.3493,456.879866666667,NA,59.964056826277,85.4677092825682,107.62545670489,NA,33.1582517821801,37.2224005174171,49.4977487171108,67.3039969480599,126.340692508794,42.239730578046,103.791368068552,168.115066965827,551.4894,232.375325,232.014,156.05495,98.9678,153.0932,244.2077,165.3825,185.459825,135.257,119.86075,137.858975,310.3716,551.4894,367.85205,562.3851,555.60455,98.9678,407.25685,496.7402,532.09,512.665775,459.434675,302.2603,251.144875,601.5378
"ZNF394",0.999998809349689,0.999999618726693,1,0.999944347823325,0.999999744052032,0.999999681322466,1,0.999999990491115,0.9999999980935,0.999997265600872,0.999792990412634,0.999928137581458,0.999971491923567,1,0.99998618065182,0.999995462427143,1,0.999999999998393,0.999999747243552,0.999999941049753,0.998523027478991,0.999998928935171,1,1,0.999992670699225,0.999999993728933,0.990300797931606,0.999999999671941,0.999870873085446,0.999993059874473,0.999995126477362,1,0.999992076372644,1,0.999976101052754,0.999695817445353,0.99999331236088,0.999999999996007,0.999999999949274,0.999999997435663,0.999999876691604,0.999995302123456,1,0.999999998320845,0.999999763234204,0.999992172208295,0.999999999978447,0.999999999838186,0.999999999840698,0.999999829902985,0.99999974239406,1,0.999999997168087,0.999999982191751,1,0.999763756876351,0.999987704464366,0.999988141875902,0.999999999760124,0.99997794475231,0.999999999991142,0.999984839006024,0.999900766912382,0.999999999984946,0.999998796605347,0.999999728058353,0.526186302307248,0.104802057189566,0.162052466677169,0.261580801374253,0.642208411569417,0.128732141104388,0.0473232295586953,0.0363150219719997,0.202447805426381,0.115747180968065,0.175152977456462,0.564307840743446,225.8967,482.3219375,465.57008,591.693614285714,313.5043,618.340761538461,502.79754137931,470.15658,611.4139,521.54024,531.545757142857,664.701675,1465.98853333333,NA,52.473098855335,60.174820900925,143.858681516855,NA,127.452188490277,35.8313061069223,31.3212379725488,88.3899413238517,46.834737337138,57.8952668319262,186.576077761648,530.700044993008,225.8967,389.60785,363.1471,379.46065,313.5043,342.13435,391.9703,362.6626,401.68275,437.3947,420.8448,437.78835,1074.57195,225.8967,540.008625,520.2722,589.60965,313.5043,546.26935,586.6051,547.8025,697.61215,632.268325,651.98345,783.114675,1972.06225
