"gene","Stage IB-Stage IA","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","Stage IVB-Stage IA","Stage IVB-Stage IB","Stage IVB-Stage II","Stage IVB-Stage IIA","Stage IVB-Stage IIB","Stage IVB-Stage III","Stage IVB-Stage IIIA","Stage IVB-Stage IIIB","Stage IVB-Stage IIIC","Stage IVB-Stage IV","Stage IVB-Stage IVA","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB"
"ZNF181",0.994352989784468,0.957798809163253,0.999999992270447,0.956516543816381,0.999999994910845,0.999942470901816,0.999999890133949,0.99808188141825,0.972708003049603,0.895974022015554,0.976268695308107,0.999999987276531,0.999930026989948,1,0.965437079058102,0.940378824167686,0.999999999968289,0.999990877959751,0.999999997155018,0.883129971006722,0.999999989846042,1,0.999332075432779,0.991851372640078,0.998842458728341,0.999999999985296,0.999362294774401,0.997659797892288,0.999999998610886,0.991015659258258,0.953646573150244,0.974661484188911,0.999991621134431,0.98301428804974,0.964174646019021,0.999999987086725,0.998099675458706,0.999994306288319,0.998909329438972,0.999953379234655,0.999362351393535,0.99999678534136,0.999715043134114,0.999977483619863,0.997352083723245,0.999999999998176,0.997693580315172,0.976050059286655,0.983601081175717,0.999999999816594,0.991929761680497,0.974391992754199,1,0.999999925486962,0.999664819661015,0.999998766838604,0.99999153016282,0.999486276769584,0.999997643249116,0.999999998550966,0.999999154964084,0.999987711435094,0.999999981580359,0.999977509539332,0.999999999841501,0.999999929806653,97.081,200.8407,231.9889,179.128065,120.1074,176.526333333333,186.90527,106.727,74.061,156.947042857143,107.3674,140.4883,3.1542,NA,NA,22.3954476548475,12.1010764136915,12.4847635476653,17.9827828771118,NA,NA,39.819994396007,21.326,NA,95.5039,200.8407,231.9889,114.2155,107.464675,154.1699,138.881725,106.727,74.061,96.19375,96.7044,140.4883,98.6581,200.8407,231.9889,207.0313,141.6305,183.8317,216.66045,106.727,74.061,160.0174,118.0304,140.4883
"ZNF44",0.402288450910916,0.995114946111726,0.131441815834753,0.999991839339479,0.0687431281101361,0.999098184043119,0.999999929513954,0.132735546416673,0.998252363033796,0.999999996813697,0.999992328673066,0.082316439184524,0.999431679936512,1,0.999999995880976,0.999999984544972,0.120579787256564,0.996567086275724,0.999999085055419,1,0.999999533473166,0.976195413106534,0.0822534718181821,0.999999999769196,0.990092365718182,0.985966505320303,0.993105312754213,0.976695469839443,0.999976973928084,0.292404241303014,0.999999662765005,0.999999962627469,0.999999430063863,0.999999985435841,0.999997692425131,0.99997599640844,0.999669592038178,0.0567442234087722,0.999964949466121,0.999994501365069,0.99996356630344,0.999999476457736,0.999566707140504,0.998913008908351,1,0.999999999909778,0.313853220549888,0.998738436002761,0.999999988739464,1,0.999999983996404,1,0.990946856750414,0.999998871607107,0.999989676526649,0.999999999003909,0.482907395834828,0.999863448896296,1,1,0.999999999998452,1,0.998581778342973,0.999999969927269,0.999999963770376,1,256.3961,540.2289,133.0212,218.24652,229.673233333333,216.424422222222,234.38694,105.7568,186.6384,196.506571428571,238.7085,229.3874,23.2765,NA,NA,23.9399751303421,39.9491906689958,14.5846549012688,33.3529566785155,NA,NA,37.280775832335,36.4761,NA,244.75785,540.2289,133.0212,130.25755,169.265925,195.6061,154.0061,105.7568,186.6384,131.21145,220.47045,229.3874,268.03435,540.2289,133.0212,296.594025,307.0231,255.8699,279.236775,105.7568,186.6384,208.11225,256.94655,229.3874
"ZNF790",0.999999067347831,0.998987021337322,0.990569392227532,1,0.999995403113287,0.994607087884327,0.997297640641505,0.999999997794496,0.835028183504775,0.857215893490354,0.999999443046762,0.9999999998001,0.96932058626272,0.999688267903945,0.998686164841609,0.996623196962948,0.99999999876765,0.818850387142899,0.695099660537934,1,0.997045771122343,0.99977727679108,0.999999994273109,0.95382228516939,0.998966505082177,1,0.999987100927453,0.999999999998158,0.994109273927581,0.999988805190539,0.857243545499039,0.977760160888256,0.999997579842762,0.998122598660506,0.999995001300639,0.99999999057981,0.999998926574164,0.999999999967808,0.967766087117422,0.999684268258991,0.99955969698101,1,0.999136406819417,0.999993412808655,0.9987401821379,1,0.999999023367062,0.999007002853918,1,0.997227888695683,0.999999399054259,0.996534734940538,0.999771736433749,0.994021376418485,0.99999884957145,0.997721098874567,0.999998497013002,0.898337530444454,0.990672843358549,0.999999910141907,0.999523452482409,0.999999779234013,0.999999999904575,1,0.999701639536003,0.997680891378443,83.784,52.312,147.281,82.99645,36.5371166666667,64.6557333333333,37.79472,29.7542,6.1324,62.9030571428571,83.92235,14.2791,46.4396,NA,NA,15.8374735257329,7.28135481333049,15.049781627587,9.02879385798322,NA,NA,31.9826763443665,6.18105,NA,60.5642,52.312,147.281,28.1156,28.54,39.7812,17.0762,29.7542,6.1324,9.73815,80.831825,14.2791,107.0038,52.312,147.281,132.0683,45.446525,85.9274,66.135425,29.7542,6.1324,92.1985,87.012875,14.2791
"ZNF677",1,0.999999693464707,0.999999965288785,1,1,0.999998933021701,0.999995493340228,0.999999886771185,1,0.999412023053416,0.999999999822759,0.999999999999404,0.999999975108132,0.999999972663484,0.999996553795012,0.999999715727083,0.999999996144257,0.999999999962475,0.999872138025074,0.999999999467161,0.999999962209166,0.998272408903271,0.999634736004506,0.999998023746949,0.993524255197892,0.999918745884032,0.998182070351103,0.999569982406491,0.998797713998842,0.99975367646336,0.999999056409377,0.995418000967636,0.999956924259592,0.998805162873029,0.999745401093168,1,0.999999997095526,0.999999999974894,0.999999996456307,0.999999621854827,0.999999794192479,1,0.999999999798567,0.998998684153177,0.999364154567269,0.999995527218209,0.999999706403926,1,0.999947721132669,1,0.999998647968218,0.999999995513164,0.999994216670985,0.999997301467927,0.999999794691091,0.999396183741437,0.999883091233701,0.999999779128409,0.997641037257924,0.999987584034584,0.999467293011982,0.999907998742473,1,1,0.999735107772904,0.999999402792637,10.0478,9.8085,5.9593,9.809315,6.52515,8.74085555555556,7.48033,0.3234,0.7076,8.31395714285714,5.7366,1.3819,9.6706,NA,NA,2.38417604355174,2.19251999835045,1.86990047440968,2.28278841313036,NA,NA,2.60929811734307,0.5667,NA,5.2125,9.8085,5.9593,3.04005,1.89775,3.9781,4.121625,0.3234,0.7076,3.49995,5.45325,1.3819,14.8831,9.8085,5.9593,11.73175,10.1776,15.085,8.390625,0.3234,0.7076,12.3474,6.01995,1.3819
"ZNF823",0.865040417224226,0.63417916563991,0.0749636852163797,0.162145562975842,0.00685391140682212,0.999999834990558,0.556325256898283,0.0339249414171688,0.999888876145689,0.999570808724155,0.201476500251799,0.00875666446325785,0.999999956698601,1,0.999690433528353,0.721503572265237,0.0523086527033747,0.997147569259428,0.85606864218849,0.999989775544508,0.928809038452689,0.418067003219101,0.0365621157929978,0.99999999188341,0.999755168044767,0.994679872463828,0.999881057775124,0.96313622120257,0.788441384737222,0.123698325460307,0.999999999587559,1,0.999999391002389,1,0.99988108101215,0.999996714085278,0.253392378672435,0.0114937544468626,0.999999886403444,1,0.999928795216095,1,0.969774523360841,0.999831497398725,1,0.999638612004841,0.467076726045265,0.9493823672546,0.775901604424708,0.983620016891966,0.80403360100822,0.998445691138941,0.828744669405337,0.987194858887589,0.851009724850181,0.999995858728444,0.753271744755085,0.964221209363253,0.928915330280887,0.993787402250211,0.93150747828867,0.999303126747326,0.881330598862596,0.990074030616586,0.946688263458224,0.999999999995746,325.5277,490.8921,121.1025,151.65293,181.718283333333,148.830322222222,204.55955,89.2626,145.2916,151.877657142857,262.10185,275.9097,103.3474,NA,NA,18.5522446466616,32.9090189780088,18.9392777987072,27.5712861461068,NA,NA,27.4648368042437,38.85825,NA,273.854,490.8921,121.1025,93.257025,124.51625,105.4202,148.91685,89.2626,145.2916,93.7484,242.672725,275.9097,377.2014,490.8921,121.1025,165.71945,218.7217,177.5563,248.84735,89.2626,145.2916,224.25195,281.530975,275.9097
"ZNF311",0.999999936802138,1,0.999999991153579,0.99988552239044,0.998620026343328,0.99999400815181,0.999996473654265,1,0.999999878538721,0.69386032492433,0.999999999980569,0.999995009724231,0.999999999997398,0.997373562835621,0.99668243152371,0.999999999987127,0.999995290803985,0.999999999998268,0.995950403513438,0.996397655092493,1,0.999999951966875,1,0.99999999336619,0.99875394298373,1,0.999995925444054,0.99999616390957,0.999996823875426,0.999851880492493,0.99999907151563,1,0.998321130718949,0.999998682666475,0.99999842648152,0.999866112809366,0.999567993217678,0.997109203496642,0.999966857122787,0.999999990025884,0.755692439891109,0.995991820886295,0.99468656426016,0.997349411710871,1,0.999999999448485,0.999999999980953,0.999999999973536,0.997019075760818,0.999999999101706,0.999998985199686,0.999999062957629,0.999999999989585,0.999926181385932,0.99416674700774,0.999999135490757,1,0.999999863404036,0.99614077979212,1,0.999963898916541,0.999965222217338,1,0.999583041527112,0.993034426683913,0.999999997019437,26.463,7.9402,25.7529,49.63199,8.387,32.0725888888889,31.81724,8.4088,53.305,55.2252142857143,16.71315,2.7637,25.7086,NA,NA,12.349956313106,3.1867603473329,11.3661200324014,9.74707915669783,NA,NA,21.3561170226464,0.0957500000000007,NA,13.6087,7.9402,25.7529,20.126925,3.30615,7.8665,4.412075,8.4088,53.305,16.42545,16.665275,2.7637,39.3173,7.9402,25.7529,60.24525,13.0194,45.3506,54.593075,8.4088,53.305,69.4643,16.761025,2.7637
"ZNF347",1,0.999629317774715,0.999951440533818,0.999991916464399,0.999999953129881,0.999988548948419,0.999999999995357,1,0.999633463877106,0.999971455651325,0.999914048901072,0.999998828024015,0.999999459052892,0.999999951158614,0.999635526165731,0.999343816024839,0.999987125604247,0.999999981142213,0.999943466805013,0.995721203239478,0.9999999963077,0.999999964290196,0.999999998774732,0.999999560174784,1,0.999999996718407,0.999999999998063,0.99999999803486,1,1,0.999866650400633,0.999999297041541,0.999999999995458,0.999991655532625,0.999939610609304,0.999999980028072,1,1,0.999437477288701,0.999859664790793,1,0.998930664491873,0.990037438088278,0.999999988667273,1,0.999999999992415,1,0.999925242465053,0.999999937568688,1,0.99999683036022,0.999944958603559,0.999999999780487,0.999999999990454,1,0.999999981042453,0.9999999792525,0.998056887561176,0.99977331137862,0.999998714084653,0.99922194584867,0.997504878531216,0.999991443352578,0.999999998712245,0.999999275930795,0.999999325612323,36.89195,42.5035,125.9977,73.56839,47.5071166666667,85.7837888888889,96.78634,73.0918,33.4925,44.6917571428571,50.47525,2.7637,30.47925,NA,NA,21.7786946760987,12.6868990118,21.9235958820719,41.7851982253184,NA,NA,27.4181198640074,8.97825,NA,21.652325,42.5035,125.9977,19.067425,22.950575,44.4323,11.638125,73.0918,33.4925,14.84235,45.986125,2.7637,52.131575,42.5035,125.9977,66.896075,62.26825,100.2486,166.653425,73.0918,33.4925,24.3555,54.964375,2.7637
"ZNF273",0.999559335867138,0.999999987634078,0.99999885197006,0.999999937559296,0.985253654578373,0.999978058536978,0.997497535079784,0.999999999946267,0.999999558700067,0.516333471168856,0.999968608061174,0.999997481111778,1,0.792960879999468,0.999975734141633,0.999750775183012,0.999999783463156,0.999999999396321,0.573348220467823,0.999999595446567,0.999999998861999,1,0.999952626782727,0.999999999842294,0.999999960690112,0.999934152490775,0.999999793539509,0.999997334129445,0.999754295748409,1,0.999999591259044,0.989953245004655,0.999999999999205,0.999999309268126,0.999999960582207,0.999975856130136,0.99983979641314,0.999999789429133,0.999999999642757,0.750794763481431,0.999999744015017,0.999999999791896,1,0.999998095666596,0.999999960500084,0.998599515374443,1,0.999998583831179,0.908758261169108,0.999999999994446,0.999989058113959,0.999999376878738,0.999914710187354,1,0.999999464350876,0.999933762904381,0.999999999999005,0.999999964261834,0.995753867060596,1,0.999999972376452,0.999999999581701,0.999994692187611,1,0.999999999532929,1,304.84585,125.6422,240.0766,350.446835,160.261483333333,217.598555555556,198.10796,290.1035,136.3288,199.312171428571,138.96805,157.5311,28.72365,NA,NA,59.4481426242903,32.8043021466943,39.6890446720576,20.1315365797889,NA,NA,41.4365032030059,25.96955,NA,290.484025,125.6422,240.0766,195.734425,91.22185,105.3826,173.1104,290.1035,136.3288,124.66955,125.983275,157.5311,319.207675,125.6422,240.0766,404.590425,206.82515,302.3371,230.83905,290.1035,136.3288,237.47475,151.952825,157.5311
"ZNF84",0.999976721664276,0.999999990348815,0.999999994488116,0.999889287804284,0.999999999677272,0.999999999974469,0.999999909510286,0.999999503256063,1,0.999996420824856,0.99999999992404,0.999988179852948,0.999999999835366,0.998281304561939,0.99999999387436,1,0.999937548957972,0.999999986257911,0.982784544847939,0.999997681794518,0.999999999325013,0.999986860579504,0.996745361524493,0.999817027011855,0.987806962010752,0.998719578685428,0.999632836154267,0.999890941144209,0.999912181717495,0.992661091906936,0.999372785325862,0.971399521502566,0.995716164801672,0.998401356031909,0.999390486892503,1,0.999999999994468,0.999629044729118,0.999999135429078,0.947348302889475,0.999847042660395,0.999995220813282,0.999999971233424,0.999991820097296,0.999922286749288,0.999998518895837,0.997623652352876,0.999938537597809,0.972362246250565,0.998650075968165,0.99972654340214,0.999952011962208,0.999999999871762,0.999999976772374,0.999999286561218,0.977788610452619,0.999980073323438,0.999210893812792,0.996339327702226,0.987670517096662,0.966986833193552,0.944851972986745,0.90068945798459,0.858314189441032,0.909429318285814,0.878821598152003,540.18735,873.8907,699.3721,776.53913,670.9052,605.227444444444,558.5121,224.7736,158.9716,487.621171428571,331.6815,1253.3395,198.40185,NA,NA,141.897894193794,90.8331327722067,133.250636440643,66.0292205468273,NA,NA,104.265917018873,89.067,NA,440.986425,873.8907,699.3721,350.4972,589.62255,366.4073,404.6429,224.7736,158.9716,358.7559,287.148,1253.3395,639.388275,873.8907,699.3721,965.17805,774.078925,836.3374,658.3308,224.7736,158.9716,578.3044,376.215,1253.3395
"ZNF667",1,0.999999938982144,0.999999927131665,1,1,0.999999519662018,0.999999999978925,0.99999999988554,0.999999996271291,0.999999984018945,0.999999983014623,0.999999999987847,0.999968396031676,0.999985884469122,0.999892281247487,1,1,0.999999708712797,1,0.999999997672611,0.99999452175047,0.999999537172997,0.99999958116813,1,0.999996567664295,0.999999932666257,0.999890029010857,0.999997807546227,0.999999640903833,0.999999664434224,1,0.999997315993831,0.99999995258187,0.999906253203407,0.999998296131076,1,0.999999999991965,0.999999999938401,0.999999993145429,0.999999989851538,1,0.99988350911429,0.99999999880911,0.999999890333244,0.99999992173911,0.999999979035893,0.999999976980893,1,0.999999364873524,0.999999999592163,0.999899228486687,0.999999715445438,0.999999999982838,0.99999999999142,0.999999998894008,0.999997755117706,0.999998309255929,0.999999999999437,0.999984199961738,0.999999439484305,0.999697135235705,0.999989527820479,1,1,0.999999151479644,0.999999999228493,16.2098,18.2158,4.6823,16.39136,12.5242166666667,22.7413,16.1137,2.2639,2.5945,12.8934142857143,7.68965,0,15.8326,NA,NA,7.10033797222432,3.90408361346737,8.63967017303837,10.8545529890457,NA,NA,6.08559315383584,1.91155,NA,8.2935,18.2158,4.6823,3.17435,4.91,8.0337,2.966475,2.2639,2.5945,5.2373,6.733875,0,24.1261,18.2158,4.6823,14.61065,18.666275,16.943,8.93725,2.2639,2.5945,10.818,8.645425,0
"ZNF649",0.99999898626217,1,0.999999870694714,0.999973827472975,1,0.999999511965783,0.920491861399989,0.999934651392191,0.990934260140202,0.840562949216787,0.99951884099602,1,0.999983153034514,0.999998047770859,0.988332557460441,0.948985812973516,0.99999077688714,0.995865537032851,0.850218349841837,0.999999992733892,0.995868794478493,0.99999991561161,1,0.999999991003359,1,0.999727774653666,0.99999999980625,0.999943154599149,0.999999999997135,0.999999995708046,1,0.999999993352926,0.99668591545441,0.999998846893638,0.998765912123662,0.999999999913804,1,0.999996962884689,1,0.997340938115604,0.533864665237241,0.98316691728794,0.53638194527578,0.999999763553391,0.99999999999588,0.999995381471457,1,0.999999685743795,1,0.998622610059323,0.999999999979259,0.999690318749497,1,0.999999991782547,0.999968527176644,0.999998614424577,1,0.999999819495653,1,0.999948042858971,1,0.999993149457121,1,0.999999993185869,0.999995823676019,1,87.33905,133.1154,89.6031,125.33417,193.7589,141.305733333333,181.60808,123.5446,101.4211,88.7323714285714,130.5696,134.5002,56.03015,NA,NA,11.7092948853332,58.9153553309944,23.911085911345,34.5647486361685,NA,NA,30.1677373980621,9.75539999999999,NA,59.323975,133.1154,89.6031,99.820475,72.431725,106.5911,130.286625,123.5446,101.4211,39.29875,125.6919,134.5002,115.354125,133.1154,89.6031,172.126025,324.6173,187.5144,194.8662,123.5446,101.4211,100.4117,135.4473,134.5002
"ZNF248",0.972760455771297,0.99999229033217,0.999923974977918,0.986800537591632,0.999878089295443,0.999999999338213,0.996359590565792,0.999856465391199,0.999999999977889,1,0.999999970506324,0.975928714659471,0.999999734934321,0.903214527972007,0.992541197496664,0.983035509324368,0.999964535612168,0.999999990722789,0.999999999933697,0.999999998757006,0.920040458378087,0.92858118773973,0.999999999959218,0.999322004056475,0.998150534918574,0.998155414883054,0.92545659678361,0.999240557933247,0.836088340193503,0.999999827407719,0.995490706036376,0.984216730673856,0.98560922287877,0.811499534957838,0.991665943966194,0.999999999785833,0.898659706350928,0.999999980857776,0.999980838401507,0.998697215315724,0.999544368249606,0.650068137338016,0.999929975620114,0.999992908033516,0.999607195204244,0.846711057340814,1,0.999115719041405,0.991498206598669,0.993666545096386,0.757813621146313,0.997165875757135,1,0.999999940221903,0.999990519059428,1,0.995298110255737,0.999999800123762,0.999795395351547,0.999938729183385,0.999999999999437,0.999622019410759,0.983955110759374,0.951807048080487,0.993787308350319,0.973715532729427,392.996,191.0322,310.5246,281.87858,288.410866666667,361.947588888889,273.11216,160.414,124.7715,231.818185714286,176.72805,377.7061,140.7648,NA,NA,26.8961237212712,50.4298993402767,50.7490173265602,34.4865074382728,NA,NA,44.7088809783461,18.61905,NA,322.6136,191.0322,310.5246,225.481875,222.52535,234.8891,211.95795,160.414,124.7715,155.0829,167.418525,377.7061,463.3784,191.0322,310.5246,300.992975,307.140775,479.8819,304.04505,160.414,124.7715,295.9627,186.037575,377.7061
"ZNF544",1,0.979910151524126,0.996800499558067,0.999401730489283,0.999997321748167,0.998761157660944,0.99943463852196,0.999995089625088,0.999583285441026,0.999999999998898,0.999428984044176,0.9999963118057,0.999294524154815,1,1,0.531634150689243,0.922751289090344,0.999999999948095,0.182347227586253,0.663319590132173,0.452779034991054,0.999999177045163,0.999998387894534,0.941587355212756,0.99201175186479,0.992212974827772,0.992161372566404,0.584863190373199,0.99999999799584,0.999999999998693,0.99903876633507,0.999999977114009,0.999999920253929,0.999999955062871,0.96497456269634,0.999980253355604,0.436142897147159,0.871819679887337,0.999999940126761,0.159694988865536,0.548061298061768,0.364035998470124,0.999999889401433,0.500782128926663,0.932416999411689,0.999991696491774,0.99999993383898,0.9994933631768,1,0.999999999970462,0.999999999996259,0.921858337984186,0.999082404016004,0.99999999984815,0.856255466892492,0.999998455622143,0.999999975296321,0.999897304852905,1,1,1,0.992508580133792,0.999710398867974,0.999999999916115,0.980463069421019,1,430.6902,462.8445,836.0519,593.11928,608.437,601.051377777778,884.59926,291.5912,509.99,930.9127,572.54015,578.3924,139.5699,NA,NA,60.6552247687602,56.2471830967798,51.9623066142789,74.5914949195613,NA,NA,164.030317165254,29.25455,NA,360.90525,462.8445,836.0519,379.573425,496.106125,585.4823,755.842775,291.5912,509.99,620.0646,557.912875,578.3924,500.47515,462.8445,836.0519,790.130025,705.359325,712.801,1132.29625,291.5912,509.99,1204.97015,587.167425,578.3924
